Date,EV/EBITDA,P/E,P/B,D/E,Bias_EV/EBITDA_60,Bias_Price_28,R_Price,RSI,EV/EBITDA,P/E,P/B,D/E,Bias_EV/EBITDA_60,Bias_Price_28,R_Price,RSI
2013-09-19,-62.70659273596528,-55.843665090272005,-180.6485499048734,-1.2391383873639232,-0.03346927312259616,-0.02097902097902094,0.5,0.5,-62.70659273596528,-55.843665090272005,-180.6485499048734,-1.2391383873639232,-0.03346927312259616,-0.02097902097902094,0.5,0.5
2013-09-20,-62.70659273596528,-55.843665090272005,-180.6485499048734,-1.2391383873639232,-0.024651409227473692,-0.027777777777777814,0.6666666666666666,0.5,-62.70659273596528,-55.843665090272005,-180.6485499048734,-1.2391383873639232,-0.024651409227473692,-0.027777777777777814,0.6666666666666666,0.5
2013-09-23,-62.70659273596528,-55.843665090272005,-180.6485499048734,-1.2391383873639232,-0.019843179092663792,-0.027777777777777814,0.6666666666666666,0.5,-62.70659273596528,-55.843665090272005,-180.6485499048734,-1.2391383873639232,-0.019843179092663792,-0.027777777777777814,0.6666666666666666,0.5
2013-09-24,-62.70659273596528,-55.843665090272005,-180.6485499048734,-1.2391383873639232,-0.0149873072976677,-0.02097902097902094,0.6666666666666666,0.5,-62.70659273596528,-55.843665090272005,-180.6485499048734,-1.2391383873639232,-0.0149873072976677,-0.02097902097902094,0.6666666666666666,0.5
2013-09-25,-62.70659273596528,-55.843665090272005,-180.6485499048734,-1.2391383873639232,-0.010083082241227635,-0.01408450704225354,0.6666666666666666,0.5,-62.70659273596528,-55.843665090272005,-180.6485499048734,-1.2391383873639232,-0.010083082241227635,-0.01408450704225354,0.6666666666666666,0.5
2013-09-26,-75.17521625792159,-67.01239810832641,-216.77825988584806,-1.2391383873639232,0.18877153113789494,0.17482517482517487,0.3333333333333333,0.6,-75.17521625792159,-67.01239810832641,-216.77825988584806,-1.2391383873639232,0.18877153113789494,0.17482517482517487,0.3333333333333333,0.6
2013-09-27,-75.17521625792159,-67.01239810832641,-216.77825988584806,-1.2391383873639232,0.19079724047400204,0.16666666666666666,0.3333333333333333,0.6,-75.17521625792159,-67.01239810832641,-216.77825988584806,-1.2391383873639232,0.19079724047400204,0.16666666666666666,0.3333333333333333,0.6
2013-09-30,-75.17521625792159,-67.01239810832641,-216.77825988584806,-1.2391383873639232,0.19282986535721106,0.16666666666666666,0.0,0.75,-75.17521625792159,-67.01239810832641,-216.77825988584806,-1.2391383873639232,0.19282986535721106,0.16666666666666666,0.0,0.75
2013-10-01,-62.70659273596528,-55.843665090272005,-180.6485499048734,-1.2391383873639232,0.004333344215657503,-0.02097902097902094,0.5,0.6,-62.70659273596528,-55.843665090272005,-180.6485499048734,-1.2391383873639232,0.004333344215657503,-0.02097902097902094,0.5,0.6
2013-10-02,-62.70659273596528,-55.843665090272005,-180.6485499048734,-1.2391383873639232,0.0050452951573464145,-0.01408450704225354,0.5,0.5,-62.70659273596528,-55.843665090272005,-180.6485499048734,-1.2391383873639232,0.0050452951573464145,-0.01408450704225354,0.5,0.5
2013-10-03,-62.70659273596528,-55.843665090272005,-180.6485499048734,-1.2391383873639232,0.005758256189387778,-0.007092198581560224,0.5,0.6666666666666667,-62.70659273596528,-55.843665090272005,-180.6485499048734,-1.2391383873639232,0.005758256189387778,-0.007092198581560224,0.5,0.6666666666666667
2013-10-04,-75.17521625792159,-67.01239810832641,-216.77825988584806,-1.2391383873639232,0.2025886961988876,0.19148936170212771,0.0,0.75,-75.17521625792159,-67.01239810832641,-216.77825988584806,-1.2391383873639232,0.2025886961988876,0.19148936170212771,0.0,0.75
2013-10-07,-75.17521625792159,-67.01239810832641,-216.77825988584806,-1.2391383873639232,0.1994499193429119,0.19148936170212771,0.0,0.6666666666666667,-75.17521625792159,-67.01239810832641,-216.77825988584806,-1.2391383873639232,0.1994499193429119,0.19148936170212771,0.0,0.6666666666666667
2013-10-08,-75.17521625792159,-67.01239810832641,-216.77825988584806,-1.2391383873639232,0.1963274843558439,0.18309859154929573,0.0,0.6666666666666667,-75.17521625792159,-67.01239810832641,-216.77825988584806,-1.2391383873639232,0.1963274843558439,0.18309859154929573,0.0,0.6666666666666667
2013-10-09,-75.17521625792159,-67.01239810832641,-216.77825988584806,-1.2391383873639232,0.1932212639444951,0.17482517482517487,0.0,0.6666666666666667,-75.17521625792159,-67.01239810832641,-216.77825988584806,-1.2391383873639232,0.1932212639444951,0.17482517482517487,0.0,0.6666666666666667
2013-10-10,-75.17521625792159,-67.01239810832641,-216.77825988584806,-1.2391383873639232,0.19013113213430108,0.16666666666666666,0.0,0.6666666666666667,-75.17521625792159,-67.01239810832641,-216.77825988584806,-1.2391383873639232,0.19013113213430108,0.16666666666666666,0.0,0.6666666666666667
2013-10-11,-75.17521625792159,-67.01239810832641,-216.77825988584806,-1.2391383873639232,0.18705696425229226,0.15862068965517245,0.0,0.6666666666666667,-75.17521625792159,-67.01239810832641,-216.77825988584806,-1.2391383873639232,0.18705696425229226,0.15862068965517245,0.0,0.6666666666666667
2013-10-14,-75.17521625792159,-67.01239810832641,-216.77825988584806,-1.2391383873639232,0.18399863691032547,0.15068493150684925,0.0,0.6666666666666667,-75.17521625792159,-67.01239810832641,-216.77825988584806,-1.2391383873639232,0.18399863691032547,0.15068493150684925,0.0,0.6666666666666667
2013-10-15,-75.17521625792159,-67.01239810832641,-216.77825988584806,-1.2391383873639232,0.18095602798857696,0.14285714285714285,0.0,0.6666666666666667,-75.17521625792159,-67.01239810832641,-216.77825988584806,-1.2391383873639232,0.18095602798857696,0.14285714285714285,0.0,0.6666666666666667
2013-10-16,-87.64383977987794,-78.18113112638079,-252.90796986682273,-1.2391383873639232,0.3688440607727467,0.31543624161073824,0.25,0.6666666666666667,-87.64383977987794,-78.18113112638079,-252.90796986682273,-1.2391383873639232,0.3688440607727467,0.31543624161073824,0.25,0.6666666666666667
2013-10-17,-112.58108682379056,-100.51859716248958,-325.16738982877206,-1.2391383873639232,0.7297334566803866,0.6470588235294117,0.0,0.8,-112.58108682379056,-100.51859716248958,-325.16738982877206,-1.2391383873639232,0.7297334566803866,0.6470588235294117,0.0,0.8
2013-10-18,-112.58108682379056,-100.51859716248958,-325.16738982877206,-1.2391383873639232,0.7020611744009182,0.5949367088607594,0.16666666666666666,0.8,-112.58108682379056,-100.51859716248958,-325.16738982877206,-1.2391383873639232,0.7020611744009182,0.5949367088607594,0.16666666666666666,0.8
2013-10-21,-112.58108682379056,-100.51859716248958,-325.16738982877206,-1.2391383873639232,0.6752603530363407,0.5460122699386503,0.16666666666666666,1.0,-112.58108682379056,-100.51859716248958,-325.16738982877206,-1.2391383873639232,0.6752603530363407,0.5460122699386503,0.16666666666666666,1.0
2013-10-22,-100.11246330183424,-89.34986414443522,-289.0376798477974,-1.2391383873639232,0.4711062245808699,0.3493975903614458,0.3333333333333333,0.8,-100.11246330183424,-89.34986414443522,-289.0376798477974,-1.2391383873639232,0.4711062245808699,0.3493975903614458,0.3333333333333333,0.8
2013-10-23,-100.11246330183424,-89.34986414443522,-289.0376798477974,-1.2391383873639232,0.4529506439516435,0.3176470588235294,0.3333333333333333,0.8,-100.11246330183424,-89.34986414443522,-289.0376798477974,-1.2391383873639232,0.4529506439516435,0.3176470588235294,0.3333333333333333,0.8
2013-10-24,-112.58108682379056,-100.51859716248958,-325.16738982877206,-1.2391383873639232,0.60919693410389,0.44,0.16666666666666666,0.8,-112.58108682379056,-100.51859716248958,-325.16738982877206,-1.2391383873639232,0.60919693410389,0.44,0.16666666666666666,0.8
2013-10-25,-100.11246330183424,-89.34986414443522,-289.0376798477974,-1.2391383873639232,0.41379022944642735,0.25842696629213485,0.4,0.6666666666666667,-100.11246330183424,-89.34986414443522,-289.0376798477974,-1.2391383873639232,0.41379022944642735,0.25842696629213485,0.4,0.6666666666666667
2013-10-28,-75.17521625792159,-67.01239810832641,-216.77825988584806,-1.2391383873639232,0.05514793516491249,-0.06145251396648047,0.8,0.5,-75.17521625792159,-67.01239810832641,-216.77825988584806,-1.2391383873639232,0.05514793516491249,-0.06145251396648047,0.8,0.5
2013-10-29,-87.64383977987794,-78.18113112638079,-252.90796986682273,-1.2391383873639232,0.2191603482928569,0.08287292817679565,0.6,0.5555555555555556,-87.64383977987794,-78.18113112638079,-252.90796986682273,-1.2391383873639232,0.2191603482928569,0.08287292817679565,0.6,0.5555555555555556
2013-10-30,-75.17521625792159,-67.01239810832641,-216.77825988584806,-1.2391383873639232,0.03943101682837684,-0.07692307692307693,0.8,0.5,-75.17521625792159,-67.01239810832641,-216.77825988584806,-1.2391383873639232,0.03943101682837684,-0.07692307692307693,0.8,0.5
2013-10-31,-87.64383977987794,-78.18113112638079,-252.90796986682273,-1.2391383873639232,0.2011603085857118,0.06521739130434792,0.6,0.5454545454545454,-87.64383977987794,-78.18113112638079,-252.90796986682273,-1.2391383873639232,0.2011603085857118,0.06521739130434792,0.6,0.5454545454545454
2013-11-01,-75.17521625792159,-67.01239810832641,-216.77825988584806,-1.2391383873639232,0.024175448065860243,-0.09189189189189187,0.8,0.5,-75.17521625792159,-67.01239810832641,-216.77825988584806,-1.2391383873639232,0.024175448065860243,-0.09189189189189187,0.8,0.5
2013-11-04,-87.64383977987794,-78.18113112638079,-252.90796986682273,-1.2391383873639232,0.1836840512961117,0.04812834224598921,0.6,0.5384615384615385,-87.64383977987794,-78.18113112638079,-252.90796986682273,-1.2391383873639232,0.1836840512961117,0.04812834224598921,0.6,0.5384615384615385
2013-11-05,-87.64383977987794,-78.18113112638079,-252.90796986682273,-1.2391383873639232,0.17777646004272132,0.042553191489361764,0.6,0.5,-87.64383977987794,-78.18113112638079,-252.90796986682273,-1.2391383873639232,0.17777646004272132,0.042553191489361764,0.6,0.5
2013-11-06,-87.64383977987794,-78.18113112638079,-252.90796986682273,-1.2391383873639232,0.1761921641644726,0.037037037037037035,0.6,0.4,-87.64383977987794,-78.18113112638079,-252.90796986682273,-1.2391383873639232,0.1761921641644726,0.037037037037037035,0.6,0.4
2013-11-07,-87.64383977987794,-78.18113112638079,-252.90796986682273,-1.2391383873639232,0.1788963415736635,0.031578947368420984,0.6,0.4,-87.64383977987794,-78.18113112638079,-252.90796986682273,-1.2391383873639232,0.1788963415736635,0.031578947368420984,0.6,0.4
2013-11-08,-87.64383977987794,-78.18113112638079,-252.90796986682273,-1.2391383873639232,0.17561021085742048,0.020833333333333363,0.6,0.4,-87.64383977987794,-78.18113112638079,-252.90796986682273,-1.2391383873639232,0.17561021085742048,0.020833333333333363,0.6,0.4
2013-11-11,-87.64383977987794,-78.18113112638079,-252.90796986682273,-1.2391383873639232,0.1690926045464122,0.010309278350515377,0.6,0.4444444444444444,-87.64383977987794,-78.18113112638079,-252.90796986682273,-1.2391383873639232,0.1690926045464122,0.010309278350515377,0.6,0.4444444444444444
2013-11-12,-75.17521625792159,-67.01239810832641,-216.77825988584806,-1.2391383873639232,-4.2967981171901885e-13,-0.1384615384615384,0.8,0.4,-75.17521625792159,-67.01239810832641,-216.77825988584806,-1.2391383873639232,-4.2967981171901885e-13,-0.1384615384615384,0.8,0.4
2013-11-13,-75.17521625792159,-67.01239810832641,-216.77825988584806,-1.2391383873639232,-4.2967981171901885e-13,-0.1384615384615384,0.8,0.33333333333333337,-75.17521625792159,-67.01239810832641,-216.77825988584806,-1.2391383873639232,-4.2967981171901885e-13,-0.1384615384615384,0.8,0.33333333333333337
2013-11-14,-62.70659273596528,-55.843665090272005,-180.6485499048734,-1.2391383873639232,-0.16354858472606626,-0.2783505154639176,1.0,0.33333333333333337,-62.70659273596528,-55.843665090272005,-180.6485499048734,-1.2391383873639232,-0.16354858472606626,-0.2783505154639176,1.0,0.33333333333333337
2013-11-15,-59.94816172532567,-53.80455482087871,-170.4919221146625,-1.072958252155907,-0.1976274148876179,-0.1340206185567011,0.8,0.5,-59.94816172532567,-53.80455482087871,-170.4919221146625,-1.072958252155907,-0.1976274148876179,-0.1340206185567011,0.8,0.5
2013-11-18,-59.94816172532567,-53.80455482087871,-170.4919221146625,-1.072958252155907,-0.19489265846531406,-0.1340206185567011,0.8,0.4285714285714286,-59.94816172532567,-53.80455482087871,-170.4919221146625,-1.072958252155907,-0.19489265846531406,-0.1340206185567011,0.8,0.4285714285714286
2013-11-19,-59.94816172532567,-53.80455482087871,-170.4919221146625,-1.072958252155907,-0.1921391963429519,-0.1340206185567011,0.8,0.5,-59.94816172532567,-53.80455482087871,-170.4919221146625,-1.072958252155907,-0.1921391963429519,-0.1340206185567011,0.8,0.5
2013-11-20,-50.016663938769156,-44.83712901739892,-142.07660176221873,-1.072958252155907,-0.3221456690984182,-0.2746113989637306,1.0,0.33333333333333337,-50.016663938769156,-44.83712901739892,-142.07660176221873,-1.072958252155907,-0.3221456690984182,-0.2746113989637306,1.0,0.33333333333333337
2013-11-21,-50.016663938769156,-44.83712901739892,-142.07660176221873,-1.072958252155907,-0.32019711444077875,-0.2708333333333333,1.0,0.4,-50.016663938769156,-44.83712901739892,-142.07660176221873,-1.072958252155907,-0.32019711444077875,-0.2708333333333333,1.0,0.4
2013-11-22,-50.016663938769156,-44.83712901739892,-142.07660176221873,-1.072958252155907,-0.3182373248880187,-0.2670157068062827,1.0,0.2500000000000001,-50.016663938769156,-44.83712901739892,-142.07660176221873,-1.072958252155907,-0.3182373248880187,-0.2670157068062827,1.0,0.2500000000000001
2013-11-25,-83.78375641306124,-75.32637674923018,-238.68869096052742,-1.072958252155907,0.13658983413340614,0.22245322245322252,0.28169014084507044,0.5945945945945946,-83.78375641306124,-75.32637674923018,-238.68869096052742,-1.072958252155907,0.13658983413340614,0.22245322245322252,0.28169014084507044,0.5945945945945946
2013-11-26,-52.00296349608047,-46.630614178094866,-147.75966583270747,-1.072958252155907,-0.2928292002071508,-0.2279957582184518,0.8450704225352114,0.4150943396226414,-52.00296349608047,-46.630614178094866,-147.75966583270747,-1.072958252155907,-0.2928292002071508,-0.2279957582184518,0.8450704225352114,0.4150943396226414
2013-11-27,-59.94816172532567,-53.80455482087871,-170.4919221146625,-1.072958252155907,-0.1842751460773489,-0.09482758620689664,0.7042253521126761,0.456140350877193,-59.94816172532567,-53.80455482087871,-170.4919221146625,-1.072958252155907,-0.1842751460773489,-0.09482758620689664,0.7042253521126761,0.456140350877193
2013-11-29,-61.93446128263696,-55.59803998157465,-176.17498618515125,-1.072958252155907,-0.15709963024395102,-0.05032822757111606,0.5982905982905983,0.4655172413793104,-61.93446128263696,-55.59803998157465,-176.17498618515125,-1.072958252155907,-0.15709963024395102,-0.05032822757111606,0.5982905982905983,0.4655172413793104
2013-12-02,-51.00981371742481,-45.733871597746884,-144.9181337974631,-1.072958252155907,-0.3039324473702554,-0.20622568093385213,0.8333333333333334,0.4251968503937007,-51.00981371742481,-45.733871597746884,-144.9181337974631,-1.072958252155907,-0.3039324473702554,-0.20622568093385213,0.8333333333333334,0.4251968503937007
2013-12-03,-45.0509150454909,-40.35341611565902,-127.86894158599685,-1.072958252155907,-0.3827676882244645,-0.2857142857142857,0.9574468085106383,0.4390243902439024,-45.0509150454909,-40.35341611565902,-127.86894158599685,-1.072958252155907,-0.3827676882244645,-0.2857142857142857,0.9574468085106383,0.4390243902439024
2013-12-04,-46.04406482414657,-41.250158696007006,-130.71047362124122,-1.072958252155907,-0.36855605968015404,-0.25116279069767444,0.9361702127659576,0.44354838709677424,-46.04406482414657,-41.250158696007006,-130.71047362124122,-1.072958252155907,-0.36855605968015404,-0.25116279069767444,0.9361702127659576,0.44354838709677424
2013-12-05,-52.00296349608047,-46.630614178094866,-147.75966583270747,-1.072958252155907,-0.2871238738442643,-0.13947990543735228,0.8085106382978723,0.5083333333333333,-52.00296349608047,-46.630614178094866,-147.75966583270747,-1.072958252155907,-0.2871238738442643,-0.13947990543735228,0.8085106382978723,0.5083333333333333
2013-12-06,-46.04406482414657,-41.250158696007006,-130.71047362124122,-1.072958252155907,-0.366398611428055,-0.232419547079857,0.9268292682926829,0.4396551724137929,-46.04406482414657,-41.250158696007006,-130.71047362124122,-1.072958252155907,-0.366398611428055,-0.232419547079857,0.9268292682926829,0.4396551724137929
2013-12-09,-58.35912406577618,-52.36976848580709,-165.94547654133555,-1.072958252155907,-0.19842699340420075,-0.018722963251652697,0.6243901951219512,0.493769478290195,-58.35912406577618,-52.36976848580709,-165.94547654133555,-1.072958252155907,-0.19842699340420075,-0.018722963251652697,0.6243901951219512,0.493769478290195
2013-12-10,-58.16049212374549,-52.190418176252344,-165.3771644512226,-1.072958252155907,-0.20260141758891712,-0.021026073505916083,0.6292682926829267,0.4930015554276344,-58.16049212374549,-52.190418176252344,-165.3771644512226,-1.072958252155907,-0.20260141758891712,-0.021026073505916083,0.6292682926829267,0.4930015554276344
2013-12-11,-51.00981371742481,-45.733871597746884,-144.9181337974631,-1.072958252155907,-0.2987652176475892,-0.13223140601333086,0.8048780487804879,0.5039745626717151,-51.00981371742481,-45.733871597746884,-144.9181337974631,-1.072958252155907,-0.2987652176475892,-0.13223140601333086,0.8048780487804879,0.5039745626717151
2013-12-12,-48.228994337188986,-43.22299237277256,-136.96184409877887,-1.072958252155907,-0.3347867375625566,-0.1739503009255107,0.8731707317073171,0.4930015554276344,-48.228994337188986,-43.22299237277256,-136.96184409877887,-1.072958252155907,-0.3347867375625566,-0.1739503009255107,0.8731707317073171,0.4930015554276344
2013-12-13,-52.40022539384228,-46.98931300371922,-148.8962843298693,-1.072958252155907,-0.275537330123278,-0.09219152804803492,0.7707316585365853,0.509036151700174,-52.40022539384228,-46.98931300371922,-148.8962843298693,-1.072958252155907,-0.275537330123278,-0.09219152804803492,0.7707316585365853,0.509036151700174
2013-12-16,-55.77693265497192,-50.03823598341719,-158.5574875666361,-1.072958252155907,-0.227619129834496,-0.024719103558753928,0.6878048780487805,0.3620352304487189,-55.77693265497192,-50.03823598341719,-158.5574875666361,-1.072958252155907,-0.227619129834496,-0.024719103558753928,0.6878048780487805,0.3620352304487189
2013-12-17,-52.40022539384228,-46.98931300371922,-148.8962843298693,-1.072958252155907,-0.2726485593176444,-0.07397118755123269,0.7707316585365853,0.5027174048174619,-52.40022539384228,-46.98931300371922,-148.8962843298693,-1.072958252155907,-0.2726485593176444,-0.07397118755123269,0.7707316585365853,0.5027174048174619
2013-12-18,-59.550899827563846,-53.44585599525435,-169.35530361750062,-1.072958252155907,-0.17278833422125595,0.06022867837298927,0.595122,0.4972527334410092,-59.550899827563846,-53.44585599525435,-169.35530361750062,-1.072958252155907,-0.17278833422125595,0.06022867837298927,0.595122,0.4972527334410092
2013-12-19,-52.99611327473611,-47.52735675844285,-150.60119786795187,-1.072958252155907,-0.2621810875265625,-0.04688503777293517,0.7560975609756098,0.44186046211165175,-52.99611327473611,-47.52735675844285,-150.60119786795187,-1.072958252155907,-0.2621810875265625,-0.04688503777293517,0.7560975609756098,0.44186046211165175
2013-12-20,-52.99611327473611,-47.52735675844285,-150.60119786795187,-1.072958252155907,-0.25836437832433523,-0.03636363886658814,0.7560975609756098,0.515060241871099,-52.99611327473611,-47.52735675844285,-150.60119786795187,-1.072958252155907,-0.25836437832433523,-0.03636363886658814,0.7560975609756098,0.515060241871099
2013-12-23,-52.99611327473611,-47.52735675844285,-150.60119786795187,-1.072958252155907,-0.25450797640982603,-0.031963472845496665,0.7560975609756098,0.5662251699486867,-52.99611327473611,-47.52735675844285,-150.60119786795187,-1.072958252155907,-0.25450797640982603,-0.031963472845496665,0.7560975609756098,0.5662251699486867
2013-12-24,-49.61940204100735,-44.47843019177456,-140.93998326505692,-1.072958252155907,-0.2978006535473801,-0.08787603955355848,0.8390244390243903,0.5286624053714142,-49.61940204100735,-44.47843019177456,-140.93998326505692,-1.072958252155907,-0.2978006535473801,-0.08787603955355848,0.8390244390243903,0.5286624053714142
2013-12-26,-60.94131150398131,-54.70129740122668,-173.33345414990688,-1.072958252155907,-0.13721705325883635,0.11371935170354801,0.5609756097560976,0.5659824046920822,-60.94131150398131,-54.70129740122668,-173.33345414990688,-1.072958252155907,-0.13721705325883635,0.11371935170354801,0.5609756097560976,0.5659824046920822
2013-12-27,-54.386524951153575,-48.782798164415176,-154.57934840035801,-1.072958252155907,-0.2285025179007618,-0.003141327216907669,0.7219511707317073,0.5610465279373991,-54.386524951153575,-48.782798164415176,-154.57934840035801,-1.072958252155907,-0.2285025179007618,-0.003141327216907669,0.7219511707317073,0.5610465279373991
2013-12-30,-61.93446128263696,-55.59803998157465,-176.17498618515125,-1.072958252155907,-0.1212712109671536,0.1346405199094364,0.5365853658536586,0.5281249870117175,-61.93446128263696,-55.59803998157465,-176.17498618515125,-1.072958252155907,-0.1212712109671536,0.1346405199094364,0.5365853658536586,0.5281249870117175
2013-12-31,-58.955011946670005,-52.90781224053072,-167.65039007941812,-1.072958252155907,-0.1603231438277627,0.08044473229445444,0.6097560975609756,0.5059880246692245,-58.955011946670005,-52.90781224053072,-167.65039007941812,-1.072958252155907,-0.1603231438277627,0.08044473229445444,0.6097560975609756,0.5059880246692245
2014-01-02,-64.91391061860391,-58.28826772261858,-184.69958229088436,-1.072958252155907,-0.07319499091108211,0.17875647363016442,0.4634146341463415,0.6067073300862598,-64.91391061860391,-58.28826772261858,-184.69958229088436,-1.072958252155907,-0.07319499091108211,0.17875647363016442,0.4634146341463415,0.6067073300862598
2014-01-03,-67.89335995457087,-60.978495463662526,-193.22417839661748,-1.072958252155907,-0.028973489093644295,0.2189500608989753,0.3902439024390244,0.6504559453441878,-67.89335995457087,-60.978495463662526,-193.22417839661748,-1.072958252155907,-0.028973489093644295,0.2189500608989753,0.3902439024390244,0.6504559453441878
2014-01-06,-67.89335995457087,-60.978495463662526,-193.22417839661748,-1.072958252155907,-0.027285070130596646,0.2050632880884473,0.3902439024390244,0.6266233809453541,-67.89335995457087,-60.978495463662526,-193.22417839661748,-1.072958252155907,-0.027285070130596646,0.2050632880884473,0.3902439024390244,0.6266233809453541
2014-01-07,-100.86592863333935,-90.75034554424506,-287.5630306006026,-1.072958252155907,0.43630511024793495,0.7741046130728773,0.030000066666666686,0.7483588728698741,-100.86592863333935,-90.75034554424506,-287.5630306006026,-1.072958252155907,0.43630511024793495,0.7741046130728773,0.030000066666666686,0.7483588728698741
2014-01-08,-144.36589291105594,-130.02767415045687,-412.02214511043434,-1.072958252155907,1.0225217633569474,1.4020825937758838,0.1968503937007874,0.8512898414851218,-144.36589291105594,-130.02767415045687,-412.02214511043434,-1.072958252155907,1.0225217633569474,1.4020825937758838,0.1968503937007874,0.8512898414851218
2014-01-09,-140.39329379643334,-126.44070382906494,-400.65601696945686,-1.072958252155907,0.9373645163563517,1.2289972899728994,0.2283464566929134,0.8164852382035029,-140.39329379643334,-126.44070382906494,-400.65601696945686,-1.072958252155907,0.9373645163563517,1.2289972899728994,0.2283464566929134,0.8164852382035029
2014-01-10,-123.50974755928726,-111.1960799631493,-352.34997237030245,-1.072958252155907,0.6856405869190519,0.8939559240672048,0.3622047244094488,0.7553956834532374,-123.50974755928726,-111.1960799631493,-352.34997237030245,-1.072958252155907,0.6856405869190519,0.8939559240672048,0.3622047244094488,0.7553956834532374
2014-01-13,-154.29739069761243,-138.99509995393663,-440.4374654628781,-1.072958252155907,1.0743750681070126,1.240346892422052,0.11811023622047245,0.8,-154.29739069761243,-138.99509995393663,-440.4374654628781,-1.072958252155907,1.0743750681070126,1.240346892422052,0.11811023622047245,0.8
2014-01-14,-168.20148759879152,-151.54949607880837,-480.2189139562993,-1.072958252155907,1.2334668418909278,1.2957500485154274,0.008,0.8152173913043479,-168.20148759879152,-151.54949607880837,-480.2189139562993,-1.072958252155907,1.2334668418909278,1.2957500485154274,0.008,0.8152173913043479
2014-01-15,-164.22888848416892,-147.9625257574164,-468.8527858153218,-1.072958252155907,1.1560724671312923,1.1190716448032287,0.13138686131386862,0.8125677227797153,-164.22888848416892,-147.9625257574164,-468.8527858153218,-1.072958252155907,1.1560724671312923,1.1190716448032287,0.13138686131386862,0.8125677227797153
2014-01-16,-145.35904268971157,-130.92441673080484,-414.8636771456787,-1.072958252155907,0.8947511582372528,0.7975551842406121,0.27007299270072993,0.7211238339463857,-145.35904268971157,-130.92441673080484,-414.8636771456787,-1.072958252155907,0.8947511582372528,0.7975551842406121,0.27007299270072993,0.7211238339463857
2014-01-17,-168.20148759879152,-151.54949607880837,-480.2189139562993,-1.072958252155907,1.160542392873813,0.9739696312364422,0.1223021582733813,0.7746883966892464,-168.20148759879152,-151.54949607880837,-480.2189139562993,-1.072958252155907,1.160542392873813,0.9739696312364422,0.1223021582733813,0.7746883966892464
2014-01-21,-185.08503383593757,-166.79411994472397,-528.5249585554536,-1.072958252155907,1.3349357733082274,1.062737644219532,0.2926078028747433,0.7844036697247706,-185.08503383593757,-166.79411994472397,-528.5249585554536,-1.072958252155907,1.3349357733082274,1.062737644219532,0.2926078028747433,0.7844036697247706
2014-01-22,-244.6740205552766,-220.5986747656026,-699.0168806701163,-1.072958252155907,2.003267679872291,1.5392612272648092,0.0,0.84,-244.6740205552766,-220.5986747656026,-699.0168806701163,-1.072958252155907,2.003267679872291,1.5392612272648092,0.0,0.84
2014-01-23,-298.3041086026817,-269.0227741043936,-852.4596105733125,-1.072958252155907,2.51887983435485,1.8363047020774608,0.14586160108548168,0.8637770897832817,-298.3041086026817,-269.0227741043936,-852.4596105733125,-1.072958252155907,2.51887983435485,1.8363047020774608,0.14586160108548168,0.8637770897832817
2014-01-24,-308.2356063892382,-277.99019990787326,-880.8749309257562,-1.072958252155907,2.4767282201035044,1.6928088370619891,0.11247443686111497,0.8666666666666667,-308.2356063892382,-277.99019990787326,-880.8749309257562,-1.072958252155907,2.4767282201035044,1.6928088370619891,0.11247443686111497,0.8666666666666667
2014-01-27,-292.3452099307478,-263.6423186223056,-835.4104183618463,-1.072958252155907,2.1753013900015916,1.3757575785001523,0.16700749715741312,0.8265895953757225,-292.3452099307478,-263.6423186223056,-835.4104183618463,-1.072958252155907,2.1753013900015916,1.3757575785001523,0.16700749715741312,0.8265895953757225
2014-01-28,-285.3931614801582,-257.36512055986975,-815.5196941151355,-1.072958252155907,1.9861548423454096,1.1741247791506133,0.1908657110370436,0.7904940614072038,-285.3931614801582,-257.36512055986975,-815.5196941151355,-1.072958252155907,1.9861548423454096,1.1741247791506133,0.1908657110370436,0.7904940614072038
2014-01-29,-285.3931614801582,-257.36512055986975,-815.5196941151355,-1.072958252155907,1.8866095874408133,1.0443675618871997,0.1908657110370436,0.7572463768115942,-285.3931614801582,-257.36512055986975,-815.5196941151355,-1.072958252155907,1.8866095874408133,1.0443675618871997,0.1908657110370436,0.7572463768115942
2014-01-30,-270.4959148003235,-243.91398185465007,-772.8967135864699,-1.072958252155907,1.6487191276824047,0.8381927030683454,0.2419904550648231,0.7282229965156795,-270.4959148003235,-243.91398185465007,-772.8967135864699,-1.072958252155907,1.6487191276824047,0.8381927030683454,0.2419904550648231,0.7282229965156795
2014-01-31,-260.564417013767,-234.94655605117032,-744.4813932340262,-1.072958252155907,1.4814406031091265,0.6855843037411734,0.27607361775000944,0.7464285714285714,-260.564417013767,-234.94655605117032,-744.4813932340262,-1.072958252155907,1.4814406031091265,0.6855843037411734,0.27607361775000944,0.7464285714285714
2014-02-03,-268.50961524301215,-242.1204966939541,-767.2136495159809,-1.072958252155907,1.485746022544952,0.6545565977891588,0.2488070876018604,0.7237354085603113,-268.50961524301215,-242.1204966939541,-767.2136495159809,-1.072958252155907,1.485746022544952,0.6545565977891588,0.2488070876018604,0.7237354085603113
2014-02-04,-242.68772099796533,-218.80518960490676,-693.3338165996274,-1.072958252155907,1.1942079000776002,0.4352338149113344,0.3374233105833449,0.6394052044609666,-242.68772099796533,-218.80518960490676,-693.3338165996274,-1.072958252155907,1.1942079000776002,0.4352338149113344,0.3374233105833449,0.6394052044609666
