,Date,Weights,Profit,Base Profit,JNJ,PFE,ABT,BMY,F,OSK,SPAR,PCAR,LAWS,KAMN,WLFC,HDSN,cash
751,2016-12-28,"[0.         0.         0.23210727 0.         0.         0.
 0.19146066 0.29590655 0.         0.15114062 0.         0.1293849
 0.        ]",1.4575746618457324,1.271955609578641,0.0,0.23210726617900615,0.0,0.0,0.0,0.19146066486702187,0.2959065470128117,0.0,0.15114061944615592,0.0,0.1293849024950042,0.0,0.0
752,2016-12-29,"[0.         0.         0.23218998 0.         0.         0.
 0.19160473 0.29583608 0.         0.15139315 0.         0.12897607
 0.        ]",1.4606380505094545,1.2758130135174335,0.0,0.2321899757316906,0.0,0.0,0.0,0.19160473000420744,0.2958360821230763,0.0,0.1513931467102533,0.0,0.12897606543077242,0.0,0.0
753,2016-12-30,"[0.         0.         0.23227815 0.         0.         0.
 0.19345063 0.29499136 0.         0.1507154  0.         0.12856446
 0.        ]",1.4678477427670817,1.2749228887211328,0.0,0.23227814938320304,0.0,0.0,0.0,0.19345062916018574,0.29499135617149647,0.0,0.15071540413298273,0.0,0.12856446115213205,0.0,0.0
754,2017-01-03,"[0.         0.         0.212711   0.         0.         0.
 0.17101601 0.26826118 0.09640106 0.14581548 0.         0.10579527
 0.        ]",1.4661299974333453,1.2801640301933341,0.0,0.21271099693425952,0.0,0.0,0.0,0.1710160106731389,0.2682611805045254,0.09640105703814458,0.14581548051503307,0.0,0.1057952743348986,0.0,0.0
755,2017-01-04,"[0.         0.         0.21026443 0.         0.         0.
 0.16840166 0.26358059 0.10692553 0.14632292 0.         0.10450487
 0.        ]",1.438368703753603,1.2716143982789678,0.0,0.21026443116029303,0.0,0.0,0.0,0.16840165627531312,0.2635805927828366,0.10692552755824045,0.14632292177736855,0.0,0.10450487044594844,0.0,0.0
756,2017-01-05,"[0.         0.         0.20998955 0.         0.         0.
 0.16838723 0.26259013 0.10812641 0.14642851 0.         0.10447817
 0.        ]",1.4559921154589985,1.2807957551975255,0.0,0.20998954977213669,0.0,0.0,0.0,0.168387233528688,0.26259012666430626,0.10812640922000345,0.14642851295412346,0.0,0.10447816786074207,0.0,0.0
757,2017-01-06,"[0.         0.         0.20995524 0.         0.         0.
 0.16842001 0.26243477 0.10828043 0.14659866 0.         0.10431089
 0.        ]",1.4668561625508965,1.2970014026497332,0.0,0.2099552410396566,0.0,0.0,0.0,0.16842001077592889,0.26243477024060324,0.10828043227693318,0.146598655255246,0.0,0.10431089041163208,0.0,0.0
758,2017-01-09,"[0.         0.         0.2099513  0.         0.         0.
 0.16842727 0.2622875  0.10824312 0.14642244 0.         0.10466838
 0.        ]",1.4577427088163286,1.285444586004685,0.0,0.20995130050726227,0.0,0.0,0.0,0.16842726514490236,0.26228749635265125,0.10824312471421449,0.14642243561852986,0.0,0.10466837766243986,0.0,0.0
759,2017-01-10,"[0.         0.         0.20977725 0.         0.         0.
 0.1687091  0.2621179  0.10864341 0.1462049  0.         0.10454744
 0.        ]",1.435757998614169,1.2721362108163754,0.0,0.20977724871307818,0.0,0.0,0.0,0.1687091016437653,0.26211789607735203,0.10864341291987517,0.1462049030141809,0.0,0.10454743763174844,0.0,0.0
760,2017-01-11,"[0.         0.         0.20972781 0.         0.         0.
 0.16862853 0.26213279 0.10871048 0.14619961 0.         0.10460078
 0.        ]",1.438423351034703,1.2738915635671508,0.0,0.20972780957892923,0.0,0.0,0.0,0.16862852941251627,0.26213278966147374,0.10871047821793922,0.14619961416472751,0.0,0.10460077896441403,0.0,0.0
761,2017-01-12,"[0.         0.         0.20964618 0.         0.         0.
 0.16894878 0.26200875 0.10890351 0.14603493 0.         0.10445784
 0.        ]",1.4588852522452622,1.2853251792380338,0.0,0.20964618148164724,0.0,0.0,0.0,0.1689487834546299,0.2620087492881541,0.10890351085588232,0.14603493143762897,0.0,0.10445784348205739,0.0,0.0
762,2017-01-13,"[0.         0.         0.20933934 0.         0.         0.
 0.16893632 0.26211295 0.10941168 0.14609406 0.         0.10410564
 0.        ]",1.4493594838666084,1.2849868860064166,0.0,0.20933933895346085,0.0,0.0,0.0,0.16893632204841694,0.26211295011451,0.10941168372918408,0.1460940643212352,0.0,0.10410564083319278,0.0,0.0
763,2017-01-17,"[0.         0.         0.209333   0.         0.         0.
 0.16896918 0.26192466 0.10946085 0.14624108 0.         0.10407123
 0.        ]",1.428611941087891,1.2689691026996779,0.0,0.209333004635774,0.0,0.0,0.0,0.16896917896981642,0.2619246572823268,0.10946084666400926,0.14624107844761097,0.0,0.10407123400046263,0.0,0.0
764,2017-01-18,"[0.         0.         0.20927475 0.         0.         0.
 0.16909361 0.26182754 0.10961362 0.14626229 0.         0.10392819
 0.        ]",1.4322199724227702,1.2696454905390928,0.0,0.2092747460652587,0.0,0.0,0.0,0.16909361271040385,0.2618275440963999,0.1096136190266442,0.14626229120771067,0.0,0.10392818689358249,0.0,0.0
765,2017-01-19,"[0.         0.         0.20928144 0.         0.         0.
 0.16925922 0.26142443 0.10979891 0.14641881 0.         0.1038172
 0.        ]",1.4099850973850736,1.255792490224657,0.0,0.20928143659112175,0.0,0.0,0.0,0.1692592165815893,0.2614244280832125,0.109798912235714,0.14641880620543576,0.0,0.10381720030292678,0.0,0.0
766,2017-01-20,"[0.         0.         0.20926671 0.         0.         0.
 0.16939021 0.26140441 0.10987252 0.14640394 0.         0.10366221
 0.        ]",1.4194882601847056,1.2616357132145222,0.0,0.2092667125235259,0.0,0.0,0.0,0.16939021486364472,0.261404408624884,0.10987251525615342,0.14640394210522578,0.0,0.10366220662656606,0.0,0.0
767,2017-01-23,"[0.         0.         0.20924115 0.         0.         0.
 0.16941262 0.26126121 0.10989052 0.14635606 0.         0.10383843
 0.        ]",1.3954227639105166,1.247067698481516,0.0,0.20924115068927387,0.0,0.0,0.0,0.16941262399711463,0.2612612078749466,0.10989052454195017,0.14635606141193974,0.0,0.10383843148477505,0.0,0.0
768,2017-01-24,"[0.         0.         0.20862417 0.         0.         0.
 0.16886451 0.26179409 0.11077364 0.1467935  0.         0.10315009
 0.        ]",1.3947498827302076,1.2394148145769908,0.0,0.20862416888637442,0.0,0.0,0.0,0.16886450514079085,0.2617940908568916,0.11077364350204975,0.14679350043270223,0.0,0.1031500911811913,0.0,0.0
769,2017-01-25,"[0.         0.         0.20853623 0.         0.         0.
 0.16878108 0.26194895 0.11083595 0.14670939 0.         0.10318838
 0.        ]",1.4131805618957283,1.244879208868211,0.0,0.20853623478714103,0.0,0.0,0.0,0.16878108419612836,0.26194895349948494,0.11083595269162576,0.1467093907138265,0.0,0.10318838411179346,0.0,0.0
770,2017-01-26,"[0.         0.         0.20835877 0.         0.         0.
 0.16906896 0.26202759 0.1111017  0.1465532  0.         0.10288977
 0.        ]",1.4458620252023693,1.264244857005322,0.0,0.20835876899424227,0.0,0.0,0.0,0.16906895990676024,0.26202759186130764,0.11110170058234979,0.14655320471894612,0.0,0.10288977393639384,0.0,0.0
771,2017-01-27,"[0.         0.         0.20840271 0.         0.         0.
 0.16928406 0.26187535 0.1109982  0.14652717 0.         0.1029125
 0.        ]",1.4561709621203711,1.2710216100095775,0.0,0.20840271131714339,0.0,0.0,0.0,0.16928406078208882,0.2618753539581613,0.11099820388913749,0.14652717086233452,0.0,0.10291249919113447,0.0,0.0
772,2017-01-30,"[0.         0.         0.2079044  0.         0.         0.
 0.16922199 0.26217003 0.11186914 0.14664384 0.         0.1021906
 0.        ]",1.4506480317668975,1.2666666861463038,0.0,0.20790440172131092,0.0,0.0,0.0,0.16922199471205585,0.26217002648843196,0.11186914127374616,0.1466438351258397,0.0,0.10219060067861524,0.0,0.0
773,2017-01-31,"[0.         0.         0.20789705 0.         0.         0.
 0.16900885 0.26236332 0.11179424 0.14665584 0.         0.1022807
 0.        ]",1.4747043209528954,1.2691545096031613,0.0,0.20789705425493943,0.0,0.0,0.0,0.16900884698151905,0.26236332165906584,0.11179424043783404,0.14665583760010237,0.0,0.1022806990665393,0.0,0.0
774,2017-02-01,"[0.         0.         0.20803773 0.         0.         0.
 0.16890248 0.26239197 0.1116658  0.14678959 0.         0.10221242
 0.        ]",1.4497864473372455,1.2539117434383935,0.0,0.20803773356548957,0.0,0.0,0.0,0.16890248366741503,0.26239197458478103,0.11166580167627446,0.14678958964422195,0.0,0.10221241686181798,0.0,0.0
775,2017-02-02,"[0.         0.         0.20807074 0.         0.         0.
 0.16928879 0.26209551 0.11181851 0.14711775 0.         0.1016087
 0.        ]",1.4274765158084368,1.260109494104004,0.0,0.208070740871913,0.0,0.0,0.0,0.16928879183415965,0.26209550520751485,0.11181851094585313,0.14711775388814582,0.0,0.10160869725241355,0.0,0.0
776,2017-02-03,"[0.         0.         0.20797844 0.         0.         0.
 0.16931351 0.26223606 0.11195888 0.14706126 0.         0.10145186
 0.        ]",1.4308313125493228,1.2607270597746303,0.0,0.20797844312926014,0.0,0.0,0.0,0.16931350580328028,0.26223605548953277,0.1119588781001654,0.1470612586751785,0.0,0.10145185880258291,0.0,0.0
777,2017-02-06,"[0.         0.         0.20800609 0.         0.         0.
 0.16939828 0.26224133 0.11196723 0.14701909 0.         0.10136797
 0.        ]",1.4373832948665999,1.266110183719954,0.0,0.20800609143941978,0.0,0.0,0.0,0.16939828176366403,0.26224133440684283,0.11196723271981271,0.1470190880745771,0.0,0.10136797159568348,0.0,0.0
778,2017-02-07,"[0.         0.         0.20807218 0.         0.         0.
 0.16928955 0.26235641 0.11176117 0.14704158 0.         0.1014791
 0.        ]",1.4423014044707068,1.2694562975024766,0.0,0.20807218190470245,0.0,0.0,0.0,0.16928955035005352,0.2623564107519382,0.11176117488910278,0.14704157979648827,0.0,0.1014791023077147,0.0,0.0
779,2017-02-08,"[0.         0.         0.20822397 0.         0.         0.
 0.16900594 0.26243447 0.11145333 0.14718479 0.         0.1016975
 0.        ]",1.4324477793154333,1.2654270958535845,0.0,0.20822396760918138,0.0,0.0,0.0,0.16900594152861897,0.26243447189577845,0.11145333450366782,0.14718478740097127,0.0,0.10169749706178216,0.0,0.0
780,2017-02-09,"[0.         0.         0.20819207 0.         0.         0.
 0.16914348 0.26232685 0.1115861  0.14701236 0.         0.10173914
 0.        ]",1.4199034778757869,1.260812793080577,0.0,0.20819206683090508,0.0,0.0,0.0,0.1691434786637598,0.26232685249710364,0.11158610165001391,0.1470123567187383,0.0,0.1017391436394794,0.0,0.0
781,2017-02-10,"[0.         0.         0.20834134 0.         0.         0.
 0.16898902 0.26229759 0.11131106 0.14711286 0.         0.10194813
 0.        ]",1.4113452199191807,1.2585754579093444,0.0,0.20834133680078518,0.0,0.0,0.0,0.16898902491758125,0.26229758848726215,0.11131105908571412,0.14711286282731909,0.0,0.10194812788133825,0.0,0.0
782,2017-02-13,"[0.         0.         0.20834584 0.         0.         0.
 0.16891858 0.26236057 0.11137815 0.14738391 0.         0.10161295
 0.        ]",1.429190492826499,1.2729744400666212,0.0,0.20834583533952386,0.0,0.0,0.0,0.16891857836398935,0.26236056962814147,0.11137815132071865,0.14738391434866066,0.0,0.10161295099896607,0.0,0.0
783,2017-02-14,"[0.         0.         0.20838763 0.         0.         0.
 0.16864895 0.26226118 0.1116927  0.14782892 0.         0.10118062
 0.        ]",1.4459654450490513,1.2874086987431468,0.0,0.20838763004105254,0.0,0.0,0.0,0.16864894582816015,0.2622611843662618,0.11169269755132802,0.14782892471299733,0.0,0.10118061750020015,0.0,0.0
784,2017-02-15,"[0.         0.         0.20840081 0.         0.         0.
 0.16866253 0.26214954 0.11174652 0.14791029 0.         0.10113032
 0.        ]",1.4378933274879235,1.2833463075188911,0.0,0.2084008058627507,0.0,0.0,0.0,0.16866252562459946,0.26214953543689434,0.11174652486445126,0.147910289261307,0.0,0.10113031894999722,0.0,0.0
785,2017-02-16,"[0.         0.         0.20859843 0.         0.         0.
 0.16769708 0.25808067 0.11176446 0.14532173 0.         0.10853763
 0.        ]",1.4165518000158788,1.284723812170988,0.0,0.20859843245162787,0.0,0.0,0.0,0.16769708398158037,0.25808067012698344,0.11176445881753737,0.14532172911924468,0.0,0.10853762550302633,0.0,0.0
786,2017-02-17,"[0.         0.         0.20893516 0.         0.         0.
 0.16742294 0.25747792 0.11138748 0.14474266 0.         0.11003384
 0.        ]",1.4338556365032682,1.2956367908933764,0.0,0.20893516280777719,0.0,0.0,0.0,0.16742293879387143,0.25747792228825583,0.11138747662221431,0.14474266196889063,0.0,0.11003383751899061,0.0,0.0
787,2017-02-21,"[0.         0.         0.20880831 0.         0.         0.
 0.16724453 0.25755552 0.1115699  0.14486154 0.         0.10996019
 0.        ]",1.4222939385708413,1.2882686713327955,0.0,0.20880830757566318,0.0,0.0,0.0,0.16724452934464085,0.25755552429497475,0.11156990282718421,0.14486154425504988,0.0,0.10996019170248718,0.0,0.0
788,2017-02-22,"[0.         0.         0.20871779 0.         0.         0.
 0.16744032 0.25735894 0.1118575  0.14495967 0.         0.10966579
 0.        ]",1.4276918659363589,1.290228322701443,0.0,0.20871778674225772,0.0,0.0,0.0,0.16744032021414748,0.2573589393216724,0.11185750039347045,0.14495966532047433,0.0,0.10966578800797745,0.0,0.0
789,2017-02-23,"[0.         0.         0.20833018 0.         0.         0.
 0.1673563  0.25801817 0.112007   0.14490727 0.         0.10938107
 0.        ]",1.4662416373871283,1.299741304298266,0.0,0.20833017608438348,0.0,0.0,0.0,0.16735630294889625,0.2580181741334511,0.11200699872450272,0.14490727486075952,0.0,0.10938107324800717,0.0,0.0
790,2017-02-24,"[0.         0.         0.20834257 0.         0.         0.
 0.16736412 0.25794675 0.11187878 0.144739   0.         0.10972878
 0.        ]",1.4594720540260708,1.2965025959211087,0.0,0.20834256697210335,0.0,0.0,0.0,0.16736412153839014,0.257946747942817,0.11187878117562183,0.14473899918363323,0.0,0.10972878318743448,0.0,0.0
791,2017-02-27,"[0.         0.         0.20841716 0.         0.         0.
 0.16720521 0.25785292 0.11203216 0.14555696 0.         0.1089356
 0.        ]",1.3993506184874704,1.2706455517687665,0.0,0.20841715529224986,0.0,0.0,0.0,0.16720521057565663,0.25785291841603986,0.11203215597135187,0.1455569587380437,0.0,0.10893560100665814,0.0,0.0
792,2017-02-28,"[0.         0.         0.20872808 0.         0.         0.
 0.16762904 0.25677121 0.11211624 0.14573749 0.         0.10901794
 0.        ]",1.3935729372966261,1.275712262078052,0.0,0.2087280785746919,0.0,0.0,0.0,0.16762903816248145,0.256771210187626,0.11211624190852792,0.14573748818307294,0.0,0.10901794298359976,0.0,0.0
793,2017-03-01,"[0.         0.         0.20892943 0.         0.         0.
 0.16784815 0.25631248 0.11200948 0.14545411 0.         0.10944634
 0.        ]",1.4193598207613753,1.2926837461714762,0.0,0.20892943431509728,0.0,0.0,0.0,0.16784815486872812,0.2563124832234392,0.11200947824567221,0.14545410812527132,0.0,0.10944634122179177,0.0,0.0
794,2017-03-02,"[0.         0.         0.2092355  0.         0.         0.
 0.16793616 0.25565508 0.11186746 0.14544582 0.         0.10985999
 0.        ]",1.405680197848352,1.2879656599675513,0.0,0.20923549533213376,0.0,0.0,0.0,0.1679361573900739,0.25565507945014426,0.11186745926861795,0.1454458154589246,0.0,0.10985999310010558,0.0,0.0
795,2017-03-03,"[0.         0.         0.20934741 0.         0.         0.
 0.16814022 0.25506923 0.11186181 0.14514554 0.         0.11043579
 0.        ]",1.4257704437122223,1.2902879810207701,0.0,0.20934740627113127,0.0,0.0,0.0,0.1681402213044419,0.25506922837315094,0.11186181404934871,0.1451455372760789,0.0,0.11043579272584847,0.0,0.0
796,2017-03-06,"[0.         0.         0.20920923 0.         0.         0.
 0.16799283 0.2554038  0.11192137 0.14503841 0.         0.11043436
 0.        ]",1.4254355568306534,1.2914575019146939,0.0,0.20920922945771428,0.0,0.0,0.0,0.1679928266425905,0.2554038029914441,0.11192137228326908,0.14503840732406478,0.0,0.11043436130091716,0.0,0.0
797,2017-03-07,"[0.         0.         0.2095187  0.         0.         0.
 0.16802451 0.25497419 0.11175481 0.14527101 0.         0.11045678
 0.        ]",1.4010315042727968,1.2791288971110344,0.0,0.20951869781557433,0.0,0.0,0.0,0.1680245098164747,0.25497419094362733,0.11175481273303342,0.1452710081625733,0.0,0.1104567805287169,0.0,0.0
798,2017-03-08,"[0.         0.         0.20956694 0.         0.         0.
 0.16805111 0.25476631 0.11181392 0.14537452 0.         0.1104272
 0.        ]",1.3909521684817077,1.2700953486389108,0.0,0.20956694381808605,0.0,0.0,0.0,0.16805111080309698,0.2547663133256582,0.11181391774443192,0.14537451568379442,0.0,0.11042719862493233,0.0,0.0
799,2017-03-09,"[0.         0.         0.20936127 0.         0.         0.
 0.16813017 0.25482772 0.11206766 0.14556321 0.         0.11004997
 0.        ]",1.4017496431971934,1.2761860113608414,0.0,0.20936126879821407,0.0,0.0,0.0,0.1681301718972605,0.2548277182307309,0.1120676616061366,0.14556320921939583,0.0,0.11004997024826205,0.0,0.0
800,2017-03-10,"[0.         0.         0.20946981 0.         0.         0.
 0.16839937 0.25427111 0.11218368 0.14558299 0.         0.11009303
 0.        ]",1.376578805786292,1.2715048249385965,0.0,0.20946980947193908,0.0,0.0,0.0,0.16839936751942167,0.2542711145901295,0.11218368263155312,0.14558299314250675,0.0,0.11009303264444999,0.0,0.0
801,2017-03-13,"[0.         0.         0.20945241 0.         0.         0.
 0.16861233 0.25415249 0.11230397 0.14586282 0.         0.10961599
 0.        ]",1.394809849183033,1.2783411375563705,0.0,0.20945240660872028,0.0,0.0,0.0,0.16861233401627007,0.25415248514183175,0.11230396639315386,0.14586281782939703,0.0,0.10961599001062715,0.0,0.0
802,2017-03-14,"[0.         0.         0.20929336 0.         0.         0.
 0.16862814 0.25458556 0.11233169 0.14602249 0.         0.10913877
 0.        ]",1.4052828396159076,1.2803653679621523,0.0,0.2092933573554488,0.0,0.0,0.0,0.16862813561433945,0.2545855595986989,0.11233168651441058,0.14602249327859612,0.0,0.10913876763850626,0.0,0.0
803,2017-03-15,"[0.         0.         0.2091396  0.         0.         0.
 0.16851162 0.2546393  0.1124966  0.1462004  0.         0.10901248
 0.        ]",1.400786843187525,1.2740324934162268,0.0,0.20913959663303675,0.0,0.0,0.0,0.1685116225449643,0.254639298211067,0.11249660298382466,0.14620040024606487,0.0,0.10901247938104223,0.0,0.0
804,2017-03-16,"[0.         0.         0.20920764 0.         0.         0.
 0.1682385  0.25479262 0.11219766 0.14630738 0.         0.10925619
 0.        ]",1.406651898061029,1.2748415500267807,0.0,0.20920764159417232,0.0,0.0,0.0,0.16823850066669446,0.2547926230698856,0.11219765919029198,0.146307381633961,0.0,0.10925619384499465,0.0,0.0
805,2017-03-17,"[0.         0.         0.2093005  0.         0.         0.
 0.16837011 0.25448828 0.11216461 0.14635217 0.         0.10932434
 0.        ]",1.4248550908121642,1.2781754484185992,0.0,0.20930050014610213,0.0,0.0,0.0,0.16837010902922966,0.2544882759688969,0.1121646061017505,0.1463521670176483,0.0,0.10932434173637243,0.0,0.0
806,2017-03-20,"[0.         0.         0.20924482 0.         0.         0.
 0.1682699  0.25461867 0.11210308 0.14643374 0.         0.10932979
 0.        ]",1.4225959864688644,1.2703584719808125,0.0,0.20924481871054493,0.0,0.0,0.0,0.16826989966575,0.2546186699419144,0.11210307844432346,0.14643374385996233,0.0,0.10932978937750473,0.0,0.0
807,2017-03-21,"[0.         0.         0.20907274 0.         0.         0.
 0.168261   0.25464083 0.11238461 0.14652328 0.         0.10911754
 0.        ]",1.4306043181677985,1.266339456631963,0.0,0.20907274093171108,0.0,0.0,0.0,0.16826099957704074,0.2546408282619415,0.11238460802641523,0.14652328228345046,0.0,0.10911754091944105,0.0,0.0
808,2017-03-22,"[0.         0.         0.20915001 0.         0.         0.
 0.16815371 0.25451925 0.11222656 0.1464486  0.         0.10950187
 0.        ]",1.421970512444564,1.2600676702990588,0.0,0.20915000783854093,0.0,0.0,0.0,0.16815370567684731,0.25451925208275117,0.11222656405956842,0.14644860303565194,0.0,0.10950186730664016,0.0,0.0
809,2017-03-23,"[0.         0.         0.20903678 0.         0.         0.
 0.16777262 0.25494372 0.11221653 0.1466404  0.         0.10938995
 0.        ]",1.372669138128486,1.2209784130095533,0.0,0.20903677590678632,0.0,0.0,0.0,0.16777262338171697,0.25494372014264155,0.11221653247920847,0.14664040266245984,0.0,0.10938994542718679,0.0,0.0
810,2017-03-24,"[0.         0.         0.20910498 0.         0.         0.
 0.16747968 0.25524113 0.11181784 0.14629972 0.         0.11005664
 0.        ]",1.3587436348132014,1.2121257803409116,0.0,0.2091049802132403,0.0,0.0,0.0,0.16747968238338767,0.2552411280007091,0.11181784494009746,0.1462997225725035,0.0,0.110056641890062,0.0,0.0
811,2017-03-27,"[0.         0.         0.2090023  0.         0.         0.
 0.16751237 0.25542761 0.11196785 0.14626907 0.         0.10982081
 0.        ]",1.3679357750752974,1.2264185682656723,0.0,0.20900229886756452,0.0,0.0,0.0,0.16751236833891844,0.2554276061931387,0.11196785474702538,0.146269066242875,0.0,0.1098208056104781,0.0,0.0
812,2017-03-28,"[0.         0.         0.20895601 0.         0.         0.
 0.16765326 0.25537906 0.112084   0.14631397 0.         0.10961369
 0.        ]",1.3455780200603271,1.210198398661379,0.0,0.20895600890712573,0.0,0.0,0.0,0.1676532626059169,0.25537906012263845,0.11208400052484303,0.14631397367621413,0.0,0.10961369416326174,0.0,0.0
813,2017-03-29,"[0.         0.         0.20887032 0.         0.         0.
 0.1674624  0.25578009 0.11199697 0.14635782 0.         0.1095324
 0.        ]",1.3608324617928311,1.2149050622627906,0.0,0.20887032120381244,0.0,0.0,0.0,0.16746240272891594,0.2557800851612308,0.1119969686662802,0.14635782246247314,0.0,0.10953239977728751,0.0,0.0
814,2017-03-30,"[0.         0.         0.20890217 0.         0.         0.
 0.16753922 0.25568577 0.11198318 0.14634336 0.         0.1095463
 0.        ]",1.3702928093975384,1.220047642101402,0.0,0.20890216810081497,0.0,0.0,0.0,0.16753922194335874,0.25568577062163816,0.11198317659066842,0.14634336052054467,0.0,0.10954630222297498,0.0,0.0
815,2017-03-31,"[0.         0.         0.20888086 0.         0.         0.
 0.16728069 0.25597907 0.11186316 0.14641612 0.         0.1095801
 0.        ]",1.3722913773101812,1.2169824650172836,0.0,0.20888086040043702,0.0,0.0,0.0,0.16728068808113483,0.2559790663947712,0.11186316172988142,0.1464161195621192,0.0,0.10958010383165638,0.0,0.0
816,2017-04-03,"[0.         0.         0.20875467 0.         0.         0.
 0.16754365 0.25597187 0.11175848 0.14612453 0.         0.10984679
 0.        ]",1.3793825845629177,1.2190214461189073,0.0,0.2087546694161699,0.0,0.0,0.0,0.16754365097104856,0.25597187264063526,0.1117584828315001,0.14612453318645216,0.0,0.10984679095419403,0.0,0.0
817,2017-04-04,"[0.         0.         0.20859478 0.         0.         0.
 0.1838039  0.25288855 0.10282333 0.127006   0.         0.12488344
 0.        ]",1.400325063058095,1.229277266983276,0.0,0.2085947840129563,0.0,0.0,0.0,0.18380389616236767,0.2528885451911421,0.10282332953497159,0.12700600477523902,0.0,0.12488344032332332,0.0,0.0
818,2017-04-05,"[0.         0.         0.20839485 0.         0.         0.
 0.18641632 0.25136038 0.10196654 0.12505759 0.         0.12680432
 0.        ]",1.3728888085173816,1.2119121400226482,0.0,0.2083948463160736,0.0,0.0,0.0,0.18641632378232967,0.2513603761268857,0.10196654143527335,0.12505759473624609,0.0,0.12680431760319158,0.0,0.0
819,2017-04-06,"[0.         0.         0.20844015 0.         0.         0.
 0.18670263 0.25103719 0.10177683 0.12495712 0.         0.12708608
 0.        ]",1.3828566336448718,1.2149481412609366,0.0,0.20844015050802628,0.0,0.0,0.0,0.18670262620117486,0.25103719045990835,0.10177683224087744,0.12495712262035664,0.0,0.12708607796965643,0.0,0.0
820,2017-04-07,"[0.         0.         0.20846033 0.         0.         0.
 0.18669158 0.25070803 0.10185321 0.12527998 0.         0.12700686
 0.        ]",1.3692042180906503,1.2042413155158453,0.0,0.2084603345018306,0.0,0.0,0.0,0.18669158495790913,0.25070803056469165,0.10185321048587566,0.12527997924109935,0.0,0.1270068602485937,0.0,0.0
821,2017-04-10,"[0.         0.         0.20856244 0.         0.         0.
 0.18674501 0.25080983 0.10181628 0.1252049  0.         0.12686154
 0.        ]",1.3744505316919673,1.2056410488171814,0.0,0.20856244434055699,0.0,0.0,0.0,0.1867450063366497,0.25080982943708036,0.1018162777737023,0.12520489747363245,0.0,0.1268615446383781,0.0,0.0
822,2017-04-11,"[0.         0.         0.20862176 0.         0.         0.
 0.18667335 0.25059847 0.10192021 0.12527917 0.         0.12690704
 0.        ]",1.3748265605393197,1.207078145554973,0.0,0.20862176153340822,0.0,0.0,0.0,0.18667334918131187,0.2505984694342932,0.10192021228818864,0.12527917163006053,0.0,0.12690703593273744,0.0,0.0
823,2017-04-12,"[0.         0.         0.2087606  0.         0.         0.
 0.18638061 0.24981338 0.10196275 0.12578683 0.         0.12729582
 0.        ]",1.3609220508917172,1.2000015904537535,0.0,0.2087605963117566,0.0,0.0,0.0,0.18638061446439746,0.24981338318164148,0.10196275048207629,0.12578683318606013,0.0,0.12729582237406792,0.0,0.0
824,2017-04-13,"[0.         0.         0.20871599 0.         0.         0.
 0.18658351 0.24968691 0.10224284 0.12576902 0.         0.12700172
 0.        ]",1.370879871159537,1.2054891380151302,0.0,0.2087159947522092,0.0,0.0,0.0,0.18658350726663642,0.24968691470652213,0.10224284355239707,0.12576902278065066,0.0,0.12700171694158452,0.0,0.0
825,2017-04-17,"[0.         0.         0.20867507 0.         0.         0.
 0.18669027 0.24957512 0.1023134  0.12599966 0.         0.12674648
 0.        ]",1.3490844318225925,1.1934313418181122,0.0,0.20867507147311878,0.0,0.0,0.0,0.18669026735325905,0.2495751222052591,0.10231339749031343,0.12599965793288004,0.0,0.12674648354516962,0.0,0.0
826,2017-04-18,"[0.         0.         0.2087147  0.         0.         0.
 0.18645016 0.25018711 0.10194102 0.12604391 0.         0.1266631
 0.        ]",1.3414204203818128,1.1902995438413995,0.0,0.2087147047920608,0.0,0.0,0.0,0.1864501588579128,0.2501871072118161,0.1019410227985767,0.1260439111731877,0.0,0.1266630951664459,0.0,0.0
827,2017-04-19,"[0.         0.         0.20864299 0.         0.         0.
 0.18673175 0.249991   0.10224526 0.12602175 0.         0.12636725
 0.        ]",1.3456026530666096,1.1898606551133322,0.0,0.20864298620452199,0.0,0.0,0.0,0.1867317513731427,0.2499910049697763,0.10224525731175309,0.12602175244579736,0.0,0.12636724769500848,0.0,0.0
828,2017-04-20,"[0.         0.         0.20854672 0.         0.         0.
 0.18693126 0.25073588 0.10233623 0.12518772 0.         0.1262622
 0.        ]",1.3687942815975993,1.203195612155445,0.0,0.20854672406677244,0.0,0.0,0.0,0.18693125596972102,0.25073587502906014,0.1023362327238954,0.1251877165526273,0.0,0.12626219565792368,0.0,0.0
829,2017-04-21,"[0.         0.         0.20838416 0.         0.         0.
 0.18743423 0.25114598 0.10248045 0.12467679 0.         0.12587839
 0.        ]",1.3657972289280982,1.2043229912085585,0.0,0.20838415820105957,0.0,0.0,0.0,0.1874342327261386,0.25114598194469595,0.10248044950337355,0.12467678744530399,0.0,0.1258783901794285,0.0,0.0
830,2017-04-24,"[0.         0.         0.20827746 0.         0.         0.
 0.18783783 0.25122711 0.10261623 0.12450399 0.         0.12553738
 0.        ]",1.3977876590191554,1.2216719520899955,0.0,0.20827746192380142,0.0,0.0,0.0,0.1878378347411024,0.25122710607643806,0.10261622960547731,0.12450399181485232,0.0,0.12553737583832833,0.0,0.0
