,Date,Weights,Profit,Base Profit,KOPN,XLNX,MXIM,INTC,UIS,STRM,EBIX,JKHY,SUP,STRT,MOD,DORM,cash
46,2014-03-13,"[0.         0.0701473  0.         0.06880185 0.08175637 0.11567537
 0.10790815 0.15506619 0.10319902 0.09944245 0.08471425 0.
 0.11328906]",1.0628162400496435,1.0688315405049844,0.07014729573179533,0.0,0.06880184505752719,0.08175636613795897,0.11567537411874217,0.10790814877578549,0.15506618842800307,0.10319901818739399,0.09944244913904586,0.08471425074481444,0.0,0.11328906367893335,0.0
47,2014-03-14,"[0.         0.07009848 0.         0.06881149 0.08170017 0.1157498
 0.10799446 0.15504671 0.10325561 0.09942433 0.08467079 0.
 0.11324817]",1.0683768347758809,1.073058170514957,0.07009848362292324,0.0,0.06881148590332745,0.08170017097204486,0.11574979531592225,0.10799445811849888,0.15504670937002737,0.10325560979566047,0.09942432811460293,0.08467079145741138,0.0,0.11324816732958125,0.0
48,2014-03-17,"[0.         0.07048075 0.         0.06878655 0.08209676 0.1152999
 0.10752118 0.15506415 0.10271383 0.09965257 0.08478414 0.
 0.11360016]",1.0507262939195436,1.0549679715945546,0.07048075302112378,0.0,0.06878655148392257,0.08209675973745245,0.1152999042650736,0.10752117694969608,0.15506415034986454,0.10271383497508012,0.09965256828997687,0.08478413735540784,0.0,0.11360016357240217,0.0
49,2014-03-18,"[0.         0.07027422 0.         0.06884398 0.08191194 0.11553641
 0.10768686 0.1550896  0.1030778  0.09955807 0.08474774 0.
 0.11327338]",1.0580193184872435,1.0612661862779353,0.07027421665842223,0.0,0.06884398314248885,0.08191193848837751,0.11553640930120834,0.10768685899627149,0.1550896016118184,0.1030778009263897,0.09955807361977653,0.08474774081019804,0.0,0.1132733764450489,0.0
50,2014-03-19,"[0.         0.07039004 0.         0.06885667 0.08214016 0.1152852
 0.10729728 0.15518593 0.10278492 0.0996292  0.08498777 0.
 0.11344283]",1.0493067035260446,1.056787953073528,0.07039004268324324,0.0,0.06885666842601602,0.08214016292916435,0.11528520064171946,0.10729728454913165,0.15518593154267632,0.10278491855939192,0.09962919660146594,0.08498776766150172,0.0,0.11344282640568944,0.0
51,2014-03-20,"[0.         0.07010771 0.         0.06889575 0.081897   0.11554886
 0.10753388 0.15523211 0.10319673 0.09948519 0.08495764 0.
 0.11314513]",1.0693358370777388,1.0717707232645446,0.07010770836182084,0.0,0.06889575453716551,0.08189699502890828,0.11554886338289132,0.10753387860455915,0.15523211075208293,0.10319672751659867,0.09948519338371138,0.08495764138558896,0.0,0.11314512704667305,0.0
52,2014-03-21,"[0.         0.07017091 0.         0.06889483 0.08197249 0.11546136
 0.10740921 0.15526222 0.10314055 0.0995158  0.08500604 0.
 0.11316658]",1.0627882536896294,1.0665630985156092,0.07017091023434616,0.0,0.06889482963576408,0.08197249302687495,0.11546135557813732,0.10740921386204276,0.1552622228520424,0.1031405466056205,0.09951580415153768,0.08500604021190601,0.0,0.11316658384172826,0.0
53,2014-03-24,"[0.         0.0699309  0.         0.06884895 0.08145866 0.11597118
 0.10825175 0.15503768 0.10354387 0.09931744 0.08459769 0.
 0.11304188]",1.0692609289366533,1.0738731074920507,0.06993089666330381,0.0,0.06884895450722783,0.0814586591438887,0.11597118352592678,0.10825174795903929,0.1550376783635146,0.10354387248540625,0.09931744245219189,0.08459768900172616,0.0,0.11304187589777488,0.0
54,2014-03-25,"[0.         0.06997251 0.         0.06879252 0.0813902  0.11601586
 0.10850495 0.15492963 0.10361121 0.09933536 0.08436689 0.
 0.11308086]",1.0614917857107868,1.0673273000229944,0.06997250810154824,0.0,0.06879252307225121,0.08139020411372438,0.11601586211813618,0.10850494604739364,0.15492963418382447,0.10361120887053334,0.09933536222366143,0.08436688676831557,0.0,0.11308086450061151,0.0
55,2014-03-26,"[0.         0.07004454 0.         0.06879663 0.08150062 0.1158804
 0.10833865 0.15495636 0.10347997 0.09939152 0.08442605 0.
 0.11318526]",1.0554555459343562,1.0580704203066713,0.07004453658403739,0.0,0.06879662892564732,0.08150062297371331,0.11588040128799684,0.108338649665998,0.15495635762231597,0.10347996874761237,0.09939151624223717,0.08442605495548498,0.0,0.11318526299495665,0.0
56,2014-03-27,"[0.         0.07006884 0.         0.06878994 0.08151949 0.1158431
 0.10830359 0.15495554 0.10339006 0.09939534 0.08445454 0.
 0.11327956]",1.0572522634236685,1.0609225426451225,0.07006883730761805,0.0,0.06878994168200367,0.08151949174823347,0.11584310137991392,0.10830359117842403,0.15495554331207012,0.10339005934780697,0.09939533503527838,0.08445453647328224,0.0,0.11327956253536925,0.0
57,2014-03-28,"[0.         0.07015186 0.         0.068807   0.08157497 0.1158773
 0.10844341 0.15484002 0.10336748 0.09951136 0.08424024 0.
 0.11318636]",1.0361969716929664,1.0458900995052425,0.0701518569493165,0.0,0.06880699595646854,0.08157496810539572,0.1158773033545567,0.10844341323773862,0.15484001792005503,0.10336748230906706,0.09951135846753245,0.08424024092096732,0.0,0.11318636277890207,0.0
58,2014-03-31,"[0.         0.07034663 0.         0.06878905 0.08180585 0.11564133
 0.10819579 0.15484254 0.10306811 0.09964179 0.08429742 0.
 0.11337148]",1.0326958662601264,1.043264005078287,0.07034663317248714,0.0,0.06878905118809932,0.08180585199150162,0.11564132548878907,0.10819578503986609,0.1548425445420708,0.10306811462446362,0.09964178805428237,0.0842974227598213,0.0,0.1133714831386187,0.0
59,2014-04-01,"[0.         0.         0.         0.08070932 0.         0.16609443
 0.16075206 0.16208717 0.16619237 0.09792293 0.08225127 0.
 0.08399044]",1.036518942976823,1.049546001154669,0.0,0.0,0.0807093177893615,0.0,0.16609443215960384,0.16075206385202986,0.16208717142905582,0.16619236732020565,0.09792293271003995,0.08225127370512803,0.0,0.08399044103457527,0.0
60,2014-04-02,"[0.         0.         0.         0.08032532 0.         0.16992625
 0.1638686  0.15867959 0.16876471 0.09655837 0.0806726  0.
 0.08120457]",1.054541716597825,1.0640715662386675,0.0,0.0,0.08032531762547608,0.0,0.16992624580264293,0.16386860282421153,0.158679588508609,0.16876470976355396,0.09655836624744134,0.08067260221963832,0.0,0.08120456700842686,0.0
61,2014-04-03,"[0.         0.         0.         0.08022523 0.         0.17050856
 0.16438474 0.15805286 0.16928935 0.09632973 0.0804091  0.
 0.08080043]",1.068116226904957,1.0750099522305427,0.0,0.0,0.08022522598205699,0.0,0.1705085637373213,0.16438473835231948,0.15805285724281723,0.16928935339424558,0.0963297294952557,0.08040910248124887,0.0,0.0808004293147347,0.0
62,2014-04-04,"[0.         0.         0.         0.08024465 0.         0.17059423
 0.16435011 0.15794701 0.16926953 0.0962753  0.08050194 0.
 0.08081722]",1.0703067225741727,1.0778978339089573,0.0,0.0,0.08024465188108704,0.0,0.1705942329320106,0.16435010534687747,0.15794701209145606,0.16926953394207228,0.09627530067580659,0.08050193887898732,0.0,0.08081722425170272,0.0
63,2014-04-07,"[0.         0.         0.         0.08013824 0.         0.1705331
 0.16469453 0.15789141 0.16902379 0.09631293 0.08034072 0.
 0.08106528]",1.0760699198003916,1.0802107485770296,0.0,0.0,0.0801382372535332,0.0,0.17053310480136122,0.1646945306714379,0.15789141261220932,0.16902379131230194,0.09631292662256657,0.08034071955061196,0.0,0.08106527717597783,0.0
64,2014-04-08,"[0.         0.         0.         0.08014876 0.         0.17035325
 0.16452318 0.15792896 0.16850483 0.09645336 0.08054592 0.
 0.08154173]",1.0406009191892154,1.0480054538683465,0.0,0.0,0.08014875681811881,0.0,0.17035325298225465,0.16452318074093508,0.15792896173493837,0.1685048342621889,0.09645336302934208,0.08054591707705801,0.0,0.08154173335516426,0.0
65,2014-04-09,"[0.         0.         0.         0.08006606 0.         0.1702771
 0.16475602 0.15790736 0.16838807 0.09650114 0.08041372 0.
 0.08169054]",1.0338101611830477,1.0432299893676014,0.0,0.0,0.08006605701463093,0.0,0.17027709688800036,0.16475601794898012,0.1579073642397004,0.16838806543365095,0.09650113895549994,0.0804137205338132,0.0,0.08169053898572412,0.0
66,2014-04-10,"[0.         0.         0.         0.08007586 0.         0.17036696
 0.16479637 0.15791753 0.168695   0.09640884 0.08034984 0.
 0.08138962]",1.0516680252684851,1.055280298451899,0.0,0.0,0.08007585913078306,0.0,0.17036695613098637,0.1647963687382931,0.15791752708284107,0.16869499674149604,0.09640883543493928,0.08034984076891953,0.0,0.08138961597174162,0.0
67,2014-04-11,"[0.         0.         0.         0.08016346 0.         0.17055565
 0.16457341 0.15794009 0.16929381 0.09624888 0.08038916 0.
 0.08083553]",1.0706081707330952,1.069214437218428,0.0,0.0,0.08016346271868953,0.0,0.17055564724322442,0.16457340680019425,0.157940094096195,0.16929381005742763,0.09624888469144796,0.08038916498921399,0.0,0.0808355294036072,0.0
68,2014-04-14,"[0.         0.         0.         0.08010733 0.         0.17041288
 0.16464622 0.15790509 0.16878667 0.09639293 0.08040696 0.
 0.08134193]",1.0376128704561545,1.0408310137295673,0.0,0.0,0.08010733009794162,0.0,0.17041287562286128,0.16464622359675646,0.15790508614370716,0.168786672768448,0.0963929262356112,0.0804069595501295,0.0,0.08134192598454483,0.0
69,2014-04-15,"[0.         0.         0.         0.08007213 0.         0.17029621
 0.16464192 0.15789449 0.16860278 0.09647625 0.08043907 0.
 0.08157715]",1.0278846783029885,1.035059237252772,0.0,0.0,0.08007212970583251,0.0,0.17029620860753875,0.16464191667885678,0.15789448991539842,0.16860277820036068,0.09647625326764421,0.08043907240327763,0.0,0.0815771512210909,0.0
