,Date,Weights,Profit,Base Profit,MRCY,AVX,HUBB,IIN,FLS,GGG,ITT,IEX,HDSN,LAWS,KAMN,WLFC,cash
206,2014-10-29,"[0.         0.         0.         0.1356744  0.1523649  0.13367449
 0.         0.1590772  0.15236949 0.13553691 0.         0.
 0.13130262]",1.1490954322670288,1.138429041455911,0.0,0.0,0.135674397860119,0.15236489860084096,0.13367449305929102,0.0,0.15907719688365135,0.15236948734673744,0.13553690570606497,0.0,0.0,0.13130262054329506,0.0
207,2014-10-30,"[0.         0.         0.         0.13574397 0.15217032 0.13362829
 0.         0.15909149 0.15227254 0.13559166 0.         0.
 0.13150172]",1.1641384275389102,1.1482551442588094,0.0,0.0,0.13574397163884377,0.15217031715458643,0.133628288538082,0.0,0.15909149135404357,0.15227254369318707,0.13559166382326387,0.0,0.0,0.13150172379799316,0.0
208,2014-10-31,"[0.         0.         0.         0.13568539 0.15204003 0.13348458
 0.         0.15893029 0.1523568  0.13587172 0.         0.
 0.13163119]",1.1666695720959364,1.1549553285479486,0.0,0.0,0.13568538632639376,0.15204003461470547,0.13348458149492562,0.0,0.15893028537091725,0.1523567974166759,0.13587172391128347,0.0,0.0,0.13163119086509853,0.0
209,2014-11-03,"[0.         0.         0.         0.13551678 0.15212365 0.1335516
 0.         0.15901653 0.1523698  0.13571783 0.         0.
 0.13170381]",1.1997632008945605,1.182154612086677,0.0,0.0,0.13551677884354765,0.15212364764983338,0.13355160401989416,0.0,0.1590165331091103,0.15236980005505849,0.13571782744271715,0.0,0.0,0.13170380887983876,0.0
210,2014-11-04,"[0.         0.         0.         0.13571323 0.15195374 0.13344077
 0.         0.15890722 0.15231115 0.13585923 0.         0.
 0.13181466]",1.2046383254007238,1.1813673846258776,0.0,0.0,0.1357132258479317,0.15195374416774599,0.1334407717902735,0.0,0.1589072181315038,0.1523111491095662,0.13585923268229827,0.0,0.0,0.13181465827068053,0.0
211,2014-11-05,"[0.         0.         0.         0.13569562 0.15188439 0.13346609
 0.         0.15898961 0.15226303 0.13585873 0.         0.
 0.13184252]",1.1766069288409309,1.158695683434561,0.0,0.0,0.1356956180914461,0.15188439402631898,0.13346609160457118,0.0,0.15898961224453043,0.15226303010897052,0.13585873219876593,0.0,0.0,0.13184252172539676,0.0
212,2014-11-06,"[0.         0.         0.         0.13568313 0.1519018  0.13347508
 0.         0.15900937 0.15226086 0.13583467 0.         0.
 0.13183509]",1.1789481391733347,1.1614577142805667,0.0,0.0,0.13568312684716594,0.15190180339141598,0.1334750791667831,0.0,0.15900936520969305,0.15226086228731298,0.1358346720179152,0.0,0.0,0.1318350910797136,0.0
213,2014-11-07,"[0.         0.         0.         0.13567491 0.15198724 0.13351506
 0.         0.15901836 0.15228965 0.13578495 0.         0.
 0.13172982]",1.1753098694587043,1.1551276183494805,0.0,0.0,0.1356749103547563,0.15198724469799516,0.13351505957510057,0.0,0.15901836423576285,0.15228964507461165,0.1357849544285007,0.0,0.0,0.1317298216332727,0.0
214,2014-11-10,"[0.         0.         0.         0.13575321 0.15177213 0.13341972
 0.         0.15898099 0.15221643 0.13593155 0.         0.
 0.13192597]",1.1724675189515126,1.1509597574250725,0.0,0.0,0.13575321384908132,0.1517721276394098,0.13341972258080748,0.0,0.1589809897688044,0.1522164259278194,0.1359315505693546,0.0,0.0,0.13192596966472303,0.0
215,2014-11-11,"[0.         0.         0.         0.13584562 0.15169726 0.13339183
 0.         0.15895456 0.15218224 0.13597881 0.         0.
 0.13194968]",1.1684233203029615,1.1492618116722881,0.0,0.0,0.13584561987457827,0.15169726009309,0.1333918284755066,0.0,0.15895455831793356,0.15218224425997892,0.13597881239372597,0.0,0.0,0.1319496765851867,0.0
216,2014-11-12,"[0.         0.         0.         0.13571096 0.15145069 0.13334217
 0.         0.15891324 0.15191756 0.13597209 0.         0.
 0.13269329]",1.162998098228732,1.1453734266715527,0.0,0.0,0.1357109591485232,0.15145069010855236,0.133342171798144,0.0,0.15891324200875612,0.1519175591298649,0.1359720872876777,0.0,0.0,0.1326932905184817,0.0
217,2014-11-13,"[0.         0.         0.         0.13573948 0.1513649  0.1333367
 0.         0.15896103 0.15185128 0.13596245 0.         0.
 0.13278416]",1.150768389025995,1.132467263595049,0.0,0.0,0.13573947586157717,0.15136490193301283,0.13333670086507257,0.0,0.15896102633446565,0.15185128244664,0.13596245252201145,0.0,0.0,0.13278416003722046,0.0
218,2014-11-14,"[0.         0.         0.         0.13558955 0.15141617 0.13338933
 0.         0.15905046 0.15189095 0.13587017 0.         0.
 0.13279338]",1.1824345850851983,1.154047665209879,0.0,0.0,0.13558954874553988,0.15141617166837595,0.1333893275945634,0.0,0.15905045798603784,0.151890950198515,0.1358701663521414,0.0,0.0,0.1327933774548266,0.0
219,2014-11-17,"[0.         0.         0.         0.13539036 0.15181285 0.13353259
 0.         0.15911142 0.15211004 0.13574776 0.         0.
 0.13229498]",1.15238007833324,1.1386120099734502,0.0,0.0,0.13539036003006646,0.15181285171496692,0.13353259313018676,0.0,0.15911142438234252,0.1521100359189183,0.13574775817130258,0.0,0.0,0.1322949766522163,0.0
220,2014-11-18,"[0.         0.         0.         0.13031959 0.15752364 0.13472636
 0.         0.15706881 0.154963   0.1352528  0.         0.
 0.13014581]",1.1349550004827846,1.1278966747311558,0.0,0.0,0.13031959045162364,0.15752363629534885,0.1347263604757894,0.0,0.15706880568429765,0.1549629959823016,0.13525280235970594,0.0,0.0,0.130145808750933,0.0
221,2014-11-19,"[0.         0.         0.         0.13184397 0.15631106 0.13341252
 0.         0.15585712 0.15568885 0.13682763 0.         0.
 0.13005884]",1.1512603707881366,1.1373121236686048,0.0,0.0,0.13184396844577367,0.15631106280547777,0.133412524265167,0.0,0.15585712269686658,0.15568885324516346,0.1368276259312026,0.0,0.0,0.1300588426103489,0.0
222,2014-11-20,"[0.         0.         0.         0.13274953 0.15540616 0.13283966
 0.         0.15546952 0.15576087 0.137482   0.         0.
 0.13029227]",1.1427175459521013,1.1290018601176801,0.0,0.0,0.13274953358484695,0.15540615542310487,0.13283966169661215,0.0,0.1554695188842684,0.15576086715907828,0.13748199810035872,0.0,0.0,0.13029226515173048,0.0
223,2014-11-21,"[0.         0.         0.         0.13304437 0.15528942 0.13271044
 0.         0.15530584 0.15588921 0.13763873 0.         0.
 0.13012198]",1.1400759728823335,1.124414132438759,0.0,0.0,0.1330443730268397,0.15528941722931508,0.13271044429595064,0.0,0.15530583876754564,0.15588921243952872,0.13763872980007108,0.0,0.0,0.130121984440749,0.0
224,2014-11-24,"[0.         0.         0.         0.13321785 0.15509744 0.13261526
 0.         0.15525668 0.15588069 0.137772   0.         0.
 0.13016007]",1.1552944662848281,1.1370659079400967,0.0,0.0,0.13321785398844987,0.15509743980315005,0.13261526286350736,0.0,0.15525668460511405,0.1558806880617074,0.1377720036200879,0.0,0.0,0.13016006705798333,0.0
225,2014-11-25,"[0.         0.         0.         0.13329165 0.15507394 0.13258561
 0.         0.15518059 0.15589387 0.13782866 0.         0.
 0.13014567]",1.1518644390602304,1.1341400812154796,0.0,0.0,0.133291647183527,0.15507394369858832,0.13258561370001584,0.0,0.15518058766501638,0.15589387299806876,0.13782866057497092,0.0,0.0,0.1301456741798126,0.0
226,2014-11-26,"[0.         0.         0.         0.13338852 0.15493359 0.13251913
 0.         0.15513337 0.15585445 0.13792278 0.         0.
 0.13024816]",1.150014233485133,1.1379375520751467,0.0,0.0,0.1333885203380139,0.15493359124018924,0.13251912601710425,0.0,0.15513337260905566,0.1558544474738956,0.13792278251997311,0.0,0.0,0.13024815980176832,0.0
227,2014-11-28,"[0.         0.         0.         0.13327081 0.15502668 0.13253594
 0.         0.15510927 0.15592428 0.13794905 0.         0.
 0.13018396]",1.1653159264165638,1.144361758162961,0.0,0.0,0.1332708127088172,0.15502668074121634,0.13253594396303953,0.0,0.15510926744613265,0.15592428487894971,0.1379490537793489,0.0,0.0,0.1301839564824958,0.0
228,2014-12-01,"[0.         0.         0.         0.13327317 0.1546257  0.13235319
 0.         0.15509932 0.15582116 0.13818661 0.         0.
 0.13064086]",1.1349658370176663,1.128074433597007,0.0,0.0,0.133273173567998,0.1546256952577081,0.13235318607783325,0.0,0.15509932304111645,0.15582115708621647,0.13818660614030087,0.0,0.0,0.1306408588288269,0.0
229,2014-12-02,"[0.         0.         0.         0.13268551 0.15479592 0.13250365
 0.         0.1553421  0.15586751 0.13811555 0.         0.
 0.13068976]",1.1108967787098147,1.1197434518476181,0.0,0.0,0.13268551265998835,0.15479592063021685,0.13250364636335046,0.0,0.15534210363571999,0.1558675129356173,0.13811554733959094,0.0,0.0,0.13068975643551609,0.0
230,2014-12-03,"[0.         0.         0.         0.13262837 0.15458075 0.132399
 0.         0.15524302 0.1557777  0.13829724 0.         0.
 0.13107391]",1.1057663801791504,1.1128905781403222,0.0,0.0,0.13262837018860765,0.15458075131872986,0.1323990001206329,0.0,0.1552430247793166,0.1557777044490917,0.13829724347953629,0.0,0.0,0.13107390566408503,0.0
231,2014-12-04,"[0.         0.         0.         0.1329582  0.15408248 0.13199575
 0.         0.15493964 0.15582359 0.13868196 0.         0.
 0.13151839]",1.121331089502571,1.122904406929006,0.0,0.0,0.1329581951086639,0.1540824771692365,0.13199575241449293,0.0,0.15493963887172893,0.1558235918884773,0.1386819576233883,0.0,0.0,0.13151838692401216,0.0
232,2014-12-05,"[0.         0.         0.         0.13331497 0.15396143 0.13161046
 0.         0.15457533 0.1562608  0.13880019 0.         0.
 0.13147682]",1.1352115768066848,1.1305311918848355,0.0,0.0,0.13331496700115902,0.1539614306804262,0.13161045723513087,0.0,0.15457533037099416,0.15626080299019715,0.13880019075776454,0.0,0.0,0.13147682096432808,0.0
233,2014-12-08,"[0.         0.         0.         0.12771675 0.16454452 0.13320973
 0.         0.1476729  0.16291204 0.13801784 0.         0.
 0.12592622]",1.1354387252448,1.1327776829447056,0.0,0.0,0.12771675112304326,0.1645445225891,0.13320972903708012,0.0,0.1476729007537379,0.16291203741166016,0.13801783647650231,0.0,0.0,0.12592622260887626,0.0
234,2014-12-09,"[0.         0.         0.         0.13840637 0.15231481 0.1383015
 0.         0.16553534 0.14670347 0.13091941 0.         0.
 0.1278191 ]",1.1366133414853639,1.142414355217013,0.0,0.0,0.13840637278988535,0.15231481266869284,0.13830150056595067,0.0,0.1655353386660908,0.14670346547709623,0.13091940810308225,0.0,0.0,0.12781910172920188,0.0
235,2014-12-10,"[0.         0.         0.         0.13506747 0.15448158 0.1370315
 0.         0.16261033 0.15047344 0.13200153 0.         0.
 0.12833415]",1.114517933727111,1.1247855870756218,0.0,0.0,0.13506747026703705,0.1544815849144691,0.13703150246185491,0.0,0.16261032829056635,0.15047344295848916,0.13200152519493333,0.0,0.0,0.12833414591265002,0.0
236,2014-12-11,"[0.         0.         0.         0.13338054 0.15580872 0.1357816
 0.         0.16007908 0.15304174 0.13360085 0.         0.
 0.12830749]",1.1201917739548557,1.1335727598568757,0.0,0.0,0.1333805356679877,0.1558087194016719,0.13578159640111376,0.0,0.1600790764237695,0.15304173951713068,0.1336008455506227,0.0,0.0,0.1283074870377037,0.0
237,2014-12-12,"[0.         0.         0.         0.13271598 0.15621875 0.13515364
 0.         0.1589148  0.15410103 0.1344426  0.         0.
 0.1284532 ]",1.098735562646961,1.121722330148726,0.0,0.0,0.13271598140228316,0.1562187538918654,0.1351536376771218,0.0,0.15891479685676746,0.15410103252448504,0.13444260243303616,0.0,0.0,0.128453195214441,0.0
238,2014-12-15,"[0.         0.         0.         0.13205268 0.1566497  0.13490749
 0.         0.15832654 0.15471512 0.13486476 0.         0.
 0.1284837 ]",1.0960808807429947,1.115336895857576,0.0,0.0,0.13205267686343666,0.15664970302872966,0.13490748769045144,0.0,0.15832654374358457,0.15471512284237413,0.1348647624407022,0.0,0.0,0.12848370339072138,0.0
239,2014-12-16,"[0.         0.         0.         0.13134593 0.15699018 0.13487769
 0.         0.15811171 0.15504012 0.13509525 0.         0.
 0.12853912]",1.0947421208516723,1.1129039224486807,0.0,0.0,0.13134592672182727,0.15699018331902273,0.1348776934336611,0.0,0.1581117106974036,0.1550401200257153,0.13509524585175403,0.0,0.0,0.12853911995061612,0.0
240,2014-12-17,"[0.         0.         0.         0.13125134 0.15681575 0.13467047
 0.         0.15787055 0.15513149 0.13543518 0.         0.
 0.12882522]",1.0815819103304667,1.0995441133590935,0.0,0.0,0.13125134406106315,0.15681575111297363,0.13467047005644028,0.0,0.15787055362637567,0.15513148759556167,0.13543517797090365,0.0,0.0,0.128825215576682,0.0
241,2014-12-18,"[0.         0.         0.         0.13148205 0.15674822 0.13449913
 0.         0.15767166 0.15526637 0.13554044 0.         0.
 0.12879214]",1.0812824431549726,1.0968555829822246,0.0,0.0,0.13148204654594958,0.15674822254193152,0.13449912581859658,0.0,0.15767166437436358,0.15526636708812463,0.13554043771906243,0.0,0.0,0.1287921359119716,0.0
242,2014-12-19,"[0.         0.         0.         0.1319809  0.15634054 0.1342205
 0.         0.15748811 0.15524943 0.1357594  0.         0.
 0.12896113]",1.1104339861824615,1.1204158796083599,0.0,0.0,0.13198089646829578,0.15634054472356573,0.13422049913427583,0.0,0.1574881055321807,0.15524942806863568,0.13575939645401183,0.0,0.0,0.12896112961903433,0.0
243,2014-12-22,"[0.         0.         0.         0.13201322 0.15644931 0.13425771
 0.         0.15742849 0.15529516 0.13576316 0.         0.
 0.12879295]",1.1214161043565278,1.1337105356256656,0.0,0.0,0.13201321857864673,0.15644931431923323,0.13425770580055865,0.0,0.15742848872894916,0.15529516356266973,0.13576315673348874,0.0,0.0,0.12879295227645368,0.0
244,2014-12-23,"[0.         0.         0.         0.13205496 0.15651561 0.13417405
 0.         0.15727497 0.1554353  0.13584153 0.         0.
 0.12870358]",1.1257153817197143,1.1361389712924577,0.0,0.0,0.1320549628614982,0.15651560570563508,0.13417404522030665,0.0,0.1572749736390918,0.1554353013624908,0.13584152635379948,0.0,0.0,0.128703584857178,0.0
245,2014-12-24,"[0.         0.         0.         0.13209427 0.15639778 0.13418352
 0.         0.15733652 0.15532083 0.13581768 0.         0.
 0.1288494 ]",1.1290938152094965,1.1410179010039243,0.0,0.0,0.13209427190031828,0.1563977792429501,0.13418352180176388,0.0,0.1573365229490681,0.15532082883932063,0.1358176800294737,0.0,0.0,0.1288493952371055,0.0
246,2014-12-26,"[0.         0.         0.         0.13215468 0.15646745 0.13418688
 0.         0.1572639  0.15534977 0.13580221 0.         0.
 0.1287751 ]",1.1363537710980323,1.1533980250161506,0.0,0.0,0.13215468349104462,0.15646744937196133,0.13418688363587278,0.0,0.1572639021972994,0.15534977442480608,0.13580220877094665,0.0,0.0,0.1287750981080693,0.0
247,2014-12-29,"[0.         0.         0.         0.13192614 0.15677013 0.13425448
 0.         0.15719707 0.15550008 0.13576535 0.         0.
 0.12858675]",1.1456661798202354,1.1545930062925904,0.0,0.0,0.13192614042357775,0.15677013277296306,0.1342544782847484,0.0,0.15719706926985832,0.1555000800602439,0.13576534705820648,0.0,0.0,0.12858675213040216,0.0
248,2014-12-30,"[0.         0.         0.         0.13186519 0.15685454 0.13430577
 0.         0.15720016 0.15550402 0.13574075 0.         0.
 0.12852957]",1.1408001990276662,1.1554446401125746,0.0,0.0,0.13186519363949284,0.15685454349247696,0.13430577127945692,0.0,0.1572001573072622,0.1555040151111425,0.13574075216339976,0.0,0.0,0.12852956700676874,0.0
249,2014-12-31,"[0.         0.         0.         0.13150514 0.15738594 0.13444694
 0.         0.15713198 0.15574235 0.13560668 0.         0.
 0.12818098]",1.1457905680885878,1.1618639779654532,0.0,0.0,0.1315051375492024,0.15738593569200537,0.13444693557355544,0.0,0.1571319826008876,0.15574235074331086,0.13560667549576294,0.0,0.0,0.12818098234527536,0.0
250,2015-01-02,"[0.         0.         0.         0.13148149 0.15756857 0.13451304
 0.         0.15711468 0.15577787 0.13548446 0.         0.
 0.12805989]",1.148269703958385,1.170532404398129,0.0,0.0,0.13148149111547675,0.15756856849393616,0.13451303878119272,0.0,0.15711468175701562,0.1557778672632352,0.13548445831307399,0.0,0.0,0.12805989427606965,0.0
251,2015-01-05,"[0.         0.         0.         0.13075469 0.15819016 0.13384159
 0.         0.15581798 0.15704119 0.13658698 0.         0.
 0.12776741]",1.1500963754573275,1.1684600416808837,0.0,0.0,0.13075469411907756,0.15819016078449294,0.1338415860216333,0.0,0.15581797530729846,0.15704118915726517,0.13658698426735494,0.0,0.0,0.12776741034287764,0.0
252,2015-01-06,"[0.         0.         0.         0.13065325 0.1582623  0.13376434
 0.         0.15562013 0.15719621 0.13672605 0.         0.
 0.12777772]",1.1399413620832042,1.155069287334947,0.0,0.0,0.13065324837527872,0.1582623019421032,0.13376433671387375,0.0,0.1556201258385183,0.15719621073975043,0.13672605271236404,0.0,0.0,0.12777772367811147,0.0
253,2015-01-07,"[0.         0.         0.         0.13000476 0.15865102 0.13397884
 0.         0.1557144  0.15725998 0.13663432 0.         0.
 0.12775667]",1.1322693486515893,1.1479116702094025,0.0,0.0,0.1300047594708561,0.15865102028238387,0.13397884190209405,0.0,0.15571439900102987,0.15725998482169026,0.13663432364137915,0.0,0.0,0.1277566708805667,0.0
254,2015-01-08,"[0.         0.         0.         0.12967808 0.1591069  0.1341824
 0.         0.15572105 0.15736256 0.13647068 0.         0.
 0.12747833]",1.1218285535586445,1.1430633748925019,0.0,0.0,0.12967807809763704,0.1591068964730794,0.1341824024583501,0.0,0.15572104859158678,0.15736256114864097,0.136470678337514,0.0,0.0,0.12747833489319194,0.0
255,2015-01-09,"[0.         0.         0.         0.12917311 0.15965828 0.13443599
 0.         0.15576815 0.15751343 0.13634578 0.         0.
 0.12710527]",1.1297197171176876,1.1493715906528759,0.0,0.0,0.12917311458682776,0.15965827503626717,0.13443598591330996,0.0,0.15576814628367913,0.15751342706286664,0.13634577794414818,0.0,0.0,0.12710527317290127,0.0
256,2015-01-12,"[0.         0.         0.         0.12919411 0.15939051 0.13436181
 0.         0.15583322 0.15740031 0.13648919 0.         0.
 0.12733085]",1.156533657834396,1.1618933423814763,0.0,0.0,0.12919410567408712,0.15939051265810872,0.1343618134627397,0.0,0.15583322044181055,0.157400306575006,0.13648919281354685,0.0,0.0,0.12733084837470088,0.0
257,2015-01-13,"[0.         0.         0.         0.12935061 0.15921669 0.13433932
 0.         0.15587126 0.1572973  0.13650456 0.         0.
 0.12742026]",1.1428164611528175,1.1498090534235335,0.0,0.0,0.1293506085680883,0.15921668599009237,0.1343393185882241,0.0,0.15587126418658703,0.15729729758237054,0.13650456289753002,0.0,0.0,0.12742026218710772,0.0
258,2015-01-14,"[0.         0.         0.         0.12951075 0.15908221 0.13439118
 0.         0.15595134 0.1571366  0.13644239 0.         0.
 0.12748552]",1.124322413188567,1.1382763681658299,0.0,0.0,0.12951075216936808,0.1590822124175203,0.1343911834578026,0.0,0.15595134378200406,0.1571365984746507,0.13644238728349656,0.0,0.0,0.12748552241515776,0.0
259,2015-01-15,"[0.         0.         0.         0.13010924 0.15849014 0.13419439
 0.         0.15601022 0.15688616 0.13648629 0.         0.
 0.12782355]",1.1012205603722327,1.1302945871339103,0.0,0.0,0.13010924408785093,0.1584901420531068,0.13419439152831322,0.0,0.1560102169395362,0.15688616472970693,0.13648628982251015,0.0,0.0,0.12782355083897587,0.0
260,2015-01-16,"[0.         0.         0.         0.13009803 0.15846528 0.13416438
 0.         0.15601499 0.15691038 0.13649086 0.         0.
 0.12785608]",1.1119465615637836,1.1377621634607114,0.0,0.0,0.13009803440528855,0.15846527695473298,0.13416437876267076,0.0,0.15601499369460675,0.15691037551192025,0.1364908559139434,0.0,0.0,0.12785608475683727,0.0
261,2015-01-20,"[0.         0.         0.         0.12973909 0.15879508 0.13444904
 0.         0.156148   0.1568305  0.13629776 0.         0.
 0.12774053]",1.0960269536104923,1.1279024535144127,0.0,0.0,0.12973909455941704,0.1587950768997738,0.13444904170847605,0.0,0.15614799642545998,0.15683050162471926,0.13629776210394218,0.0,0.0,0.1277405266782116,0.0
262,2015-01-21,"[0.         0.         0.         0.12989375 0.15872998 0.13442701
 0.         0.15619881 0.15680122 0.13623538 0.         0.
 0.12771385]",1.1002014955958135,1.1426188390756546,0.0,0.0,0.12989374523558048,0.15872998467060404,0.13442700849432918,0.0,0.1561988140321018,0.15680121947092457,0.13623537961423032,0.0,0.0,0.1277138484822296,0.0
263,2015-01-22,"[0.         0.         0.         0.13018819 0.15848156 0.13429723
 0.         0.15615924 0.15674441 0.13629228 0.         0.
 0.12783709]",1.0996469710731334,1.136900326107348,0.0,0.0,0.13018818982638253,0.1584815602198083,0.13429723486047865,0.0,0.15615923647836544,0.15674441129564473,0.13629227618718726,0.0,0.0,0.1278370911321331,0.0
264,2015-01-23,"[0.         0.         0.         0.12982099 0.15899115 0.13443215
 0.         0.15603156 0.1569703  0.13627303 0.         0.
 0.12748082]",1.128173320142336,1.1604601192851927,0.0,0.0,0.12982099337560804,0.15899114579910964,0.1344321501522438,0.0,0.15603156411423974,0.15697029924838463,0.136273026710968,0.0,0.0,0.12748082059944624,0.0
265,2015-01-26,"[0.         0.         0.         0.12975048 0.15877715 0.13458506
 0.         0.15634877 0.15665299 0.13615736 0.         0.
 0.12772819]",1.123570766951542,1.1544432049659883,0.0,0.0,0.12975047820386526,0.1587771499656942,0.13458506395088954,0.0,0.15634876645962345,0.1566529896513423,0.136157362095457,0.0,0.0,0.12772818967312807,0.0
266,2015-01-27,"[0.         0.         0.         0.12959315 0.15864986 0.13453515
 0.         0.15640254 0.15663364 0.13626493 0.         0.
 0.12792072]",1.1200147226084711,1.1526829325451875,0.0,0.0,0.1295931539736707,0.15864986338995826,0.13453515351162543,0.0,0.15640254114924307,0.15663363501512248,0.1362649309044608,0.0,0.0,0.1279207220559192,0.0
267,2015-01-28,"[0.         0.         0.         0.12985466 0.15855772 0.13449172
 0.         0.15640379 0.15660523 0.13619324 0.         0.
 0.12789363]",1.1042005273930984,1.1447586404424603,0.0,0.0,0.1298546624528549,0.15855772366432197,0.13449172046014468,0.0,0.15640379129112458,0.15660522968323307,0.13619323935122335,0.0,0.0,0.12789363309709734,0.0
268,2015-01-29,"[0.         0.         0.         0.1302522  0.15851581 0.1340929
 0.         0.1560696  0.1570335  0.13635718 0.         0.
 0.1276788 ]",1.1110141617292193,1.1433865721991836,0.0,0.0,0.1302522009310913,0.1585158103750647,0.1340928966381838,0.0,0.15606960388432048,0.15703350047068504,0.13635718313907128,0.0,0.0,0.1276788045615836,0.0
269,2015-01-30,"[0.         0.         0.         0.1300971  0.15836877 0.13414289
 0.         0.15627221 0.15691403 0.13635813 0.         0.
 0.12784686]",1.0989272417979892,1.1352683799473293,0.0,0.0,0.1300970985015602,0.15836877131012053,0.13414289372731536,0.0,0.15627221019154477,0.1569140349672323,0.13635812968958935,0.0,0.0,0.12784686161263756,0.0
270,2015-02-02,"[0.         0.         0.         0.13051554 0.15796491 0.13399095
 0.         0.15627558 0.1567782  0.13649517 0.         0.
 0.12797965]",1.1044035924629925,1.1396731887936253,0.0,0.0,0.13051553677169264,0.1579649068063699,0.13399095356408164,0.0,0.15627558183178739,0.15677819756784983,0.13649517202958814,0.0,0.0,0.12797965142863044,0.0
271,2015-02-03,"[0.         0.         0.         0.13078862 0.15772482 0.13387191
 0.         0.15623648 0.15672468 0.13652265 0.         0.
 0.12813083]",1.10431516213739,1.1394019710181127,0.0,0.0,0.13078862468736,0.15772482300081414,0.13387190805566251,0.0,0.15623647828443604,0.15672468404662884,0.13652265387091395,0.0,0.0,0.12813082805418452,0.0
272,2015-02-04,"[0.         0.         0.         0.13105399 0.15794633 0.13361035
 0.         0.15576337 0.15715495 0.13673074 0.         0.
 0.12774027]",1.1388153851251581,1.1562076396646441,0.0,0.0,0.13105398763378334,0.15794633249357135,0.1336103475004339,0.0,0.15576337417847774,0.1571549470458818,0.13673074467289567,0.0,0.0,0.12774026647495607,0.0
273,2015-02-05,"[0.         0.         0.         0.1313592  0.1578157  0.13348773
 0.         0.1556272  0.15717944 0.13680532 0.         0.
 0.12772542]",1.1409726031237986,1.1589243499690929,0.0,0.0,0.13135919600478788,0.15781570028116335,0.13348772791528035,0.0,0.15562719887945511,0.157179441076735,0.1368053192363901,0.0,0.0,0.1277254166061883,0.0
274,2015-02-06,"[0.         0.         0.         0.13136186 0.15744007 0.13353647
 0.         0.15591199 0.15685971 0.13676319 0.         0.
 0.12812671]",1.1248592223409872,1.1518018795907503,0.0,0.0,0.13136186108712303,0.15744006893855406,0.13353647324366116,0.0,0.1559119938207875,0.15685970663785195,0.13676319066929005,0.0,0.0,0.12812670560273232,0.0
275,2015-02-09,"[0.         0.         0.         0.13159793 0.15712827 0.1334418
 0.         0.15594008 0.15672124 0.13683456 0.         0.
 0.12833612]",1.1331399308662273,1.1577278937124236,0.0,0.0,0.131597926320833,0.15712826898994262,0.1334418036801093,0.0,0.15594007511411526,0.15672124133487164,0.1368345601141285,0.0,0.0,0.12833612444599973,0.0
276,2015-02-10,"[0.         0.         0.         0.13154589 0.15705777 0.13350468
 0.         0.15603549 0.15661558 0.1368359  0.         0.
 0.12840469]",1.1314306259302611,1.1499284149004796,0.0,0.0,0.13154588868173342,0.15705776987560233,0.133504676432918,0.0,0.15603548795929403,0.15661558383128607,0.13683590058023087,0.0,0.0,0.1284046926389353,0.0
277,2015-02-11,"[0.         0.         0.         0.13182778 0.15664065 0.13342111
 0.         0.1561115  0.15638112 0.13690491 0.         0.
 0.12871295]",1.137261965042256,1.1627582652163644,0.0,0.0,0.13182777503713297,0.156640646298478,0.13342110615623937,0.0,0.15611149864360743,0.15638111841567445,0.13690490631578092,0.0,0.0,0.12871294913308684,0.0
278,2015-02-12,"[0.         0.         0.         0.13191303 0.15632507 0.133401
 0.         0.15626069 0.15617241 0.13694078 0.         0.
 0.12898701]",1.1446251064836224,1.168698272744246,0.0,0.0,0.13191303098028653,0.15632506846412664,0.13340100446526018,0.0,0.1562606905966994,0.1561724105212021,0.1369407822682695,0.0,0.0,0.1289870127041558,0.0
279,2015-02-13,"[0.         0.         0.         0.13185716 0.15633042 0.13339676
 0.         0.15626404 0.15619953 0.13698346 0.         0.
 0.12896863]",1.150004657440207,1.1658283380656502,0.0,0.0,0.1318571631032093,0.15633041807654485,0.13339676164250278,0.0,0.15626404052840606,0.15619952980471002,0.13698346178923126,0.0,0.0,0.1289686250553958,0.0
280,2015-02-17,"[0.         0.         0.         0.13149584 0.15701425 0.13363336
 0.         0.15624002 0.15646818 0.13677336 0.         0.
 0.12837499]",1.1807380006296138,1.1845863355565365,0.0,0.0,0.1314958362093307,0.1570142517026129,0.13363335902238369,0.0,0.1562400187264478,0.15646818341440127,0.13677336023898526,0.0,0.0,0.12837499068583832,0.0
281,2015-02-18,"[0.         0.         0.         0.13124989 0.15763224 0.13338654
 0.         0.15549695 0.15723927 0.1370951  0.         0.
 0.12790001]",1.1841479561946566,1.1918274200952206,0.0,0.0,0.13124988800425302,0.15763223955940803,0.13338654331398342,0.0,0.1554969532199655,0.15723927472268306,0.13709509553596114,0.0,0.0,0.1279000056437459,0.0
282,2015-02-19,"[0.         0.         0.         0.13092077 0.15818919 0.13351209
 0.         0.15534074 0.15752137 0.13700094 0.         0.
 0.12751491]",1.1900222061337562,1.1974092677728196,0.0,0.0,0.13092076652561266,0.1581891892504863,0.1335120876685214,0.0,0.1553407440375494,0.1575213661474327,0.1370009399391289,0.0,0.0,0.12751490643126856,0.0
283,2015-02-20,"[0.         0.         0.         0.13100322 0.15832955 0.13343778
 0.         0.15516248 0.15767038 0.13699329 0.         0.
 0.1274033 ]",1.182526253226177,1.1935736105848174,0.0,0.0,0.13100321779816804,0.15832955157964515,0.13343777844728227,0.0,0.15516247689135157,0.1576703845110363,0.13699329240021843,0.0,0.0,0.12740329837229816,0.0
