,Date,Weights,Profit,Base Profit,DORM,STRT,SUP,MOD,MCD,JACK,PZZA,EAT,MXIM,INTC,KOPN,XLNX,cash
1277,2019-02-01,"[0.         0.10129222 0.08105708 0.         0.10431703 0.07756911
 0.10543357 0.06964246 0.13687037 0.08626598 0.         0.08906589
 0.14848629]",1.4809448486888397,1.2427904386008868,0.10129221827412424,0.081057082570052,0.0,0.10431703011471079,0.07756910980428697,0.10543356530329927,0.06964245868851704,0.13687037477399555,0.08626598422613144,0.0,0.08906588891404707,0.14848628733083563,0.0
1278,2019-02-04,"[0.         0.10152241 0.08093165 0.         0.10415884 0.07734645
 0.10548944 0.06988722 0.13674907 0.08632513 0.         0.08907906
 0.14851073]",1.4914956105295012,1.2453126404243697,0.10152240694181361,0.08093165037159439,0.0,0.10415883929656154,0.07734645351314863,0.10548943636845193,0.06988721621098429,0.1367490726298442,0.08632513284861931,0.0,0.0890790609134242,0.14851073090555786,0.0
1279,2019-02-05,"[0.         0.10138344 0.08102248 0.         0.10410703 0.07747411
 0.10548967 0.06981636 0.13667955 0.08656122 0.         0.08909304
 0.14837311]",1.4887968664896445,1.2476090475416124,0.10138343846413905,0.08102247882027144,0.0,0.10410703062651983,0.07747410647850728,0.10548967082874688,0.069816359700904,0.13667954957460834,0.08656122035405986,0.0,0.0890930375708133,0.14837310758142996,0.0
1280,2019-02-06,"[0.         0.10168004 0.08082767 0.         0.10403497 0.07724874
 0.10550734 0.07000988 0.13665095 0.08644609 0.         0.08908552
 0.1485088 ]",1.4919916577061392,1.248452295862894,0.1016800431931681,0.0808276714525254,0.0,0.1040349698109448,0.07724874080221455,0.10550733918125982,0.07000987988061406,0.13665094877304015,0.08644608501324368,0.0,0.08908552143886368,0.14850880045412573,0.0
1281,2019-02-07,"[0.         0.10159895 0.08086584 0.         0.10410993 0.07729093
 0.10549117 0.06995122 0.13669658 0.08640664 0.         0.08907153
 0.1485172 ]",1.5013871371839151,1.2596490580289492,0.10159894826085258,0.0808658389148841,0.0,0.10410992810740478,0.07729093264302503,0.1054911671628924,0.06995122307144569,0.13669658442450355,0.08640663878431468,0.0,0.08907153458039176,0.1485172040502854,0.0
1282,2019-02-08,"[0.         0.10169944 0.08080591 0.         0.10400177 0.07721951
 0.10551084 0.0700504  0.13661856 0.08651532 0.         0.08907903
 0.14849922]",1.5092185224076626,1.2604838772058369,0.10169944259983227,0.08080591142536818,0.0,0.10400176927477812,0.07721950756376669,0.1055108360760246,0.07005040126518688,0.13661856178872098,0.08651531711117073,0.0,0.08907902995762342,0.14849922293752812,0.0
1283,2019-02-11,"[0.         0.1014883  0.08092952 0.         0.10413665 0.07736398
 0.10548949 0.06989473 0.13669962 0.0864652  0.         0.08907101
 0.14846149]",1.4924006153678253,1.2479966485560585,0.10148830122919858,0.08092952222232638,0.0,0.10413665351101802,0.07736397567923987,0.10548948772366099,0.06989473102856458,0.1366996225090727,0.08646520267993801,0.0,0.08907100937774518,0.14846149403923578,0.0
1284,2019-02-12,"[0.         0.10139663 0.08101898 0.         0.10426965 0.07697936
 0.10563333 0.07027364 0.13669978 0.08617314 0.         0.08906246
 0.14849302]",1.4969765126452903,1.2540218686599724,0.10139663076278481,0.08101898223462646,0.0,0.10426964502525074,0.07697936194710314,0.10563332884667306,0.07027364422536052,0.13669977550718113,0.08617314452492376,0.0,0.08906246217787993,0.14849302474821635,0.0
1285,2019-02-13,"[0.         0.10072855 0.08139549 0.         0.10472529 0.07742076
 0.10553985 0.06977181 0.13698196 0.0860075  0.         0.08902453
 0.14840426]",1.497600479557332,1.2650842975608703,0.10072855150566146,0.08139548817593673,0.0,0.10472529388508084,0.0774207594542661,0.10553984724445692,0.06977180912503768,0.1369819608744635,0.08600749728511878,0.0,0.08902452912378556,0.1484042633261925,0.0
1286,2019-02-14,"[0.         0.09995721 0.08188922 0.         0.10508472 0.07785283
 0.10550009 0.06934496 0.13716183 0.08598782 0.         0.08903717
 0.14818416]",1.49999566343633,1.2694896567737992,0.09995721222202442,0.08188921675199148,0.0,0.10508471746159945,0.07785282576728594,0.10550009433785183,0.06934496025220788,0.13716183103413793,0.08598781640476902,0.0,0.08903717042266084,0.14818415534547122,0.0
1287,2019-02-15,"[0.         0.09934739 0.08278812 0.         0.10537786 0.07677553
 0.10576916 0.07036673 0.13730181 0.08507125 0.         0.08900684
 0.14819531]",1.4894677961145548,1.2625479695592523,0.09934739249437474,0.0827881218142142,0.0,0.10537786444155532,0.07677552653114163,0.10576916351706442,0.07036672945226637,0.13730180599904937,0.085071247711818,0.0,0.08900683634127894,0.1481953116972369,0.0
1288,2019-02-19,"[0.         0.09950588 0.08287587 0.         0.10461579 0.07700499
 0.10580216 0.07039091 0.13690237 0.08594945 0.         0.08909435
 0.14785821]",1.5280022112664946,1.2780259585005371,0.09950587779810756,0.0828758749138213,0.0,0.10461579181019431,0.07700499402310955,0.10580216283396401,0.0703909108465592,0.1369023687255915,0.08594945351026365,0.0,0.08909435270509085,0.14785821283329822,0.0
1289,2019-02-20,"[0.         0.09975416 0.08277651 0.         0.10439917 0.07685575
 0.10583433 0.07056903 0.13677244 0.0860287  0.         0.08913519
 0.14787471]",1.5437112337161059,1.2849561346911063,0.09975416301389924,0.0827765120132328,0.0,0.1043991717146872,0.07685574795676159,0.10583432828808702,0.07056903322439756,0.13677243865326816,0.08602870401809182,0.0,0.08913519346234929,0.1478747076552254,0.0
1290,2019-02-21,"[0.         0.10010232 0.08266084 0.         0.10413046 0.07644592
 0.10593081 0.07100022 0.13656594 0.08602112 0.         0.08921337
 0.14792898]",1.56432853956693,1.2926217257136168,0.10010232360863842,0.08266083996033247,0.0,0.10413046419618946,0.07644592074447239,0.10593080766550464,0.07100022483429314,0.13656593670074313,0.08602112419472903,0.0,0.08921337378890082,0.14792898430619655,0.0
1291,2019-02-22,"[0.         0.10008755 0.0826589  0.         0.10411978 0.07658674
 0.1058984  0.07086095 0.13657842 0.08608868 0.         0.08920419
 0.14791638]",1.552919029829323,1.289993695083495,0.10008755229020372,0.0826589003040479,0.0,0.10411978497586702,0.07658674271180027,0.10589840380941928,0.07086094834902865,0.13657842349768545,0.08608867567782238,0.0,0.08920419150817002,0.1479163768759553,0.0
1292,2019-02-25,"[0.         0.09995663 0.08271883 0.         0.10415856 0.07683954
 0.10584894 0.07062109 0.13663314 0.0861844  0.         0.08918324
 0.14785562]",1.5346884632578315,1.287362983820102,0.0999566297650871,0.082718834901425,0.0,0.10415856027101758,0.07683953542999697,0.10584894394449258,0.07062109084912599,0.1366331441575326,0.0861843995645557,0.0,0.08918323953139422,0.1478556215853724,0.0
1293,2019-02-26,"[0.         0.10035672 0.08254708 0.         0.10386578 0.07650988
 0.10590902 0.07096368 0.13645433 0.0862096  0.         0.08925397
 0.14792994]",1.57983539765085,1.3115359085909055,0.10035671656298327,0.08254708486865277,0.0,0.10386577511198336,0.07650988081874598,0.10590902182211957,0.07096367669588899,0.13645432677883299,0.08620960409868543,0.0,0.08925396958211936,0.1479299436599882,0.0
1294,2019-02-27,"[0.         0.10016952 0.08262755 0.         0.10376162 0.07682376
 0.10587817 0.07073788 0.13635796 0.08663701 0.         0.0892627
 0.14774383]",1.544055765147803,1.2910284973162467,0.10016951985552744,0.08262755284961328,0.0,0.10376161656483586,0.07682376263095783,0.1058781706876131,0.07073787829087771,0.1363579576054347,0.08663701388284434,0.0,0.08926269645624395,0.14774383117605178,0.0
1295,2019-02-28,"[0.         0.10017495 0.08262273 0.         0.10377749 0.07691038
 0.10585794 0.07064433 0.13640478 0.08660448 0.         0.08924788
 0.14775504]",1.5408962594448754,1.2872070800787152,0.10017495354779257,0.08262273006556865,0.0,0.10377748891457074,0.07691037845467132,0.10585794387220882,0.07064433340989845,0.13640477952154745,0.0866044815210355,0.0,0.08924787542348578,0.14775503526922085,0.0
1296,2019-03-01,"[0.         0.1003833  0.08252343 0.         0.10360408 0.07676989
 0.10588833 0.07079955 0.13629463 0.08666695 0.         0.08928891
 0.14778094]",1.5473119165043814,1.2851513002908177,0.10038330360494493,0.08252343019041447,0.0,0.10360407896358195,0.07676988525532535,0.10588832618053333,0.07079954684040389,0.13629462865538416,0.08666695214680643,0.0,0.08928891076659047,0.14778093739601472,0.0
1297,2019-03-04,"[0.         0.10019852 0.08258648 0.         0.10370315 0.07700702
 0.10584783 0.07057589 0.13636343 0.08674603 0.         0.08925024
 0.14772143]",1.5581176297106045,1.29561339934573,0.1001985175051318,0.08258647585645813,0.0,0.10370314750459093,0.07700701661974181,0.10584783123886952,0.07057588932282398,0.13636342525840114,0.08674603069829485,0.0,0.0892502353007352,0.1477214306949527,0.0
1298,2019-03-05,"[0.         0.10011463 0.0826031  0.         0.10386898 0.07703837
 0.10581206 0.07050333 0.13647925 0.0866032  0.         0.08921132
 0.14776575]",1.5506723692219262,1.29652790891604,0.10011463005476212,0.08260310191974654,0.0,0.10386898103106401,0.07703836793402509,0.1058120640290907,0.07050333480631428,0.13647925166397373,0.08660319891292054,0.0,0.089211318545568,0.14776575110253495,0.0
1299,2019-03-06,"[0.         0.10020372 0.0825763  0.         0.10377661 0.07685479
 0.10586447 0.07070174 0.13638667 0.08662567 0.         0.08924715
 0.14776288]",1.5434455408857177,1.2846473892190622,0.1002037240241599,0.08257629677291904,0.0,0.10377661017661478,0.0768547932312257,0.10586446554678829,0.0707017399745112,0.1363866674056487,0.08662566825518579,0.0,0.08924715293509812,0.1477628816778485,0.0
1300,2019-03-07,"[0.         0.10025559 0.08254276 0.         0.1037843  0.07681264
 0.10586926 0.07072853 0.13639951 0.08656189 0.         0.08924115
 0.14780436]",1.5430969944346928,1.2833289949165636,0.10025559401085271,0.08254275661863228,0.0,0.10378430484724677,0.0768126354305199,0.10586926317669537,0.07072853320367159,0.1363995110118743,0.08656188571570123,0.0,0.08924115456529343,0.14780436141951242,0.0
1301,2019-03-08,"[0.         0.10033917 0.08251985 0.         0.10379069 0.07649705
 0.10596283 0.07104049 0.13636399 0.08636769 0.         0.08924193
 0.14787633]",1.5181024642791208,1.268301358633834,0.10033916744188383,0.08251984535717413,0.0,0.10379068644973201,0.07649704616792827,0.1059628261667486,0.07104049164550025,0.1363639911551862,0.08636768729162485,0.0,0.0892419303877535,0.14787632793646843,0.0
1302,2019-03-11,"[0.         0.10036632 0.0825151  0.         0.103763   0.0764839
 0.10597867 0.07105672 0.13635126 0.08635717 0.         0.08924407
 0.14788379]",1.498712038692589,1.2487193642240577,0.10036631872133982,0.08251509883331448,0.0,0.10376299763979235,0.07648390375499549,0.10597866639466869,0.07105672350113051,0.1363512647418262,0.08635717063101796,0.0,0.08924406663715508,0.14788378914475947,0.0
1303,2019-03-12,"[0.         0.10054254 0.08244033 0.         0.10368219 0.0762876
 0.10601538 0.07123962 0.13629718 0.08627782 0.         0.0892689
 0.14794845]",1.517855752420234,1.261170145667985,0.10054253793959263,0.0824403295158639,0.0,0.10368219360684361,0.07628760328087239,0.10601538090972698,0.07123961655735028,0.13629718028243587,0.08627781523742552,0.0,0.08926889693827071,0.1479484457316182,0.0
1304,2019-03-13,"[0.         0.10052135 0.08243434 0.         0.10372685 0.07629073
 0.10599876 0.07122447 0.13631429 0.08626789 0.         0.08925938
 0.14796195]",1.508799460330747,1.2662352152943692,0.10052135073858345,0.08243433509731399,0.0,0.10372684742677321,0.07629073103155784,0.10599875807245282,0.07122446568625311,0.13631429307814286,0.08626788992784253,0.0,0.08925937740538573,0.14796195153569455,0.0
1305,2019-03-14,"[0.         0.10044388 0.08245003 0.         0.10379139 0.07641539
 0.1059648  0.07109418 0.13636927 0.08628363 0.         0.08923445
 0.14795296]",1.525156980098187,1.270644799040843,0.10044388193143249,0.08245003491881772,0.0,0.10379138569308016,0.07641539363531634,0.1059648034840729,0.0710941837954114,0.13636927265848042,0.08628363225314864,0.0,0.08923444777757907,0.14795296385266088,0.0
1306,2019-03-15,"[0.         0.10057871 0.08238867 0.         0.10371565 0.07625145
 0.10599422 0.07125554 0.13631411 0.08625236 0.         0.08925574
 0.14799355]",1.5401867583759525,1.2765230281370032,0.10057870531481629,0.08238866903160755,0.0,0.10371565428681948,0.07625145208056325,0.10599422176431302,0.07125553785330549,0.13631410658585214,0.0862523632584819,0.0,0.0892557414801196,0.14799354834412123,0.0
1307,2019-03-18,"[0.         0.10023287 0.08252998 0.         0.1039799  0.07662207
 0.10591902 0.07086718 0.13650858 0.08622135 0.         0.08918117
 0.14793788]",1.4899935863378444,1.2644082358813036,0.10023286712382586,0.08252997728583523,0.0,0.1039798964618381,0.07662207329379642,0.10591901679122931,0.0708671811316676,0.1365085812572513,0.08622135472307427,0.0,0.08918117323771202,0.14793787869376998,0.0
1308,2019-03-19,"[0.         0.09949403 0.08278357 0.         0.10458569 0.07745587
 0.10568336 0.06996953 0.13695237 0.0862124  0.         0.08902595
 0.14783723]",1.5104404478088578,1.2752219045755344,0.09949402649255439,0.08278356564321532,0.0,0.10458568996938605,0.07745587487847835,0.10568335904033534,0.06996953402543445,0.1369523684553928,0.08621240148911388,0.0,0.08902594617359084,0.14783723383249842,0.0
1309,2019-03-20,"[0.         0.09951219 0.08277629 0.         0.10460014 0.07734315
 0.1057045  0.07007984 0.13696811 0.08613733 0.         0.08902518
 0.14785328]",1.5110659230189356,1.2794331080226264,0.0995121909453726,0.08277628741576559,0.0,0.10460014043330387,0.07734314669099708,0.10570450269302578,0.0700798422406977,0.1369681109686477,0.08613732593677897,0.0,0.08902517738457806,0.14785327529083261,0.0
