,Date,Weights,Profit,Base Profit,JACK,PZZA,EAT,MCD,STKL,UVV,PYX,ANDE,MOD,STRT,DORM,SUP,cash
31,2014-02-20,"[0.         0.         0.14685464 0.0648943  0.13226114 0.06953
 0.10346061 0.12569547 0.11719942 0.16852017 0.         0.07158424
 0.        ]",1.0181663993198897,1.020405152183332,0.0,0.14685464244698268,0.06489429810265154,0.13226114148403728,0.06953000341797165,0.10346061385198195,0.12569546630696476,0.11719942104529105,0.16852016878113893,0.0,0.07158424456298024,0.0,0.0
32,2014-02-21,"[0.         0.         0.14670651 0.06496717 0.13204026 0.0695997
 0.1037579  0.12522882 0.11741865 0.16853399 0.         0.07174698
 0.        ]",1.0145522501637978,1.032332188137985,0.0,0.14670650938502608,0.06496717404116456,0.13204026420651538,0.0695997040434539,0.103757895802244,0.12522882360915985,0.1174186549196859,0.16853399411368805,0.0,0.07174697987906234,0.0,0.0
33,2014-02-24,"[0.         0.         0.14650368 0.06492296 0.13186162 0.06984911
 0.10370274 0.12526214 0.11747087 0.16862784 0.         0.07179904
 0.        ]",1.0349896551969286,1.0480979039400689,0.0,0.14650367566679887,0.06492295963345551,0.13186161827334428,0.06984910536085884,0.10370274455533929,0.12526214365410449,0.11747087313206447,0.16862783722932403,0.0,0.07179904249471031,0.0,0.0
34,2014-02-25,"[0.         0.         0.14657536 0.06493803 0.13189692 0.0697317
 0.10374418 0.12524506 0.11750583 0.16858843 0.         0.0717745
 0.        ]",1.0299917395761848,1.046141902113228,0.0,0.14657536107701236,0.06493802628800963,0.1318969204672435,0.06973169605071701,0.10374417849180723,0.12524505631584074,0.1175058333163225,0.16858842811981162,0.0,0.07177449987323538,0.0,0.0
35,2014-02-26,"[0.         0.         0.14633375 0.06521387 0.13165177 0.06995148
 0.10387762 0.12507862 0.11750451 0.1686017  0.         0.07178667
 0.        ]",1.0361647980413127,1.0518488143311435,0.0,0.1463337548544055,0.06521387101386882,0.13165177169324307,0.06995148203372285,0.10387762093730045,0.12507862050606822,0.11750450578899553,0.16860170037992944,0.0,0.07178667279246607,0.0,0.0
36,2014-02-27,"[0.         0.         0.14645867 0.06514211 0.13177033 0.06980323
 0.10385996 0.12512729 0.11750381 0.16857344 0.         0.07176117
 0.        ]",1.0335979736859653,1.046548016332772,0.0,0.14645866773030333,0.06514210732370199,0.1317703294299005,0.06980322972444018,0.10385996073566406,0.12512729307960033,0.11750380823468387,0.16857343715048406,0.0,0.07176116659122171,0.0,0.0
37,2014-02-28,"[0.         0.         0.14646464 0.06536425 0.13173772 0.06948917
 0.10416006 0.12487587 0.11773593 0.16840807 0.         0.07176428
 0.        ]",1.0281128448453296,1.052861359155391,0.0,0.14646464436154555,0.06536425244864724,0.13173772316619456,0.06948917224832513,0.10416006274588059,0.12487586660130683,0.11773593374657651,0.16840806944847367,0.0,0.07176427523304986,0.0,0.0
38,2014-03-03,"[0.         0.         0.14637143 0.06539011 0.13165378 0.0695957
 0.10418104 0.12484592 0.11775532 0.16842237 0.         0.07178433
 0.        ]",1.0436300374550975,1.066367346312723,0.0,0.14637142935821892,0.06539011384087134,0.13165377639465897,0.06959570209123368,0.10418104078576677,0.12484592263421523,0.11775531915194601,0.16842236742146968,0.0,0.07178432832161924,0.0,0.0
39,2014-03-04,"[0.         0.         0.14621995 0.06558121 0.13150758 0.06959171
 0.10434133 0.12472325 0.11787233 0.16837938 0.         0.07178326
 0.        ]",1.0367052969910768,1.0630816786967456,0.0,0.14621994950830805,0.06558120717071365,0.1315075843453706,0.06959171129767036,0.1043413307295341,0.12472325030043464,0.11787233360737223,0.1683793772251298,0.0,0.07178325581546653,0.0,0.0
40,2014-03-05,"[0.         0.         0.14636057 0.06542001 0.13165826 0.06939514
 0.10428895 0.12483682 0.11792455 0.16834266 0.         0.07177304
 0.        ]",1.0613263624738798,1.0823294666987817,0.0,0.14636056514519227,0.06542000520201796,0.1316582642578906,0.06939514404034947,0.10428894723447371,0.12483681849402826,0.11792455352967761,0.16834266462833625,0.0,0.07177303746803411,0.0,0.0
41,2014-03-06,"[0.         0.         0.1463212  0.06566673 0.13153834 0.06920193
 0.10455502 0.12462664 0.11813703 0.16819303 0.         0.07176007
 0.        ]",1.078510167101098,1.0937145497341012,0.0,0.14632119709468303,0.06566673431288131,0.131538343332533,0.06920192868142135,0.10455502255213547,0.1246266417661454,0.11813703448323915,0.16819302968998917,0.0,0.07176006808697222,0.0,0.0
42,2014-03-07,"[0.         0.         0.14653397 0.06585247 0.13150813 0.06884912
 0.10493525 0.12419117 0.11830869 0.16797152 0.         0.07184968
 0.        ]",1.0750499923556207,1.0889676122891523,0.0,0.14653396921830925,0.06585246703979214,0.13150813279331597,0.0688491163157491,0.10493525301700432,0.12419116901791491,0.11830869107912545,0.16797151902661006,0.0,0.0718496824921788,0.0,0.0
43,2014-03-10,"[0.         0.         0.14663431 0.06587623 0.1315387  0.0685889
 0.10509521 0.12407022 0.11848974 0.16784263 0.         0.07186405
 0.        ]",1.0763517886144385,1.095851702835068,0.0,0.14663431285611697,0.06587623449722486,0.1315387002831472,0.06858890094946071,0.10509520725015918,0.12407022168142713,0.1184897419000536,0.16784263273282288,0.0,0.07186404784958739,0.0,0.0
44,2014-03-11,"[0.         0.         0.14639525 0.06646004 0.1312095  0.068703
 0.10540348 0.12377651 0.1185408  0.16772894 0.         0.07178247
 0.        ]",1.074794333092744,1.0949614558935983,0.0,0.1463952547873033,0.06646003672842385,0.1312094990543105,0.0687030042372183,0.10540347860210968,0.12377650957819973,0.118540799583061,0.16772894277807923,0.0,0.07178247465129448,0.0,0.0
45,2014-03-12,"[0.         0.         0.14609855 0.06729127 0.13079226 0.06860465
 0.10602393 0.12322722 0.11875934 0.16749503 0.         0.07170774
 0.        ]",1.075051168491168,1.1040107577384621,0.0,0.1460985540162073,0.06729127227635373,0.13079226177381537,0.06860465096148612,0.10602393023293233,0.12322721876018602,0.11875934335577941,0.16749502903099744,0.0,0.07170773959224229,0.0,0.0
46,2014-03-13,"[0.         0.         0.14603753 0.06790916 0.13059152 0.06866396
 0.10638415 0.12279508 0.11862677 0.16736911 0.         0.07162272
 0.        ]",1.0650701589404443,1.0960400230218683,0.0,0.14603753172271083,0.06790916286461238,0.13059152360433723,0.06866396020243454,0.10638414862490649,0.12279507845788612,0.1186267672249548,0.16736910918075223,0.0,0.07162271811740534,0.0,0.0
47,2014-03-14,"[0.         0.         0.14585658 0.06832057 0.13036469 0.06876575
 0.10659293 0.12259479 0.11862297 0.16730956 0.         0.07157215
 0.        ]",1.0805702726820552,1.1076597448305032,0.0,0.1458565766979411,0.06832057381135404,0.13036469227143907,0.0687657483525474,0.10659293193850057,0.12259479327161567,0.11862297029172277,0.16730955991000962,0.0,0.07157215345486967,0.0,0.0
48,2014-03-17,"[0.         0.         0.14568023 0.06831862 0.13024861 0.06904231
 0.10649334 0.12267703 0.11854615 0.16741706 0.         0.07157665
 0.        ]",1.0529557541207064,1.0861318364104398,0.0,0.14568022704731487,0.0683186233833093,0.13024861122723955,0.06904230690146769,0.10649334239474877,0.12267703236329731,0.11854614791205781,0.1674170561325176,0.0,0.0715766526380471,0.0,0.0
49,2014-03-18,"[0.         0.         0.14570102 0.06796262 0.13036964 0.06916515
 0.10622343 0.12292494 0.11845598 0.16756163 0.         0.07163559
 0.        ]",1.0738142310218377,1.100342443593092,0.0,0.14570102287060266,0.06796262460662104,0.13036963638718507,0.06916515341507141,0.10622342504771043,0.12292493799536042,0.11845598291009458,0.16756163116775147,0.0,0.07163558559960301,0.0,0.0
50,2014-03-19,"[0.         0.         0.14562144 0.068116   0.13029422 0.06925623
 0.1062621  0.12285768 0.11839411 0.16757839 0.         0.07161984
 0.        ]",1.0714605136969257,1.0982780780957189,0.0,0.14562144459524703,0.06811599950449984,0.13029421907211647,0.0692562254234902,0.10626209699606029,0.122857676941506,0.1183941106257018,0.16757838964222443,0.0,0.07161983719915375,0.0,0.0
51,2014-03-20,"[0.         0.         0.14579244 0.06763344 0.13051846 0.06906228
 0.10607574 0.12309442 0.11852168 0.16761301 0.         0.07168854
 0.        ]",1.0725536303603602,1.102814380179059,0.0,0.14579243971699435,0.06763343979384255,0.13051845563415418,0.06906228481866968,0.10607573840137821,0.1230944167326755,0.11852168260062854,0.1676130057120535,0.0,0.07168853658960359,0.0,0.0
52,2014-03-21,"[0.         0.         0.14584159 0.06733133 0.13062312 0.06917412
 0.10582819 0.12332859 0.11845056 0.16771754 0.         0.07170496
 0.        ]",1.054369016867975,1.0896571871397034,0.0,0.14584158926898988,0.06733132969796658,0.13062311813024463,0.06917412357512633,0.10582819151843724,0.12332858670112799,0.11845056121515474,0.167717538284669,0.0,0.07170496160828352,0.0,0.0
53,2014-03-24,"[0.         0.         0.14584479 0.06751004 0.1305865  0.06905773
 0.10596212 0.12321521 0.11850718 0.16764072 0.         0.0716757
 0.        ]",1.0727593075089545,1.10125137328081,0.0,0.14584478852764582,0.06751004464066242,0.13058650209931205,0.0690577287246151,0.10596211801579376,0.12321521473925297,0.11850718499958478,0.1676407229315816,0.0,0.0716756953215513,0.0,0.0
54,2014-03-25,"[0.         0.         0.1457266  0.06769115 0.13042662 0.0690628
 0.10610893 0.12312995 0.11862276 0.1675776  0.         0.07165359
 0.        ]",1.083021780821297,1.1036743173759875,0.0,0.14572660263005566,0.06769114555313291,0.1304266246203406,0.06906279507908802,0.10610893169179961,0.12312995067155935,0.11862276135013566,0.16757760014965858,0.0,0.07165358825422953,0.0,0.0
55,2014-03-26,"[0.         0.         0.14573414 0.06816991 0.13032405 0.06897734
 0.10634516 0.12292213 0.11856709 0.16743635 0.         0.07152383
 0.        ]",1.0801783742278124,1.0938312158363763,0.0,0.1457341431849978,0.06816990673569637,0.13032405270421366,0.06897733644084869,0.10634515859390631,0.12292213158799961,0.11856708732105666,0.1674363528945144,0.0,0.07152383053676657,0.0,0.0
56,2014-03-27,"[0.         0.         0.1456027  0.06845682 0.13014785 0.06905996
 0.10648058 0.12280513 0.11857928 0.16738822 0.         0.07147945
 0.        ]",1.083460634870834,1.098383822678269,0.0,0.14560270079740284,0.06845682026396199,0.1301478547020758,0.0690599647442111,0.10648058141773607,0.12280512900107883,0.11857928364019826,0.16738821644209903,0.0,0.07147944899123601,0.0,0.0
57,2014-03-28,"[0.         0.         0.1454452  0.06891145 0.12993629 0.06910971
 0.10673836 0.1225332  0.11858203 0.16730991 0.         0.07143385
 0.        ]",1.06749612331693,1.0877690749742215,0.0,0.1454451994103324,0.0689114527333072,0.12993628853806966,0.06910971030518608,0.10673836217075029,0.12253319549481174,0.11858203152725222,0.16730991006955465,0.0,0.07143384975073573,0.0,0.0
58,2014-03-31,"[0.         0.         0.14532225 0.06939889 0.12976013 0.069095
 0.10700831 0.12228779 0.1185675  0.16720166 0.         0.07135847
 0.        ]",1.0627693244950418,1.087150050629805,0.0,0.14532225078881728,0.06939888775429656,0.1297601341498588,0.06909499606669048,0.10700831015235984,0.12228778625294781,0.11856750279360648,0.16720165883981367,0.0,0.07135847320160903,0.0,0.0
59,2014-04-01,"[0.         0.         0.13375992 0.08446587 0.12024697 0.07475804
 0.11201142 0.11549445 0.12039509 0.16763055 0.         0.07123768
 0.        ]",1.0773086553142748,1.1005371246926923,0.0,0.1337599227311331,0.08446586830481514,0.12024697282518394,0.07475804060269146,0.11201142181569523,0.11549444563314748,0.12039508837691167,0.16763055497703871,0.0,0.07123768473338334,0.0,0.0
60,2014-04-02,"[0.         0.         0.13396949 0.08297986 0.12223414 0.07546129
 0.1104667  0.11791422 0.11764659 0.16859326 0.         0.07073446
 0.        ]",1.0882184525027365,1.1103003338955466,0.0,0.13396948908262385,0.08297986203276765,0.12223413781583631,0.07546128772061202,0.11046669661506679,0.11791422078420852,0.11764658855440713,0.16859326034289115,0.0,0.07073445705158657,0.0,0.0
61,2014-04-03,"[0.         0.         0.13460876 0.08020795 0.12368968 0.07510959
 0.10916449 0.11923692 0.11759029 0.16919815 0.         0.07119416
 0.        ]",1.104887439338678,1.1253418248899816,0.0,0.1346087595037019,0.08020795086580501,0.123689684870517,0.07510958603596964,0.10916448956258595,0.11923692305066422,0.1175902888658453,0.16919815409342168,0.0,0.0711941631514893,0.0,0.0
62,2014-04-04,"[0.         0.         0.1348174  0.07946405 0.12405469 0.07512376
 0.1086826  0.11967277 0.11750727 0.16939563 0.         0.07128185
 0.        ]",1.1044146933193901,1.1252836337449688,0.0,0.13481739673893806,0.07946404551690242,0.12405468540871278,0.07512375674172614,0.10868259687799735,0.11967276905100398,0.11750726963459718,0.16939563279685468,0.0,0.0712818472332676,0.0,0.0
63,2014-04-07,"[0.         0.         0.13480269 0.0800066  0.12388045 0.07493773
 0.10896624 0.11942831 0.11760305 0.1691904  0.         0.07118453
 0.        ]",1.1042940154046588,1.126717164320146,0.0,0.13480269020025182,0.08000659852857293,0.12388044516495259,0.07493773491717814,0.10896623962783811,0.1194283103505296,0.11760305007400167,0.1691904046424606,0.0,0.07118452649421463,0.0,0.0
64,2014-04-08,"[0.         0.         0.13487031 0.08027144 0.12386749 0.07505172
 0.10900493 0.11941533 0.11731979 0.16916645 0.         0.07103254
 0.        ]",1.0641961338670283,1.0946682016645672,0.0,0.1348703067486528,0.08027143551198564,0.12386749272628456,0.0750517245150428,0.10900492847428979,0.11941533178641679,0.11731978641490279,0.169166454152999,0.0,0.07103253966942606,0.0,0.0
65,2014-04-09,"[0.         0.         0.13501371 0.08057765 0.12379264 0.07513639
 0.10893731 0.11943004 0.11709745 0.16909985 0.         0.07091497
 0.        ]",1.0520678785510735,1.082354941801567,0.0,0.13501370672409524,0.08057764606403826,0.12379263666431328,0.07513639412682098,0.10893731011334606,0.11943003522626926,0.11709745133682221,0.16909985372027542,0.0,0.07091496602401914,0.0,0.0
66,2014-04-10,"[0.         0.         0.13500348 0.08082688 0.12367459 0.07509815
 0.10907377 0.11927367 0.11714128 0.16901827 0.         0.07088992
 0.        ]",1.062415986147731,1.0911622224647461,0.0,0.13500348279725266,0.08082688072246921,0.12367458913412924,0.07509814719777577,0.10907377282412392,0.1192736663889484,0.11714128051138498,0.16901826539366957,0.0,0.07088991503024616,0.0,0.0
67,2014-04-11,"[0.         0.         0.13498521 0.08057522 0.12376481 0.0750864
 0.10900061 0.1193582  0.11719297 0.16907369 0.         0.07096288
 0.        ]",1.0741662153957983,1.1020066657825813,0.0,0.13498520963752095,0.08057522304878452,0.12376481342569261,0.0750864030088578,0.10900061212667254,0.1193581976935683,0.11719297289046322,0.1690736900332305,0.0,0.07096287813520961,0.0,0.0
68,2014-04-14,"[0.         0.         0.13526213 0.08012032 0.12417008 0.07463517
 0.10900021 0.11940881 0.11734218 0.16900351 0.         0.0710576
 0.        ]",1.0462591922790287,1.0789683084011505,0.0,0.13526213194361425,0.08012032044335116,0.12417007584249146,0.07463516506051895,0.10900021165875935,0.11940880529385994,0.1173421821637785,0.1690035108949733,0.0,0.07105759669865315,0.0,0.0
69,2014-04-15,"[0.         0.         0.13524967 0.08069244 0.12398069 0.07493853
 0.1089661  0.11935101 0.11695802 0.16898833 0.         0.0708752
 0.        ]",1.058688178727969,1.0837846235040394,0.0,0.13524967386022924,0.08069243728934149,0.12398069183405182,0.07493853265576053,0.10896609510599425,0.11935101072138442,0.11695802298466793,0.16898833395946125,0.0,0.07087520158910898,0.0,0.0
