,Date,Weights,Profit,Base Profit,CTO,TRC,FRPH,CIGI,FLEX,CTS,SANM,IEC,CLB,ENSV,RES,HLX,cash
775,2017-02-02,"[0.         0.         0.10151426 0.07666767 0.08272277 0.08731953
 0.1301937  0.14436913 0.         0.11401171 0.18164103 0.0815602
 0.        ]",1.467764370811604,1.1123051139942206,0.0,0.10151425563886457,0.0766676734758964,0.08272277018621241,0.08731952706355069,0.1301937017487701,0.14436913028680934,0.0,0.11401171341049413,0.18164103103533377,0.0815601971540687,0.0,0.0
776,2017-02-03,"[0.         0.         0.10084624 0.07668244 0.08333962 0.08734889
 0.13056217 0.14395693 0.         0.11316421 0.18212306 0.08197644
 0.        ]",1.465501182837887,1.111252704201764,0.0,0.1008462385724246,0.076682442428657,0.08333961718117765,0.08734889052336257,0.1305621682610546,0.14395693123920408,0.0,0.11316420916430298,0.18212305903529166,0.08197644359452479,0.0,0.0
777,2017-02-06,"[0.         0.         0.10027178 0.07659437 0.08359534 0.08738215
 0.1309553  0.14368817 0.         0.11285721 0.18246402 0.08219166
 0.        ]",1.455921956301914,1.112105874061801,0.0,0.10027178132250351,0.07659437219860753,0.0835953405033804,0.08738215300136074,0.13095529941302908,0.143688166439794,0.0,0.1128572129612769,0.18246401558123038,0.08219165857881758,0.0,0.0
778,2017-02-07,"[0.         0.         0.10018951 0.07662922 0.08352729 0.08740577
 0.13094451 0.14370247 0.         0.1128675  0.18253606 0.08219767
 0.        ]",1.4722884868606707,1.1219383826400255,0.0,0.1001895102212709,0.0766292236502042,0.0835272885196166,0.08740577259331563,0.13094450596745427,0.14370246880430168,0.0,0.11286749847939109,0.18253606291135424,0.08219766885309124,0.0,0.0
779,2017-02-08,"[0.         0.         0.09987202 0.07643012 0.08339537 0.08742512
 0.13130752 0.14365506 0.         0.11319198 0.18256911 0.08215369
 0.        ]",1.4687674721602542,1.1135772954288208,0.0,0.09987201751327676,0.07643012414091566,0.08339537404150088,0.08742512428978275,0.1313075153818704,0.14365506435919045,0.0,0.11319197533691441,0.18256911316908728,0.0821536917674615,0.0,0.0
780,2017-02-09,"[0.         0.         0.10242139 0.077078   0.08229141 0.08731104
 0.12927485 0.14481197 0.         0.11411034 0.18142454 0.08127646
 0.        ]",1.471474177985717,1.1109197650783762,0.0,0.10242139045418903,0.07707799652055661,0.08229141027353629,0.0873110367800409,0.12927485057921667,0.14481196994609144,0.0,0.11411033938350341,0.18142454411958653,0.08127646194327912,0.0,0.0
781,2017-02-10,"[0.         0.         0.10293791 0.07726139 0.0824582  0.08727465
 0.12880649 0.14494412 0.         0.11380553 0.18122269 0.08128902
 0.        ]",1.4578394647118262,1.1108563666377271,0.0,0.10293791011935102,0.077261393494395,0.08245819826269395,0.08727464893464743,0.1288064910262791,0.1449441201383543,0.0,0.11380553463188935,0.18122268779300021,0.08128901559938959,0.0,0.0
782,2017-02-13,"[0.         0.         0.10351406 0.07742692 0.08210401 0.08721595
 0.1283107  0.14518409 0.         0.11416682 0.18097429 0.08110317
 0.        ]",1.4629926070926296,1.1192657385536309,0.0,0.10351405995658565,0.07742691711862436,0.0821040053475212,0.08721595165869643,0.12831070044658538,0.14518408969940458,0.0,0.11416682117080562,0.18097428591080472,0.081103168690972,0.0,0.0
783,2017-02-14,"[0.         0.         0.10036328 0.07593517 0.08059524 0.08762776
 0.13122179 0.14561834 0.         0.1171745  0.18122784 0.0802361
 0.        ]",1.4879330119269027,1.1239968380807925,0.0,0.10036327629144053,0.07593516500548735,0.08059523976098687,0.08762775508326576,0.13122179190103317,0.1456183411467224,0.0,0.11717449680793504,0.18122783614019664,0.0802360978629322,0.0,0.0
784,2017-02-15,"[0.         0.         0.09947325 0.07564928 0.08210962 0.0875062
 0.13248906 0.14463428 0.         0.1156504  0.18160099 0.08088692
 0.        ]",1.47269906127716,1.124233485515751,0.0,0.0994732516239676,0.07564928341598506,0.08210962015680676,0.08750620141461936,0.13248905891977172,0.1446342776841956,0.0,0.11565039731768503,0.18160098667603433,0.08088692279093446,0.0,0.0
785,2017-02-16,"[0.         0.         0.09854418 0.07661284 0.08802033 0.08801944
 0.1328695  0.14266405 0.         0.10638234 0.18382217 0.08306515
 0.        ]",1.5011217847850424,1.1348519271761428,0.0,0.09854418366860271,0.07661283927111744,0.08802032575453149,0.08801943936015486,0.1328694962412173,0.14266404955261908,0.0,0.10638234257559215,0.1838221698902295,0.08306515368593538,0.0,0.0
786,2017-02-17,"[0.         0.         0.09877877 0.07684824 0.0888895  0.0880999
 0.13260607 0.14246372 0.         0.10482129 0.18422325 0.08326927
 0.        ]",1.5108892227201354,1.1439455918470558,0.0,0.09877877446674702,0.07684823977497726,0.08888949565288518,0.08809989885072933,0.132606070453893,0.14246371761050045,0.0,0.10482128697595637,0.1842232503584818,0.0832692658558297,0.0,0.0
787,2017-02-21,"[0.         0.         0.0988352  0.07684539 0.08900813 0.08811943
 0.13260454 0.14246108 0.         0.10459702 0.1842736  0.08325562
 0.        ]",1.4715412394006033,1.1401191617377266,0.0,0.09883519584433512,0.07684538703841118,0.08900812561889929,0.088119434153783,0.1326045402476369,0.14246108473897062,0.0,0.1045970177161484,0.1842735972184606,0.08325561742335479,0.0,0.0
788,2017-02-22,"[0.         0.         0.09871582 0.07677635 0.0890364  0.08809621
 0.13277655 0.14237033 0.         0.10464722 0.18428689 0.08329424
 0.        ]",1.5219508111990447,1.1504059073421524,0.0,0.09871582132096644,0.07677634671251114,0.08903639705208552,0.08809620565830892,0.13277654639499836,0.14237033044295794,0.0,0.10464722215772847,0.18428689422879427,0.08329423603164897,0.0,0.0
789,2017-02-23,"[0.         0.         0.09863487 0.07674444 0.08930461 0.08807405
 0.13289819 0.14222279 0.         0.10437523 0.18434572 0.08340009
 0.        ]",1.481861805671451,1.1434570981503511,0.0,0.09863487124744538,0.07674444493539202,0.0893046123437292,0.08807405281019197,0.13289819286407786,0.1422227850638136,0.0,0.10437523047156569,0.18434572067278793,0.08340008959099644,0.0,0.0
