,Date,Weights,Profit,Base Profit,STKL,PYX,ANDE,UVV,PKI,WAT,BIO,COHR,NBIX,TECH,TTNP,BCRX,cash
182,2014-09-25,"[0.         0.         0.         0.0759953  0.18116919 0.
 0.08985505 0.22437073 0.         0.13448347 0.11586025 0.07977045
 0.09849557]",1.0650141829609279,1.0346178886497461,0.0,0.0,0.07599529744671066,0.181169188074274,0.0,0.08985505134832329,0.22437072567968352,0.0,0.13448346835372657,0.11586025231988893,0.07977044623863173,0.09849557053876139,0.0
183,2014-09-26,"[0.         0.         0.         0.07592129 0.18127415 0.
 0.08980493 0.22429026 0.         0.13451801 0.1159342  0.07987172
 0.09838543]",1.0865263568695926,1.0524253921305757,0.0,0.0,0.07592129177194111,0.18127415364299082,0.0,0.08980492862536853,0.22429026047269685,0.0,0.13451801043391592,0.1159342037031238,0.0798717238830308,0.09838542746693206,0.0
184,2014-09-29,"[0.         0.         0.         0.07592314 0.18126792 0.
 0.08986718 0.2243018  0.         0.13447738 0.11589849 0.07981301
 0.09845108]",1.0736642435581218,1.0392388847609517,0.0,0.0,0.07592314265896051,0.18126792164808841,0.0,0.08986717910966262,0.22430180062299945,0.0,0.1344773834559703,0.11589848599075979,0.0798130059684293,0.09845108054512967,0.0
185,2014-09-30,"[0.         0.         0.         0.07574512 0.18142055 0.
 0.08985455 0.22415589 0.         0.13455132 0.11596714 0.07993319
 0.09837223]",1.0650294258212134,1.030304267663061,0.0,0.0,0.07574511948685972,0.1814205493526284,0.0,0.08985455366743951,0.22415588936080336,0.0,0.13455132194391242,0.11596714366138278,0.07993319280119525,0.09837222972577842,0.0
186,2014-10-01,"[0.         0.         0.         0.07613802 0.18165998 0.
 0.09014878 0.22447301 0.         0.13432172 0.11538706 0.07976686
 0.09810458]",1.0794657521722668,1.0426903130323921,0.0,0.0,0.07613802347016742,0.1816599773280373,0.0,0.09014878165297052,0.22447300751255927,0.0,0.1343217185748534,0.1153870581525354,0.07976685730166864,0.09810457600720815,0.0
187,2014-10-02,"[0.         0.         0.         0.07602323 0.1818186  0.
 0.09017337 0.22443492 0.         0.13433643 0.11534993 0.0798362
 0.09802733]",1.0643640696905647,1.0315483982775009,0.0,0.0,0.07602322887106858,0.1818185969950467,0.0,0.09017336685747887,0.22443492374195706,0.0,0.13433642592489892,0.11534993042904035,0.07983619813501472,0.09802732904549485,0.0
188,2014-10-03,"[0.         0.         0.         0.07599751 0.18160175 0.
 0.08977494 0.22446772 0.         0.13494004 0.11444133 0.08007368
 0.09870303]",1.0569593613546377,1.026457039602853,0.0,0.0,0.07599751394051972,0.18160174819245156,0.0,0.08977494109595663,0.22446771823229258,0.0,0.1349400381286238,0.11444133076598048,0.08007368461759222,0.09870302502658321,0.0
189,2014-10-06,"[0.         0.         0.         0.07640309 0.18131785 0.
 0.08979883 0.22474663 0.         0.13476837 0.114437   0.07983053
 0.0986977 ]",1.0702401179836762,1.0386949567433124,0.0,0.0,0.07640309018365855,0.1813178535316009,0.0,0.08979882639082559,0.22474662652915461,0.0,0.13476836805612627,0.11443700490532296,0.07983052577000196,0.09869770463330911,0.0
190,2014-10-07,"[0.         0.         0.         0.07660751 0.18132498 0.
 0.08974028 0.22488781 0.         0.1346687  0.1144488  0.07985225
 0.09846967]",1.0824410121729786,1.0525774652321183,0.0,0.0,0.07660750919942544,0.1813249811386673,0.0,0.0897402775710889,0.22488780737829872,0.0,0.13466869606509266,0.11444880161380898,0.079852254298095,0.09846967273552308,0.0
191,2014-10-08,"[0.         0.         0.         0.07630352 0.18155043 0.
 0.08974222 0.2246727  0.         0.13477118 0.11455378 0.08004154
 0.09836463]",1.067211202366778,1.0385943219445826,0.0,0.0,0.07630352092157842,0.18155042700079757,0.0,0.08974221567667644,0.22467269817645974,0.0,0.13477118430589802,0.11455377677245385,0.08004154312658678,0.09836463401954913,0.0
192,2014-10-09,"[0.         0.         0.         0.07633691 0.18158922 0.
 0.08977    0.22466872 0.         0.13475199 0.11450876 0.08002138
 0.09835302]",1.049507410446691,1.0230607379756191,0.0,0.0,0.07633690913571121,0.1815892174054284,0.0,0.08977000058068782,0.2246687206717553,0.0,0.1347519898984732,0.11450876292159859,0.08002138420216136,0.09835301518418416,0.0
193,2014-10-10,"[0.         0.         0.         0.07661542 0.18147073 0.
 0.08982468 0.22490076 0.         0.13457133 0.11445371 0.07982808
 0.09833529]",1.0628131157523204,1.0382731431348695,0.0,0.0,0.07661541997924926,0.18147073049724266,0.0,0.08982468358759502,0.22490076127891606,0.0,0.13457132614328424,0.11445370521090988,0.0798280792879071,0.09833529401489571,0.0
194,2014-10-13,"[0.         0.         0.         0.07668509 0.181532   0.
 0.08986917 0.22499019 0.         0.13449114 0.11438313 0.07980589
 0.09824339]",1.0370808733530636,1.0130939680281856,0.0,0.0,0.07668509086739698,0.18153199763288508,0.0,0.08986916711298058,0.22499019328280906,0.0,0.1344911362339241,0.1143831293847558,0.0798058917678922,0.09824339371735633,0.0
195,2014-10-14,"[0.         0.         0.         0.0765053  0.18160581 0.
 0.08995151 0.22485183 0.         0.13449305 0.11443869 0.07984961
 0.0983042 ]",1.0348484755351455,1.0057235175933648,0.0,0.0,0.07650529539740479,0.1816058055691653,0.0,0.0899515139540076,0.22485183295603484,0.0,0.13449305374109305,0.1144386871903905,0.07984961156460058,0.09830419962730329,0.0
196,2014-10-15,"[0.         0.         0.         0.07648956 0.18134128 0.
 0.09002631 0.22481992 0.         0.13446313 0.11455079 0.07968822
 0.0986208 ]",1.0155309150329774,0.9950278475369208,0.0,0.0,0.0764895573320949,0.1813412763049008,0.0,0.09002631043269925,0.22481992041102708,0.0,0.13446312910545064,0.11455078573879454,0.07968822097423295,0.09862079970079977,0.0
197,2014-10-16,"[0.         0.         0.         0.07670141 0.18140739 0.
 0.09002117 0.22499483 0.         0.13435313 0.11445005 0.07965644
 0.09841557]",1.0175105756632057,0.9976193431593671,0.0,0.0,0.07670141471077069,0.1814073904519656,0.0,0.09002117148215992,0.22499482565948953,0.0,0.13435313412435487,0.11445005477502851,0.07965643699506048,0.09841557180117035,0.0
