,Date,Weights,Profit,Base Profit,SPAR,OSK,PCAR,F,BIO,COHR,WAT,PKI,MTH,NVR,PHM,BZH,cash
327,2015-04-24,"[0.         0.13088048 0.12154448 0.11248771 0.         0.10812545
 0.07938552 0.06618275 0.12844842 0.09852304 0.         0.0966534
 0.05776874]",1.0374052181029476,1.026762413036764,0.1308804761255742,0.12154448451437487,0.11248771119458624,0.0,0.10812544644143267,0.07938552276139482,0.06618275199643352,0.12844842177054844,0.09852304096699963,0.0,0.0966534004531402,0.057768743775515476,0.0
328,2015-04-27,"[0.         0.13096474 0.12158035 0.11236784 0.         0.10811243
 0.0793258  0.06615593 0.12837514 0.09869177 0.         0.09669712
 0.05772888]",1.034943419385056,1.0233793628805374,0.1309647398264994,0.12158035317680954,0.11236784073198797,0.0,0.10811242902993784,0.07932579980446905,0.06615593466995887,0.12837513869140338,0.09869176668972467,0.0,0.09669712150218002,0.05772887587702931,0.0
329,2015-04-28,"[0.         0.13096959 0.12159156 0.1122572  0.         0.10818977
 0.07931832 0.06609697 0.12841623 0.09873538 0.         0.09671731
 0.05770767]",1.040664571711518,1.0293795300579458,0.130969588448118,0.1215915585248675,0.11225719868464609,0.0,0.10818977192018878,0.07931831981257438,0.06609697260611681,0.12841622695403726,0.09873538413578078,0.0,0.09671731307465627,0.05770766583901417,0.0
330,2015-04-29,"[0.         0.13099797 0.12158647 0.11234844 0.         0.1081153
 0.07932242 0.06612452 0.12835753 0.09875914 0.         0.09669314
 0.05769507]",1.0349254349729966,1.0257600380857348,0.13099797062503166,0.12158647104046463,0.11234843980443153,0.0,0.10811530071965839,0.07932242371879211,0.06612451793464552,0.128357527777974,0.09875913801970519,0.0,0.09669313723832668,0.05769507312097027,0.0
331,2015-04-30,"[0.         0.13102652 0.12164717 0.11227589 0.         0.10799822
 0.07956535 0.06604224 0.1282625  0.09899622 0.         0.09668809
 0.05749781]",1.04320659033642,1.0312784154374552,0.13102651691386197,0.1216471740209495,0.11227588796446024,0.0,0.10799821551301021,0.07956535367554474,0.06604223600920259,0.12826249997182917,0.09899621815788173,0.0,0.09668808759730499,0.05749781017595489,0.0
332,2015-05-01,"[0.         0.13103652 0.12175887 0.11218141 0.         0.10783722
 0.07984506 0.06594561 0.12813758 0.09930638 0.         0.09670027
 0.05725109]",1.0378735042284055,1.0281642908918145,0.13103651939359154,0.12175886639941871,0.11218141140591187,0.0,0.1078372153574545,0.07984505902075965,0.06594560585402615,0.1281375757742506,0.09930638207589781,0.0,0.09670027185680204,0.057251092861887155,0.0
333,2015-05-04,"[0.         0.13102012 0.12178076 0.11187169 0.         0.10794065
 0.07995618 0.06582559 0.12826033 0.099423   0.         0.09679542
 0.05712626]",1.0244017465638753,1.0185744090000681,0.13102012237990934,0.12178076070293373,0.11187168902389256,0.0,0.10794064986766887,0.07995617808622346,0.0658255891168119,0.12826033088000482,0.09942300010743596,0.0,0.0967954158272261,0.057126264007893175,0.0
334,2015-05-05,"[0.         0.131059   0.12179889 0.1118701  0.         0.10791445
 0.08000233 0.06577194 0.12821409 0.09952511 0.         0.09680353
 0.05704056]",1.0356185805594567,1.0275112487756926,0.13105899922706438,0.12179888622496068,0.11187010393625418,0.0,0.10791445416571503,0.08000232792317075,0.06577194135522801,0.12821408791302652,0.09952510593470025,0.0,0.09680353272839971,0.0570405605914806,0.0
335,2015-05-06,"[0.         0.13105209 0.12173553 0.11179092 0.         0.10804284
 0.07988524 0.06577843 0.12833353 0.09941346 0.         0.09682422
 0.05714375]",1.0301836588265736,1.0228210298462093,0.1310520923075228,0.12173552958192675,0.11179091616435535,0.0,0.10804284048721113,0.07988523863089289,0.06577842684505135,0.12833352719402993,0.09941345781099564,0.0,0.09682422442774348,0.05714374655027074,0.0
336,2015-05-07,"[0.         0.13107761 0.12168767 0.11182478 0.         0.10799507
 0.07995428 0.06579019 0.12832806 0.09941968 0.         0.09681875
 0.0571039 ]",1.0238932468559694,1.018876175959779,0.13107760742852134,0.12168767146252969,0.11182478025201832,0.0,0.10799507349123257,0.07995428475422496,0.06579018529431767,0.12832806458996826,0.09941968480904986,0.0,0.09681874855647618,0.057103899361661235,0.0
337,2015-05-08,"[0.         0.13101861 0.12178149 0.11168017 0.         0.10806199
 0.08005321 0.06566513 0.12835722 0.0995416  0.         0.09683548
 0.05700509]",1.0159172320971743,1.0145138241771636,0.13101861229209635,0.12178149263924114,0.11168016614878137,0.0,0.10806198615631166,0.08005321437179229,0.06566513297804998,0.12835722206728029,0.09954159930835457,0.0,0.09683548143787112,0.05700509260022117,0.0
338,2015-05-11,"[0.         0.13104034 0.12173307 0.11175908 0.         0.10806635
 0.08002324 0.06567663 0.12836379 0.09948846 0.         0.09681813
 0.05703092]",1.0299762374635606,1.026574046986431,0.13104034303892775,0.12173306664459502,0.11175907532988882,0.0,0.10806635208487038,0.08002323549320622,0.06567662604698846,0.1283637895366428,0.0994884560999793,0.0,0.09681813250209387,0.05703092322280718,0.0
339,2015-05-12,"[0.         0.13103237 0.1217099  0.11171052 0.         0.10811236
 0.08006198 0.06564462 0.12842202 0.09945826 0.         0.09684456
 0.05700341]",1.0255154392940629,1.0243709577521258,0.13103237311816301,0.12170990480211698,0.11171051702442043,0.0,0.10811236043053293,0.08006197542916271,0.06564461632152654,0.1284220211335242,0.09945826167395566,0.0,0.09684456021276192,0.05700340985383562,0.0
340,2015-05-13,"[0.         0.131055   0.12164233 0.1117255  0.         0.10815158
 0.07993966 0.06570722 0.12846685 0.09934695 0.         0.09685574
 0.05710917]",1.0260909363376856,1.0219392644169734,0.13105500264877906,0.12164232874134984,0.11172550121263705,0.0,0.10815157805542566,0.07993966006949864,0.0657072209216061,0.12846684544215306,0.09934695341189587,0.0,0.09685574371394082,0.057109165782714084,0.0
341,2015-05-14,"[0.         0.13108234 0.12166311 0.11177071 0.         0.10806794
 0.08006865 0.06566602 0.12839328 0.09945119 0.         0.0968492
 0.05698755]",1.029544307691208,1.024175332835283,0.13108233954081627,0.12166310893909553,0.11177070704768508,0.0,0.1080679402735518,0.08006865328969534,0.06566602443173734,0.12839327739016207,0.09945119227018842,0.0,0.0968492040974008,0.05698755271966735,0.0
342,2015-05-15,"[0.         0.13099603 0.12196874 0.11164997 0.         0.10857615
 0.07945896 0.06551678 0.12840981 0.0992302  0.         0.09707922
 0.05711414]",1.037112866768732,1.0284242085898336,0.130996032441266,0.12196873684397988,0.11164997405654371,0.0,0.10857615009773532,0.07945895824217897,0.065516779783913,0.12840980873567703,0.09923020330869055,0.0,0.09707922052411135,0.057114135965904325,0.0
343,2015-05-18,"[0.         0.13102657 0.12198873 0.11175215 0.         0.10856374
 0.07938583 0.06552941 0.12833423 0.09923214 0.         0.09706415
 0.05712306]",1.041405103192131,1.0300603946681344,0.13102656882069116,0.12198873104908133,0.11175215218787628,0.0,0.10856374341412971,0.0793858281686395,0.06552941030671651,0.12833422509323233,0.09923213669067915,0.0,0.0970641452761084,0.05712305899284572,0.0
