,Date,Weights,Profit,Base Profit,SCON,VSAT,MSI,BKTI,VECO,ASYS,TRT,IVAC,FRPH,CTO,CIGI,TRC,cash
179,2014-09-22,"[0.         0.         0.12897309 0.11078855 0.         0.19741632
 0.         0.19112344 0.1893554  0.         0.18234321 0.
 0.        ]",1.1174019897087992,1.1480028631068946,0.0,0.12897308600073554,0.11078854880471779,0.0,0.1974163183245918,0.0,0.19112343675395335,0.18935539559366618,0.0,0.1823432145223353,0.0,0.0,0.0
180,2014-09-23,"[0.         0.         0.12893797 0.11096347 0.         0.19751661
 0.         0.19117827 0.18910005 0.         0.18230363 0.
 0.        ]",1.1036721283754327,1.1433551681528968,0.0,0.12893796577827232,0.11096346579444365,0.0,0.19751661100897328,0.0,0.19117827466219664,0.18910005346347628,0.0,0.18230362929263777,0.0,0.0,0.0
181,2014-09-24,"[0.         0.         0.12887071 0.11139889 0.         0.1976405
 0.         0.19056628 0.18923635 0.         0.18228728 0.
 0.        ]",1.0876211714802488,1.1233703584352221,0.0,0.12887070563292127,0.11139888676438424,0.0,0.1976404982204836,0.0,0.1905662809616478,0.18923635176331075,0.0,0.18228727665725242,0.0,0.0,0.0
182,2014-09-25,"[0.         0.         0.12901476 0.11184088 0.         0.19768752
 0.         0.19014651 0.18908327 0.         0.18222707 0.
 0.        ]",1.082111615533326,1.1160414796143043,0.0,0.1290147590112988,0.11184087519685468,0.0,0.19768752179106922,0.0,0.19014651088614187,0.18908326772467982,0.0,0.1822270653899555,0.0,0.0,0.0
183,2014-09-26,"[0.         0.         0.12911226 0.11189809 0.         0.19762933
 0.         0.19020288 0.18904497 0.         0.18211246 0.
 0.        ]",1.080226407952638,1.1048214229267075,0.0,0.129112260577472,0.1118980890549648,0.0,0.1976293310408698,0.0,0.19020288448829914,0.18904497002435505,0.0,0.1821124648140392,0.0,0.0,0.0
184,2014-09-29,"[0.         0.         0.12916966 0.11242256 0.         0.1977058
 0.         0.19003763 0.18852444 0.         0.18213991 0.
 0.        ]",1.0715588374382887,1.0949171381580995,0.0,0.1291696572273758,0.11242256030531061,0.0,0.1977057961182504,0.0,0.1900376305065932,0.18852444116538614,0.0,0.18213991467708393,0.0,0.0,0.0
185,2014-09-30,"[0.         0.         0.12419291 0.         0.         0.19525667
 0.         0.19658392 0.20132184 0.09258452 0.19006014 0.
 0.        ]",1.0765361126194282,1.0941216602742987,0.0,0.12419291326733212,0.0,0.0,0.1952566742037638,0.0,0.19658392277511327,0.2013218387369791,0.09258451600870019,0.19006013500811159,0.0,0.0,0.0
186,2014-10-01,"[0.         0.         0.12162205 0.         0.         0.19277936
 0.         0.19512365 0.20109665 0.09978207 0.18959622 0.
 0.        ]",1.0820417428764186,1.1007430579564386,0.0,0.1216220496969519,0.0,0.0,0.19277935942409868,0.0,0.1951236496092798,0.2010966548086726,0.09978207106730556,0.18959621539369156,0.0,0.0,0.0
187,2014-10-02,"[0.         0.         0.12142172 0.         0.         0.19250266
 0.         0.1950418  0.20092702 0.10043614 0.18967065 0.
 0.        ]",1.0642041016371806,1.1029256225725317,0.0,0.12142172232844421,0.0,0.0,0.19250266411607553,0.0,0.1950417962690559,0.20092702358043557,0.10043614095814805,0.18967065274784073,0.0,0.0,0.0
188,2014-10-03,"[0.         0.         0.12159728 0.         0.         0.19314242
 0.         0.19468324 0.20125461 0.09941207 0.18991038 0.
 0.        ]",1.0469852727637716,1.0923817317687048,0.0,0.12159728423076563,0.0,0.0,0.19314241559658452,0.0,0.19468323661251147,0.2012546133157979,0.09941206579431372,0.1899103844500268,0.0,0.0,0.0
189,2014-10-06,"[0.         0.         0.12144049 0.         0.         0.19312644
 0.         0.19436068 0.20173445 0.09941815 0.1899198  0.
 0.        ]",1.0757118082113022,1.104959697951775,0.0,0.12144048883785362,0.0,0.0,0.19312643703245114,0.0,0.19436068119582958,0.20173444622532688,0.09941814694423134,0.1899197997643075,0.0,0.0,0.0
190,2014-10-07,"[0.         0.         0.12130937 0.         0.         0.19298785
 0.         0.19437394 0.20182209 0.09961229 0.18989446 0.
 0.        ]",1.055338321169996,1.0947907454342278,0.0,0.12130936792693996,0.0,0.0,0.1929878529149097,0.0,0.1943739362651653,0.20182208617484707,0.09961229323673108,0.18989446348140696,0.0,0.0,0.0
191,2014-10-08,"[0.         0.         0.12106604 0.         0.         0.19267398
 0.         0.19468772 0.20162322 0.10004144 0.1899076  0.
 0.        ]",1.0347427810542151,1.0783917084823031,0.0,0.12106604255952284,0.0,0.0,0.1926739804618597,0.0,0.19468771873893456,0.2016232156469977,0.1000414426807005,0.1899075999119849,0.0,0.0,0.0
192,2014-10-09,"[0.         0.         0.12100756 0.         0.         0.19248826
 0.         0.19463881 0.20174476 0.10025362 0.18986699 0.
 0.        ]",1.0386090593887767,1.06717510172427,0.0,0.12100756019448786,0.0,0.0,0.1924882606992989,0.0,0.19463881082359608,0.20174476231566651,0.10025361758949294,0.18986698837745777,0.0,0.0,0.0
193,2014-10-10,"[0.         0.         0.12065964 0.         0.         0.1923087
 0.         0.19425243 0.20256133 0.10039631 0.18982159 0.
 0.        ]",1.0683466961797343,1.0848832925970835,0.0,0.12065963835836614,0.0,0.0,0.1923086984222681,0.0,0.19425243306363996,0.20256132970392451,0.100396314607363,0.18982158584443815,0.0,0.0,0.0
194,2014-10-13,"[0.         0.         0.12085818 0.         0.         0.1920498
 0.         0.19424785 0.20245106 0.10072461 0.18966851 0.
 0.        ]",1.0434303206265967,1.059016523208408,0.0,0.12085818061125517,0.0,0.0,0.1920497962814866,0.0,0.19424784919409535,0.20245105735767846,0.10072461058109117,0.18966850597439325,0.0,0.0,0.0
195,2014-10-14,"[0.         0.         0.12071782 0.         0.         0.19203308
 0.         0.19393907 0.20289782 0.10068974 0.18972247 0.
 0.        ]",1.0402437980013024,1.0571656438165047,0.0,0.12071782396401486,0.0,0.0,0.19203307677087797,0.0,0.19393906560307705,0.20289782354817057,0.10068973998813893,0.18972247012572058,0.0,0.0,0.0
196,2014-10-15,"[0.         0.         0.12053616 0.         0.         0.19227607
 0.         0.19330809 0.20382084 0.10021631 0.18984252 0.
 0.        ]",1.0405247642363267,1.0531775128141403,0.0,0.12053616391293481,0.0,0.0,0.1922760715408595,0.0,0.19330809370268925,0.20382083779073545,0.1002163094929659,0.18984252355981526,0.0,0.0,0.0
197,2014-10-16,"[0.         0.         0.1203593  0.         0.         0.19235151
 0.         0.19285817 0.20470883 0.09986581 0.18985639 0.
 0.        ]",1.0250835579689583,1.0379533358301072,0.0,0.12035929515535465,0.0,0.0,0.19235150986845484,0.0,0.19285816799383296,0.2047088294577735,0.09986580594830179,0.18985639157628229,0.0,0.0,0.0
198,2014-10-17,"[0.         0.         0.12037376 0.         0.         0.1919702
 0.         0.19344808 0.20400087 0.10045791 0.18974918 0.
 0.        ]",1.0615817657030904,1.0537160709272024,0.0,0.12037375898298981,0.0,0.0,0.19197020030774092,0.0,0.1934480776514602,0.2040008743302236,0.10045790527957041,0.1897491834480151,0.0,0.0,0.0
199,2014-10-20,"[0.         0.         0.12017075 0.         0.         0.19116902
 0.         0.19441019 0.20311906 0.10170477 0.1894262  0.
 0.        ]",1.1074359717939521,1.100351568603834,0.0,0.12017075352435723,0.0,0.0,0.19116902153844145,0.0,0.19441019431688064,0.20311905687171206,0.1017047732902418,0.1894262004583668,0.0,0.0,0.0
200,2014-10-21,"[0.         0.         0.12035968 0.         0.         0.19084151
 0.         0.19494438 0.20244366 0.1021354  0.18927538 0.
 0.        ]",1.083119649035453,1.0869431055800123,0.0,0.12035967789108792,0.0,0.0,0.19084150781852577,0.0,0.19494437536835377,0.20244365780470416,0.10213539617296968,0.18927538494435872,0.0,0.0,0.0
201,2014-10-22,"[0.         0.         0.12063247 0.         0.         0.19107017
 0.         0.19466098 0.20277775 0.10170076 0.18915787 0.
 0.        ]",1.106477661633757,1.1025542531266797,0.0,0.12063246612422499,0.0,0.0,0.19107017118081004,0.0,0.19466098231109952,0.20277775060903358,0.10170075597691922,0.18915787379791266,0.0,0.0,0.0
202,2014-10-23,"[0.         0.         0.1205683  0.         0.         0.19067776
 0.         0.19511295 0.20240958 0.10225962 0.18897178 0.
 0.        ]",1.1140735314790675,1.108946111478985,0.0,0.12056830033696435,0.0,0.0,0.19067776341333253,0.0,0.19511295222915126,0.2024095849363994,0.10225961547621533,0.18897178360793718,0.0,0.0,0.0
203,2014-10-24,"[0.         0.         0.1206491  0.         0.         0.19024337
 0.         0.19578676 0.20167188 0.10284522 0.18880367 0.
 0.        ]",1.1000577766967963,1.0991644676313717,0.0,0.12064909672156633,0.0,0.0,0.1902433654710503,0.0,0.19578676216442353,0.20167187768944578,0.10284522369819898,0.18880367425531502,0.0,0.0,0.0
204,2014-10-27,"[0.         0.         0.12056979 0.         0.         0.19026138
 0.         0.1959961  0.201466   0.1028725  0.18883423 0.
 0.        ]",1.087633106291459,1.0984301046861409,0.0,0.12056979402333377,0.0,0.0,0.19026137527964565,0.0,0.19599609974872562,0.20146600407889778,0.10287249940419053,0.18883422746520673,0.0,0.0,0.0
205,2014-10-28,"[0.         0.         0.12069    0.         0.         0.18973653
 0.         0.19659091 0.20087471 0.10356754 0.18854031 0.
 0.        ]",1.0876374123795711,1.102096302105118,0.0,0.12069000207699765,0.0,0.0,0.18973652886884423,0.0,0.19659090561522413,0.2008747082021303,0.10356754033108641,0.18854031490571713,0.0,0.0,0.0
206,2014-10-29,"[0.         0.         0.12077542 0.         0.         0.18972175
 0.         0.19671739 0.20064913 0.10361658 0.18851972 0.
 0.        ]",1.0886310059324786,1.1068775089298313,0.0,0.12077542169154251,0.0,0.0,0.18972174928008767,0.0,0.1967173891647712,0.2006491336302269,0.10361658350868808,0.1885197227246837,0.0,0.0,0.0
207,2014-10-30,"[0.         0.         0.12069475 0.         0.         0.19111864
 0.         0.19480087 0.20295909 0.10160767 0.18881899 0.
 0.        ]",1.1236963448584307,1.1198513290242502,0.0,0.12069474778237602,0.0,0.0,0.191118639122867,0.0,0.19480086746413028,0.20295908768485724,0.10160767033519154,0.18881898761057783,0.0,0.0,0.0
208,2014-10-31,"[0.         0.         0.12076951 0.         0.         0.19106284
 0.         0.19481364 0.20294091 0.10177651 0.18863658 0.
 0.        ]",1.1021389528236119,1.1154141948797787,0.0,0.12076950777725985,0.0,0.0,0.19106283977994026,0.0,0.19481364185032105,0.2029409141621891,0.1017765134585178,0.18863658297177194,0.0,0.0,0.0
209,2014-11-03,"[0.         0.         0.11991422 0.         0.         0.19043632
 0.         0.19525835 0.20294601 0.10271706 0.18872804 0.
 0.        ]",1.1620771753785015,1.1459859658720137,0.0,0.11991422192192444,0.0,0.0,0.1904363166021857,0.0,0.19525834772005862,0.20294600548613528,0.10271706379314058,0.18872804447655525,0.0,0.0,0.0
210,2014-11-04,"[0.         0.         0.11984256 0.         0.         0.19029443
 0.         0.19546073 0.20292789 0.102795   0.1886794  0.
 0.        ]",1.156832284617956,1.1450836552820094,0.0,0.11984256107818625,0.0,0.0,0.19029442576958264,0.0,0.1954607281927637,0.20292789365833186,0.1027949960456515,0.18867939525548408,0.0,0.0,0.0
211,2014-11-05,"[0.         0.         0.12025168 0.         0.         0.19018614
 0.         0.19557196 0.20280184 0.10270862 0.18847976 0.
 0.        ]",1.1458451826926015,1.1403334023872056,0.0,0.12025167841814613,0.0,0.0,0.19018614306334672,0.0,0.19557195681071118,0.20280184092477443,0.1027086238747473,0.18847975690827415,0.0,0.0,0.0
212,2014-11-06,"[0.         0.         0.12029172 0.         0.         0.19074473
 0.         0.19476963 0.20375373 0.10176355 0.18867665 0.
 0.        ]",1.1509010911781634,1.1408171615437033,0.0,0.12029171653903725,0.0,0.0,0.1907447293429227,0.0,0.19476962514111104,0.20375373421608056,0.10176354873483144,0.18867664602601714,0.0,0.0,0.0
213,2014-11-07,"[0.         0.         0.12029387 0.         0.         0.19102107
 0.         0.19428353 0.20409326 0.10150556 0.18880271 0.
 0.        ]",1.1477396214202178,1.1370741569562925,0.0,0.1202938686818437,0.0,0.0,0.19102106850896441,0.0,0.19428352727079992,0.20409326354856108,0.10150556190585805,0.1888027100839729,0.0,0.0,0.0
214,2014-11-10,"[0.         0.         0.12030051 0.         0.         0.19131699
 0.         0.19377826 0.20478441 0.10093204 0.18888778 0.
 0.        ]",1.1479481374416665,1.1393014744181043,0.0,0.12030051498187794,0.0,0.0,0.1913169939970376,0.0,0.19377826034177542,0.20478441158769473,0.1009320405790825,0.18888777851253175,0.0,0.0,0.0
215,2014-11-11,"[0.         0.         0.12039772 0.         0.         0.1915984
 0.         0.19359337 0.20475655 0.10068776 0.18896619 0.
 0.        ]",1.1422772413457127,1.1336842962572613,0.0,0.12039771986921358,0.0,0.0,0.19159840363961744,0.0,0.19359337199774646,0.20475655108989851,0.10068776494831806,0.1889661884552059,0.0,0.0,0.0
216,2014-11-12,"[0.         0.         0.12041175 0.         0.         0.1912312
 0.         0.19408855 0.20422662 0.10124053 0.18880136 0.
 0.        ]",1.159905263128118,1.1378416449136524,0.0,0.12041174506789343,0.0,0.0,0.19123120075753472,0.0,0.19408854580894994,0.2042266197295361,0.10124052864714868,0.18880135998893732,0.0,0.0,0.0
217,2014-11-13,"[0.         0.         0.1212756  0.         0.         0.19276421
 0.         0.19389539 0.20362215 0.09932106 0.18912159 0.
 0.        ]",1.1334392591941864,1.1204053196963326,0.0,0.12127560223197613,0.0,0.0,0.19276420879164227,0.0,0.19389538748161741,0.20362215348463159,0.0993210603770289,0.18912158763310358,0.0,0.0,0.0
218,2014-11-14,"[0.         0.         0.12129191 0.         0.         0.19163047
 0.         0.19415431 0.20332714 0.10124324 0.18835292 0.
 0.        ]",1.1699884265156266,1.12925905809678,0.0,0.12129191343474478,0.0,0.0,0.19163047283356296,0.0,0.1941543091075303,0.2033271415841093,0.10124323825738808,0.1883529247826644,0.0,0.0,0.0
219,2014-11-17,"[0.         0.         0.1214428  0.         0.         0.19132769
 0.         0.19460482 0.20286179 0.10157359 0.1881893  0.
 0.        ]",1.15687871823246,1.114878895002726,0.0,0.12144280426938031,0.0,0.0,0.1913276940773865,0.0,0.19460482439853816,0.20286179018180014,0.1015735909987182,0.18818929607417664,0.0,0.0,0.0
220,2014-11-18,"[0.         0.         0.10199797 0.         0.         0.18013137
 0.08037011 0.18643564 0.20099    0.08165115 0.16842376 0.
 0.        ]",1.1593794901045675,1.1230694582975442,0.0,0.10199796863337333,0.0,0.0,0.18013137295223897,0.08037011312910587,0.1864356371491272,0.2009899990404461,0.08165115051471958,0.16842375858098876,0.0,0.0,0.0
221,2014-11-19,"[0.         0.         0.10154272 0.         0.         0.17801259
 0.08777033 0.18448678 0.20071158 0.07880325 0.16867275 0.
 0.        ]",1.1291308467510843,1.1090259489937722,0.0,0.10154272253029968,0.0,0.0,0.1780125913875479,0.08777032715218237,0.18448677735414995,0.20071157636470663,0.0788032512017735,0.16867275400933998,0.0,0.0,0.0
222,2014-11-20,"[0.         0.         0.11024047 0.         0.         0.19312958
 0.09651381 0.19954219 0.21751895 0.         0.18305501 0.
 0.        ]",1.1190560797454423,1.1229649036150486,0.0,0.11024046557614375,0.0,0.0,0.19312957720547413,0.09651381299722171,0.19954219062155346,0.21751894548310982,0.0,0.18305500811649725,0.0,0.0,0.0
223,2014-11-21,"[0.         0.         0.11011379 0.         0.         0.19338373
 0.09640344 0.19976682 0.21697045 0.         0.18336177 0.
 0.        ]",1.0864049999967966,1.097706913517453,0.0,0.11011379378631175,0.0,0.0,0.1933837331918232,0.09640343562712499,0.19976682211270191,0.2169704479403186,0.0,0.18336176734171963,0.0,0.0,0.0
224,2014-11-24,"[0.         0.         0.1100782  0.         0.         0.19349001
 0.09641567 0.19954854 0.21685907 0.         0.18360851 0.
 0.        ]",1.118874821215157,1.1158910075667081,0.0,0.11007820048124169,0.0,0.0,0.19349001161259985,0.09641567184509081,0.19954853590207006,0.21685906966167656,0.0,0.18360851049732113,0.0,0.0,0.0
225,2014-11-25,"[0.         0.         0.1099899  0.         0.         0.1934017
 0.09610829 0.19964764 0.2172898  0.         0.18356267 0.
 0.        ]",1.1054281683731348,1.1051230233273708,0.0,0.10998990339931633,0.0,0.0,0.19340169602739138,0.0961082907029283,0.19964764071753052,0.21728979534081955,0.0,0.18356267381201394,0.0,0.0,0.0
226,2014-11-26,"[0.         0.         0.1098015  0.         0.         0.19339981
 0.09619834 0.19920635 0.218063   0.         0.183331   0.
 0.        ]",1.1178354885294544,1.112517116895079,0.0,0.10980149706321395,0.0,0.0,0.19339981009413396,0.09619833562492949,0.19920635376300605,0.21806300438138124,0.0,0.18333099907333525,0.0,0.0,0.0
227,2014-11-28,"[0.         0.         0.10984578 0.         0.         0.1931858
 0.09587072 0.20008672 0.21803118 0.         0.18297979 0.
 0.        ]",1.101258847974539,1.1034901574006062,0.0,0.10984578074758924,0.0,0.0,0.1931857995129957,0.09587071978716151,0.20008672330226243,0.21803118188772835,0.0,0.18297979476226287,0.0,0.0,0.0
228,2014-12-01,"[0.         0.         0.10982602 0.         0.         0.19307332
 0.0957844  0.20041514 0.21799118 0.         0.18290994 0.
 0.        ]",1.1200357967626593,1.1160161269360638,0.0,0.10982602062279309,0.0,0.0,0.1930733239908894,0.09578439922801171,0.20041513760560228,0.2179911826764732,0.0,0.18290993587623025,0.0,0.0,0.0
229,2014-12-02,"[0.         0.         0.10995619 0.         0.         0.1930182
 0.09583926 0.20057783 0.21760171 0.         0.18300682 0.
 0.        ]",1.0982779249078385,1.1028805617796646,0.0,0.10995618769177241,0.0,0.0,0.19301819694026265,0.09583926075625764,0.20057783108525476,0.21760170604150197,0.0,0.18300681748495062,0.0,0.0,0.0
230,2014-12-03,"[0.         0.         0.11024326 0.         0.         0.19315469
 0.09651297 0.19971593 0.21701153 0.         0.18336162 0.
 0.        ]",1.0928626349660109,1.0984981321295586,0.0,0.11024325900995129,0.0,0.0,0.1931546896586806,0.09651297362765357,0.19971592743446914,0.21701153103391316,0.0,0.1833616192353323,0.0,0.0,0.0
231,2014-12-04,"[0.         0.         0.11012507 0.         0.         0.19309823
 0.0961774  0.2001225  0.21736808 0.         0.18310872 0.
 0.        ]",1.087831630156837,1.099321969427683,0.0,0.11012506530758032,0.0,0.0,0.19309823474675036,0.09617740307307104,0.20012249742513186,0.21736807917480958,0.0,0.18310872027265693,0.0,0.0,0.0
232,2014-12-05,"[0.         0.         0.11026241 0.         0.         0.19297645
 0.09591831 0.20019198 0.21708175 0.         0.1835691  0.
 0.        ]",1.1080532650222024,1.1098223308998205,0.0,0.11026241396877505,0.0,0.0,0.1929764522095286,0.09591830510573973,0.20019197870266012,0.21708175187485598,0.0,0.18356909813844052,0.0,0.0,0.0
233,2014-12-08,"[0.         0.         0.11025228 0.         0.         0.19294429
 0.09592046 0.20027646 0.21703179 0.         0.18357472 0.
 0.        ]",1.1031064661769552,1.1006740182722554,0.0,0.11025228271548242,0.0,0.0,0.19294429029605156,0.09592046116702267,0.20027645994417867,0.21703178732709147,0.0,0.1835747185501732,0.0,0.0,0.0
234,2014-12-09,"[0.         0.         0.10968898 0.         0.         0.19218116
 0.0942129  0.20378617 0.21831448 0.         0.18181631 0.
 0.        ]",1.10839257445029,1.1086612705021848,0.0,0.10968897961451311,0.0,0.0,0.1921811570777751,0.09421289979873511,0.20378617210259387,0.21831448432070588,0.0,0.18181630708567695,0.0,0.0,0.0
235,2014-12-10,"[0.         0.         0.11003928 0.         0.         0.19242887
 0.09552787 0.20177153 0.21799597 0.         0.18223648 0.
 0.        ]",1.078789212231236,1.0820896451313082,0.0,0.11003928234640958,0.0,0.0,0.19242886820999552,0.09552787013728149,0.20177153353005917,0.2179959656732895,0.0,0.18223648010296478,0.0,0.0,0.0
236,2014-12-11,"[0.         0.         0.11000704 0.         0.         0.19276102
 0.09644304 0.20010363 0.21831812 0.         0.18236716 0.
 0.        ]",1.0868654275034888,1.0859202232894778,0.0,0.11000703621072637,0.0,0.0,0.1927610163522918,0.09644304000568565,0.20010362778499136,0.21831812103725534,0.0,0.18236715860904953,0.0,0.0,0.0
237,2014-12-12,"[0.         0.         0.11019555 0.         0.         0.19309076
 0.09729778 0.19858527 0.21805556 0.         0.18277508 0.
 0.        ]",1.0957504334755321,1.075347827171606,0.0,0.11019555478482372,0.0,0.0,0.19309075758587274,0.09729777763846967,0.19858527210211796,0.2180555551106245,0.0,0.1827750827780915,0.0,0.0,0.0
238,2014-12-15,"[0.         0.         0.11024939 0.         0.         0.19308
 0.09693848 0.19884778 0.21786762 0.         0.18301673 0.
 0.        ]",1.0636329487227447,1.060924178883303,0.0,0.1102493947756136,0.0,0.0,0.1930799960874239,0.0969384824809388,0.19884778024746963,0.2178676154223804,0.0,0.18301673098617371,0.0,0.0,0.0
239,2014-12-16,"[0.         0.         0.1102757  0.         0.         0.19310571
 0.09684517 0.19887728 0.21748103 0.         0.18341511 0.
 0.        ]",1.0871232327941853,1.0724040388908405,0.0,0.11027570121178176,0.0,0.0,0.19310570626675636,0.09684517332882162,0.1988772776932191,0.21748103440227787,0.0,0.18341510709714332,0.0,0.0,0.0
240,2014-12-17,"[0.         0.         0.11027861 0.         0.         0.19302573
 0.09691198 0.19928914 0.21747114 0.         0.1830234  0.
 0.        ]",1.0705556285377607,1.0654660596785468,0.0,0.11027861099257807,0.0,0.0,0.19302573331596343,0.09691197638890427,0.1992891440564996,0.21747113530098225,0.0,0.18302339994507238,0.0,0.0,0.0
241,2014-12-18,"[0.         0.         0.11010113 0.         0.         0.19296137
 0.09654707 0.1998399  0.21775879 0.         0.18279173 0.
 0.        ]",1.0730084782168408,1.0727990465801742,0.0,0.11010113285968622,0.0,0.0,0.1929613734987157,0.0965470741759837,0.19983990234454924,0.2177587868282335,0.0,0.1827917302928317,0.0,0.0,0.0
242,2014-12-19,"[0.         0.         0.10986176 0.         0.         0.19293951
 0.09616832 0.20026174 0.21817278 0.         0.18259589 0.
 0.        ]",1.095864415683896,1.0892237064819235,0.0,0.10986176325445259,0.0,0.0,0.19293951289425937,0.09616831688295563,0.20026173807939887,0.21817278217019803,0.0,0.18259588671873542,0.0,0.0,0.0
243,2014-12-22,"[0.         0.         0.10963708 0.         0.         0.19277417
 0.09579932 0.20098017 0.21883062 0.         0.18197865 0.
 0.        ]",1.096235589328041,1.0889807933693973,0.0,0.10963707607060533,0.0,0.0,0.1927741678257681,0.09579931765962293,0.20098017167128635,0.21883061696263062,0.0,0.18197864981008677,0.0,0.0,0.0
244,2014-12-23,"[0.         0.         0.10959521 0.         0.         0.19270847
 0.09561945 0.20125106 0.21901468 0.         0.18181112 0.
 0.        ]",1.1083529727223471,1.0943784192815214,0.0,0.10959520598416313,0.0,0.0,0.1927084715443698,0.09561945426165692,0.20125106101583956,0.2190146849499412,0.0,0.18181112224402954,0.0,0.0,0.0
245,2014-12-24,"[0.         0.         0.10965057 0.         0.         0.19269567
 0.09549439 0.20135854 0.21858567 0.         0.18221515 0.
 0.        ]",1.1264669167996832,1.1095017301251944,0.0,0.10965057204168376,0.0,0.0,0.1926956704844569,0.09549439395105715,0.201358539034749,0.2185856697310288,0.0,0.1822151547570244,0.0,0.0,0.0
246,2014-12-26,"[0.         0.         0.10964491 0.         0.         0.19301817
 0.09645355 0.19981239 0.21878862 0.         0.18228236 0.
 0.        ]",1.1010788993656047,1.0996629820333597,0.0,0.1096449130476528,0.0,0.0,0.19301817266796448,0.09645354987272316,0.19981238839764515,0.2187886151752283,0.0,0.1822823608387862,0.0,0.0,0.0
247,2014-12-29,"[0.         0.         0.1096085  0.         0.         0.19312957
 0.09660369 0.19918567 0.2191303  0.         0.18234228 0.
 0.        ]",1.113776873363461,1.1032967229189086,0.0,0.10960849518497526,0.0,0.0,0.19312956829893033,0.09660368904709704,0.1991856697464435,0.2191303024454663,0.0,0.18234227527708766,0.0,0.0,0.0
248,2014-12-30,"[0.         0.         0.10954887 0.         0.         0.19303693
 0.09639363 0.19964026 0.21929913 0.         0.18208118 0.
 0.        ]",1.117443315071718,1.1029931248994431,0.0,0.10954886987363191,0.0,0.0,0.1930369278805869,0.09639363206505557,0.19964025761219756,0.2192991313252422,0.0,0.18208118124328587,0.0,0.0,0.0
249,2014-12-31,"[0.         0.         0.1091926  0.08967591 0.         0.18009785
 0.09096519 0.17355094 0.18283473 0.         0.17368278 0.
 0.        ]",1.1118798561752345,1.0979026481783252,0.0,0.10919260007243069,0.08967591293602688,0.0,0.1800978456510071,0.09096519285957713,0.17355094235382848,0.18283472984549687,0.0,0.17368277628163278,0.0,0.0,0.0
250,2015-01-02,"[0.         0.         0.10985927 0.09766302 0.         0.17911014
 0.09063271 0.17102826 0.1775092  0.         0.17419739 0.
 0.        ]",1.1275687965270378,1.114142200484049,0.0,0.10985927065526575,0.09766301781081309,0.0,0.17911014118696802,0.09063271314232445,0.1710282589313898,0.17750920419054697,0.0,0.1741973940826918,0.0,0.0,0.0
251,2015-01-05,"[0.         0.         0.09630718 0.089338   0.         0.16771951
 0.08505247 0.13678591 0.19176667 0.         0.15575167 0.
 0.07727859]",1.1264865341572567,1.119596043953685,0.0,0.09630718193603975,0.08933799725825584,0.0,0.167719509593285,0.08505246893585541,0.13678591105929785,0.1917666744855201,0.0,0.15575167062987058,0.0,0.07727858610187543,0.0
252,2015-01-06,"[0.         0.         0.09510084 0.08597217 0.         0.16610786
 0.08326993 0.13292189 0.1984156  0.         0.15330737 0.
 0.08490433]",1.0904376983021746,1.1014384616752861,0.0,0.09510084422375013,0.08597217385632591,0.0,0.16610785500105213,0.08326993038584822,0.13292189121567288,0.19841560422159402,0.0,0.15330736970008774,0.0,0.08490433139566904,0.0
253,2015-01-07,"[0.         0.         0.09502854 0.08581787 0.         0.16595965
 0.0831265  0.13238005 0.19938851 0.         0.15285542 0.
 0.08544344]",1.0728345167626856,1.0877553250226888,0.0,0.09502854266417725,0.08581787496521955,0.0,0.16595965400440962,0.0831265011429994,0.13238005022358498,0.19938851493700396,0.0,0.15285542432873456,0.0,0.0854434377338706,0.0
254,2015-01-08,"[0.         0.         0.09508386 0.08574994 0.         0.16614272
 0.08302697 0.13236412 0.19941615 0.         0.15286525 0.
 0.08535099]",1.055778788794936,1.0804642991471776,0.0,0.09508385812448654,0.08574994301634387,0.0,0.16614272342991246,0.08302696909997025,0.13236411635675036,0.19941614604606855,0.0,0.1528652525146075,0.0,0.08535099141186049,0.0
255,2015-01-09,"[0.         0.         0.09530553 0.08535298 0.         0.16568792
 0.08292961 0.13341248 0.1990485  0.         0.15325856 0.
 0.08500442]",1.1007642645250368,1.097687777386401,0.0,0.09530552601454517,0.08535298069464266,0.0,0.16568791731000404,0.08292961419958549,0.1334124840276925,0.199048497259466,0.0,0.15325856130063617,0.0,0.08500441919342797,0.0
256,2015-01-12,"[0.         0.         0.09541888 0.08537032 0.         0.16567344
 0.08281404 0.1335002  0.19887069 0.         0.15335562 0.
 0.08499681]",1.1094306070497921,1.1014914589081422,0.0,0.09541888048330593,0.08537031811343108,0.0,0.16567343783402322,0.08281404488618578,0.13350020234476043,0.19887068506240593,0.0,0.15335562116498616,0.0,0.08499681011090142,0.0
257,2015-01-13,"[0.         0.         0.09545944 0.08555523 0.         0.16583188
 0.08282387 0.13346409 0.19859141 0.         0.15338577 0.
 0.08488831]",1.0925886844257215,1.0882123950308131,0.0,0.0954594368644178,0.08555522878065903,0.0,0.16583188181245404,0.08282387224898051,0.13346409363933956,0.1985914107076546,0.0,0.153385768022597,0.0,0.0848883079238973,0.0
