,Date,Weights,Profit,Base Profit,PHM,MTH,NVR,BZH,JNJ,BMY,PFE,ABT,INTC,KOPN,MXIM,XLNX,cash
408,2015-08-19,"[0.         0.21124069 0.10768846 0.11859094 0.         0.
 0.0880117  0.10194236 0.1228414  0.12854126 0.         0.1211432
 0.        ]",1.2082758291968196,1.0656618292092053,0.21124068880701094,0.10768845719879093,0.11859093673915241,0.0,0.0,0.08801169876202392,0.10194236491701289,0.12284139884790164,0.12854125604324207,0.0,0.12114319868486512,0.0,0.0
409,2015-08-20,"[0.         0.21089941 0.10767004 0.11855404 0.         0.
 0.08857539 0.10189864 0.12283915 0.12853183 0.         0.1210315
 0.        ]",1.208053573575609,1.0647211843246644,0.21089940507960764,0.10767004497872222,0.11855404460739252,0.0,0.0,0.08857538565502096,0.10189864257391808,0.12283914548772558,0.12853183214160854,0.0,0.1210314994760046,0.0,0.0
410,2015-08-21,"[0.         0.21077354 0.10738435 0.11855609 0.         0.
 0.08907279 0.10199683 0.12263124 0.12861365 0.         0.1209715
 0.        ]",1.19849897306534,1.0584227302231295,0.2107735361431756,0.10738435489036784,0.11855608595867789,0.0,0.0,0.08907279204959148,0.10199683391028545,0.1226312440133491,0.12861365353488455,0.0,0.12097149949966808,0.0,0.0
411,2015-08-24,"[0.         0.21064746 0.10696773 0.11849305 0.         0.
 0.0900591  0.10242148 0.12202045 0.12882591 0.         0.12056482
 0.        ]",1.1738032212452347,1.0394682330354286,0.21064745812455174,0.1069677307416207,0.1184930475511449,0.0,0.0,0.09005910109427047,0.10242148449032673,0.12202044509151203,0.12882591423029904,0.0,0.12056481867627417,0.0,0.0
412,2015-08-25,"[0.         0.21054022 0.10677658 0.11842423 0.         0.
 0.09060795 0.10265115 0.12167288 0.12896675 0.         0.12036024
 0.        ]",1.0946743069193963,0.9867209928147396,0.21054022281895535,0.10677658015561572,0.11842423480076318,0.0,0.0,0.09060795103119482,0.1026511516704202,0.12167287561743301,0.12896674683457018,0.0,0.12036023707104748,0.0,0.0
413,2015-08-26,"[0.         0.21026989 0.10590761 0.11816116 0.         0.
 0.0928813  0.10352913 0.12023005 0.12943167 0.         0.11958918
 0.        ]",1.130427393342024,1.015130490085438,0.210269888853002,0.10590760956839008,0.1181611649128668,0.0,0.0,0.09288130172357843,0.10352913392221205,0.12023005160665355,0.12943167172423786,0.0,0.11958917768905925,0.0,0.0
414,2015-08-27,"[0.         0.21020112 0.10588033 0.11808464 0.         0.
 0.09305689 0.10366325 0.12001632 0.12957104 0.         0.1195264
 0.        ]",1.1014910236217974,0.9936589992834504,0.21020112305834182,0.10588032785012567,0.11808464139848503,0.0,0.0,0.09305688780347704,0.10366325334369612,0.12001631957907988,0.12957104344984335,0.0,0.11952640351695103,0.0,0.0
415,2015-08-28,"[0.         0.21022923 0.10558539 0.11801222 0.         0.
 0.09394704 0.10383071 0.11967394 0.12958172 0.         0.11913975
 0.        ]",1.1358813309011009,1.0183074195794504,0.21022923020977258,0.10558539099097028,0.11801222145459189,0.0,0.0,0.09394703604242173,0.10383070802435923,0.11967394441708867,0.12958172247186311,0.0,0.1191397463889327,0.0,0.0
416,2015-08-31,"[0.         0.21035554 0.10601684 0.11819811 0.         0.
 0.09254947 0.10340447 0.12035995 0.1294388  0.         0.11967681
 0.        ]",1.145833016265481,1.021759108245326,0.21035554330430425,0.10601683659360733,0.11819810775159519,0.0,0.0,0.0925494712768342,0.10340447306110644,0.12035995287669762,0.12943880463008334,0.0,0.11967681050577163,0.0,0.0
417,2015-09-01,"[0.         0.21045678 0.10631588 0.11826127 0.         0.
 0.09199025 0.10317934 0.1208227  0.12921987 0.         0.11975391
 0.        ]",1.1524574207299778,1.0301746971210712,0.21045677967357182,0.10631587804141023,0.11826127237208307,0.0,0.0,0.09199024992805521,0.10317934251146604,0.12082269907470312,0.12921987088420642,0.0,0.11975390751450402,0.0,0.0
418,2015-09-02,"[0.         0.21042923 0.10624479 0.11826864 0.         0.
 0.09221245 0.10329349 0.12070153 0.12922363 0.         0.11962624
 0.        ]",1.132332887206731,1.012762282665643,0.21042923343766443,0.10624478916122605,0.11826864354973783,0.0,0.0,0.09221244705249389,0.103293486859144,0.12070152501059812,0.12922363233352596,0.0,0.11962624259560989,0.0,0.0
419,2015-09-03,"[0.         0.21030659 0.10585083 0.11819652 0.         0.
 0.09304786 0.10358707 0.12019016 0.12939025 0.         0.11943071
 0.        ]",1.1321808661007593,1.0132634019230533,0.21030659452793352,0.10585082776570097,0.11819651637086048,0.0,0.0,0.09304786234941788,0.1035870733757735,0.12019016350182701,0.12939024924498105,0.0,0.11943071286350578,0.0,0.0
420,2015-09-04,"[0.         0.21033022 0.10584788 0.11823006 0.         0.
 0.0929916  0.10354347 0.12026153 0.12934711 0.         0.11944813
 0.        ]",1.151252975898591,1.025320391899121,0.21033022316221198,0.10584788035813125,0.11823005784374031,0.0,0.0,0.09299159687664169,0.10354346888527399,0.12026153480088585,0.12934710847819147,0.0,0.1194481295949234,0.0,0.0
421,2015-09-08,"[0.         0.2103555  0.10590612 0.11829768 0.         0.
 0.09267114 0.1033442  0.12051861 0.12921499 0.         0.11969175
 0.        ]",1.1348086417646457,1.0134377636601686,0.21035550338308306,0.10590612401663364,0.11829768451053002,0.0,0.0,0.0926711394758669,0.10334420415542722,0.12051860708366342,0.12921498705676154,0.0,0.11969175031803422,0.0,0.0
422,2015-09-09,"[0.         0.21024468 0.10572492 0.11825979 0.         0.
 0.09299437 0.10352253 0.12026021 0.12935053 0.         0.11964296
 0.        ]",1.1468405872232297,1.0234243911522294,0.21024468468160856,0.10572491925519634,0.118259788258813,0.0,0.0,0.09299437384320718,0.10352252940799518,0.12026021126715003,0.12935053222243276,0.0,0.11964296106359683,0.0,0.0
423,2015-09-10,"[0.         0.21031494 0.10570548 0.11820616 0.         0.
 0.09348296 0.10361707 0.12009859 0.12925888 0.         0.11931593
 0.        ]",1.173416079929549,1.0450230464650891,0.21031493904264273,0.10570547952752521,0.11820615664800634,0.0,0.0,0.09348295568428266,0.10361707128468314,0.12009858919857257,0.1292588791127745,0.0,0.11931592950151279,0.0,0.0
424,2015-09-11,"[0.         0.21026664 0.10563076 0.11820394 0.         0.
 0.09353441 0.10363738 0.12005466 0.12929665 0.         0.11937557
 0.        ]",1.136737385166443,1.0190434596087494,0.21026663699702544,0.10563076012483141,0.11820393695002124,0.0,0.0,0.0935344136876382,0.10363738101968481,0.12005465642174286,0.12929664832543564,0.0,0.1193755664736202,0.0,0.0
425,2015-09-14,"[0.         0.21022025 0.10521801 0.11843869 0.         0.
 0.09345255 0.10343964 0.12026519 0.12913776 0.         0.11982792
 0.        ]",1.1395266811625122,1.0187842651096513,0.2102202467510901,0.10521800813800387,0.11843868806230831,0.0,0.0,0.09345255041581262,0.10343963765957045,0.12026518891829412,0.12913775829520696,0.0,0.11982792175971359,0.0,0.0
426,2015-09-15,"[0.         0.21023109 0.1052586  0.11850585 0.         0.
 0.09313217 0.10328757 0.12046767 0.1290661  0.         0.12005095
 0.        ]",1.1570730382868901,1.0318663424938557,0.21023108966941234,0.1052585958840589,0.11850585417645755,0.0,0.0,0.09313216752248031,0.10328757490044803,0.12046766671245174,0.12906610094610754,0.0,0.12005095018858364,0.0,0.0
427,2015-09-16,"[0.         0.2102094  0.10512853 0.11843764 0.         0.
 0.09358561 0.1034994  0.12012065 0.12920108 0.         0.11981769
 0.        ]",1.1564097205408905,1.0307358679945104,0.21020940239488795,0.10512852875861989,0.11843763781975944,0.0,0.0,0.0935856090886748,0.1034993976786501,0.12012065453824747,0.12920107917682916,0.0,0.11981769054433118,0.0,0.0
428,2015-09-17,"[0.         0.21026542 0.10523346 0.11840267 0.         0.
 0.09374643 0.10358434 0.12008917 0.12914983 0.         0.11952868
 0.        ]",1.1574856368299917,1.0349754747464333,0.2102654209483491,0.10523346100822521,0.11840266860360797,0.0,0.0,0.09374643199854352,0.10358433708533032,0.12008916512576964,0.12914983362079593,0.0,0.11952868160937805,0.0,0.0
429,2015-09-18,"[0.         0.21029573 0.10514981 0.11840142 0.         0.
 0.09393744 0.10359495 0.12004538 0.12913377 0.         0.1194415
 0.        ]",1.1609455630633911,1.0372288536702623,0.21029572778608474,0.10514981360096182,0.11840141950713222,0.0,0.0,0.09393744485115713,0.10359494622494843,0.12004537687057781,0.12913377238905288,0.0,0.11944149877008493,0.0,0.0
430,2015-09-21,"[0.         0.21033503 0.10526162 0.11843755 0.         0.
 0.09358563 0.10345082 0.12025548 0.12907751 0.         0.11959637
 0.        ]",1.1539962750940567,1.0315764823717963,0.21033502841845342,0.10526162257966379,0.11843755232059418,0.0,0.0,0.09358562623223494,0.1034508191979596,0.12025547779209739,0.12907750555162836,0.0,0.1195963679073683,0.0,0.0
431,2015-09-22,"[0.         0.21029262 0.10507291 0.11831611 0.         0.
 0.09429736 0.10368994 0.11985858 0.12922682 0.         0.11924565
 0.        ]",1.1624838028707702,1.0381163641098998,0.210292624180135,0.10507291419031123,0.11831610894386527,0.0,0.0,0.09429735568178985,0.10368994037789594,0.11985858282226781,0.12922682082347045,0.0,0.11924565298026431,0.0,0.0
432,2015-09-23,"[0.         0.21029452 0.10507922 0.11832593 0.         0.
 0.09436791 0.1037606  0.11981682 0.12922502 0.         0.11912997
 0.        ]",1.1287659535977248,1.0153958589072192,0.21029452028940193,0.10507922070996542,0.1183259345671885,0.0,0.0,0.09436790764679251,0.10376060479923027,0.11981682483831106,0.12922501683826446,0.0,0.11912997031084568,0.0,0.0
433,2015-09-24,"[0.         0.21018798 0.10481279 0.11823715 0.         0.
 0.09498694 0.1040385  0.11936919 0.12942867 0.         0.11893878
 0.        ]",1.1270855745234172,1.015849654984641,0.21018798386364865,0.10481278801332414,0.11823715191442444,0.0,0.0,0.09498694356636612,0.10403850094309829,0.11936918615080022,0.12942866586096202,0.0,0.11893877968737615,0.0,0.0
434,2015-09-25,"[0.         0.2101484  0.10477842 0.11821524 0.         0.
 0.09514853 0.10413802 0.11923053 0.12946253 0.         0.11887833
 0.        ]",1.1140730804433723,1.0058723147895143,0.2101484046548112,0.10477842005595916,0.11821523871625593,0.0,0.0,0.09514853065830393,0.10413802127307285,0.1192305267861789,0.12946252586999885,0.0,0.11887833198541925,0.0,0.0
435,2015-09-28,"[0.         0.21008221 0.10470684 0.11810359 0.         0.
 0.09585591 0.10431885 0.11897214 0.12948256 0.         0.11847789
 0.        ]",1.1374821474390473,1.0241360749972048,0.21008220621468557,0.10470684480577766,0.11810359261915838,0.0,0.0,0.09585590884129327,0.10431885410361785,0.11897213718801285,0.12948256206018358,0.0,0.11847789416727088,0.0,0.0
436,2015-09-29,"[0.         0.2100194  0.104517   0.11806239 0.         0.
 0.0963155  0.10448309 0.11867812 0.12955857 0.         0.11836592
 0.        ]",1.1195846897896051,1.008483684685329,0.21001940200407654,0.10451700464164108,0.11806239188801214,0.0,0.0,0.09631550152010254,0.10448309003378599,0.11867812211271046,0.12955856547605427,0.0,0.11836592232361696,0.0,0.0
437,2015-09-30,"[0.         0.20971484 0.10371638 0.11769753 0.         0.
 0.09889856 0.10532684 0.11728033 0.13002144 0.         0.11734409
 0.        ]",1.0891464441439893,0.9877769054578963,0.2097148434117718,0.10371637870322856,0.11769752823780488,0.0,0.0,0.09889855590857942,0.10532684017843856,0.11728032642658016,0.1300214363502167,0.0,0.11734409078338,0.0,0.0
438,2015-10-01,"[0.         0.20971882 0.10367055 0.11762703 0.         0.
 0.09923967 0.10555539 0.11696034 0.13019041 0.         0.11703779
 0.        ]",1.0984888431513495,0.9950951298002754,0.20971882054762922,0.1036705527982504,0.11762702728404163,0.0,0.0,0.09923966865585508,0.10555538984237138,0.11696034373139468,0.1301904120860126,0.0,0.11703778505444504,0.0,0.0
439,2015-10-02,"[0.         0.209214   0.10306386 0.1161539  0.         0.
 0.1054863  0.1066177  0.11509703 0.13101626 0.         0.11335095
 0.        ]",1.105884037208803,1.000215033248981,0.2092140011534027,0.10306385628841962,0.11615389843510658,0.0,0.0,0.1054862974137677,0.10661770396687394,0.11509702813729616,0.1310162636108308,0.0,0.11335095099430251,0.0,0.0
440,2015-10-05,"[0.         0.20925652 0.10324951 0.11609321 0.         0.
 0.10537419 0.10652605 0.11528803 0.13106344 0.         0.11314904
 0.        ]",1.1016111432482247,0.9918655539715671,0.20925652087900953,0.10324951322968688,0.11609321307417074,0.0,0.0,0.1053741877806935,0.10652605008636205,0.11528803428451655,0.1310634421453515,0.0,0.1131490385202093,0.0,0.0
441,2015-10-06,"[0.         0.20933785 0.10344687 0.11619808 0.         0.
 0.1045134  0.10633875 0.11560437 0.13104928 0.         0.11351139
 0.        ]",1.136072666878147,1.0157532438670187,0.20933785299631552,0.10344686679232361,0.11619808389572543,0.0,0.0,0.10451340163072849,0.10633875388077621,0.115604371693701,0.13104927763556204,0.0,0.11351139147486766,0.0,0.0
442,2015-10-07,"[0.         0.20931494 0.10331829 0.11611319 0.         0.
 0.10517305 0.10646136 0.11539548 0.1309875  0.         0.11323619
 0.        ]",1.1531723820377142,1.0268703470351888,0.20931494169705664,0.10331828855378294,0.1161131931702097,0.0,0.0,0.1051730453762764,0.10646136163593163,0.11539548339399597,0.13098749841706062,0.0,0.11323618775568622,0.0,0.0
443,2015-10-08,"[0.         0.20917458 0.10288629 0.11587692 0.         0.
 0.10685704 0.10683093 0.11467395 0.13105092 0.         0.11264936
 0.        ]",1.1429385008228035,1.0213867364375235,0.2091745777474388,0.10288629442785079,0.1158769215816248,0.0,0.0,0.1068570411387885,0.10683093459312216,0.1146739548145279,0.13105091850232142,0.0,0.11264935719432562,0.0,0.0
444,2015-10-09,"[0.         0.20921668 0.10294343 0.11585753 0.         0.
 0.10682568 0.1067489  0.11477935 0.13098208 0.         0.11264635
 0.        ]",1.1507370160687005,1.027890052009586,0.20921667625508122,0.10294343455367902,0.11585753361313735,0.0,0.0,0.10682567864771629,0.10674889587456494,0.11477935208062254,0.13098207793284672,0.0,0.11264635104235195,0.0,0.0
445,2015-10-12,"[0.         0.2093028  0.1031559  0.11587503 0.         0.
 0.1063648  0.10662633 0.11500905 0.13092543 0.         0.11274066
 0.        ]",1.1630385863871264,1.0380156014516808,0.20930279541136912,0.1031559045630335,0.11587502663477543,0.0,0.0,0.10636480118788548,0.10662633167371731,0.11500905188070205,0.13092542814249436,0.0,0.11274066050602283,0.0,0.0
446,2015-10-13,"[0.         0.20940524 0.10343388 0.1159919  0.         0.
 0.10547183 0.10648581 0.11535348 0.13089287 0.         0.11296498
 0.        ]",1.1645098854387768,1.0374686939351865,0.2094052433396636,0.10343388050220159,0.11599189574084971,0.0,0.0,0.10547183031715282,0.1064858127908989,0.11535348124434608,0.13089287261440838,0.0,0.11296498345047884,0.0,0.0
447,2015-10-14,"[0.         0.20939184 0.10324619 0.11592188 0.         0.
 0.10601373 0.1065414  0.11517478 0.13092883 0.         0.11278136
 0.        ]",1.1602334110768187,1.0357348253062852,0.20939184144684764,0.1032461874748591,0.1159218758433308,0.0,0.0,0.10601373182236296,0.10654139520227365,0.11517477850573932,0.13092883416782078,0.0,0.11278135553676574,0.0,0.0
448,2015-10-15,"[0.         0.20935845 0.1032336  0.11582275 0.         0.
 0.10630329 0.10669596 0.11492255 0.13106073 0.         0.11260267
 0.        ]",1.1521572884295246,1.0295779060762127,0.2093584499519003,0.10323360169744893,0.11582274610383775,0.0,0.0,0.10630328644439181,0.10669596361962788,0.11492254538659546,0.1310607331495627,0.0,0.11260267364663513,0.0,0.0
449,2015-10-16,"[0.         0.209301   0.10335413 0.11586638 0.         0.
 0.1054825  0.10659729 0.11502427 0.13129621 0.         0.11307822
 0.        ]",1.1587106988054021,1.038015503655313,0.2093009965768163,0.1033541260256106,0.115866383950171,0.0,0.0,0.10548250433248908,0.10659729251563106,0.11502426516012071,0.13129620842864523,0.0,0.11307822301051586,0.0,0.0
450,2015-10-19,"[0.         0.20934208 0.10346937 0.11588726 0.         0.
 0.10524327 0.10657771 0.11513859 0.13127348 0.         0.11306824
 0.        ]",1.1804186873684925,1.054499108048038,0.20934207657723522,0.10346937128092312,0.11588726395639186,0.0,0.0,0.10524326524723268,0.10657770627079848,0.11513859099634774,0.13127348493148305,0.0,0.11306824073958777,0.0,0.0
451,2015-10-20,"[0.         0.20935891 0.10350411 0.11585164 0.         0.
 0.10519882 0.10655153 0.11515692 0.13131078 0.         0.11306728
 0.        ]",1.182495263473927,1.056665504731556,0.20935891273779797,0.10350411279353942,0.11585164330927494,0.0,0.0,0.10519882277283794,0.10655152709539185,0.11515692367000002,0.13131078022989257,0.0,0.11306727739126524,0.0,0.0
452,2015-10-21,"[0.         0.20939129 0.10357169 0.11577925 0.         0.
 0.10529507 0.10652091 0.11518373 0.13125792 0.         0.11300013
 0.        ]",1.1895971680341353,1.061582699926239,0.20939129097728926,0.10357169278085987,0.11577924932088013,0.0,0.0,0.10529506713087446,0.1065209105608205,0.1151837342109724,0.13125792296887834,0.0,0.11300013204942509,0.0,0.0
453,2015-10-22,"[0.         0.20935756 0.10340363 0.11570715 0.         0.
 0.10589573 0.10653073 0.11507039 0.13119046 0.         0.11284433
 0.        ]",1.2019307779054613,1.070619110886207,0.20935756335889585,0.10340363307908085,0.11570715385243267,0.0,0.0,0.10589573362609052,0.1065307316874358,0.11507039270797957,0.13119045710491478,0.0,0.11284433458316998,0.0,0.0
454,2015-10-23,"[0.         0.20941305 0.10349807 0.11577965 0.         0.
 0.10546583 0.10639658 0.11527796 0.13114468 0.         0.11302418
 0.        ]",1.1849630070720223,1.0636769610197767,0.20941305142747738,0.10349806811583871,0.11577964575760896,0.0,0.0,0.10546583342829625,0.10639657930196923,0.11527795914898514,0.13114468160877396,0.0,0.11302418121105039,0.0,0.0
455,2015-10-26,"[0.         0.20962874 0.10384644 0.11576179 0.         0.
 0.10512641 0.10647421 0.11541325 0.13102253 0.         0.11272664
 0.        ]",1.1856677398755242,1.068288892712167,0.20962873752715294,0.10384644282234694,0.11576178504682097,0.0,0.0,0.10512640561397421,0.10647421296643335,0.11541324693524176,0.13102253385305915,0.0,0.11272663523497085,0.0,0.0
456,2015-10-27,"[0.         0.20970398 0.10382757 0.11576059 0.         0.
 0.10530219 0.10652124 0.1153914  0.13093026 0.         0.11256278
 0.        ]",1.191818780309082,1.0707386380850736,0.2097039752630395,0.1038275678196524,0.11576058898863618,0.0,0.0,0.10530218684887878,0.10652124374002409,0.11539140119444928,0.13093025753727017,0.0,0.11256277860804963,0.0,0.0
457,2015-10-28,"[0.         0.209722   0.10392374 0.11571576 0.         0.
 0.10516863 0.10650732 0.11538206 0.13096451 0.         0.11261599
 0.        ]",1.1908686912923974,1.0697914316108,0.2097219983181993,0.10392374402638085,0.11571575896628733,0.0,0.0,0.10516863363921783,0.10650731856162597,0.11538205503225539,0.1309645057270152,0.0,0.11261598572901808,0.0,0.0
458,2015-10-29,"[0.         0.20977446 0.10392154 0.11582573 0.         0.
 0.10482108 0.10646909 0.1154555  0.13095422 0.         0.11277838
 0.        ]",1.1907586355919384,1.0699855164077194,0.20977445928282815,0.10392153829947663,0.1158257298584891,0.0,0.0,0.10482108078742366,0.10646909078461846,0.11545549733514486,0.13095422104855312,0.0,0.11277838260346602,0.0,0.0
459,2015-10-30,"[0.         0.20976915 0.10417352 0.11603118 0.         0.
 0.1031512  0.10597241 0.11613679 0.13104415 0.         0.1137216
 0.        ]",1.1978837194456924,1.075043205483721,0.20976914824416207,0.10417351902354609,0.11603117825132611,0.0,0.0,0.10315120429665033,0.10597241288100338,0.11613678534709027,0.13104414789027827,0.0,0.11372160406594341,0.0,0.0
460,2015-11-02,"[0.         0.20980848 0.10401935 0.11623466 0.         0.
 0.10266998 0.10565914 0.11651066 0.13096506 0.         0.11413266
 0.        ]",1.1864186969379522,1.0672277500786362,0.2098084840911792,0.10401934733185056,0.11623466063948995,0.0,0.0,0.10266998297833113,0.10565913569275044,0.11651066342456425,0.1309650642795711,0.0,0.11413266156226336,0.0,0.0
461,2015-11-03,"[0.         0.20975873 0.10379592 0.11622513 0.         0.
 0.10302755 0.10562141 0.11641927 0.13101623 0.         0.11413575
 0.        ]",1.1873278134783225,1.0628124017145533,0.20975873183774615,0.10379592039069975,0.11622513166743093,0.0,0.0,0.10302755399348061,0.1056214077512916,0.11641927257925007,0.13101623459986536,0.0,0.1141357471802355,0.0,0.0
462,2015-11-04,"[0.         0.20974788 0.10386576 0.11633698 0.         0.
 0.10259283 0.10553577 0.11664259 0.13091215 0.         0.11436604
 0.        ]",1.1936702105373673,1.0722833631120883,0.2097478836261894,0.10386575804724434,0.11633697985131038,0.0,0.0,0.10259282793221747,0.10553576846447235,0.1166425914468471,0.13091214841753107,0.0,0.1143660422141879,0.0,0.0
463,2015-11-05,"[0.         0.20975665 0.10394115 0.11637251 0.         0.
 0.10251748 0.10562287 0.11666053 0.13086939 0.         0.11425942
 0.        ]",1.2023537568985634,1.0766733041861407,0.20975664637945435,0.10394115369054928,0.11637251208367602,0.0,0.0,0.10251747685529121,0.10562287081399395,0.1166605305951079,0.13086939217087298,0.0,0.11425941741105433,0.0,0.0
464,2015-11-06,"[0.         0.2097454  0.1038207  0.11628842 0.         0.
 0.10310792 0.10576296 0.11642547 0.13088497 0.         0.11396415
 0.        ]",1.193571480074415,1.0723617951936795,0.2097454011239553,0.1038207045688548,0.11628841956703789,0.0,0.0,0.10310792112216471,0.10576296299845152,0.11642546783723964,0.13088496810855588,0.0,0.1139641546737403,0.0,0.0
465,2015-11-09,"[0.         0.20973744 0.10376144 0.11626404 0.         0.
 0.10338918 0.10585865 0.11630744 0.13088414 0.         0.11379768
 0.        ]",1.180731837461453,1.0645948239405607,0.20973744045216855,0.10376143912209775,0.11626403806254998,0.0,0.0,0.10338917931985038,0.10585864682214915,0.11630743958314006,0.1308841389119077,0.0,0.1137976777261364,0.0,0.0
466,2015-11-10,"[0.         0.20981238 0.10397764 0.11631357 0.         0.
 0.10293548 0.10581215 0.11650574 0.13080497 0.         0.11383807
 0.        ]",1.1785405218875922,1.0658876642032655,0.20981238039369032,0.10397763551501599,0.11631356599462843,0.0,0.0,0.10293547657436292,0.10581215072050752,0.11650574422760006,0.130804972895623,0.0,0.11383807367857177,0.0,0.0
467,2015-11-11,"[0.         0.20978025 0.10393247 0.11630023 0.         0.
 0.10310301 0.10592813 0.11635005 0.13086011 0.         0.11374574
 0.        ]",1.1619684064184699,1.0542169565468806,0.20978024981709625,0.10393247254726762,0.11630022595140142,0.0,0.0,0.10310301433400464,0.10592813459807048,0.11635004824337661,0.1308601147742132,0.0,0.11374573973456988,0.0,0.0
468,2015-11-12,"[0.         0.20950039 0.10388237 0.11559574 0.         0.
 0.10601482 0.10619783 0.11554675 0.13109445 0.         0.11216765
 0.        ]",1.1801310678717933,1.0631291575725164,0.2095003883462207,0.10388237401400631,0.11559574336270696,0.0,0.0,0.10601481682581967,0.10619782776818237,0.11554674748556225,0.13109445127168173,0.0,0.1121676509258201,0.0,0.0
469,2015-11-13,"[0.         0.20971661 0.10451357 0.11554856 0.         0.
 0.10530229 0.10593133 0.11623498 0.13083999 0.         0.11191267
 0.        ]",1.1710984541124356,1.0566699804141642,0.20971660720079044,0.10451357218490599,0.11554856208942604,0.0,0.0,0.10530229190124243,0.10593133317359868,0.11623498037933494,0.13083998794829715,0.0,0.1119126651224044,0.0,0.0
470,2015-11-16,"[0.         0.209691   0.10446788 0.11552467 0.         0.
 0.10542462 0.10600088 0.11611023 0.13091486 0.         0.11186586
 0.        ]",1.1565898785916469,1.0450890687662322,0.20969100374200195,0.10446787830541793,0.11552466925118206,0.0,0.0,0.10542461747193198,0.10600088117367763,0.11611023471640619,0.1309148600354205,0.0,0.11186585530396179,0.0,0.0
471,2015-11-17,"[0.         0.21272933 0.10648451 0.11789496 0.         0.
 0.09102567 0.10222899 0.12449429 0.12579584 0.         0.11934642
 0.        ]",1.1498297748624098,1.042371309021951,0.21272932655615326,0.10648450508097373,0.11789496406106081,0.0,0.0,0.09102566798863719,0.10222898760480367,0.12449428899648961,0.12579584076709846,0.0,0.11934641894478322,0.0,0.0
472,2015-11-18,"[0.         0.21322652 0.10661246 0.11816569 0.         0.
 0.08936769 0.10159748 0.12567538 0.12503836 0.         0.12031643
 0.        ]",1.1672081255424094,1.0512189721198653,0.21322651681041754,0.106612461848775,0.1181656855253731,0.0,0.0,0.0893676880308942,0.10159747940306413,0.12567537907777407,0.1250383633555465,0.0,0.12031642594815538,0.0,0.0
473,2015-11-19,"[0.         0.21334258 0.10649988 0.11811908 0.         0.
 0.08968531 0.10171689 0.12553344 0.12500136 0.         0.12010146
 0.        ]",1.1725361753092771,1.0541526262198586,0.21334257882900987,0.10649988047103065,0.1181190830905948,0.0,0.0,0.0896853130898951,0.10171689283269618,0.12553344061261384,0.12500135600216225,0.0,0.12010145507199747,0.0,0.0
474,2015-11-20,"[0.         0.21345245 0.10659748 0.11825394 0.         0.
 0.08905135 0.10152013 0.12593312 0.12482825 0.         0.12036328
 0.        ]",1.1897984827897885,1.0658883033446467,0.21345244990440485,0.10659748118278589,0.11825394201812232,0.0,0.0,0.0890513534457294,0.10152013027310205,0.1259331180043961,0.12482824762649716,0.0,0.12036327754496233,0.0,0.0
475,2015-11-23,"[0.         0.21353716 0.10652636 0.11825333 0.         0.
 0.08928554 0.10162066 0.12584702 0.12479351 0.         0.12013642
 0.        ]",1.2015576024328756,1.0727184303661468,0.21353715758452455,0.10652636427449746,0.11825332789476367,0.0,0.0,0.08928553631139054,0.10162066372137118,0.12584701973322468,0.12479351005562511,0.0,0.12013642042460282,0.0,0.0
476,2015-11-24,"[0.         0.21357321 0.10648643 0.11824432 0.         0.
 0.08940935 0.10166821 0.12579703 0.124812   0.         0.12000945
 0.        ]",1.2000724133544933,1.0710063798561995,0.21357321489338243,0.10648643306967245,0.11824431506399476,0.0,0.0,0.08940934666862309,0.10166820751669281,0.12579702806314086,0.12481200116823028,0.0,0.1200094535562633,0.0,0.0
477,2015-11-25,"[0.         0.2134805  0.10624565 0.11794571 0.         0.
 0.0909485  0.10207614 0.12501533 0.12512611 0.         0.11916205
 0.        ]",1.1897686737201516,1.0636322632003374,0.2134804957887098,0.1062456513453596,0.11794571493799606,0.0,0.0,0.09094850395049457,0.10207614031556457,0.12501532982737154,0.12512611174741084,0.0,0.1191620520870929,0.0,0.0
478,2015-11-27,"[0.         0.21344473 0.10636928 0.11793838 0.         0.
 0.09073821 0.10204899 0.12505459 0.12513676 0.         0.11926905
 0.        ]",1.2046444242242011,1.0730572809935897,0.21344473026064623,0.10636928379315756,0.11793838189764631,0.0,0.0,0.09073820890585048,0.10204898876854097,0.12505459296888494,0.1251367620458328,0.0,0.11926905135944058,0.0,0.0
479,2015-11-30,"[0.         0.21337599 0.1064522  0.11792735 0.         0.
 0.09060828 0.10202314 0.12506978 0.12515688 0.         0.11938639
 0.        ]",1.215756635452661,1.079296489740339,0.21337598825795592,0.10645219781829664,0.11792734848130693,0.0,0.0,0.09060827547576804,0.10202314484250724,0.12506977833796812,0.12515687679352205,0.0,0.11938638999267501,0.0,0.0
480,2015-12-01,"[0.         0.21335671 0.10642865 0.11786201 0.         0.
 0.09085336 0.1020968  0.12494982 0.12519129 0.         0.11926136
 0.        ]",1.2170876905828312,1.0814733419820697,0.21335670836000634,0.10642864518968562,0.11786200861182247,0.0,0.0,0.09085336425350952,0.10209679905888348,0.12494982256287644,0.12519129247597158,0.0,0.1192613594872446,0.0,0.0
