,Date,Weights,Profit,Base Profit,JKHY,EBIX,UIS,STRM,KAMN,HDSN,WLFC,LAWS,STKL,ANDE,UVV,PYX,cash
15,2014-01-28,"[0.         0.26241801 0.         0.         0.         0.
 0.11378232 0.10929963 0.         0.23374271 0.10784828 0.17290905
 0.        ]",0.9821010468942343,0.9950410758106316,0.2624180050663707,0.0,0.0,0.0,0.0,0.11378232353128268,0.10929963050991728,0.0,0.2337427130956055,0.10784827580321257,0.17290905199361123,0.0,0.0
16,2014-01-29,"[0.         0.26235826 0.         0.         0.         0.
 0.11406279 0.10931838 0.         0.23396911 0.10770408 0.17258738
 0.        ]",0.9639455066212503,0.9778559585061749,0.26235826224928316,0.0,0.0,0.0,0.0,0.11406279153033184,0.10931837830721797,0.0,0.23396910763317685,0.10770408134727652,0.17258737893271361,0.0,0.0
17,2014-01-30,"[0.         0.26210682 0.         0.         0.         0.
 0.11429415 0.10969964 0.         0.23393311 0.10767491 0.17229138
 0.        ]",0.9705501400016832,0.9777604309146454,0.26210681511459255,0.0,0.0,0.0,0.0,0.11429414742602335,0.10969964033979879,0.0,0.23393310837697256,0.10767490762147708,0.17229138112113568,0.0,0.0
18,2014-01-31,"[0.         0.26218283 0.         0.         0.         0.
 0.1143345  0.10941721 0.         0.23420213 0.10767108 0.17219225
 0.        ]",0.9745971974493318,0.9804754310795744,0.26218282753210886,0.0,0.0,0.0,0.0,0.11433450387791122,0.1094172121996101,0.0,0.2342021270144766,0.1076710772058871,0.17219225217000614,0.0,0.0
19,2014-02-03,"[0.         0.2618347  0.         0.         0.         0.
 0.11432987 0.10984076 0.         0.23422848 0.10788566 0.17188054
 0.        ]",0.961643134858323,0.9816580306371155,0.26183469959014727,0.0,0.0,0.0,0.0,0.11432987054765793,0.10984075933726635,0.0,0.23422847593858692,0.10788565956842755,0.17188053501791398,0.0,0.0
20,2014-02-04,"[0.         0.26114984 0.         0.         0.         0.
 0.11419994 0.11071634 0.         0.23402123 0.10819681 0.17171584
 0.        ]",0.9582869159807805,0.9783225323706496,0.2611498432702748,0.0,0.0,0.0,0.0,0.1141999377910191,0.11071633942680083,0.0,0.23402122584120227,0.10819681011948643,0.17171584355121658,0.0,0.0
21,2014-02-05,"[0.         0.26092964 0.         0.         0.         0.
 0.11448726 0.1108381  0.         0.23428282 0.10826267 0.1711995
 0.        ]",0.9357071972410307,0.9601118491547841,0.26092964430688553,0.0,0.0,0.0,0.0,0.1144872563745909,0.11083810351103783,0.0,0.23428282111262497,0.10826267395735244,0.17119950073750834,0.0,0.0
22,2014-02-06,"[0.         0.26107347 0.         0.         0.         0.
 0.1144646  0.11081633 0.         0.23416129 0.10812197 0.17136235
 0.        ]",0.9425030668664013,0.9680341576400189,0.2610734730588642,0.0,0.0,0.0,0.0,0.1144646034624879,0.11081632591718671,0.0,0.23416128602067238,0.10812196624686321,0.17136234529392558,0.0,0.0
23,2014-02-07,"[0.         0.26138918 0.         0.         0.         0.
 0.11418398 0.11044661 0.         0.23413385 0.10811762 0.17172877
 0.        ]",0.9383994915348548,0.9668813547467123,0.2613891849865777,0.0,0.0,0.0,0.0,0.11418397580260613,0.11044660711685002,0.0,0.2341338492536323,0.10811761579033391,0.17172876704999995,0.0,0.0
24,2014-02-10,"[0.         0.26102557 0.         0.         0.         0.
 0.11423567 0.11068069 0.         0.23431307 0.10845328 0.17129173
 0.        ]",0.9493557489274234,0.9770074589592521,0.26102557036700863,0.0,0.0,0.0,0.0,0.11423566668712141,0.11068068826200873,0.0,0.2343130660071678,0.10845327678362231,0.1712917318930711,0.0,0.0
25,2014-02-11,"[0.         0.26126188 0.         0.         0.         0.
 0.11409842 0.11035256 0.         0.23433387 0.10842993 0.17152334
 0.        ]",0.9924215998438036,0.990110790682931,0.26126187734449885,0.0,0.0,0.0,0.0,0.11409841723564618,0.11035256498083869,0.0,0.23433387336030356,0.10842992516583172,0.17152334191288088,0.0,0.0
26,2014-02-12,"[0.         0.26115594 0.         0.         0.         0.
 0.11373452 0.11039456 0.         0.23429249 0.10876645 0.17165604
 0.        ]",0.978224230316895,0.992568870205802,0.26115594477165366,0.0,0.0,0.0,0.0,0.11373452241318308,0.11039456044947718,0.0,0.2342924855188198,0.10876645031812174,0.1716560365287445,0.0,0.0
27,2014-02-13,"[0.         0.26126712 0.         0.         0.         0.
 0.11346468 0.11028627 0.         0.23417508 0.1088138  0.17199306
 0.        ]",0.9768678894175866,0.9938981443071371,0.26126712099921434,0.0,0.0,0.0,0.0,0.11346468068143524,0.11028626848931894,0.0,0.23417507777962332,0.10881379540960351,0.17199305664080475,0.0,0.0
28,2014-02-14,"[0.         0.26180943 0.         0.         0.         0.
 0.11348702 0.10999023 0.         0.23390674 0.10831459 0.172492
 0.        ]",0.968757628437801,0.9914883060531261,0.26180942864960716,0.0,0.0,0.0,0.0,0.1134870154927385,0.10999022806430377,0.0,0.23390673820393795,0.10831459266735737,0.1724919969220552,0.0,0.0
29,2014-02-18,"[0.         0.2616904  0.         0.         0.         0.
 0.11341016 0.11011127 0.         0.23394054 0.10852969 0.17231794
 0.        ]",0.9751528826101341,1.0042663653993018,0.2616904004902797,0.0,0.0,0.0,0.0,0.11341015810604949,0.11011126678088357,0.0,0.23394054040870474,0.10852969299732933,0.17231794121675317,0.0,0.0
30,2014-02-19,"[0.         0.2117274  0.         0.07825557 0.10129517 0.
 0.09859192 0.07668526 0.         0.20851308 0.11007922 0.11485239
 0.        ]",0.9755406847203972,1.000890009459658,0.21172740099364898,0.0,0.078255566229931,0.10129517023807302,0.0,0.09859192413308439,0.0766852594636851,0.0,0.20851307501018532,0.11007921811264118,0.11485238581875098,0.0,0.0
31,2014-02-20,"[0.         0.20327228 0.         0.08518874 0.11223513 0.
 0.09775928 0.07534156 0.         0.20497497 0.11125185 0.1099762
 0.        ]",0.970679071692925,1.0019023247193226,0.20327227555675972,0.0,0.0851887441399155,0.1122351265197114,0.0,0.09775927893578,0.07534155580446956,0.0,0.20497496788000508,0.11125184924465961,0.10997620191869907,0.0,0.0
32,2014-02-21,"[0.         0.20144055 0.         0.08592699 0.11428524 0.
 0.09749873 0.075121   0.         0.20410126 0.11189462 0.10973161
 0.        ]",0.9702332342692834,1.004709656487907,0.20144054808809525,0.0,0.08592699355294024,0.11428524325280003,0.0,0.09749872602317718,0.0751210024702244,0.0,0.20410125528215955,0.11189461916474501,0.10973161216585835,0.0,0.0
33,2014-02-24,"[0.         0.20087889 0.         0.08590088 0.11566635 0.
 0.09769451 0.07518259 0.         0.20379215 0.11167675 0.10920788
 0.        ]",0.9782164605643227,1.007871190255365,0.20087889166525863,0.0,0.08590087966833873,0.11566635404794134,0.0,0.09769450931238029,0.07518258893226382,0.0,0.20379215142987195,0.11167674834955095,0.10920787659439427,0.0,0.0
34,2014-02-25,"[0.         0.20137979 0.         0.08592919 0.11469588 0.
 0.09782362 0.07502418 0.         0.20430581 0.11151726 0.10932427
 0.        ]",0.9782751156603527,1.0050578332512763,0.20137978948822283,0.0,0.08592919002240926,0.11469588480565683,0.0,0.09782361971346203,0.07502418306904822,0.0,0.2043058071412549,0.11151725531210732,0.10932427044783861,0.0,0.0
35,2014-02-26,"[0.         0.20167061 0.         0.08579024 0.11499769 0.
 0.0980026  0.0746548  0.         0.20454172 0.11123607 0.10910626
 0.        ]",0.979685024279735,1.0042285225780165,0.20167061133670472,0.0,0.08579023887805358,0.11499769382868456,0.0,0.09800260462914251,0.07465480487848006,0.0,0.20454171711328087,0.1112360740218682,0.10910625531378547,0.0,0.0
36,2014-02-27,"[0.         0.2015291  0.         0.0857585  0.11471184 0.
 0.09786893 0.07499937 0.         0.20443669 0.1113978  0.10929776
 0.        ]",0.9776680297431665,1.0043296705473654,0.20152910182340714,0.0,0.0857585021062505,0.11471183654900316,0.0,0.09786892881941864,0.07499937466066942,0.0,0.20443669187753943,0.11139780164283763,0.10929776252087411,0.0,0.0
37,2014-02-28,"[0.         0.20153433 0.         0.08580644 0.11423865 0.
 0.09771916 0.07517078 0.         0.20438933 0.11157473 0.10956658
 0.        ]",0.9754186103995254,1.0011818540238542,0.201534331690946,0.0,0.08580644093635384,0.11423865207669746,0.0,0.09771916084070217,0.07517078398493822,0.0,0.20438932651121072,0.11157472639813465,0.1095665775610169,0.0,0.0
38,2014-03-03,"[0.         0.20101003 0.         0.08560596 0.11533414 0.
 0.09784538 0.07549981 0.         0.20396747 0.11148817 0.10924903
 0.        ]",0.9914142513902447,1.0126671398679177,0.20101003011177582,0.0,0.08560596176460732,0.11533414225259404,0.0,0.09784538052581247,0.07549980993727923,0.0,0.20396746600893897,0.11148817498791201,0.1092490344110802,0.0,0.0
39,2014-03-04,"[0.         0.20153205 0.         0.08561567 0.11482862 0.
 0.09802476 0.07516191 0.         0.20437898 0.11122494 0.10923307
 0.        ]",0.9804070228864981,1.0030073102569868,0.20153205221277623,0.0,0.08561567092333569,0.11482861990761666,0.0,0.09802476220268587,0.07516190904095019,0.0,0.20437897784889808,0.11122493777181171,0.10923307009192557,0.0,0.0
40,2014-03-05,"[0.         0.20195188 0.         0.08568169 0.11462276 0.
 0.09821806 0.07503511 0.         0.20487425 0.11083189 0.10878436
 0.        ]",0.9989914358061596,1.019980538024292,0.20195187651554694,0.0,0.08568168777761967,0.11462275646196741,0.0,0.0982180623216668,0.07503511414927805,0.0,0.20487425233742698,0.11083189241942372,0.10878435801707052,0.0,0.0
41,2014-03-06,"[0.         0.2022757  0.         0.08550438 0.11402494 0.
 0.09815726 0.07516806 0.         0.20506784 0.11077861 0.10902321
 0.        ]",0.9981272445049333,1.028233372696093,0.20227570029206848,0.0,0.08550438093434612,0.11402493785887706,0.0,0.09815726291091903,0.07516806456151127,0.0,0.20506783502596646,0.11077861073843683,0.10902320767787455,0.0,0.0
42,2014-03-07,"[0.         0.20299891 0.         0.08559837 0.11344067 0.
 0.09829522 0.07464166 0.         0.2057783  0.11044176 0.10880512
 0.        ]",0.9851002143210267,1.0240269511382725,0.20299890887859898,0.0,0.0855983694197155,0.11344066720047642,0.0,0.09829521645439433,0.07464165911344084,0.0,0.20577829655039637,0.11044175988773856,0.10880512249523902,0.0,0.0
43,2014-03-10,"[0.         0.20307604 0.         0.08567844 0.11325771 0.
 0.09822011 0.07463439 0.         0.20588895 0.11046592 0.10877843
 0.        ]",0.9829351514020225,1.023867733188605,0.2030760382210768,0.0,0.08567844273413538,0.11325771050018967,0.0,0.09822011320975556,0.07463438921914044,0.0,0.20588895262228843,0.11046592444848305,0.10877842904493062,0.0,0.0
44,2014-03-11,"[0.         0.2027618  0.         0.08579504 0.11374502 0.
 0.09805727 0.07434265 0.         0.20555998 0.11082075 0.10891749
 0.        ]",0.9889766204108038,1.019816782112308,0.20276180496581667,0.0,0.0857950370356595,0.11374502028116804,0.0,0.09805727330026179,0.07434264663394241,0.0,0.2055599824614922,0.11082074572938604,0.10891748959227344,0.0,0.0
45,2014-03-12,"[0.         0.2025047  0.         0.08571169 0.11440649 0.
 0.09804454 0.07413685 0.         0.20517892 0.11096518 0.10905163
 0.        ]",0.9945931481048469,1.0231526344714699,0.20250470267937873,0.0,0.0857116924687913,0.11440649308516541,0.0,0.09804453522656807,0.07413684998428495,0.0,0.20517891765901763,0.11096518388551428,0.10905162501127973,0.0,0.0
46,2014-03-13,"[0.         0.20270231 0.         0.08597975 0.11449383 0.
 0.09785866 0.07324339 0.         0.20519324 0.11122171 0.10930712
 0.        ]",0.9786907970454605,1.0114715115649102,0.20270231004812814,0.0,0.0859797496614354,0.11449382614818293,0.0,0.09785866345297078,0.07324338639254384,0.0,0.20519323598961725,0.11122171268432471,0.109307115622797,0.0,0.0
47,2014-03-14,"[0.         0.20292032 0.         0.0859575  0.11440249 0.
 0.09776135 0.07290877 0.         0.20522883 0.11130607 0.10951468
 0.        ]",0.9910991867554881,1.0200928524846775,0.20292031830643548,0.0,0.08595750228335149,0.11440248616396682,0.0,0.09776134819657728,0.07290876768991587,0.0,0.2052288331559885,0.1113060657396975,0.10951467846406703,0.0,0.0
48,2014-03-17,"[0.         0.20326236 0.         0.08603372 0.11337666 0.
 0.09747177 0.07240795 0.         0.20530745 0.11175471 0.11038537
 0.        ]",0.9692383633431895,1.0026298183364841,0.20326236412751136,0.0,0.08603372365384095,0.11337665596246477,0.0,0.0974717747183792,0.07240794798628644,0.0,0.20530745230937222,0.11175471227465929,0.11038536896748576,0.0,0.0
49,2014-03-18,"[0.         0.20319385 0.         0.08599181 0.11294153 0.
 0.09724592 0.07269848 0.         0.20508968 0.11202943 0.1108093
 0.        ]",0.9874054908514585,1.015723061756666,0.20319385043324373,0.0,0.08599181444929575,0.1129415340837111,0.0,0.09724591839417028,0.07269848258850725,0.0,0.20508967557924368,0.1120294261364712,0.110809298335357,0.0,0.0
50,2014-03-19,"[0.         0.20336389 0.         0.08596538 0.11318753 0.
 0.09735697 0.07249911 0.         0.20521442 0.11182122 0.11059148
 0.        ]",0.9831603101720628,1.0132692974585311,0.20336388843869,0.0,0.08596538034380526,0.11318753452460784,0.0,0.0973569664334187,0.07249910614873094,0.0,0.20521442003931534,0.11182122356424326,0.11059148050718856,0.0,0.0
51,2014-03-20,"[0.         0.20283424 0.         0.08593166 0.11373765 0.
 0.09737322 0.07315912 0.         0.20493921 0.11180665 0.11021825
 0.        ]",0.9907894455298097,1.0237120206456496,0.2028342425706805,0.0,0.08593165995989778,0.11373764746620998,0.0,0.09737322366558984,0.07315912278332913,0.0,0.20493920864409892,0.11180664593072295,0.11021824897947081,0.0,0.0
52,2014-03-21,"[0.         0.20235159 0.         0.08597973 0.11497224 0.
 0.09755347 0.07319819 0.         0.20475213 0.11163361 0.10955904
 0.        ]",0.9904064243424222,1.0230565435038075,0.2023515894398856,0.0,0.08597973392577023,0.11497224428951944,0.0,0.09755346792913368,0.07319818593654302,0.0,0.20475213074617613,0.11163360887333611,0.10955903885963586,0.0,0.0
