,Date,Weights,Profit,Base Profit,BKTI,MSI,VSAT,SCON,TRT,IVAC,VECO,ASYS,AAME,FFG,GL,CIA,cash
222,2014-11-20,"[0.         0.         0.         0.         0.1679662  0.
 0.         0.19026583 0.         0.         0.1879056  0.27504341
 0.17881896]",1.06346069256643,1.0987104584645062,0.0,0.0,0.0,0.16796620122122188,0.0,0.0,0.19026582920316987,0.0,0.0,0.18790559520824757,0.27504341482462363,0.17881895954273705,0.0
223,2014-11-21,"[0.         0.         0.         0.         0.1688547  0.
 0.         0.19099605 0.         0.         0.18736931 0.27225627
 0.18052367]",1.0423003696590056,1.0703611360748368,0.0,0.0,0.0,0.16885469668446643,0.0,0.0,0.1909960491884248,0.0,0.0,0.18736931485240815,0.2722562735464441,0.18052366572825657,0.0
224,2014-11-24,"[0.         0.         0.         0.         0.16914515 0.
 0.         0.19117379 0.         0.         0.18706898 0.2716816
 0.18093047]",1.0715757368461667,1.090981705467555,0.0,0.0,0.0,0.16914515009580344,0.0,0.0,0.19117379217808783,0.0,0.0,0.1870689816807088,0.27168160179203293,0.18093047425336703,0.0
225,2014-11-25,"[0.         0.         0.         0.         0.16920191 0.
 0.         0.19116681 0.         0.         0.18710679 0.27158384
 0.18094065]",1.0573203327117437,1.0706554174575549,0.0,0.0,0.0,0.1692019094021448,0.0,0.0,0.1911668080778469,0.0,0.0,0.18710679056947477,0.2715838434701382,0.18094064848039526,0.0
226,2014-11-26,"[0.         0.         0.         0.         0.16930631 0.
 0.         0.1904253  0.         0.         0.18749288 0.27241699
 0.18035852]",1.0740552602972318,1.0806426418996578,0.0,0.0,0.0,0.16930630660989263,0.0,0.0,0.19042529930769048,0.0,0.0,0.18749288315285675,0.2724169879292314,0.18035852300032867,0.0
227,2014-11-28,"[0.         0.         0.         0.         0.16942872 0.
 0.         0.18979186 0.         0.         0.18771855 0.27296689
 0.18009397]",1.0650930568479953,1.0716400228793976,0.0,0.0,0.0,0.16942872299000403,0.0,0.0,0.1897918589554484,0.0,0.0,0.18771855224776007,0.27296689432328014,0.18009397148350723,0.0
228,2014-12-01,"[0.         0.         0.         0.         0.16964543 0.
 0.         0.18865058 0.         0.         0.18806419 0.27420228
 0.17943751]",1.0757936716846128,1.0843635595479517,0.0,0.0,0.0,0.1696454345510363,0.0,0.0,0.18865058224575448,0.0,0.0,0.1880641942731771,0.2742022800224268,0.17943750890760524,0.0
229,2014-12-02,"[0.         0.         0.         0.         0.16977137 0.
 0.         0.18854394 0.         0.         0.18774683 0.27427029
 0.17966757]",1.0626040387023807,1.0707907446216571,0.0,0.0,0.0,0.1697713691238398,0.0,0.0,0.18854394349421313,0.0,0.0,0.1877468257527303,0.2742702872635025,0.17966757436571418,0.0
230,2014-12-03,"[0.         0.         0.         0.         0.16975498 0.
 0.         0.18751592 0.         0.         0.18859109 0.27528225
 0.17885577]",1.064834913315086,1.0717023726387092,0.0,0.0,0.0,0.16975497704926149,0.0,0.0,0.18751592052279678,0.0,0.0,0.18859108520542886,0.27528224891631076,0.17885576830620203,0.0
231,2014-12-04,"[0.         0.         0.         0.         0.16969664 0.
 0.         0.18781289 0.         0.         0.18844579 0.2750202
 0.17902448]",1.0658606066638954,1.0695378722430855,0.0,0.0,0.0,0.16969663512748873,0.0,0.0,0.1878128914799479,0.0,0.0,0.18844579264459846,0.2750201989441529,0.17902448180381217,0.0
232,2014-12-05,"[0.         0.         0.         0.         0.16993197 0.
 0.         0.18805815 0.         0.         0.18744611 0.27492825
 0.17963552]",1.0869633448579235,1.0824962649367347,0.0,0.0,0.0,0.16993196852699258,0.0,0.0,0.18805814900079112,0.0,0.0,0.18744610886653654,0.27492825010386707,0.17963552350181272,0.0
233,2014-12-08,"[0.         0.         0.         0.         0.17007042 0.
 0.         0.18788397 0.         0.         0.18724349 0.27509414
 0.17970798]",1.080877609594681,1.0774741197285582,0.0,0.0,0.0,0.1700704171569963,0.0,0.0,0.187883969664291,0.0,0.0,0.18724349311441182,0.2750941446740669,0.179707975390234,0.0
234,2014-12-09,"[0.         0.         0.         0.         0.17005831 0.
 0.         0.18568748 0.         0.         0.18906183 0.27751785
 0.17767454]",1.0897003515165429,1.0778252613166461,0.0,0.0,0.0,0.1700583080100129,0.0,0.0,0.18568747551198295,0.0,0.0,0.18906182644936503,0.2775178493039962,0.177674540724643,0.0
235,2014-12-10,"[0.         0.         0.         0.         0.16980178 0.
 0.         0.18359176 0.         0.         0.19130566 0.27962465
 0.17567615]",1.0737528980603304,1.0611039803378257,0.0,0.0,0.0,0.1698017791101194,0.0,0.0,0.18359176335442423,0.0,0.0,0.1913056570059744,0.2796246511956579,0.17567614933382403,0.0
236,2014-12-11,"[0.         0.         0.         0.         0.16993515 0.
 0.         0.18064567 0.         0.         0.19313819 0.28279703
 0.17348396]",1.0885973876218034,1.0672556666843944,0.0,0.0,0.0,0.16993515405682977,0.0,0.0,0.18064566751263356,0.0,0.0,0.19313818979939215,0.28279702642102705,0.17348396221011758,0.0
237,2014-12-12,"[0.         0.         0.         0.         0.16995679 0.
 0.         0.18290247 0.         0.         0.19091942 0.28067677
 0.17554455]",1.0811494668355597,1.0630294645450273,0.0,0.0,0.0,0.1699567901518522,0.0,0.0,0.1829024724930865,0.0,0.0,0.19091941541338942,0.2806767703886998,0.17554455155297208,0.0
238,2014-12-15,"[0.         0.         0.         0.         0.16993023 0.
 0.         0.1839239  0.         0.         0.19029906 0.27948316
 0.17636364]",1.071330962122336,1.048326574363607,0.0,0.0,0.0,0.16993023429118875,0.0,0.0,0.18392390266091854,0.0,0.0,0.19029905905009148,0.2794831648334032,0.1763636391643981,0.0
239,2014-12-16,"[0.         0.         0.         0.         0.16975988 0.
 0.         0.18421821 0.         0.         0.19052028 0.27920575
 0.17629589]",1.0715721628202186,1.0586204253155074,0.0,0.0,0.0,0.16975988416574822,0.0,0.0,0.18421820508841766,0.0,0.0,0.19052027889965073,0.279205745655002,0.17629588619118136,0.0
240,2014-12-17,"[0.         0.         0.         0.         0.16989894 0.
 0.         0.18525988 0.         0.         0.18935913 0.27799392
 0.17748813]",1.0513246488781862,1.0483883106583969,0.0,0.0,0.0,0.16989893999071418,0.0,0.0,0.18525988388406978,0.0,0.0,0.18935912702159033,0.2779939228233949,0.17748812628023078,0.0
241,2014-12-18,"[0.         0.         0.         0.         0.16968893 0.
 0.         0.18694391 0.         0.         0.18861732 0.27621745
 0.17853238]",1.048229646987569,1.0498187671215171,0.0,0.0,0.0,0.16968893342415586,0.0,0.0,0.18694391255822987,0.0,0.0,0.18861732219055963,0.2762174480351012,0.1785323837919535,0.0
242,2014-12-19,"[0.         0.         0.         0.         0.16936322 0.
 0.         0.18909884 0.         0.         0.18770557 0.27413226
 0.17970011]",1.0682655773742655,1.067158868270068,0.0,0.0,0.0,0.16936321936319249,0.0,0.0,0.18909883993077678,0.0,0.0,0.18770556893750867,0.2741322619247812,0.17970010984374077,0.0
243,2014-12-22,"[0.         0.         0.         0.         0.16939705 0.
 0.         0.18937855 0.         0.         0.18757141 0.27381531
 0.17983768]",1.0721273568819794,1.0684542020272367,0.0,0.0,0.0,0.16939705380640827,0.0,0.0,0.18937855014438412,0.0,0.0,0.187571406789512,0.2738153116226825,0.17983767763701305,0.0
244,2014-12-23,"[0.         0.         0.         0.         0.16973386 0.
 0.         0.18737332 0.         0.         0.18848934 0.27585831
 0.17854518]",1.0791483657536787,1.0710439069781574,0.0,0.0,0.0,0.16973385835616897,0.0,0.0,0.18737331543825003,0.0,0.0,0.18848933582065927,0.2758583081979499,0.17854518218697193,0.0
245,2014-12-24,"[0.         0.         0.         0.         0.16976857 0.
 0.         0.18836981 0.         0.         0.18747268 0.27491872
 0.17947022]",1.101131723532718,1.0887164248806693,0.0,0.0,0.0,0.16976856687660358,0.0,0.0,0.18836981364750943,0.0,0.0,0.18747267813844784,0.27491872327475403,0.17947021806268515,0.0
246,2014-12-26,"[0.         0.         0.         0.         0.169635   0.
 0.         0.18802119 0.         0.         0.18814603 0.27525155
 0.17894623]",1.0930297379021428,1.0810112617231535,0.0,0.0,0.0,0.16963499724565495,0.0,0.0,0.1880211909373206,0.0,0.0,0.18814603352297188,0.2752515520718266,0.178946226222226,0.0
247,2014-12-29,"[0.         0.         0.         0.         0.16952885 0.
 0.         0.18894254 0.         0.         0.1876034  0.2743624
 0.17956282]",1.0982846782782627,1.0843591296877977,0.0,0.0,0.0,0.16952884500062906,0.0,0.0,0.18894253519687437,0.0,0.0,0.18760340260988373,0.2743623962001576,0.17956282099245519,0.0
248,2014-12-30,"[0.         0.         0.         0.         0.1698008  0.
 0.         0.18798294 0.         0.         0.18776674 0.27533313
 0.1791164 ]",1.0990782830970327,1.0830636218213674,0.0,0.0,0.0,0.16980079617325333,0.0,0.0,0.18798293577969502,0.0,0.0,0.18776673843886374,0.2753331272777251,0.1791164023304629,0.0
249,2014-12-31,"[0.         0.         0.         0.         0.16787874 0.
 0.         0.19703331 0.         0.         0.18521329 0.2661963
 0.18367835]",1.092004873855077,1.0771075278827817,0.0,0.0,0.0,0.1678787394074632,0.0,0.0,0.19703331239150096,0.0,0.0,0.18521329329530903,0.26619630473271777,0.18367835017300904,0.0
250,2015-01-02,"[0.         0.         0.         0.         0.16740015 0.
 0.         0.20103777 0.         0.         0.18365752 0.26181527
 0.18608929]",1.098562336784673,1.0956920949594278,0.0,0.0,0.0,0.16740015275517112,0.0,0.0,0.20103776804436063,0.0,0.0,0.18365751802167735,0.26181526939239214,0.18608929178639894,0.0
251,2015-01-05,"[0.         0.         0.         0.         0.16416409 0.
 0.         0.21381386 0.         0.         0.183195   0.24927293
 0.18955411]",1.090842351743255,1.0992876257809259,0.0,0.0,0.0,0.16416408755659817,0.0,0.0,0.21381386317597992,0.0,0.0,0.18319500436249087,0.24927293381140136,0.18955411109352976,0.0
252,2015-01-06,"[0.         0.         0.         0.         0.16213608 0.
 0.         0.22266135 0.         0.         0.18055951 0.24047999
 0.19416308]",1.0854894829802773,1.0809877779986095,0.0,0.0,0.0,0.162136079941649,0.0,0.0,0.22266134570251045,0.0,0.0,0.18055950674040058,0.24047999002639772,0.19416307758904214,0.0
253,2015-01-07,"[0.         0.         0.         0.         0.16185919 0.
 0.         0.22531425 0.         0.         0.17930701 0.23755697
 0.19596259]",1.066438921288554,1.0639319033212922,0.0,0.0,0.0,0.16185918561733048,0.0,0.0,0.22531424567909303,0.0,0.0,0.179307009894538,0.23755696820483294,0.19596259060420565,0.0
254,2015-01-08,"[0.         0.         0.         0.         0.1617261  0.
 0.         0.22641003 0.         0.         0.17877227 0.23630999
 0.19678161]",1.0434605547030344,1.0508789363006188,0.0,0.0,0.0,0.1617261031509505,0.0,0.0,0.2264100259485675,0.0,0.0,0.17877227019365288,0.23630999184453477,0.1967816088622943,0.0
255,2015-01-09,"[0.         0.         0.         0.         0.16211297 0.
 0.         0.22650232 0.         0.         0.17749222 0.23624517
 0.19764733]",1.0573079394439964,1.0716621760864498,0.0,0.0,0.0,0.16211297079691142,0.0,0.0,0.22650231730396164,0.0,0.0,0.1774922151964962,0.2362451710079692,0.19764732569466162,0.0
256,2015-01-12,"[0.         0.         0.         0.         0.16222998 0.
 0.         0.22613358 0.         0.         0.17761593 0.23661619
 0.19740433]",1.0589750860271867,1.0724074349198838,0.0,0.0,0.0,0.16222997715378937,0.0,0.0,0.22613357524468952,0.0,0.0,0.17761593296920583,0.2366161884973878,0.19740432613492753,0.0
257,2015-01-13,"[0.         0.         0.         0.         0.16206535 0.
 0.         0.22569751 0.         0.         0.1784409  0.23717239
 0.19662384]",1.0470931002954036,1.064118884750161,0.0,0.0,0.0,0.1620653529568538,0.0,0.0,0.2256975112137847,0.0,0.0,0.1784409047743032,0.23717238669982466,0.19662384435523375,0.0
258,2015-01-14,"[0.        0.        0.        0.        0.1621245 0.        0.
 0.2261463 0.        0.        0.1777899 0.2366207 0.1973186]",1.0439408572699285,1.0518065671926236,0.0,0.0,0.0,0.1621245025459792,0.0,0.0,0.22614630021414017,0.0,0.0,0.17778989686025498,0.23662069547379624,0.19731860490582928,0.0
259,2015-01-15,"[0.         0.         0.         0.         0.1619549  0.
 0.         0.22645263 0.         0.         0.17794451 0.23628458
 0.19736338]",1.0048005501301966,1.037069548920499,0.0,0.0,0.0,0.1619549037919791,0.0,0.0,0.22645262541933614,0.0,0.0,0.17794451169393768,0.23628457664612618,0.1973633824486209,0.0
260,2015-01-16,"[0.         0.         0.         0.         0.16183988 0.
 0.         0.22694055 0.         0.         0.17781349 0.23568899
 0.1977171 ]",1.0038332843840518,1.0293221701770359,0.0,0.0,0.0,0.16183987637948996,0.0,0.0,0.2269405467983167,0.0,0.0,0.177813486501173,0.23568899285132122,0.19771709746969912,0.0
261,2015-01-20,"[0.         0.         0.         0.         0.16181012 0.
 0.         0.22753073 0.         0.         0.17721064 0.23501988
 0.19842864]",0.9916193907981504,1.0196319615203857,0.0,0.0,0.0,0.16181012121610808,0.0,0.0,0.227530726565747,0.0,0.0,0.17721063664121897,0.23501987690637502,0.1984286386705509,0.0
262,2015-01-21,"[0.         0.         0.         0.         0.16174151 0.
 0.         0.22726762 0.         0.         0.17760581 0.23542244
 0.19796262]",1.0179064563028404,1.0363480504100306,0.0,0.0,0.0,0.1617415060397866,0.0,0.0,0.22726761881838278,0.0,0.0,0.17760581036256073,0.23542244476015162,0.19796262001911838,0.0
263,2015-01-22,"[0.         0.         0.         0.         0.16167796 0.
 0.         0.22735167 0.         0.         0.17775518 0.23531126
 0.19790393]",1.009943018757978,1.0309234522435236,0.0,0.0,0.0,0.1616779633567625,0.0,0.0,0.22735166867123147,0.0,0.0,0.1777551809873485,0.2353112577669358,0.19790392921772174,0.0
264,2015-01-23,"[0.         0.         0.         0.         0.16166501 0.
 0.         0.22754216 0.         0.         0.17769991 0.2350195
 0.19807342]",1.0115993132986554,1.0318473962469532,0.0,0.0,0.0,0.16166500905820905,0.0,0.0,0.2275421642381789,0.0,0.0,0.1776999056701625,0.23501949901902539,0.19807342201442424,0.0
265,2015-01-26,"[0.         0.         0.         0.         0.16170636 0.
 0.         0.22719288 0.         0.         0.17801173 0.23541735
 0.19767167]",1.0243119733376123,1.0360760096625667,0.0,0.0,0.0,0.16170636138796532,0.0,0.0,0.22719288070242893,0.0,0.0,0.17801173426268604,0.23541735232626482,0.19767167132065486,0.0
266,2015-01-27,"[0.         0.         0.         0.         0.16166151 0.
 0.         0.22678999 0.         0.         0.17850321 0.23593002
 0.19711527]",1.0215090991758002,1.0433575394686234,0.0,0.0,0.0,0.16166151148434293,0.0,0.0,0.22678998745795684,0.0,0.0,0.17850320566500652,0.23593002441093366,0.19711527098176013,0.0
267,2015-01-28,"[0.         0.         0.         0.         0.161696   0.
 0.         0.22627936 0.         0.         0.17892411 0.23652179
 0.19657874]",1.0163214941892222,1.0410239551006188,0.0,0.0,0.0,0.1616959964750607,0.0,0.0,0.2262793569761309,0.0,0.0,0.17892411450959872,0.23652179141078575,0.19657874062842406,0.0
268,2015-01-29,"[0.         0.         0.         0.         0.16175662 0.
 0.         0.22668191 0.         0.         0.178183   0.23609136
 0.19728712]",1.0188223195949297,1.0374093478877935,0.0,0.0,0.0,0.16175661519940104,0.0,0.0,0.2266819062949753,0.0,0.0,0.1781830004200471,0.236091357513601,0.19728712057197562,0.0
269,2015-01-30,"[0.         0.         0.         0.         0.1617197  0.
 0.         0.22707624 0.         0.         0.17770405 0.23568932
 0.19781069]",0.997617052320388,1.0324173324077324,0.0,0.0,0.0,0.16171969833237437,0.0,0.0,0.2270762379626085,0.0,0.0,0.177704054371702,0.23568931565001142,0.19781069368330378,0.0
270,2015-02-02,"[0.         0.         0.         0.         0.16181726 0.
 0.         0.22684493 0.         0.         0.17771265 0.23591388
 0.19771129]",0.9986133713556625,1.032105343834308,0.0,0.0,0.0,0.1618172574681191,0.0,0.0,0.22684492993953867,0.0,0.0,0.17771264529415365,0.23591388060848284,0.19771128668970556,0.0
271,2015-02-03,"[0.         0.         0.         0.         0.16165662 0.
 0.         0.22708996 0.         0.         0.17779936 0.23567086
 0.19778319]",0.9906683546783489,1.0325177737744575,0.0,0.0,0.0,0.16165662156516328,0.0,0.0,0.2270899630348943,0.0,0.0,0.17779936485530504,0.23567085883982802,0.19778319170480949,0.0
272,2015-02-04,"[0.         0.         0.         0.         0.16176233 0.
 0.         0.22707101 0.         0.         0.17751768 0.23568809
 0.19796088]",1.0065820157405845,1.0320475099977624,0.0,0.0,0.0,0.16176232716474387,0.0,0.0,0.2270710112209938,0.0,0.0,0.1775176848142265,0.23568809306534286,0.19796088373469292,0.0
273,2015-02-05,"[0.         0.         0.         0.         0.16175089 0.
 0.         0.22684237 0.         0.         0.17787046 0.23595451
 0.19758177]",1.0094899852639365,1.03988339263506,0.0,0.0,0.0,0.16175089484806335,0.0,0.0,0.22684236615551542,0.0,0.0,0.17787045881488803,0.23595450884416153,0.19758177133737173,0.0
274,2015-02-06,"[0.         0.         0.         0.         0.16178505 0.
 0.         0.22695158 0.         0.         0.17772715 0.23581052
 0.1977257 ]",1.0158069939960641,1.0453586438934233,0.0,0.0,0.0,0.1617850529126195,0.0,0.0,0.22695157573496338,0.0,0.0,0.17772714521823257,0.2358105223695957,0.19772570376458884,0.0
275,2015-02-09,"[0.         0.         0.         0.         0.16175836 0.
 0.         0.22670152 0.         0.         0.17809023 0.23609194
 0.19735796]",1.025041392127723,1.0557078745943596,0.0,0.0,0.0,0.16175835624736168,0.0,0.0,0.22670151937932467,0.0,0.0,0.17809022789535475,0.2360919410882339,0.19735795538972503,0.0
276,2015-02-10,"[0.         0.         0.         0.         0.16178938 0.
 0.         0.22751207 0.         0.         0.17715033 0.23520104
 0.19834718]",1.040033531844359,1.0661964272882478,0.0,0.0,0.0,0.16178937714367997,0.0,0.0,0.2275120689726849,0.0,0.0,0.17715032794953148,0.23520104248017007,0.19834718345393368,0.0
277,2015-02-11,"[0.         0.         0.         0.         0.16177036 0.
 0.         0.22791796 0.         0.         0.17676384 0.23473951
 0.19880833]",1.043939260763638,1.0737574962920011,0.0,0.0,0.0,0.16177036344090834,0.0,0.0,0.22791796044078738,0.0,0.0,0.17676383815185018,0.23473950508356728,0.19880833288288693,0.0
278,2015-02-12,"[0.         0.         0.         0.         0.16180986 0.
 0.         0.22784648 0.         0.         0.17679529 0.23479569
 0.19875268]",1.0367091752431519,1.076340497439535,0.0,0.0,0.0,0.1618098565054008,0.0,0.0,0.22784647852159995,0.0,0.0,0.17679529281975015,0.2347956885590462,0.198752683594203,0.0
279,2015-02-13,"[0.         0.         0.         0.         0.16187347 0.
 0.         0.22782407 0.         0.         0.17664223 0.23480249
 0.19885774]",1.0377041213102784,1.0847039825084306,0.0,0.0,0.0,0.16187346830533772,0.0,0.0,0.22782406748973402,0.0,0.0,0.17664222822269274,0.2348024947750165,0.19885774120721905,0.0
280,2015-02-17,"[0.         0.         0.         0.         0.16190408 0.
 0.         0.22758267 0.         0.         0.17691256 0.23503037
 0.19857031]",1.0394568684920553,1.087775108485171,0.0,0.0,0.0,0.161904082289481,0.0,0.0,0.22758266843973954,0.0,0.0,0.1769125623350377,0.23503037373963323,0.19857031319610854,0.0
281,2015-02-18,"[0.         0.         0.         0.         0.1672298  0.
 0.         0.21028867 0.         0.         0.17691744 0.24546385
 0.20010025]",1.009250172671125,1.0760708761947255,0.0,0.0,0.0,0.16722980224129116,0.0,0.0,0.21028866639755217,0.0,0.0,0.1769174382863259,0.24546384597739418,0.2001002470974365,0.0
282,2015-02-19,"[0.         0.         0.         0.         0.1680693  0.
 0.         0.207662   0.         0.         0.1759     0.24716726
 0.20120144]",1.0188173427011007,1.0828149313321764,0.0,0.0,0.0,0.16806929990540917,0.0,0.0,0.20766200185142453,0.0,0.0,0.17590000017922383,0.2471672613067271,0.20120143675721539,0.0
283,2015-02-20,"[0.         0.         0.         0.         0.16808629 0.
 0.         0.20765582 0.         0.         0.175673   0.24705621
 0.20152867]",1.0064699706589437,1.0809517623535603,0.0,0.0,0.0,0.1680862929114134,0.0,0.0,0.20765582205726338,0.0,0.0,0.17567300443030742,0.24705621057885835,0.20152867002215735,0.0
284,2015-02-23,"[0.         0.         0.         0.         0.16796559 0.
 0.         0.2078622  0.         0.         0.17579844 0.24681438
 0.20155939]",0.9899742678408974,1.0802738344349605,0.0,0.0,0.0,0.167965593996078,0.0,0.0,0.20786220344014594,0.0,0.0,0.17579843702002268,0.24681437883661472,0.20155938670713866,0.0
285,2015-02-24,"[0.         0.         0.         0.         0.16783059 0.
 0.         0.20810109 0.         0.         0.17606762 0.24650656
 0.20149414]",0.9888347510070918,1.0857821298718557,0.0,0.0,0.0,0.1678305858903019,0.0,0.0,0.20810109308855881,0.0,0.0,0.17606761791560227,0.24650656006359598,0.20149414304194105,0.0
286,2015-02-25,"[0.         0.         0.         0.         0.16777349 0.
 0.         0.20835178 0.         0.         0.17597102 0.24622786
 0.20167585]",0.9936096220421183,1.0868374850387046,0.0,0.0,0.0,0.16777349015454762,0.0,0.0,0.20835178272847063,0.0,0.0,0.17597102122027944,0.24622785781886714,0.20167584807783523,0.0
287,2015-02-26,"[0.         0.         0.         0.         0.16764566 0.
 0.         0.20854301 0.         0.         0.17626466 0.24601038
 0.20153629]",0.9961075248899134,1.0910169952275617,0.0,0.0,0.0,0.1676456619745229,0.0,0.0,0.20854301422213267,0.0,0.0,0.17626465664223057,0.24601037515812801,0.20153629200298584,0.0
288,2015-02-27,"[0.         0.         0.         0.         0.16757348 0.
 0.         0.20860565 0.         0.         0.17645876 0.24595808
 0.20140404]",0.9891088904467796,1.086940009803954,0.0,0.0,0.0,0.16757347965909958,0.0,0.0,0.20860564522551625,0.0,0.0,0.17645876128692045,0.24595807726024677,0.20140403656821693,0.0
289,2015-03-02,"[0.         0.         0.         0.         0.16752465 0.
 0.         0.20852724 0.         0.         0.17671345 0.24606981
 0.20116485]",0.9912551856599203,1.0840230209058328,0.0,0.0,0.0,0.1675246474324806,0.0,0.0,0.208527242353648,0.0,0.0,0.17671344928115498,0.24606980689380492,0.2011648540389115,0.0
290,2015-03-03,"[0.         0.         0.         0.         0.16760158 0.
 0.         0.20842865 0.         0.         0.17647553 0.24615708
 0.20133716]",0.9927288312818319,1.0890948834094023,0.0,0.0,0.0,0.1676015817909375,0.0,0.0,0.20842864836796182,0.0,0.0,0.17647552930033478,0.24615708039578965,0.20133716014497627,0.0
291,2015-03-04,"[0.         0.         0.         0.         0.16753608 0.
 0.         0.20852587 0.         0.         0.17672021 0.24612266
 0.20109518]",0.9876172157575271,1.0873736063902606,0.0,0.0,0.0,0.16753608167930276,0.0,0.0,0.20852586882284918,0.0,0.0,0.17672020841298552,0.24612266437939656,0.20109517670546592,0.0
292,2015-03-05,"[0.         0.         0.         0.         0.16754342 0.
 0.         0.20853492 0.         0.         0.17674741 0.24615513
 0.20101913]",0.9936570384790238,1.0854491669983686,0.0,0.0,0.0,0.16754342357173355,0.0,0.0,0.20853491608507713,0.0,0.0,0.1767474075536915,0.24615512621157815,0.20101912657791965,0.0
293,2015-03-06,"[0.         0.         0.         0.         0.16761455 0.
 0.         0.20869012 0.         0.         0.17639256 0.24594321
 0.20135956]",0.9746144548893237,1.0665884019143206,0.0,0.0,0.0,0.16761455265748948,0.0,0.0,0.20869011565196288,0.0,0.0,0.17639255718413357,0.2459432134853609,0.20135956102105312,0.0
294,2015-03-09,"[0.         0.         0.         0.         0.16755666 0.
 0.         0.20858462 0.         0.         0.1770643  0.24601087
 0.20078356]",0.9704062704383593,1.0586726806550064,0.0,0.0,0.0,0.16755665829644717,0.0,0.0,0.2085846160652964,0.0,0.0,0.1770642989895375,0.2460108692644919,0.20078355738422698,0.0
295,2015-03-10,"[0.         0.         0.         0.         0.16772872 0.
 0.         0.20861623 0.         0.         0.17632992 0.24590392
 0.2014212 ]",0.9741845734008604,1.0606271086855983,0.0,0.0,0.0,0.16772871781362678,0.0,0.0,0.20861623454255043,0.0,0.0,0.17632991976450235,0.24590392397565108,0.20142120390366927,0.0
296,2015-03-11,"[0.         0.         0.         0.         0.16771262 0.
 0.         0.20908493 0.         0.         0.17588903 0.24549429
 0.20181913]",0.9646706778188036,1.060738166037965,0.0,0.0,0.0,0.16771261701227697,0.0,0.0,0.2090849283431582,0.0,0.0,0.17588903331584307,0.24549429462411818,0.20181912670460372,0.0
297,2015-03-12,"[0.         0.         0.         0.         0.16777938 0.
 0.         0.20903315 0.         0.         0.17557359 0.24549252
 0.20212136]",0.9598475246011495,1.0529352811654915,0.0,0.0,0.0,0.16777938399267214,0.0,0.0,0.20903314664092812,0.0,0.0,0.1755735938557114,0.24549251522737217,0.20212136028331615,0.0
298,2015-03-13,"[0.         0.         0.         0.         0.16785194 0.
 0.         0.20964187 0.         0.         0.17491673 0.24468415
 0.20290531]",0.9532405693042689,1.0559622619314781,0.0,0.0,0.0,0.16785194060215994,0.0,0.0,0.20964186537222396,0.0,0.0,0.17491672895917879,0.244684153314161,0.20290531175227627,0.0
299,2015-03-16,"[0.         0.         0.         0.         0.16775665 0.
 0.         0.20999312 0.         0.         0.17489478 0.24439692
 0.20295853]",0.9627543486851813,1.0607588124571625,0.0,0.0,0.0,0.16775664661494585,0.0,0.0,0.20999311757954173,0.0,0.0,0.17489478031909989,0.24439692089230125,0.2029585345941113,0.0
300,2015-03-17,"[0.         0.         0.         0.         0.167729   0.
 0.         0.21052746 0.         0.         0.17459067 0.24385524
 0.20329765]",0.9498335885295157,1.057363839377699,0.0,0.0,0.0,0.16772899657330836,0.0,0.0,0.21052745567686373,0.0,0.0,0.17459066532493617,0.24385523662260453,0.20329764580228704,0.0
301,2015-03-18,"[0.         0.         0.         0.         0.16780335 0.
 0.         0.2110162  0.         0.         0.17384461 0.24327422
 0.20406163]",0.9218034631082694,1.0448222561790268,0.0,0.0,0.0,0.16780334870034033,0.0,0.0,0.21101619556808981,0.0,0.0,0.17384460798969853,0.24327422178269065,0.2040616259591807,0.0
302,2015-03-19,"[0.         0.         0.         0.         0.16787558 0.
 0.         0.21090669 0.         0.         0.17378528 0.24329429
 0.20413817]",0.9185035625611487,1.043307113845777,0.0,0.0,0.0,0.16787557605314068,0.0,0.0,0.2109066907035116,0.0,0.0,0.1737852752115399,0.2432942925257284,0.20413816550607944,0.0
303,2015-03-20,"[0.         0.         0.         0.         0.1678505  0.
 0.         0.2108128  0.         0.         0.17389282 0.24339556
 0.20404833]",0.933370741039858,1.0581304743365958,0.0,0.0,0.0,0.16785049993610626,0.0,0.0,0.2108127994729477,0.0,0.0,0.1738928179400552,0.243395557646159,0.2040483250047318,0.0
304,2015-03-23,"[0.         0.         0.         0.         0.16777592 0.
 0.         0.21085283 0.         0.         0.17412246 0.24324303
 0.20400576]",0.9593479844383411,1.0727772699429876,0.0,0.0,0.0,0.1677759168350953,0.0,0.0,0.21085283420307432,0.0,0.0,0.1741224635236752,0.2432430297426245,0.2040057556955307,0.0
305,2015-03-24,"[0.         0.         0.         0.         0.16769376 0.
 0.         0.2111473  0.         0.         0.17413534 0.24296841
 0.20405519]",0.9565887530570358,1.0691611946075148,0.0,0.0,0.0,0.16769375714654547,0.0,0.0,0.21114730366051643,0.0,0.0,0.17413534138350606,0.24296841011326686,0.20405518769616512,0.0
306,2015-03-25,"[0.         0.         0.         0.         0.16764637 0.
 0.         0.21135097 0.         0.         0.17390265 0.24281426
 0.20428574]",0.9540559689502521,1.0687472980491306,0.0,0.0,0.0,0.1676463703210035,0.0,0.0,0.2113509696496056,0.0,0.0,0.17390265455948237,0.24281426130545808,0.2042857441644505,0.0
