,Date,Weights,Profit,Base Profit,AVX,IIN,HUBB,MRCY,JPM,TCF,C,UMBF,KAMN,HDSN,LAWS,WLFC,cash
237,2014-12-12,"[0.         0.10297244 0.18151987 0.12926671 0.         0.09450579
 0.         0.09491465 0.14657221 0.         0.12386764 0.
 0.12638068]",1.2513205224719206,1.1296796347274765,0.1029724359375649,0.1815198704600101,0.12926671268395307,0.0,0.09450579109697163,0.0,0.0949146545360898,0.14657221083130983,0.0,0.12386764408529452,0.0,0.12638068036880612,0.0
238,2014-12-15,"[0.         0.10184316 0.18364152 0.1326328  0.         0.09267908
 0.         0.09332082 0.14640593 0.         0.12205275 0.
 0.12742394]",1.2498454438178292,1.1242147521233763,0.10184315979773848,0.18364151975665996,0.13263279994972466,0.0,0.09267907973667609,0.0,0.0933208221667416,0.14640592536070055,0.0,0.12205275165491959,0.0,0.127423941576839,0.0
239,2014-12-16,"[0.         0.10126998 0.18462932 0.13424098 0.         0.09195761
 0.         0.09296125 0.1458439  0.         0.12118155 0.
 0.12791541]",1.2531355705591547,1.1247283974005766,0.10126998288529078,0.18462932286703074,0.1342409783825973,0.0,0.0919576058963499,0.0,0.09296124510183396,0.14584389807468012,0.0,0.12118155275556033,0.0,0.12791541403665693,0.0
240,2014-12-17,"[0.         0.10082218 0.18538932 0.1350252  0.         0.09151391
 0.         0.09288661 0.14520745 0.         0.12094323 0.
 0.12821209]",1.2375088582816562,1.1106090771030066,0.1008221847233289,0.1853893227343286,0.13502520281549457,0.0,0.09151391375813316,0.0,0.09288661169046354,0.1452074516036049,0.0,0.12094322564676205,0.0,0.12821208702788434,0.0
241,2014-12-18,"[0.         0.10070419 0.18560439 0.13564656 0.         0.09128451
 0.         0.09276546 0.14496122 0.         0.12061873 0.
 0.12841495]",1.2357963828866254,1.1076328453550501,0.10070418690151303,0.18560439383944025,0.13564655920935034,0.0,0.09128450879106549,0.0,0.092765457984108,0.14496121766500414,0.0,0.1206187254113012,0.0,0.12841495019821753,0.0
242,2014-12-19,"[0.         0.10060351 0.18572897 0.13541059 0.         0.09122723
 0.         0.09259848 0.14500276 0.         0.12108614 0.
 0.12834232]",1.267161583012362,1.1340129639628866,0.10060351142384429,0.18572897213869968,0.13541058880196793,0.0,0.09122723157053497,0.0,0.09259847753726348,0.14500276416605454,0.0,0.1210861378806844,0.0,0.12834231648095065,0.0
243,2014-12-22,"[0.         0.10060978 0.18566801 0.13527526 0.         0.09121917
 0.         0.09251871 0.1451285  0.         0.12125119 0.
 0.12832937]",1.2790726865980089,1.1459822057841262,0.10060978383727653,0.18566801376758435,0.1352752647199519,0.0,0.0912191694545515,0.0,0.09251870552254912,0.145128499169805,0.0,0.12125119020855156,0.0,0.12832937331973004,0.0
244,2014-12-23,"[0.         0.10052963 0.18576318 0.13525225 0.         0.09114095
 0.         0.0924982  0.14507125 0.         0.12136795 0.
 0.1283766 ]",1.2783145422365905,1.1475226348119223,0.10052963009517223,0.1857631760381735,0.13525224784955114,0.0,0.09114094768816104,0.0,0.09249819641096853,0.14507124513673528,0.0,0.12136795464056466,0.0,0.12837660214067356,0.0
245,2014-12-24,"[0.         0.10049202 0.18573904 0.13525117 0.         0.09113671
 0.         0.09236304 0.14523242 0.         0.12148584 0.
 0.12829977]",1.2800295040213434,1.1518898012686645,0.10049202074258859,0.18573903801069153,0.13525116850618,0.0,0.09113670921941833,0.0,0.09236304096219093,0.1452324198859115,0.0,0.12148583537836073,0.0,0.12829976729465825,0.0
246,2014-12-26,"[0.         0.10045121 0.18567951 0.13519249 0.         0.09112785
 0.         0.09225004 0.14541225 0.         0.12163474 0.
 0.1282519 ]",1.2870395191243267,1.1641974936293782,0.10045121134167309,0.18567950785179227,0.13519249142630418,0.0,0.09112785166419882,0.0,0.09225004160108016,0.1454122492883471,0.0,0.12163474351377423,0.0,0.12825190331283015,0.0
247,2014-12-29,"[0.         0.10036182 0.18561217 0.13520333 0.         0.09113799
 0.         0.092219   0.14559248 0.         0.12166363 0.
 0.12820958]",1.2956542449281236,1.1641166909158116,0.1003618229249427,0.1856121682246348,0.13520332746280322,0.0,0.09113799003896807,0.0,0.09221899633818745,0.1455924849706257,0.0,0.12166363372861197,0.0,0.12820957631122587,0.0
248,2014-12-30,"[0.         0.10035791 0.18562243 0.13525845 0.         0.09110332
 0.         0.09222416 0.14555471 0.         0.12162022 0.
 0.1282588 ]",1.2912513936128758,1.1645048183264193,0.10035791355425186,0.1856224271141604,0.13525845109769477,0.0,0.0911033198660414,0.0,0.09222415687401671,0.1455547092522218,0.0,0.12162022347922895,0.0,0.128258798762384,0.0
249,2014-12-31,"[0.         0.10029373 0.18545658 0.13520101 0.         0.09115906
 0.         0.09214972 0.14588464 0.         0.12168665 0.
 0.1281686 ]",1.297619387591106,1.1726624763935758,0.10029373200838414,0.18545658111097515,0.13520101126501471,0.0,0.09115905918486139,0.0,0.09214972401404813,0.14588463619712627,0.0,0.12168665182770763,0.0,0.12816860439188257,0.0
250,2015-01-02,"[0.         0.10027417 0.18532718 0.1356267  0.         0.09113694
 0.         0.09212407 0.14600233 0.         0.12132924 0.
 0.12817937]",1.3024750871356718,1.1827732249620775,0.10027417047252067,0.18532718461687558,0.13562670225191362,0.0,0.09113693510596896,0.0,0.09212407136769565,0.14600232660357482,0.0,0.12132924180255085,0.0,0.1281793677788997,0.0
251,2015-01-05,"[0.         0.10064198 0.18447287 0.13660655 0.         0.09145893
 0.         0.09225613 0.14812873 0.         0.119198   0.
 0.12723682]",1.2986810535834066,1.1789525231537035,0.1006419793375758,0.18447286716940786,0.13660654537771896,0.0,0.09145892548126314,0.0,0.09225613102268511,0.14812873275731062,0.0,0.1191979951677505,0.0,0.12723682368628791,0.0
252,2015-01-06,"[0.         0.1006311  0.18434204 0.13706596 0.         0.09141067
 0.         0.09228685 0.14836369 0.         0.11871873 0.
 0.12718096]",1.2879012776840564,1.1653563163288363,0.10063110170171423,0.18434203708178198,0.13706595885414838,0.0,0.0914106725601747,0.0,0.09228685100292207,0.14836369021073995,0.0,0.11871872702984779,0.0,0.12718096155867079,0.0
253,2015-01-07,"[0.         0.10045838 0.18434922 0.13743974 0.         0.09138711
 0.         0.09229382 0.14851168 0.         0.11842992 0.
 0.12713012]",1.2781494569329357,1.1597298202747683,0.1004583820361352,0.18434922282053448,0.13743973703299564,0.0,0.09138711472145881,0.0,0.09229381941308185,0.1485116824231748,0.0,0.1184299186314645,0.0,0.12713012292115475,0.0
254,2015-01-08,"[0.         0.10054173 0.18425558 0.13823774 0.         0.09130668
 0.         0.09244424 0.14832486 0.         0.11753643 0.
 0.12735275]",1.2600653987588495,1.151390885926025,0.10054173292833944,0.18425557542747473,0.13823773903651007,0.0,0.09130668168114574,0.0,0.09244423910684324,0.1483248552302449,0.0,0.11753642993148454,0.0,0.12735274665795732,0.0
255,2015-01-09,"[0.         0.10066083 0.18421031 0.13818457 0.         0.09131005
 0.         0.0926745  0.14811216 0.         0.11731692 0.
 0.12753065]",1.2793694429150713,1.1578204321085128,0.10066082885209043,0.18421031002462576,0.13818457320088529,0.0,0.09131005376964436,0.0,0.09267449761974741,0.1481121608491449,0.0,0.11731692385322526,0.0,0.12753065183063664,0.0
256,2015-01-12,"[0.         0.10054168 0.18435008 0.13742641 0.         0.09139157
 0.         0.09263997 0.14820405 0.         0.11810389 0.
 0.12734234]",1.3038789233826367,1.1696577609937597,0.10054167865280537,0.1843500834208145,0.1374264097841039,0.0,0.09139156977201578,0.0,0.09263997325056648,0.14820405302743472,0.0,0.11810389232639654,0.0,0.1273423397658626,0.0
257,2015-01-13,"[0.         0.10063261 0.18438461 0.13775071 0.         0.09133064
 0.         0.09275032 0.14795775 0.         0.117708   0.
 0.12748537]",1.288582555704977,1.1545178561714635,0.1006326091618673,0.18438460530282721,0.13775071139488232,0.0,0.09133063653809352,0.0,0.09275032218839266,0.1479577473104759,0.0,0.11770800124506263,0.0,0.1274853668583984,0.0
258,2015-01-14,"[0.         0.1007611  0.18433934 0.13827131 0.         0.09126004
 0.         0.09278269 0.14776593 0.         0.11717118 0.
 0.12764841]",1.27393528042499,1.1451415115088643,0.10076109768574247,0.18433933671603292,0.13827131323289935,0.0,0.09126003733075227,0.0,0.09278269322280204,0.1477659311764759,0.0,0.11717117716375763,0.0,0.12764841347153746,0.0
259,2015-01-15,"[0.         0.1008514  0.18431398 0.13826414 0.         0.09132021
 0.         0.09266106 0.14780128 0.         0.11721501 0.
 0.12757292]",1.2484579854573605,1.1373799917428993,0.100851398961882,0.1843139761750837,0.13826414272893492,0.0,0.09132021197993737,0.0,0.09266106007014387,0.14780128049196212,0.0,0.11721500632528542,0.0,0.1275729232667706,0.0
260,2015-01-16,"[0.         0.10081046 0.18431663 0.13817602 0.         0.09134428
 0.         0.09258544 0.14792291 0.         0.11734118 0.
 0.12750307]",1.2450781413626677,1.1378420673992682,0.10081046471424206,0.1843166332553115,0.13817602341585603,0.0,0.09134428489575035,0.0,0.09258543795993086,0.1479229115280136,0.0,0.11734117576896114,0.0,0.12750306846193446,0.0
261,2015-01-20,"[0.         0.10086831 0.18420972 0.13858231 0.         0.09132892
 0.         0.09266131 0.14788336 0.         0.11685591 0.
 0.12761017]",1.2328549324034435,1.1294050786295855,0.1008683051660597,0.18420971661000812,0.13858230704651792,0.0,0.09132891959183075,0.0,0.09266130936127927,0.14788336211660222,0.0,0.1168559074361672,0.0,0.1276101726715349,0.0
262,2015-01-21,"[0.         0.10094804 0.18414745 0.13840629 0.         0.09136829
 0.         0.09264311 0.14790907 0.         0.11697955 0.
 0.12759821]",1.2452993269107384,1.148824885400323,0.10094804037218265,0.18414744762958543,0.1384062866009693,0.0,0.09136828864017324,0.0,0.09264310957101629,0.14790906772615303,0.0,0.11697955101127798,0.0,0.12759820844864214,0.0
263,2015-01-22,"[0.         0.10096351 0.18418799 0.13864746 0.         0.09132277
 0.         0.09264281 0.14780585 0.         0.11678941 0.
 0.12764019]",1.2367850260076048,1.1401094345143472,0.10096350714433355,0.1841879909261194,0.1386474645254077,0.0,0.09132276858344934,0.0,0.09264280811075154,0.14780585315692915,0.0,0.11678941495829089,0.0,0.12764019259471843,0.0
264,2015-01-23,"[0.         0.10095495 0.18413569 0.13834041 0.         0.09138687
 0.         0.0927775  0.14786117 0.         0.11691573 0.
 0.12762768]",1.2666968797999103,1.1608828230563626,0.10095494592216545,0.18413568765428318,0.13834040980429146,0.0,0.09138686700062443,0.0,0.09277750351792893,0.14786117034457774,0.0,0.11691573134867508,0.0,0.12762768440745365,0.0
265,2015-01-26,"[0.         0.10095622 0.18406838 0.13792739 0.         0.09146406
 0.         0.09262024 0.14809528 0.         0.11740346 0.
 0.12746497]",1.2801764277314034,1.1637876836547179,0.10095622219161436,0.18406838380332496,0.13792738528482196,0.0,0.09146405816106927,0.0,0.09262024455755888,0.14809527728697017,0.0,0.11740345934531592,0.0,0.12746496936932444,0.0
266,2015-01-27,"[0.         0.10077691 0.184261   0.13757855 0.         0.09144861
 0.         0.09258475 0.14811626 0.         0.11784831 0.
 0.12738561]",1.2729750870558505,1.1596935690245025,0.10077690759217152,0.18426100112638827,0.13757855327724244,0.0,0.0914486146716246,0.0,0.09258474831962261,0.14811626163326527,0.0,0.117848305543356,0.0,0.12738560783632932,0.0
267,2015-01-28,"[0.         0.10087497 0.18416778 0.13789998 0.         0.09141664
 0.         0.09256089 0.14808679 0.         0.11753807 0.
 0.12745489]",1.2597138340095972,1.152066183657603,0.10087496633901534,0.18416778470792955,0.13789997775783938,0.0,0.09141663605095536,0.0,0.09256089005252752,0.14808678954052618,0.0,0.11753806515201447,0.0,0.1274548903991922,0.0
268,2015-01-29,"[0.         0.10090062 0.18420966 0.13827126 0.         0.09134414
 0.         0.09264639 0.14788685 0.         0.11715517 0.
 0.1275859 ]",1.2597609199442459,1.1545531317190707,0.10090062182733787,0.18420966314353412,0.1382712582479223,0.0,0.09134414207049019,0.0,0.09264639222752256,0.14788685105211968,0.0,0.11715517454220409,0.0,0.12758589688886907,0.0
269,2015-01-30,"[0.         0.10096559 0.1843404  0.13834765 0.         0.09134902
 0.         0.09278151 0.14764416 0.         0.11689659 0.
 0.12767508]",1.2464550143432613,1.1432535275201032,0.10096559151699057,0.18434040163135437,0.13834764577422776,0.0,0.09134902333965794,0.0,0.0927815085131747,0.1476441557320937,0.0,0.11689658907324244,0.0,0.12767508441925854,0.0
270,2015-02-02,"[0.         0.1010798  0.18436816 0.13779307 0.         0.09143998
 0.         0.09279443 0.14761844 0.         0.11730205 0.
 0.12760406]",1.2412214913348365,1.1444966960208987,0.10107980003562646,0.184368160500838,0.13779307074963956,0.0,0.09143998450852667,0.0,0.09279442639812135,0.1476184437760384,0.0,0.11730205254608918,0.0,0.1276040614851202,0.0
271,2015-02-03,"[0.         0.10108923 0.18444951 0.1385954  0.         0.09127835
 0.         0.09278791 0.14735967 0.         0.1166502  0.
 0.12778973]",1.2409053052113161,1.1429446790676658,0.10108923028844473,0.18444950977758548,0.13859540007113244,0.0,0.09127834702996519,0.0,0.0927879133994297,0.147359670414367,0.0,0.1166501987968811,0.0,0.1277897302221943,0.0
272,2015-02-04,"[0.         0.1010089  0.1843969  0.13813321 0.         0.09136438
 0.         0.09277725 0.14756778 0.         0.11708757 0.
 0.12766401]",1.2654531739083341,1.1587342885852236,0.1010088961487593,0.18439689637717327,0.13813320707429666,0.0,0.09136438437149516,0.0,0.09277725283412115,0.14756777886188022,0.0,0.11708757036836794,0.0,0.12766401396390623,0.0
273,2015-02-05,"[0.         0.10099957 0.18432844 0.13757858 0.         0.09143065
 0.         0.09259454 0.14785252 0.         0.11772992 0.
 0.12748577]",1.2688001918417242,1.161369059694583,0.1009995725996906,0.18432844007462879,0.1375785809550584,0.0,0.09143065452464973,0.0,0.09259453783810326,0.14785251649735426,0.0,0.1177299230919177,0.0,0.12748577441859732,0.0
274,2015-02-06,"[0.         0.10100184 0.18443094 0.13794622 0.         0.09136267
 0.         0.09263334 0.14764489 0.         0.11741284 0.
 0.12756725]",1.2582789556688878,1.1585774957414747,0.10100183929536422,0.18443094067859386,0.13794622216874272,0.0,0.09136267033694026,0.0,0.09263333892404665,0.1476448892002488,0.0,0.11741284454943884,0.0,0.12756725484662484,0.0
275,2015-02-09,"[0.         0.10096155 0.18449538 0.13766752 0.         0.09136741
 0.         0.09252927 0.14769026 0.         0.11779803 0.
 0.12749057]",1.2722823171170918,1.1660940526704626,0.10096154662260402,0.18449538017700973,0.1376675211307626,0.0,0.09136741287207449,0.0,0.09252927124761563,0.14769026439233984,0.0,0.11779802915232435,0.0,0.1274905744052693,0.0
276,2015-02-10,"[0.         0.10093133 0.18452803 0.13750103 0.         0.09135462
 0.         0.0924992  0.14772108 0.         0.11800223 0.
 0.12746247]",1.269195640209453,1.1586859245653636,0.10093132632141481,0.18452803003192725,0.13750102993392538,0.0,0.09135461988830075,0.0,0.09249920347178407,0.1477210819706616,0.0,0.11800223456408641,0.0,0.12746247381789969,0.0
277,2015-02-11,"[0.         0.10095485 0.1846275  0.13771555 0.         0.09128813
 0.         0.09249822 0.14753621 0.         0.11785701 0.
 0.12752253]",1.27347332355003,1.1689307381206087,0.10095485163880771,0.18462750105421116,0.13771555069494723,0.0,0.09128813084225013,0.0,0.09249822079839629,0.14753620925237915,0.0,0.11785700808962128,0.0,0.127522527629387,0.0
278,2015-02-12,"[0.         0.10097105 0.18472105 0.13776133 0.         0.09127047
 0.         0.09255062 0.1473639  0.         0.11780256 0.
 0.12755902]",1.2853470720479983,1.174543432106118,0.1009710480396155,0.18472104832520356,0.1377613268537666,0.0,0.0912704701437358,0.0,0.09255062268597183,0.14736390268890617,0.0,0.11780256214022757,0.0,0.12755901912257314,0.0
279,2015-02-13,"[0.         0.10096151 0.18481337 0.13765594 0.         0.09125356
 0.         0.09263783 0.14722954 0.         0.11783269 0.
 0.12761556]",1.2908895691944278,1.17228587884285,0.10096150625691706,0.18481337245095375,0.13765593716618638,0.0,0.0912535606506182,0.0,0.09263783048331012,0.14722954386476356,0.0,0.11783269238383987,0.0,0.12761555674341113,0.0
280,2015-02-17,"[0.         0.10109833 0.18457747 0.1374999  0.         0.09137022
 0.         0.09275974 0.1473778  0.         0.11767468 0.
 0.12764186]",1.3128758255784523,1.1873622998226314,0.10109832861045445,0.18457746561855756,0.13749990459035613,0.0,0.09137022223951047,0.0,0.09275973680489545,0.14737780063133868,0.0,0.11767467898441505,0.0,0.12764186252047216,0.0
281,2015-02-18,"[0.         0.10138105 0.18434577 0.13764999 0.         0.09135266
 0.         0.09277298 0.14739556 0.         0.11744921 0.
 0.12765279]",1.3184474136421256,1.1934837284745254,0.1013810509172078,0.18434576500454378,0.1376499857913773,0.0,0.09135265897928711,0.0,0.09277297682266886,0.1473955591870802,0.0,0.11744921149151193,0.0,0.12765279180632325,0.0
282,2015-02-19,"[0.         0.10142015 0.18420066 0.13753298 0.         0.09137049
 0.         0.09281915 0.14751503 0.         0.11748871 0.
 0.12765284]",1.3278139759848477,1.2013427423625516,0.1014201518764125,0.18420066264672427,0.13753297543952045,0.0,0.09137049417753307,0.0,0.09281914573890773,0.14751502690431958,0.0,0.11748870757531882,0.0,0.12765283564126376,0.0
283,2015-02-20,"[0.         0.10140996 0.18413241 0.13764049 0.         0.09140208
 0.         0.09277484 0.14762502 0.         0.11739027 0.
 0.12762492]",1.3115994632298875,1.1936027548090151,0.10140996280006938,0.1841324146573138,0.13764049250617363,0.0,0.09140207736675164,0.0,0.09277484442550846,0.1476250190184473,0.0,0.11739026770449977,0.0,0.12762492152123592,0.0
284,2015-02-23,"[0.         0.10130421 0.1843875  0.13740289 0.         0.09134958
 0.         0.09283883 0.14740436 0.         0.11768412 0.
 0.12762851]",1.3077586858142614,1.1906506750098829,0.10130420732261392,0.1843875045449262,0.13740289438720366,0.0,0.0913495761975234,0.0,0.09283883113394512,0.147404359116898,0.0,0.1176841181855227,0.0,0.127628509111367,0.0
285,2015-02-24,"[0.         0.10112186 0.18440003 0.1371035  0.         0.09142122
 0.         0.09268244 0.14770019 0.         0.11816418 0.
 0.12740658]",1.3340969452439,1.1974134363788738,0.10112186028299433,0.1844000256579633,0.1371035037081897,0.0,0.09142122052639821,0.0,0.09268244354655564,0.14770019401990006,0.0,0.11816417612698872,0.0,0.12740657613100995,0.0
286,2015-02-25,"[0.         0.10113397 0.18428512 0.13752171 0.         0.09142734
 0.         0.09264306 0.14778717 0.         0.11777971 0.
 0.12742194]",1.3268393965957854,1.1978011761846687,0.10113396635356793,0.1842851166120222,0.13752170513313572,0.0,0.09142733919237088,0.0,0.09264305585219462,0.1477871660825837,0.0,0.11777970708314259,0.0,0.12742194369098236,0.0
287,2015-02-26,"[0.         0.10116511 0.18425765 0.13706911 0.         0.09146239
 0.         0.09238493 0.14801443 0.         0.11836718 0.
 0.12727919]",1.319858346249104,1.1963900291782257,0.10116511111747155,0.1842576539826523,0.13706911395077648,0.0,0.09146238980894743,0.0,0.09238493271374776,0.1480144327320101,0.0,0.11836717765477062,0.0,0.12727918803962376,0.0
288,2015-02-27,"[0.         0.1011366  0.18425629 0.13677202 0.         0.09149225
 0.         0.0923348  0.14813043 0.         0.11867251 0.
 0.12720509]",1.3226567534124591,1.2048422686885185,0.1011366028026531,0.18425629349023898,0.13677202261300014,0.0,0.09149225223207387,0.0,0.09233480262361161,0.1481304326673493,0.0,0.11867250848843512,0.0,0.12720508508263803,0.0
289,2015-03-02,"[0.         0.10113058 0.18422566 0.13670322 0.         0.09151329
 0.         0.09237424 0.14817189 0.         0.11866949 0.
 0.12721163]",1.3268461745267217,1.2059188044242426,0.10113057614010036,0.18422565963014068,0.136703217848129,0.0,0.09151329054223309,0.0,0.09237423960100201,0.14817189117455498,0.0,0.1186694925468217,0.0,0.12721163251701811,0.0
290,2015-03-03,"[0.         0.10115235 0.18416889 0.13678342 0.         0.09152956
 0.         0.09231616 0.1482582  0.         0.11859898 0.
 0.12719244]",1.3260041916003746,1.2123515319068086,0.10115235165912975,0.18416888857948152,0.1367834209907385,0.0,0.09152955969193395,0.0,0.09231615893668593,0.14825819914449914,0.0,0.11859898243098704,0.0,0.12719243856654402,0.0
291,2015-03-04,"[0.         0.10113205 0.1842805  0.13638969 0.         0.09153262
 0.         0.09240012 0.14816104 0.         0.11891188 0.
 0.12719209]",1.3308180441086606,1.2123790332432918,0.10113205115140828,0.18428050202286672,0.13638968959816294,0.0,0.09153262016844584,0.0,0.09240011973175948,0.14816104325695334,0.0,0.11891188045995907,0.0,0.12719209361044423,0.0
292,2015-03-05,"[0.         0.10121296 0.18417441 0.13659985 0.         0.09153839
 0.         0.09245422 0.1481611  0.         0.11859042 0.
 0.12726865]",1.3352670214975315,1.213671155234999,0.10121295888311084,0.18417441258240602,0.13659985050065532,0.0,0.091538388367782,0.0,0.09245421845904186,0.14816110140274089,0.0,0.11859041825883633,0.0,0.12726865154542674,0.0
293,2015-03-06,"[0.         0.10121872 0.18424533 0.13691607 0.         0.09146646
 0.         0.09262979 0.14790225 0.         0.11819571 0.
 0.12742566]",1.3400645803645805,1.2129336144402687,0.1012187241017437,0.18424532903597446,0.13691607315477258,0.0,0.09146645524515248,0.0,0.09262979487745328,0.1479022518075769,0.0,0.1181957100163964,0.0,0.12742566176093023,0.0
294,2015-03-09,"[0.         0.10099458 0.18436859 0.13635935 0.         0.09151863
 0.         0.09262554 0.14804739 0.         0.11883014 0.
 0.12725577]",1.3489698808685522,1.2160238383042334,0.10099458000279447,0.18436859245510362,0.13635935029744348,0.0,0.09151862566526076,0.0,0.09262554351071442,0.14804739304136855,0.0,0.11883014303031386,0.0,0.1272557719970008,0.0
295,2015-03-10,"[0.         0.10090193 0.18425361 0.1364296  0.         0.09153274
 0.         0.09266556 0.14822648 0.         0.11875363 0.
 0.12723645]",1.3535523798662363,1.2178107232637805,0.10090193235605502,0.18425361063498635,0.13642959792720852,0.0,0.09153273657894938,0.0,0.092665560483612,0.14822648164356164,0.0,0.11875363131052327,0.0,0.1272364490651039,0.0
296,2015-03-11,"[0.         0.10086439 0.18425101 0.13639962 0.         0.09153685
 0.         0.09268936 0.14824453 0.         0.11878617 0.
 0.12722808]",1.3468187153843572,1.2143496602179709,0.10086439133537976,0.18425100749225556,0.13639961591304595,0.0,0.09153684540695388,0.0,0.09268935883031831,0.14824452954661124,0.0,0.11878617202006295,0.0,0.12722807945537223,0.0
297,2015-03-12,"[0.         0.10069346 0.18448594 0.13650425 0.         0.09143693
 0.         0.09280048 0.14801443 0.         0.11877929 0.
 0.12728523]",1.3435755089492147,1.2087450191039841,0.10069345905531288,0.18448593771562485,0.13650424839916214,0.0,0.09143692700645321,0.0,0.09280048172488366,0.14801442919933638,0.0,0.11877928755191448,0.0,0.12728522934731246,0.0
298,2015-03-13,"[0.         0.10084367 0.18448391 0.13662935 0.         0.09140938
 0.         0.09285278 0.14783692 0.         0.11855182 0.
 0.12739216]",1.3525218241103645,1.2122427919749037,0.10084367163281306,0.184483914680609,0.1366293522106597,0.0,0.09140938043919655,0.0,0.09285277559947223,0.14783692074142432,0.0,0.11855182498340565,0.0,0.12739215971241954,0.0
299,2015-03-16,"[0.         0.10094951 0.1845143  0.13652947 0.         0.09142041
 0.         0.0928697  0.14771881 0.         0.11857529 0.
 0.12742252]",1.351187053817417,1.213189031622164,0.1009495051413571,0.18451429577658965,0.136529469111399,0.0,0.09142040975426007,0.0,0.0928696955635111,0.14771881108006898,0.0,0.11857529197345408,0.0,0.12742252159936002,0.0
300,2015-03-17,"[0.         0.10102373 0.18468712 0.13668994 0.         0.09136672
 0.         0.09293441 0.14738435 0.         0.11838798 0.
 0.12752575]",1.336971363772387,1.1982936601554615,0.10102373135496392,0.18468712271737517,0.1366899404909241,0.0,0.09136672101766675,0.0,0.09293441361405763,0.14738434573717238,0.0,0.1183879775001819,0.0,0.1275257475676581,0.0
301,2015-03-18,"[0.         0.10108638 0.18466211 0.1367201  0.         0.0913477
 0.         0.09299292 0.14730871 0.         0.11829191 0.
 0.12759016]",1.3320048060109306,1.1950914668070727,0.101086379235436,0.18466211328018464,0.1367201025964852,0.0,0.09134770299182067,0.0,0.09299291863084756,0.14730870617527342,0.0,0.11829191464148066,0.0,0.1275901624484717,0.0
302,2015-03-19,"[0.         0.10116502 0.18456663 0.13673009 0.         0.09137727
 0.         0.09295154 0.14738141 0.         0.11823133 0.
 0.1275967 ]",1.331981019309901,1.1982462237738452,0.10116502478497437,0.1845666327864701,0.13673009492994873,0.0,0.09137727104676696,0.0,0.09295154034145307,0.14738140798133756,0.0,0.11823132674779203,0.0,0.12759670138125717,0.0
303,2015-03-20,"[0.         0.10120135 0.18459755 0.13666876 0.         0.09138197
 0.         0.09289587 0.14735593 0.         0.11831091 0.
 0.12758766]",1.3208915841492226,1.2025837495353973,0.10120134733656777,0.18459755160579638,0.136668756112614,0.0,0.0913819662532618,0.0,0.09289587061263921,0.1473559342184587,0.0,0.11831091184344497,0.0,0.1275876620172173,0.0
304,2015-03-23,"[0.         0.10119796 0.18460409 0.13670013 0.         0.0913989
 0.         0.0928904  0.14735235 0.         0.11827558 0.
 0.12758058]",1.3348370267817333,1.2037951981491275,0.10119795521983323,0.18460409275253245,0.13670012752690347,0.0,0.09139890194116407,0.0,0.09289040220222859,0.14735235403795732,0.0,0.11827558345367839,0.0,0.12758058286570245,0.0
305,2015-03-24,"[0.         0.10119763 0.18447537 0.13651037 0.         0.09148651
 0.         0.09282141 0.14759168 0.         0.11845022 0.
 0.1274668 ]",1.3327276449997993,1.200497043535003,0.10119763201715777,0.18447537275305448,0.13651037232660443,0.0,0.09148651050747408,0.0,0.09282140676471305,0.14759168208996812,0.0,0.11845021965317787,0.0,0.12746680388785014,0.0
306,2015-03-25,"[0.         0.10119033 0.18475746 0.13646411 0.         0.09140757
 0.         0.0928207  0.14724812 0.         0.11860234 0.
 0.12750936]",1.3083634886502924,1.188151900361401,0.10119033112408297,0.18475745793077836,0.13646411352777016,0.0,0.09140756969443192,0.0,0.09282070066735086,0.14724811949458225,0.0,0.11860234257328708,0.0,0.12750936498771637,0.0
307,2015-03-26,"[0.         0.1011092  0.18488532 0.13629358 0.         0.09140276
 0.         0.09278852 0.14721151 0.         0.11886523 0.
 0.12744389]",1.3128793294758294,1.1877490046550292,0.10110919782939945,0.18488531523115556,0.1362935758324664,0.0,0.09140275993845966,0.0,0.09278851750425599,0.1472115135356127,0.0,0.11886522701729811,0.0,0.1274438931113522,0.0
308,2015-03-27,"[0.         0.1011467  0.18495153 0.13665639 0.         0.09129964
 0.         0.09294957 0.14692911 0.         0.11844539 0.
 0.12762166]",1.297636862902425,1.170926562107989,0.10114670226016007,0.184951531789735,0.1366563879114467,0.0,0.09129964098808092,0.0,0.09294957233641145,0.14692911401026118,0.0,0.11844538674113801,0.0,0.12762166396276675,0.0
309,2015-03-30,"[0.         0.10121235 0.18475003 0.13651435 0.         0.0913582
 0.         0.09297578 0.14712336 0.         0.11844972 0.
 0.12761621]",1.3084082969903768,1.177540458571642,0.10121234715002024,0.18475002786845038,0.13651435282003133,0.0,0.09135819974274206,0.0,0.09297577964350544,0.14712336473052198,0.0,0.11844972264257962,0.0,0.1276162054021491,0.0
310,2015-03-31,"[0.         0.10123306 0.18480114 0.13649799 0.         0.09132487
 0.         0.09302291 0.14700056 0.         0.11844506 0.
 0.12767441]",1.3250393190149445,1.1887231704526224,0.10123306423110974,0.18480114421132465,0.13649799029390028,0.0,0.09132487326974094,0.0,0.09302290519574336,0.14700055825052546,0.0,0.1184450571765107,0.0,0.12767440737114488,0.0
