,Date,Weights,Profit,Base Profit,MTH,BZH,PHM,NVR,GGG,ITT,FLS,IEX,GL,AAME,FFG,CIA,cash
1435,2019-09-18,"[0.         0.09485163 0.07753518 0.0775155  0.09520989 0.
 0.07847077 0.06850184 0.05832531 0.10039314 0.16228866 0.09038765
 0.09652043]",1.7353613604397058,1.4262686405638914,0.09485162704679011,0.07753517676931124,0.07751550496012824,0.09520989316039746,0.0,0.07847077044989664,0.06850183999848238,0.05832530610656027,0.10039313690325848,0.1622886643745917,0.09038765322459165,0.09652042700599184,0.0
1436,2019-09-19,"[0.         0.09481336 0.07734978 0.07728716 0.09523183 0.
 0.07873849 0.06852847 0.05814939 0.10048478 0.16230937 0.09032145
 0.09678592]",1.7402899935357885,1.4321980602263742,0.09481336235280502,0.0773497753173459,0.07728715661160837,0.09523182616527351,0.0,0.07873849028331176,0.06852847461807506,0.05814939127320947,0.1004847847638281,0.1623093704747145,0.0903214498849129,0.09678591825491539,0.0
1437,2019-09-20,"[0.         0.09477308 0.07688285 0.07684658 0.09529088 0.
 0.07917999 0.06863275 0.05784396 0.10070066 0.16237776 0.09018819
 0.09728332]",1.744228599346803,1.4378853559259406,0.09477308416303785,0.07688284558001525,0.07684657816590748,0.09529088161338668,0.0,0.0791799851402006,0.06863274972846518,0.05784395861975647,0.10070065923497339,0.1623777550590376,0.09018818646629086,0.09728331622892883,0.0
1438,2019-09-23,"[0.         0.09505711 0.07695637 0.07678262 0.09520558 0.
 0.07892213 0.06848953 0.05797955 0.10057244 0.16243463 0.09037268
 0.09722736]",1.7568234406780197,1.4362996697693267,0.09505711371033228,0.07695637212743722,0.07678261526528227,0.09520557949495928,0.0,0.07892212675398651,0.06848952546427839,0.0579795494872707,0.100572444512899,0.16243463306852216,0.09037268467070798,0.09722735544432416,0.0
1439,2019-09-24,"[0.         0.09535279 0.07693308 0.07664858 0.09512348 0.
 0.07873564 0.06837039 0.05806289 0.10047859 0.16250888 0.09053082
 0.09725485]",1.7106949313452946,1.4118584407247763,0.09535279195913524,0.07693308274984144,0.07664858415448621,0.09512348065545871,0.0,0.07873563698808489,0.0683703923422833,0.05806289037762051,0.1004785877819186,0.16250888191909066,0.09053081935823155,0.0972548517138489,0.0
1440,2019-09-25,"[0.         0.09494318 0.07752648 0.07742375 0.09518442 0.
 0.07847015 0.06848232 0.05829926 0.10030268 0.16232844 0.09043725
 0.09660206]",1.7268300791521294,1.4183751102965372,0.09494318189155733,0.07752647576551004,0.07742375067967278,0.09518442377886098,0.0,0.07847015099598588,0.06848231917090307,0.05829925680851606,0.10030268368083685,0.16232844300539223,0.09043725279171866,0.09660206143104633,0.0
1441,2019-09-26,"[0.         0.0949418  0.07721566 0.07718514 0.09521334 0.
 0.07869038 0.06854565 0.05814843 0.1004529  0.16238157 0.09036055
 0.09686459]",1.7144626347876184,1.4119467870339486,0.09494180455370586,0.07721566408744365,0.07718513569179113,0.09521334387162449,0.0,0.07869037890407342,0.06854564610182966,0.05814843102524512,0.10045289568498993,0.16238156518046493,0.09036054884151432,0.09686458605731749,0.0
1442,2019-09-27,"[0.         0.09483865 0.07749622 0.07732135 0.09523197 0.
 0.07868386 0.06849312 0.05817556 0.10040073 0.16227181 0.09035999
 0.09672674]",1.7490227973030021,1.431362236867139,0.0948386540278332,0.07749622178909242,0.07732134872487002,0.09523196653162086,0.0,0.07868386070295669,0.06849311824252749,0.05817556002452881,0.10040072885570264,0.16227180869378177,0.0903599942920396,0.09672673811504645,0.0
1443,2019-09-30,"[0.         0.09495517 0.0769319  0.07675644 0.09526698 0.
 0.0790558  0.06854732 0.05788637 0.10062591 0.16238686 0.09031793
 0.09726931]",1.7472553920197718,1.4327412699858928,0.09495517491567129,0.07693190095562188,0.07675644289038541,0.09526697694567729,0.0,0.07905580111284685,0.06854732177445909,0.057886373697100306,0.10062591221218067,0.16238685503942402,0.09031792954529912,0.09726931091133399,0.0
1444,2019-10-01,"[0.         0.09412336 0.07517957 0.0760214  0.09608665 0.
 0.08085869 0.0703097  0.05663015 0.10136544 0.16211727 0.08867168
 0.09863607]",1.7404958489496356,1.4294639532059785,0.09412336039130981,0.07517957372587845,0.07602140124818976,0.09608664871321274,0.0,0.08085869300452517,0.07030970160129547,0.056630151414414395,0.1013654448853091,0.1621172723854871,0.08867168465368183,0.09863606797669607,0.0
