,Date,Weights,Profit,Base Profit,TRC,CIGI,FRPH,CTO,SANM,FLEX,CTS,IEC,SPAR,OSK,F,PCAR,cash
165,2014-09-02,"[0.         0.15638877 0.10789499 0.         0.15447375 0.
 0.         0.2213911  0.14672191 0.10688064 0.         0.10624884
 0.        ]",1.004625007133783,1.0999076751145584,0.1563887731468414,0.10789498953371553,0.0,0.1544737457739006,0.0,0.0,0.22139109550408995,0.14672191020089495,0.10688064499584334,0.0,0.10624884084471416,0.0,0.0
166,2014-09-03,"[0.         0.15645021 0.1079107  0.         0.1542434  0.
 0.         0.22149188 0.14655384 0.10709649 0.         0.10625347
 0.        ]",1.0075827125784063,1.1025508520187697,0.15645021446489044,0.10791070185903168,0.0,0.1542433976530434,0.0,0.0,0.22149187902267561,0.1465538413365686,0.1070964927703369,0.0,0.10625347289345347,0.0,0.0
167,2014-09-04,"[0.         0.15638222 0.10790203 0.         0.15411352 0.
 0.         0.22163401 0.14647243 0.10729603 0.         0.10619976
 0.        ]",1.0181014985419643,1.1174359545396475,0.1563822213070713,0.10790203330271994,0.0,0.15411352012247131,0.0,0.0,0.2216340052651411,0.1464724292761123,0.10729603150235864,0.0,0.1061997592241254,0.0,0.0
168,2014-09-05,"[0.         0.15628363 0.10782943 0.         0.15394551 0.
 0.         0.22185936 0.14627255 0.107605   0.         0.10620452
 0.        ]",1.0050138825071582,1.1107010508431476,0.1562836345850991,0.10782942963364975,0.0,0.15394551195875497,0.0,0.0,0.22185935952841832,0.14627254984548818,0.10760499564675328,0.0,0.10620451880183637,0.0,0.0
169,2014-09-08,"[0.         0.15625556 0.10775607 0.         0.15387111 0.
 0.         0.2219875  0.14611833 0.10774476 0.         0.10626667
 0.        ]",0.9922816278871704,1.096900570722326,0.1562555587917999,0.10775607237410101,0.0,0.15387110965888925,0.0,0.0,0.22198750374987553,0.1461183338493189,0.10774475524231128,0.0,0.10626666633370402,0.0,0.0
170,2014-09-09,"[0.         0.15630017 0.10767166 0.         0.15380057 0.
 0.         0.22207588 0.14597091 0.10786605 0.         0.10631477
 0.        ]",0.9942645936290915,1.0935382191133347,0.1563001662271934,0.10767165824350883,0.0,0.15380056636222467,0.0,0.0,0.22207587815765692,0.14597091183545363,0.10786605414473864,0.0,0.1063147650292239,0.0,0.0
171,2014-09-10,"[0.         0.15628407 0.10763491 0.         0.15380769 0.
 0.         0.22216257 0.14590858 0.10788716 0.         0.10631503
 0.        ]",0.994269759502605,1.0958818819319656,0.15628406774302298,0.10763490716546928,0.0,0.15380768942239129,0.0,0.0,0.22216257188285177,0.14590858300258555,0.10788715529135932,0.0,0.10631502549231983,0.0,0.0
172,2014-09-11,"[0.         0.15633466 0.10765397 0.         0.15367199 0.
 0.         0.22222849 0.1458023  0.10797679 0.         0.10633179
 0.        ]",0.9840522002183612,1.085360389675917,0.15633466470081164,0.10765397022983068,0.0,0.15367198863666867,0.0,0.0,0.2222284908170398,0.14580229975024947,0.10797679438030298,0.0,0.10633179148509675,0.0,0.0
173,2014-09-12,"[0.         0.15628808 0.10759275 0.         0.15367755 0.
 0.         0.22231075 0.14571355 0.10805523 0.         0.1063621
 0.        ]",0.9788790096173167,1.0823016052213492,0.15628807656015892,0.10759274639944334,0.0,0.15367755356645824,0.0,0.0,0.2223107516494419,0.145713545443988,0.10805522677995738,0.0,0.10636209960055219,0.0,0.0
174,2014-09-15,"[0.         0.15641212 0.10755487 0.         0.15363723 0.
 0.         0.22230021 0.14560713 0.10804396 0.         0.10644448
 0.        ]",0.9879914248147389,1.0890817975291756,0.15641211915567066,0.10755486586414896,0.0,0.1536372271885604,0.0,0.0,0.22230021321736548,0.14560712556563554,0.10804396481429923,0.0,0.10644448419431964,0.0,0.0
175,2014-09-16,"[0.         0.15659914 0.10752214 0.         0.15360376 0.
 0.         0.22223163 0.14551972 0.1080065  0.         0.10651711
 0.        ]",0.9781543463858516,1.0797853193387652,0.15659914176227044,0.10752214455181103,0.0,0.15360375972244383,0.0,0.0,0.22223163063903867,0.14551971734657543,0.10800649864651447,0.0,0.1065171073313461,0.0,0.0
176,2014-09-17,"[0.         0.15687201 0.10751784 0.         0.15382616 0.
 0.         0.2219549  0.14557529 0.10755571 0.         0.10669808
 0.        ]",0.9671280620448711,1.0708725594296467,0.15687201346631977,0.1075178430116134,0.0,0.1538261648106305,0.0,0.0,0.2219548982279895,0.14557529072906705,0.10755571459825257,0.0,0.1066980751561273,0.0,0.0
177,2014-09-18,"[0.         0.15711039 0.10751252 0.         0.15382445 0.
 0.         0.22181027 0.14551644 0.10743506 0.         0.10679089
 0.        ]",0.9796710651186089,1.0777514964397257,0.15711038740652716,0.10751251874368926,0.0,0.15382444733115436,0.0,0.0,0.22181026765308431,0.1455164355812647,0.10743505578634928,0.0,0.10679088749793086,0.0,0.0
