,Date,Weights,Profit,Base Profit,TCF,JPM,UMBF,C,CVR,LECO,SPXC,PFIN,PHM,BZH,MTH,NVR,cash
698,2016-10-12,"[0.         0.12911458 0.09928878 0.14550638 0.         0.10167695
 0.08602875 0.17532657 0.         0.         0.         0.10765846
 0.15539953]",1.1309283419960636,1.0005195085720362,0.1291145784166584,0.09928878478870924,0.14550637613239437,0.0,0.10167695482950509,0.08602875063214628,0.17532656619206152,0.0,0.0,0.0,0.10765846008461348,0.15539952892391173,0.0
699,2016-10-13,"[0.         0.12912636 0.09929631 0.14549114 0.         0.10160872
 0.08604373 0.17535892 0.         0.         0.         0.10768238
 0.15539244]",1.1309293011185333,0.9989433810698272,0.12912635725094407,0.0992963107279691,0.14549114309487546,0.0,0.10160871879241948,0.08604373135400588,0.17535891650051064,0.0,0.0,0.0,0.10768238173940226,0.15539244053987314,0.0
700,2016-10-14,"[0.         0.12912509 0.09931514 0.1454608  0.         0.10148012
 0.08607003 0.17543836 0.         0.         0.         0.10771971
 0.15539076]",1.1210976468526423,0.9913828931612185,0.1291250875330732,0.09931513740354142,0.14546079741181536,0.0,0.10148012456393478,0.08607002506140005,0.17543836246097821,0.0,0.0,0.0,0.10771970620954854,0.15539075935570842,0.0
701,2016-10-17,"[0.         0.12910452 0.09933241 0.14540769 0.         0.10140782
 0.08604469 0.17555345 0.         0.         0.         0.10772645
 0.15542296]",1.1188023691169662,0.9946925843269302,0.12910451559899552,0.099332409691611,0.14540769438073337,0.0,0.10140782301461718,0.08604469327790493,0.17555345333051772,0.0,0.0,0.0,0.10772644887817458,0.15542296182744572,0.0
702,2016-10-18,"[0.         0.12909562 0.09933069 0.14538942 0.         0.10140332
 0.08602624 0.17559046 0.         0.         0.         0.10772019
 0.15544407]",1.1120026381105055,0.9881495418196127,0.12909561931441585,0.09933068858389356,0.14538942208914998,0.0,0.1014033170511527,0.08602624101250843,0.17559045646012905,0.0,0.0,0.0,0.10772018631007481,0.1554440691786757,0.0
703,2016-10-19,"[0.         0.12909518 0.0993354  0.14537312 0.         0.10137251
 0.08602597 0.17562294 0.         0.         0.         0.10772526
 0.15544962]",1.119887636042484,0.993561345630595,0.12909518394259842,0.09933539879734107,0.14537312347738807,0.0,0.10137250781782045,0.08602597198966716,0.17562294054430683,0.0,0.0,0.0,0.10772525618950236,0.15544961724137565,0.0
704,2016-10-20,"[0.         0.12911186 0.09933013 0.14541568 0.         0.10138978
 0.08607556 0.17554748 0.         0.         0.         0.10773162
 0.15539788]",1.1178189563387573,0.9931242488469731,0.1291118581973229,0.09933013189915751,0.14541568488092355,0.0,0.10138978117387727,0.08607555690575018,0.1755474843950729,0.0,0.0,0.0,0.10773162246699262,0.15539788008090313,0.0
705,2016-10-21,"[0.         0.1291039  0.09932614 0.14544012 0.         0.10141886
 0.08608387 0.17551861 0.         0.         0.         0.10772249
 0.155386  ]",1.1191241832085141,0.9931328484305081,0.1291039021524165,0.09932613722876531,0.1454401200252696,0.0,0.10141886380899467,0.08608387113598498,0.17551861228535015,0.0,0.0,0.0,0.10772249300732424,0.1553860003558946,0.0
706,2016-10-24,"[0.         0.12907179 0.09934213 0.14535255 0.         0.10134968
 0.08600111 0.17568134 0.         0.         0.         0.10772063
 0.15548076]",1.1109837656116397,0.9872991224221873,0.1290717921654958,0.09934213343782385,0.14535255300218058,0.0,0.10134967873518357,0.08600111441482527,0.17568133959948692,0.0,0.0,0.0,0.1077206265776569,0.15548076206734712,0.0
707,2016-10-25,"[0.         0.1290074  0.09933949 0.14532959 0.         0.10141877
 0.08593256 0.17575501 0.         0.         0.         0.10767046
 0.15554672]",1.1310978867950456,0.9997012361377364,0.12900739903596012,0.09933949377122592,0.14532959124553171,0.0,0.10141877160629845,0.08593255672173503,0.1757550077712189,0.0,0.0,0.0,0.10767046257571093,0.1555467172723189,0.0
708,2016-10-26,"[0.         0.12903436 0.0993523  0.14530975 0.         0.1012877
 0.08597686 0.17578796 0.         0.         0.         0.10772331
 0.15552775]",1.1264380977671047,0.9938624919757789,0.12903436477896565,0.0993523036348174,0.14530975234272733,0.0,0.10128770346996631,0.08597685721567641,0.17578796014350734,0.0,0.0,0.0,0.1077233102883671,0.15552774812597245,0.0
709,2016-10-27,"[0.         0.12904412 0.09936614 0.14527091 0.         0.10119471
 0.08597651 0.17585786 0.         0.         0.         0.10775039
 0.15553936]",1.1208956420929248,0.9883317142374782,0.12904412137052018,0.09936613670089124,0.14527091463433714,0.0,0.1011947120461257,0.08597651339603399,0.17585785511808388,0.0,0.0,0.0,0.10775038860273423,0.1555393581312735,0.0
710,2016-10-28,"[0.         0.12899036 0.09935564 0.14524931 0.         0.10129141
 0.08589714 0.17591833 0.         0.         0.         0.10769308
 0.15560473]",1.122882471618799,0.9924493236860891,0.12899035829456224,0.09935564000313298,0.14524930771898073,0.0,0.10129141370726495,0.08589714352669511,0.17591832727512677,0.0,0.0,0.0,0.10769308427539978,0.15560472519883745,0.0
711,2016-10-31,"[0.         0.12896324 0.0993403  0.14526329 0.         0.1014222
 0.0858494  0.1758943  0.         0.         0.         0.1076392
 0.15562806]",1.1016378634021475,0.9799680490086107,0.1289632424506437,0.09934030115410702,0.14526328840340166,0.0,0.1014222020914504,0.08584940261657148,0.17589430482636317,0.0,0.0,0.0,0.10763919656080095,0.15562806189666162,0.0
712,2016-11-01,"[0.         0.12895523 0.09935347 0.14525218 0.         0.10139463
 0.08585879 0.17591381 0.         0.         0.         0.1076482
 0.15562369]",1.0977149911610717,0.9782188263730193,0.12895523337892906,0.09935347141142198,0.14525217606376895,0.0,0.10139462589072455,0.08585878541371243,0.17591381100031292,0.0,0.0,0.0,0.10764820398372485,0.1556236928574053,0.0
713,2016-11-02,"[0.         0.12894791 0.09938397 0.14519959 0.         0.10118692
 0.08589661 0.17605424 0.         0.         0.         0.10770313
 0.15562763]",1.1000640986302734,0.9793004951710664,0.12894790774755224,0.09938396502277759,0.1451995929400799,0.0,0.10118691595414483,0.08589661395790493,0.176054244266259,0.0,0.0,0.0,0.1077031298655406,0.15562763024574097,0.0
714,2016-11-03,"[0.         0.12894337 0.0994173  0.14513081 0.         0.10092279
 0.08592939 0.17622635 0.         0.         0.         0.10778848
 0.1556415 ]",1.087108766021503,0.9681982210918004,0.12894337181984442,0.09941730251578969,0.14513081433574296,0.0,0.1009227878073283,0.08592939283655654,0.17622635400609954,0.0,0.0,0.0,0.10778847531940157,0.15564150135923693,0.0
715,2016-11-04,"[0.         0.12891929 0.09943079 0.14507728 0.         0.10086701
 0.08589335 0.17634305 0.         0.         0.         0.10779096
 0.15567826]",1.0718021162659463,0.9593028182260058,0.1289192941247277,0.09943078918736004,0.14507727841971105,0.0,0.10086701368058745,0.08589334804077751,0.1763430543765161,0.0,0.0,0.0,0.10779096391700403,0.1556782582533161,0.0
716,2016-11-07,"[0.         0.12890696 0.09943772 0.14504396 0.         0.10077233
 0.08587683 0.1764233  0.         0.         0.         0.10782642
 0.15571248]",1.052259042399625,0.9488024738512214,0.12890695856365525,0.099437720996212,0.14504395890773972,0.0,0.10077232679353132,0.08587682783946127,0.17642330174698295,0.0,0.0,0.0,0.10782642404670709,0.15571248110571037,0.0
