,Date,Weights,Profit,Base Profit,MXIM,INTC,KOPN,XLNX,KAMN,LAWS,HDSN,WLFC,CLB,ENSV,RES,HLX,cash
437,2015-09-30,"[0.         0.         0.         0.         0.10186305 0.28589109
 0.         0.13567412 0.13295986 0.         0.         0.
 0.34361187]",0.5601553633659987,0.869025595871202,0.0,0.0,0.0,0.10186305434986831,0.2858910864340584,0.0,0.13567412454196445,0.13295986481912844,0.0,0.0,0.0,0.3436118698549804,0.0
438,2015-10-01,"[0.         0.         0.         0.         0.10206575 0.28609444
 0.         0.13559587 0.13230705 0.         0.         0.
 0.34393689]",0.5714721827396123,0.8679375050892736,0.0,0.0,0.0,0.10206574785399057,0.28609444081422225,0.0,0.13559586658317607,0.13230705384445376,0.0,0.0,0.0,0.34393689090415724,0.0
439,2015-10-02,"[0.         0.         0.         0.         0.10013137 0.28791127
 0.         0.13462853 0.13233573 0.         0.         0.
 0.3449931 ]",0.5729500128932176,0.8696519601655178,0.0,0.0,0.0,0.1001313719054665,0.28791126526155725,0.0,0.1346285294841706,0.13233573043470095,0.0,0.0,0.0,0.34499310291410473,0.0
440,2015-10-05,"[0.         0.         0.         0.         0.09981764 0.28836767
 0.         0.1343818  0.13221023 0.         0.         0.
 0.34522266]",0.5598511225852522,0.8532427154711156,0.0,0.0,0.0,0.0998176392996125,0.28836767370979854,0.0,0.1343817972960981,0.13221022735864407,0.0,0.0,0.0,0.34522266233584675,0.0
441,2015-10-06,"[0.         0.         0.         0.         0.0995937  0.28866216
 0.         0.1339591  0.13261688 0.         0.         0.
 0.34516815]",0.5985373765007626,0.8789303681866774,0.0,0.0,0.0,0.09959369633598318,0.28866216349232166,0.0,0.13395910390962232,0.13261688265469443,0.0,0.0,0.0,0.3451681536073784,0.0
442,2015-10-07,"[0.         0.         0.         0.         0.09922912 0.28849507
 0.         0.13395663 0.13360026 0.         0.         0.
 0.34471892]",0.6204936140858746,0.9128393798219187,0.0,0.0,0.0,0.09922911582490054,0.28849507103788297,0.0,0.13395662742368997,0.13360026392276642,0.0,0.0,0.0,0.34471892179076014,0.0
443,2015-10-08,"[0.         0.         0.         0.         0.09920704 0.28861827
 0.         0.13384301 0.13361602 0.         0.         0.
 0.34471567]",0.6385018669772424,0.9297567039628332,0.0,0.0,0.0,0.0992070352663729,0.2886182731184459,0.0,0.13384300514616518,0.13361601758242114,0.0,0.0,0.0,0.3447156688865949,0.0
444,2015-10-09,"[0.         0.         0.         0.         0.09907071 0.28868662
 0.         0.13370789 0.13390371 0.         0.         0.
 0.34463107]",0.6337308661057132,0.9444379535747862,0.0,0.0,0.0,0.09907071353231822,0.2886866195980576,0.0,0.13370788961465063,0.1339037109788518,0.0,0.0,0.0,0.3446310662761219,0.0
445,2015-10-12,"[0.         0.         0.         0.         0.09906969 0.28874024
 0.         0.13363611 0.13392093 0.         0.         0.
 0.34463303]",0.6553434272800173,0.9573347289981249,0.0,0.0,0.0,0.09906968576224066,0.28874023954216493,0.0,0.13363610543073878,0.1339209348986624,0.0,0.0,0.0,0.3446330343661932,0.0
446,2015-10-13,"[0.         0.         0.         0.         0.09906768 0.28858455
 0.         0.13387053 0.13389982 0.         0.         0.
 0.34457742]",0.663587844474394,0.954715930137644,0.0,0.0,0.0,0.09906768224824629,0.2885845455562484,0.0,0.13387053179562317,0.13389982021124225,0.0,0.0,0.0,0.34457742018863985,0.0
447,2015-10-14,"[0.         0.         0.         0.         0.09936021 0.28870972
 0.         0.13384286 0.13321506 0.         0.         0.
 0.34487216]",0.6398490202553355,0.9356087048353973,0.0,0.0,0.0,0.099360207039247,0.28870971915612953,0.0,0.1338428558516862,0.13321505636731826,0.0,0.0,0.0,0.34487216158561895,0.0
448,2015-10-15,"[0.         0.         0.         0.         0.09935297 0.2888493
 0.         0.13373083 0.13303656 0.         0.         0.
 0.34503034]",0.6320766586288015,0.9307581374795765,0.0,0.0,0.0,0.09935297435167849,0.2888492990118369,0.0,0.13373083486253473,0.13303655586475657,0.0,0.0,0.0,0.3450303359091933,0.0
449,2015-10-16,"[0.         0.         0.         0.         0.09972539 0.28983712
 0.         0.1324934  0.13224871 0.         0.         0.
 0.34569539]",0.6290913945333599,0.9397083986979464,0.0,0.0,0.0,0.09972538822136878,0.2898371159521878,0.0,0.13249339795265364,0.13224870709463812,0.0,0.0,0.0,0.34569539077915157,0.0
450,2015-10-19,"[0.         0.         0.         0.         0.09964279 0.28979772
 0.         0.13248164 0.13248678 0.         0.         0.
 0.34559107]",0.63173909552268,0.954083101472715,0.0,0.0,0.0,0.09964278740546656,0.2897977203734499,0.0,0.1324816404441573,0.13248678132619496,0.0,0.0,0.0,0.3455910704507313,0.0
451,2015-10-20,"[0.         0.         0.         0.         0.09990405 0.29006384
 0.         0.13225341 0.1318774  0.         0.         0.
 0.3459013 ]",0.6029303664171284,0.9348856975796682,0.0,0.0,0.0,0.09990405195530086,0.2900638372067992,0.0,0.132253409718173,0.13187739799142037,0.0,0.0,0.0,0.34590130312830664,0.0
452,2015-10-21,"[0.         0.         0.         0.         0.09991526 0.29014484
 0.         0.13214241 0.13182512 0.         0.         0.
 0.34597236]",0.6344659227947127,0.9423147478696919,0.0,0.0,0.0,0.09991526378406854,0.2901448441552179,0.0,0.13214241156192286,0.131825124681678,0.0,0.0,0.0,0.3459723558171127,0.0
453,2015-10-22,"[0.         0.         0.         0.         0.09985033 0.29007554
 0.         0.13215806 0.13205553 0.         0.         0.
 0.34586054]",0.6590545828375611,0.9472370518870374,0.0,0.0,0.0,0.09985032875168805,0.29007553901693,0.0,0.1321580606391959,0.13205552749690355,0.0,0.0,0.0,0.34586054409528244,0.0
454,2015-10-23,"[0.         0.         0.         0.         0.09978234 0.29010773
 0.         0.1322     0.13201035 0.         0.         0.
 0.34589959]",0.6603853672614101,0.9426408920503686,0.0,0.0,0.0,0.0997823384884521,0.2901077324521035,0.0,0.13219999526138354,0.13201034826384012,0.0,0.0,0.0,0.34589958553422084,0.0
455,2015-10-26,"[0.         0.         0.         0.         0.09933436 0.28971406
 0.         0.13242749 0.1332143  0.         0.         0.
 0.34530979]",0.6788779623752599,0.9671000416771608,0.0,0.0,0.0,0.0993343594403268,0.28971405673857065,0.0,0.13242749403259899,0.13321429717612265,0.0,0.0,0.0,0.34530979261238093,0.0
456,2015-10-27,"[0.         0.         0.         0.         0.09934779 0.28952681
 0.         0.13269512 0.13325984 0.         0.         0.
 0.34517044]",0.6587189650717532,0.9615485579616648,0.0,0.0,0.0,0.09934778755469098,0.28952681429992133,0.0,0.13269511937876266,0.13325983845294348,0.0,0.0,0.0,0.34517044031368155,0.0
457,2015-10-28,"[0.         0.         0.         0.         0.09944952 0.28960905
 0.         0.132782   0.13275602 0.         0.         0.
 0.34540341]",0.6320315427199928,0.9452598912429183,0.0,0.0,0.0,0.09944951630890662,0.28960904606907656,0.0,0.13278200377872265,0.13275602258482,0.0,0.0,0.0,0.34540341125847407,0.0
458,2015-10-29,"[0.         0.         0.         0.         0.0994308  0.28949989
 0.         0.13303392 0.13254659 0.         0.         0.
 0.3454888 ]",0.626787230999819,0.9368811658978657,0.0,0.0,0.0,0.09943080340655773,0.2894998863206335,0.0,0.13303391860077615,0.13254659071125868,0.0,0.0,0.0,0.34548880096077395,0.0
459,2015-10-30,"[0.         0.         0.         0.         0.0997941  0.29046608
 0.         0.13172854 0.13188123 0.         0.         0.
 0.34613005]",0.6477569607684537,0.9552160390639961,0.0,0.0,0.0,0.09979409995830034,0.2904660762052563,0.0,0.13172853962083833,0.1318812323431264,0.0,0.0,0.0,0.3461300518724787,0.0
460,2015-11-02,"[0.         0.         0.         0.         0.09965769 0.2906468
 0.         0.13169415 0.13171396 0.         0.         0.
 0.3462874 ]",0.6382704535330722,0.9482734099422749,0.0,0.0,0.0,0.09965769417647978,0.2906468024512839,0.0,0.13169414677794478,0.13171396068436447,0.0,0.0,0.0,0.3462873959099272,0.0
461,2015-11-03,"[0.         0.         0.         0.         0.09949588 0.29084023
 0.         0.13126905 0.13224216 0.         0.         0.
 0.34615267]",0.6341272217284699,0.9411133827040589,0.0,0.0,0.0,0.09949588372198317,0.2908402331168737,0.0,0.13126905118751075,0.13224215954138344,0.0,0.0,0.0,0.34615267243224895,0.0
462,2015-11-04,"[0.         0.         0.         0.         0.09945286 0.2906628
 0.         0.13127437 0.13282535 0.         0.         0.
 0.34578462]",0.6593221255711897,0.9640536557754461,0.0,0.0,0.0,0.0994528633949651,0.2906627960814251,0.0,0.13127436953801364,0.1328253512804211,0.0,0.0,0.0,0.34578461970517516,0.0
463,2015-11-05,"[0.         0.         0.         0.         0.09947744 0.29055615
 0.         0.13127154 0.13310989 0.         0.         0.
 0.34558498]",0.6773832155072077,0.9745947388784177,0.0,0.0,0.0,0.09947744032670314,0.29055614517281597,0.0,0.13127154136477812,0.13310989128034775,0.0,0.0,0.0,0.3455849818553552,0.0
464,2015-11-06,"[0.         0.         0.         0.         0.09943395 0.29042971
 0.         0.13140675 0.13329955 0.         0.         0.
 0.34543005]",0.6615000725509351,0.9656023441496986,0.0,0.0,0.0,0.09943394898975129,0.2904297067470099,0.0,0.1314067479529054,0.13329955075939,0.0,0.0,0.0,0.3454300455509434,0.0
465,2015-11-09,"[0.         0.         0.         0.         0.09906972 0.29014191
 0.         0.13141181 0.13458055 0.         0.         0.
 0.344796  ]",0.6568975931536108,0.9617711234721166,0.0,0.0,0.0,0.09906972346415181,0.2901419124448134,0.0,0.13141181334057667,0.13458055146408876,0.0,0.0,0.0,0.3447959992863692,0.0
466,2015-11-10,"[0.         0.         0.         0.         0.09904877 0.2899352
 0.         0.13166479 0.13477595 0.         0.         0.
 0.34457529]",0.6719964786546879,0.9710155097527469,0.0,0.0,0.0,0.09904877202842029,0.28993519560518766,0.0,0.13166478527441194,0.13477595377559204,0.0,0.0,0.0,0.344575293316388,0.0
467,2015-11-11,"[0.         0.         0.         0.         0.09915428 0.28983158
 0.         0.13186629 0.13456483 0.         0.         0.
 0.34458302]",0.6594597372789747,0.9554997419231702,0.0,0.0,0.0,0.09915427934823663,0.2898315784479647,0.0,0.1318662882351119,0.13456483033481448,0.0,0.0,0.0,0.34458302363387233,0.0
468,2015-11-12,"[0.         0.         0.         0.         0.09838255 0.28701385
 0.         0.13507797 0.13668515 0.         0.         0.
 0.34284048]",0.660202418490545,0.954326931275586,0.0,0.0,0.0,0.09838254592161282,0.2870138526345371,0.0,0.13507797466823668,0.13668514775306162,0.0,0.0,0.0,0.34284047902255177,0.0
469,2015-11-13,"[0.         0.         0.         0.         0.09842635 0.28637214
 0.         0.13568316 0.13702161 0.         0.         0.
 0.34249674]",0.6421141782488323,0.9421661796438277,0.0,0.0,0.0,0.09842634973223519,0.28637213909670284,0.0,0.13568315815299822,0.13702160871516383,0.0,0.0,0.0,0.34249674430289995,0.0
470,2015-11-16,"[0.         0.         0.         0.         0.0983516  0.28628481
 0.         0.13576158 0.13717225 0.         0.         0.
 0.34242976]",0.6303501772384207,0.9374928213923034,0.0,0.0,0.0,0.09835160451204104,0.2862848090651597,0.0,0.1357615829318132,0.13717224833707026,0.0,0.0,0.0,0.34242975515391577,0.0
471,2015-11-17,"[0.         0.07531555 0.         0.         0.11502188 0.21561597
 0.         0.10286609 0.13377179 0.08613318 0.         0.
 0.27127553]",0.637635585442242,0.9362286334931019,0.07531555257990738,0.0,0.0,0.11502188247240998,0.21561596907225902,0.0,0.10286609140981282,0.1337717888493867,0.08613318286668817,0.0,0.0,0.27127553274953586,0.0
472,2015-11-18,"[0.         0.08283549 0.         0.         0.12006572 0.20557712
 0.         0.10151448 0.13470541 0.09637819 0.         0.
 0.25892358]",0.656083395859745,0.9451244707176003,0.08283549097724173,0.0,0.0,0.12006572403415841,0.20557711730015846,0.0,0.10151448267244273,0.13470541034605546,0.09637819476707651,0.0,0.0,0.2589235799028667,0.0
473,2015-11-19,"[0.         0.0839519  0.         0.         0.12073096 0.20414778
 0.         0.10168288 0.13534092 0.09755327 0.         0.
 0.25659229]",0.6515136754778752,0.950034680112182,0.08395189585376873,0.0,0.0,0.12073096176174199,0.2041477797952086,0.0,0.101682877342195,0.1353409236901981,0.0975532724009681,0.0,0.0,0.2565922891559194,0.0
474,2015-11-20,"[0.         0.08405362 0.         0.         0.12058928 0.20440147
 0.         0.10154279 0.13586155 0.09758642 0.         0.
 0.25596486]",0.6508171875202694,0.9540179538387655,0.08405362161970817,0.0,0.0,0.12058928266133623,0.20440147362240946,0.0,0.101542790093054,0.13586155090422544,0.09758641639273767,0.0,0.0,0.255964864706529,0.0
475,2015-11-23,"[0.         0.0838863  0.         0.         0.1210339  0.20451196
 0.         0.10125268 0.13499855 0.09796731 0.         0.
 0.25634929]",0.6508883949154055,0.9671520527416507,0.08388630062447988,0.0,0.0,0.12103390033136567,0.20451196057821652,0.0,0.10125267688988802,0.1349985540395423,0.09796731257102712,0.0,0.0,0.2563492949654805,0.0
476,2015-11-24,"[0.         0.08378324 0.         0.         0.12124706 0.20448388
 0.         0.10119905 0.134669   0.0981032  0.         0.
 0.25651456]",0.6440557052079473,0.9569028013073577,0.08378324381185592,0.0,0.0,0.12124706237721163,0.20448388150543712,0.0,0.10119905332946819,0.13466900463126846,0.09810319734243678,0.0,0.0,0.2565145570023219,0.0
477,2015-11-25,"[0.         0.08444095 0.         0.         0.12076814 0.20375754
 0.         0.10197734 0.13571737 0.09756216 0.         0.
 0.2557765 ]",0.6559536072194733,0.9649881440629691,0.08444094765905401,0.0,0.0,0.1207681437733824,0.20375754486874706,0.0,0.10197734006696854,0.1357173684173761,0.09756215508653328,0.0,0.0,0.2557765001279386,0.0
478,2015-11-27,"[0.         0.0847368  0.         0.         0.12054796 0.20343338
 0.         0.10235895 0.13641276 0.09731797 0.         0.
 0.25519218]",0.6695016804406951,0.9673845729051489,0.08473679925959496,0.0,0.0,0.1205479587587213,0.20343338005640899,0.0,0.10235895312467541,0.13641275880851977,0.09731797029262056,0.0,0.0,0.255192179699459,0.0
479,2015-11-30,"[0.         0.08463822 0.         0.         0.12065184 0.20344954
 0.         0.10204215 0.13657411 0.09751366 0.         0.
 0.25513047]",0.6652717330069519,0.9737177158743473,0.08463822343162944,0.0,0.0,0.12065183997777583,0.20344954301672036,0.0,0.10204214853811044,0.13657411469751066,0.09751366453304833,0.0,0.0,0.2551304658052048,0.0
480,2015-12-01,"[0.         0.0845828  0.         0.         0.12082812 0.20331304
 0.         0.10191084 0.13650711 0.09768811 0.         0.
 0.25516998]",0.6698793206971073,0.975558789242865,0.08458279661843544,0.0,0.0,0.12082811656827086,0.20331304457714855,0.0,0.1019108398019706,0.136507106567967,0.09768811186840048,0.0,0.0,0.25516998399780705,0.0
481,2015-12-02,"[0.         0.0848508  0.         0.         0.12038088 0.20329088
 0.         0.10214561 0.13691424 0.09737854 0.         0.
 0.25503904]",0.678541733047481,0.979685891230083,0.08485079617572612,0.0,0.0,0.1203808845589162,0.20329088452113753,0.0,0.1021456140465343,0.136914239422711,0.09737854111607532,0.0,0.0,0.25503904015889955,0.0
482,2015-12-03,"[0.         0.08509878 0.         0.         0.12060019 0.20275329
 0.         0.10252217 0.13683028 0.09737797 0.         0.
 0.25481731]",0.6731171153509762,0.9734919757898478,0.08509877520729625,0.0,0.0,0.12060019437745167,0.2027532945122691,0.0,0.10252217139219516,0.1368302813438248,0.09737796932380816,0.0,0.0,0.2548173138431548,0.0
483,2015-12-04,"[0.         0.08478789 0.         0.         0.12042323 0.20320655
 0.         0.10216458 0.13689623 0.09742086 0.         0.
 0.25510067]",0.6717924779180106,0.9784035765715766,0.08478788809045393,0.0,0.0,0.12042323286882242,0.20320654658535037,0.0,0.10216457520424045,0.13689623253741512,0.09742085735356601,0.0,0.0,0.2551006673601517,0.0
484,2015-12-07,"[0.         0.08562612 0.         0.         0.12028486 0.2018089
 0.         0.10336105 0.13777037 0.09695807 0.         0.
 0.25419063]",0.6586580462284058,0.9570926740114062,0.08562611753273709,0.0,0.0,0.12028485969065332,0.20180890428230097,0.0,0.103361050633878,0.1377703712337808,0.0969580709721504,0.0,0.0,0.2541906256544994,0.0
485,2015-12-08,"[0.         0.08510951 0.         0.         0.12074488 0.20232025
 0.         0.10257202 0.1368487  0.09753919 0.         0.
 0.25486545]",0.6492079299847663,0.9566475033812276,0.08510950650208139,0.0,0.0,0.1207448754760956,0.20232025134037282,0.0,0.10257202209609384,0.136848699748368,0.09753919248878257,0.0,0.0,0.25486545234820585,0.0
486,2015-12-09,"[0.         0.0850526  0.         0.         0.12078589 0.20233579
 0.         0.10232526 0.13652105 0.09771809 0.         0.
 0.25526133]",0.6244066176668773,0.9443946826687993,0.08505259788979966,0.0,0.0,0.1207858895308954,0.20233579066664067,0.0,0.10232525803786652,0.1365210455687831,0.09771809202207384,0.0,0.0,0.25526132628394077,0.0
487,2015-12-10,"[0.         0.08545152 0.         0.         0.12049432 0.20182839
 0.         0.10280769 0.1370145  0.09740177 0.         0.
 0.25500181]",0.6338180691042047,0.9443402644978179,0.08545152263682274,0.0,0.0,0.12049431997245831,0.20182838795257727,0.0,0.1028076870635957,0.13701450292943512,0.09740176934660266,0.0,0.0,0.2550018100985081,0.0
488,2015-12-11,"[0.         0.08508397 0.         0.         0.12030089 0.20249654
 0.         0.10224299 0.13706556 0.09750074 0.         0.
 0.25530931]",0.6317485329839274,0.9418013424197142,0.08508397241825465,0.0,0.0,0.12030089151451503,0.20249653748972082,0.0,0.10224299109402693,0.1370655593062416,0.09750074121316522,0.0,0.0,0.2553093069640758,0.0
489,2015-12-14,"[0.         0.08473957 0.         0.         0.12006992 0.20320934
 0.         0.1015619  0.13724932 0.0976276  0.         0.
 0.25554235]",0.6277808221073113,0.9448451336578036,0.08473957354476908,0.0,0.0,0.120069916309494,0.20320934234211133,0.0,0.10156190323535323,0.1372493170346712,0.09762760174494292,0.0,0.0,0.2555423457886583,0.0
490,2015-12-15,"[0.         0.08464913 0.         0.         0.12035734 0.20289441
 0.         0.10162336 0.137137   0.09778992 0.         0.
 0.25554884]",0.6249442237996246,0.9465273374073491,0.08464912907734193,0.0,0.0,0.12035733755280749,0.20289440864652347,0.0,0.10162336470872821,0.13713700176119042,0.09778991804786057,0.0,0.0,0.25554884020554786,0.0
491,2015-12-16,"[0.         0.08449516 0.         0.         0.12041583 0.20305177
 0.         0.10147745 0.13698994 0.09786498 0.         0.
 0.25570487]",0.631934387972068,0.9495658177087805,0.08449516011002363,0.0,0.0,0.12041582859970322,0.20305176964426738,0.0,0.10147744748279319,0.1369899438468556,0.09786497702653876,0.0,0.0,0.2557048732898181,0.0
492,2015-12-17,"[0.         0.08451457 0.         0.         0.12013119 0.20358166
 0.         0.10108176 0.13713784 0.09783307 0.         0.
 0.2557199 ]",0.6412761637823766,0.9612765941323236,0.08451457189099873,0.0,0.0,0.12013118675834257,0.2035816612140511,0.0,0.10108176423985596,0.1371378440242903,0.09783306804739661,0.0,0.0,0.2557199038250647,0.0
493,2015-12-18,"[0.         0.08450397 0.         0.         0.12029147 0.20347251
 0.         0.10119095 0.13682596 0.09789894 0.         0.
 0.2558162 ]",0.6381989643565683,0.9565354283260955,0.08450396914300033,0.0,0.0,0.12029147127903471,0.20347251245663736,0.0,0.10119094718258433,0.1368259574359248,0.09789894117424788,0.0,0.0,0.25581620132857064,0.0
494,2015-12-21,"[0.         0.08476539 0.         0.         0.12055549 0.20272791
 0.         0.1018547  0.13664349 0.09783389 0.         0.
 0.25561913]",0.6154917363949072,0.9367130756224948,0.08476538670536975,0.0,0.0,0.12055548871565534,0.2027279110625137,0.0,0.10185470251060876,0.13664348905267998,0.09783389157121834,0.0,0.0,0.25561913038195416,0.0
495,2015-12-22,"[0.         0.07943668 0.         0.         0.1138304  0.18560424
 0.         0.09644445 0.12669205 0.09123846 0.         0.07048093
 0.23627279]",0.6148896060383412,0.9301327673535063,0.07943667706463155,0.0,0.0,0.11383039683412827,0.18560424484946667,0.0,0.09644444650598186,0.1266920512006794,0.0912384610301564,0.0,0.07048093049810818,0.23627279201684762,0.0
496,2015-12-23,"[0.         0.07935084 0.         0.         0.11407196 0.18353829
 0.         0.09656464 0.12531172 0.09143099 0.         0.07594178
 0.23378978]",0.6246078666783199,0.9309471032332731,0.07935084209234149,0.0,0.0,0.11407195909957352,0.18353828726633412,0.0,0.09656464220353873,0.12531172120553466,0.09143099238980139,0.0,0.07594177578046904,0.233789779962407,0.0
497,2015-12-24,"[0.         0.07950435 0.         0.         0.11369979 0.18373539
 0.         0.09643435 0.12555759 0.09131366 0.         0.07638252
 0.23337234]",0.6406746712448822,0.9413869741191478,0.07950435040999773,0.0,0.0,0.11369978961712308,0.18373538654777433,0.0,0.09643434901179883,0.1255575935166866,0.09131366358437441,0.0,0.07638252402271029,0.23337234328953466,0.0
498,2015-12-28,"[0.         0.07952666 0.         0.         0.11335527 0.18418668
 0.         0.09624229 0.12588688 0.09117871 0.         0.07637821
 0.23324529]",0.6548890336328501,0.9504945213199665,0.07952666412880614,0.0,0.0,0.11335526921470494,0.18418668235340185,0.0,0.09624228583183976,0.12588688137975773,0.09117871266250357,0.0,0.07637821009040352,0.2332452943385825,0.0
499,2015-12-29,"[0.         0.07936388 0.         0.         0.11334533 0.18439138
 0.         0.09611146 0.12580485 0.09122673 0.         0.07636988
 0.23338649]",0.6428050777577952,0.946193257540384,0.07936387851177838,0.0,0.0,0.11334533406848886,0.18439137880167386,0.0,0.09611145836091475,0.12580485125420127,0.09122673098346601,0.0,0.07636987824240243,0.2333864897770744,0.0
500,2015-12-30,"[0.         0.07924917 0.         0.         0.11305893 0.1847246
 0.         0.09592768 0.12570842 0.09119056 0.         0.07639259
 0.23374804]",0.6492891997143405,0.9433852122441869,0.0792491733946321,0.0,0.0,0.1130589282254713,0.1847246049672752,0.0,0.09592768305939747,0.12570841865290894,0.09119056091251095,0.0,0.0763925875680525,0.2337480432197515,0.0
501,2015-12-31,"[0.         0.07681839 0.         0.         0.11385622 0.19287159
 0.         0.08717589 0.11636257 0.09543254 0.         0.07475132
 0.24273149]",0.6442381595377887,0.9467102965126845,0.07681838568843288,0.0,0.0,0.11385622249495225,0.19287158674325178,0.0,0.08717588857013069,0.11636256780217538,0.09543254432015358,0.0,0.07475131803033835,0.24273148635056516,0.0
502,2016-01-04,"[0.         0.07643181 0.         0.         0.11347757 0.1940549
 0.         0.08672647 0.11520113 0.09521018 0.         0.07426275
 0.24463519]",0.6433518662687592,0.945726986469377,0.07643181010276125,0.0,0.0,0.1134775749142219,0.19405490190310345,0.0,0.08672646707963301,0.11520112940029954,0.09521017766716353,0.0,0.07426275281224973,0.24463518612056764,0.0
503,2016-01-05,"[0.         0.0763874  0.         0.         0.11315763 0.194134
 0.         0.08689236 0.11537553 0.09491646 0.         0.07425506
 0.24488155]",0.6387300335498699,0.9261543714538584,0.07638739500784159,0.0,0.0,0.11315763362768473,0.19413400457686503,0.0,0.08689236486402448,0.1153755306819289,0.09491646017701538,0.0,0.07425505684912319,0.2448815542155166,0.0
504,2016-01-06,"[0.         0.07662304 0.         0.         0.11326343 0.19361733
 0.         0.08706964 0.11512007 0.09496176 0.         0.074425
 0.24491971]",0.643690019284208,0.9262862378999551,0.07662304454478036,0.0,0.0,0.11326343061381089,0.1936173342582227,0.0,0.08706964442268247,0.11512007344924134,0.09496176479663984,0.0,0.07442500150203332,0.24491970641258898,0.0
505,2016-01-07,"[0.         0.07704174 0.         0.         0.11328043 0.19284579
 0.         0.08756757 0.11535658 0.09481124 0.         0.07457312
 0.24452353]",0.6256526685722014,0.9105903637793776,0.07704174164142845,0.0,0.0,0.11328042528242209,0.19284578828833396,0.0,0.08756757281382407,0.11535657998266811,0.09481124331979114,0.0,0.07457312344400832,0.2445235252275239,0.0
506,2016-01-08,"[0.         0.07732003 0.         0.         0.11295393 0.19245778
 0.         0.08772824 0.11595382 0.09459263 0.         0.0748329
 0.24416067]",0.6091425044493457,0.8967355952277211,0.077320028785731,0.0,0.0,0.11295392867345933,0.19245777877111064,0.0,0.08772824060592373,0.11595381643367435,0.09459263202162808,0.0,0.07483290254510525,0.24416067216336765,0.0
507,2016-01-11,"[0.         0.0774037  0.         0.         0.11267932 0.19199742
 0.         0.08823705 0.11660378 0.09424538 0.         0.07503757
 0.24379579]",0.6090850825398801,0.8901150901754111,0.07740370299234743,0.0,0.0,0.11267932157339557,0.19199741626744393,0.0,0.08823705218177025,0.11660377903315294,0.09424537564465099,0.0,0.07503756548446885,0.24379578682277,0.0
508,2016-01-12,"[0.         0.07788384 0.         0.         0.11207193 0.19147487
 0.         0.08908168 0.1174444  0.09356932 0.         0.07515351
 0.24332045]",0.5997745741860643,0.8770873808468503,0.07788383726183769,0.0,0.0,0.11207192712943147,0.19147486995207993,0.0,0.08908168495981335,0.11744439965422898,0.0935693178908066,0.0,0.0751535100445166,0.24332045310728542,0.0
509,2016-01-13,"[0.         0.07753952 0.         0.         0.11229207 0.19196438
 0.         0.08862461 0.11688468 0.09387806 0.         0.07498449
 0.24383219]",0.6018460502450692,0.8829398611319784,0.07753952258292837,0.0,0.0,0.1122920653087942,0.19196437834031047,0.0,0.08862461440638286,0.11688468042740117,0.0938780592429271,0.0,0.07498449270115458,0.24383218699010115,0.0
510,2016-01-14,"[0.         0.07740351 0.         0.         0.11179908 0.19279414
 0.         0.088172   0.11713185 0.09374953 0.         0.07488905
 0.24406083]",0.5928850218740613,0.8785215942546301,0.07740351479897904,0.0,0.0,0.11179907591019292,0.1927941368160067,0.0,0.0881720046595233,0.11713185394941503,0.0937495348915579,0.0,0.07488905295173931,0.24406082602258589,0.0
511,2016-01-15,"[0.         0.07748546 0.         0.         0.11146579 0.19275911
 0.         0.088225   0.11750907 0.09355669 0.         0.07508104
 0.24391785]",0.5698153471081973,0.8510614923321479,0.07748545554519491,0.0,0.0,0.1114657934908591,0.1927591088722356,0.0,0.08822500205850758,0.11750906785140283,0.09355668513151741,0.0,0.07508104051784249,0.24391784653244,0.0
512,2016-01-19,"[0.         0.07742794 0.         0.         0.1109535  0.19346653
 0.         0.0879394  0.11786373 0.09338806 0.         0.07499837
 0.24396247]",0.5540847739337522,0.8324475063372149,0.0774279437354925,0.0,0.0,0.11095350042361021,0.19346652840423692,0.0,0.08793940199714564,0.11786373131961402,0.09338805631403711,0.0,0.07499836823458751,0.24396246957127593,0.0
513,2016-01-20,"[0.         0.07833864 0.         0.         0.11029281 0.19118861
 0.         0.08993405 0.12065008 0.09219667 0.         0.07582244
 0.24157669]",0.5591181601412949,0.8388310133286442,0.0783386422481307,0.0,0.0,0.1102928131801817,0.19118860962463183,0.0,0.08993405216070458,0.12065007907217742,0.0921966721649438,0.0,0.07582244169750996,0.24157668985172007,0.0
514,2016-01-21,"[0.         0.07870762 0.         0.         0.11029782 0.19053787
 0.         0.09022171 0.1209273  0.0921452  0.         0.07604159
 0.24112089]",0.5185606093733273,0.8113647596142615,0.07870762268235142,0.0,0.0,0.11029782213750436,0.19053786996268432,0.0,0.09022170919228505,0.12092729879259267,0.09214519541331846,0.0,0.07604159420078448,0.24112088761847908,0.0
515,2016-01-22,"[0.         0.07874532 0.         0.         0.11039381 0.19004787
 0.         0.09067645 0.12116042 0.09201301 0.         0.07608827
 0.24087486]",0.5466849364588526,0.8284035639741503,0.07874532080502293,0.0,0.0,0.1103938086896069,0.1900478683468045,0.0,0.09067645229791323,0.12116041854534558,0.0920130091568298,0.0,0.07608826587815978,0.24087485628031727,0.0
516,2016-01-25,"[0.         0.0797869  0.         0.         0.10996487 0.18843372
 0.         0.09231659 0.12276362 0.09108728 0.         0.07636947
 0.23927754]",0.5644587016900313,0.8390867446506628,0.07978690228553223,0.0,0.0,0.10996487375375959,0.18843372282402343,0.0,0.09231659275491357,0.12276361814164669,0.09108727857803543,0.0,0.07636947093583264,0.23927754072625643,0.0
