,Date,Weights,Profit,Base Profit,AVX,HUBB,IIN,MRCY,WAT,BIO,COHR,PKI,ASYS,IVAC,TRT,VECO,cash
1146,2018-07-25,"[0.         0.13168086 0.         0.         0.09748664 0.15641952
 0.14977407 0.13818467 0.         0.         0.         0.32645424
 0.        ]",2.5664699189668148,2.3671349185612827,0.13168086064886064,0.0,0.0,0.097486642669481,0.15641952419381905,0.14977406966456122,0.13818466759489276,0.0,0.0,0.0,0.3264542352283854,0.0,0.0
1147,2018-07-26,"[0.         0.1297362  0.         0.         0.09704738 0.1580085
 0.15069926 0.13887712 0.         0.         0.         0.32563154
 0.        ]",2.5369474618613608,2.272311804802204,0.12973619910488746,0.0,0.0,0.09704737889869021,0.15800849792411142,0.1506992617236335,0.13887712138771285,0.0,0.0,0.0,0.3256315409609646,0.0,0.0
1148,2018-07-27,"[0.         0.12829925 0.         0.         0.09658684 0.16051755
 0.15071304 0.13992912 0.         0.         0.         0.32395419
 0.        ]",2.5133071462330183,2.3627174910393354,0.12829925329303227,0.0,0.0,0.09658684309734615,0.1605175512895121,0.15071303514990758,0.13992912499428875,0.0,0.0,0.0,0.32395419217591315,0.0,0.0
1149,2018-07-30,"[0.         0.12562643 0.         0.         0.0960076  0.16299701
 0.15080778 0.14125261 0.         0.         0.         0.32330857
 0.        ]",2.5469749135188535,2.536559588489859,0.12562643235557935,0.0,0.0,0.09600759631356338,0.16299700825139163,0.1508077760480152,0.1412526128887646,0.0,0.0,0.0,0.3233085741426859,0.0,0.0
1150,2018-07-31,"[0.         0.1252855  0.         0.         0.09650662 0.16255677
 0.15183016 0.14111792 0.         0.         0.         0.32270303
 0.        ]",2.510750252338212,2.5097870983595802,0.12528550159839044,0.0,0.0,0.09650661755599306,0.16255677298675567,0.1518301615042435,0.1411179177862769,0.0,0.0,0.0,0.32270302856834043,0.0,0.0
1151,2018-08-01,"[0.         0.12505181 0.         0.         0.0977676  0.16107276
 0.15353571 0.13998315 0.         0.         0.         0.32258897
 0.        ]",2.4752391594101932,2.4461234762559863,0.12505181347694674,0.0,0.0,0.09776760056504387,0.1610727604830804,0.15353570599088673,0.1399831479921321,0.0,0.0,0.0,0.3225889714919101,0.0,0.0
1152,2018-08-02,"[0.         0.1235212  0.         0.         0.09844962 0.16030432
 0.15467885 0.13970967 0.         0.         0.         0.32333635
 0.        ]",2.514308753256783,2.520246128083632,0.12352119618842293,0.0,0.0,0.09844961544693774,0.16030431579821125,0.15467885337004048,0.13970966605556345,0.0,0.0,0.0,0.32333635314082426,0.0,0.0
1153,2018-08-03,"[0.         0.12669482 0.         0.         0.09577094 0.16381064
 0.14979133 0.1417987  0.         0.         0.         0.32213357
 0.        ]",2.5518859610342024,2.560946528724515,0.12669482135945828,0.0,0.0,0.09577093983196963,0.163810639414528,0.14979132733226466,0.1417987024564851,0.0,0.0,0.0,0.3221335696052943,0.0,0.0
1154,2018-08-06,"[0.         0.11905966 0.         0.         0.08845955 0.14722938
 0.13672976 0.12876192 0.         0.         0.         0.29526247
 0.08449726]",2.5759094051072298,2.6910835681396343,0.11905965608763926,0.0,0.0,0.08845955089094976,0.14722938346664172,0.13672976132073586,0.1287619170471736,0.0,0.0,0.0,0.295262474565246,0.08449725662161373,0.0
1155,2018-08-07,"[0.         0.1176797  0.         0.         0.08794997 0.14784144
 0.13742438 0.12891773 0.         0.         0.         0.2892027
 0.09098408]",2.5690100551404846,2.667859249536529,0.11767970437894444,0.0,0.0,0.08794997483630755,0.14784144214148298,0.13742437621280043,0.12891772649837285,0.0,0.0,0.0,0.2892027005496124,0.09098407538247938,0.0
1156,2018-08-08,"[0.         0.11911229 0.         0.         0.08727107 0.14875315
 0.13664339 0.12962236 0.         0.         0.         0.28799437
 0.09060337]",2.574394859319619,2.6248486732964036,0.11911228938759284,0.0,0.0,0.08727107394130075,0.14875314829120911,0.13664339092273997,0.12962235690477078,0.0,0.0,0.0,0.2879943690706774,0.09060337148170906,0.0
1157,2018-08-09,"[0.         0.11884741 0.         0.         0.0872419  0.14943913
 0.13639876 0.12997012 0.         0.         0.         0.28754854
 0.09055415]",2.625357239905193,2.6466991808761904,0.11884740790606306,0.0,0.0,0.08724190011912938,0.14943912706928617,0.1363987559315749,0.12997012243323108,0.0,0.0,0.0,0.2875485386738359,0.09055414786687961,0.0
1158,2018-08-10,"[0.         0.11728324 0.         0.         0.08855343 0.14787903
 0.1393575  0.12899624 0.         0.         0.         0.28861728
 0.08931328]",2.5578985337529767,2.6874987900420613,0.11728324152393009,0.0,0.0,0.08855343218689926,0.14787902736459424,0.13935749515350757,0.1289962407339936,0.0,0.0,0.0,0.2886172846781214,0.08931327835895385,0.0
1159,2018-08-13,"[0.         0.11678472 0.         0.         0.08867517 0.14738531
 0.14032698 0.12887691 0.         0.         0.         0.28884125
 0.08910967]",2.518325715043461,2.6684111956288814,0.11678472070354796,0.0,0.0,0.08867516531024484,0.1473853083555502,0.14032697854254975,0.1288769110761902,0.0,0.0,0.0,0.2888412494463148,0.08910966656560225,0.0
1160,2018-08-14,"[0.         0.11741224 0.         0.         0.08765986 0.14942436
 0.13865181 0.12988395 0.         0.         0.         0.28923813
 0.08772965]",2.509262404564447,2.6786607955306807,0.11741223848175927,0.0,0.0,0.0876598580795502,0.14942435931327952,0.13865180875270225,0.12988395221727245,0.0,0.0,0.0,0.28923812906391116,0.08772965409152508,0.0
1161,2018-08-15,"[0.         0.11831686 0.         0.         0.08756354 0.1494466
 0.13735825 0.12999664 0.         0.         0.         0.28997986
 0.08733824]",2.5077375991205626,2.6638341160754035,0.11831686300080381,0.0,0.0,0.08756354424509641,0.14944660349075334,0.13735825125746012,0.12999663577137638,0.0,0.0,0.0,0.28997985793288394,0.08733824430162603,0.0
1162,2018-08-16,"[0.         0.2026855  0.         0.         0.08923453 0.13596947
 0.         0.12706481 0.         0.         0.         0.29894194
 0.14610375]",2.508050302570095,2.7065733007239614,0.20268549893741125,0.0,0.0,0.08923453138253844,0.13596947179655983,0.0,0.1270648068040816,0.0,0.0,0.0,0.29894193958445026,0.14610375149495852,0.0
1163,2018-08-17,"[0.         0.19765807 0.         0.         0.08215319 0.10332014
 0.         0.1118807  0.         0.09150315 0.         0.28192159
 0.13156316]",2.489592276355052,2.516255873261639,0.19765806554078566,0.0,0.0,0.08215319320613672,0.10332014115342043,0.0,0.1118807031950126,0.0,0.09150314585391035,0.0,0.2819215896936349,0.13156316135709928,0.0
1164,2018-08-20,"[0.         0.19886298 0.         0.         0.08292812 0.10086236
 0.         0.10899401 0.         0.09970036 0.         0.27816867
 0.13048349]",2.501163202480607,2.5569682793681743,0.19886298358964974,0.0,0.0,0.08292812431060173,0.1008623569872253,0.0,0.10899401362376099,0.0,0.09970036098371081,0.0,0.27816867249961397,0.1304834880054375,0.0
1165,2018-08-21,"[0.         0.19614915 0.         0.         0.08338394 0.10408955
 0.         0.11049959 0.         0.09895828 0.         0.27722368
 0.12969581]",2.518713888842842,2.660022583255193,0.19614915022215385,0.0,0.0,0.08338394426727529,0.1040895509514292,0.0,0.11049959015440255,0.0,0.09895827680511828,0.0,0.27722367536953685,0.12969581223008403,0.0
1166,2018-08-22,"[0.         0.19499243 0.         0.         0.08402373 0.10505577
 0.         0.11057376 0.         0.09897771 0.         0.27704502
 0.12933159]",2.5411470630186823,2.65200744534805,0.19499243157070736,0.0,0.0,0.08402372796870614,0.1050557688709286,0.0,0.11057375697402,0.0,0.09897770514510808,0.0,0.27704502306179424,0.12933158640873557,0.0
1167,2018-08-23,"[0.         0.19427941 0.         0.         0.083909   0.10608796
 0.         0.1111215  0.         0.09847577 0.         0.27668029
 0.12944606]",2.5535411149016074,2.67932843286645,0.1942794108102129,0.0,0.0,0.08390899987278434,0.10608796436925137,0.0,0.11112150100802043,0.0,0.09847576609623263,0.0,0.2766802932129551,0.12944606463054326,0.0
1168,2018-08-24,"[0.         0.19171833 0.         0.         0.08417858 0.10897515
 0.         0.11255468 0.         0.09727825 0.         0.27638775
 0.12890727]",2.546495164336313,2.7287006209766957,0.19171832686697252,0.0,0.0,0.0841785775544701,0.10897515204988373,0.0,0.1125546807773097,0.0,0.09727824573465298,0.0,0.27638774799084714,0.12890726902586397,0.0
1169,2018-08-27,"[0.         0.19014375 0.         0.         0.08494007 0.11209544
 0.         0.1132807  0.         0.09483771 0.         0.27611058
 0.12859174]",2.542936336001873,2.731687863608579,0.1901437513976628,0.0,0.0,0.08494007482907688,0.11209544137294278,0.0,0.11328069880554852,0.0,0.09483770636529051,0.0,0.2761105830028983,0.12859174422658026,0.0
1170,2018-08-28,"[0.         0.18858389 0.         0.         0.08558378 0.1138501
 0.         0.11322897 0.         0.09411986 0.         0.27578935
 0.12884404]",2.575120356689587,2.7668814611137984,0.1885838867386038,0.0,0.0,0.08558378442944392,0.11385010050834392,0.0,0.11322897440851389,0.0,0.09411986481928682,0.0,0.27578934884570666,0.12884404025010107,0.0
1171,2018-08-29,"[0.         0.18598503 0.         0.         0.0853864  0.11595357
 0.         0.11441669 0.         0.09381018 0.         0.27540876
 0.12903938]",2.590912514806857,2.8420393307053224,0.1859850265050739,0.0,0.0,0.08538639509509151,0.11595357224704153,0.0,0.11441669100281222,0.0,0.09381017775395355,0.0,0.2754087575174466,0.12903937987858058,0.0
1172,2018-08-30,"[0.         0.18586268 0.         0.         0.08584785 0.1170155
 0.         0.11426177 0.         0.09265666 0.         0.27528082
 0.12907473]",2.6043552897503734,2.8307005053064174,0.18586267582473326,0.0,0.0,0.08584784660327364,0.11701549954647529,0.0,0.11426177181352809,0.0,0.09265665677818216,0.0,0.275280824268435,0.12907472516537258,0.0
1173,2018-08-31,"[0.         0.18489566 0.         0.         0.08611863 0.11866032
 0.         0.11472683 0.         0.09150819 0.         0.2752279
 0.12886246]",2.6135260848798256,2.852312026078439,0.18489566087521875,0.0,0.0,0.08611862757834343,0.11866032014130988,0.0,0.11472683437507333,0.0,0.0915081918927981,0.0,0.2752279003053971,0.12886246483185929,0.0
1174,2018-09-04,"[0.         0.18391043 0.         0.         0.08664432 0.11908602
 0.         0.11478049 0.         0.09169437 0.         0.27585812
 0.12802625]",2.599449920299642,2.8855197615225276,0.183910434972871,0.0,0.0,0.08664431670793526,0.1190860175521568,0.0,0.11478049298544403,0.0,0.09169436593647007,0.0,0.27585811833017576,0.12802625351494723,0.0
1175,2018-09-05,"[0.         0.18240281 0.         0.         0.08676893 0.12058338
 0.         0.11541809 0.         0.09101718 0.         0.27564257
 0.12816705]",2.6285025491196934,2.930632107471189,0.18240280607675394,0.0,0.0,0.08676892673727003,0.12058338187037258,0.0,0.11541808759619764,0.0,0.09101717687158262,0.0,0.27564256827917083,0.1281670525686523,0.0
1176,2018-09-06,"[0.         0.18194404 0.         0.         0.08635984 0.12134881
 0.         0.11600717 0.         0.09055143 0.         0.27575151
 0.1280372 ]",2.5971711606149355,2.95522363128466,0.1819440375291141,0.0,0.0,0.08635984351549555,0.12134880950692938,0.0,0.11600716809632794,0.0,0.09055143283924966,0.0,0.2757515062034825,0.128037202309401,0.0
1177,2018-09-07,"[0.         0.18727715 0.         0.         0.0878619  0.11551236
 0.         0.11179006 0.         0.09282663 0.         0.27717407
 0.12755782]",2.568068667452253,2.7697886266828555,0.18727715284192492,0.0,0.0,0.08786189809397715,0.11551236009594613,0.0,0.11179006495546795,0.0,0.0928266317794714,0.0,0.27717407480405015,0.12755781742916217,0.0
1178,2018-09-10,"[0.         0.17091508 0.         0.         0.08218929 0.10575427
 0.07666253 0.10314532 0.         0.08801911 0.         0.25740687
 0.11590754]",2.530205139440479,2.8226004119168917,0.1709150774676953,0.0,0.0,0.08218928735679137,0.10575427076703998,0.07666252556991619,0.10314532121937538,0.0,0.08801910542006479,0.0,0.25740687292381237,0.1159075392753046,0.0
1179,2018-09-11,"[0.         0.16997523 0.         0.         0.08305289 0.10477279
 0.08489198 0.10141022 0.         0.08715288 0.         0.25343881
 0.11530521]",2.541621396829707,2.7596627609538036,0.16997522659483313,0.0,0.0,0.08305289415877183,0.10477279039139586,0.08489197618180697,0.10141022287569851,0.0,0.08715287618633191,0.0,0.2534388081734071,0.1153052054377546,0.0
1180,2018-09-12,"[0.         0.16866484 0.         0.         0.08358461 0.1064288
 0.08614859 0.10197197 0.         0.08556294 0.         0.25282398
 0.11481427]",2.5207667631864714,2.8329719835156153,0.16866484100721765,0.0,0.0,0.083584612306234,0.10642879900836198,0.08614858904400943,0.10197197416297595,0.0,0.08556294034861332,0.0,0.2528239759876417,0.11481426813494591,0.0
1181,2018-09-13,"[0.         0.17410104 0.         0.         0.08386483 0.10255917
 0.08869093 0.09768914 0.         0.08508603 0.         0.25141935
 0.11658951]",2.5078920695089906,2.6535240038730206,0.1741010413365122,0.0,0.0,0.08386483109510326,0.10255917223532408,0.0886909283847211,0.09768913848758928,0.0,0.08508602902971708,0.0,0.251419345549603,0.11658951388142988,0.0
1182,2018-09-14,"[0.         0.17406033 0.         0.         0.08414592 0.10278717
 0.08860805 0.09804744 0.         0.08500121 0.         0.25108534
 0.11626454]",2.504986711889413,2.6231434504244366,0.17406032858877848,0.0,0.0,0.08414591819594804,0.10278716914700797,0.0886080505264931,0.098047444170751,0.0,0.08500120920301579,0.0,0.25108534271365507,0.11626453745435059,0.0
1183,2018-09-17,"[0.         0.17551755 0.         0.         0.08402349 0.10155372
 0.08880924 0.09707792 0.         0.08524461 0.         0.2508875
 0.11688597]",2.519488849626154,2.5979388047377707,0.17551754644867898,0.0,0.0,0.08402349486084792,0.10155371979892029,0.08880924064223021,0.0970779183590217,0.0,0.08524460866907126,0.0,0.2508874989093477,0.11688597231188191,0.0
1184,2018-09-18,"[0.         0.17839939 0.         0.         0.08377155 0.10084402
 0.08957668 0.09508597 0.         0.08367641 0.         0.24957308
 0.1190729 ]",2.561287203749334,2.561716661986363,0.17839938895573726,0.0,0.0,0.08377155220410924,0.10084402085013199,0.0895766783873305,0.09508597437534984,0.0,0.08367641188172527,0.0,0.24957307791244784,0.11907289543316806,0.0
1185,2018-09-19,"[0.         0.1796003  0.         0.         0.08442407 0.09924985
 0.09110738 0.09379967 0.         0.08378463 0.         0.24946843
 0.11856567]",2.5334276711940333,2.565236619549347,0.1796002957800286,0.0,0.0,0.08442407335265023,0.09924984748775585,0.09110737552564764,0.09379967362628668,0.0,0.08378463057065831,0.0,0.24946843214072378,0.11856567151624882,0.0
