,Date,Weights,Profit,Base Profit,SPXC,PFIN,CVR,LECO,ITT,IEX,GGG,FLS,COHR,PKI,BIO,WAT,cash
459,2015-10-30,"[0.         0.27254872 0.13665478 0.10329195 0.         0.
 0.1551429  0.         0.10329954 0.         0.         0.
 0.22906211]",0.884391041974369,0.9664637021971771,0.27254871995420105,0.13665478058292282,0.10329195324896946,0.0,0.0,0.15514289618048252,0.0,0.10329953602282103,0.0,0.0,0.0,0.22906211401060303,0.0
460,2015-11-02,"[0.         0.2728993  0.13655742 0.1034701  0.         0.
 0.15462442 0.         0.10343944 0.         0.         0.
 0.22900933]",0.8815624375239471,0.9688405248258705,0.2728993003551509,0.13655741875309652,0.10347010054429638,0.0,0.0,0.15462441570603705,0.0,0.10343943645652767,0.0,0.0,0.0,0.2290093281848914,0.0
461,2015-11-03,"[0.         0.27266115 0.1363268  0.10326128 0.         0.
 0.15516535 0.         0.10345098 0.         0.         0.
 0.22913444]",0.8781607419622005,0.9633277336602001,0.2726611459418878,0.1363268047875698,0.10326127854522417,0.0,0.0,0.15516535394708472,0.0,0.10345097842093073,0.0,0.0,0.0,0.22913443835730285,0.0
462,2015-11-04,"[0.         0.27198854 0.13607341 0.1028009  0.         0.
 0.15655102 0.         0.10324069 0.         0.         0.
 0.22934545]",0.8946911883249076,0.9748597536444952,0.2719885380916217,0.13607340780645483,0.10280090246167155,0.0,0.0,0.15655101639917526,0.0,0.10324068805516694,0.0,0.0,0.0,0.2293454471859097,0.0
463,2015-11-05,"[0.         0.27250133 0.13591581 0.10310805 0.         0.
 0.1557633  0.         0.10332784 0.         0.         0.
 0.22938366]",0.9080444254531712,0.9827985425025928,0.272501334901958,0.13591581298462774,0.10310805496359693,0.0,0.0,0.15576329775240033,0.0,0.10332784163736293,0.0,0.0,0.0,0.22938365776005407,0.0
464,2015-11-06,"[0.         0.27301947 0.13593248 0.10340779 0.         0.
 0.15495386 0.         0.10341009 0.         0.         0.
 0.2292763 ]",0.8945332194468286,0.9891432765075691,0.2730194736340068,0.13593248138382125,0.1034077889638729,0.0,0.0,0.1549538625313996,0.0,0.10341009360619789,0.0,0.0,0.0,0.22927629988070158,0.0
465,2015-11-09,"[0.         0.2732767  0.13615766 0.10347606 0.         0.
 0.15403472 0.         0.10385391 0.         0.         0.
 0.22920095]",0.8847837098022879,0.9788114336812589,0.27327670241975044,0.13615766315851044,0.10347605980447261,0.0,0.0,0.15403471508535002,0.0,0.10385391030540972,0.0,0.0,0.0,0.2292009492265066,0.0
466,2015-11-10,"[0.         0.25233882 0.12583    0.09569256 0.07987699 0.
 0.1396614  0.         0.09590506 0.         0.         0.
 0.21069518]",0.8731098992641532,0.9790279846919073,0.2523388199662258,0.12582999739191542,0.09569256246701056,0.07987699254420286,0.0,0.13966139598793098,0.0,0.09590505578350796,0.0,0.0,0.0,0.2106951758592063,0.0
467,2015-11-11,"[0.         0.24747284 0.12684579 0.09487414 0.08709112 0.
 0.13928045 0.         0.09621565 0.         0.         0.
 0.20822001]",0.8621827971776624,0.9717674942732142,0.24747284492828706,0.12684578738517446,0.09487414281607076,0.08709111694917268,0.0,0.13928045330974315,0.0,0.09621564832608538,0.0,0.0,0.0,0.20822000628546639,0.0
468,2015-11-12,"[0.         0.23504295 0.1369846  0.09522283 0.13287084 0.
 0.10739781 0.         0.10306437 0.         0.         0.
 0.1894166 ]",0.874388710759847,0.97815730286499,0.23504294699997527,0.1369846028952149,0.09522283411041794,0.13287083569227684,0.0,0.10739781031508588,0.0,0.10306437205373166,0.0,0.0,0.0,0.18941659793329743,0.0
469,2015-11-13,"[0.         0.23225405 0.13879724 0.09542311 0.13872997 0.
 0.10443815 0.         0.10431974 0.         0.         0.
 0.18603775]",0.8525170412433932,0.9636542325455355,0.23225404509605727,0.13879723654761775,0.09542310564135072,0.1387299683660211,0.0,0.10443815032125686,0.0,0.10431974157665126,0.0,0.0,0.0,0.18603775245104512,0.0
470,2015-11-16,"[0.         0.23206029 0.13967517 0.09506822 0.13346272 0.
 0.10817792 0.         0.10455608 0.         0.         0.
 0.18699961]",0.831722752356878,0.946487333360538,0.232060289065012,0.1396751677957582,0.09506822358132798,0.13346271684831784,0.0,0.10817791787936987,0.0,0.10455607780060311,0.0,0.0,0.0,0.18699960702961096,0.0
471,2015-11-17,"[0.         0.23078314 0.13851085 0.0902497  0.09923964 0.
 0.13404554 0.         0.10918431 0.         0.         0.
 0.19798682]",0.8209714663608744,0.9382872609932162,0.23078314147282625,0.1385108502767036,0.09024970097808936,0.09923964049093978,0.0,0.13404554092781382,0.0,0.10918430889458788,0.0,0.0,0.0,0.19798681695903925,0.0
472,2015-11-18,"[0.         0.23000957 0.13816826 0.08962296 0.09645982 0.
 0.13687876 0.         0.10924601 0.         0.         0.
 0.19961461]",0.8292155267316411,0.9475436748160004,0.23000957022947435,0.1381682613412803,0.08962295839148363,0.0964598243407473,0.0,0.13687876196147888,0.0,0.10924600897383613,0.0,0.0,0.0,0.1996146147616993,0.0
473,2015-11-19,"[0.         0.2296509  0.13818087 0.08942249 0.09647823 0.
 0.13778042 0.         0.10858814 0.         0.         0.
 0.19989895]",0.8245625400545232,0.9460010099281847,0.22965089950031142,0.13818087309935007,0.0894224865090435,0.0964782283016491,0.0,0.13778041876711591,0.0,0.10858814244864934,0.0,0.0,0.0,0.19989895137388058,0.0
474,2015-11-20,"[0.         0.22946829 0.13800776 0.0894883  0.09527343 0.
 0.1374816  0.         0.11013013 0.         0.         0.
 0.20015048]",0.8281793890277539,0.953314090649953,0.22946829250449188,0.13800776457380567,0.08948830375852668,0.09527343371159763,0.0,0.13748159659534762,0.0,0.11013012872531856,0.0,0.0,0.0,0.2001504801309117,0.0
475,2015-11-23,"[0.         0.22940142 0.13792712 0.08942522 0.09440493 0.
 0.13759079 0.         0.1108712  0.         0.         0.
 0.20037932]",0.8352002847059852,0.9589036230894638,0.22940141653440732,0.1379271176384967,0.08942521773453767,0.09440493454092794,0.0,0.13759078703393296,0.0,0.11087120347253385,0.0,0.0,0.0,0.20037932304516357,0.0
476,2015-11-24,"[0.         0.22947505 0.13785519 0.08942886 0.09489312 0.
 0.13732526 0.         0.11062001 0.         0.         0.
 0.2004025 ]",0.8338388341561286,0.9599758362967302,0.22947505153314096,0.1378551925513627,0.08942885696401419,0.0948931220193368,0.0,0.13732525835341633,0.0,0.11062001473558142,0.0,0.0,0.0,0.20040250384314773,0.0
477,2015-11-25,"[0.         0.22939013 0.13793337 0.08940926 0.09571283 0.
 0.13686442 0.         0.11062856 0.         0.         0.
 0.20006143]",0.8282926872943472,0.9523638914459513,0.22939013097211966,0.1379333656608997,0.08940925660608331,0.09571283364846213,0.0,0.13686442337701174,0.0,0.11062856060439274,0.0,0.0,0.0,0.2000614291310307,0.0
478,2015-11-27,"[0.         0.22940977 0.13794243 0.08938732 0.09473699 0.
 0.13721566 0.         0.11091028 0.         0.         0.
 0.20039754]",0.8317555074574146,0.9604443761172089,0.22940977346464214,0.1379424286137208,0.08938731801592775,0.09473699035753871,0.0,0.1372156629911013,0.0,0.11091028310302473,0.0,0.0,0.0,0.20039754345404462,0.0
479,2015-11-30,"[0.         0.22933905 0.13798304 0.08935889 0.09461598 0.
 0.13743256 0.         0.11086286 0.         0.         0.
 0.20040761]",0.8385059315887121,0.9638607434987083,0.22933905347653444,0.1379830415087756,0.0893588878717025,0.09461598312581306,0.0,0.13743256201128357,0.0,0.11086286114914022,0.0,0.0,0.0,0.20040761085675055,0.0
480,2015-12-01,"[0.         0.22938464 0.13797054 0.08939838 0.09497277 0.
 0.13730031 0.         0.11061752 0.         0.         0.
 0.20035583]",0.8395524041279562,0.9669613655474905,0.2293846384763579,0.13797054323334162,0.08939838003811139,0.094972774915157,0.0,0.13730030948738953,0.0,0.11061752111573316,0.0,0.0,0.0,0.20035583273390964,0.0
481,2015-12-02,"[0.         0.22964156 0.13771443 0.08943566 0.09402067 0.
 0.13759322 0.         0.1108589  0.         0.         0.
 0.20073556]",0.8438429280050428,0.9692796363202498,0.22964155663866107,0.137714432761352,0.08943565959578313,0.09402067013858637,0.0,0.1375932218656693,0.0,0.11085890069904687,0.0,0.0,0.0,0.20073555830090123,0.0
482,2015-12-03,"[0.         0.22978835 0.13763776 0.08940805 0.09323778 0.
 0.13823652 0.         0.11060178 0.         0.         0.
 0.20108975]",0.8358287229867823,0.9662328800990102,0.22978835351595686,0.13763776373115277,0.08940805308356461,0.09323777902601263,0.0,0.13823652346327334,0.0,0.11060177870692253,0.0,0.0,0.0,0.20108974847311722,0.0
483,2015-12-04,"[0.         0.23004182 0.13735054 0.08947288 0.09166742 0.
 0.13898464 0.         0.11086155 0.         0.         0.
 0.20162115]",0.8285117139235225,0.9601512254328041,0.23004181507846985,0.137350541867837,0.08947288483372572,0.09166742119428362,0.0,0.13898463821811938,0.0,0.11086155146722644,0.0,0.0,0.0,0.20162114734033795,0.0
484,2015-12-07,"[0.         0.23001411 0.1373421  0.08940276 0.09156024 0.
 0.13812718 0.         0.11202396 0.         0.         0.
 0.20152965]",0.8164445457403544,0.9508468098149955,0.23001411248545583,0.1373421043385792,0.08940275539303408,0.09156024108908727,0.0,0.1381271811076221,0.0,0.11202395705784288,0.0,0.0,0.0,0.20152964852837868,0.0
485,2015-12-08,"[0.         0.23031031 0.13712253 0.08947824 0.09084304 0.
 0.13932517 0.         0.11086281 0.         0.         0.
 0.2020579 ]",0.8127736711804205,0.9543054063277375,0.23031030521613496,0.13712252975103967,0.0894782444111217,0.0908430384746754,0.0,0.13932517053374172,0.0,0.11086281169270944,0.0,0.0,0.0,0.20205789992057704,0.0
486,2015-12-09,"[0.         0.23072488 0.13671375 0.08960385 0.09078311 0.
 0.13947999 0.         0.11043111 0.         0.         0.
 0.2022633 ]",0.7878652213887728,0.9352836531298688,0.23072488027209548,0.1367137510002195,0.08960385147900395,0.0907831102513899,0.0,0.13947999022940824,0.0,0.11043111338670784,0.0,0.0,0.0,0.20226330338117512,0.0
487,2015-12-10,"[0.         0.23088361 0.13675547 0.08963328 0.09162614 0.
 0.13867289 0.         0.11041476 0.         0.         0.
 0.20201386]",0.7701058551729691,0.9305428511067708,0.23088360813442546,0.13675546590630464,0.08963328355622333,0.09162613816604637,0.0,0.13867288781484166,0.0,0.11041475521950264,0.0,0.0,0.0,0.20201386120265596,0.0
488,2015-12-11,"[0.         0.23095596 0.13659281 0.08953249 0.09076262 0.
 0.13923054 0.         0.11056906 0.         0.         0.
 0.20235652]",0.7678703424843684,0.9272112680340955,0.23095595968985075,0.13659280623730777,0.0895324932208624,0.0907626198314942,0.0,0.13923054344774313,0.0,0.11056905735412854,0.0,0.0,0.0,0.20235652021861314,0.0
489,2015-12-14,"[0.         0.23080186 0.13681818 0.0894946  0.09193455 0.
 0.13848841 0.         0.11052467 0.         0.         0.
 0.20193774]",0.7657283654521597,0.9231989283017576,0.2308018588593961,0.1368181808457785,0.08949459521466062,0.0919345480238408,0.0,0.13848840973157742,0.0,0.110524670815438,0.0,0.0,0.0,0.20193773650930857,0.0
490,2015-12-15,"[0.         0.23063536 0.13695349 0.08943309 0.09165195 0.
 0.13847254 0.         0.11110772 0.         0.         0.
 0.20174586]",0.7653990865370573,0.9204160820492024,0.2306353559999151,0.13695348952608272,0.08943308926601352,0.09165194760010886,0.0,0.1384725397737245,0.0,0.11110772230064678,0.0,0.0,0.0,0.2017458555335085,0.0
491,2015-12-16,"[0.         0.23037835 0.13717098 0.08928066 0.09162032 0.
 0.13852049 0.         0.11142835 0.         0.         0.
 0.20160084]",0.773276262226948,0.925363539859035,0.23037835063254372,0.13717098052665494,0.08928066497857248,0.09162032062208748,0.0,0.1385204917426079,0.0,0.111428349219644,0.0,0.0,0.0,0.2016008422778894,0.0
492,2015-12-17,"[0.         0.23004512 0.13755311 0.08927245 0.09275112 0.
 0.1378717  0.         0.11154563 0.         0.         0.
 0.20096086]",0.7789026555209236,0.9295356518370457,0.23004512150578732,0.13755310642705781,0.08927245276394302,0.09275112403221794,0.0,0.1378717035394638,0.0,0.11154563071857716,0.0,0.0,0.0,0.20096086101295296,0.0
493,2015-12-18,"[0.         0.23031373 0.13734978 0.08937592 0.09285464 0.
 0.138183   0.         0.11082002 0.         0.         0.
 0.20110292]",0.7865271747634913,0.9353329368364987,0.2303137250124695,0.1373497750169637,0.08937591960847162,0.09285464086027742,0.0,0.13818300058997843,0.0,0.11082002124545662,0.0,0.0,0.0,0.20110291766638255,0.0
494,2015-12-21,"[0.         0.23020823 0.13737547 0.08943375 0.09211739 0.
 0.13843689 0.         0.11141474 0.         0.         0.
 0.20101353]",0.7770497213105642,0.9248484786940563,0.2302082312959572,0.13737546960921906,0.08943375068860321,0.09211738727389086,0.0,0.13843688690940933,0.0,0.11141473996882842,0.0,0.0,0.0,0.2010135342540919,0.0
495,2015-12-22,"[0.         0.23020146 0.13727989 0.08947835 0.09254987 0.
 0.13777068 0.         0.11206581 0.         0.         0.
 0.20065393]",0.7873815872793914,0.9267150305917018,0.23020145822732668,0.13727989199478058,0.08947835126233977,0.0925498722824201,0.0,0.13777068022955288,0.0,0.11206581315134907,0.0,0.0,0.0,0.20065393285223093,0.0
496,2015-12-23,"[0.         0.2306093  0.13695303 0.08966984 0.09165875 0.
 0.13848843 0.         0.11152009 0.         0.         0.
 0.20110056]",0.7849444760204812,0.9310509438181275,0.23060930099688992,0.1369530310922823,0.08966984486036138,0.09165874936264637,0.0,0.13848842978436748,0.0,0.1115200858047852,0.0,0.0,0.0,0.2011005580986674,0.0
497,2015-12-24,"[0.         0.23077219 0.13682978 0.0897416  0.09278342 0.
 0.13786999 0.         0.11103296 0.         0.         0.
 0.20097006]",0.7968565475619397,0.9414078571884381,0.23077219174670183,0.1368297766654229,0.08974159945768914,0.09278341669621722,0.0,0.13786999490209928,0.0,0.11103296467223771,0.0,0.0,0.0,0.2009700558596318,0.0
498,2015-12-28,"[0.         0.23046034 0.13712569 0.08954104 0.09420893 0.
 0.13704832 0.         0.11101602 0.         0.         0.
 0.20059967]",0.8011678566519783,0.9452561982115616,0.23046033650027872,0.13712568665961877,0.08954103982248747,0.09420892888827562,0.0,0.13704831906137854,0.0,0.11101601736699736,0.0,0.0,0.0,0.20059967170096357,0.0
499,2015-12-29,"[0.         0.23084615 0.13674908 0.08967844 0.09209691 0.
 0.13876704 0.         0.11043358 0.         0.         0.
 0.20142881]",0.7977949902675723,0.9446594796165148,0.23084614515102417,0.13674908332005098,0.08967843969377617,0.09209691128205147,0.0,0.13876703672712096,0.0,0.11043357842634967,0.0,0.0,0.0,0.20142880539962651,0.0
500,2015-12-30,"[0.         0.2307536  0.13690122 0.08966094 0.09353522 0.
 0.13768082 0.         0.1104978  0.         0.         0.
 0.2009704 ]",0.7959920128303486,0.9476354521403104,0.2307536022892629,0.13690122467797727,0.08966093698290811,0.09353521888445827,0.0,0.1376808150663881,0.0,0.11049779914176368,0.0,0.0,0.0,0.2009704029572417,0.0
501,2015-12-31,"[0.         0.23032499 0.13739385 0.08948429 0.09550479 0.
 0.13655293 0.         0.11050762 0.         0.         0.
 0.20023152]",0.7974670976227279,0.9470568463906691,0.23032498648374639,0.13739385286445988,0.08948428921328778,0.09550479085712882,0.0,0.13655293245814976,0.0,0.11050762487710061,0.0,0.0,0.0,0.20023152324612684,0.0
502,2016-01-04,"[0.         0.23057803 0.13722114 0.08955702 0.0942569  0.
 0.13738488 0.         0.11036684 0.         0.         0.
 0.20063519]",0.79553952888042,0.9426395486839477,0.23057802940962785,0.13722114096000693,0.08955701902436138,0.09425690281481056,0.0,0.1373848777796936,0.0,0.1103668433307076,0.0,0.0,0.0,0.20063518668079208,0.0
503,2016-01-05,"[0.         0.22406671 0.14061061 0.08725919 0.12036525 0.
 0.12117749 0.         0.11378399 0.         0.         0.
 0.19273677]",0.7867658590132043,0.9304206531778626,0.22406671241908,0.14061060506952988,0.08725919057989953,0.12036524988031008,0.0,0.12117748518807932,0.0,0.11378398826761767,0.0,0.0,0.0,0.19273676859548355,0.0
504,2016-01-06,"[0.         0.22280662 0.14125808 0.0870793  0.12203231 0.
 0.12022177 0.         0.11506774 0.         0.         0.
 0.19153419]",0.79378657021033,0.9301952218040442,0.22280662375695062,0.14125807588814107,0.087079301124559,0.1220323082061628,0.0,0.12022176652745219,0.0,0.11506773686096537,0.0,0.0,0.0,0.191534187635769,0.0
505,2016-01-07,"[0.         0.22264898 0.14140494 0.08709508 0.1219937  0.
 0.12003926 0.         0.11550853 0.         0.         0.
 0.19130951]",0.7667960460390703,0.9111397650370779,0.22264898090925228,0.14140494365152145,0.08709507656303418,0.12199369651104824,0.0,0.12003925932451845,0.0,0.11550853157762431,0.0,0.0,0.0,0.19130951146300101,0.0
506,2016-01-08,"[0.         0.22253267 0.14153441 0.08704509 0.12207295 0.
 0.11998257 0.         0.11571643 0.         0.         0.
 0.19111589]",0.7641183264542643,0.905348170128469,0.22253266621440357,0.14153440748446083,0.0870450895097648,0.12207294831863684,0.0,0.11998257316680742,0.0,0.11571642520906966,0.0,0.0,0.0,0.1911158900968567,0.0
507,2016-01-11,"[0.         0.22283764 0.14135099 0.08714697 0.12186787 0.
 0.12012567 0.         0.11530129 0.         0.         0.
 0.19136956]",0.7572243782570579,0.9022625338887253,0.2228376423162143,0.1413509908210014,0.08714696807203295,0.12186786975707205,0.0,0.12012567424484193,0.0,0.11530129156973058,0.0,0.0,0.0,0.19136956321910675,0.0
508,2016-01-12,"[0.         0.22330036 0.14104854 0.08725824 0.12032155 0.
 0.12104968 0.         0.11500299 0.         0.         0.
 0.19201863]",0.7467507231954517,0.8956675178623875,0.223300363765916,0.14104854209414264,0.08725824149632795,0.12032154707799354,0.0,0.12104968337856531,0.0,0.11500299108387264,0.0,0.0,0.0,0.19201863110318196,0.0
509,2016-01-13,"[0.         0.22379799 0.14063827 0.08742963 0.11964125 0.
 0.12168525 0.         0.11408919 0.         0.         0.
 0.19271844]",0.7400170299365479,0.8928658813744833,0.22379798779049262,0.14063826529945345,0.0874296297236363,0.1196412473184231,0.0,0.12168524868212678,0.0,0.11408918591539868,0.0,0.0,0.0,0.19271843527046914,0.0
510,2016-01-14,"[0.         0.22385824 0.14059608 0.08741007 0.11972024 0.
 0.12153985 0.         0.11411259 0.         0.         0.
 0.19276293]",0.7427512786565074,0.8970776758070852,0.22385824487892392,0.14059607792782122,0.08741006906771719,0.11972023927483222,0.0,0.1215398540137651,0.0,0.11411258976874022,0.0,0.0,0.0,0.19276292506820017,0.0
511,2016-01-15,"[0.         0.22366148 0.14083468 0.08734354 0.11917077 0.
 0.12139611 0.         0.1153018  0.         0.         0.
 0.19229163]",0.7299857067858141,0.8752197511883552,0.22366147600256367,0.14083468200453325,0.08734354292292065,0.11917076632291174,0.0,0.12139610827516649,0.0,0.11530179877116511,0.0,0.0,0.0,0.19229162570073893,0.0
512,2016-01-19,"[0.         0.22340398 0.14093801 0.08725309 0.12046714 0.
 0.12076519 0.         0.11524479 0.         0.         0.
 0.1919278 ]",0.7348083486747231,0.8736621808236488,0.22340398480581597,0.14093801199408473,0.08725308592454063,0.12046714237493789,0.0,0.12076518866394373,0.0,0.11524479075338365,0.0,0.0,0.0,0.1919277954832933,0.0
513,2016-01-20,"[0.         0.22362566 0.14073414 0.08734805 0.12059849 0.
 0.12078251 0.         0.11501869 0.         0.         0.
 0.19189245]",0.7317544362634719,0.8800596517167538,0.2236256646245894,0.14073413985076486,0.08734805049627317,0.12059849354318088,0.0,0.12078250790937271,0.0,0.11501868912162248,0.0,0.0,0.0,0.1918924544541964,0.0
514,2016-01-21,"[0.         0.22360369 0.14072641 0.08739158 0.12103593 0.
 0.12055573 0.         0.11521694 0.         0.         0.
 0.19146972]",0.7171438159699939,0.8613552970190951,0.2236036852060493,0.14072641320907062,0.08739158161090266,0.12103592667184704,0.0,0.12055572560842599,0.0,0.11521694288261189,0.0,0.0,0.0,0.1914697248110924,0.0
515,2016-01-22,"[0.         0.22365419 0.14079543 0.08744845 0.12118801 0.
 0.12004706 0.         0.11562362 0.         0.         0.
 0.19124324]",0.7190941169788418,0.8668436373764725,0.22365419093141756,0.14079543098827463,0.08744844757579305,0.12118801115521977,0.0,0.12004706421831783,0.0,0.11562361858376193,0.0,0.0,0.0,0.19124323654721526,0.0
516,2016-01-25,"[0.         0.22377716 0.14079472 0.08748453 0.12097321 0.
 0.12007612 0.         0.11566071 0.         0.         0.
 0.19123356]",0.7379464809520343,0.8778880446414574,0.22377715998828604,0.14079471731151147,0.08748453376624672,0.12097320603594622,0.0,0.12007611571245143,0.0,0.11566071167471799,0.0,0.0,0.0,0.19123355551084012,0.0
517,2016-01-26,"[0.         0.22359468 0.14093068 0.08740366 0.12127442 0.
 0.12003649 0.         0.11562262 0.         0.         0.
 0.19113746]",0.7316664864159419,0.8767662308663998,0.22359467750645015,0.1409306759809361,0.08740365573297282,0.12127442157803242,0.0,0.12003648632285484,0.0,0.1156226181978052,0.0,0.0,0.0,0.19113746468094844,0.0
518,2016-01-27,"[0.         0.22381497 0.1407625  0.08746887 0.12120365 0.
 0.12033527 0.         0.11514368 0.         0.         0.
 0.19127105]",0.7299775208905598,0.8743559012104717,0.22381497404582704,0.14076250229881615,0.08746886838616481,0.12120365488024516,0.0,0.12033527273490932,0.0,0.1151436825119099,0.0,0.0,0.0,0.19127104514212762,0.0
519,2016-01-28,"[0.         0.22457972 0.13991342 0.08784446 0.12101561 0.
 0.11982381 0.         0.11509167 0.         0.         0.
 0.19173132]",0.7442771642108137,0.8852694594253565,0.22457972129208795,0.1399134150903958,0.08784445533982353,0.12101561266058271,0.0,0.1198238075019604,0.0,0.11509167008703643,0.0,0.0,0.0,0.19173131802811333,0.0
520,2016-01-29,"[0.         0.22426756 0.14016216 0.08765664 0.12055054 0.
 0.11970427 0.         0.11618445 0.         0.         0.
 0.19147439]",0.769353794969679,0.8949972958571327,0.22426755890195207,0.14016216152001204,0.08765663857987993,0.12055053957479742,0.0,0.11970426567302858,0.0,0.11618444891269569,0.0,0.0,0.0,0.19147438683763426,0.0
521,2016-02-01,"[0.         0.22524189 0.13936425 0.08806377 0.1198713  0.
 0.1196058  0.         0.11563341 0.         0.         0.
 0.19221959]",0.7467283238684977,0.891437398560832,0.22524188816075758,0.1393642536071895,0.08806376577323721,0.11987129601976437,0.0,0.1196057962887458,0.0,0.1156334053774481,0.0,0.0,0.0,0.1922195947728573,0.0
522,2016-02-02,"[0.         0.22617703 0.1391241  0.0887092  0.11926606 0.
 0.11879365 0.         0.11549086 0.         0.         0.
 0.19243911]",0.7664885916847444,0.9106347116017144,0.22617703322332164,0.13912409799891384,0.08870919603280181,0.11926606425287609,0.0,0.11879364548172433,0.0,0.11549085660946438,0.0,0.0,0.0,0.19243910640089787,0.0
523,2016-02-03,"[0.         0.22651332 0.13921388 0.08877422 0.11801318 0.
 0.11917757 0.         0.11559558 0.         0.         0.
 0.19271225]",0.7452275463250074,0.8983671350576607,0.22651331604669583,0.13921388248415537,0.08877421554979045,0.11801317935914532,0.0,0.11917756710059971,0.0,0.11559558481822471,0.0,0.0,0.0,0.1927122546413885,0.0
524,2016-02-04,"[0.         0.22731689 0.13878359 0.0891692  0.1165565  0.
 0.11977266 0.         0.11517427 0.         0.         0.
 0.19322689]",0.7444991765819436,0.9016230687796478,0.22731689420914303,0.13878359406442445,0.08916919582466115,0.11655650082056057,0.0,0.11977266375907782,0.0,0.11517426516359583,0.0,0.0,0.0,0.19322688615853711,0.0
525,2016-02-05,"[0.         0.2266213  0.13924174 0.08887434 0.11736978 0.
 0.1192806  0.         0.11598962 0.         0.         0.
 0.19262261]",0.7717142922316075,0.907509157414152,0.2266212955329844,0.13924174457401264,0.0888743425989976,0.11736978444068484,0.0,0.11928059757478522,0.0,0.11598962497253813,0.0,0.0,0.0,0.19262261030599703,0.0
526,2016-02-08,"[0.         0.22655154 0.13924966 0.0889313  0.11770622 0.
 0.11873928 0.         0.11631851 0.         0.         0.
 0.19250349]",0.7826213122789942,0.9092557025130861,0.22655154001831038,0.13924966470093308,0.0889312956073134,0.11770622015151343,0.0,0.11873928140083566,0.0,0.1163185119387888,0.0,0.0,0.0,0.192503486182305,0.0
527,2016-02-09,"[0.         0.22626435 0.13932258 0.08886788 0.11791164 0.
 0.11835648 0.         0.11688529 0.         0.         0.
 0.19239178]",0.7721361558791487,0.8977728493584156,0.2262643513899704,0.13932257797055364,0.08886788331051645,0.11791164110922352,0.0,0.11835647638771468,0.0,0.11688529106986503,0.0,0.0,0.0,0.1923917787621563,0.0
528,2016-02-10,"[0.         0.22691266 0.13899154 0.08923613 0.11694869 0.
 0.11834808 0.         0.11677477 0.         0.         0.
 0.19278813]",0.7618218953842102,0.8909538948888948,0.22691265648258369,0.13899153818113208,0.08923613313324986,0.11694868805183585,0.0,0.11834808235718162,0.0,0.11677477484908293,0.0,0.0,0.0,0.1927881269449338,0.0
529,2016-02-11,"[0.         0.22720349 0.13874498 0.08924007 0.11706578 0.
 0.11863198 0.         0.1160915  0.         0.         0.
 0.19302221]",0.771535653676297,0.9045378259692153,0.22720348920856814,0.1387449757101407,0.08924006594353916,0.11706578145356608,0.0,0.11863198226234561,0.0,0.11609149715150885,0.0,0.0,0.0,0.19302220827033154,0.0
530,2016-02-12,"[0.         0.22739283 0.1385674  0.08921269 0.11721189 0.
 0.11901238 0.         0.11541026 0.         0.         0.
 0.19319255]",0.7490029649154646,0.8881428547490052,0.22739282867195082,0.13856740300174825,0.0892126878844498,0.11721189460855057,0.0,0.11901237597661841,0.0,0.11541026024147287,0.0,0.0,0.0,0.19319254961520924,0.0
531,2016-02-16,"[0.         0.22693945 0.13866545 0.08898514 0.11796144 0.
 0.11892182 0.         0.11567796 0.         0.         0.
 0.19284873]",0.7691943776058183,0.9019581535152024,0.2269394498828103,0.13866545206988676,0.08898514269104739,0.11796144405916921,0.0,0.11892181930066639,0.0,0.11567796425231335,0.0,0.0,0.0,0.1928487277441066,0.0
532,2016-02-17,"[0.         0.22635778 0.13932576 0.08865146 0.1207451  0.
 0.1182851  0.         0.11405805 0.         0.         0.
 0.19257675]",0.7819247027954195,0.9186156406080235,0.22635778314345464,0.13932575777522999,0.08865145923753828,0.12074510112049662,0.0,0.1182850972759461,0.0,0.11405804925910284,0.0,0.0,0.0,0.1925767521882315,0.0
533,2016-02-18,"[0.         0.22692999 0.13914976 0.087951   0.11023924 0.
 0.12397277 0.         0.11621937 0.         0.         0.
 0.19553787]",0.7946825491209132,0.9266861528536263,0.22692998927676244,0.1391497577532207,0.08795099897650016,0.11023924377636568,0.0,0.12397276908842743,0.0,0.11621937325339313,0.0,0.0,0.0,0.19553786787533056,0.0
534,2016-02-19,"[0.         0.22727042 0.13890663 0.08809282 0.10934905 0.
 0.12413995 0.         0.11620688 0.         0.         0.
 0.19603424]",0.8085187586775087,0.9394976172596007,0.22727042038718856,0.1389066320568302,0.08809282023192731,0.10934905235212596,0.0,0.12413995060594543,0.0,0.11620688491156708,0.0,0.0,0.0,0.1960342394544152,0.0
535,2016-02-22,"[0.         0.22715539 0.13885704 0.08790743 0.10885997 0.
 0.12475465 0.         0.11604777 0.         0.         0.
 0.19641775]",0.8016729886404634,0.9344411640677273,0.2271553856173499,0.13885703827446158,0.08790742973676513,0.10885997188361801,0.0,0.12475464730725085,0.0,0.1160477746161881,0.0,0.0,0.0,0.19641775256436642,0.0
536,2016-02-23,"[0.         0.22780537 0.13871385 0.08822352 0.10728459 0.
 0.1255035  0.         0.11555032 0.         0.         0.
 0.19691884]",0.8087765501981302,0.9481694826129362,0.2278053743450887,0.1387138509433246,0.08822351901935979,0.10728458841557524,0.0,0.1255035012870087,0.0,0.11555032470789638,0.0,0.0,0.0,0.19691884128174664,0.0
