,Date,Weights,Profit,Base Profit,BMY,ABT,JNJ,PFE,EBIX,JKHY,UIS,STRM,SUP,STRT,MOD,DORM,cash
174,2014-09-15,"[0.         0.25669007 0.21566071 0.12571205 0.         0.
 0.         0.         0.         0.         0.         0.20465687
 0.19728029]",1.1137015761246274,1.020201119855736,0.25669007201662664,0.21566071457675012,0.12571205276931435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20465687235992736,0.19728028827738153,0.0
175,2014-09-16,"[0.         0.28193722 0.28293632 0.         0.         0.
 0.         0.         0.         0.         0.         0.22883029
 0.20629617]",1.1013962857843276,1.0120246024915618,0.28193721813966455,0.28293631538122405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2288302919003432,0.20629617457876823,0.0
176,2014-09-17,"[0.         0.27907237 0.29412846 0.         0.         0.
 0.         0.         0.         0.         0.         0.22606482
 0.20073435]",1.0896104987728048,1.0031958049137824,0.27907237164914905,0.29412845892813566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22606481527771569,0.20073435414499954,0.0
177,2014-09-18,"[0.         0.27897859 0.29639373 0.         0.         0.
 0.         0.         0.         0.         0.         0.22451438
 0.2001133 ]",1.0764647325742687,1.0026814639776764,0.27897859212501547,0.29639372772770955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2245143808597788,0.20011329928749608,0.0
178,2014-09-19,"[0.         0.27893134 0.29702289 0.         0.         0.
 0.         0.         0.         0.         0.         0.2240857
 0.19996007]",1.0896466545287045,1.0061986470289894,0.27893133505028384,0.2970228884366379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22408570295476946,0.19996007355830883,0.0
179,2014-09-22,"[0.         0.27878988 0.29650569 0.         0.         0.
 0.         0.         0.         0.         0.         0.22437448
 0.20032995]",1.110416392017011,1.016971753493673,0.27878987957526163,0.2965056928884493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22437447540644564,0.2003299521298435,0.0
180,2014-09-23,"[0.         0.27926384 0.29399321 0.         0.         0.
 0.         0.         0.         0.         0.         0.22468953
 0.20205342]",1.099785549901744,1.0071909140045232,0.2792638391480858,0.29399321080475666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22468952925026336,0.2020534207968943,0.0
181,2014-09-24,"[0.         0.27864864 0.29511883 0.         0.         0.
 0.         0.         0.         0.         0.         0.22516122
 0.2010713 ]",1.093796889414251,0.9985946558482085,0.2786486448329002,0.2951188316430042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2251612196314572,0.2010713038926384,0.0
182,2014-09-25,"[0.         0.27817764 0.29752717 0.         0.         0.
 0.         0.         0.         0.         0.         0.22505772
 0.19923747]",1.095946706853694,0.9958060681523803,0.27817763982181953,0.29752717249916777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22505771734216748,0.19923747033684533,0.0
183,2014-09-26,"[0.         0.27739185 0.29818362 0.         0.         0.
 0.         0.         0.         0.         0.         0.22580114
 0.19862339]",1.0937542671315374,0.9978270976836772,0.2773918462249091,0.29818362312186164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22580113896444717,0.19862339168878218,0.0
184,2014-09-29,"[0.         0.27727828 0.2982502  0.         0.         0.
 0.         0.         0.         0.         0.         0.2259047
 0.19856682]",1.0866756639954414,0.9911997412102906,0.27727828454835873,0.29825019977541806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22590469623947743,0.19856681943674584,0.0
185,2014-09-30,"[0.         0.23723449 0.26569984 0.         0.         0.
 0.         0.         0.         0.         0.1261092  0.20258218
 0.16837429]",1.0759563374316052,0.9864182172903825,0.23723449192430823,0.2656998360256037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12610920269228523,0.20258217757053065,0.16837429178727212,0.0
186,2014-10-01,"[0.         0.23024468 0.26030254 0.         0.         0.
 0.         0.         0.         0.         0.14441281 0.20016202
 0.16487795]",1.0789909661850232,0.9938432698137616,0.23024467710933882,0.2603025408055969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1444128126075952,0.20016202065621,0.16487794882125906,0.0
187,2014-10-02,"[0.         0.22909428 0.25940051 0.         0.         0.
 0.         0.         0.         0.         0.14688508 0.19993621
 0.16468392]",1.0664147121349907,0.9895911692696551,0.229094280742498,0.25940050925040836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14688508184978774,0.1999362091406502,0.16468391901665563,0.0
188,2014-10-03,"[0.         0.22895404 0.25903028 0.         0.         0.
 0.         0.         0.         0.         0.14759339 0.19956692
 0.16485537]",1.0578121673685572,0.9777991406920586,0.22895404416046328,0.2590302751414355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1475933930108244,0.1995669218191232,0.1648553658681536,0.0
189,2014-10-06,"[0.         0.2289203  0.25819567 0.         0.         0.
 0.         0.         0.         0.         0.14987319 0.1983919
 0.16461894]",1.0757325488726917,0.9879909806207156,0.22892029734007074,0.2581956745715857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1498731862628715,0.19839189911510563,0.16461894271036645,0.0
190,2014-10-07,"[0.         0.2289669  0.25700074 0.         0.         0.
 0.         0.         0.         0.         0.15134929 0.19771211
 0.16497097]",1.0874608167245425,0.9942381047504815,0.22896689679244311,0.25700074407891754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15134928709779266,0.1977121065450561,0.16497096548579057,0.0
191,2014-10-08,"[0.         0.22910465 0.2569301  0.         0.         0.
 0.         0.         0.         0.         0.15242994 0.19654057
 0.16499474]",1.0742702272448414,0.9761323057986793,0.22910465248991305,0.2569300959161411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15242994069870017,0.19654057020828977,0.16499474068695597,0.0
192,2014-10-09,"[0.         0.22922911 0.25716517 0.         0.         0.
 0.         0.         0.         0.         0.15286752 0.19587894
 0.16485926]",1.0587354555809603,0.9649347633689183,0.22922911368396182,0.25716516678490114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1528675199643574,0.19587893694643557,0.16485926262034395,0.0
193,2014-10-10,"[0.         0.22883819 0.25716282 0.         0.         0.
 0.         0.         0.         0.         0.15215936 0.19700493
 0.16483471]",1.0781389867672655,0.9782613734256085,0.22883818851281115,0.25716281531264074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1521593636683525,0.1970049260231494,0.1648347064830464,0.0
194,2014-10-13,"[0.         0.22886406 0.25794647 0.         0.         0.
 0.         0.         0.         0.         0.15144907 0.19707538
 0.16466502]",1.055764164399461,0.9603265896508801,0.22886406454188557,0.2579464706518038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15144906637880404,0.1970753764591589,0.1646650219683477,0.0
195,2014-10-14,"[0.         0.22894094 0.25829221 0.         0.         0.
 0.         0.         0.         0.         0.15137073 0.19689065
 0.16450547]",1.0550198142600962,0.9533179419705291,0.22894094196268738,0.25829221395323493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15137072528572196,0.19689064784001328,0.1645054709583424,0.0
196,2014-10-15,"[0.         0.22889845 0.25788603 0.         0.         0.
 0.         0.         0.         0.         0.15169217 0.19679844
 0.16472491]",1.048198978768607,0.950171726548802,0.2288984485852922,0.25788602601322974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15169216893490184,0.19679844168656596,0.16472491478001017,0.0
197,2014-10-16,"[0.         0.22914728 0.25828835 0.         0.         0.
 0.         0.         0.         0.         0.15173581 0.19609833
 0.16473024]",1.0394588217005976,0.9380289351617173,0.2291472753634168,0.25828834546306695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15173580528283742,0.19609833458849008,0.16473023930218872,0.0
198,2014-10-17,"[0.         0.2296432  0.25865054 0.         0.         0.
 0.         0.         0.         0.         0.15260433 0.19443397
 0.16466796]",1.045879289994969,0.9442753753881684,0.22964319844160705,0.25865053817152917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15260432746652616,0.19443397422068587,0.16466796169965173,0.0
199,2014-10-20,"[0.         0.2292582  0.25842948 0.         0.         0.
 0.         0.         0.         0.         0.15171541 0.19563207
 0.16496484]",1.0742762508214432,0.9649644958463587,0.22925820143882966,0.25842948303478636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15171540967864977,0.19563206877143768,0.16496483707629656,0.0
200,2014-10-21,"[0.         0.22897062 0.25786321 0.         0.         0.
 0.         0.         0.         0.         0.15090675 0.19691257
 0.16534684]",1.0684637741775853,0.9569335486957661,0.2289706212855153,0.25786321399285134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15090674974374996,0.1969125724477049,0.1653468425301785,0.0
201,2014-10-22,"[0.         0.22901455 0.25676317 0.         0.         0.
 0.         0.         0.         0.         0.15239336 0.19622826
 0.16560066]",1.0804660536490147,0.9636400219689627,0.22901455281860364,0.25676316547504097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15239336133551465,0.19622826146457556,0.16560065890626502,0.0
202,2014-10-23,"[0.         0.22891239 0.25755213 0.         0.         0.
 0.         0.         0.         0.         0.15104553 0.19703911
 0.16545084]",1.1016435542783025,0.9853800131450985,0.2289123901045608,0.25755212857385396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15104553311543986,0.19703911251084757,0.16545083569529775,0.0
203,2014-10-24,"[0.         0.22890286 0.25682397 0.         0.         0.
 0.         0.         0.         0.         0.15039002 0.19819176
 0.16569139]",1.09791173154845,0.9880464481577912,0.22890285716412218,0.2568239716760499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1503900209422466,0.19819176044752057,0.16569138977006082,0.0
204,2014-10-27,"[0.         0.22884516 0.2564636  0.         0.         0.
 0.         0.         0.         0.         0.14955148 0.19897056
 0.16616919]",1.1138453455584232,1.001853282230584,0.22884515824513318,0.25646360074801816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14955148390011544,0.19897056397264426,0.16616919313408904,0.0
205,2014-10-28,"[0.         0.23059777 0.25411646 0.         0.         0.
 0.         0.         0.         0.         0.14462624 0.200533
 0.17012653]",1.1383995148079897,1.0230804888497818,0.23059776797986917,0.25411646484404254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14462624274776759,0.20053299687206463,0.1701265275562561,0.0
206,2014-10-29,"[0.         0.23115672 0.25056226 0.         0.         0.
 0.         0.         0.         0.         0.14483954 0.20122551
 0.17221597]",1.1237207926305073,1.025051059895945,0.23115671993624767,0.25056226042879887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14483953779338207,0.20122550867482047,0.17221597316675089,0.0
207,2014-10-30,"[0.         0.23291075 0.25260133 0.         0.         0.
 0.         0.         0.         0.         0.14230861 0.19943098
 0.17274833]",1.167125967437173,1.045837455612139,0.2329107500199749,0.25260133062861695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14230860942215431,0.19943097954092964,0.1727483303883243,0.0
208,2014-10-31,"[0.         0.23224018 0.2512419  0.         0.         0.
 0.         0.         0.         0.         0.14363095 0.20001227
 0.17287471]",1.1521194868561873,1.0375848615094287,0.23224018027673188,0.251241895016568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14363094728270775,0.20001226625793544,0.17287471116605677,0.0
209,2014-11-03,"[0.         0.23168626 0.24761743 0.         0.         0.
 0.         0.         0.         0.         0.14616914 0.20055357
 0.1739736 ]",1.1973066781762165,1.0637018142447627,0.2316862642296887,0.2476174344958791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14616913542443152,0.20055356759391033,0.1739735982560903,0.0
210,2014-11-04,"[0.         0.23175388 0.24794291 0.         0.         0.
 0.         0.         0.         0.         0.14544251 0.20092008
 0.17394063]",1.2057262253156773,1.0651291615703233,0.23175387936022318,0.2479429080835644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14544250685536503,0.20092007747713153,0.1739406282237159,0.0
211,2014-11-05,"[0.         0.23140808 0.2466775  0.         0.         0.
 0.         0.         0.         0.         0.14637285 0.20128125
 0.17426032]",1.1928455387410613,1.0572793388201704,0.23140807978493816,0.24667750133791067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1463728494632877,0.2012812456740524,0.17426032373981098,0.0
212,2014-11-06,"[0.         0.23101183 0.24457868 0.         0.         0.
 0.         0.         0.         0.         0.1472471  0.20264645
 0.17451595]",1.2020088727341398,1.0661437815511894,0.23101182615690177,0.24457867518968981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147247095010245,0.20264645271493076,0.17451595092823252,0.0
213,2014-11-07,"[0.         0.23135581 0.24623567 0.         0.         0.
 0.         0.         0.         0.         0.14561563 0.20288689
 0.173906  ]",1.203663378386057,1.0670865402374807,0.23135581250766307,0.24623566852744774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14561562510924533,0.2028868920087998,0.17390600184684424,0.0
214,2014-11-10,"[0.         0.23138817 0.24656028 0.         0.         0.
 0.         0.         0.         0.         0.1449471  0.20322453
 0.17387992]",1.2121288594769344,1.0720547655269275,0.2313881707364027,0.2465602827665565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14494710404611696,0.20322452654500475,0.1738799159059192,0.0
215,2014-11-11,"[0.         0.23151916 0.24542318 0.         0.         0.
 0.         0.         0.         0.         0.14546184 0.2030812
 0.17451463]",1.2028542423229067,1.0685354381329522,0.23151915680007512,0.24542317506939662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14546183579894878,0.20308120469504745,0.17451462763653194,0.0
216,2014-11-12,"[0.         0.23110687 0.24322215 0.         0.         0.
 0.         0.         0.         0.         0.14692534 0.20365933
 0.17508631]",1.212248112685218,1.0765851171389909,0.23110687001042024,0.24322215317525897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14692533763478977,0.2036593306387055,0.17508630854082544,0.0
217,2014-11-13,"[0.         0.23480808 0.24746468 0.         0.         0.
 0.         0.         0.         0.         0.14316773 0.19831937
 0.17624014]",1.2046823100213644,1.0726557192735793,0.23480807971009013,0.24746468019541043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14316773039303424,0.19831937172517447,0.1762401379762905,0.0
218,2014-11-14,"[0.         0.20235704 0.20478257 0.12204205 0.         0.
 0.         0.         0.         0.         0.14222095 0.17428941
 0.15430798]",1.208677151853928,1.0792842857470408,0.20235704385533337,0.20478256749193063,0.12204205387430045,0.0,0.0,0.0,0.0,0.0,0.0,0.1422209544154265,0.1742894051124337,0.15430797525057544,0.0
219,2014-11-17,"[0.         0.19764402 0.19815598 0.13659356 0.         0.
 0.         0.         0.         0.         0.14303018 0.17271125
 0.15186501]",1.2038599421487477,1.0694277894954727,0.19764401983495708,0.19815597949004374,0.13659355886443864,0.0,0.0,0.0,0.0,0.0,0.0,0.1430301820355304,0.17271124976238242,0.15186501001264774,0.0
220,2014-11-18,"[0.         0.19914462 0.20576155 0.12652444 0.         0.
 0.         0.         0.         0.         0.14129357 0.17709048
 0.15018534]",1.203730392286475,1.0705386594803077,0.19914461815741083,0.20576155144951505,0.12652443614179065,0.0,0.0,0.0,0.0,0.0,0.0,0.14129357475346216,0.17709047691523366,0.15018534258258776,0.0
221,2014-11-19,"[0.         0.19941712 0.20790671 0.1248446  0.         0.
 0.         0.         0.         0.         0.14053875 0.17752789
 0.14976493]",1.2080848964469297,1.0752841732022411,0.1994171228135073,0.20790671127166735,0.1248445991339947,0.0,0.0,0.0,0.0,0.0,0.0,0.14053874613916195,0.17752788605283432,0.1497649345888344,0.0
222,2014-11-20,"[0.         0.19993382 0.21015299 0.12285635 0.         0.
 0.         0.         0.         0.         0.13955724 0.17791813
 0.14958146]",1.2072716217979176,1.074107188997566,0.19993382386745356,0.2101529926325811,0.12285635119103092,0.0,0.0,0.0,0.0,0.0,0.0,0.13955723589124738,0.17791813244363347,0.14958146397405372,0.0
223,2014-11-21,"[0.         0.19975707 0.21018977 0.12326937 0.         0.
 0.         0.         0.         0.         0.13963755 0.17769389
 0.14945236]",1.1974000648955845,1.066084127106931,0.19975706796409992,0.2101897688882156,0.12326937107761524,0.0,0.0,0.0,0.0,0.0,0.0,0.13963754564545033,0.1776938892532915,0.14945235717132743,0.0
224,2014-11-24,"[0.         0.19939048 0.20898161 0.12487436 0.         0.
 0.         0.         0.         0.         0.14008805 0.17705613
 0.14960938]",1.2239217910319775,1.0891522062027965,0.19939047609707516,0.2089816104881139,0.12487435895019336,0.0,0.0,0.0,0.0,0.0,0.0,0.14008804576597145,0.1770561289566381,0.149609379742008,0.0
225,2014-11-25,"[0.         0.19960543 0.20935637 0.12458135 0.         0.
 0.         0.         0.         0.         0.13969537 0.17697598
 0.14978551]",1.2108491770857006,1.0794568468216605,0.19960542725197433,0.2093563710781572,0.12458134604890488,0.0,0.0,0.0,0.0,0.0,0.0,0.13969537177087682,0.17697597672989573,0.1497855071201911,0.0
226,2014-11-26,"[0.         0.19932465 0.20868323 0.12570092 0.         0.
 0.         0.         0.         0.         0.13999403 0.17646987
 0.14982731]",1.217885660006678,1.0837473330856917,0.19932464711024486,0.2086832291480958,0.12570091512939993,0.0,0.0,0.0,0.0,0.0,0.0,0.1399940321254023,0.17646986594809436,0.1498273105387627,0.0
227,2014-11-28,"[0.         0.19964042 0.21021349 0.1238692  0.         0.
 0.         0.         0.         0.         0.13955167 0.17715053
 0.14957469]",1.2080408984495505,1.0797464346870644,0.19964042296641413,0.21021348749742733,0.12386920090496405,0.0,0.0,0.0,0.0,0.0,0.0,0.13955166875362718,0.17715053395803054,0.14957468591953685,0.0
228,2014-12-01,"[0.         0.19934287 0.20937471 0.12482633 0.         0.
 0.         0.         0.         0.         0.13998345 0.17695303
 0.14951962]",1.2102334044735654,1.0812248702098142,0.19934286591569012,0.20937471228054416,0.12482632664219968,0.0,0.0,0.0,0.0,0.0,0.0,0.1399834485812243,0.17695303116381655,0.14951961541652514,0.0
229,2014-12-02,"[0.         0.19896546 0.20800633 0.12595085 0.         0.
 0.         0.         0.         0.         0.14064399 0.17690848
 0.14952489]",1.2048775136653702,1.073654151845159,0.1989654621792371,0.20800632947947553,0.12595084581470217,0.0,0.0,0.0,0.0,0.0,0.0,0.1406439897380876,0.1769084825874328,0.14952489020106474,0.0
230,2014-12-03,"[0.         0.19857864 0.20713639 0.12687756 0.         0.
 0.         0.         0.         0.         0.1412472  0.17687331
 0.1492869 ]",1.2070046419620117,1.0731821672289001,0.19857864419758314,0.20713639090750482,0.12687755757100938,0.0,0.0,0.0,0.0,0.0,0.0,0.14124720009075128,0.17687330700085113,0.14928690023230018,0.0
231,2014-12-04,"[0.         0.19786015 0.20456198 0.12973666 0.         0.
 0.         0.         0.         0.         0.14240877 0.1760935
 0.14933894]",1.212821922797264,1.0749687681696147,0.19786014672857646,0.20456197665151796,0.12973665969394374,0.0,0.0,0.0,0.0,0.0,0.0,0.1424087719441767,0.17609350355039685,0.14933894143138832,0.0
232,2014-12-05,"[0.         0.19720445 0.20185241 0.13324237 0.         0.
 0.         0.         0.         0.         0.14329943 0.17477971
 0.14962163]",1.2271492330572498,1.083597204691415,0.19720444780359037,0.20185241055370157,0.1332423704953317,0.0,0.0,0.0,0.0,0.0,0.0,0.143299431837626,0.17477971008606405,0.14962162922368633,0.0
233,2014-12-08,"[0.         0.19726921 0.20213856 0.13316202 0.         0.
 0.         0.         0.         0.         0.14302609 0.17471556
 0.14968857]",1.220760937127814,1.0829298583125617,0.19726920597197625,0.20213855893550703,0.1331620153842606,0.0,0.0,0.0,0.0,0.0,0.0,0.1430260869706524,0.17471555850316262,0.1496885742344411,0.0
234,2014-12-09,"[0.         0.19793197 0.20440578 0.13035532 0.         0.
 0.         0.         0.         0.         0.14203751 0.17558283
 0.1496866 ]",1.2365952105090696,1.0909611548614608,0.19793196940181995,0.20440577890324016,0.13035531738510173,0.0,0.0,0.0,0.0,0.0,0.0,0.14203751154223596,0.17558282510044984,0.1496865976671524,0.0
235,2014-12-10,"[0.         0.19825245 0.20619631 0.12814946 0.         0.
 0.         0.         0.         0.         0.14165519 0.17647351
 0.14927308]",1.2137061691455104,1.0728304278586325,0.1982524488266958,0.20619630678926842,0.12814946460422277,0.0,0.0,0.0,0.0,0.0,0.0,0.14165518859630805,0.17647351485137203,0.14927307633213283,0.0
236,2014-12-11,"[0.         0.19776773 0.20447278 0.13041214 0.         0.
 0.         0.         0.         0.         0.1422624  0.17572079
 0.14936416]",1.232198185277379,1.085283133876824,0.19776773016643012,0.20447277520640703,0.13041214027248463,0.0,0.0,0.0,0.0,0.0,0.0,0.1422624013689862,0.17572079350764502,0.14936415947804704,0.0
237,2014-12-12,"[0.         0.19749297 0.20344823 0.13156592 0.         0.
 0.         0.         0.         0.         0.14273752 0.17545241
 0.14930295]",1.2064911741405622,1.0714376604027318,0.19749297050619735,0.20344822602703316,0.1315659186241894,0.0,0.0,0.0,0.0,0.0,0.0,0.14273752092286102,0.17545241218265092,0.14930295173706815,0.0
238,2014-12-15,"[0.         0.1970784  0.20155905 0.1337576  0.         0.
 0.         0.         0.         0.         0.14335368 0.17479422
 0.14945706]",1.2073619858118478,1.0649324664779842,0.19707839731001606,0.20155904544325737,0.13375759869914436,0.0,0.0,0.0,0.0,0.0,0.0,0.1433536750110868,0.17479422003613412,0.14945706350036117,0.0
239,2014-12-16,"[0.         0.19667727 0.20039012 0.13560558 0.         0.
 0.         0.         0.         0.         0.14385768 0.17414291
 0.14932645]",1.207591491867387,1.0656197160674277,0.19667726669079755,0.20039011554191247,0.13560558061149022,0.0,0.0,0.0,0.0,0.0,0.0,0.1438576773077188,0.17414291080259256,0.14932644904548836,0.0
240,2014-12-17,"[0.         0.19602188 0.19740235 0.14401025 0.         0.
 0.         0.         0.         0.         0.14219108 0.17065805
 0.1497164 ]",1.1742893933467993,1.0382847179196275,0.19602187667687238,0.19740234695996992,0.14401024538461837,0.0,0.0,0.0,0.0,0.0,0.0,0.14219107982756388,0.17065805487969285,0.14971639627128258,0.0
241,2014-12-18,"[0.         0.19585495 0.19666235 0.14435777 0.         0.
 0.         0.         0.         0.         0.14248106 0.17090478
 0.14973909]",1.1695544020999227,1.0409966754005642,0.19585494559290118,0.19666235231948276,0.1443577689758478,0.0,0.0,0.0,0.0,0.0,0.0,0.14248106156180187,0.1709047769389989,0.14973909461096757,0.0
242,2014-12-19,"[0.         0.19556895 0.1955723  0.1445182  0.         0.
 0.         0.         0.         0.         0.14286077 0.17153936
 0.14994041]",1.2034624625316006,1.0636703197317987,0.1955689530896966,0.19557229905698392,0.14451820467343598,0.0,0.0,0.0,0.0,0.0,0.0,0.14286077345245454,0.17153936248245444,0.1499404072449746,0.0
243,2014-12-22,"[0.         0.19640036 0.1986147  0.13925499 0.         0.
 0.         0.         0.         0.         0.14229509 0.17383501
 0.14959984]",1.207306792552824,1.0678622548450485,0.19640036124733443,0.19861470410085008,0.1392549899688134,0.0,0.0,0.0,0.0,0.0,0.0,0.14229509079630473,0.1738350117049619,0.14959984218173555,0.0
244,2014-12-23,"[0.         0.19648231 0.19916583 0.138304   0.         0.
 0.         0.         0.         0.         0.14274224 0.17413628
 0.14916934]",1.2085313515025191,1.0712152993823638,0.19648230693271573,0.19916583269088997,0.13830399645794395,0.0,0.0,0.0,0.0,0.0,0.0,0.142742239103484,0.1741362809517437,0.14916934386322273,0.0
245,2014-12-24,"[0.         0.19600377 0.19729458 0.14029174 0.         0.
 0.         0.         0.         0.         0.14291699 0.17380896
 0.14968396]",1.2226480265345048,1.0790899051960294,0.19600377158427124,0.19729457735215433,0.14029173960563668,0.0,0.0,0.0,0.0,0.0,0.0,0.1429169883929771,0.17380896184300318,0.14968396122195737,0.0
246,2014-12-26,"[0.         0.19588105 0.19664476 0.14063291 0.         0.
 0.         0.         0.         0.         0.14309027 0.17381082
 0.14994019]",1.2034564746690122,1.072842610046493,0.19588104921752747,0.19664475961958985,0.14063290607258208,0.0,0.0,0.0,0.0,0.0,0.0,0.143090267682381,0.17381082253430777,0.14994019487361182,0.0
247,2014-12-29,"[0.         0.19560385 0.1958655  0.14110035 0.         0.
 0.         0.         0.         0.         0.14339961 0.17402304
 0.15000765]",1.2034162248830673,1.0738293653952442,0.1956038499342455,0.19586550395173574,0.14110034536404117,0.0,0.0,0.0,0.0,0.0,0.0,0.14339960710665986,0.1740230427738899,0.15000765086942774,0.0
248,2014-12-30,"[0.         0.1953835  0.19523765 0.14187631 0.         0.
 0.         0.         0.         0.         0.14293435 0.17413117
 0.15043703]",1.2053368124653532,1.071954925517232,0.19538349974905111,0.19523764823216785,0.1418763102105223,0.0,0.0,0.0,0.0,0.0,0.0,0.14293434506388844,0.17413117109863183,0.1504370256457384,0.0
249,2014-12-31,"[0.         0.19550563 0.19583547 0.14145573 0.         0.
 0.         0.         0.         0.         0.14225693 0.17431956
 0.15062668]",1.2152376735970745,1.077341491198024,0.19550563356627917,0.19583546559027762,0.14145573426947353,0.0,0.0,0.0,0.0,0.0,0.0,0.14225692538840837,0.17431955969511606,0.1506266814904454,0.0
250,2015-01-02,"[0.         0.19569791 0.19619919 0.14134981 0.         0.
 0.         0.         0.         0.         0.14362611 0.1734397
 0.14968727]",1.2106815846396155,1.0795321704284417,0.19569791245707044,0.19619918997645122,0.14134981038232794,0.0,0.0,0.0,0.0,0.0,0.0,0.14362611315705143,0.17343970461743885,0.14968726940966015,0.0
251,2015-01-05,"[0.         0.19580239 0.19570452 0.14189361 0.         0.
 0.         0.         0.         0.         0.14411499 0.17316083
 0.14932365]",1.2007920219192714,1.073884725678362,0.1958023897649708,0.19570452061437718,0.1418936070738634,0.0,0.0,0.0,0.0,0.0,0.0,0.14411499333483768,0.17316083443411034,0.14932365477784051,0.0
252,2015-01-06,"[0.         0.19524213 0.19387334 0.14421562 0.         0.
 0.         0.         0.         0.         0.14431776 0.17276377
 0.14958738]",1.1792622596470257,1.0553298218958624,0.1952421307186295,0.19387334431951203,0.14421561639986769,0.0,0.0,0.0,0.0,0.0,0.0,0.1443177607211283,0.17276377188435688,0.14958737595650548,0.0
253,2015-01-07,"[0.         0.19518717 0.1933789  0.1473768  0.         0.
 0.         0.         0.         0.         0.1440107  0.17072589
 0.14932054]",1.1752545955328608,1.0630462554190994,0.19518716951839335,0.1933788991690955,0.14737679881575488,0.0,0.0,0.0,0.0,0.0,0.0,0.14401070117981032,0.17072589138336783,0.14932053993357813,0.0
254,2015-01-08,"[0.         0.19466433 0.19223167 0.1517845  0.         0.
 0.         0.         0.         0.         0.14374698 0.16844054
 0.14913197]",1.1626591579883894,1.0528766693885034,0.1946643284599892,0.19223166833144129,0.15178450385208103,0.0,0.0,0.0,0.0,0.0,0.0,0.14374698452130286,0.1684405422481881,0.14913197258699756,0.0
255,2015-01-09,"[0.         0.19401247 0.19042453 0.15466556 0.         0.
 0.         0.         0.         0.         0.14365004 0.16784281
 0.14940458]",1.1735710113492561,1.0649971742108357,0.1940124733161154,0.19042453239463905,0.15466556129184017,0.0,0.0,0.0,0.0,0.0,0.0,0.1436500360839037,0.16784281302119006,0.14940458389231154,0.0
256,2015-01-12,"[0.         0.19374512 0.18937392 0.15704786 0.         0.
 0.         0.         0.         0.         0.1434095  0.16668126
 0.14974235]",1.1933730456485998,1.0758880742794559,0.19374511878448852,0.1893739192162979,0.15704785933057006,0.0,0.0,0.0,0.0,0.0,0.0,0.1434094973073421,0.16668125700328237,0.1497423483580192,0.0
257,2015-01-13,"[0.         0.1943103  0.19190711 0.15269707 0.         0.
 0.         0.         0.         0.         0.14250419 0.16892586
 0.14965547]",1.183690021897247,1.07547668526011,0.19431029753989051,0.19190710680038947,0.1526970675228723,0.0,0.0,0.0,0.0,0.0,0.0,0.14250419294055008,0.1689258613639752,0.14965547383232236,0.0
