,Date,Weights,Profit,Base Profit,Volume,PCAR,F,SPAR,OSK,TTNP,NBIX,TECH,BCRX,COHR,BIO,WAT,PKI,cash
958,2017-10-24,"[0.14848638 0.         0.         0.         0.         0.19764452
 0.15123059 0.24449849 0.         0.12815973 0.12998033 0.
 0.        ]",1.7940012138927393,1.9981823765202884,0.03458772405736568,0.0,0.0,0.0,0.0,0.19764451682567596,0.151230588555336,0.24449849128723145,0.0,0.12815973162651062,0.12998032569885254,0.0,0.0,0.14848637580871582
959,2017-10-25,"[0.14790888 0.         0.         0.         0.         0.19812034
 0.15167873 0.24438612 0.         0.12785748 0.13004842 0.
 0.        ]",1.812654747419111,1.999371657241755,0.00958494473519844,0.0,0.0,0.0,0.0,0.1981203407049179,0.15167872607707977,0.24438612163066864,0.0,0.12785747647285461,0.13004842400550842,0.0,0.0,0.14790888130664825
960,2017-10-26,"[0.14754348 0.         0.         0.         0.         0.19801457
 0.15133037 0.24512292 0.         0.12757881 0.13040984 0.
 0.        ]",1.8014569517363337,1.9937624778931677,0.027349626990180283,0.0,0.0,0.0,0.0,0.19801457226276398,0.15133036673069,0.24512292444705963,0.0,0.12757880985736847,0.130409836769104,0.0,0.0,0.14754347503185272
961,2017-10-27,"[0.14694099 0.         0.         0.         0.         0.19886312
 0.15089117 0.2451222  0.         0.12805945 0.13012306 0.
 0.        ]",1.8019065546283066,1.9937985679650634,0.01679587958935971,0.0,0.0,0.0,0.0,0.19886311888694763,0.15089116990566254,0.24512219429016113,0.0,0.12805944681167603,0.1301230639219284,0.0,0.0,0.14694099128246307
962,2017-10-30,"[0.14675461 0.         0.         0.         0.         0.19888741
 0.15070236 0.24528031 0.         0.12812106 0.13025425 0.
 0.        ]",1.853068756163403,2.0175030068289854,0.004345916922368791,0.0,0.0,0.0,0.0,0.1988874077796936,0.1507023572921753,0.24528031051158905,0.0,0.12812106311321259,0.13025425374507904,0.0,0.0,0.14675460755825043
963,2017-10-31,"[0.14624648 0.         0.         0.         0.         0.19942774
 0.14991549 0.24557507 0.         0.12867996 0.1301553  0.
 0.        ]",1.8623636489073991,2.035423740672828,0.06067392013535811,0.0,0.0,0.0,0.0,0.1994277387857437,0.14991548657417297,0.24557507038116455,0.0,0.12867996096611023,0.1301552951335907,0.0,0.0,0.14624647796154022
964,2017-11-01,"[0.14660367 0.         0.         0.         0.         0.19931778
 0.14960895 0.24570698 0.         0.12867945 0.13008311 0.
 0.        ]",1.8418430087098465,2.029186122927494,0.018576857998432478,0.0,0.0,0.0,0.0,0.1993177831172943,0.14960895478725433,0.2457069754600525,0.0,0.12867945432662964,0.1300831139087677,0.0,0.0,0.14660367369651794
965,2017-11-02,"[0.14569312 0.         0.         0.         0.         0.20014511
 0.1503454  0.24530599 0.         0.12878743 0.12972295 0.
 0.        ]",1.858579802255764,2.04420730282199,0.023177615761036077,0.0,0.0,0.0,0.0,0.20014511048793793,0.15034539997577667,0.24530598521232605,0.0,0.12878742814064026,0.1297229528427124,0.0,0.0,0.1456931233406067
966,2017-11-03,"[0.14677885 0.         0.         0.         0.         0.19952619
 0.14901517 0.24565043 0.         0.12910764 0.1299217  0.
 0.        ]",1.8729227373703239,2.087898940230709,0.04713940645036646,0.0,0.0,0.0,0.0,0.19952619075775146,0.1490151733160019,0.24565042555332184,0.0,0.12910763919353485,0.12992170453071594,0.0,0.0,0.14677885174751282
967,2017-11-06,"[0.14612643 0.         0.         0.         0.         0.2004211
 0.14877051 0.24546023 0.         0.12971468 0.12950702 0.
 0.        ]",1.886447197347456,2.1191941763515083,0.06972552392175821,0.0,0.0,0.0,0.0,0.20042109489440918,0.1487705111503601,0.24546022713184357,0.0,0.12971468269824982,0.12950702011585236,0.0,0.0,0.14612643420696259
968,2017-11-07,"[0.14614439 0.         0.         0.         0.         0.19998239
 0.14790854 0.24585515 0.         0.12927382 0.13083571 0.
 0.        ]",1.9064866807271972,2.1386994837271383,0.05542286267431225,0.0,0.0,0.0,0.0,0.1999823898077011,0.1479085385799408,0.2458551526069641,0.0,0.12927381694316864,0.13083571195602417,0.0,0.0,0.14614439010620117
969,2017-11-08,"[0.14503384 0.         0.         0.         0.         0.2012374
 0.14870845 0.24536802 0.         0.12959456 0.13005774 0.
 0.        ]",1.9298502286439512,2.1401458554219532,0.03983138972695212,0.0,0.0,0.0,0.0,0.20123739540576935,0.14870844781398773,0.24536801874637604,0.0,0.1295945644378662,0.13005773723125458,0.0,0.0,0.1450338363647461
970,2017-11-09,"[0.144988   0.         0.         0.         0.         0.20135352
 0.1485629  0.24536383 0.         0.12969889 0.13003291 0.
 0.        ]",1.939539214574539,2.1784461427308974,0.03702273448859949,0.0,0.0,0.0,0.0,0.201353520154953,0.14856289327144623,0.24536383152008057,0.0,0.12969888746738434,0.13003291189670563,0.0,0.0,0.14498800039291382
971,2017-11-10,"[0.143797   0.         0.         0.         0.         0.20339492
 0.15096499 0.24330851 0.         0.12998882 0.12854572 0.
 0.        ]",1.8838675451781477,2.154087719708674,0.06232713214680029,0.0,0.0,0.0,0.0,0.20339491963386536,0.15096499025821686,0.24330851435661316,0.0,0.12998881936073303,0.12854571640491486,0.0,0.0,0.14379699528217316
972,2017-11-13,"[0.1450525  0.         0.         0.         0.         0.20203967
 0.15098861 0.24366033 0.         0.12920335 0.1290555  0.
 0.        ]",1.868460304102083,2.1603786685930535,0.07042077529914939,0.0,0.0,0.0,0.0,0.2020396739244461,0.1509886085987091,0.2436603307723999,0.0,0.12920334935188293,0.12905550003051758,0.0,0.0,0.1450524926185608
973,2017-11-14,"[0.1441979  0.         0.         0.         0.         0.20304476
 0.15212788 0.24293981 0.         0.12936957 0.12832013 0.
 0.        ]",1.8717927957999443,2.170117096437463,0.01880718128732028,0.0,0.0,0.0,0.0,0.20304475724697113,0.15212787687778473,0.2429398149251938,0.0,0.1293695718050003,0.1283201277256012,0.0,0.0,0.14419789612293243
974,2017-11-15,"[0.14431322 0.         0.         0.         0.         0.2028368
 0.1514351  0.24343303 0.         0.12952374 0.12845817 0.
 0.        ]",1.8326885986609402,2.1464601025193417,0.026614105263978144,0.0,0.0,0.0,0.0,0.2028367966413498,0.15143510699272156,0.24343302845954895,0.0,0.12952373921871185,0.128458172082901,0.0,0.0,0.14431321620941162
975,2017-11-16,"[0.11387663 0.09934929 0.11526982 0.         0.         0.1511119
 0.         0.1954275  0.         0.09894982 0.12496474 0.10105032
 0.        ]",1.8536636252187082,2.15089436367529,1.0956234535090479,0.09934929013252258,0.11526982486248016,0.0,0.0,0.151111900806427,0.0,0.19542750716209412,0.0,0.09894981980323792,0.12496474385261536,0.10105032473802567,0.0,0.11387663334608078
976,2017-11-17,"[0.12750956 0.11176169 0.12828887 0.         0.         0.16567098
 0.         0.21624154 0.         0.         0.13785037 0.11267698
 0.        ]",1.8781298031551423,2.148749393262486,0.3330119202200272,0.11176168918609619,0.1282888650894165,0.0,0.0,0.1656709760427475,0.0,0.21624153852462769,0.0,0.0,0.13785037398338318,0.11267697811126709,0.0,0.12750956416130066
977,2017-11-20,"[0.12822953 0.11227386 0.12835592 0.         0.         0.1652528
 0.         0.21601492 0.         0.         0.13735707 0.11251585
 0.        ]",1.9085210925512097,2.1500451297117613,0.028340855999652782,0.11227386444807053,0.12835592031478882,0.0,0.0,0.16525280475616455,0.0,0.21601492166519165,0.0,0.0,0.13735707104206085,0.11251585185527802,0.0,0.1282295286655426
978,2017-11-21,"[0.12843348 0.11151119 0.12799297 0.         0.         0.16552839
 0.         0.21649659 0.         0.         0.13732266 0.11271475
 0.        ]",1.8880591153996251,2.160132881071066,0.02122849944673103,0.11151119321584702,0.12799297273159027,0.0,0.0,0.16552838683128357,0.0,0.21649658679962158,0.0,0.0,0.13732266426086426,0.1127147525548935,0.0,0.1284334808588028
979,2017-11-22,"[0.12916602 0.11205723 0.12797545 0.         0.         0.16486257
 0.         0.21639654 0.         0.         0.13699685 0.11254529
 0.        ]",1.8970100232939389,2.180003354542572,0.03594658331395952,0.11205723136663437,0.1279754489660263,0.0,0.0,0.16486257314682007,0.0,0.2163965404033661,0.0,0.0,0.13699685037136078,0.11254528909921646,0.0,0.12916602194309235
980,2017-11-24,"[0.11657073 0.09960254 0.11481369 0.         0.         0.15008236
 0.         0.19553742 0.         0.09860928 0.12317656 0.10160737
 0.        ]",1.8967419777549577,2.20444396945446,0.35138844815302905,0.09960254281759262,0.11481368541717529,0.0,0.0,0.15008236467838287,0.0,0.19553741812705994,0.0,0.09860928356647491,0.12317655980587006,0.10160736739635468,0.0,0.11657073348760605
981,2017-11-27,"[0.12891187 0.11139062 0.12770839 0.         0.         0.16514422
 0.         0.21662007 0.         0.         0.13727106 0.11295378
 0.        ]",1.8791499679263117,2.1704894251070477,0.35947067774664365,0.111390620470047,0.12770839035511017,0.0,0.0,0.16514421999454498,0.0,0.216620072722435,0.0,0.0,0.13727106153964996,0.112953782081604,0.0,0.12891186773777008
982,2017-11-28,"[0.11640292 0.09914    0.11458705 0.         0.         0.15014735
 0.         0.19565223 0.         0.09889635 0.1233701  0.10180404
 0.        ]",1.8803103339338543,2.1796631887243625,0.34590805057695845,0.0991399958729744,0.11458705365657806,0.0,0.0,0.15014734864234924,0.0,0.19565223157405853,0.0,0.09889634698629379,0.12337010353803635,0.10180404037237167,0.0,0.11640291661024094
983,2017-11-29,"[0.12871991 0.11157458 0.12779306 0.         0.         0.16467887
 0.         0.21656314 0.         0.         0.13756198 0.11310843
 0.        ]",1.8985371567791645,2.1745142607445014,0.35192761040889015,0.11157457530498505,0.1277930587530136,0.0,0.0,0.16467887163162231,0.0,0.2165631353855133,0.0,0.0,0.13756197690963745,0.11310842633247375,0.0,0.12871991097927094
984,2017-11-30,"[0.1294542  0.11120632 0.12748176 0.         0.         0.16533943
 0.         0.21670754 0.         0.         0.13698518 0.11282562
 0.        ]",1.902664209644297,2.1593711384646377,0.008193745510872074,0.11120631545782089,0.12748175859451294,0.0,0.0,0.1653394252061844,0.0,0.21670754253864288,0.0,0.0,0.136985182762146,0.11282562464475632,0.0,0.12945419549942017
985,2017-12-01,"[0.12906702 0.11316279 0.1281524  0.         0.         0.16275707
 0.         0.2160369  0.         0.         0.13796216 0.11286169
 0.        ]",1.9099990152196766,2.153889638229164,0.012403685135626844,0.11316279321908951,0.12815240025520325,0.0,0.0,0.16275706887245178,0.0,0.21603690087795258,0.0,0.0,0.13796216249465942,0.11286169290542603,0.0,0.12906701862812042
986,2017-12-04,"[0.12903073 0.11354413 0.12825389 0.         0.         0.1625424
 0.         0.21585575 0.         0.         0.13804437 0.11272875
 0.        ]",1.909323315400226,2.1841768293898873,0.02659492631080321,0.11354412883520126,0.12825389206409454,0.0,0.0,0.1625424027442932,0.0,0.21585574746131897,0.0,0.0,0.13804437220096588,0.11272875219583511,0.0,0.1290307343006134
987,2017-12-05,"[0.12934753 0.11452357 0.12852089 0.         0.         0.16131663
 0.         0.21558256 0.         0.         0.13803777 0.11267105
 0.        ]",1.9200651567605773,2.2139774059874053,0.015646624566879576,0.11452356725931168,0.1285208910703659,0.0,0.0,0.1613166332244873,0.0,0.21558256447315216,0.0,0.0,0.138037770986557,0.11267105489969254,0.0,0.1293475329875946
988,2017-12-06,"[0.12935393 0.11692829 0.12922339 0.         0.         0.15873894
 0.         0.21480902 0.         0.         0.13847406 0.11247237
 0.        ]",1.8766092375870078,2.152052910787701,0.029246007913440147,0.11692828685045242,0.12922339141368866,0.0,0.0,0.15873894095420837,0.0,0.21480901539325714,0.0,0.0,0.13847406208515167,0.11247237026691437,0.0,0.12935392558574677
989,2017-12-07,"[0.12957592 0.11589666 0.1289006  0.         0.         0.15994161
 0.         0.21514164 0.         0.         0.13795647 0.11258703
 0.        ]",1.8662097222623786,2.1272007851661097,0.024519645283104692,0.11589666455984116,0.12890060245990753,0.0,0.0,0.15994161367416382,0.0,0.2151416391134262,0.0,0.0,0.13795647025108337,0.11258702725172043,0.0,0.1295759230852127
990,2017-12-08,"[0.12942289 0.11576051 0.12892611 0.         0.         0.160174
 0.         0.21512817 0.         0.         0.13794883 0.11263948
 0.        ]",1.8716354325655473,2.122417485218016,0.0100308910140369,0.11576050519943237,0.1289261132478714,0.0,0.0,0.16017399728298187,0.0,0.21512816846370697,0.0,0.0,0.13794882595539093,0.11263947933912277,0.0,0.1294228881597519
991,2017-12-11,"[0.12931927 0.1152415  0.12875457 0.         0.         0.16093534
 0.         0.21528508 0.         0.         0.13790207 0.11256219
 0.        ]",1.8704371268091313,2.16828150177654,0.0076100250469819325,0.11524149775505066,0.12875457108020782,0.0,0.0,0.16093534231185913,0.0,0.21528507769107819,0.0,0.0,0.13790206611156464,0.11256219446659088,0.0,0.12931926548480988
992,2017-12-12,"[0.12898463 0.11504792 0.12877357 0.         0.         0.1614661
 0.         0.21527793 0.         0.         0.13796662 0.11248325
 0.        ]",1.8895792292769498,2.1866716462680715,0.022577827806711442,0.11504791676998138,0.12877357006072998,0.0,0.0,0.1614661067724228,0.0,0.21527792513370514,0.0,0.0,0.13796661794185638,0.11248324811458588,0.0,0.12898463010787964
993,2017-12-13,"[0.12872453 0.11482658 0.12876429 0.         0.         0.1617454
 0.         0.21530448 0.         0.         0.13806163 0.11257308
 0.        ]",1.8746613089103183,2.143263265231906,0.03244217724317474,0.11482658237218857,0.1287642866373062,0.0,0.0,0.16174539923667908,0.0,0.21530447900295258,0.0,0.0,0.13806162774562836,0.11257307976484299,0.0,0.12872453033924103
994,2017-12-14,"[0.12857737 0.11519089 0.12888621 0.         0.         0.16134469
 0.         0.21517701 0.         0.         0.13830791 0.11251588
 0.        ]",1.844064124043165,2.1299222055537554,0.01628675932305883,0.11519088596105576,0.12888620793819427,0.0,0.0,0.16134469211101532,0.0,0.2151770144701004,0.0,0.0,0.13830791413784027,0.1125158816576004,0.0,0.1285773664712906
995,2017-12-15,"[0.12883618 0.11454065 0.1285771  0.         0.         0.16196552
 0.         0.21551812 0.         0.         0.1380993  0.11246312
 0.        ]",1.8424513503500066,2.14320122194683,0.049452819254434295,0.11454065144062042,0.1285770982503891,0.0,0.0,0.1619655191898346,0.0,0.21551811695098877,0.0,0.0,0.1380992978811264,0.11246312409639359,0.0,0.12883618474006653
996,2017-12-18,"[0.12925938 0.11466994 0.1284971  0.         0.         0.16148444
 0.         0.21558951 0.         0.         0.13802524 0.11247436
 0.        ]",1.8124847055283793,2.125881553315739,0.007739723522224341,0.11466994136571884,0.12849709391593933,0.0,0.0,0.16148443520069122,0.0,0.2155895084142685,0.0,0.0,0.13802523910999298,0.11247435957193375,0.0,0.1292593777179718
