,Date,Weights,Profit,Base Profit,SPXC,CVR,LECO,PFIN,EAT,MCD,PZZA,JACK,TRT,ASYS,VECO,IVAC,cash
16,2014-01-29,"[0.         0.         0.         0.         0.16611811 0.29321462
 0.         0.16805674 0.15103657 0.         0.         0.22157397
 0.        ]",1.0573116517648324,1.042982916390192,0.0,0.0,0.0,0.16611810683002343,0.29321462048615776,0.0,0.16805673925239528,0.15103656775652696,0.0,0.0,0.22157396567489665,0.0,0.0
17,2014-01-30,"[0.         0.         0.         0.         0.16731856 0.29280433
 0.         0.1688079  0.14977445 0.         0.         0.22129475
 0.        ]",1.0642992611256101,1.0404445269274918,0.0,0.0,0.0,0.16731856349422425,0.29280433088262553,0.0,0.1688079042482312,0.14977445042103613,0.0,0.0,0.2212947509538829,0.0,0.0
18,2014-01-31,"[0.         0.         0.         0.         0.16758833 0.29256347
 0.         0.16853456 0.14922794 0.         0.         0.2220857
 0.        ]",1.0680034858102285,1.0568054317607372,0.0,0.0,0.0,0.16758832928349934,0.29256347367549146,0.0,0.16853455543240362,0.14922793966601572,0.0,0.0,0.22208570194258984,0.0,0.0
19,2014-02-03,"[0.         0.         0.         0.         0.16786363 0.29227439
 0.         0.16805324 0.14869482 0.         0.         0.22311393
 0.        ]",1.0569714930148748,1.0530758233141932,0.0,0.0,0.0,0.1678636343576407,0.2922743877638246,0.0,0.1680532350194293,0.14869481546844188,0.0,0.0,0.22311392739066366,0.0,0.0
20,2014-02-04,"[0.         0.         0.         0.         0.16879231 0.29186448
 0.         0.1687122  0.14778398 0.         0.         0.22284702
 0.        ]",1.0734577169273183,1.0527452759680016,0.0,0.0,0.0,0.1687923116299045,0.29186448107515267,0.0,0.1687122035837945,0.14778398323323355,0.0,0.0,0.22284702047791474,0.0,0.0
21,2014-02-05,"[0.         0.         0.         0.         0.1686066  0.29222622
 0.         0.16867774 0.14809646 0.         0.         0.22239298
 0.        ]",1.0522540777997107,1.0273924511431396,0.0,0.0,0.0,0.16860660475246309,0.2922262156522674,0.0,0.16867774435630328,0.14809645543616873,0.0,0.0,0.22239297980279754,0.0,0.0
22,2014-02-06,"[0.         0.         0.         0.         0.16754102 0.29285372
 0.         0.16824514 0.14922485 0.         0.         0.22213527
 0.        ]",1.0459054255681852,1.035253410536665,0.0,0.0,0.0,0.16754102411891603,0.2928537178803301,0.0,0.1682451404611,0.1492248514241794,0.0,0.0,0.22213526611547446,0.0,0.0
23,2014-02-07,"[0.         0.         0.         0.         0.16777393 0.2929121
 0.         0.16849168 0.14898691 0.         0.         0.22183538
 0.        ]",1.05883856390014,1.040025385562607,0.0,0.0,0.0,0.167773931468684,0.29291210145349134,0.0,0.16849167605809132,0.14898691449390572,0.0,0.0,0.22183537652582766,0.0,0.0
24,2014-02-10,"[0.         0.         0.         0.         0.1671514  0.29324989
 0.         0.16818904 0.14968128 0.         0.         0.22172839
 0.        ]",1.0635328152768595,1.044530855350767,0.0,0.0,0.0,0.1671514009426136,0.2932498913954896,0.0,0.1681890418335515,0.14968127617865462,0.0,0.0,0.22172838964969055,0.0,0.0
25,2014-02-11,"[0.         0.         0.         0.         0.16962968 0.29208896
 0.         0.16959004 0.14775632 0.         0.         0.220935
 0.        ]",1.0804256600177138,1.0556021158621738,0.0,0.0,0.0,0.16962967951838978,0.2920889594255711,0.0,0.16959003725391952,0.14775632268997616,0.0,0.0,0.2209350011121433,0.0,0.0
26,2014-02-12,"[0.         0.         0.         0.         0.16865589 0.29252042
 0.         0.16900045 0.14905611 0.         0.         0.22076714
 0.        ]",1.0814565226861206,1.0569269467153635,0.0,0.0,0.0,0.16865588933535558,0.2925204197056991,0.0,0.16900044602473485,0.14905610668399957,0.0,0.0,0.2207671382502109,0.0,0.0
27,2014-02-13,"[0.         0.         0.         0.         0.16829141 0.29268626
 0.         0.16885885 0.14946082 0.         0.         0.22070267
 0.        ]",1.09762624609437,1.0591002099092655,0.0,0.0,0.0,0.16829141194596547,0.2926862563299757,0.0,0.16885884627655162,0.14946081926278534,0.0,0.0,0.22070266618472167,0.0,0.0
28,2014-02-14,"[0.         0.         0.         0.         0.16842451 0.29262744
 0.         0.16887465 0.14920394 0.         0.         0.22086945
 0.        ]",1.0912301823840223,1.051118589002335,0.0,0.0,0.0,0.16842451175206294,0.29262744246211597,0.0,0.1688746505747123,0.14920394179193033,0.0,0.0,0.22086945341917846,0.0,0.0
29,2014-02-18,"[0.         0.         0.         0.         0.16838278 0.29256094
 0.         0.16900017 0.14928607 0.         0.         0.22077004
 0.        ]",1.112978199137654,1.0715726025904242,0.0,0.0,0.0,0.16838277558519918,0.29256094395803656,0.0,0.16900016522323813,0.14928607397427243,0.0,0.0,0.22077004125925356,0.0,0.0
30,2014-02-19,"[0.         0.         0.         0.         0.16662851 0.29398902
 0.         0.1667951  0.15021758 0.         0.         0.22236979
 0.        ]",1.1096520566689914,1.0746533875997777,0.0,0.0,0.0,0.16662851287773348,0.29398902021513207,0.0,0.16679509661622083,0.15021757988673262,0.0,0.0,0.22236979040418098,0.0,0.0
31,2014-02-20,"[0.         0.         0.         0.         0.16943536 0.29385294
 0.         0.16865152 0.14981244 0.         0.         0.21824774
 0.        ]",1.1185870045638897,1.0786591714478884,0.0,0.0,0.0,0.1694353636503917,0.29385293555337394,0.0,0.16865152080946222,0.1498124355051675,0.0,0.0,0.21824774448160458,0.0,0.0
32,2014-02-21,"[0.         0.         0.         0.         0.16952494 0.29434465
 0.         0.16875757 0.15051781 0.         0.         0.21685502
 0.        ]",1.121708334306769,1.0795508338480189,0.0,0.0,0.0,0.16952493661590554,0.2943446512344697,0.0,0.16875757458596694,0.1505178144584944,0.0,0.0,0.21685502310516355,0.0,0.0
33,2014-02-24,"[0.         0.         0.         0.         0.1698249  0.29472307
 0.         0.1689981  0.15150653 0.         0.         0.21494741
 0.        ]",1.1263816979120596,1.0848599248165647,0.0,0.0,0.0,0.16982489586344043,0.2947230686793159,0.0,0.16899809735948465,0.15150653155955868,0.0,0.0,0.2149474065382004,0.0,0.0
34,2014-02-25,"[0.         0.         0.         0.         0.16971491 0.29508294
 0.         0.16877185 0.15177857 0.         0.         0.21465173
 0.        ]",1.1299371918976364,1.0896322480329557,0.0,0.0,0.0,0.16971491394667423,0.29508293966970767,0.0,0.16877185211224582,0.1517785677493361,0.0,0.0,0.21465172652203635,0.0,0.0
35,2014-02-26,"[0.         0.         0.         0.         0.16929529 0.29533332
 0.         0.16831939 0.15202784 0.         0.         0.21502417
 0.        ]",1.1451126688351185,1.096993446665625,0.0,0.0,0.0,0.16929528505395353,0.2953333173688953,0.0,0.16831939125545872,0.1520278352966106,0.0,0.0,0.21502417102508192,0.0,0.0
36,2014-02-27,"[0.         0.         0.         0.         0.1695033  0.29540758
 0.         0.16822873 0.15132631 0.         0.         0.21553407
 0.        ]",1.1378082677030672,1.0896354701833022,0.0,0.0,0.0,0.1695033025413172,0.29540758225232105,0.0,0.16822873200332758,0.15132631234302701,0.0,0.0,0.21553407086000714,0.0,0.0
37,2014-02-28,"[0.         0.         0.         0.         0.16891858 0.2955751
 0.         0.16750305 0.15067156 0.         0.         0.2173317
 0.        ]",1.1514076680033427,1.0981483968694907,0.0,0.0,0.0,0.16891858197221943,0.29557510187057,0.0,0.16750305146037234,0.15067156414397,0.0,0.0,0.21733170055286813,0.0,0.0
38,2014-03-03,"[0.         0.         0.         0.         0.17057459 0.29462148
 0.         0.16810433 0.1489252  0.         0.         0.2177744
 0.        ]",1.149969361619005,1.107587008141368,0.0,0.0,0.0,0.1705745900896908,0.2946214789524458,0.0,0.1681043261911356,0.14892520042144522,0.0,0.0,0.21777440434528267,0.0,0.0
39,2014-03-04,"[0.         0.         0.         0.         0.17017687 0.29480509
 0.         0.16762554 0.14899186 0.         0.         0.21840065
 0.        ]",1.1563671520468102,1.1044925566765174,0.0,0.0,0.0,0.17017686532363013,0.29480509380515035,0.0,0.16762553733038263,0.14899185625880848,0.0,0.0,0.21840064728202846,0.0,0.0
40,2014-03-05,"[0.         0.         0.         0.         0.17088858 0.29436748
 0.         0.16782436 0.14814761 0.         0.         0.21877197
 0.        ]",1.1677755733628332,1.1256415389016416,0.0,0.0,0.0,0.17088858477248947,0.2943674813481127,0.0,0.16782435527145173,0.14814760851574002,0.0,0.0,0.2187719700922061,0.0,0.0
41,2014-03-06,"[0.         0.         0.         0.         0.1714486  0.29387973
 0.         0.16795007 0.14736289 0.         0.         0.2193587
 0.        ]",1.1679571757846046,1.130491512619787,0.0,0.0,0.0,0.1714486045640159,0.29387973399094264,0.0,0.16795007134216094,0.14736289145903225,0.0,0.0,0.2193586986438482,0.0,0.0
42,2014-03-07,"[0.         0.         0.         0.10202557 0.15266956 0.26432076
 0.         0.14985488 0.13203013 0.         0.         0.19909909
 0.        ]",1.1647844094724424,1.134033661119704,0.0,0.0,0.10202557110137726,0.15266956228466758,0.26432075682846135,0.0,0.14985488203478114,0.13203013319719964,0.0,0.0,0.19909909455351296,0.0,0.0
43,2014-03-10,"[0.         0.         0.         0.11386421 0.15153218 0.25855604
 0.         0.14873322 0.13087464 0.         0.         0.19643971
 0.        ]",1.169773159383407,1.1479293123275818,0.0,0.0,0.11386420597600053,0.15153217935105717,0.25855604354266243,0.0,0.14873322362311578,0.13087463651928188,0.0,0.0,0.1964397109878822,0.0,0.0
