,Date,Weights,Profit,Base Profit,MRCY,IIN,HUBB,AVX,PFIN,LECO,CVR,SPXC,ITT,IEX,GGG,FLS,cash
916,2017-08-24,"[0.         0.0777604  0.11731653 0.11984955 0.13788374 0.
 0.12975221 0.0900055  0.18213255 0.07733866 0.         0.
 0.06796086]",1.4362697104330722,1.3575093780015703,0.07776039927587323,0.11731652780545729,0.11984955014289816,0.13788374350388846,0.0,0.1297522063392483,0.09000550051899975,0.1821325476225319,0.0773386598671968,0.0,0.0,0.06796086492390606,0.0
917,2017-08-25,"[0.         0.07775277 0.11732365 0.11984466 0.13791317 0.
 0.12967021 0.09002613 0.18219887 0.07730685 0.         0.
 0.06796368]",1.4423146810399798,1.3643253338340846,0.07775277396511861,0.11732365171484103,0.11984466266129892,0.13791317044557488,0.0,0.1296702076531999,0.0900261346747223,0.18219886983802164,0.07730684681128337,0.0,0.0,0.06796368223593936,0.0
918,2017-08-28,"[0.         0.07772994 0.11731049 0.11991927 0.13802196 0.
 0.12981103 0.08987415 0.18211978 0.07733867 0.         0.
 0.06787472]",1.4469369810826924,1.367647294080797,0.07772994101921919,0.11731048660263152,0.11991926743179097,0.1380219631188902,0.0,0.129811028658996,0.08987414819233033,0.1821197777885675,0.07733866668064647,0.0,0.0,0.06787472050692775,0.0
919,2017-08-29,"[0.         0.07775515 0.11736537 0.1198024  0.13780901 0.
 0.12963999 0.09007511 0.18229116 0.07724481 0.         0.
 0.06801701]",1.442586714977887,1.3656324892797578,0.0777551455563634,0.11736536821636752,0.11980239530754196,0.13780901111661883,0.0,0.12963999180585606,0.09007511120152144,0.18229115877640656,0.07724481107459846,0.0,0.0,0.06801700694472587,0.0
920,2017-08-30,"[0.         0.07773007 0.11731747 0.11993936 0.13814342 0.
 0.12984678 0.08977646 0.18201271 0.07744382 0.         0.
 0.06778993]",1.4275258834609363,1.3635785190217755,0.07773007041560341,0.11731746526385904,0.11993936151050333,0.1381434156851671,0.0,0.12984678165948182,0.08977645543545117,0.18201270650501997,0.07744381624067684,0.0,0.0,0.06778992728423723,0.0
921,2017-08-31,"[0.         0.07772413 0.11731215 0.11992836 0.13822279 0.
 0.12993417 0.0896954  0.18191296 0.07755496 0.         0.
 0.06771508]",1.437907012027232,1.3714638562187493,0.0777241314116481,0.11731214898301455,0.11992835841413807,0.13822279168595913,0.0,0.12993416842828176,0.08969540041443941,0.181912960031193,0.07755495782879264,0.0,0.0,0.06771508280253327,0.0
922,2017-09-01,"[0.         0.07774892 0.11736958 0.11977458 0.13794119 0.
 0.12976846 0.08993191 0.18213844 0.07744361 0.         0.
 0.06788331]",1.4479750839197663,1.376204125092125,0.07774892216936317,0.11736957862419885,0.11977458157701844,0.13794118784137452,0.0,0.1297684605927997,0.08993190696669139,0.18213844053856065,0.07744361400888458,0.0,0.0,0.06788330768110867,0.0
923,2017-09-05,"[0.         0.07774407 0.11737036 0.1197611  0.13800355 0.
 0.12982007 0.08985454 0.18209314 0.07754053 0.         0.
 0.06781264]",1.4464231853178349,1.3822851231793811,0.0777440688171945,0.11737036313984663,0.11976109785159027,0.13800354560466585,0.0,0.12982006984238323,0.08985453562327089,0.1820931435686298,0.07754053427174583,0.0,0.0,0.06781264128067294,0.0
924,2017-09-06,"[0.         0.07771201 0.11732584 0.11980655 0.13820536 0.
 0.13004582 0.08962398 0.18191919 0.07772419 0.         0.
 0.06763705]",1.4484330279583453,1.3841976799527358,0.07771201015636306,0.11732584150616754,0.11980655169387293,0.13820536369892475,0.0,0.13004581698858375,0.08962398322675486,0.18191919078747834,0.0777241898204671,0.0,0.0,0.06763705212138779,0.0
925,2017-09-07,"[0.         0.07776548 0.11738225 0.11978023 0.13798609 0.
 0.12967424 0.08996762 0.18209136 0.07746226 0.         0.
 0.06789047]",1.4530222932359638,1.3868422260234734,0.07776548118509513,0.11738224637865431,0.1197802278635675,0.13798609151789806,0.0,0.12967423931627442,0.08996762220424566,0.1820913573012193,0.07746226117145977,0.0,0.0,0.06789047306158587,0.0
