,Date,Weights,Profit,Base Profit,EAT,PZZA,JACK,MCD,ASYS,TRT,VECO,IVAC,BCPC,FMC,OLN,GRA,cash
906,2017-08-10,"[0.1990746  0.07652996 0.         0.16152233 0.08082787 0.14383749
 0.         0.14032691 0.12994741 0.         0.         0.
 0.06793342]",1.4050887833521044,1.1898217970620104,0.07652996422849193,0.0,0.16152233093626997,0.08082786817540055,0.1438374889130716,0.0,0.1403269134273763,0.12994741341854582,0.0,0.0,0.0,0.06793341678598624,0.19907460411485767
907,2017-08-11,"[0.19906667 0.07704516 0.         0.16344441 0.07893546 0.14160638
 0.         0.13976858 0.13343741 0.         0.         0.
 0.06669593]",1.4356601345153077,1.2035079289708892,0.07704515581487652,0.0,0.16344441072540605,0.07893545599353355,0.14160638362211478,0.0,0.1397685847434506,0.13343741101312984,0.0,0.0,0.0,0.0666959321907341,0.19906666589675442
908,2017-08-14,"[0.19942977 0.07981313 0.         0.16275709 0.07838963 0.13986227
 0.         0.13835101 0.13353623 0.         0.         0.
 0.06786087]",1.4127104593380486,1.18529438840707,0.07981312522839874,0.0,0.1627570919695498,0.07838963401884999,0.13986226539639715,0.0,0.13835101350699872,0.1335362279271865,0.0,0.0,0.0,0.06786087421245078,0.19942976774016835
909,2017-08-15,"[0.19991245 0.07986183 0.         0.16288532 0.07871467 0.13960457
 0.         0.1381683  0.1331337  0.         0.         0.
 0.06771916]",1.4429128721769038,1.2040396995858746,0.0798618262122878,0.0,0.16288532050005025,0.07871467447707726,0.1396045703568667,0.0,0.13816829721384843,0.13313370066615537,0.0,0.0,0.0,0.06771916225659458,0.19991244831711955
910,2017-08-16,"[0.15189928 0.         0.06005041 0.17205983 0.         0.11301128
 0.08577806 0.10558506 0.06834978 0.07294155 0.         0.10834494
 0.06197981]",1.4468571699210744,1.2102757615248925,0.0,0.06005040982035349,0.1720598313013563,0.0,0.11301127562700754,0.08577805844946854,0.10558506117429915,0.06834977741174572,0.07294154956383353,0.0,0.10834494275406524,0.061979813840401396,0.15189928005746917
911,2017-08-17,"[0.08537679 0.         0.07148339 0.16251187 0.         0.07585248
 0.10433165 0.15138258 0.06071252 0.09333612 0.         0.1356242
 0.05938841]",1.4425573775807543,1.2078001370972817,0.0,0.07148339207597157,0.16251187044680107,0.0,0.0758524799052793,0.10433164529350542,0.15138258086602568,0.06071251549423383,0.09333611766570074,0.0,0.1356241991930025,0.05938841068250389,0.0853767883769762
912,2017-08-18,"[0.08129132 0.         0.0722304  0.15998055 0.         0.07255758
 0.10537666 0.15683304 0.05906807 0.09470177 0.         0.13837313
 0.05958748]",1.434660820166566,1.2020492808095777,0.0,0.07223040039396288,0.1599805515937539,0.0,0.07255757909082813,0.10537665664169028,0.15683304397656753,0.05906806830485783,0.09470177306739923,0.0,0.1383731264272533,0.05958748262366847,0.08129131788001821
913,2017-08-21,"[0.08320938 0.         0.07327198 0.15935998 0.         0.07168718
 0.10456252 0.15648855 0.05814615 0.09413758 0.         0.13855728
 0.0605794 ]",1.3943829287226104,1.1744502530849392,0.0,0.07327198178240543,0.15935997531635052,0.0,0.07168718049783064,0.10456251878631449,0.15648855239705195,0.05814615018123996,0.09413757858833419,0.0,0.1385572812391817,0.06057940161621611,0.08320937959507503
914,2017-08-22,"[0.08638933 0.         0.073706   0.15909455 0.         0.07191956
 0.10420565 0.15561187 0.05640118 0.09313255 0.         0.13847261
 0.0610667 ]",1.411615154930358,1.186799426490625,0.0,0.07370600278583483,0.15909455186732488,0.0,0.07191956217802072,0.10420564946530167,0.15561187011831643,0.05640117518346726,0.09313255034031044,0.0,0.138472609688651,0.06106669723527277,0.08638933113750001
915,2017-08-23,"[0.08293223 0.         0.07433128 0.15895313 0.         0.0709046
 0.10515636 0.15578439 0.05773072 0.09530742 0.         0.13856529
 0.06033458]",1.4157765540209557,1.1865309870165868,0.0,0.07433128310055725,0.15895313336621142,0.0,0.07090460051773335,0.1051563575884038,0.15578439097941035,0.057730717895938435,0.09530741609325973,0.0,0.1385652931050409,0.06033457745732657,0.0829322298961181
916,2017-08-24,"[0.08260805 0.         0.07370933 0.1592847  0.         0.07144306
 0.10529365 0.15619308 0.05822179 0.09445004 0.         0.1385321
 0.06026421]",1.423240584421213,1.1932792394080727,0.0,0.07370932896650602,0.15928469590755506,0.0,0.0714430602914335,0.1052936508361081,0.15619308217652766,0.058221785149158885,0.09445004458203848,0.0,0.13853209500508218,0.06026420629340286,0.08260805079218732
917,2017-08-25,"[0.         0.         0.1073481  0.19125611 0.         0.06381464
 0.1266848  0.13666301 0.09058912 0.08201961 0.         0.13404427
 0.06758034]",1.4253441829969478,1.190916935871418,0.0,0.1073480958622447,0.1912561107862461,0.0,0.06381463688611085,0.12668479723924708,0.13666300944438772,0.09058912029049068,0.08201961416934764,0.0,0.13404427195069157,0.06758034337123354,0.0
918,2017-08-28,"[0.         0.         0.1155014  0.20710242 0.         0.
 0.13688138 0.14322977 0.10012008 0.08711329 0.         0.13947782
 0.07057384]",1.4172019860808076,1.1874895546327104,0.0,0.1155014035881613,0.20710241642809116,0.0,0.0,0.1368813790069805,0.14322976564338674,0.10012008017089825,0.08711329412281764,0.0,0.13947781757540348,0.07057384346426088,0.0
919,2017-08-29,"[0.         0.         0.11325697 0.21014279 0.         0.
 0.13687867 0.14470541 0.10060346 0.0854138  0.         0.13961549
 0.06938341]",1.4262962956816492,1.191951618022846,0.0,0.11325697463275622,0.2101427853297328,0.0,0.0,0.13687867068679643,0.14470541376436905,0.10060345854704059,0.08541379766258361,0.0,0.13961548728008605,0.06938341209663523,0.0
920,2017-08-30,"[0.         0.         0.11349233 0.21092923 0.         0.
 0.13727248 0.14423064 0.10140059 0.08484961 0.         0.13879037
 0.06903475]",1.4029729715881556,1.1812016960643112,0.0,0.11349232851791577,0.21092923110788286,0.0,0.0,0.1372724815437497,0.14423063819553888,0.10140059235882858,0.08484961068228607,0.0,0.1387903658820422,0.06903475171175598,0.0
921,2017-08-31,"[0.         0.         0.11327087 0.21075289 0.         0.
 0.13742526 0.14458148 0.10191221 0.08517365 0.         0.13821605
 0.0686676 ]",1.4033999034429503,1.1816709746430805,0.0,0.11327086938492893,0.21075288564054662,0.0,0.0,0.13742526348885656,0.14458147826651868,0.10191220844183951,0.0851736497421921,0.0,0.13821604508329038,0.06866759995182724,0.0
922,2017-09-01,"[0.         0.         0.11311822 0.20983665 0.         0.
 0.13783413 0.14585902 0.10307619 0.08602295 0.         0.13724076
 0.06701209]",1.419639236433429,1.1956014966236486,0.0,0.11311821906376787,0.20983664563423066,0.0,0.0,0.13783413170960387,0.14585901782432292,0.10307619466908743,0.08602294636484277,0.0,0.1372407553015319,0.06701208943261258,0.0
923,2017-09-05,"[0.         0.         0.11294527 0.20931615 0.         0.
 0.13805116 0.14585187 0.10344297 0.08676909 0.         0.13671818
 0.06690531]",1.4174454208730098,1.195377727239098,0.0,0.11294526611223549,0.20931615075183888,0.0,0.0,0.1380511555371187,0.14585187444931175,0.10344296642863454,0.08676909153962278,0.0,0.13671818088458715,0.06690531429665081,0.0
924,2017-09-06,"[0.         0.         0.11230467 0.20950984 0.         0.
 0.13781286 0.14605368 0.10290663 0.08677555 0.         0.13732153
 0.06731524]",1.4161165945813305,1.1895921781743433,0.0,0.11230466997472797,0.20950984420772628,0.0,0.0,0.13781286152943212,0.14605367976883982,0.10290663226298692,0.0867755489930299,0.0,0.1373215262502548,0.06731523701300224,0.0
925,2017-09-07,"[0.         0.         0.11279458 0.20858169 0.         0.
 0.13779114 0.14568191 0.10275517 0.0880954  0.         0.13711993
 0.06718018]",1.4195995633304905,1.1894476663833402,0.0,0.11279458386211841,0.20858168938359192,0.0,0.0,0.13779113780225138,0.14568191450638016,0.10275516678378192,0.08809539540774751,0.0,0.13711993480233536,0.06718017745179336,0.0
926,2017-09-08,"[0.         0.         0.11313233 0.20765497 0.         0.
 0.13798935 0.14505811 0.10309909 0.08943711 0.         0.13645222
 0.06717682]",1.4055730249579714,1.185875977003239,0.0,0.11313232503046439,0.20765496736214958,0.0,0.0,0.1379893501063136,0.14505810644900427,0.1030990936698985,0.08943711197356476,0.0,0.13645222265997164,0.06717682274863325,0.0
927,2017-09-11,"[0.         0.         0.11305552 0.20784055 0.         0.
 0.13791452 0.14450946 0.10319505 0.08949456 0.         0.1363587
 0.06763164]",1.3911242091931408,1.1774094877540953,0.0,0.11305551834211847,0.20784055027715287,0.0,0.0,0.13791452057878303,0.14450946232942316,0.10319504734922764,0.08949456422842783,0.0,0.13635869625748653,0.06763164063738052,0.0
928,2017-09-12,"[0.         0.         0.11365253 0.20926047 0.         0.
 0.13752386 0.14234949 0.10137491 0.08830271 0.         0.13818039
 0.06935563]",1.4064873960044586,1.178167252846705,0.0,0.11365253461841646,0.20926046620161134,0.0,0.0,0.13752386128534938,0.14234948678445955,0.10137491239341612,0.08830271436048406,0.0,0.1381803898974019,0.06935563445886124,0.0
929,2017-09-13,"[0.         0.         0.11195699 0.21000253 0.         0.
 0.1373824  0.14470914 0.10204763 0.08715718 0.         0.13811111
 0.06863301]",1.4264435367067614,1.1952462178208088,0.0,0.11195699100235719,0.21000253248944575,0.0,0.0,0.13738240082194023,0.1447091413188786,0.10204762845366329,0.08715717677839149,0.0,0.13811111436153783,0.06863301477378565,0.0
930,2017-09-14,"[0.         0.         0.11229476 0.20914214 0.         0.
 0.13817289 0.14525717 0.10251504 0.08748065 0.         0.13729885
 0.06783849]",1.4518699006685523,1.209806766031618,0.0,0.11229476302444531,0.2091421406521274,0.0,0.0,0.13817289164647711,0.14525717168797692,0.1025150396426323,0.08748065427585913,0.0,0.13729884735776104,0.06783849171272084,0.0
931,2017-09-15,"[0.         0.         0.11225076 0.20805841 0.         0.
 0.13837152 0.1455957  0.10299696 0.08883822 0.         0.1366973
 0.06719115]",1.4479679700516999,1.2104607640992047,0.0,0.11225076370326195,0.20805840682946847,0.0,0.0,0.13837151514344284,0.1455956961524784,0.10299695769402811,0.08883821636582279,0.0,0.136697296871587,0.06719114723991053,0.0
932,2017-09-18,"[0.         0.         0.11216596 0.20715971 0.         0.
 0.13846521 0.14500252 0.10342245 0.09039429 0.         0.13612152
 0.06726834]",1.4335074306497497,1.2030631564675445,0.0,0.11216596202688518,0.20715970952170223,0.0,0.0,0.13846520743884722,0.14500252423721852,0.10342245105661228,0.0903942861807178,0.0,0.13612152222713816,0.06726833731087839,0.0
933,2017-09-19,"[0.         0.         0.11456955 0.2070582  0.         0.
 0.13903581 0.14220335 0.1028158  0.09038565 0.         0.13628911
 0.06764253]",1.4569478458712846,1.2121669760017304,0.0,0.11456955320522551,0.2070582021086361,0.0,0.0,0.13903581357507883,0.14220334676932378,0.10281579570442502,0.09038565178473495,0.0,0.13628911145667716,0.06764252539589867,0.0
934,2017-09-20,"[0.         0.         0.1158637  0.20633712 0.         0.
 0.14009387 0.14116803 0.10414947 0.09094673 0.         0.13491479
 0.0665263 ]",1.4646129487327544,1.2219446111805528,0.0,0.1158636995153468,0.2063371163508106,0.0,0.0,0.1400938665296848,0.14116802572774684,0.10414947181685844,0.09094673107103225,0.0,0.13491478693343453,0.06652630205508583,0.0
935,2017-09-21,"[0.         0.         0.12419314 0.22023955 0.         0.
 0.15038967 0.15150333 0.11248918 0.09775207 0.         0.14343306
 0.        ]",1.4783942899078204,1.2338498219139462,0.0,0.12419313758996814,0.22023955320424163,0.0,0.0,0.150389674474025,0.15150332662301585,0.11248917601290835,0.09775206877326716,0.0,0.14343306332257386,0.0,0.0
936,2017-09-22,"[0.         0.         0.12358855 0.22264536 0.         0.
 0.1489234  0.15343515 0.10954409 0.09545926 0.         0.14640419
 0.        ]",1.4848323401767443,1.2296964625986144,0.0,0.12358854977398176,0.22264536204288612,0.0,0.0,0.14892340344229946,0.15343514893645582,0.10954408569389157,0.09545925550841229,0.0,0.14640419460207288,0.0,0.0
937,2017-09-25,"[0.         0.         0.12484076 0.22185974 0.         0.
 0.14909596 0.152235   0.10947373 0.09654367 0.         0.14595113
 0.        ]",1.4815329863997515,1.230364631555163,0.0,0.12484075980245593,0.22185973802518152,0.0,0.0,0.1490959625696262,0.1522350023576494,0.1094737299754263,0.09654367322710099,0.0,0.14595113404255966,0.0,0.0
938,2017-09-26,"[0.         0.         0.12467931 0.22241205 0.         0.
 0.14905566 0.15239876 0.10910309 0.09583976 0.         0.14651137
 0.        ]",1.4964532916250985,1.2346303730470942,0.0,0.12467931305027795,0.22241205313014206,0.0,0.0,0.14905565980405752,0.15239875732115757,0.10910308689697534,0.09583976189939299,0.0,0.1465113678979965,0.0,0.0
939,2017-09-27,"[0.         0.         0.12734338 0.22185276 0.         0.
 0.14930928 0.14973673 0.10809662 0.09670642 0.         0.1469548
 0.        ]",1.48099810715068,1.2203188718959306,0.0,0.12734338135192472,0.22185275860749712,0.0,0.0,0.14930927737895872,0.14973673491989273,0.10809662398287537,0.09670642278511682,0.0,0.14695480097373456,0.0,0.0
940,2017-09-28,"[0.         0.         0.12461826 0.22022505 0.         0.
 0.14796987 0.15274585 0.1086847  0.09941016 0.         0.14634611
 0.        ]",1.5014253469378367,1.233077377278264,0.0,0.12461825618060769,0.22022505146673432,0.0,0.0,0.14796987476599754,0.15274585310977043,0.10868469781365879,0.0994101584329937,0.0,0.14634610823023755,0.0,0.0
941,2017-09-29,"[0.         0.         0.12951303 0.21978402 0.         0.
 0.14778497 0.14783478 0.10596584 0.09983708 0.         0.14928029
 0.        ]",1.5238540991169174,1.240285369241134,0.0,0.1295130313864662,0.21978402138943245,0.0,0.0,0.14778496775806022,0.14783477702826023,0.1059658350106425,0.09983707691116704,0.0,0.14928029051597147,0.0,0.0
942,2017-10-02,"[0.         0.         0.10361257 0.21078298 0.         0.07620607
 0.14155068 0.11716093 0.12206724 0.10164937 0.         0.12697016
 0.        ]",1.5290180777744182,1.2457952516397868,0.0,0.10361256657535797,0.21078297785532413,0.0,0.0762060736650603,0.1415506829778914,0.11716092666360943,0.12206723828678133,0.10164937393724015,0.0,0.1269701600387354,0.0,0.0
943,2017-10-03,"[0.         0.         0.10467229 0.20762288 0.         0.07896251
 0.14126701 0.11605577 0.12286149 0.10322748 0.         0.12533058
 0.        ]",1.5391977134205033,1.2499268370701118,0.0,0.10467228805495207,0.20762287658862366,0.0,0.07896250612350357,0.14126701385485768,0.11605577051702928,0.12286148592881174,0.10322748161889524,0.0,0.1253305773133267,0.0,0.0
944,2017-10-04,"[0.         0.         0.107163   0.20518231 0.         0.07867928
 0.14170254 0.11679711 0.1238804  0.10299848 0.         0.12359689
 0.        ]",1.5564843551771976,1.261614828656462,0.0,0.10716299619994367,0.2051823087350409,0.0,0.0786792816670335,0.14170253712665795,0.1167971102652448,0.1238804019097178,0.10299847619977881,0.0,0.12359688789658252,0.0,0.0
945,2017-10-05,"[0.         0.         0.10623724 0.20517866 0.         0.0793854
 0.14175802 0.11651479 0.12305355 0.10333007 0.         0.12454227
 0.        ]",1.54185661205037,1.2529083082773484,0.0,0.10623724063821233,0.20517865687965506,0.0,0.07938539942251899,0.14175801537800498,0.11651479471399659,0.12305355340531027,0.10333007222931175,0.0,0.12454226733299005,0.0,0.0
946,2017-10-06,"[0.         0.         0.10678369 0.20445856 0.         0.07755373
 0.14214631 0.1154113  0.12364152 0.10572621 0.         0.12427869
 0.        ]",1.5276290250949254,1.2487683102792668,0.0,0.10678368712289962,0.2044585564379871,0.0,0.07755373327865303,0.14214630525375307,0.11541129838936637,0.12364151862760055,0.1057262096269353,0.0,0.12427869126280505,0.0,0.0
947,2017-10-09,"[0.         0.         0.10650558 0.20428091 0.         0.07746785
 0.1422743  0.11475806 0.12451821 0.10646405 0.         0.12373104
 0.        ]",1.5144099824417219,1.244141159794029,0.0,0.10650557757778326,0.20428091477813076,0.0,0.07746785310373479,0.14227430440425065,0.1147580563241544,0.12451821041410514,0.10646404587329024,0.0,0.12373103752455068,0.0,0.0
948,2017-10-10,"[0.         0.         0.10623983 0.20468423 0.         0.07787819
 0.14242739 0.11360333 0.12451134 0.10664714 0.         0.12400855
 0.        ]",1.528524519744331,1.2507376195519535,0.0,0.10623982897345648,0.20468423017423312,0.0,0.07787819232535592,0.14242739257009085,0.11360332710018599,0.12451133555936264,0.10664714206563812,0.0,0.12400855123167685,0.0,0.0
949,2017-10-11,"[0.         0.         0.10596863 0.20460068 0.         0.07821874
 0.14194456 0.11510839 0.12412478 0.10595828 0.         0.12407594
 0.        ]",1.5314942076880764,1.2519096895108377,0.0,0.10596863284734914,0.204600675581344,0.0,0.0782187429981807,0.14194455698469166,0.11510838949676384,0.12412478250644748,0.10595828156749083,0.0,0.12407593801773244,0.0,0.0
950,2017-10-12,"[0.         0.         0.10749478 0.20423653 0.         0.07632527
 0.14236536 0.11402602 0.12419669 0.10730498 0.         0.12405037
 0.        ]",1.530392677512825,1.2553485454757276,0.0,0.10749478227014962,0.20423652916147303,0.0,0.07632527311585746,0.1423653614290728,0.11402601555984969,0.12419668623178623,0.10730497904389259,0.0,0.12405037318791855,0.0,0.0
951,2017-10-13,"[0.         0.         0.10728936 0.20466574 0.         0.07578951
 0.14269388 0.11292766 0.12494738 0.10792178 0.         0.12376469
 0.        ]",1.523028571479552,1.253493470864463,0.0,0.10728935961598342,0.20466573614031644,0.0,0.07578951318089827,0.14269387891300725,0.11292766125982702,0.12494738362317778,0.10792177773382583,0.0,0.1237646895329641,0.0,0.0
952,2017-10-16,"[0.         0.         0.10467934 0.20475913 0.         0.07714814
 0.142033   0.11659439 0.12512605 0.10645975 0.         0.12320021
 0.        ]",1.5338120640986257,1.2619368502160806,0.0,0.10467934223173317,0.20475912652261932,0.0,0.07714814496801832,0.14203299813216352,0.11659439183870561,0.12512604529743418,0.10645974591901668,0.0,0.12320020509030924,0.0,0.0
953,2017-10-17,"[0.         0.         0.10465836 0.20448353 0.         0.07677425
 0.14208646 0.11685202 0.12529368 0.10688085 0.         0.12297083
 0.        ]",1.5502482876814505,1.2718244111248538,0.0,0.10465836477260176,0.20448353358748603,0.0,0.07677424884489895,0.14208646260404534,0.11685202138153498,0.12529368361374993,0.1068808517819139,0.0,0.12297083341376927,0.0,0.0
954,2017-10-18,"[0.         0.         0.1056289  0.20281783 0.         0.07490999
 0.14206384 0.11957652 0.12574666 0.10756854 0.         0.12168773
 0.        ]",1.5690417644835224,1.286511654899025,0.0,0.10562889809209189,0.20281783059897984,0.0,0.07490998681070844,0.14206383878268347,0.11957651713260625,0.12574666275397406,0.10756853657925824,0.0,0.12168772924969781,0.0,0.0
955,2017-10-19,"[0.         0.         0.10674474 0.20207961 0.         0.07331362
 0.14297694 0.11688805 0.12778118 0.110144   0.         0.12007187
 0.        ]",1.557472566458453,1.2855953471476618,0.0,0.10674474301626524,0.20207960654188095,0.0,0.07331361774060796,0.1429769375863471,0.11688805161728923,0.12778117632760816,0.11014399532379329,0.0,0.12007187184620782,0.0,0.0
956,2017-10-20,"[0.         0.         0.10382566 0.20306322 0.         0.07542496
 0.14274469 0.11678168 0.12817932 0.10969071 0.         0.12028977
 0.        ]",1.537915480955184,1.2718477759607816,0.0,0.10382565586144982,0.20306321706358368,0.0,0.0754249610404568,0.14274469158608835,0.11678167723044895,0.12817932183416708,0.10969070739919079,0.0,0.12028976798461445,0.0,0.0
957,2017-10-23,"[0.         0.         0.10829716 0.20226875 0.         0.07265919
 0.14376706 0.11196419 0.12884021 0.11222341 0.         0.11998004
 0.        ]",1.561953754313724,1.2865358701303011,0.0,0.10829716312659492,0.20226874575552334,0.0,0.07265918759293383,0.14376706037906706,0.11196418674889955,0.12884020644591632,0.11222340658144717,0.0,0.11998004336961765,0.0,0.0
958,2017-10-24,"[0.         0.         0.10656211 0.20251571 0.         0.07446547
 0.14269079 0.11450278 0.1270531  0.11063864 0.         0.1215714
 0.        ]",1.5506182752531996,1.2734031627242415,0.0,0.10656210903603298,0.20251570868334473,0.0,0.07446547084811767,0.14269078702812732,0.1145027794441853,0.12705309847955665,0.11063864208032144,0.0,0.12157140440031383,0.0,0.0
959,2017-10-25,"[0.         0.         0.10950012 0.20173583 0.         0.07213444
 0.14331112 0.11205392 0.12711964 0.11275964 0.         0.12138529
 0.        ]",1.5505521612037856,1.2761058761839228,0.0,0.10950011722634057,0.20173583123842254,0.0,0.07213443792918507,0.14331111830311785,0.11205391625471903,0.1271196446623674,0.1127596416887404,0.0,0.12138529269710707,0.0,0.0
960,2017-10-26,"[0.         0.         0.10943837 0.20011966 0.         0.07179683
 0.14262965 0.11485827 0.12821083 0.11311136 0.         0.11983502
 0.        ]",1.5171070425906956,1.2611842758431602,0.0,0.10943837354921994,0.2001196591089903,0.0,0.07179683454727048,0.14262965227871624,0.1148582742564471,0.12821082843237513,0.11311136164357838,0.0,0.11983501618340245,0.0,0.0
961,2017-10-27,"[0.         0.         0.10880409 0.20013541 0.         0.07163168
 0.14251779 0.11488495 0.12856103 0.11368128 0.         0.11978377
 0.        ]",1.5082969163157478,1.2593726183176404,0.0,0.10880408715916283,0.20013541332955878,0.0,0.07163168203234792,0.1425177879876513,0.11488494564274826,0.1285610295765896,0.11368128143792422,0.0,0.11978377283401716,0.0,0.0
962,2017-10-30,"[0.         0.         0.10783323 0.20049697 0.         0.07198713
 0.14263154 0.11540182 0.12882077 0.11325894 0.         0.1195696
 0.        ]",1.5181440245114306,1.2637803125205376,0.0,0.1078332281537791,0.200496965770554,0.0,0.07198713301651737,0.1426315374954729,0.11540182060097703,0.12882077389253735,0.11325894282347457,0.0,0.11956959824668764,0.0,0.0
963,2017-10-31,"[0.         0.         0.10002428 0.20258588 0.         0.07861284
 0.14032126 0.12444123 0.12674803 0.10642081 0.         0.12084568
 0.        ]",1.544376590310288,1.2710290406826446,0.0,0.10002428110835619,0.2025858773833272,0.0,0.0786128359390276,0.1403212578863813,0.1244412338231127,0.12674802958869683,0.10642080632667897,0.0,0.12084567794441911,0.0,0.0
964,2017-11-01,"[0.         0.         0.10613549 0.20016634 0.         0.07256352
 0.14173045 0.11976148 0.1281043  0.1120708  0.         0.11946762
 0.        ]",1.5503078373917394,1.2795860709229991,0.0,0.10613549330429502,0.2001663391071285,0.0,0.07256351989876272,0.14173045080337832,0.11976148142178104,0.12810429739522528,0.11207080305042363,0.0,0.1194676150190055,0.0,0.0
965,2017-11-02,"[0.         0.         0.10669288 0.19959808 0.         0.07235313
 0.14234249 0.11902746 0.12896705 0.11236829 0.         0.11865063
 0.        ]",1.573324039375683,1.2910071645004608,0.0,0.10669287958584141,0.1995980787785297,0.0,0.07235312629685739,0.14234248645116665,0.11902746053378752,0.12896704538999615,0.11236828804252781,0.0,0.11865063492129349,0.0,0.0
966,2017-11-03,"[0.         0.         0.10526656 0.19968468 0.         0.07289407
 0.14138114 0.1191739  0.12860534 0.11367289 0.         0.11932141
 0.        ]",1.5154340702500446,1.262691232402821,0.0,0.10526655601267723,0.1996846827728293,0.0,0.0728940669697118,0.1413811449714705,0.11917390070804029,0.12860534243707575,0.11367289253952169,0.0,0.11932141358867347,0.0,0.0
967,2017-11-06,"[0.         0.         0.10420892 0.19966644 0.         0.07379045
 0.14101046 0.12124754 0.12836355 0.11260876 0.         0.11910388
 0.        ]",1.5468445698928515,1.2765001437373475,0.0,0.1042089174066604,0.19966643687062685,0.0,0.07379044648625455,0.14101046008578708,0.1212475404212569,0.12836355249856352,0.11260876241334787,0.0,0.11910388381750285,0.0,0.0
968,2017-11-07,"[0.         0.         0.10840259 0.20166959 0.         0.06926266
 0.14396246 0.11272707 0.13254546 0.11378419 0.         0.11764597
 0.        ]",1.5096097842803873,1.2629453502555439,0.0,0.1084025876494387,0.2016695899904777,0.0,0.06926266229577907,0.14396245998779922,0.11272707184496068,0.13254546223519176,0.1137841910270928,0.0,0.11764597496925999,0.0,0.0
969,2017-11-08,"[0.         0.         0.10615489 0.20301308 0.         0.07180678
 0.14306802 0.11408919 0.13136458 0.11140618 0.         0.11909728
 0.        ]",1.498149050643395,1.2561735981306144,0.0,0.1061548867758605,0.2030130762948967,0.0,0.07180678453790496,0.14306802246897066,0.11408918985361492,0.13136458034862844,0.11140617869191058,0.0,0.11909728102821322,0.0,0.0
970,2017-11-09,"[0.         0.         0.10759543 0.20302466 0.         0.070461
 0.14338105 0.11166994 0.13186722 0.11298877 0.         0.11901193
 0.        ]",1.4779795935097026,1.2459862224343672,0.0,0.10759542734426841,0.2030246626699482,0.0,0.0704610036509478,0.14338104593288067,0.11166994240423093,0.13186721634030174,0.11298877452956045,0.0,0.11901192712786184,0.0,0.0
971,2017-11-10,"[0.         0.         0.0601676  0.1621567  0.         0.09506052
 0.11386405 0.15977778 0.12063184 0.14655006 0.         0.14179145
 0.        ]",1.5087445878474708,1.2618155812111689,0.0,0.06016760334848827,0.16215670073078936,0.0,0.09506052422227065,0.11386404645393347,0.15977777659797124,0.12063184289441797,0.1465500594994477,0.0,0.14179144625268136,0.0,0.0
972,2017-11-13,"[0.         0.         0.         0.16259781 0.         0.1010799
 0.11855262 0.17673567 0.12452796 0.16336107 0.         0.15314497
 0.        ]",1.4988053440021372,1.2613866124148867,0.0,0.0,0.1625978137572854,0.0,0.1010799015561857,0.11855261586405332,0.17673566918159192,0.12452796130908082,0.1633610674888635,0.0,0.15314497084293943,0.0,0.0
973,2017-11-14,"[0.         0.         0.         0.16340777 0.         0.10351574
 0.11669635 0.17910571 0.12103647 0.16538979 0.         0.15084818
 0.        ]",1.5071555916185666,1.2655608605995539,0.0,0.0,0.16340776769339713,0.0,0.10351573640536012,0.11669634661717194,0.17910571277889703,0.12103646686680194,0.1653897858677523,0.0,0.15084818377061956,0.0,0.0
974,2017-11-15,"[0.         0.         0.         0.16419106 0.         0.10433065
 0.11557215 0.17973811 0.12036069 0.16551317 0.         0.15029416
 0.        ]",1.5201427939721108,1.2784435533084693,0.0,0.0,0.1641910591274896,0.0,0.10433064771252162,0.11557215314371208,0.17973811389136649,0.12036069435787117,0.1655131706668093,0.0,0.15029416110022978,0.0,0.0
975,2017-11-16,"[0.         0.         0.         0.11469453 0.         0.13752219
 0.12901589 0.21955337 0.11202841 0.09181069 0.         0.19537493
 0.        ]",1.5120120809921493,1.2768202611806212,0.0,0.0,0.11469452741120567,0.0,0.13752219047335465,0.12901588702189173,0.21955336964378816,0.11202841301577106,0.0918106861065425,0.0,0.19537492632744619,0.0,0.0
976,2017-11-17,"[0.         0.         0.         0.10575157 0.         0.14067921
 0.12933189 0.22676725 0.10782297 0.08473593 0.         0.20491118
 0.        ]",1.518538124025671,1.274298525249759,0.0,0.0,0.10575157012263525,0.0,0.14067920916513602,0.12933188787308356,0.2267672455346446,0.10782297156819458,0.08473593155582343,0.0,0.2049111841804825,0.0,0.0
977,2017-11-20,"[0.         0.         0.         0.10197119 0.         0.14064919
 0.12899107 0.22834489 0.10710781 0.0850166  0.         0.20791925
 0.        ]",1.5630232328532825,1.2964395548403285,0.0,0.0,0.1019711892498841,0.0,0.140649187864348,0.12899106573472482,0.22834489424187185,0.10710781191958732,0.08501659633424216,0.0,0.20791925465534158,0.0,0.0
978,2017-11-21,"[0.         0.         0.         0.09795692 0.         0.1406065
 0.12922179 0.23004108 0.10537872 0.08539785 0.         0.21139714
 0.        ]",1.571290680720718,1.299834647094822,0.0,0.0,0.09795691520552856,0.0,0.14060649936572087,0.1292217935527543,0.23004107846601005,0.10537871967735651,0.08539785332379232,0.0,0.21139714040883734,0.0,0.0
979,2017-11-22,"[0.         0.         0.         0.09563542 0.         0.13932667
 0.1283735  0.22839519 0.10842392 0.08924861 0.         0.21059669
 0.        ]",1.6193426876267583,1.3225246485358602,0.0,0.0,0.09563542305628568,0.0,0.13932666525775736,0.12837350010271456,0.22839519490650612,0.10842391537247664,0.08924861059862663,0.0,0.2105966907056331,0.0,0.0
