,Date,Weights,Profit,Base Profit,PMD,DGX,AMS,LH,AAME,CIA,GL,FFG,STRT,SUP,MOD,DORM,cash
33,2014-02-24,"[0.         0.12687245 0.13712745 0.05781028 0.09931354 0.06940892
 0.08646747 0.07660547 0.14485075 0.         0.1357607  0.
 0.06578297]",0.9775711504053709,1.0342074036631879,0.1268724454629712,0.13712745228667808,0.0578102813952647,0.09931353636907946,0.06940892326438837,0.08646747316015779,0.07660546514364265,0.14485074945439133,0.0,0.13576070045207214,0.0,0.06578297301135419,0.0
34,2014-02-25,"[0.         0.12682022 0.13706981 0.05800984 0.09921805 0.06935626
 0.08652759 0.07656118 0.14481181 0.         0.13571895 0.
 0.06590629]",0.9786008495948357,1.0359012206611506,0.1268202175785321,0.13706981147338038,0.05800984437976981,0.09921805372414218,0.06935625543027545,0.08652758849356089,0.07656117614332741,0.14481180872532268,0.0,0.13571895026387604,0.0,0.06590629378781304,0.0
35,2014-02-26,"[0.         0.12687666 0.13715893 0.05777657 0.09937966 0.06940374
 0.08644178 0.07656543 0.14484262 0.         0.13583453 0.
 0.06572008]",0.9842221033804534,1.0394393430362314,0.12687665739914275,0.13715892628105475,0.0577765697714851,0.09937965798834338,0.0694037417070368,0.08644178096595384,0.07656542721010232,0.14484262422968053,0.0,0.13583453036711257,0.0,0.06572008408008803,0.0
36,2014-02-27,"[0.         0.12685974 0.13713687 0.05785533 0.09932838 0.06939506
 0.08645581 0.07658112 0.14482369 0.         0.1357919  0.
 0.06577212]",0.9820136017607183,1.0372776736646603,0.12685973500572056,0.13713686580572187,0.05785532624875261,0.09932837692981279,0.06939505684225104,0.08645580750333307,0.07658111674042978,0.14482368623186295,0.0,0.1357919045725381,0.0,0.06577212411957717,0.0
37,2014-02-28,"[0.         0.12683666 0.13707257 0.05800789 0.09921805 0.06941884
 0.0864934  0.07665371 0.14475007 0.         0.13574505 0.
 0.06580377]",0.9823757926240376,1.0408488745307605,0.12683665963478505,0.1370725662552833,0.058007893988200304,0.09921804917033214,0.0694188432349606,0.08649339637723516,0.07665371048685858,0.14475006555730316,0.0,0.1357450475331501,0.0,0.0658037677618915,0.0
38,2014-03-03,"[0.         0.12689144 0.13715462 0.05787436 0.09930459 0.06946851
 0.08642947 0.07673751 0.14474024 0.         0.13572173 0.
 0.06567753]",1.0010436413242032,1.0589612115810887,0.1268914364153948,0.13715462219478697,0.05787435624561391,0.09930458968503186,0.06946851301476735,0.08642947112828361,0.07673750931441152,0.14474023868564645,0.0,0.1357217311704296,0.0,0.06567753214563393,0.0
39,2014-03-04,"[0.         0.12685557 0.13707291 0.05799358 0.09920704 0.0694706
 0.08647613 0.07674429 0.14471466 0.         0.13572184 0.
 0.06574338]",0.9943065826057529,1.0531387900264246,0.1268555722721215,0.1370729135579137,0.05799357938263609,0.09920703535443434,0.0694706042628878,0.08647613137444256,0.07674428991882631,0.1447146579430496,0.0,0.13572183869564133,0.0,0.06574337723804687,0.0
40,2014-03-05,"[0.         0.12682518 0.13702873 0.05809613 0.0991525  0.06945617
 0.08651942 0.07674172 0.14469604 0.         0.13569232 0.
 0.06579179]",1.001450946213057,1.0624722509164757,0.1268251770484318,0.13702873201397708,0.05809612975913785,0.09915249885945956,0.0694561737269177,0.08651941653451602,0.07674172182355103,0.14469603754556246,0.0,0.13569232372548318,0.0,0.06579178896296331,0.0
41,2014-03-06,"[0.         0.1269143  0.13715415 0.05784794 0.09931908 0.06955843
 0.08636941 0.07683087 0.14465953 0.         0.13582025 0.
 0.06552605]",1.013269221764102,1.0735534241066436,0.12691430075939608,0.13715414815630766,0.057847939675173744,0.09931907858849824,0.06955842620276376,0.08636940879852084,0.0768308716519308,0.1446595278692555,0.0,0.13582024921704652,0.0,0.0655260490811068,0.0
42,2014-03-07,"[0.         0.12689503 0.13710261 0.05799285 0.09919744 0.06954629
 0.08640183 0.0768624  0.14460824 0.         0.13575992 0.
 0.06563338]",1.0107721530396467,1.068476995355852,0.12689502797598282,0.1371026139877891,0.05799285420946439,0.09919744381013411,0.06954628708891925,0.08640183254090775,0.07686240100552477,0.1446082449752767,0.0,0.13575991911835142,0.0,0.06563337528764962,0.0
43,2014-03-10,"[0.         0.12682387 0.13697162 0.05829785 0.09898671 0.0695138
 0.08650904 0.07687771 0.1445365  0.         0.13566392 0.
 0.06581898]",1.0179555334173884,1.0777170002740726,0.1268238727853051,0.13697161842321914,0.05829785358719812,0.09898670743987598,0.06951380034927561,0.08650904124515094,0.07687771348730109,0.1445364953246043,0.0,0.135663917084395,0.0,0.06581898027367478,0.0
44,2014-03-11,"[0.         0.12683984 0.13701186 0.05831373 0.09898519 0.06953692
 0.08643098 0.07691296 0.14447518 0.         0.13569153 0.
 0.06580183]",1.0283787381954899,1.085984281497941,0.12683983705521326,0.13701185548938,0.058313732014173066,0.0989851908817163,0.06953691883837156,0.0864309769561009,0.07691296117182769,0.14447517581633237,0.0,0.13569152520791478,0.0,0.06580182656897009,0.0
45,2014-03-12,"[0.         0.12672415 0.13680408 0.0588317  0.09865606 0.06953876
 0.08658168 0.07701938 0.14430325 0.         0.13554279 0.
 0.06599815]",1.0334595215604245,1.0947666336379143,0.12672414913739863,0.13680407753968718,0.05883169636419911,0.09865606386620612,0.06953875768308543,0.08658168088281046,0.07701938246836712,0.14430325073909397,0.0,0.13554279226576513,0.0,0.06599814905338694,0.0
46,2014-03-13,"[0.         0.12658062 0.13661349 0.05935945 0.09835989 0.06939166
 0.08679    0.07689265 0.14423207 0.         0.13539734 0.
 0.06638282]",1.016563238482298,1.0768576934280356,0.12658061967833772,0.1366134856248688,0.05935944895402977,0.09835989350207436,0.06939166270981245,0.08679000130548013,0.0768926523648209,0.1442320734441173,0.0,0.13539734150771782,0.0,0.06638282090874081,0.0
47,2014-03-14,"[0.         0.12667839 0.13673805 0.05895651 0.09859614 0.06951732
 0.0866261  0.07696035 0.14427179 0.         0.1355897  0.
 0.06606565]",1.0339884426322539,1.0872532058145532,0.12667839393578248,0.13673805057896657,0.05895651370691501,0.09859614061078442,0.06951731667281373,0.0866260981665352,0.07696035485685535,0.1442717883083552,0.0,0.1355896961364036,0.0,0.0660656470265885,0.0
48,2014-03-17,"[0.         0.1265277  0.13654646 0.05958432 0.09827457 0.06933734
 0.08689649 0.07684414 0.14417539 0.         0.1353558  0.
 0.0664578 ]",1.0142947958833903,1.0672104279491128,0.1265276972038091,0.13654646235216533,0.05958431737058105,0.0982745659848718,0.06933733617295305,0.08689648960409324,0.07684414082737742,0.14417538706788086,0.0,0.1353557991596114,0.0,0.06645780425665687,0.0
49,2014-03-18,"[0.         0.12653998 0.13661221 0.05951544 0.09837336 0.06927524
 0.08691486 0.07674833 0.14422511 0.         0.13534374 0.
 0.06645174]",1.0140556699214918,1.0666944133166842,0.12653997828673286,0.13661220969541618,0.05951544049848376,0.09837336046471622,0.06927523751024467,0.08691485805331636,0.07674832590592814,0.1442251116200219,0.0,0.1353437422333174,0.0,0.06645173573182252,0.0
50,2014-03-19,"[0.         0.12658269 0.13667347 0.05933846 0.09846282 0.0693166
 0.08684014 0.0767803  0.14426386 0.         0.135383   0.
 0.06635866]",1.0145757136432303,1.0661643228913071,0.12658268678625187,0.13667346921021462,0.059338456873453134,0.09846281948880395,0.06931660155020132,0.08684014111171051,0.07678029943683475,0.14426385877193035,0.0,0.13538300410626702,0.0,0.06635866266433238,0.0
51,2014-03-20,"[0.         0.12654234 0.13661575 0.0594995  0.09838504 0.06927991
 0.08691747 0.07675377 0.14423489 0.         0.13533725 0.
 0.06643408]",1.0298000911939251,1.0822004445942943,0.1265423359087708,0.1366157504426187,0.05949950472536506,0.09838503762318142,0.06927990725252164,0.08691746979345136,0.0767537740664257,0.14423488888661315,0.0,0.13533725184540327,0.0,0.06643407945564898,0.0
52,2014-03-21,"[0.         0.12641785 0.13646236 0.06001452 0.09812722 0.06912234
 0.08715823 0.07664464 0.1441645  0.         0.13512095 0.
 0.06676738]",1.0248537528068855,1.077213220286102,0.12641785299823113,0.13646236120493813,0.0600145242308881,0.09812722030835327,0.06912233748422844,0.08715822545306541,0.07664464315804922,0.14416450161132388,0.0,0.13512095487604828,0.0,0.06676737867487405,0.0
53,2014-03-24,"[0.         0.12641095 0.13644239 0.06008961 0.0980639  0.06913897
 0.08715793 0.07669179 0.14411867 0.         0.13508707 0.
 0.06679872]",1.0376853422036916,1.0878759642303097,0.12641095085419346,0.13644239426885965,0.060089605499237954,0.09806390364657497,0.06913896628666613,0.08715792757708318,0.07669179205831357,0.14411867063381117,0.0,0.13508706528563313,0.0,0.06679872388962689,0.0
54,2014-03-25,"[0.         0.12660987 0.13665495 0.05928937 0.09844418 0.06939936
 0.08681947 0.07688358 0.14422022 0.         0.13541246 0.
 0.06626655]",1.0416959779665163,1.0879697989805588,0.12660986887653464,0.13665494566949682,0.059289372220700035,0.09844417719636485,0.06939935518595398,0.08681947067261134,0.07688357976673356,0.14422022006639637,0.0,0.13541245850424413,0.0,0.06626655184096418,0.0
55,2014-03-26,"[0.         0.1265727  0.13661022 0.0595427  0.09830583 0.06936165
 0.08683908 0.07687997 0.14411902 0.         0.13537969 0.
 0.06638915]",1.0415986143845835,1.077499288685902,0.12657269551607814,0.1366102201726973,0.059542704087005786,0.09830582560996441,0.0693616504815322,0.0868390764242106,0.07687997225895753,0.1441190166482307,0.0,0.13537968765857006,0.0,0.06638915114275334,0.0
56,2014-03-27,"[0.         0.1266704  0.13670586 0.05913993 0.09847447 0.06949904
 0.08666689 0.07697808 0.14416684 0.         0.13555675 0.
 0.06614173]",1.0452725058669134,1.0813622292007226,0.12667039855307707,0.136705862802746,0.059139932248741575,0.09847446574252117,0.06949904490439587,0.08666688946810155,0.07697808306178766,0.14416684000168015,0.0,0.13555674933011322,0.0,0.0661417338868358,0.0
57,2014-03-28,"[0.         0.12648643 0.13642694 0.05980499 0.09808976 0.06933488
 0.08696083 0.07683247 0.14408219 0.         0.13540447 0.
 0.06657704]",1.0328027367998156,1.0693804267037958,0.12648643129332696,0.1364269433227271,0.059804991852204614,0.09808976297427917,0.06933487699822541,0.08696082835810386,0.076832466310953,0.14408219263817645,0.0,0.13540447105748962,0.0,0.06657703519451379,0.0
58,2014-03-31,"[0.         0.12639812 0.13627385 0.0601244  0.0978868  0.0693218
 0.08709282 0.07686075 0.14400657 0.         0.13531653 0.
 0.06671834]",1.025794803810585,1.0664364289610797,0.12639812468561762,0.13627385160115202,0.06012440234193325,0.0978868042750083,0.0693218047433218,0.08709281835316482,0.07686074944091432,0.14400657132909164,0.0,0.1353165329272866,0.0,0.0667183403025097,0.0
59,2014-04-01,"[0.         0.12604653 0.13583193 0.06146458 0.09716977 0.06912898
 0.08753342 0.07683768 0.14371654 0.         0.13488114 0.
 0.06738943]",1.0304313445418032,1.0757971308291814,0.12604653266854085,0.13583193237295263,0.061464575997783766,0.09716977151524385,0.06912897642811498,0.08753341607962392,0.07683768454272363,0.1437165359299712,0.0,0.13488114373748636,0.0,0.0673894307275587,0.0
60,2014-04-02,"[0.         0.11878919 0.12789365 0.06135918 0.09127453 0.06432513
 0.08575856 0.07144163 0.13692055 0.04896928 0.12722854 0.
 0.06603976]",1.0385208500567515,1.0830387881126256,0.11878919397333691,0.12789364678982912,0.06135918179211999,0.09127452896684757,0.06432512896423377,0.08575856247689999,0.0714416251018521,0.1369205534711996,0.04896928312032691,0.1272285357790524,0.0,0.06603975956430162,0.0
61,2014-04-03,"[0.         0.11813989 0.12705421 0.0620783  0.09069831 0.0640898
 0.08610284 0.0712249  0.13621074 0.05164445 0.12640145 0.
 0.0663551 ]",1.0479844433342762,1.090806686291897,0.11813988993706251,0.12705420696562345,0.062078298204002846,0.09069831472822247,0.06408980356184966,0.08610284228112787,0.07122490261849754,0.1362107365622106,0.051644447678226235,0.1264014539641788,0.0,0.06635510349899801,0.0
62,2014-04-04,"[0.         0.11806466 0.12694231 0.06225037 0.09058706 0.06406377
 0.08618321 0.07122238 0.13611077 0.05182594 0.12627738 0.
 0.06647216]",1.0570275343001425,1.0982641460710811,0.11806466123441277,0.12694230666261952,0.06225036697402666,0.09058705914584252,0.06406377012794899,0.08618320698501207,0.07122237573291865,0.13611077427986806,0.051825935162019665,0.1262773801614821,0.0,0.06647216353384904,0.0
63,2014-04-07,"[0.         0.11803685 0.12683355 0.06242215 0.09042589 0.0641393
 0.08622309 0.07132281 0.13603311 0.05174928 0.12629175 0.
 0.06652221]",1.0571079058412522,1.096430390058745,0.11803685052821979,0.126833551660326,0.062422151794180016,0.09042589073346079,0.06413929845654598,0.0862230915673379,0.07132281246457996,0.13603311296332724,0.051749281841598965,0.12629175019731653,0.0,0.06652220779310682,0.0
64,2014-04-08,"[0.         0.11789966 0.12662656 0.0628791  0.09010523 0.06399784
 0.08648748 0.0712926  0.13592609 0.0520194  0.12597879 0.
 0.06678725]",1.0304708095216446,1.0719729705338235,0.11789966027752767,0.12662655802336276,0.0628791018217749,0.09010523211030019,0.06399783664905885,0.08648748278665395,0.07129260452486953,0.1359260920089485,0.05201939680361662,0.12597878631766457,0.0,0.06678724867622228,0.0
65,2014-04-09,"[0.         0.11776329 0.1264118  0.06360031 0.08974971 0.06389528
 0.08685631 0.07124853 0.13569106 0.05197531 0.12580359 0.
 0.0670048 ]",1.0148890586784225,1.057178167753069,0.11776329287397368,0.12641179777287806,0.06360030683380619,0.08974971081794872,0.06389528094278346,0.08685631218919067,0.07124853282019397,0.13569106485907068,0.051975314124850604,0.1258035868655935,0.0,0.06700479989971032,0.0
66,2014-04-10,"[0.         0.11760799 0.12618157 0.06451751 0.08934653 0.06369265
 0.0873255  0.07117652 0.13539751 0.05203976 0.12542186 0.
 0.06729259]",1.0263884943901005,1.0651633189896073,0.11760798570315027,0.12618157495057658,0.06451751324972574,0.08934653225712079,0.06369265122897093,0.08732549781286511,0.07117652295806048,0.13539750582162707,0.052039762305197135,0.1254218645853189,0.0,0.06729258912738696,0.0
67,2014-04-11,"[0.         0.11766575 0.12627863 0.06425971 0.08948501 0.06372395
 0.08718492 0.07119523 0.13546783 0.05205085 0.12545204 0.
 0.06723607]",1.0282344383238786,1.0695858902099387,0.11766575271492666,0.1262786316031911,0.06425970705113374,0.08948500611075101,0.06372395422699274,0.08718491670806315,0.07119523103156003,0.13546783411599705,0.05205085306757746,0.125452040545905,0.0,0.06723607282390207,0.0
68,2014-04-14,"[0.         0.11735013 0.12578929 0.06581688 0.0886908  0.06338091
 0.08800144 0.07111351 0.13502002 0.05235803 0.1246969  0.
 0.06778209]",1.0080455257977734,1.0511733776130834,0.11735013376776088,0.12578929137110514,0.06581688078769238,0.08869079984376473,0.06338090886474579,0.08800143605411648,0.07111351133920166,0.13502002197746235,0.05235802885410942,0.12469689802436197,0.0,0.06778208911567918,0.0
