,Date,Weights,Profit,Base Profit,ENSV,CLB,HLX,RES,BCRX,TTNP,NBIX,TECH,ATRI,TFX,CRY,MMM,cash
1147,2018-07-26,"[0.07199884 0.11235037 0.         0.07106615 0.14465822 0.17017333
 0.         0.         0.13065432 0.         0.10667309 0.
 0.19242568]",2.6132178673630784,1.9264981219629818,0.11235037029923249,0.0,0.07106614534290476,0.1446582240139471,0.17017333266310786,0.0,0.0,0.13065431776278236,0.0,0.10667308963752568,0.0,0.19242567772747968,0.07199884255302007
1148,2018-07-27,"[0.07400494 0.11137    0.         0.07134737 0.1447168  0.16960131
 0.         0.         0.12998125 0.         0.10716256 0.
 0.19181578]",2.618165771424889,1.9475617857880478,0.11136999587026294,0.0,0.07134736524237965,0.14471679504569107,0.16960131227735153,0.0,0.0,0.12998125201289198,0.0,0.10716255836509268,0.0,0.1918157828264084,0.07400493835992179
1149,2018-07-30,"[0.07434553 0.11125781 0.         0.07158109 0.14497927 0.16930419
 0.         0.         0.1295743  0.         0.10739425 0.
 0.19156356]",2.657981769711324,1.9625057982503393,0.11125781469690603,0.0,0.07158108707621597,0.14497927139549022,0.16930418665639774,0.0,0.0,0.12957430173826756,0.0,0.10739424866298355,0.0,0.1915635592380713,0.07434553053566753
1150,2018-07-31,"[0.07512865 0.11131072 0.         0.07110746 0.14466727 0.16893302
 0.         0.         0.12957502 0.         0.10806321 0.
 0.19121465]",2.6447597197056822,1.936325756549364,0.11131072207006627,0.0,0.07110746040747319,0.14466727168296722,0.16893301634995217,0.0,0.0,0.12957501931100007,0.0,0.10806320988181327,0.0,0.19121465309851632,0.07512864719821157
1151,2018-08-01,"[0.07559591 0.11122357 0.         0.07131617 0.14457318 0.1689256
 0.         0.         0.12887672 0.         0.10842095 0.
 0.1910679 ]",2.63570687013758,1.8701714207148097,0.11122357086352537,0.0,0.07131616889213555,0.14457318343479827,0.16892559772321386,0.0,0.0,0.12887671936257666,0.0,0.10842095306383079,0.0,0.1910678982086866,0.07559590845123296
1152,2018-08-02,"[0.07578685 0.11156233 0.         0.07062788 0.14392009 0.16881609
 0.         0.         0.12891717 0.         0.10902758 0.
 0.19134202]",2.631994900796417,1.9409705356175455,0.11156232640144233,0.0,0.07062788077468336,0.14392008605110568,0.1688160921457839,0.0,0.0,0.12891716669582173,0.0,0.10902757598888875,0.0,0.19134202321807708,0.075786848724197
1153,2018-08-03,"[0.07859423 0.11047142 0.         0.07019046 0.14414463 0.16759302
 0.         0.         0.12894369 0.         0.10976813 0.
 0.19029442]",2.5841930148338954,1.9760478358017985,0.11047141881739844,0.0,0.07019045771980206,0.1441446333712727,0.1675930208589517,0.0,0.0,0.12894369124099536,0.0,0.10976812575794194,0.0,0.19029442144278041,0.07859423079085752
1154,2018-08-06,"[0.07586426 0.11095867 0.         0.06985688 0.14305384 0.16946849
 0.         0.         0.12992845 0.         0.10896885 0.
 0.19190056]",2.625871186895556,1.9938941293420083,0.11095867081102774,0.0,0.06985688107241024,0.14305384429238877,0.16946848912169857,0.0,0.0,0.12992844568431386,0.0,0.10896884520314204,0.0,0.19190056308143794,0.07586426073358091
1155,2018-08-07,"[0.07735981 0.11031126 0.         0.06960292 0.14245554 0.16926694
 0.         0.         0.13021419 0.         0.10909223 0.
 0.1916971 ]",2.592110963620068,1.981576690147827,0.11031126310312596,0.0,0.06960292293922107,0.14245554231359336,0.16926694163600267,0.0,0.0,0.13021418805108773,0.0,0.10909222858929779,0.0,0.19169710106871946,0.07735981229895195
1156,2018-08-08,"[0.07713943 0.11061581 0.         0.06944027 0.14235265 0.16918836
 0.         0.         0.13014163 0.         0.1093414  0.
 0.19178045]",2.612493907472043,2.0006294385701335,0.11061580898869701,0.0,0.06944027219176803,0.14235265445201306,0.16918836371113743,0.0,0.0,0.13014162516495947,0.0,0.10934140018398898,0.0,0.19178044550557227,0.0771394298018638
