,Date,Weights,Profit,Base Profit,CVR,PFIN,SPXC,LECO,AMS,DGX,PMD,LH,CTO,FRPH,TRC,CIGI,cash
1268,2019-01-18,"[0.         0.         0.         0.13007853 0.09754114 0.09628498
 0.25064839 0.         0.09850668 0.12270831 0.10343452 0.
 0.10079745]",1.772748069635579,1.230898328509067,0.0,0.0,0.13007852834223044,0.09754113798495788,0.09628497608794181,0.2506483860548748,0.0,0.09850668407224253,0.12270831473298564,0.10343451775055727,0.0,0.10079745497420955,0.0
1269,2019-01-22,"[0.         0.         0.         0.12977662 0.09772373 0.09613964
 0.250945   0.         0.09864335 0.12238935 0.10331662 0.
 0.10106568]",1.815108723462587,1.2552040042086803,0.0,0.0,0.12977661658716175,0.0977237301175877,0.09613963768195327,0.2509450034294623,0.0,0.09864335372620901,0.12238935447529874,0.10331661964060423,0.0,0.10106568434172294,0.0
1270,2019-01-23,"[0.         0.         0.         0.12984712 0.0976721  0.0960133
 0.25104132 0.         0.09848728 0.12258041 0.10326721 0.
 0.10109125]",1.8231080126295838,1.2572635127837686,0.0,0.0,0.12984711930000045,0.09767210308921599,0.09601329917195564,0.25104132349111913,0.0,0.09848728348877253,0.12258040870738349,0.10326721191210626,0.0,0.1010912508394466,0.0
1271,2019-01-24,"[0.         0.         0.         0.12996953 0.0976209  0.09611624
 0.25128891 0.         0.09859986 0.12246906 0.10302528 0.
 0.10091022]",1.8034578436911184,1.2379775285719192,0.0,0.0,0.12996953095943892,0.09762090322080816,0.09611623578856472,0.2512889102484431,0.0,0.09859985594161788,0.12246905970602422,0.1030252813192116,0.0,0.10091022281589133,0.0
1272,2019-01-25,"[0.         0.         0.         0.12996365 0.09751548 0.0961153
 0.25097132 0.         0.09866506 0.12238378 0.10357868 0.
 0.10080673]",1.7839925377725843,1.228072315810675,0.0,0.0,0.1299636494196567,0.09751548413333729,0.09611529637187324,0.2509713171800794,0.0,0.09866506122728226,0.1223837804960475,0.10357867930245258,0.0,0.10080673186927096,0.0
1273,2019-01-28,"[0.         0.         0.         0.13004123 0.09766636 0.09589101
 0.25041964 0.         0.0986269  0.12244373 0.10395078 0.
 0.10096035]",1.7917466593350346,1.2394420320425599,0.0,0.0,0.1300412271875025,0.09766636468573892,0.09589100746038194,0.2504196435126185,0.0,0.09862689962315505,0.12244372670110784,0.10395077876599965,0.0,0.10096035206349571,0.0
1274,2019-01-29,"[0.         0.         0.         0.12972022 0.0978822  0.09582017
 0.25039976 0.         0.0986509  0.12223631 0.1040266  0.
 0.10126383]",1.7819726516216867,1.2341920743355028,0.0,0.0,0.12972022377373144,0.09788219936417242,0.09582016907682245,0.25039976023299704,0.0,0.09865090431782216,0.12223631118781564,0.10402660082598585,0.0,0.10126383122065315,0.0
1275,2019-01-30,"[0.         0.         0.         0.1296858  0.09787294 0.09592109
 0.25064961 0.         0.09872996 0.12226596 0.10365494 0.
 0.10121969]",1.798443228400298,1.2398751873513818,0.0,0.0,0.12968580196058377,0.0978729424904327,0.09592108679786363,0.25064960913163264,0.0,0.09872996331670039,0.12226596231629372,0.10365494410480447,0.0,0.10121968988168883,0.0
1276,2019-01-31,"[0.         0.         0.         0.12970529 0.09800509 0.09607898
 0.25091566 0.         0.09874341 0.12239363 0.10297663 0.
 0.1011813 ]",1.8107293335058658,1.2471230015738024,0.0,0.0,0.1297052881950168,0.0980050932471814,0.09607898355751321,0.2509156648840846,0.0,0.0987434129871472,0.12239363094669407,0.10297662848944607,0.0,0.10118129769291666,0.0
1277,2019-02-01,"[0.         0.         0.         0.12969907 0.09820683 0.09608594
 0.25119777 0.         0.09853424 0.12260153 0.10232983 0.
 0.10134478]",1.8097560804501756,1.2500262842385006,0.0,0.0,0.12969907337180922,0.09820683027178449,0.09608594035160734,0.2511977704586167,0.0,0.09853424449618754,0.12260152692149653,0.10232983447992718,0.0,0.10134477964857098,0.0
1278,2019-02-04,"[0.         0.         0.         0.12970558 0.09813603 0.09578293
 0.25124841 0.         0.09868852 0.12247511 0.10254217 0.
 0.10142125]",1.8385757670648317,1.2627983935058573,0.0,0.0,0.12970557952371647,0.09813603291812567,0.09578292541642228,0.25124841341953924,0.0,0.09868851611993665,0.12247510830370666,0.10254216990429874,0.0,0.10142125439425423,0.0
1279,2019-02-05,"[0.         0.         0.         0.12993617 0.09829655 0.0957216
 0.25149739 0.         0.09848085 0.12272827 0.10183554 0.
 0.10150363]",1.8540249333135126,1.2752318609218602,0.0,0.0,0.12993617114079561,0.09829654627437176,0.09572159519342983,0.25149739222892065,0.0,0.09848084821552794,0.12272827068062243,0.10183554478394782,0.0,0.10150363148238398,0.0
1280,2019-02-06,"[0.         0.         0.         0.14366754 0.10876727 0.
 0.27831858 0.         0.10893993 0.13576693 0.11218562 0.
 0.11235412]",1.8701007294752552,1.2835360566201894,0.0,0.0,0.14366753717790257,0.10876727380178099,0.0,0.27831857785605496,0.0,0.10893993445519633,0.1357669292818606,0.11218562374590552,0.0,0.11235412368129903,0.0
1281,2019-02-07,"[0.         0.         0.         0.1432563  0.10828777 0.
 0.28195799 0.         0.10812217 0.13550336 0.11092586 0.
 0.11194655]",1.8596445896344536,1.2811468553481302,0.0,0.0,0.14325629926233552,0.10828777249299976,0.0,0.2819579907819049,0.0,0.10812217316115211,0.13550335592200927,0.11092586033439453,0.0,0.11194654804520403,0.0
1282,2019-02-08,"[0.         0.         0.         0.14303739 0.10811636 0.
 0.28292257 0.         0.10798213 0.13530793 0.11082029 0.
 0.11181333]",1.8664000206780023,1.2842331391735609,0.0,0.0,0.143037388714677,0.10811636448092624,0.0,0.2829225698584098,0.0,0.10798212712536387,0.13530793317380346,0.11082029106496714,0.0,0.1118133255818525,0.0
1283,2019-02-11,"[0.         0.         0.         0.14304706 0.1081596  0.
 0.28278655 0.         0.10837421 0.13515004 0.11090358 0.
 0.11157896]",1.8722280620331866,1.2787172703501606,0.0,0.0,0.14304706392375882,0.1081596002734993,0.0,0.2827865470515365,0.0,0.10837420975555016,0.13515003522396857,0.110903582840332,0.0,0.1115789609313547,0.0
1284,2019-02-12,"[0.         0.         0.         0.14324568 0.10812508 0.
 0.28294993 0.         0.10801721 0.13549754 0.11056112 0.
 0.11160344]",1.868656517376903,1.2807539372462997,0.0,0.0,0.14324567773881283,0.10812507655628703,0.0,0.2829499318418147,0.0,0.10801721004162487,0.13549753951120214,0.11056111933899457,0.0,0.11160344497126376,0.0
1285,2019-02-13,"[0.         0.         0.         0.14330148 0.10828021 0.
 0.28299054 0.         0.10802521 0.13559622 0.11012527 0.
 0.11168107]",1.8772546300987931,1.285841658718963,0.0,0.0,0.14330147546118863,0.10828020648526662,0.0,0.28299054298321896,0.0,0.1080252113667034,0.13559622184584422,0.1101252669984293,0.0,0.11168107485934888,0.0
1286,2019-02-14,"[0.         0.         0.         0.14300136 0.10826908 0.
 0.2827004  0.         0.10819612 0.13526979 0.11070391 0.
 0.11185933]",1.9076169892568822,1.3029371766093463,0.0,0.0,0.14300136311764353,0.10826908026882874,0.0,0.2827004022021271,0.0,0.10819612092146501,0.13526979349102256,0.11070391232762808,0.0,0.11185932767128508,0.0
1287,2019-02-15,"[0.         0.         0.         0.14295528 0.10841584 0.
 0.28296339 0.         0.10815677 0.13524294 0.11019794 0.
 0.11206785]",1.8735706782268406,1.291380182767446,0.0,0.0,0.14295528437778315,0.10841583717318631,0.0,0.2829633862793304,0.0,0.10815677237848366,0.13524293578021118,0.11019793742322485,0.0,0.11206784658778059,0.0
1288,2019-02-19,"[0.         0.         0.         0.14306719 0.10875752 0.
 0.28227397 0.         0.10824264 0.13492302 0.11034174 0.
 0.11239392]",1.9100421148637639,1.3079693223281665,0.0,0.0,0.14306719256082265,0.108757516221213,0.0,0.28227396574931085,0.0,0.10824264310680529,0.1349230237380848,0.11034173708764067,0.0,0.11239392153612263,0.0
1289,2019-02-20,"[0.         0.         0.         0.14333322 0.10887758 0.
 0.28347706 0.         0.10769379 0.13507409 0.10896841 0.
 0.11257586]",1.9236868076530889,1.3086096496461521,0.0,0.0,0.14333321671419708,0.10887757729302455,0.0,0.28347705643759397,0.0,0.10769379070530537,0.13507409398947137,0.10896840684151425,0.0,0.11257585801889358,0.0
