,Date,Weights,Profit,Base Profit,CVR,PFIN,LECO,SPXC,HLX,ENSV,CLB,RES,FRPH,CTO,TRC,CIGI,cash
406,2015-08-17,"[0.         0.         0.14422152 0.09342185 0.15362267 0.
 0.10631889 0.1301497  0.         0.08526223 0.0833707  0.08180795
 0.12182449]",0.9681562366896419,0.9125705301698859,0.0,0.1442215230952174,0.09342184883049816,0.153622670046115,0.0,0.10631889012166583,0.13014969999877696,0.0,0.08526222598774219,0.0833707031147553,0.0818079505675851,0.121824488237644,0.0
407,2015-08-18,"[0.         0.         0.13510421 0.08523319 0.12117092 0.07994057
 0.10958399 0.11293593 0.         0.08921259 0.07657653 0.08280076
 0.1074413 ]",0.9825882842598117,0.9173637987538007,0.0,0.13510421263285805,0.08523319421051709,0.12117091754307373,0.07994056506702545,0.10958399473647155,0.11293592839173638,0.0,0.08921259491410685,0.07657653345709665,0.08280075546493439,0.10744130358217995,0.0
408,2015-08-19,"[0.         0.         0.13421994 0.08493441 0.11825391 0.08644939
 0.1099264  0.11135258 0.         0.08939668 0.07619979 0.08310118
 0.10616571]",0.9730869809841505,0.9148073489935489,0.0,0.13421994405078208,0.08493441180159607,0.11825390971071675,0.08644939040934217,0.10992640321825177,0.11135257794645166,0.0,0.08939668205707495,0.07619979309994507,0.08310117833105841,0.10616570937478104,0.0
409,2015-08-20,"[0.         0.         0.13414941 0.08472084 0.11759345 0.08712639
 0.11030093 0.11103808 0.         0.08959494 0.07627911 0.08306381
 0.10613304]",0.9535564244414804,0.9068636837755241,0.0,0.13414940925222568,0.08472084040408394,0.11759344874122266,0.08712639384565664,0.11030092826508643,0.11103808328156962,0.0,0.08959493775718808,0.07627911149341682,0.08306380940742288,0.10613303755212725,0.0
410,2015-08-21,"[0.         0.         0.13412696 0.08479044 0.11794781 0.08690873
 0.11012612 0.11133528 0.         0.08953343 0.07613604 0.08300964
 0.10608555]",0.963064958944906,0.9045026105499895,0.0,0.13412696200776011,0.08479044097387724,0.11794780603351984,0.08690873118001691,0.11012612282019207,0.11133527824194842,0.0,0.08953342950262802,0.07613603672789632,0.0830096390583928,0.10608555345376837,0.0
411,2015-08-24,"[0.         0.         0.1337041  0.08453567 0.11829393 0.08682449
 0.11044011 0.1114914  0.         0.08961799 0.0759711  0.08307129
 0.10604994]",0.9143156641504057,0.8728429648003648,0.0,0.13370409940181274,0.08453566820397626,0.11829392694706416,0.08682448651345168,0.11044010500626472,0.11149140268277574,0.0,0.08961798534943707,0.07597110189383526,0.08307128752508863,0.10604993647629389,0.0
412,2015-08-25,"[0.         0.         0.13365178 0.08467356 0.11868544 0.08659027
 0.11010154 0.11183294 0.         0.08955672 0.07583964 0.08307359
 0.10599452]",0.8661855278724669,0.8413545999667907,0.0,0.1336517775526505,0.08467355579816453,0.11868543655951251,0.08659026644524204,0.11010154174867398,0.11183294470238347,0.0,0.0895567158494659,0.07583964334202647,0.08307359483322917,0.10599452316865138,0.0
413,2015-08-26,"[0.         0.         0.13362137 0.08488404 0.11923646 0.08639552
 0.10949967 0.11229092 0.         0.08934128 0.07563436 0.08304315
 0.10605323]",0.893870912018662,0.8605548178345412,0.0,0.13362137278841546,0.08488404241875125,0.11923645962542541,0.08639551828263624,0.10949966700296766,0.11229091668901046,0.0,0.08934128435295113,0.07563435775838495,0.08304315270898777,0.10605322837246949,0.0
414,2015-08-27,"[0.         0.         0.13351151 0.08522881 0.11975964 0.08627399
 0.10873433 0.11270657 0.         0.0891611  0.07546524 0.08318381
 0.105975  ]",0.8856417556067244,0.8510050497611251,0.0,0.13351151047673915,0.08522880632115123,0.119759637886697,0.08627399225096102,0.10873432979137214,0.11270656578333797,0.0,0.08916110467562745,0.07546524473969426,0.08318380642470019,0.10597500164971944,0.0
415,2015-08-28,"[0.         0.         0.13376716 0.08528658 0.1200798  0.08567248
 0.10876849 0.1128625  0.         0.08919859 0.07560503 0.08284134
 0.10591804]",0.9035588509434884,0.8670079764925717,0.0,0.1337671643420146,0.08528658352511957,0.12007979505783309,0.08567247737445133,0.10876848720872001,0.11286250159498326,0.0,0.08919859152628565,0.07560502500597474,0.08284133751900014,0.10591803684561762,0.0
416,2015-08-31,"[0.         0.         0.13357856 0.08499227 0.1199953  0.08598019
 0.10913707 0.11266431 0.         0.08910367 0.07549583 0.0828865
 0.1061663 ]",0.9160377757371556,0.8741394452224166,0.0,0.13357856359556675,0.08499226735215121,0.1199952968875668,0.08598018725598223,0.10913707341707612,0.11266430836167807,0.0,0.08910367378595316,0.07549582935126851,0.08288649657793504,0.10616630341482214,0.0
417,2015-09-01,"[0.         0.         0.13358142 0.08466389 0.11946845 0.0863033
 0.10973789 0.11225794 0.         0.08920363 0.07558725 0.08287352
 0.10632271]",0.9217410349193026,0.8772918691636408,0.0,0.13358142270129766,0.08466388544621224,0.11946844821176371,0.0863033037576195,0.10973788840413337,0.11225794145013694,0.0,0.08920363269155186,0.07558724712472624,0.08287351939763189,0.10632271081492653,0.0
418,2015-09-02,"[0.         0.         0.13356572 0.08460758 0.11942051 0.08616597
 0.10998773 0.11213428 0.         0.08931978 0.07569135 0.08287064
 0.10623645]",0.9165483865877782,0.8741217105158036,0.0,0.1335657193713722,0.08460757577029909,0.11942050654711689,0.08616596670870544,0.10998773442535624,0.11213427751851344,0.0,0.08931977824246086,0.0756913510113286,0.08287064483899396,0.1062364455658533,0.0
419,2015-09-03,"[0.         0.         0.13340566 0.08462796 0.11989704 0.08594972
 0.10979296 0.11244694 0.         0.08923515 0.07554238 0.08280733
 0.10629484]",0.9308601805002457,0.881977693291124,0.0,0.13340565795933723,0.08462796374992512,0.11989704318093783,0.0859497243184099,0.10979296295477348,0.11244694491552677,0.0,0.08923515229173844,0.07554237729551491,0.08280733362283998,0.10629483971099615,0.0
420,2015-09-04,"[0.         0.         0.13330545 0.08487882 0.12018702 0.08566245
 0.1094349  0.11268827 0.         0.08934765 0.07558322 0.08290405
 0.10600818]",0.9415081480107469,0.8853266378588001,0.0,0.13330544557862228,0.0848788157613536,0.12018702204450221,0.08566245231571191,0.10943489893074511,0.11268826754117578,0.0,0.0893476542265332,0.07558321600251625,0.08290405041579543,0.10600817718304438,0.0
421,2015-09-08,"[0.         0.         0.13342944 0.08497413 0.12073599 0.08535469
 0.10921025 0.11285435 0.         0.08900959 0.07551975 0.08274553
 0.10616628]",0.9183800224056087,0.8711749229959268,0.0,0.13342944342245486,0.084974125508283,0.12073598642408488,0.08535469473231148,0.10921025216985951,0.11285435086372267,0.0,0.08900958900110657,0.07551974648481091,0.08274553338861132,0.10616627800475495,0.0
422,2015-09-09,"[0.         0.         0.13336186 0.08481495 0.12068549 0.08540234
 0.10941702 0.11278896 0.         0.08904703 0.07550142 0.08272749
 0.10625343]",0.9184431028078044,0.8680274850483269,0.0,0.13336185875423262,0.08481494868706815,0.12068549325280128,0.08540234109778867,0.10941702187203614,0.11278895610563673,0.0,0.08904703417228263,0.07550142472170458,0.08272748991712718,0.10625343141932198,0.0
423,2015-09-10,"[0.         0.         0.13347219 0.08474578 0.12054765 0.08538466
 0.10969688 0.11253115 0.         0.08902473 0.07563625 0.08268399
 0.10627672]",0.9226210818084568,0.8702926521599575,0.0,0.13347218533048918,0.0847457812323163,0.1205476514914481,0.08538465880773645,0.10969688229675163,0.11253114704123769,0.0,0.08902473275188925,0.07563625201487029,0.08268399319434996,0.10627671583891111,0.0
424,2015-09-11,"[0.         0.         0.13332414 0.08469991 0.12047511 0.08552923
 0.10966471 0.11258669 0.         0.08910161 0.07555137 0.08278448
 0.10628275]",0.9268453364668776,0.8681857523305602,0.0,0.13332413575658156,0.084699907251696,0.12047511020611128,0.08552923306245273,0.10966471074240641,0.11258668652151427,0.0,0.0891016114516983,0.07555137186963169,0.08278448167041516,0.10628275146749275,0.0
425,2015-09-14,"[0.         0.         0.13338157 0.08468143 0.12064079 0.08538068
 0.10973038 0.11256917 0.         0.08899437 0.07556351 0.08272155
 0.10633655]",0.9157416271813223,0.8605695053460415,0.0,0.13338157204632548,0.08468142956773182,0.1206407857166645,0.08538068469585619,0.10973038137372351,0.11256916800250899,0.0,0.08899437267389462,0.07556350985103004,0.08272154590666843,0.10633655016559646,0.0
426,2015-09-15,"[0.         0.         0.13361372 0.08497268 0.12074008 0.08515306
 0.10933239 0.11268799 0.         0.08896098 0.07568468 0.0826383
 0.10621613]",0.9059352052988767,0.8573839160644875,0.0,0.13361371786750117,0.08497267569791084,0.12074008201698613,0.0851530576134555,0.10933239248118773,0.11268798619079404,0.0,0.08896097648170292,0.07568467719256548,0.08263829971029656,0.10621613474759958,0.0
427,2015-09-16,"[0.         0.         0.13351735 0.08471311 0.12060449 0.08527745
 0.10975783 0.11249143 0.         0.08899793 0.07565082 0.08268477
 0.10630481]",0.8978579295294483,0.8529888993827597,0.0,0.1335173465848858,0.08471310639756095,0.12060449322289048,0.0852774544550018,0.1097578269805383,0.11249143121062044,0.0,0.08899793433436184,0.07565081843521247,0.08268477493777998,0.10630481344114792,0.0
428,2015-09-17,"[0.         0.         0.13340738 0.08430877 0.12028961 0.08556404
 0.11049642 0.11205381 0.         0.08899129 0.07565394 0.08274111
 0.10649363]",0.9136598763526621,0.862165449904043,0.0,0.13340738122992316,0.08430876768499798,0.12028960686923468,0.08556404256708187,0.11049642184824061,0.11205380525934833,0.0,0.08899129005705927,0.07565394096709449,0.08274110893410626,0.10649363458291336,0.0
429,2015-09-18,"[0.         0.         0.13343139 0.08431968 0.11994988 0.08566699
 0.11061232 0.11187288 0.         0.0891637  0.07579829 0.08279169
 0.10639316]",0.9237382708653586,0.8717385354647519,0.0,0.1334313942879193,0.08431968476015231,0.11994988022370602,0.08566698910932147,0.11061232267911948,0.11187288148871437,0.0,0.08916370471096338,0.07579828598476848,0.08279169464146077,0.1063931621138745,0.0
430,2015-09-21,"[0.         0.         0.13327594 0.08423234 0.12014477 0.08562564
 0.11069525 0.1119396  0.         0.08912557 0.07568232 0.08284016
 0.10643841]",0.9138001122748408,0.8710971559481224,0.0,0.1332759423773458,0.08423233882855487,0.12014476809373234,0.08562563678538541,0.11069525241950762,0.11193960170755908,0.0,0.08912557215301817,0.07568232257988011,0.08284015551672211,0.10643840953829455,0.0
431,2015-09-22,"[0.         0.         0.13310082 0.08455789 0.12048157 0.08552279
 0.10994684 0.112428   0.         0.08917014 0.07554161 0.08298736
 0.10626297]",0.9140840692767375,0.8681265510082842,0.0,0.1331008232843113,0.0845578948638582,0.12048156913095318,0.085522788944807,0.10994684025866035,0.1124280048545351,0.0,0.08917014139666993,0.07554161324071922,0.08298735811053023,0.10626296591495546,0.0
432,2015-09-23,"[0.         0.         0.13330185 0.0846039  0.12065829 0.08527104
 0.1100085  0.11234515 0.         0.08902792 0.07564013 0.08286461
 0.1062786 ]",0.8908931139927412,0.8504844156778752,0.0,0.13330185458203883,0.0846039026708914,0.12065828766426503,0.08527104489840577,0.1100084976291466,0.11234514933419451,0.0,0.08902792268488822,0.07564012939231497,0.0828646077969571,0.10627860334689766,0.0
433,2015-09-24,"[0.         0.         0.13320092 0.08462342 0.12064652 0.08522594
 0.10991448 0.11248469 0.         0.08920068 0.07563258 0.08289073
 0.10618005]",0.8988467532052851,0.8607142873254539,0.0,0.1332009209751419,0.08462342145794846,0.12064651815919963,0.08522594089920328,0.10991447738625316,0.11248468602323566,0.0,0.08920068206930651,0.07563257651470631,0.08289072759995948,0.10618004891504543,0.0
434,2015-09-25,"[0.         0.         0.13322932 0.08515682 0.12131814 0.08485855
 0.10883694 0.11309455 0.         0.08902709 0.07559068 0.08279761
 0.10609031]",0.8818651558862421,0.8525724423844575,0.0,0.13322931544251543,0.08515681659819314,0.12131814430930461,0.0848585501495774,0.10883694035083902,0.11309455169808239,0.0,0.08902709143111688,0.07559067859958991,0.08279760565422162,0.10609030576655962,0.0
435,2015-09-28,"[0.         0.         0.1333403  0.08537036 0.1221268  0.08460873
 0.10820481 0.11344745 0.         0.08846451 0.07545139 0.08255502
 0.10643063]",0.8768470793496137,0.8533686166770416,0.0,0.13334029532929698,0.0853703594200224,0.12212680305847039,0.08460873482190233,0.10820481396770074,0.11344744814636057,0.0,0.0884645071717682,0.07545138659826374,0.08255502449585266,0.10643062699036203,0.0
436,2015-09-29,"[0.         0.         0.13319272 0.08499611 0.12139575 0.08487034
 0.10894627 0.11310691 0.         0.08898372 0.07553518 0.08270426
 0.10626875]",0.8551346458056795,0.8377614005282896,0.0,0.13319271553847015,0.08499610821975312,0.12139574595166598,0.0848703379163992,0.10894627015199185,0.11310691254469919,0.0,0.08898371881135618,0.07553518045275001,0.08270425723734189,0.10626875317557247,0.0
437,2015-09-30,"[0.         0.         0.13326032 0.08522926 0.12180819 0.08468985
 0.10846618 0.11335395 0.         0.0887411  0.07549748 0.0826101
 0.10634358]",0.8388371496299525,0.8287179060297605,0.0,0.133260324415465,0.08522925911649772,0.12180819076404244,0.0846898519196666,0.1084661803157731,0.11335394641603375,0.0,0.08874109910768926,0.07549747543032193,0.08261009556509791,0.10634357694941238,0.0
438,2015-10-01,"[0.         0.         0.1333518  0.08514165 0.12197076 0.08464222
 0.10853055 0.11334703 0.         0.08853981 0.07542491 0.08250035
 0.10655091]",0.8341490106026227,0.8224032441640706,0.0,0.1333518035232905,0.08514165117240698,0.12197075621822014,0.08464221937035957,0.1085305543927678,0.1133470269881676,0.0,0.0885398138957365,0.07542491209306648,0.08250035084887694,0.10655091149710756,0.0
439,2015-10-02,"[0.         0.         0.13300358 0.08490174 0.12154819 0.0847109
 0.10916243 0.11306744 0.         0.08914688 0.07559267 0.08266673
 0.10619945]",0.8405774238233663,0.8253015472147772,0.0,0.13300357733578558,0.08490173528274109,0.12154819206437051,0.08471090489565772,0.1091624343252834,0.11306743659044785,0.0,0.08914687763776193,0.07559266539660912,0.08266672872119504,0.10619944775014772,0.0
440,2015-10-05,"[0.         0.         0.13304519 0.08517688 0.12155745 0.08454606
 0.10877023 0.11324784 0.         0.08930308 0.07573087 0.08260102
 0.10602137]",0.8207593850347098,0.8107466944066439,0.0,0.1330451896638639,0.08517688183564881,0.12155745145819372,0.0845460591972961,0.10877023474750269,0.11324783908939284,0.0,0.08930307678180349,0.07573087442933185,0.0826010232240189,0.10602136957294778,0.0
441,2015-10-06,"[0.         0.         0.13309382 0.0850902  0.12132879 0.0845363
 0.10906931 0.11305385 0.         0.0894328  0.07584117 0.08262215
 0.10593162]",0.8430999701335606,0.8273397609243207,0.0,0.1330938184069123,0.08509020031320985,0.12132878679408736,0.08453630046665642,0.10906931301805527,0.11305385275619044,0.0,0.08943279891442552,0.07584116539793419,0.08262214664998463,0.10593161728254405,0.0
442,2015-10-07,"[0.         0.         0.13333563 0.08549876 0.12194031 0.08420806
 0.1083363  0.11331651 0.         0.08897781 0.07592901 0.08235682
 0.10610079]",0.8735106551973263,0.8424925058448718,0.0,0.13333562609574875,0.08549876482559658,0.12194031323424247,0.08420806211189262,0.10833629818719888,0.11331650635446143,0.0,0.08897780697457491,0.07592900578271516,0.08235682283442362,0.10610079359914559,0.0
443,2015-10-08,"[0.         0.         0.13339975 0.08565578 0.12242891 0.08404876
 0.10797928 0.11344665 0.         0.0886208  0.07590536 0.08225689
 0.10625782]",0.8992933826936528,0.856808493795778,0.0,0.13339975037703364,0.08565578325400315,0.12242890982312532,0.08404875935482907,0.10797928193135949,0.1134466522815665,0.0,0.08862079747002664,0.07590535555571491,0.08225688624146323,0.10625782371087811,0.0
444,2015-10-09,"[0.         0.         0.13340418 0.08569919 0.12264786 0.08401243
 0.10778837 0.11352998 0.         0.08845909 0.07587134 0.08218158
 0.10640599]",0.9026071845614516,0.8579681295003165,0.0,0.1334041773534279,0.08569918899197537,0.12264786274126675,0.08401243386889556,0.10778836531163763,0.11352997596214413,0.0,0.08845908532033153,0.07587133719105231,0.08218158298946056,0.10640599026980826,0.0
445,2015-10-12,"[0.         0.         0.13341318 0.0857026  0.12252093 0.08406772
 0.10786923 0.11340185 0.         0.08849762 0.07593708 0.08226026
 0.10632953]",0.9149970401220494,0.8685834201590428,0.0,0.1334131818485011,0.08570259917082262,0.12252092546547344,0.08406772293038973,0.10786922825505335,0.11340184950380121,0.0,0.08849762058627796,0.07593708225205276,0.08226026382891374,0.10632952615871398,0.0
446,2015-10-13,"[0.         0.         0.13341951 0.08563848 0.1224253  0.0841217
 0.10795189 0.11336518 0.         0.08852766 0.07590813 0.08228662
 0.10635552]",0.919965066373408,0.8689221173487228,0.0,0.13341951322183065,0.08563847893474703,0.12242529920319753,0.08412170473709094,0.10795189361104124,0.11336518297437691,0.0,0.08852766207950724,0.07590812770975654,0.08228661556137197,0.10635552196707987,0.0
447,2015-10-14,"[0.         0.         0.13330517 0.0853693  0.12208898 0.08427772
 0.10837204 0.11325509 0.         0.08878121 0.0758332  0.08238057
 0.10633673]",0.9099579665363695,0.8630688919476416,0.0,0.13330517211933118,0.08536929893776807,0.12208897545463318,0.08427771834546365,0.10837204350832091,0.11325509454229839,0.0,0.08878120640446559,0.07583320021664061,0.08238056533463023,0.10633672513644811,0.0
448,2015-10-15,"[0.         0.         0.13328016 0.08521147 0.1218593  0.08429453
 0.1087555  0.11309101 0.         0.08895074 0.07589646 0.08237235
 0.10628847]",0.8943981739608973,0.8567490101993822,0.0,0.13328016403006407,0.08521146794241954,0.1218592985208828,0.08429453425099878,0.10875550289819291,0.11309100784825998,0.0,0.08895074122799629,0.07589646273414896,0.08237234791443351,0.10628847263260315,0.0
449,2015-10-16,"[0.         0.         0.13301332 0.08503257 0.12204772 0.08440173
 0.10886323 0.11318059 0.         0.08888992 0.07567163 0.08248717
 0.1064121 ]",0.8936066601668565,0.8546128815494782,0.0,0.1330133235164008,0.08503257418384909,0.12204772433708073,0.08440172991394591,0.10886322825861036,0.11318059266150744,0.0,0.08888991910275627,0.07567163365280453,0.08248717183780695,0.10641210253523774,0.0
450,2015-10-19,"[0.         0.         0.13311027 0.08507067 0.12202063 0.08449753
 0.10872177 0.11316783 0.         0.08876318 0.07564006 0.08245561
 0.10655246]",0.9017927601453156,0.8605952217318088,0.0,0.13311027340265047,0.08507066944041526,0.12202062662032086,0.084497527552355,0.1087217692850319,0.11316782531839106,0.0,0.0887631756383909,0.0756400608318099,0.08245561210607678,0.10655245980455795,0.0
451,2015-10-20,"[0.         0.         0.133193   0.08511677 0.12178318 0.08461404
 0.10863384 0.11313067 0.         0.08884659 0.07567427 0.08246743
 0.10654022]",0.8707434251378042,0.8452221248307716,0.0,0.13319299667079165,0.08511677264922782,0.12178317664103497,0.08461404220661109,0.10863384331707954,0.11313067107479469,0.0,0.0888465895810586,0.07567426698124331,0.0824674254221697,0.10654021545598884,0.0
452,2015-10-21,"[0.         0.         0.13318189 0.0852363  0.12193257 0.08455015
 0.10841356 0.11322598 0.         0.08878759 0.07568681 0.0824609
 0.10652424]",0.891410223433117,0.8527652986165938,0.0,0.13318189089767635,0.0852363005576984,0.12193257479263356,0.08455014813363636,0.10841356142263901,0.11322598012337184,0.0,0.08878758697178113,0.0756868133545715,0.08246090285499562,0.10652424089099607,0.0
453,2015-10-22,"[0.         0.         0.13319379 0.08560195 0.12267463 0.08437851
 0.10773746 0.11342066 0.         0.08823887 0.07567796 0.08244508
 0.1066311 ]",0.899709245318959,0.8589819207418077,0.0,0.13319378942650603,0.08560194731911486,0.12267463043709705,0.08437850776289063,0.10773746375243579,0.11342065875985892,0.0,0.08823886860487534,0.075677957978024,0.08244507525170422,0.10663110070749313,0.0
454,2015-10-23,"[0.         0.         0.13304528 0.0852455  0.12239177 0.0844827
 0.10835501 0.11324175 0.         0.08849738 0.07562261 0.08250806
 0.10660994]",0.8902485700781532,0.852565152177463,0.0,0.1330452822823563,0.08524549918634078,0.12239176756594473,0.08448269565004633,0.10835501403024131,0.11324175089917711,0.0,0.08849737950219874,0.0756226117266654,0.08250806308884295,0.10660993606818626,0.0
455,2015-10-26,"[0.         0.         0.13319325 0.08544664 0.12285214 0.08423535
 0.10804723 0.11330704 0.         0.08811998 0.07569253 0.08235286
 0.10675298]",0.916563449883852,0.8660762165929077,0.0,0.13319324530658563,0.08544663652656861,0.12285214257700625,0.08423535360952564,0.1080472335650268,0.11330704274664083,0.0,0.08811997681274215,0.07569252715298197,0.08235285723268798,0.10675298447023421,0.0
456,2015-10-27,"[0.         0.         0.13322362 0.08534496 0.12286789 0.08412479
 0.10829523 0.11319591 0.         0.08812857 0.07577161 0.08226636
 0.10678105]",0.9122936810117948,0.8654126719267023,0.0,0.1332236249862871,0.08534495502969237,0.12286788808171527,0.08412479369723624,0.10829523120927509,0.11319591395642557,0.0,0.08812857171301104,0.07577161240600487,0.0822663550904786,0.10678105382987385,0.0
457,2015-10-28,"[0.         0.         0.13304679 0.08519807 0.12281169 0.08423313
 0.10847368 0.113193   0.         0.0882288  0.07566054 0.0823995
 0.10675481]",0.8916347979386626,0.8576282797840584,0.0,0.13304678709224008,0.08519806554824669,0.1228116894798989,0.08423313037800861,0.10847367560175912,0.11319300204340214,0.0,0.08822880377032655,0.07566053709642463,0.08239950122842506,0.106754807761268,0.0
458,2015-10-29,"[0.         0.         0.13287681 0.08529304 0.12227779 0.08429491
 0.10845395 0.11327785 0.         0.08888173 0.07579603 0.0825785
 0.10626937]",0.8944992988642401,0.8617007308215706,0.0,0.13287681273954619,0.08529304442013319,0.12227779088126194,0.08429491346474322,0.10845395207023308,0.11327784823811354,0.0,0.08888173165006265,0.07579603277594359,0.08257849919486114,0.10626937456510147,0.0
459,2015-10-30,"[0.         0.         0.13293844 0.08541191 0.12232024 0.08416658
 0.10835053 0.11329659 0.         0.08887699 0.07590856 0.08253503
 0.10619514]",0.9138131868433625,0.8812189543882433,0.0,0.1329384353030552,0.0854119105889457,0.12232023898723454,0.08416657581254396,0.10835053313233753,0.11329658578886982,0.0,0.08887699031862346,0.075908557509073,0.08253502899955353,0.10619514355976312,0.0
460,2015-11-02,"[0.         0.         0.13298903 0.08574264 0.12238515 0.08398698
 0.10784553 0.1135407  0.         0.08900945 0.07603333 0.0825194
 0.10594778]",0.9029802347954698,0.8791148668565865,0.0,0.13298902584283906,0.08574264483917228,0.12238515402776569,0.08398698080662585,0.1078455333794137,0.11354069910720505,0.0,0.08900945210318963,0.0760333268885571,0.08251940000067631,0.10594778300455533,0.0
461,2015-11-03,"[0.         0.         0.13290432 0.08567967 0.12267782 0.08390551
 0.10793721 0.11352422 0.         0.08882389 0.07601102 0.08249761
 0.10603875]",0.8931223305590761,0.8747998552709049,0.0,0.13290431887548007,0.08567966978548874,0.12267781553373804,0.08390550941899032,0.10793720891828464,0.11352421908206675,0.0,0.08882389178614847,0.07601101576641206,0.08249760504391856,0.10603874578947221,0.0
462,2015-11-04,"[0.         0.         0.13304273 0.08512214 0.12213814 0.08416593
 0.10904536 0.11284978 0.         0.08882942 0.07610583 0.08233242
 0.10636826]",0.9284558158863028,0.8859678905278824,0.0,0.13304272558284108,0.08512213896585193,0.12213813902980081,0.08416592606738216,0.10904535798752683,0.1128497789384333,0.0,0.08882942217334296,0.07610583476118375,0.08233241778270367,0.10636825871093343,0.0
463,2015-11-05,"[0.         0.         0.13316895 0.08534588 0.12229066 0.08413958
 0.10872798 0.11283477 0.         0.08859778 0.07616574 0.08231997
 0.10640869]",0.9342350158753159,0.8944297612036722,0.0,0.13316895212324012,0.08534588464895224,0.12229065753528653,0.08413958438638226,0.10872798136992855,0.11283476542931228,0.0,0.08859777728409764,0.07616574107419104,0.08231996975626638,0.10640868639234295,0.0
464,2015-11-06,"[0.         0.         0.133206   0.08546362 0.12257309 0.08401208
 0.10841507 0.11304537 0.         0.08845631 0.07610227 0.08226543
 0.10646075]",0.930929659051741,0.8871412611638001,0.0,0.13320599999912835,0.08546362088149018,0.12257309224165669,0.08401207669798538,0.10841507402582332,0.11304536954091118,0.0,0.08845630760040463,0.07610227392697466,0.08226543129393912,0.10646075379168646,0.0
465,2015-11-09,"[0.         0.         0.13333469 0.08578971 0.12315383 0.08383046
 0.10774215 0.11328008 0.         0.08799655 0.0761005  0.08213363
 0.10663838]",0.9178379618689108,0.8811249892815304,0.0,0.13333469277840143,0.08578971448106647,0.12315382984352043,0.08383046458628034,0.10774215379508276,0.11328008445437475,0.0,0.08799655347376173,0.07610049793271453,0.08213363156774828,0.10663837708704937,0.0
466,2015-11-10,"[0.         0.         0.13355914 0.08666936 0.12461367 0.08343848
 0.10602152 0.11380642 0.         0.08683498 0.07615693 0.08187858
 0.10702092]",0.9127942115206292,0.8809532632225087,0.0,0.13355914134325972,0.08666935793979569,0.12461366994257954,0.08343848214403199,0.10602152380124114,0.1138064173467796,0.0,0.08683498476620025,0.07615692774635571,0.08187857506777532,0.1070209199019809,0.0
467,2015-11-11,"[0.         0.         0.13342792 0.0865276  0.12447833 0.08340033
 0.10618416 0.11392087 0.         0.08718778 0.076115   0.08187692
 0.10688109]",0.8868099285224096,0.8705453860161285,0.0,0.13342792257981384,0.08652760242835436,0.12447832509690908,0.08340032989342692,0.10618415536549643,0.11392087302134524,0.0,0.0871877754911138,0.0761150013611199,0.08187692204507648,0.10688109271734401,0.0
468,2015-11-12,"[0.         0.         0.17253497 0.11038414 0.1482695  0.1066497
 0.10398847 0.1260812  0.         0.         0.08637033 0.
 0.1457217 ]",0.8918825178631675,0.8747330945881848,0.0,0.17253496751828926,0.1103841384501463,0.14826950286652327,0.10664969659459148,0.10398846758999629,0.12608120237501177,0.0,0.0,0.08637032902624968,0.0,0.1457216955791921,0.0
469,2015-11-13,"[0.         0.         0.17545317 0.11044101 0.14724595 0.10689112
 0.1019363  0.12514403 0.         0.         0.08552176 0.
 0.14736666]",0.8668995497747015,0.8599018254760329,0.0,0.1754531694119608,0.11044100847625872,0.14724595095822746,0.10689111722150864,0.1019362991070606,0.12514403296910304,0.0,0.0,0.08552176253359894,0.0,0.14736665932228182,0.0
470,2015-11-16,"[0.         0.         0.17582917 0.10961638 0.14674904 0.10688434
 0.10339366 0.12526169 0.         0.         0.08526697 0.
 0.14699875]",0.8557713365484704,0.8510229600406538,0.0,0.17582916841932408,0.10961638123407111,0.14674904043105352,0.10688433650029949,0.10339366490653702,0.12526168930589088,0.0,0.0,0.08526696796932122,0.0,0.1469987512335028,0.0
471,2015-11-17,"[0.         0.25668811 0.14374121 0.14030241 0.         0.
 0.         0.19386193 0.         0.11404494 0.         0.
 0.15136141]",0.8385609368606985,0.8395854325392296,0.2566881077785312,0.14374120917865454,0.1403024126141763,0.0,0.0,0.0,0.19386192903020122,0.0,0.11404493609232659,0.0,0.0,0.15136140530611017,0.0
472,2015-11-18,"[0.         0.30928155 0.11768068 0.12280758 0.         0.
 0.         0.19494092 0.         0.11757662 0.         0.
 0.13771265]",0.8493783550370547,0.8468484990649349,0.30928154870813995,0.11768067651591999,0.12280758103845044,0.0,0.0,0.0,0.19494092220767334,0.0,0.11757662107931983,0.0,0.0,0.13771265045049638,0.0
473,2015-11-19,"[0.         0.32061524 0.11513708 0.11921376 0.         0.
 0.         0.19440114 0.         0.11740306 0.         0.
 0.13322971]",0.8344408003136912,0.8387681209004815,0.3206152421688891,0.11513708442761247,0.11921375665805674,0.0,0.0,0.0,0.19440114224440957,0.0,0.1174030626364881,0.0,0.0,0.1332297118645439,0.0
474,2015-11-20,"[0.         0.3251383  0.11386147 0.11689899 0.         0.
 0.         0.19570838 0.         0.11667789 0.         0.
 0.13171498]",0.844749981159381,0.8467034004898605,0.32513829578630576,0.11386146848628555,0.11689898917675368,0.0,0.0,0.0,0.1957083772774474,0.0,0.11667788777698414,0.0,0.0,0.13171498149622363,0.0
