,Date,Weights,Profit,Base Profit,PCAR,SPAR,F,OSK,HLX,CLB,ENSV,RES,BCPC,FMC,GRA,OLN,cash
800,2017-04-19,"[0.         0.05277438 0.12430701 0.08167394 0.12355233 0.
 0.10840323 0.10539971 0.1306526  0.1365461  0.         0.06083472
 0.07585598]",1.2001246118954216,0.9324772484730588,0.05277437548065151,0.12430700761961619,0.08167394420095586,0.12355232526600482,0.0,0.10840323395120069,0.10539970919714893,0.1306525964782669,0.13654610321882338,0.0,0.06083472119633122,0.07585598339100051,0.0
801,2017-04-20,"[0.         0.05519168 0.12069838 0.09627631 0.12748432 0.
 0.10512858 0.1020129  0.12744585 0.13432366 0.         0.04855607
 0.08288223]",1.2101811192331167,0.9425357066455551,0.0551916785988773,0.1206983836690281,0.09627631123739795,0.12748432481744335,0.0,0.10512858453048089,0.10201290454173591,0.12744584937814465,0.13432365572954477,0.0,0.048556073232002374,0.08288223426534455,0.0
802,2017-04-21,"[0.         0.05618601 0.12410312 0.09798125 0.13566139 0.
 0.11646462 0.10828726 0.13327658 0.14130466 0.         0.
 0.08673511]",1.2092121674880878,0.9429718035660279,0.05618600546319609,0.1241031177205891,0.097981250914619,0.13566138800570499,0.0,0.11646461609943107,0.10828726481655351,0.13327658227136263,0.14130465992703314,0.0,0.0,0.08673511478151053,0.0
803,2017-04-24,"[0.         0.05923597 0.125231   0.09839437 0.13433165 0.
 0.11221272 0.10976443 0.13285941 0.14008313 0.         0.
 0.08788732]",1.2185911457932377,0.9490009370741707,0.059235967662981705,0.12523100322763372,0.098394373169854,0.13433164705801484,0.0,0.11221271695962734,0.1097644294631323,0.13285941150916994,0.14008313131006556,0.0,0.0,0.08788731963952073,0.0
804,2017-04-25,"[0.         0.05603081 0.12414373 0.07132171 0.12089401 0.
 0.10782794 0.09429068 0.1408991  0.14331808 0.         0.07111224
 0.0701617 ]",1.225956019063402,0.9548136346408886,0.05603080944285707,0.12414373062816664,0.0713217081254536,0.12089400683119006,0.0,0.10782793925271904,0.09429067855791531,0.14089910402478095,0.14331807850477818,0.0,0.07111224276820043,0.07016170186393884,0.0
805,2017-04-26,"[0.         0.05971222 0.12735981 0.0690856  0.11493187 0.
 0.10550544 0.07677034 0.14552713 0.14690195 0.         0.08683852
 0.06736711]",1.2384835518012045,0.960858782430072,0.05971221903583164,0.12735981417867548,0.06908560350546143,0.11493186734051875,0.0,0.10550544143726599,0.07677034149855087,0.14552713347326623,0.1469019481275173,0.0,0.08683852477454859,0.06736710662836361,0.0
806,2017-04-27,"[0.         0.05507752 0.12488485 0.06147323 0.11659509 0.
 0.1104003  0.08811615 0.14577515 0.14708567 0.         0.08581127
 0.06478076]",1.2796486051600795,0.9667763528373255,0.05507751950393599,0.12488485449986945,0.06147322756662714,0.11659509340129473,0.0,0.11040029915180487,0.08811615014284427,0.14577515055195644,0.14708567198385852,0.0,0.08581127147187899,0.06478076172592963,0.0
807,2017-04-28,"[0.         0.04567428 0.12385178 0.04796904 0.10317765 0.04610379
 0.11232366 0.11485453 0.13340878 0.13807686 0.         0.0686344
 0.06592524]",1.2822235909825999,0.9653333555252277,0.04567427742797753,0.12385178401128907,0.04796904094347957,0.10317764520764368,0.046103789803592574,0.1123236590472997,0.11485452681661815,0.13340878382101362,0.13807686278998324,0.0,0.06863439511309215,0.06592523501801065,0.0
808,2017-05-01,"[0.         0.05339929 0.13483672 0.05126061 0.0943823  0.
 0.11034113 0.1193331  0.13881002 0.14555713 0.         0.08458547
 0.06749422]",1.2790733691178058,0.9647198647762644,0.05339929384665048,0.13483671778338777,0.05126061154549971,0.09438229935698024,0.0,0.11034112524708461,0.11933310458603298,0.1388100215849328,0.1455571325138929,0.0,0.08458547296127134,0.0674942205742672,0.0
809,2017-05-02,"[0.         0.         0.14858715 0.         0.10492387 0.
 0.13157488 0.1437615  0.13958178 0.16297828 0.         0.08721947
 0.08137308]",1.261019308970668,0.9575676411978896,0.0,0.14858714863497902,0.0,0.10492387048606505,0.0,0.13157487657960465,0.14376149638455268,0.13958177962215862,0.16297828033654782,0.0,0.08721946571234403,0.08137308224374816,0.0
810,2017-05-03,"[0.         0.         0.15030386 0.         0.10285444 0.
 0.12884591 0.14234098 0.14256544 0.16336073 0.         0.0887559
 0.08097274]",1.2693523588158442,0.9615651856300148,0.0,0.15030385692225257,0.0,0.10285443927351981,0.0,0.12884591291122147,0.14234097799832807,0.14256544257751325,0.16336072747165023,0.0,0.08875590428960674,0.08097273855590789,0.0
811,2017-05-04,"[0.         0.0547722  0.14799618 0.         0.07887127 0.
 0.11935408 0.1173978  0.1472401  0.15831348 0.         0.10602821
 0.07002667]",1.2554912483179164,0.9535435782289438,0.05477219995172954,0.14799618361525202,0.0,0.07887126859112115,0.0,0.119354083827505,0.11739780441393924,0.14724010143205107,0.15831347778360083,0.0,0.10602820648471847,0.07002667390008271,0.0
812,2017-05-05,"[0.         0.06706921 0.15390189 0.         0.0659148  0.
 0.10260125 0.12819091 0.14465497 0.15621    0.         0.10833884
 0.07311812]",1.2492065949376436,0.9494298643585293,0.06706921465854022,0.15390188808344935,0.0,0.06591480169969711,0.0,0.10260125263346062,0.1281909105860203,0.14465497091132737,0.15620999746329545,0.0,0.10833884300941432,0.07311812095479533,0.0
813,2017-05-08,"[0.         0.06487378 0.1529021  0.         0.06452375 0.
 0.10583427 0.12685327 0.14696982 0.15598082 0.         0.11194222
 0.07011996]",1.2377848734530512,0.9438466770084716,0.06487378251129873,0.15290209951317726,0.0,0.06452374532469134,0.0,0.10583427370209932,0.1268532698903807,0.14696981752473703,0.15598082351719014,0.0,0.11194222359072109,0.07011996442570444,0.0
814,2017-05-09,"[0.         0.06730896 0.15541006 0.         0.06322007 0.
 0.09802579 0.13327596 0.14335485 0.15513776 0.         0.11438729
 0.06987925]",1.257854214671238,0.9506982556316962,0.06730895667576088,0.15541006067765764,0.0,0.06322007145489864,0.0,0.09802579338502243,0.13327595778371062,0.14335484907143187,0.15513776263890175,0.0,0.11438729396457334,0.06987925434804299,0.0
815,2017-05-10,"[0.         0.06488681 0.15305354 0.         0.07348827 0.
 0.10056759 0.13266453 0.14267059 0.15364746 0.         0.10814814
 0.07087306]",1.2376106794773925,0.9450234077794291,0.06488681414927111,0.1530535393811213,0.0,0.07348827350597473,0.0,0.10056758801633497,0.13266453237099549,0.14267059173677865,0.15364746000009694,0.0,0.10814813794172044,0.07087306289770638,0.0
816,2017-05-11,"[0.         0.05779548 0.14978559 0.         0.08012166 0.
 0.11089885 0.13313281 0.14138005 0.15321021 0.         0.10180313
 0.07187223]",1.2480436695627495,0.9521540886765942,0.057795482276194216,0.14978558503606768,0.0,0.08012166464110737,0.0,0.11089884583612009,0.13313281204909516,0.14138004736353496,0.1532102059458513,0.0,0.10180313013144734,0.0718722267205819,0.0
817,2017-05-12,"[0.         0.05523581 0.14666719 0.         0.08790752 0.
 0.11512696 0.13044479 0.14203066 0.15277558 0.         0.1031285
 0.06668298]",1.321872879601546,0.9550555911004145,0.055235814588628786,0.1466671864408779,0.0,0.08790751866429317,0.0,0.11512695897505354,0.13044479366988482,0.14203066449898147,0.15277557992389024,0.0,0.10312850016101603,0.06668298307737369,0.0
818,2017-05-15,"[0.         0.         0.15484931 0.         0.07304628 0.
 0.13360738 0.14585143 0.1500837  0.16183225 0.         0.12117506
 0.05955458]",1.2988497350743897,0.953170377820253,0.0,0.15484931317501663,0.0,0.07304628295447096,0.0,0.1336073816617319,0.14585143147710497,0.15008369681111516,0.16183225173491445,0.0,0.12117506080262218,0.05955458138302367,0.0
819,2017-05-16,"[0.06931715 0.         0.11807387 0.         0.         0.11521485
 0.16094694 0.1309433  0.13816388 0.14805168 0.         0.11928834
 0.        ]",1.312301762997002,0.9552888853980789,0.0,0.1180738656892378,0.0,0.0,0.1152148483863929,0.1609469433164011,0.13094329654713208,0.13816387560608726,0.14805168431870544,0.0,0.11928833678912973,0.0,0.06931714934691373
820,2017-05-17,"[0.13022665 0.         0.1230717  0.         0.         0.12487824
 0.15897243 0.1271442  0.09212278 0.1316524  0.         0.11193161
 0.        ]",1.3309870804288277,0.9606676596928589,0.0,0.1230717038452874,0.0,0.0,0.12487823556256437,0.1589724251126967,0.12714419586238063,0.09212277635859936,0.13165239999020303,0.0,0.11193161218255639,0.0,0.13022665108571221
821,2017-05-18,"[0.14309111 0.         0.11994639 0.         0.         0.12835302
 0.16060061 0.1233798  0.08789992 0.12811543 0.         0.10861372
 0.        ]",1.3329462854021077,0.953200405143608,0.0,0.11994638747297026,0.0,0.0,0.1283530220384825,0.16060061022609792,0.1233798042769622,0.08789991613823914,0.128115433135659,0.0,0.10861371957298041,0.0,0.14309110713860865
822,2017-05-19,"[0.13336642 0.         0.13403302 0.         0.         0.10714727
 0.1615621  0.15330563 0.07248211 0.13786346 0.         0.10023999
 0.        ]",1.3128245769403664,0.9322455821757079,0.0,0.13403302424675212,0.0,0.0,0.10714727122656757,0.16156210186492787,0.15330562678988,0.07248211040982656,0.13786345919697846,0.0,0.10023999022818003,0.0,0.13336641603688743
823,2017-05-22,"[0.14577243 0.         0.12161034 0.         0.         0.12542746
 0.16165691 0.13415443 0.08010615 0.12725207 0.         0.10402021
 0.        ]",1.3039637794783396,0.9394307445298491,0.0,0.12161033611236802,0.0,0.0,0.12542745781792758,0.16165690892826295,0.13415443392918708,0.08010615362206462,0.12725207445620967,0.0,0.10402020896398609,0.0,0.1457724261699939
824,2017-05-23,"[0.10488768 0.         0.12825727 0.         0.09296721 0.07156023
 0.14299766 0.13630014 0.08826271 0.13008648 0.         0.10468062
 0.        ]",1.317664345763262,0.9543676637752517,0.0,0.12825726869947854,0.0,0.09296721225299322,0.0715602274910293,0.14299765881683654,0.13630014410218916,0.08826271044576782,0.13008648346707624,0.0,0.1046806169493596,0.0,0.10488767777526964
825,2017-05-24,"[0.0687922  0.         0.13556355 0.         0.11258975 0.
 0.14160483 0.146512   0.09633174 0.14314006 0.         0.10176663
 0.05369924]",1.317610370419332,0.9524247006459649,0.0,0.13556355462937006,0.0,0.11258974624827088,0.0,0.1416048278452989,0.14651199923627076,0.0963317410103792,0.1431400634395383,0.0,0.10176662789223126,0.05369923996787602,0.06879219973076467
826,2017-05-25,"[0.06855297 0.         0.14930248 0.         0.10540548 0.
 0.15112103 0.16082828 0.09005042 0.15242246 0.         0.12231688
 0.        ]",1.3336869255063548,0.954258076755909,0.0,0.14930247622332868,0.0,0.10540548200842087,0.0,0.151121031827715,0.1608282763172299,0.0900504237921437,0.1524224607152762,0.0,0.12231687720145054,0.0,0.06855297191443523
827,2017-05-26,"[0.         0.         0.16173784 0.         0.11133457 0.
 0.15311208 0.1702747  0.10324867 0.1629261  0.         0.13736604
 0.        ]",1.3173534974062908,0.9506145172367229,0.0,0.16173783732055885,0.0,0.11133456725409535,0.0,0.15311208328160839,0.17027470278401408,0.10324867007300172,0.1629260965228247,0.0,0.13736604276389702,0.0,0.0
828,2017-05-30,"[0.         0.         0.17649521 0.         0.07380858 0.
 0.1607499  0.1861595  0.08803971 0.16623893 0.         0.14850817
 0.        ]",1.3034024062109313,0.9417780282016582,0.0,0.17649521169352905,0.0,0.07380857947298326,0.0,0.16074990124377064,0.18615950002621037,0.08803970672778648,0.16623893273850013,0.0,0.14850816809721998,0.0,0.0
829,2017-05-31,"[0.         0.         0.17456243 0.         0.07483381 0.
 0.15775045 0.18451427 0.09991792 0.16949901 0.         0.13892211
 0.        ]",1.3057522100239853,0.9410063311840586,0.0,0.17456243396919552,0.0,0.07483380590378247,0.0,0.1577504453420352,0.18451427217465202,0.0999179219589618,0.16949900909006163,0.0,0.13892211156131123,0.0,0.0
830,2017-06-01,"[0.         0.         0.16062347 0.         0.07547387 0.
 0.15206425 0.1719722  0.10325979 0.16239984 0.         0.11166758
 0.06253901]",1.303850693637316,0.9368345684549942,0.0,0.16062347133573787,0.0,0.07547386844861714,0.0,0.15206424810827499,0.17197220335489186,0.10325978869923277,0.16239983566228391,0.0,0.11166757515575156,0.06253900923520984,0.0
831,2017-06-02,"[0.         0.         0.16714741 0.         0.05767403 0.
 0.1468094  0.17085552 0.11160797 0.15637287 0.         0.12975172
 0.05978108]",1.2925422291079203,0.9377384249521148,0.0,0.16714740998629368,0.0,0.0576740334808001,0.0,0.14680940309600976,0.1708555160435231,0.11160796610920738,0.1563728683513158,0.0,0.12975172257386514,0.05978108035898492,0.0
832,2017-06-05,"[0.         0.         0.16612078 0.         0.06939268 0.
 0.14019012 0.1685726  0.11358937 0.15878409 0.         0.11666187
 0.06668848]",1.3167067198601707,0.9483998368574096,0.0,0.16612078068258376,0.0,0.06939268222721895,0.0,0.1401901235822049,0.16857260006023309,0.11358937120647387,0.15878409061195475,0.0,0.1166618698518307,0.0666884817775,0.0
833,2017-06-06,"[0.         0.         0.18285896 0.         0.         0.
 0.15772524 0.19481869 0.09858849 0.17340563 0.         0.1160813
 0.07652169]",1.3190342891269597,0.9489794565593724,0.0,0.18285895764181426,0.0,0.0,0.0,0.15772523997781848,0.19481868566086005,0.09858849245948638,0.1734056324807924,0.0,0.11608130153227464,0.07652169024695367,0.0
834,2017-06-07,"[0.         0.         0.14982672 0.         0.09971162 0.
 0.15152576 0.17131021 0.0921016  0.16791818 0.         0.07122803
 0.09637788]",1.2902451565430277,0.942243740907178,0.0,0.14982671548104073,0.0,0.09971161852816657,0.0,0.15152576138080032,0.1713102086125618,0.09210160416126384,0.1679181783426547,0.0,0.07122803129393554,0.09637788219957649,0.0
835,2017-06-08,"[0.         0.         0.14141302 0.         0.12949517 0.
 0.1450638  0.15773773 0.08503941 0.15908688 0.         0.10707734
 0.07508665]",1.310656692025467,0.9531273342485035,0.0,0.14141301691260685,0.0,0.12949516858227975,0.0,0.14506380433812965,0.15773772657316076,0.0850394138322704,0.15908688417282302,0.0,0.10707733694634668,0.07508664864238292,0.0
836,2017-06-09,"[0.         0.05420447 0.12946636 0.08011528 0.12854587 0.
 0.12188989 0.11235631 0.12408563 0.14705461 0.         0.
 0.10228158]",1.2776664491277478,0.9398041038182238,0.054204468605526586,0.12946635594957903,0.08011528359835406,0.12854587140262858,0.0,0.12188988776866173,0.11235631363260049,0.12408563401810263,0.14705460774613194,0.0,0.0,0.10228157727841493,0.0
837,2017-06-12,"[0.         0.06901381 0.13312105 0.07464881 0.10747315 0.
 0.10113694 0.06994487 0.14039999 0.14571459 0.         0.0867931
 0.07175369]",1.304280407824388,0.9522018267821933,0.06901380591583652,0.133121053147352,0.07464881445421036,0.10747315224844145,0.0,0.10113693530118084,0.06994487256959153,0.14039998722523206,0.1457145924916135,0.0,0.08679310081477086,0.07175368583177077,0.0
838,2017-06-13,"[0.         0.07551819 0.12971141 0.0934818  0.11857368 0.
 0.09044882 0.04991446 0.1416533  0.14315054 0.         0.08186532
 0.07568248]",1.3260138528273364,0.9644816758430796,0.0755181856628079,0.1297114140524001,0.0934818017021755,0.11857367999286014,0.0,0.09044881686855857,0.049914455200204856,0.1416533049785404,0.1431505357998295,0.0,0.08186532409638458,0.07568248164623853,0.0
839,2017-06-14,"[0.         0.06898873 0.12264126 0.09868865 0.12903701 0.
 0.0999726  0.04705938 0.14047334 0.14189884 0.         0.06650606
 0.08473414]",1.3451158640886645,0.969848440335394,0.06898873364944792,0.12264125704232849,0.09868864773628436,0.1290370100053331,0.0,0.09997259919235334,0.04705937585222397,0.1404733362440435,0.14189883641363787,0.0,0.06650606443655288,0.08473413942779442,0.0
840,2017-06-15,"[0.         0.05865743 0.12095835 0.10333041 0.1314217  0.
 0.10954477 0.05603595 0.13801665 0.14047944 0.         0.05885561
 0.08269968]",1.3452699814789388,0.9699387548126384,0.05865742664731066,0.12095834876016893,0.10333041254419885,0.13142170477488319,0.0,0.1095447712043681,0.05603595162020102,0.1380166494828549,0.14047944310700944,0.0,0.05885561280558871,0.08269967905341626,0.0
841,2017-06-16,"[0.         0.05220453 0.11924759 0.10286125 0.13460376 0.
 0.1169404  0.05990437 0.13907957 0.14183145 0.         0.05458961
 0.07873748]",1.310581509983145,0.9498590464908545,0.05220453228840136,0.11924758728338786,0.1028612472370266,0.13460375884700884,0.0,0.1169403978968707,0.05990436806270191,0.13907957363232254,0.14183144569863146,0.0,0.05458960556061533,0.07873748349303326,0.0
842,2017-06-19,"[0.         0.         0.12752775 0.07115974 0.13154071 0.05609888
 0.12697883 0.05683966 0.14507901 0.14700257 0.         0.07065733
 0.06711551]",1.3220601390334947,0.9539973666043021,0.0,0.12752775000050434,0.07115974373039756,0.13154071339169945,0.05609887611642773,0.1269788309384028,0.056839662615197316,0.14507900780971877,0.14700257063091798,0.0,0.07065733480937926,0.06711550995735462,0.0
843,2017-06-20,"[0.         0.06515933 0.13068873 0.09686237 0.12925302 0.
 0.0950318  0.05547113 0.14367481 0.14354595 0.         0.06152841
 0.07878445]",1.3272805776351213,0.9591202341518583,0.06515933060338168,0.13068873409247034,0.09686236566446246,0.12925301666448596,0.0,0.09503180323339146,0.05547113189178956,0.14367480509274005,0.14354594543640734,0.0,0.06152841299083232,0.07878445433003906,0.0
844,2017-06-21,"[0.         0.05688836 0.12590159 0.11242765 0.14350606 0.
 0.11670858 0.06498586 0.14756598 0.1478535  0.         0.
 0.08416243]",1.318164698069451,0.9530994598247392,0.05688835558840545,0.12590158550087144,0.11242765248012303,0.14350605564245916,0.0,0.11670858326874885,0.06498586451313536,0.14756597945498118,0.1478534985085019,0.0,0.0,0.08416242504277352,0.0
845,2017-06-22,"[0.         0.         0.1153106  0.         0.13683862 0.09293171
 0.14226457 0.07122167 0.15146045 0.15541488 0.         0.08099011
 0.05356739]",1.3191898678460994,0.9526033873644597,0.0,0.11531060016147465,0.0,0.1368386200033451,0.09293171252779586,0.14226456612489197,0.07122166885995461,0.1514604530977894,0.15541487994788897,0.0,0.08099010794768306,0.05356739132917645,0.0
846,2017-06-23,"[0.         0.         0.11952192 0.         0.11604303 0.09928616
 0.14357456 0.06898398 0.15066108 0.15753543 0.         0.08911953
 0.0552743 ]",1.2827142399433928,0.9342978528291741,0.0,0.11952192034105141,0.0,0.11604303475382885,0.09928616477422215,0.143574561770381,0.06898398185533763,0.15066108325131908,0.15753542953420538,0.0,0.08911952843052962,0.055274295289124704,0.0
847,2017-06-26,"[0.         0.         0.09808356 0.         0.11171188 0.11064276
 0.13987498 0.07404181 0.13520732 0.14790702 0.0518209  0.08061251
 0.05009725]",1.2836927939366556,0.9335657954390221,0.0,0.09808356408624529,0.0,0.11171188475334297,0.11064275939276733,0.13987498233507306,0.07404180507419778,0.13520732311522646,0.14790702102003622,0.05182089706813564,0.0806125134371852,0.050097249717789956,0.0
848,2017-06-27,"[0.         0.         0.12092339 0.0619233  0.1214792  0.05612998
 0.11919995 0.07663663 0.14403325 0.14904405 0.         0.08773145
 0.06289881]",1.2817132876390556,0.9355998956969055,0.0,0.12092338754112163,0.0619233020035211,0.12147920101569509,0.05612997897505665,0.11919995038777233,0.07663663153396857,0.1440332456456084,0.14904404523048248,0.0,0.08773144890319423,0.0628988087635796,0.0
849,2017-06-28,"[0.         0.         0.12287021 0.         0.11522933 0.08310662
 0.14440546 0.11173207 0.14602417 0.1591838  0.         0.11744834
 0.        ]",1.294743104614399,0.9440259910684843,0.0,0.12287021168012884,0.0,0.11522933192185211,0.08310662097476106,0.14440546047375444,0.11173206812712926,0.14602416997810425,0.159183797124542,0.0,0.11744833971972815,0.0,0.0
850,2017-06-29,"[0.         0.         0.09793857 0.         0.11761401 0.09445746
 0.14079723 0.09556666 0.1356304  0.14849791 0.05605592 0.11344183
 0.        ]",1.283682857497254,0.9429425515238428,0.0,0.097938573824501,0.0,0.11761401250451532,0.09445746205221876,0.14079722884294837,0.09556666041114964,0.13563039961468018,0.14849791483635896,0.05605591753691909,0.11344183037670845,0.0,0.0
851,2017-06-30,"[0.         0.07211136 0.14441186 0.         0.08001806 0.
 0.11428078 0.11629544 0.16107461 0.16253852 0.         0.14926937
 0.        ]",1.3156791266983379,0.9583173070950416,0.07211136361622648,0.1444118558604338,0.0,0.08001806281396484,0.0,0.11428077824831273,0.11629544260086301,0.16107460671889018,0.1625385244730677,0.0,0.1492693656682411,0.0,0.0
852,2017-07-03,"[0.         0.         0.12289711 0.         0.10427898 0.07599225
 0.13880193 0.08982221 0.14954918 0.14359339 0.05149942 0.12356551
 0.        ]",1.3046704721909008,0.9525665079453044,0.0,0.12289710859366906,0.0,0.10427898361892073,0.07599224738226672,0.13880193369207822,0.08982221475344854,0.14954918285184374,0.14359339362912107,0.051499422837383284,0.12356551264126864,0.0,0.0
853,2017-07-05,"[0.         0.05315885 0.118263   0.         0.08424859 0.05761618
 0.12978592 0.08839966 0.14375672 0.13626711 0.06077159 0.12773238
 0.        ]",1.3124420952215117,0.9606138192367182,0.053158848613140526,0.1182630029013078,0.0,0.08424858978308626,0.05761617821123799,0.1297859223302997,0.08839966143216628,0.14375672038951473,0.1362671060867843,0.06077159106408147,0.1277323791883809,0.0,0.0
854,2017-07-06,"[0.         0.08038048 0.11957655 0.04624781 0.10841393 0.
 0.1123598  0.06032641 0.14009305 0.13253349 0.04611785 0.10433607
 0.04961456]",1.31864215984835,0.9648174242068102,0.080380477189043,0.11957654834916374,0.04624781233933321,0.10841393362905724,0.0,0.11235979907201828,0.06032640629466279,0.1400930472079468,0.13253348787904498,0.04611785369767452,0.10433607498873826,0.04961455935331718,0.0
855,2017-07-07,"[0.         0.0842219  0.13254598 0.09927055 0.13888341 0.
 0.08840663 0.         0.15110692 0.14789241 0.         0.07471993
 0.08295226]",1.2953864922806757,0.9504993755679657,0.08422189804967582,0.13254598304683654,0.09927054941135441,0.1388834146127674,0.0,0.08840663055790936,0.0,0.15110691739048132,0.14789241334921496,0.0,0.07471993412484468,0.08295225945691567,0.0
856,2017-07-10,"[0.         0.1010054  0.13026502 0.12720553 0.13987431 0.
 0.06199255 0.         0.14473368 0.14364436 0.         0.05446604
 0.09681312]",1.2730850460280154,0.9399766921036968,0.1010053993376981,0.13026501935339935,0.12720552713123007,0.1398743058682919,0.0,0.06199255409438227,0.0,0.14473367965892706,0.14364435775884946,0.0,0.0544660394263321,0.09681311737088974,0.0
857,2017-07-11,"[0.         0.09809779 0.13260458 0.08449291 0.11203468 0.
 0.06181135 0.07955167 0.14098538 0.13874585 0.         0.07615564
 0.07552015]",1.282942630533375,0.9462876049851259,0.0980977871243152,0.1326045787417105,0.08449290646563021,0.11203468206073529,0.0,0.06181135095348329,0.07955167216914981,0.14098538037779654,0.1387458499265679,0.0,0.07615564339002864,0.07552014879058262,0.0
858,2017-07-12,"[0.         0.10375405 0.12976239 0.0994572  0.11177335 0.
 0.05830528 0.08615552 0.13645238 0.13516055 0.         0.05715374
 0.08202555]",1.3004911222659061,0.9538447865773418,0.10375404677829372,0.12976239202107048,0.09945720072976315,0.11177334746633476,0.0,0.058305277550263684,0.08615551658768174,0.136452377689023,0.13516054611631595,0.0,0.057153740213588766,0.08202555484766484,0.0
859,2017-07-13,"[0.         0.10642495 0.13303402 0.10398678 0.11623737 0.
 0.04929682 0.05715583 0.14156914 0.14011728 0.         0.07191438
 0.08026342]",1.3226588194031912,0.9641326985022279,0.106424953731108,0.13303402347346113,0.10398677813067558,0.11623737306806785,0.0,0.04929681974859683,0.057155825247032686,0.14156914451707026,0.14011728010467767,0.0,0.07191437986534038,0.08026342211396958,0.0
860,2017-07-14,"[0.         0.10839257 0.12998264 0.10690892 0.11646982 0.
 0.05412112 0.06838115 0.1376323  0.13624811 0.         0.05726498
 0.08459839]",1.3156797835234724,0.9621089109666594,0.10839256799854181,0.1299826437868267,0.10690892191722301,0.11646981981048857,0.0,0.05412112206261561,0.06838115203987194,0.13763229537742422,0.13624810627926587,0.0,0.05726497809640852,0.08459839263133372,0.0
861,2017-07-17,"[0.         0.1096466  0.13148459 0.12408161 0.12833999 0.
 0.06839611 0.0650277  0.13889823 0.13812032 0.         0.
 0.09600485]",1.3212471787130096,0.9651050822696797,0.10964660204067915,0.13148459038220334,0.12408161483916384,0.1283399919543105,0.0,0.06839611066517089,0.0650276984836905,0.13889822668494867,0.13812031941928388,0.0,0.0,0.09600484553054922,0.0
862,2017-07-18,"[0.         0.11344351 0.13036812 0.12344567 0.12709458 0.
 0.07215766 0.06500003 0.13770876 0.13674533 0.         0.
 0.09403635]",1.3318480159291388,0.9719354909986708,0.11344350696959564,0.13036811666150752,0.12344566960789218,0.12709457815371047,0.0,0.07215766060446414,0.065000029772651,0.1377087572050807,0.13674532866223993,0.0,0.0,0.09403635236285841,0.0
863,2017-07-19,"[0.         0.10055035 0.12756403 0.08987223 0.11459133 0.
 0.07961295 0.08826907 0.13286171 0.13026189 0.         0.05040135
 0.08601507]",1.3474751131122833,0.9755841852375363,0.1005503511912177,0.12756403332544286,0.08987223003340818,0.11459133483466123,0.0,0.07961295338760246,0.08826907464691543,0.1328617075031739,0.13026188897895224,0.0,0.05040135110473623,0.08601507499388984,0.0
864,2017-07-20,"[0.         0.11336519 0.12998605 0.11748553 0.12449282 0.
 0.07239882 0.07499641 0.13655401 0.13530604 0.         0.
 0.09541513]",1.3251202721391298,0.9665297984248168,0.11336518898959166,0.12998605012258233,0.11748553478053467,0.12449282169609163,0.0,0.07239881885065771,0.07499641169220228,0.1365540070650236,0.13530604149346237,0.0,0.0,0.09541512530985378,0.0
865,2017-07-21,"[0.         0.         0.14928095 0.         0.1036503  0.
 0.13459788 0.12973268 0.1487421  0.15582653 0.         0.10642176
 0.0717478 ]",1.3536278530544075,0.9830798089763636,0.0,0.14928095260139113,0.0,0.10365029517636995,0.0,0.13459787639043083,0.1297326791372177,0.1487421048110129,0.15582653210569972,0.0,0.10642176162569868,0.07174779815217916,0.0
866,2017-07-24,"[0.         0.         0.14702723 0.         0.0986437  0.
 0.13907632 0.13323455 0.14357665 0.15540113 0.         0.11100084
 0.07203959]",1.3432782010804933,0.9794999107218062,0.0,0.1470272297938189,0.0,0.09864370111874583,0.0,0.13907631582633853,0.13323455424397368,0.14357664858215144,0.1554011270122219,0.0,0.1110008373354672,0.07203958608728236,0.0
867,2017-07-25,"[0.         0.06079887 0.13537553 0.05081143 0.10656409 0.
 0.11015339 0.10104497 0.13952422 0.13902594 0.         0.09496985
 0.06173171]",1.3437017429590725,0.9759231783777148,0.06079887075672073,0.13537553131058364,0.050811425853973774,0.10656409154301189,0.0,0.11015339488070469,0.10104496571335077,0.13952421934634493,0.13902594102187696,0.0,0.0949698539710986,0.06173170560233386,0.0
868,2017-07-26,"[0.         0.10496093 0.13578979 0.11552311 0.12842994 0.
 0.06742995 0.         0.1449161  0.14435878 0.         0.07942852
 0.07916289]",1.3300114385185937,0.9756103556355179,0.10496092794936429,0.1357897850830449,0.11552311161351018,0.12842994299880744,0.0,0.06742994953197762,0.0,0.1449160956735545,0.14435878150217565,0.0,0.07942851808878106,0.07916288755878441,0.0
869,2017-07-27,"[0.         0.         0.09164816 0.         0.14213732 0.10604364
 0.14096054 0.         0.15599663 0.15030881 0.07299278 0.08265987
 0.05725226]",1.3411256027446816,0.9820608182795109,0.0,0.09164816140248169,0.0,0.14213731921056438,0.10604363836817281,0.14096053635639016,0.0,0.1559966255795817,0.1503088097974868,0.07299277820580928,0.08265987242207819,0.05725225865743515,0.0
870,2017-07-28,"[0.11071179 0.         0.06147123 0.         0.10686574 0.11330798
 0.14265986 0.05722137 0.11112065 0.1195521  0.07531361 0.10177565
 0.        ]",1.324244955336866,0.9745064459924498,0.0,0.06147123100332223,0.0,0.1068657409035161,0.11330798144832875,0.14265986419261206,0.057221369960300576,0.11112065253216998,0.11955210026021025,0.07531361206993953,0.10177565341545533,0.0,0.11071179421414504
