,Date,Weights,Profit,Base Profit,IEX,FLS,GGG,ITT,SANM,FLEX,CTS,IEC,ANDE,UVV,STKL,PYX,cash
490,2015-12-15,"[0.         0.09684848 0.         0.07719412 0.13706161 0.08858512
 0.         0.17197292 0.14592206 0.09049009 0.1919256  0.
 0.        ]",0.9581407917313668,0.8824475195942988,0.0968484839662118,0.0,0.07719411988250487,0.1370616119616046,0.08858511700392584,0.0,0.17197292013344465,0.14592205864790084,0.09049008913688479,0.19192559926752265,0.0,0.0,0.0
491,2015-12-16,"[0.         0.09675407 0.         0.07703377 0.13709745 0.08860034
 0.         0.1721076  0.1459347  0.09042887 0.19204319 0.
 0.        ]",0.951716167091323,0.8787248669086722,0.096754071385036,0.0,0.07703376964924737,0.13709745127476142,0.0886003438664489,0.0,0.17210760120673782,0.14593469848510512,0.09042886951585696,0.19204319461680638,0.0,0.0,0.0
492,2015-12-17,"[0.         0.09666032 0.         0.0771387  0.13701912 0.08855781
 0.         0.17208123 0.14598673 0.09065841 0.19189767 0.
 0.        ]",0.9471801442710875,0.8801695708670136,0.09666032436936318,0.0,0.07713870255258269,0.13701911652087348,0.0885578105317398,0.0,0.17208123277415746,0.14598673167852647,0.09065841356277103,0.19189766800998598,0.0,0.0,0.0
493,2015-12-18,"[0.         0.09649122 0.         0.07772001 0.13681346 0.08840798
 0.         0.17190838 0.14609644 0.09110467 0.19145784 0.
 0.        ]",0.9551620037581023,0.8846645885433024,0.09649121848284087,0.0,0.07772001347389276,0.13681346211816842,0.08840797785711609,0.0,0.17190837613628818,0.1460964383860832,0.09110467400022022,0.19145783954539028,0.0,0.0,0.0
494,2015-12-21,"[0.         0.09668765 0.         0.07719954 0.13695087 0.08854305
 0.         0.17197799 0.14605127 0.09093442 0.19165521 0.
 0.        ]",0.946589330358388,0.8771710068845737,0.09668765420617974,0.0,0.07719954086837807,0.1369508725401453,0.08854305456928112,0.0,0.17197798695533584,0.14605126678394895,0.09093441690418365,0.19165520717254728,0.0,0.0,0.0
495,2015-12-22,"[0.         0.0966939  0.         0.07706248 0.13698527 0.08856641
 0.         0.1719025  0.14603989 0.09124287 0.19150669 0.
 0.        ]",0.9395563679630679,0.8740524916909499,0.09669390283672233,0.0,0.07706247617203295,0.1369852667448608,0.08856640719290258,0.0,0.1719025016503386,0.1460398869827352,0.09124286983541494,0.19150668858499242,0.0,0.0,0.0
496,2015-12-23,"[0.         0.09681853 0.         0.07718166 0.13701846 0.08853252
 0.         0.17179729 0.14599909 0.09111668 0.19153577 0.
 0.        ]",0.9415555776959136,0.8758758450064565,0.09681853368136642,0.0,0.0771816597003183,0.13701845555212006,0.08853252294003462,0.0,0.17179729343567593,0.1459990881580865,0.0911166765224207,0.1915357700099773,0.0,0.0,0.0
497,2015-12-24,"[0.         0.09685578 0.         0.07710939 0.13711999 0.08853711
 0.         0.17171266 0.14593914 0.0910783  0.19164762 0.
 0.        ]",0.9574334468325869,0.8872322149774302,0.09685578482600496,0.0,0.07710939131572779,0.13711998519220484,0.0885371134109486,0.0,0.1717126636600404,0.145939141103502,0.09107830225177889,0.19164761823979248,0.0,0.0,0.0
498,2015-12-28,"[0.         0.09676049 0.         0.07759038 0.13708692 0.08841681
 0.         0.17155557 0.14592247 0.09114674 0.19152062 0.
 0.        ]",0.9809619666528369,0.9034774872847269,0.09676048598088809,0.0,0.07759037814247016,0.1370869193298001,0.08841680932116448,0.0,0.17155557424235054,0.14592247225015942,0.09114673793506133,0.19152062279810592,0.0,0.0,0.0
499,2015-12-29,"[0.         0.09665453 0.         0.07794897 0.1369613  0.08833489
 0.         0.17147479 0.14598773 0.09134352 0.19129426 0.
 0.        ]",0.9728259960882452,0.9003371807648453,0.09665453310669768,0.0,0.07794897387509143,0.1369612981361024,0.08833489054609467,0.0,0.171474793181608,0.14598772840389393,0.09134352049734623,0.1912942622531657,0.0,0.0,0.0
