,Date,Weights,Profit,Base Profit,TTNP,NBIX,BCRX,TECH,JKHY,STRM,UIS,EBIX,FMC,OLN,BCPC,GRA,cash
267,2015-01-28,"[0.         0.11864871 0.         0.         0.         0.
 0.12392456 0.         0.         0.11332563 0.22343442 0.16010101
 0.26056567]",1.0207663911257856,1.156163587640903,0.11864871172803237,0.0,0.0,0.0,0.0,0.12392456341013676,0.0,0.0,0.11332563086202795,0.22343441515294635,0.1601010099794162,0.2605656688674405,0.0
268,2015-01-29,"[0.         0.11858312 0.         0.         0.         0.
 0.12443286 0.         0.         0.11291833 0.22311514 0.15967045
 0.26128011]",1.028988405521157,1.1613746948175558,0.11858311586888588,0.0,0.0,0.0,0.0,0.12443285701245559,0.0,0.0,0.1129183266914534,0.2231151390309746,0.15967044823532817,0.2612801131609025,0.0
269,2015-01-30,"[0.         0.11838638 0.         0.         0.         0.
 0.12467594 0.         0.         0.11306572 0.22298297 0.15932183
 0.26156716]",1.011982730357577,1.1452450692155167,0.11838637564752676,0.0,0.0,0.0,0.0,0.12467593583214921,0.0,0.0,0.1130657241466017,0.22298297451995647,0.15932182625628702,0.26156716359747884,0.0
270,2015-02-02,"[0.         0.11820503 0.         0.         0.         0.
 0.12479816 0.         0.         0.11335035 0.22292825 0.15905454
 0.26166368]",1.0096478633647084,1.149668788825532,0.11820502585706988,0.0,0.0,0.0,0.0,0.12479815536369318,0.0,0.0,0.11335034702838925,0.22292825058669904,0.15905454426598428,0.26166367689816444,0.0
271,2015-02-03,"[0.         0.11838845 0.         0.         0.         0.
 0.12428559 0.         0.         0.11356024 0.22310268 0.15939125
 0.26127179]",1.0095567865829784,1.135239925535781,0.11838844646209101,0.0,0.0,0.0,0.0,0.1242855926774857,0.0,0.0,0.11356024039893493,0.22310268110659912,0.15939124626595597,0.26127179308893334,0.0
272,2015-02-04,"[0.         0.11846418 0.         0.         0.         0.
 0.12436268 0.         0.         0.11350092 0.22305941 0.15927225
 0.26134056]",1.0209770816324055,1.1358774240254361,0.1184641762301994,0.0,0.0,0.0,0.0,0.12436267695481014,0.0,0.0,0.1135009221474965,0.22305940916466377,0.1592722510861268,0.26134056441670345,0.0
273,2015-02-05,"[0.         0.11845171 0.         0.         0.         0.
 0.12356398 0.         0.         0.11421539 0.22341322 0.15979663
 0.26055907]",1.0295614023833006,1.1355340687593318,0.11845170640700546,0.0,0.0,0.0,0.0,0.12356398195162346,0.0,0.0,0.11421539424753822,0.2234132185869557,0.15979663315132736,0.2605590656555497,0.0
274,2015-02-06,"[0.         0.11842801 0.         0.         0.         0.
 0.12436794 0.         0.         0.11361671 0.22310417 0.15921097
 0.26127219]",1.0551314291016012,1.1489572215761479,0.11842801173689169,0.0,0.0,0.0,0.0,0.12436794416045813,0.0,0.0,0.11361670526537827,0.22310417431911517,0.159210973161714,0.26127219135644275,0.0
275,2015-02-09,"[0.         0.11852673 0.         0.         0.         0.
 0.12375162 0.         0.         0.11409642 0.22326641 0.15939016
 0.26096866]",1.0888494566705134,1.1700114667641668,0.11852672564549055,0.0,0.0,0.0,0.0,0.12375162057976617,0.0,0.0,0.11409641862071761,0.2232664122755677,0.159390162472054,0.260968660406404,0.0
276,2015-02-10,"[0.         0.11845911 0.         0.         0.         0.
 0.12415825 0.         0.         0.11382606 0.2231186  0.15911636
 0.26132162]",1.0875804807197542,1.157133603878796,0.11845910730107434,0.0,0.0,0.0,0.0,0.12415825464454898,0.0,0.0,0.11382605647910336,0.2231186030187697,0.15911635604628205,0.2613216225102216,0.0
277,2015-02-11,"[0.         0.11881341 0.         0.         0.         0.
 0.12342464 0.         0.         0.11372221 0.22337094 0.15994375
 0.26072504]",1.0918792445196344,1.1644999425145282,0.11881341147735865,0.0,0.0,0.0,0.0,0.12342464419464995,0.0,0.0,0.11372221215786284,0.22337093787751863,0.15994375181526613,0.26072504247734374,0.0
278,2015-02-12,"[0.         0.11889249 0.         0.         0.         0.
 0.12290461 0.         0.         0.11413359 0.22360946 0.16032743
 0.26013242]",1.0805405744691403,1.17492222909091,0.11889249476024898,0.0,0.0,0.0,0.0,0.12290461145621241,0.0,0.0,0.11413358749003291,0.22360945919586744,0.16032742984924603,0.26013241724839226,0.0
279,2015-02-13,"[0.         0.11877687 0.         0.         0.         0.
 0.12329658 0.         0.         0.11408184 0.22349511 0.15996022
 0.26038938]",1.0913869112025156,1.1910491048962542,0.11877687439130938,0.0,0.0,0.0,0.0,0.1232965849194047,0.0,0.0,0.114081837850344,0.2234951062868183,0.15996021537274044,0.2603893811793832,0.0
280,2015-02-17,"[0.         0.11862318 0.         0.         0.         0.
 0.12282586 0.         0.         0.11478749 0.22371555 0.16015514
 0.25989277]",1.1014242342552099,1.1940931158429702,0.11862318265584865,0.0,0.0,0.0,0.0,0.12282585703408652,0.0,0.0,0.1147874944476003,0.2237155469641069,0.16015514470939804,0.2598927741889597,0.0
281,2015-02-18,"[0.         0.11985077 0.         0.         0.         0.
 0.11973502 0.         0.         0.11409112 0.22497974 0.16289143
 0.25845193]",1.1084475324635492,1.2039275392060755,0.11985076876267038,0.0,0.0,0.0,0.0,0.11973502003547588,0.0,0.0,0.11409111893704203,0.2249797370138473,0.16289142958545205,0.25845192566551234,0.0
282,2015-02-19,"[0.         0.12050539 0.         0.         0.         0.
 0.11794797 0.         0.         0.11464207 0.22565633 0.16438467
 0.25686356]",1.1066370740994071,1.2118074220266717,0.1205053863358538,0.0,0.0,0.0,0.0,0.11794797152115885,0.0,0.0,0.11464207433348562,0.22565633181904918,0.16438467447705915,0.2568635615133933,0.0
283,2015-02-20,"[0.         0.1206437  0.         0.         0.         0.
 0.11732266 0.         0.         0.1151827  0.22594854 0.16482617
 0.25607623]",1.1153142912890086,1.2196236651074943,0.12064370187436844,0.0,0.0,0.0,0.0,0.11732266284731564,0.0,0.0,0.11518269710975315,0.22594854394258296,0.16482616663398722,0.2560762275919926,0.0
284,2015-02-23,"[0.         0.12072649 0.         0.         0.         0.
 0.11731427 0.         0.         0.11516803 0.2259964  0.16479862
 0.2559962 ]",1.1274630131031063,1.2357575901000117,0.12072648552997743,0.0,0.0,0.0,0.0,0.11731426670900143,0.0,0.0,0.11516802929462629,0.2259963959428976,0.1647986237777392,0.2559961987457579,0.0
285,2015-02-24,"[0.         0.12058914 0.         0.         0.         0.
 0.11743148 0.         0.         0.11525896 0.22599042 0.16470683
 0.25602317]",1.1212097812848387,1.2477783113012908,0.12058914133618653,0.0,0.0,0.0,0.0,0.11743148298078422,0.0,0.0,0.11525896287139642,0.22599041541572817,0.16470682718278104,0.2560231702131237,0.0
286,2015-02-25,"[0.         0.12027848 0.         0.         0.         0.
 0.11800973 0.         0.         0.11518713 0.22584462 0.16421026
 0.25646978]",1.1419181479879572,1.2513716962423223,0.120278476580055,0.0,0.0,0.0,0.0,0.11800973230383313,0.0,0.0,0.11518713371002648,0.22584461874105147,0.16421026275054076,0.2564697759144931,0.0
287,2015-02-26,"[0.         0.12049852 0.         0.         0.         0.
 0.11792335 0.         0.         0.11490305 0.22583089 0.16436423
 0.25647997]",1.1396367499770215,1.244749232335962,0.1204985222796334,0.0,0.0,0.0,0.0,0.11792334756934751,0.0,0.0,0.11490304837609237,0.2258308868686677,0.16436422650125482,0.2564799684050042,0.0
288,2015-02-27,"[0.         0.12027518 0.         0.         0.         0.
 0.11826067 0.         0.         0.1149716  0.22573938 0.1640275
 0.25672568]",1.1445145905967145,1.255288626114024,0.12027517814626576,0.0,0.0,0.0,0.0,0.11826067288470049,0.0,0.0,0.11497159501839782,0.2257393792171465,0.1640274996361179,0.25672567509737154,0.0
289,2015-03-02,"[0.         0.1197404  0.         0.         0.         0.
 0.11894619 0.         0.         0.11522572 0.22556186 0.163303
 0.25722283]",1.1487325424018038,1.2586439943924552,0.11974040162469483,0.0,0.0,0.0,0.0,0.11894618619240253,0.0,0.0,0.11522571954010691,0.22556186039087023,0.16330300392945626,0.25722282832246923,0.0
290,2015-03-03,"[0.         0.11991044 0.         0.         0.         0.
 0.11895834 0.         0.         0.11489384 0.22551664 0.16336193
 0.2573588 ]",1.1456571844547563,1.247496783046591,0.11991044374071345,0.0,0.0,0.0,0.0,0.1189583444325326,0.0,0.0,0.11489384145211443,0.22551663806073924,0.16336193498598575,0.2573587973279145,0.0
291,2015-03-04,"[0.         0.12010606 0.         0.         0.         0.
 0.1186452  0.         0.         0.11486073 0.22558696 0.16368007
 0.25712098]",1.1633125420147181,1.2657697531381003,0.12010605571921469,0.0,0.0,0.0,0.0,0.11864520474988063,0.0,0.0,0.11486072719639227,0.22558695823789596,0.163680074306788,0.2571209797898285,0.0
292,2015-03-05,"[0.         0.12008879 0.         0.         0.         0.
 0.11878945 0.         0.         0.1147559  0.22555125 0.16360663
 0.25720799]",1.1502583778744517,1.2651225161530593,0.1200887876570225,0.0,0.0,0.0,0.0,0.1187894459596414,0.0,0.0,0.11475589980306534,0.22555125056820388,0.16360662620339347,0.2572079898086734,0.0
293,2015-03-06,"[0.         0.12033382 0.         0.         0.         0.
 0.11888801 0.         0.         0.114197   0.2254807  0.16359206
 0.25750841]",1.1711482986400537,1.2730271962768216,0.12033382423545695,0.0,0.0,0.0,0.0,0.11888800755119125,0.0,0.0,0.11419699622937292,0.22548070160497724,0.16359206114945207,0.25750840922954965,0.0
294,2015-03-09,"[0.         0.12030015 0.         0.         0.         0.
 0.11901534 0.         0.         0.11419141 0.22541884 0.16342189
 0.25765237]",1.1586652058849463,1.2565735254869292,0.12030015296744592,0.0,0.0,0.0,0.0,0.11901534081069004,0.0,0.0,0.11419140768442286,0.22541884274909066,0.16342188945829453,0.25765236633005584,0.0
295,2015-03-10,"[0.         0.12035001 0.         0.         0.         0.
 0.1192217  0.         0.         0.11385855 0.22533596 0.16331036
 0.25792343]",1.156636706941586,1.2564107108844502,0.12035000755453108,0.0,0.0,0.0,0.0,0.11922169958253362,0.0,0.0,0.11385855499129267,0.22533595695079398,0.16331035506455932,0.2579234258562893,0.0
296,2015-03-11,"[0.         0.1203129  0.         0.         0.         0.
 0.11921466 0.         0.         0.11395591 0.22532545 0.16325496
 0.25793613]",1.1456922740904865,1.2325533895042469,0.12031289706029956,0.0,0.0,0.0,0.0,0.11921465809631578,0.0,0.0,0.11395591060833518,0.22532544542540225,0.16325495540025126,0.2579361334093959,0.0
297,2015-03-12,"[0.         0.11995991 0.         0.         0.         0.
 0.11985347 0.         0.         0.11398747 0.22513546 0.16267327
 0.25839043]",1.1312868619553667,1.237869839503731,0.11995990881589945,0.0,0.0,0.0,0.0,0.11985346938686803,0.0,0.0,0.11398746611083951,0.2251354568775756,0.16267326626729256,0.2583904325415248,0.0
298,2015-03-13,"[0.         0.11988794 0.         0.         0.         0.
 0.11978526 0.         0.         0.11425468 0.22514486 0.16261634
 0.25831092]",1.1429444767683292,1.2467425420717597,0.11988793811552151,0.0,0.0,0.0,0.0,0.11978525827718302,0.0,0.0,0.11425468460546015,0.2251448647405278,0.1626163352039664,0.25831091905734105,0.0
299,2015-03-16,"[0.         0.12008181 0.         0.         0.         0.
 0.11926909 0.         0.         0.11438753 0.22531325 0.16305715
 0.25789116]",1.1427783024975156,1.2609062209374398,0.12008181207815127,0.0,0.0,0.0,0.0,0.11926909486027482,0.0,0.0,0.11438753418745508,0.22531325438621724,0.16305714725947076,0.25789115722843076,0.0
300,2015-03-17,"[0.         0.12039153 0.         0.         0.         0.
 0.11809497 0.         0.         0.11512948 0.22569054 0.16381209
 0.25688139]",1.1242794746930096,1.2698829241846517,0.12039153431158371,0.0,0.0,0.0,0.0,0.11809496994676685,0.0,0.0,0.11512948348938576,0.22569053585561188,0.1638120900455103,0.25688138635114144,0.0
301,2015-03-18,"[0.         0.12046886 0.         0.         0.         0.
 0.11785753 0.         0.         0.11516706 0.2258332  0.16412349
 0.25654987]",1.1148938159041226,1.26880875737645,0.12046885566756237,0.0,0.0,0.0,0.0,0.11785752536466598,0.0,0.0,0.11516705880434934,0.22583320320660075,0.1641234874721707,0.2565498694846511,0.0
302,2015-03-19,"[0.         0.12049707 0.         0.         0.         0.
 0.11762236 0.         0.         0.11536202 0.22593359 0.16426887
 0.2563161 ]",1.1113077036187355,1.2743025720082506,0.12049706695940336,0.0,0.0,0.0,0.0,0.11762236100703125,0.0,0.0,0.11536202478066075,0.2259335850175246,0.16426886687190187,0.2563160953634781,0.0
303,2015-03-20,"[0.         0.12060273 0.         0.         0.         0.
 0.11733381 0.         0.         0.11551497 0.22602667 0.16446165
 0.25606018]",1.1136108484930367,1.2877603361462782,0.12060272926647939,0.0,0.0,0.0,0.0,0.11733381331789634,0.0,0.0,0.11551496799308934,0.22602666704650215,0.164461646288983,0.2560601760870498,0.0
304,2015-03-23,"[0.         0.1205355  0.         0.         0.         0.
 0.11718459 0.         0.         0.11581813 0.2260957  0.16454237
 0.25582371]",1.1078563950331435,1.306538964307891,0.12053549749012997,0.0,0.0,0.0,0.0,0.1171845901417227,0.0,0.0,0.11581812531287417,0.22609570425855552,0.1645423741642558,0.2558237086324618,0.0
305,2015-03-24,"[0.         0.12070506 0.         0.         0.         0.
 0.11695225 0.         0.         0.11563719 0.22618264 0.1648802
 0.25564267]",1.122066756109577,1.2888497954160578,0.12070505600995292,0.0,0.0,0.0,0.0,0.11695224627824034,0.0,0.0,0.11563718772955572,0.226182640917123,0.16488019569961962,0.2556426733655083,0.0
306,2015-03-25,"[0.         0.12065619 0.         0.         0.         0.
 0.11664099 0.         0.         0.11590976 0.22630809 0.16514691
 0.25533805]",1.1249780971787664,1.2806218568470105,0.12065619080004784,0.0,0.0,0.0,0.0,0.11664099152568612,0.0,0.0,0.11590976158773578,0.22630808787428414,0.16514691344200827,0.2553380547702379,0.0
307,2015-03-26,"[0.         0.12025909 0.         0.         0.         0.
 0.11732491 0.         0.         0.11608563 0.22614642 0.16444835
 0.2557356 ]",1.116161501534373,1.2722963423597422,0.12025908793051532,0.0,0.0,0.0,0.0,0.1173249074633787,0.0,0.0,0.11608563109972903,0.2261464237602657,0.1644483529687975,0.25573559677731383,0.0
308,2015-03-27,"[0.         0.1198564  0.         0.         0.         0.
 0.11780856 0.         0.         0.11625388 0.22603563 0.16397005
 0.25607548]",1.0921523981819896,1.2044873850616535,0.11985639668912765,0.0,0.0,0.0,0.0,0.11780856040629357,0.0,0.0,0.11625388422040904,0.22603562638053265,0.16397004733675827,0.25607548496687876,0.0
309,2015-03-30,"[0.         0.11976463 0.         0.         0.         0.
 0.11789285 0.         0.         0.11621321 0.22600727 0.16391082
 0.25621123]",1.1566187750270434,1.2358119558234684,0.1197646256893164,0.0,0.0,0.0,0.0,0.11789285083954178,0.0,0.0,0.11621320645506038,0.2260072660543523,0.16391082250287475,0.2562112284588544,0.0
310,2015-03-31,"[0.         0.12023281 0.         0.         0.         0.
 0.11741583 0.         0.         0.11576061 0.22610104 0.16431217
 0.25617755]",1.1493442566516399,1.2643087539933173,0.12023280577642077,0.0,0.0,0.0,0.0,0.11741582651363212,0.0,0.0,0.11576061230320228,0.2261010369441297,0.16431216631675122,0.2561775521458639,0.0
311,2015-04-01,"[0.         0.12056668 0.         0.         0.         0.
 0.11723918 0.         0.         0.11547072 0.22611066 0.16447371
 0.25613905]",1.1438149406363214,1.271925668077335,0.1205666815680172,0.0,0.0,0.0,0.0,0.1172391792737095,0.0,0.0,0.11547072069918878,0.22611066250302786,0.16447371005659042,0.2561390458994663,0.0
312,2015-04-02,"[0.         0.10673432 0.         0.         0.         0.
 0.12242994 0.         0.08469636 0.09863602 0.19914795 0.1372041
 0.25115131]",1.1574252223926815,1.2695569975153387,0.10673432206382741,0.0,0.0,0.0,0.0,0.12242993600973476,0.0,0.08469636094583977,0.09863602475668885,0.19914794557072318,0.13720409796430882,0.25115131268887725,0.0
313,2015-04-06,"[0.         0.10604807 0.         0.         0.         0.
 0.12362796 0.         0.0924215  0.09751329 0.19495534 0.13430019
 0.25113365]",1.1484455181608317,1.2735714094878563,0.10604806878305308,0.0,0.0,0.0,0.0,0.12362796221313037,0.0,0.09242150313107679,0.09751328675677239,0.19495533988962235,0.13430018958184453,0.2511336496445004,0.0
314,2015-04-07,"[0.         0.10611179 0.         0.         0.         0.
 0.12377603 0.         0.09301858 0.09745018 0.19434409 0.13413089
 0.25116844]",1.143259466135127,1.2611779858306202,0.10611179384214776,0.0,0.0,0.0,0.0,0.12377602544648496,0.0,0.0930185804256685,0.0974501769116611,0.19434409271968953,0.13413088592835856,0.2511684447259897,0.0
315,2015-04-08,"[0.         0.10620791 0.         0.         0.         0.
 0.12367968 0.         0.09283996 0.09746604 0.19440226 0.13433267
 0.25107148]",1.1451267312649307,1.260710200028791,0.10620791146765868,0.0,0.0,0.0,0.0,0.12367967708745038,0.0,0.09283996084238855,0.0974660381729194,0.19440225522880994,0.13433267379482974,0.25107148340594326,0.0
316,2015-04-09,"[0.         0.10623259 0.         0.         0.         0.
 0.1237003  0.         0.09284904 0.09736882 0.19438883 0.13439751
 0.25106292]",1.1409949644510893,1.2637525307286144,0.106232590240689,0.0,0.0,0.0,0.0,0.12370029542349435,0.0,0.0928490368792366,0.09736881563009363,0.19438883087777933,0.13439750931195046,0.2510629216367566,0.0
317,2015-04-10,"[0.         0.10633529 0.         0.         0.         0.
 0.12357731 0.         0.0925685  0.09745744 0.19453423 0.1345244
 0.25100283]",1.1413056711704543,1.2827610478837779,0.10633529452156179,0.0,0.0,0.0,0.0,0.12357730883422499,0.0,0.09256850445827779,0.09745743748162211,0.19453422765835846,0.13452439984380465,0.25100282720215034,0.0
318,2015-04-13,"[0.         0.10629743 0.         0.         0.         0.
 0.12356395 0.         0.0925246  0.09740943 0.19460468 0.13466411
 0.2509358 ]",1.1438708738375019,1.278812965894627,0.1062974292376563,0.0,0.0,0.0,0.0,0.12356394963196429,0.0,0.09252459567873313,0.09740943306001171,0.19460468025413055,0.13466411035204368,0.2509358017854604,0.0
319,2015-04-14,"[0.         0.10630713 0.         0.         0.         0.
 0.12359926 0.         0.0925382  0.09743977 0.1945804  0.13458827
 0.25094697]",1.1448513257886404,1.2863912936167774,0.10630712805427839,0.0,0.0,0.0,0.0,0.12359925773798043,0.0,0.09253819546266191,0.09743977363364024,0.19458039847031863,0.1345882718441513,0.25094697479696904,0.0
320,2015-04-15,"[0.         0.10635791 0.         0.         0.         0.
 0.12348829 0.         0.09231486 0.09746631 0.19474549 0.13478971
 0.25083745]",1.135371451135002,1.2884958456715385,0.10635790627837226,0.0,0.0,0.0,0.0,0.12348828903787973,0.0,0.09231485602957036,0.0974663061624181,0.1947454859023451,0.1347897065578847,0.2508374500315298,0.0
321,2015-04-16,"[0.         0.10646336 0.         0.         0.         0.
 0.12302526 0.         0.09148286 0.09765109 0.19540568 0.13559709
 0.25037466]",1.1274837674441218,1.290176680197239,0.10646336002124038,0.0,0.0,0.0,0.0,0.12302526116765261,0.0,0.09148286022512755,0.09765109116205277,0.19540567674321876,0.13559709253228686,0.2503746581484211,0.0
322,2015-04-17,"[0.         0.10672758 0.         0.         0.         0.
 0.12259371 0.         0.09066917 0.09781212 0.1960187  0.13621244
 0.24996628]",1.1260120716019697,1.2854812761169863,0.1067275802905037,0.0,0.0,0.0,0.0,0.12259371187060554,0.0,0.09066916546537021,0.09781212231373919,0.19601869915898432,0.13621243599862226,0.2499662849021748,0.0
323,2015-04-20,"[0.         0.10766435 0.         0.         0.         0.
 0.12075649 0.         0.08722391 0.09887711 0.19851606 0.13873141
 0.24823067]",1.106207139469375,1.2763968318956038,0.10766435358577274,0.0,0.0,0.0,0.0,0.12075648715323815,0.0,0.08722391263595851,0.09887711159424654,0.1985160558623901,0.13873140523932184,0.2482306739290722,0.0
324,2015-04-21,"[0.         0.12083856 0.         0.         0.         0.
 0.12339034 0.         0.         0.11106166 0.22322724 0.160819
 0.2606632 ]",1.1090347303263521,1.2795486440647816,0.12083856264683955,0.0,0.0,0.0,0.0,0.12339034332823796,0.0,0.0,0.11106165769114847,0.22322723673406492,0.16081900343342784,0.2606631961662812,0.0
325,2015-04-22,"[0.         0.11723922 0.         0.         0.         0.
 0.12621624 0.         0.         0.11593864 0.22571785 0.16046803
 0.25442002]",1.1072339890244725,1.2868168425626936,0.11723921625960927,0.0,0.0,0.0,0.0,0.12621624374853685,0.0,0.0,0.11593863578960394,0.22571785185522325,0.1604680340537557,0.2544200182932709,0.0
326,2015-04-23,"[0.         0.10815776 0.         0.06751876 0.         0.07356479
 0.09158773 0.         0.         0.11052851 0.19893847 0.14518907
 0.20451491]",1.0949553152464298,1.2900345157661885,0.1081577567334,0.0,0.06751876242534356,0.0,0.07356478578655684,0.09158773285401628,0.0,0.0,0.11052850867558033,0.19893847076525176,0.1451890688942467,0.20451491386560458,0.0
327,2015-04-24,"[0.         0.10703638 0.         0.07077129 0.         0.06866422
 0.09341241 0.         0.         0.10993433 0.19677057 0.15039698
 0.20301382]",1.0930264854785665,1.2901649871614842,0.10703637651554139,0.0,0.07077128621795947,0.0,0.06866421922499752,0.09341241254500962,0.0,0.0,0.10993433085343143,0.19677057468523632,0.1503969827906664,0.20301381716715777,0.0
328,2015-04-27,"[0.         0.11352875 0.         0.07556355 0.         0.
 0.10529719 0.         0.         0.11216936 0.21035394 0.1607679
 0.2223193 ]",1.0942782935224702,1.294947724705513,0.11352875092192968,0.0,0.07556354878345288,0.0,0.0,0.10529719328877554,0.0,0.0,0.11216936373616244,0.21035394135915655,0.16076790455801823,0.2223192973525047,0.0
329,2015-04-28,"[0.         0.11184031 0.         0.07577498 0.         0.
 0.10963627 0.         0.         0.10705342 0.20973181 0.15653759
 0.22942561]",1.090235516979461,1.2882419408933639,0.11184031267814983,0.0,0.0757749762348743,0.0,0.0,0.1096362708561636,0.0,0.0,0.10705342436347065,0.2097318098651567,0.15653759147237345,0.22942561452981156,0.0
330,2015-04-29,"[0.         0.11094622 0.         0.0766017  0.         0.
 0.1130512  0.         0.         0.10358137 0.20811709 0.1526263
 0.23507612]",1.0760207548129284,1.2492174719608284,0.11094621593267695,0.0,0.076601701563804,0.0,0.0,0.1130512033551981,0.0,0.0,0.10358136803540824,0.20811708950082905,0.1526262976821347,0.235076123929949,0.0
331,2015-04-30,"[0.         0.11043226 0.         0.07727783 0.         0.
 0.11502769 0.         0.         0.10181271 0.20668577 0.15004049
 0.23872325]",1.0766008299362306,1.2302664343270622,0.11043225992995374,0.0,0.07727782956096096,0.0,0.0,0.11502768985886766,0.0,0.0,0.10181271011607382,0.20668577259121887,0.15004049034541844,0.23872324759750657,0.0
332,2015-05-01,"[0.         0.11011437 0.         0.07775939 0.         0.
 0.11626079 0.         0.         0.10071898 0.20560617 0.14843081
 0.24110949]",1.0613632763463356,1.2112183209986052,0.1101143694181745,0.0,0.07775939024043764,0.0,0.0,0.11626078695057279,0.0,0.0,0.10071898295410318,0.20560616953675104,0.1484308065209181,0.24110949437904275,0.0
333,2015-05-04,"[0.         0.10975434 0.         0.07816852 0.         0.
 0.11740147 0.         0.         0.10008803 0.20462797 0.14695723
 0.24300245]",1.056449854250923,1.1838400215161682,0.10975434034750668,0.0,0.07816851897636665,0.0,0.0,0.11740146646970619,0.0,0.0,0.10008802768844488,0.204627966290378,0.1469572342501063,0.24300244597749124,0.0
334,2015-05-05,"[0.         0.10113386 0.         0.07264223 0.         0.
 0.11081777 0.         0.07297501 0.0922559  0.18841581 0.1344753
 0.22728412]",1.0706338813080345,1.2054102358503742,0.10113385857650867,0.0,0.07264222668430771,0.0,0.0,0.11081776980684202,0.0,0.07297501338673058,0.09225589618140936,0.18841581287645304,0.1344752994307696,0.22728412305697904,0.0
335,2015-05-06,"[0.         0.10862233 0.         0.         0.         0.
 0.11984548 0.         0.08595038 0.09874965 0.20038221 0.14320854
 0.2432414 ]",1.0715081555823533,1.2079288911000445,0.10862232506362558,0.0,0.0,0.0,0.0,0.11984548314170367,0.0,0.08595038319172625,0.09874965025540397,0.2003822142644896,0.14320854441359263,0.24324139966945832,0.0
336,2015-05-07,"[0.         0.10790821 0.         0.         0.         0.
 0.12018328 0.         0.08710364 0.09811096 0.19983086 0.14184753
 0.24501552]",1.0659230374216382,1.177916077522266,0.10790820831549928,0.0,0.0,0.0,0.0,0.12018328329976917,0.0,0.08710363867313393,0.09811096363251322,0.19983085539717077,0.14184753355081417,0.24501551713109943,0.0
337,2015-05-08,"[0.         0.10769373 0.         0.         0.         0.
 0.1202438  0.         0.08721435 0.0983549  0.19966249 0.14136519
 0.24546554]",1.0663698834406112,1.203594994255632,0.10769373060407315,0.0,0.0,0.0,0.0,0.12024380315769667,0.0,0.08721434591703074,0.09835489901670776,0.1996624908600845,0.14136519014764581,0.24546554029676132,0.0
338,2015-05-11,"[0.         0.10749424 0.         0.         0.         0.
 0.12066851 0.         0.08795287 0.09809254 0.19910735 0.14068556
 0.24599894]",1.0753500311384894,1.2307550449791915,0.10749424040322753,0.0,0.0,0.0,0.0,0.12066850638464365,0.0,0.08795287234329521,0.09809253507309655,0.19910734709393388,0.14068556233706567,0.24599893636473752,0.0
339,2015-05-12,"[0.         0.10764339 0.         0.         0.         0.
 0.12015854 0.         0.08695541 0.09878336 0.19965463 0.14110169
 0.24570299]",1.07462713204057,1.2526441836914786,0.10764338754827531,0.0,0.0,0.0,0.0,0.12015854378827782,0.0,0.08695540632912342,0.0987833556917184,0.19965463264809438,0.14110168883287486,0.24570298516163583,0.0
340,2015-05-13,"[0.         0.10758394 0.         0.         0.         0.
 0.12012827 0.         0.08690605 0.09894798 0.19971949 0.14103641
 0.24567786]",1.0731480566523643,1.2499743680372701,0.10758393888944186,0.0,0.0,0.0,0.0,0.12012827230390428,0.0,0.08690604548192156,0.09894798335338333,0.19971949377101653,0.14103640614690013,0.24567786005343234,0.0
341,2015-05-14,"[0.         0.10733685 0.         0.         0.         0.
 0.12037306 0.         0.08729008 0.09938849 0.19944269 0.14032056
 0.24584826]",1.0737237113936724,1.267450357339868,0.10733685214143035,0.0,0.0,0.0,0.0,0.12037306138116537,0.0,0.0872900842184807,0.09938849466015773,0.1994426893909718,0.1403205580017087,0.24584826020608533,0.0
342,2015-05-15,"[0.         0.10734863 0.         0.         0.         0.
 0.12025462 0.         0.08703958 0.09956724 0.19957521 0.14040839
 0.24580633]",1.0744005378348835,1.2836885898618953,0.10734862975212696,0.0,0.0,0.0,0.0,0.12025461791462166,0.0,0.087039582760956,0.0995672407142888,0.19957521256269006,0.14040839053794682,0.2458063257573696,0.0
343,2015-05-18,"[0.         0.10728219 0.         0.         0.         0.
 0.12016623 0.         0.08686555 0.10004102 0.1996842  0.14024558
 0.24571522]",1.0902351799297183,1.292064442322366,0.1072821896833777,0.0,0.0,0.0,0.0,0.12016623323484664,0.0,0.08686555354442237,0.10004101969614598,0.19968420107399665,0.14024558084052208,0.24571522192668865,0.0
344,2015-05-19,"[0.         0.1030071  0.         0.         0.         0.
 0.12917889 0.         0.10072621 0.09959528 0.19118099 0.12738258
 0.24892895]",1.1028360216632642,1.2922133900188555,0.1030071043971872,0.0,0.0,0.0,0.0,0.12917888511329428,0.0,0.10072620974854968,0.0995952810411667,0.19118099330291682,0.12738257954917553,0.24892894684770978,0.0
345,2015-05-20,"[0.         0.10196166 0.         0.         0.         0.
 0.12991285 0.         0.10267738 0.10030157 0.18993321 0.12541146
 0.24980188]",1.1053019178573606,1.3227939389692032,0.10196165515182903,0.0,0.0,0.0,0.0,0.1299128488735346,0.0,0.10267737609803265,0.10030157090796463,0.18993320970095307,0.12541146173217838,0.2498018775355077,0.0
