,Date,Weights,Profit,Base Profit,SUP,MOD,STRT,DORM,EAT,MCD,PZZA,JACK,MXIM,KOPN,XLNX,INTC,cash
302,2015-03-19,"[0.         0.         0.16517839 0.         0.         0.12313858
 0.         0.12702947 0.         0.         0.2617198  0.32293375
 0.        ]",1.0558754394004888,1.1536484877920163,0.0,0.16517839449618904,0.0,0.0,0.12313858451271402,0.0,0.12702946906406157,0.0,0.0,0.26171980136430095,0.3229337505627345,0.0,0.0
303,2015-03-20,"[0.         0.         0.1654079  0.         0.         0.12307662
 0.         0.12693693 0.         0.         0.26157484 0.32300371
 0.        ]",1.0630404581639215,1.1553821121076542,0.0,0.1654078985292337,0.0,0.0,0.12307662428599755,0.0,0.12693692718942884,0.0,0.0,0.26157483880744153,0.32300371118789833,0.0,0.0
304,2015-03-23,"[0.         0.         0.16567589 0.         0.         0.1229265
 0.         0.12683577 0.         0.         0.26136438 0.32319745
 0.        ]",1.0748298758009915,1.1627825009936055,0.0,0.16567589141441022,0.0,0.0,0.12292650350918748,0.0,0.12683577423551806,0.0,0.0,0.2613643830582071,0.32319744778267717,0.0,0.0
305,2015-03-24,"[0.         0.         0.16548743 0.         0.         0.12298402
 0.         0.12680981 0.         0.         0.26123229 0.32348644
 0.        ]",1.0749091782100395,1.1658145275166982,0.0,0.16548743482127715,0.0,0.0,0.12298402005649062,0.0,0.12680981330050609,0.0,0.0,0.2612322908965677,0.3234864409251585,0.0,0.0
306,2015-03-25,"[0.         0.         0.16535758 0.         0.         0.12321365
 0.         0.12683592 0.         0.         0.26141636 0.32317649
 0.        ]",1.067999473605158,1.1677801498973954,0.0,0.1653575783175455,0.0,0.0,0.12321365490564588,0.0,0.1268359210063986,0.0,0.0,0.2614163586886262,0.32317648708178376,0.0,0.0
307,2015-03-26,"[0.         0.         0.16570584 0.         0.         0.12328886
 0.         0.12671759 0.         0.         0.26151023 0.32277748
 0.        ]",1.0682392612646134,1.173531038472374,0.0,0.16570583624607516,0.0,0.0,0.12328886448128527,0.0,0.12671759287122558,0.0,0.0,0.2615102306208182,0.32277747578059585,0.0,0.0
308,2015-03-27,"[0.         0.         0.16655055 0.         0.         0.12313309
 0.         0.12659643 0.         0.         0.26165896 0.32206096
 0.        ]",1.0255479327421009,1.1410687368499577,0.0,0.16655055364087487,0.0,0.0,0.12313309228428403,0.0,0.12659642782180763,0.0,0.0,0.2616589624992445,0.322060963753789,0.0,0.0
309,2015-03-30,"[0.         0.         0.16672726 0.         0.         0.12297188
 0.         0.12662689 0.         0.         0.2616364  0.32203758
 0.        ]",1.0308096835212717,1.1470500525222969,0.0,0.1667272566596062,0.0,0.0,0.12297187665591604,0.0,0.12662688511845072,0.0,0.0,0.26163640020303436,0.3220375813629928,0.0,0.0
310,2015-03-31,"[0.         0.         0.16924917 0.         0.         0.12324305
 0.         0.12559194 0.         0.         0.26053697 0.32137887
 0.        ]",1.04861870151232,1.1615013179048355,0.0,0.16924916876663648,0.0,0.0,0.12324304735718344,0.0,0.125591938114713,0.0,0.0,0.2605369748562317,0.32137887090523526,0.0,0.0
311,2015-04-01,"[0.         0.         0.16971563 0.         0.         0.12312284
 0.         0.12561216 0.         0.         0.2604228  0.32112657
 0.        ]",1.0610919101090632,1.1655503901923923,0.0,0.16971562544388485,0.0,0.0,0.12312284338012575,0.0,0.1256121575945594,0.0,0.0,0.26042279862459433,0.3211265749568357,0.0,0.0
312,2015-04-02,"[0.         0.         0.16995909 0.         0.         0.12881194
 0.         0.1234144  0.         0.         0.2609003  0.31691426
 0.        ]",1.0553059270307223,1.1588244404234058,0.0,0.16995909451460892,0.0,0.0,0.12881194354113465,0.0,0.12341439902812552,0.0,0.0,0.26090030470265024,0.31691425821348057,0.0,0.0
313,2015-04-06,"[0.         0.         0.16997723 0.         0.         0.1294648
 0.         0.12347129 0.         0.         0.26133928 0.3157474
 0.        ]",1.0631415233816146,1.1594543349469018,0.0,0.16997723379100124,0.0,0.0,0.1294648041493919,0.0,0.12347128505374695,0.0,0.0,0.2613392777983492,0.31574739920751077,0.0,0.0
314,2015-04-07,"[0.         0.         0.16991498 0.         0.         0.12928569
 0.         0.12355893 0.         0.         0.26108948 0.31615091
 0.        ]",1.0574446805444115,1.157329322863528,0.0,0.1699149843774087,0.0,0.0,0.12928569130773063,0.0,0.12355892686420561,0.0,0.0,0.26108948488045625,0.31615091257019895,0.0,0.0
315,2015-04-08,"[0.         0.         0.1697995  0.         0.         0.12886044
 0.         0.12372234 0.         0.         0.26098628 0.31663144
 0.        ]",1.0598485379216567,1.16138895471642,0.0,0.16979949764913954,0.0,0.0,0.12886044156618273,0.0,0.1237223380374773,0.0,0.0,0.2609862836604635,0.31663143908673685,0.0,0.0
316,2015-04-09,"[0.         0.         0.16998868 0.         0.         0.12837668
 0.         0.12374893 0.         0.         0.260768   0.31711771
 0.        ]",1.0537517404698207,1.1558766869169466,0.0,0.16998868437440126,0.0,0.0,0.12837668372287267,0.0,0.12374892558506813,0.0,0.0,0.2607679960868945,0.3171177102307635,0.0,0.0
317,2015-04-10,"[0.         0.         0.16999839 0.         0.         0.12803838
 0.         0.1238245  0.         0.         0.26066831 0.31747042
 0.        ]",1.0619910804218997,1.1640417838431505,0.0,0.16999839006780687,0.0,0.0,0.12803838202447104,0.0,0.12382450357604963,0.0,0.0,0.2606683084934704,0.3174704158382021,0.0,0.0
318,2015-04-13,"[0.         0.         0.17018791 0.         0.         0.12759851
 0.         0.12382813 0.         0.         0.26044551 0.31793993
 0.        ]",1.0704082707774996,1.1640722719289673,0.0,0.17018790985560311,0.0,0.0,0.12759851348803644,0.0,0.1238281348119279,0.0,0.0,0.2604455102677894,0.31793993157664313,0.0,0.0
319,2015-04-14,"[0.         0.         0.17034551 0.         0.         0.12740841
 0.         0.12381601 0.         0.         0.26025933 0.31817075
 0.        ]",1.0776731530370631,1.1665370164366557,0.0,0.170345509045186,0.0,0.0,0.12740841037798473,0.0,0.12381600808228925,0.0,0.0,0.2602593262540919,0.31817074624044794,0.0,0.0
320,2015-04-15,"[0.         0.         0.17046142 0.         0.         0.1268025
 0.         0.12395464 0.         0.         0.26013366 0.31864778
 0.        ]",1.0613489841036325,1.1601729961891303,0.0,0.17046142016956514,0.0,0.0,0.12680249916272773,0.0,0.12395464142666943,0.0,0.0,0.26013365984396986,0.3186477793970678,0.0,0.0
321,2015-04-16,"[0.         0.         0.17051708 0.         0.         0.12711613
 0.         0.12392681 0.         0.         0.26021081 0.31822917
 0.        ]",1.0637748383753487,1.1642569469820987,0.0,0.17051707718809178,0.0,0.0,0.12711613272829328,0.0,0.12392681083745352,0.0,0.0,0.26021080569044525,0.3182291735557162,0.0,0.0
322,2015-04-17,"[0.         0.         0.17039541 0.         0.         0.12629675
 0.         0.12427188 0.         0.         0.26006169 0.31897428
 0.        ]",1.06593183750982,1.1619328743345594,0.0,0.17039540512189422,0.0,0.0,0.12629674558757542,0.0,0.1242718784644426,0.0,0.0,0.2600616894904147,0.318974281335673,0.0,0.0
323,2015-04-20,"[0.         0.         0.17061355 0.         0.         0.12626547
 0.         0.12411472 0.         0.         0.25983797 0.31916829
 0.        ]",1.0697030181039364,1.157617297942956,0.0,0.17061354661866499,0.0,0.0,0.12626547496759666,0.0,0.12411471875183745,0.0,0.0,0.25983797465106173,0.3191682850108391,0.0,0.0
324,2015-04-21,"[0.         0.         0.17074444 0.         0.         0.12620434
 0.         0.12412872 0.         0.         0.25986999 0.31905251
 0.        ]",1.0640765084743222,1.1577543262170922,0.0,0.17074444241696743,0.0,0.0,0.12620433618958782,0.0,0.12412872049459621,0.0,0.0,0.25986998989421795,0.3190525110046307,0.0,0.0
325,2015-04-22,"[0.         0.         0.17052164 0.         0.         0.12663311
 0.         0.12405998 0.         0.         0.25997331 0.31881197
 0.        ]",1.0751507541024308,1.1664213178208556,0.0,0.17052163506215212,0.0,0.0,0.12663311254083906,0.0,0.12405997659654615,0.0,0.0,0.259973307854809,0.3188119679456537,0.0,0.0
326,2015-04-23,"[0.         0.         0.17077279 0.         0.         0.12649423
 0.         0.12392659 0.         0.         0.25975656 0.31904983
 0.        ]",1.0653232545884372,1.16137663006907,0.0,0.17077278769303256,0.0,0.0,0.126494230317634,0.0,0.12392659110026824,0.0,0.0,0.25975656193221236,0.31904982895685285,0.0,0.0
327,2015-04-24,"[0.         0.         0.17095043 0.         0.         0.12606957
 0.         0.12395583 0.         0.         0.25967073 0.31935345
 0.        ]",1.058807681656247,1.1537427709143866,0.0,0.1709504262924497,0.0,0.0,0.12606957460511853,0.0,0.12395582514455741,0.0,0.0,0.2596707265384961,0.3193534474193783,0.0,0.0
328,2015-04-27,"[0.         0.         0.17106427 0.         0.         0.12635559
 0.         0.12388614 0.         0.         0.25976174 0.31893227
 0.        ]",1.0718638094275146,1.1628180553689775,0.0,0.1710642687351273,0.0,0.0,0.12635558574186057,0.0,0.12388613822846099,0.0,0.0,0.2597617353816867,0.3189322719128645,0.0,0.0
329,2015-04-28,"[0.         0.         0.17203755 0.         0.         0.12671318
 0.         0.12341845 0.         0.         0.25978692 0.3180439
 0.        ]",1.0623466636078254,1.1685085019792507,0.0,0.17203755300760926,0.0,0.0,0.12671317584109135,0.0,0.12341844522968926,0.0,0.0,0.2597869235155561,0.3180439024060541,0.0,0.0
330,2015-04-29,"[0.         0.         0.17197388 0.         0.         0.12576619
 0.         0.1238581  0.         0.         0.25966156 0.31874027
 0.        ]",1.0503894879660272,1.1576409930647777,0.0,0.17197388426494256,0.0,0.0,0.12576619282093554,0.0,0.12385809667913626,0.0,0.0,0.25966155898186866,0.31874026725311694,0.0,0.0
331,2015-04-30,"[0.         0.         0.17202939 0.         0.         0.12635952
 0.         0.12341587 0.         0.         0.25952319 0.31867202
 0.        ]",1.0510226941276366,1.1586513806262069,0.0,0.17202939472888926,0.0,0.0,0.12635952131599856,0.0,0.12341587223939253,0.0,0.0,0.25952318805009733,0.3186720236656223,0.0,0.0
332,2015-05-01,"[0.         0.         0.17235486 0.         0.         0.12589943
 0.         0.12334026 0.         0.         0.25935523 0.31905022
 0.        ]",1.0411429125459546,1.1436399123053547,0.0,0.17235485746842896,0.0,0.0,0.1258994279201669,0.0,0.12334025848885287,0.0,0.0,0.2593552331267601,0.31905022299579117,0.0,0.0
333,2015-05-04,"[0.         0.         0.17260018 0.         0.         0.12459269
 0.         0.1236581  0.         0.         0.25914329 0.32000574
 0.        ]",1.0316155510164575,1.1317697894278498,0.0,0.17260018086557005,0.0,0.0,0.12459269267562632,0.0,0.12365809698959014,0.0,0.0,0.2591432856868876,0.3200057437823258,0.0,0.0
334,2015-05-05,"[0.         0.         0.17270198 0.         0.         0.12426721
 0.         0.12354925 0.         0.         0.25882302 0.32065854
 0.        ]",1.035852419268256,1.1411110889086908,0.0,0.1727019798453538,0.0,0.0,0.12426720506741165,0.0,0.12354925229369153,0.0,0.0,0.2588230225251802,0.3206585402683629,0.0,0.0
335,2015-05-06,"[0.         0.         0.17271813 0.         0.         0.12406194
 0.         0.12363133 0.         0.         0.25862813 0.32096047
 0.        ]",1.0316517339725202,1.138532039798475,0.0,0.17271812549301246,0.0,0.0,0.12406194205942893,0.0,0.1236313310138412,0.0,0.0,0.2586281269093208,0.3209604745243965,0.0,0.0
336,2015-05-07,"[0.         0.         0.17297451 0.         0.         0.12365267
 0.         0.12374632 0.         0.         0.25862553 0.32100096
 0.        ]",1.0426931817077172,1.1383661709305208,0.0,0.17297451482991194,0.0,0.0,0.12365267180568773,0.0,0.12374632480376532,0.0,0.0,0.2586255307230046,0.3210009578376305,0.0,0.0
337,2015-05-08,"[0.         0.         0.1726857  0.         0.         0.12525063
 0.         0.12361948 0.         0.         0.25912591 0.31931827
 0.        ]",1.0488437013707892,1.1384186269266532,0.0,0.1726857022423494,0.0,0.0,0.1252506287104275,0.0,0.1236194807641076,0.0,0.0,0.25912591485396785,0.31931827342914776,0.0,0.0
338,2015-05-11,"[0.         0.         0.17275285 0.         0.         0.12569168
 0.         0.12358986 0.         0.         0.25931126 0.31865434
 0.        ]",1.0731224401733208,1.15810859461147,0.0,0.17275284727435633,0.0,0.0,0.1256916792882567,0.0,0.12358986469992148,0.0,0.0,0.25931126382234737,0.31865434491511824,0.0,0.0
339,2015-05-12,"[0.         0.         0.14201501 0.         0.         0.
 0.         0.15382034 0.11056141 0.10346167 0.19825168 0.29188989
 0.        ]",1.054939635615249,1.1518997855773816,0.0,0.14201501337758118,0.0,0.0,0.0,0.0,0.15382034073230683,0.11056140623831077,0.10346167199761895,0.19825167503536995,0.2918898926188123,0.0,0.0
340,2015-05-13,"[0.         0.         0.13584334 0.         0.         0.
 0.         0.15789265 0.12346608 0.11232461 0.18581777 0.28465554
 0.        ]",1.0536911990061608,1.1473504565028059,0.0,0.1358433447283625,0.0,0.0,0.0,0.0,0.15789265409644765,0.12346608127247728,0.11232461396996739,0.1858177656367586,0.2846555402959865,0.0,0.0
341,2015-05-14,"[0.         0.         0.13413149 0.         0.         0.
 0.         0.16174304 0.1285444  0.10667382 0.18423807 0.28466918
 0.        ]",1.0582041979420627,1.1444137813202053,0.0,0.1341314943623993,0.0,0.0,0.0,0.0,0.16174303776234603,0.1285444027174056,0.10667381711614843,0.1842380688332592,0.2846691792084414,0.0,0.0
342,2015-05-15,"[0.         0.         0.13924682 0.         0.         0.
 0.         0.15549475 0.1255669  0.09893516 0.19522028 0.28553609
 0.        ]",1.061353875832282,1.153416466370871,0.0,0.13924681888960339,0.0,0.0,0.0,0.0,0.1554947523251406,0.12556689552888722,0.09893515658318978,0.1952202825735096,0.2855360940996695,0.0,0.0
343,2015-05-18,"[0.         0.         0.1382695  0.         0.         0.
 0.         0.15517354 0.12556154 0.098488   0.19678988 0.28571753
 0.        ]",1.0639585091522106,1.150973273327703,0.0,0.1382695036050646,0.0,0.0,0.0,0.0,0.15517353854227978,0.12556154146731513,0.09848800277316694,0.19678988202786155,0.2857175315843119,0.0,0.0
344,2015-05-19,"[0.         0.         0.13797355 0.         0.         0.
 0.         0.1546357  0.12604573 0.0983431  0.1967634  0.28623851
 0.        ]",1.0681747060770816,1.1486265697888935,0.0,0.13797355055206267,0.0,0.0,0.0,0.0,0.15463570321413794,0.12604573460941002,0.0983430984997305,0.19676340223233593,0.28623851089232294,0.0,0.0
345,2015-05-20,"[0.         0.         0.13874309 0.         0.         0.
 0.         0.15385884 0.12600938 0.09853404 0.19621126 0.28664338
 0.        ]",1.0919438003988915,1.1632172689003653,0.0,0.1387430941690209,0.0,0.0,0.0,0.0,0.15385884353668314,0.12600938409149,0.09853404267874734,0.196211258002926,0.2866433775211326,0.0,0.0
346,2015-05-21,"[0.         0.         0.13849579 0.         0.         0.
 0.         0.15360644 0.12606038 0.09884946 0.19555778 0.28743015
 0.        ]",1.080673074704518,1.1612715787454986,0.0,0.13849578716919408,0.0,0.0,0.0,0.0,0.1536064405723007,0.12606037605145445,0.09884946253567718,0.19555778246078465,0.2874301512105889,0.0,0.0
347,2015-05-22,"[0.         0.         0.13838799 0.         0.         0.
 0.         0.15337238 0.12622845 0.09885764 0.19484341 0.28831013
 0.        ]",1.0764489840260563,1.1540946947781694,0.0,0.13838798932762086,0.0,0.0,0.0,0.0,0.15337237540459078,0.12622845141240832,0.0988576431832652,0.19484341475044037,0.28831012592167465,0.0,0.0
348,2015-05-26,"[0.         0.         0.13814484 0.         0.         0.
 0.         0.15356769 0.12629083 0.09923207 0.19434585 0.28841872
 0.        ]",1.0760681082087744,1.1552772420576545,0.0,0.13814483572355257,0.0,0.0,0.0,0.0,0.15356769450271537,0.12629083102881822,0.0992320718961537,0.19434584612409492,0.28841872072466523,0.0,0.0
349,2015-05-27,"[0.         0.         0.1379413  0.         0.         0.
 0.         0.1535574  0.12632551 0.09946335 0.19409928 0.28861315
 0.        ]",1.0660144780678904,1.149089833953053,0.0,0.13794129843146777,0.0,0.0,0.0,0.0,0.1535574039039487,0.12632551028463912,0.09946335219900133,0.1940992825424157,0.2886131526385273,0.0,0.0
350,2015-05-28,"[0.         0.         0.13767782 0.         0.         0.
 0.         0.15428262 0.12653357 0.10008114 0.19312578 0.28829908
 0.        ]",1.0697102525445061,1.1433047093583208,0.0,0.13767781741955265,0.0,0.0,0.0,0.0,0.15428261792348466,0.12653356871297392,0.1000811386780599,0.19312577778514517,0.2882990794807837,0.0,0.0
351,2015-05-29,"[0.         0.         0.13821869 0.         0.         0.
 0.         0.1533548  0.12555535 0.10105413 0.19402731 0.28778973
 0.        ]",1.0704668257394967,1.144890359266727,0.0,0.1382186886621973,0.0,0.0,0.0,0.0,0.15335479879041772,0.12555534626285905,0.10105412809279293,0.19402730745932023,0.2877897307324128,0.0,0.0
352,2015-06-01,"[0.         0.         0.13867958 0.         0.         0.
 0.         0.15267682 0.12532068 0.10068914 0.19450414 0.28812964
 0.        ]",1.0717511908936064,1.1473346581774735,0.0,0.13867957766952058,0.0,0.0,0.0,0.0,0.15267682080733377,0.12532068300844354,0.10068914408343066,0.19450413918749113,0.2881296352437803,0.0,0.0
353,2015-06-02,"[0.         0.         0.1376564  0.         0.         0.
 0.         0.15325123 0.12583629 0.10079101 0.19416979 0.28829529
 0.        ]",1.0767431187624577,1.1481111618873991,0.0,0.13765639844294794,0.0,0.0,0.0,0.0,0.15325122681580697,0.12583628674009126,0.1007910063853991,0.19416978918089048,0.28829529243486435,0.0,0.0
354,2015-06-03,"[0.         0.         0.13910398 0.         0.         0.
 0.         0.15219594 0.12530847 0.10068431 0.19425856 0.28844874
 0.        ]",1.0683702877438779,1.1430497060444724,0.0,0.13910397927879353,0.0,0.0,0.0,0.0,0.1521959353385713,0.12530846904396917,0.10068431369932054,0.19425856265135433,0.2884487399879912,0.0,0.0
355,2015-06-04,"[0.         0.         0.13945928 0.         0.         0.
 0.         0.15247118 0.12507251 0.10118613 0.19404248 0.28776842
 0.        ]",1.0747597094040273,1.1477812217646366,0.0,0.13945928140058414,0.0,0.0,0.0,0.0,0.15247117841176447,0.12507250500677186,0.10118613167067254,0.19404248005754085,0.2877684234526662,0.0,0.0
356,2015-06-05,"[0.         0.         0.13869197 0.         0.         0.
 0.         0.15369433 0.12525527 0.10132532 0.1941614  0.28687171
 0.        ]",1.059821852253647,1.1410081186156802,0.0,0.1386919658747064,0.0,0.0,0.0,0.0,0.15369433260294282,0.12525527274677262,0.10132532054219977,0.19416139717035794,0.28687171106302034,0.0,0.0
357,2015-06-08,"[0.         0.         0.1382885  0.         0.         0.
 0.         0.15429752 0.12545043 0.10169937 0.19354497 0.28671923
 0.        ]",1.0630460382054667,1.138421671905224,0.0,0.13828849537580634,0.0,0.0,0.0,0.0,0.15429751551097745,0.12545042985091243,0.1016993652338676,0.19354496627408554,0.2867192277543507,0.0,0.0
358,2015-06-09,"[0.         0.         0.1381718  0.         0.         0.
 0.         0.15517408 0.12551599 0.10190681 0.19340217 0.28582914
 0.        ]",1.0759073064523672,1.145059363434391,0.0,0.1381718011413106,0.0,0.0,0.0,0.0,0.1551740757214852,0.12551599363818736,0.10190681304248984,0.19340217222970166,0.28582914422682537,0.0,0.0
359,2015-06-10,"[0.         0.         0.13764871 0.         0.         0.
 0.         0.15556646 0.12542782 0.10247542 0.19346014 0.28542145
 0.        ]",1.0597158686755297,1.1386898376030794,0.0,0.13764870927108747,0.0,0.0,0.0,0.0,0.15556645931706292,0.12542782292761095,0.1024754169479186,0.1934601422768458,0.28542144925947416,0.0,0.0
360,2015-06-11,"[0.         0.         0.13808047 0.         0.         0.
 0.         0.15541294 0.12507503 0.10261227 0.19370461 0.28511467
 0.        ]",1.0636172701655824,1.1409120842875495,0.0,0.1380804734920832,0.0,0.0,0.0,0.0,0.15541294147591733,0.12507502796074,0.10261226966223476,0.1937046124705715,0.28511467493845327,0.0,0.0
361,2015-06-12,"[0.         0.         0.13816187 0.         0.         0.
 0.         0.15517063 0.12507714 0.10233879 0.19396147 0.2852901
 0.        ]",1.0723979584500234,1.1474611254296738,0.0,0.13816187244728903,0.0,0.0,0.0,0.0,0.15517062960801153,0.12507714035699236,0.10233878711242825,0.19396146702045614,0.28529010345482264,0.0,0.0
362,2015-06-15,"[0.         0.         0.13796069 0.         0.         0.
 0.         0.15539786 0.12521186 0.10238042 0.1938532  0.28519596
 0.        ]",1.0755306600226724,1.1471651270629921,0.0,0.13796069371259598,0.0,0.0,0.0,0.0,0.1553978586338522,0.12521186483192978,0.10238041768026336,0.19385320415426846,0.28519596098709016,0.0,0.0
363,2015-06-16,"[0.         0.         0.13780571 0.         0.         0.
 0.         0.15603147 0.12522566 0.10270077 0.19363121 0.28460517
 0.        ]",1.0655504050244147,1.1394505684103258,0.0,0.1378057116936052,0.0,0.0,0.0,0.0,0.1560314723051995,0.12522565774948285,0.10270077419971108,0.19363121381092724,0.2846051702410742,0.0,0.0
364,2015-06-17,"[0.         0.         0.13732349 0.         0.         0.
 0.         0.15636127 0.12536343 0.10281502 0.19357834 0.28455845
 0.        ]",1.0601633803738888,1.138679583317858,0.0,0.1373234909618192,0.0,0.0,0.0,0.0,0.15636126888915824,0.1253634257645631,0.10281502294464534,0.19357834051383704,0.2845584509259772,0.0,0.0
365,2015-06-18,"[0.         0.         0.13788845 0.         0.         0.
 0.         0.15588468 0.12529558 0.10275288 0.1934155  0.28476291
 0.        ]",1.0690301579723174,1.1449625935700602,0.0,0.13788844698125372,0.0,0.0,0.0,0.0,0.15588467683051788,0.1252955807461514,0.10275288499394396,0.19341550171044433,0.2847629087376888,0.0,0.0
366,2015-06-19,"[0.         0.         0.13787113 0.         0.         0.
 0.         0.15607597 0.12516993 0.10270995 0.19384989 0.28432313
 0.        ]",1.07506757116594,1.1505028050248702,0.0,0.13787112627110473,0.0,0.0,0.0,0.0,0.15607597164104195,0.1251699317962156,0.10270994877838084,0.1938498917905398,0.28432312972271717,0.0,0.0
367,2015-06-22,"[0.         0.         0.13820228 0.         0.         0.
 0.         0.15546479 0.12501006 0.10261876 0.19404044 0.28466367
 0.        ]",1.0816258355543236,1.1520006000455856,0.0,0.13820227807306076,0.0,0.0,0.0,0.0,0.15546478801141533,0.12501006202545545,0.10261876197494676,0.19404044126421285,0.2846636686509087,0.0,0.0
368,2015-06-23,"[0.         0.         0.13524885 0.         0.         0.
 0.         0.15764451 0.12576211 0.10345194 0.19357904 0.28431354
 0.        ]",1.081494235396744,1.1536656101671225,0.0,0.13524885090332633,0.0,0.0,0.0,0.0,0.1576445105965447,0.12576211287980674,0.10345194145468231,0.19357904010283966,0.28431354406280035,0.0,0.0
369,2015-06-24,"[0.         0.         0.13456508 0.         0.         0.
 0.         0.15860082 0.12615619 0.10391547 0.19271267 0.28404977
 0.        ]",1.0908298410089199,1.1550574271773513,0.0,0.1345650792397346,0.0,0.0,0.0,0.0,0.15860081840006632,0.12615618790017136,0.10391546826007976,0.19271267422042498,0.284049771979523,0.0,0.0
370,2015-06-25,"[0.         0.         0.13451575 0.         0.         0.
 0.         0.15886879 0.12588309 0.10424344 0.19318449 0.28330445
 0.        ]",1.0866488756084924,1.1538592626583422,0.0,0.13451574967684882,0.0,0.0,0.0,0.0,0.1588687874787114,0.1258830909607279,0.1042434353171127,0.19318448936812943,0.2833044471984698,0.0,0.0
371,2015-06-26,"[0.         0.         0.13436491 0.         0.         0.
 0.         0.15912371 0.12592287 0.10447481 0.19321275 0.28290095
 0.        ]",1.0853609382331824,1.1525911595326797,0.0,0.1343649061762179,0.0,0.0,0.0,0.0,0.15912371092300545,0.12592286682006718,0.10447480974616778,0.19321275295672832,0.28290095337781335,0.0,0.0
372,2015-06-29,"[0.         0.         0.13457604 0.         0.         0.
 0.         0.15918438 0.12594569 0.10436816 0.19335724 0.2825685
 0.        ]",1.0849878617003716,1.1536340434553403,0.0,0.13457603864187048,0.0,0.0,0.0,0.0,0.1591843839951469,0.12594568603520628,0.10436815741276621,0.19335723531079307,0.282568498604217,0.0,0.0
373,2015-06-30,"[0.         0.         0.13645709 0.         0.         0.
 0.         0.15799266 0.12687383 0.10065497 0.19344265 0.28457879
 0.        ]",1.0654294436931042,1.145335352234559,0.0,0.13645709188176924,0.0,0.0,0.0,0.0,0.15799266349003235,0.12687382841304792,0.10065497484838314,0.1934426469460648,0.2845787944207025,0.0,0.0
374,2015-07-01,"[0.         0.         0.1233436  0.         0.         0.
 0.         0.16976258 0.13302366 0.11229383 0.1730829  0.28849344
 0.        ]",1.0565464908401463,1.1385111367445648,0.0,0.12334360014848589,0.0,0.0,0.0,0.0,0.16976258093109636,0.13302365558501927,0.11229382699010514,0.17308289835073626,0.28849343799455707,0.0,0.0
375,2015-07-02,"[0.         0.         0.11112647 0.         0.08634229 0.
 0.         0.15697435 0.12253007 0.10303347 0.15503405 0.2649593
 0.        ]",1.063326598360845,1.1427224294080947,0.0,0.11112647052155705,0.0,0.0863422925194158,0.0,0.0,0.15697435276764743,0.12253006730164218,0.1030334749190527,0.15503404585715408,0.26495929611353075,0.0,0.0
376,2015-07-06,"[0.         0.         0.12731225 0.09496595 0.11599684 0.
 0.         0.13320305 0.12948139 0.         0.14117038 0.25787014
 0.        ]",1.0587800969751218,1.1401183757303868,0.0,0.12731225390972595,0.09496594541388481,0.11599684413349358,0.0,0.0,0.13320305441271285,0.1294813904185844,0.0,0.14117037506483734,0.2578701366467611,0.0,0.0
377,2015-07-07,"[0.         0.         0.12845141 0.10448972 0.11557461 0.
 0.         0.12999175 0.12955209 0.         0.1379091  0.25403131
 0.        ]",1.0425180193021637,1.1295204788552147,0.0,0.12845141457173145,0.10448972176102791,0.11557461347507623,0.0,0.0,0.12999175085458475,0.12955208824351805,0.0,0.13790910450977503,0.2540313065842867,0.0,0.0
378,2015-07-08,"[0.         0.         0.12829893 0.1057342  0.11524407 0.
 0.         0.13033864 0.12978678 0.         0.13712371 0.25347367
 0.        ]",1.04781836962708,1.1312301316425475,0.0,0.12829892601959614,0.10573420120935918,0.11524406983342828,0.0,0.0,0.1303386445521342,0.12978678086246848,0.0,0.13712370639386293,0.25347367112915076,0.0,0.0
379,2015-07-09,"[0.         0.         0.12884446 0.10583502 0.11444593 0.
 0.         0.13015654 0.12971215 0.         0.13733504 0.25367085
 0.        ]",1.0379245822054763,1.1230370406653705,0.0,0.12884446472421068,0.10583502374766401,0.11444593035527016,0.0,0.0,0.1301565374937592,0.12971215350003296,0.0,0.13733503660476623,0.25367085357429675,0.0,0.0
380,2015-07-10,"[0.         0.         0.1290817  0.10612619 0.11312546 0.
 0.         0.13066992 0.12962643 0.         0.13749435 0.25387595
 0.        ]",1.0378869558498605,1.1256497547508746,0.0,0.12908169763562408,0.10612618879276835,0.113125459153469,0.0,0.0,0.13066992413165116,0.12962643027454396,0.0,0.13749434533277086,0.25387595467917246,0.0,0.0
381,2015-07-13,"[0.         0.         0.12958391 0.10613674 0.1117837  0.
 0.         0.13101262 0.12950409 0.         0.13790073 0.25407822
 0.        ]",1.0270231401929706,1.1195588346426126,0.0,0.12958390906822864,0.10613673835146004,0.1117836998167096,0.0,0.0,0.13101261789627022,0.12950408959960275,0.0,0.13790072882593224,0.2540782164417965,0.0,0.0
382,2015-07-14,"[0.         0.         0.12965539 0.10592676 0.11210642 0.
 0.         0.13080688 0.12942372 0.         0.13807848 0.25400234
 0.        ]",1.0439537077050385,1.131995272808757,0.0,0.12965538995339362,0.10592676390137097,0.11210642160302996,0.0,0.0,0.13080688315470118,0.1294237193494146,0.0,0.13807847825685257,0.2540023437812371,0.0,0.0
383,2015-07-15,"[0.         0.         0.12985503 0.10567365 0.11233381 0.
 0.         0.13049745 0.12936656 0.         0.13804998 0.25422353
 0.        ]",1.0519337191472584,1.1380237465339638,0.0,0.12985502863044435,0.10567365458044689,0.11233380666880895,0.0,0.0,0.13049744542076264,0.1293665573354003,0.0,0.13804997595610985,0.25422353140802684,0.0,0.0
