,Date,Weights,Profit,Base Profit,WLFC,KAMN,HDSN,LAWS,PMD,AMS,LH,DGX,AVX,IIN,HUBB,MRCY,cash
219,2014-11-17,"[0.         0.         0.         0.32650014 0.         0.
 0.         0.14966284 0.         0.         0.36257446 0.
 0.16126257]",1.3186408358873656,1.1717682837853103,0.0,0.0,0.3265001407091828,0.0,0.0,0.0,0.14966283539591652,0.0,0.0,0.36257445824702034,0.0,0.16126256564788033,0.0
220,2014-11-18,"[0.         0.         0.         0.23843528 0.09358733 0.
 0.0932954  0.11869593 0.         0.         0.29036137 0.
 0.16562469]",1.265694740664287,1.1529768757010992,0.0,0.0,0.2384352842113085,0.09358732509524131,0.0,0.09329540245577062,0.11869593335076078,0.0,0.0,0.2903613682284939,0.0,0.165624686658425,0.0
221,2014-11-19,"[0.         0.08924084 0.         0.19563254 0.09811379 0.
 0.10311846 0.1091588  0.         0.         0.24299426 0.
 0.16174131]",1.2948491367754609,1.161705391366621,0.08924083593802695,0.0,0.19563254275956846,0.09811378768055493,0.0,0.10311845920838512,0.10915880487966395,0.0,0.0,0.242994255176424,0.0,0.1617413143573766,0.0
222,2014-11-20,"[0.         0.09945913 0.         0.18857812 0.10015135 0.
 0.10674647 0.11047499 0.         0.         0.23138006 0.
 0.16320988]",1.2750532093412477,1.1539198426179769,0.09945913248228053,0.0,0.18857812091461545,0.10015135341293052,0.0,0.10674646659114667,0.11047498812720215,0.0,0.0,0.23138006211917694,0.0,0.16320987635264778,0.0
223,2014-11-21,"[0.         0.10118157 0.         0.18788786 0.10083705 0.
 0.10752485 0.11164197 0.         0.         0.22772918 0.
 0.16319753]",1.2805042687254535,1.153331466881343,0.10118156966558228,0.0,0.18788786398069782,0.10083704680928725,0.0,0.10752484598046164,0.11164196669773746,0.0,0.0,0.22772917752183888,0.0,0.16319752934439463,0.0
224,2014-11-24,"[0.         0.10161729 0.         0.18766132 0.10104031 0.
 0.10788803 0.11204874 0.         0.         0.22641189 0.
 0.16333242]",1.2914099896074536,1.1618951164300941,0.10161729429564717,0.0,0.18766132340357017,0.1010403097764573,0.0,0.10788802765859747,0.11204874206475895,0.0,0.0,0.22641188649360677,0.0,0.16333241630736212,0.0
225,2014-11-25,"[0.         0.10166461 0.         0.18770638 0.1011736  0.
 0.10806594 0.11228599 0.         0.         0.22582642 0.
 0.16327705]",1.277746795482427,1.1556538578447262,0.10166461100489532,0.0,0.18770638308515034,0.10117360049065371,0.0,0.10806594371981455,0.1122859936031344,0.0,0.0,0.22582641553306382,0.0,0.16327705256328784,0.0
226,2014-11-26,"[0.         0.10137207 0.         0.18752961 0.10124348 0.
 0.10851446 0.11247859 0.         0.         0.22541926 0.
 0.16344253]",1.278375697530741,1.1592646946688305,0.10137207257930946,0.0,0.18752960976308305,0.10124348131175627,0.0,0.10851445862403253,0.11247858889491838,0.0,0.0,0.2254192587265744,0.0,0.16344253010032603,0.0
227,2014-11-28,"[0.         0.10152232 0.         0.18765058 0.10131215 0.
 0.10850448 0.11265782 0.         0.         0.22508932 0.
 0.16326332]",1.2982863631173256,1.1626096533624997,0.10152232163839091,0.0,0.18765058217948904,0.10131215187982792,0.0,0.1085044811190398,0.11265782347006864,0.0,0.0,0.22508932379017105,0.0,0.16326331592301255,0.0
228,2014-12-01,"[0.         0.10115192 0.         0.18744599 0.10137593 0.
 0.10898145 0.11267781 0.         0.         0.22488875 0.
 0.16347813]",1.2749471443947422,1.155237055962549,0.10115192398319628,0.0,0.18744599480439647,0.10137593054693475,0.0,0.10898145341203179,0.11267781404361532,0.0,0.0,0.22488875225938634,0.0,0.1634781309504388,0.0
229,2014-12-02,"[0.         0.10136283 0.         0.18822713 0.10160772 0.
 0.10869814 0.11321122 0.         0.         0.22432981 0.
 0.16256315]",1.278200700728038,1.158246440993542,0.10136283116520795,0.0,0.18822712960731464,0.10160771786768956,0.0,0.10869813962689054,0.11321122055451034,0.0,0.0,0.2243298136869215,0.0,0.16256314749146558,0.0
230,2014-12-03,"[0.         0.10112605 0.         0.18860219 0.10179721 0.
 0.10896537 0.11341356 0.         0.         0.22395659 0.
 0.16213902]",1.2734495082488202,1.1528222932891736,0.10112605139614225,0.0,0.1886021905216138,0.1017972133881118,0.0,0.1089653745042137,0.11341355879614176,0.0,0.0,0.22395659317614142,0.0,0.16213901821763524,0.0
231,2014-12-04,"[0.         0.10048798 0.         0.18841932 0.10210182 0.
 0.10995974 0.11336899 0.         0.         0.22349435 0.
 0.1621678 ]",1.2915144252092918,1.1613216281210696,0.10048798286098128,0.0,0.18841931770232037,0.10210181717919888,0.0,0.10995973645430235,0.11336898887552974,0.0,0.0,0.2234943525221304,0.0,0.162167804405537,0.0
232,2014-12-05,"[0.         0.10101749 0.         0.18886949 0.10265237 0.
 0.11000653 0.1136357  0.         0.         0.22262562 0.
 0.16119281]",1.3017735984953704,1.1670988766148003,0.10101749382761027,0.0,0.18886948743846427,0.10265236773108308,0.0,0.11000652727426735,0.11363569757876596,0.0,0.0,0.22262562015861184,0.0,0.16119280599119715,0.0
233,2014-12-08,"[0.         0.11506693 0.         0.19652025 0.10296339 0.
 0.09669499 0.12000371 0.         0.         0.21467903 0.
 0.1540717 ]",1.304307906742575,1.1671632962703558,0.11506693350750452,0.0,0.19652025014885655,0.10296338781133559,0.0,0.09669499202180044,0.12000370505819455,0.0,0.0,0.21467902907575986,0.0,0.1540717023765485,0.0
234,2014-12-09,"[0.         0.09930111 0.         0.18884617 0.10255058 0.
 0.11279782 0.11423376 0.         0.         0.21990491 0.
 0.16236564]",1.3141678311214227,1.1743723705031017,0.09930111039843731,0.0,0.18884617473979132,0.10255058011505772,0.0,0.11279782362144951,0.11423376254979135,0.0,0.0,0.21990491055086409,0.0,0.16236563802460866,0.0
235,2014-12-10,"[0.         0.10070202 0.         0.18755526 0.10127094 0.
 0.10936722 0.11298904 0.         0.         0.22427494 0.
 0.16384058]",1.3119322698353793,1.1671163965702982,0.10070202242075907,0.0,0.1875552631833048,0.10127093680530404,0.0,0.10936722192323955,0.1129890419365297,0.0,0.0,0.2242749374287994,0.0,0.16384057630206353,0.0
236,2014-12-11,"[0.         0.10127006 0.         0.18736132 0.10107881 0.
 0.10847075 0.11280084 0.         0.         0.2251917  0.
 0.16382653]",1.3101596410677239,1.1721149131654227,0.10127005508056304,0.0,0.1873613196552953,0.10107881163965156,0.0,0.10847074540997259,0.1128008406536652,0.0,0.0,0.22519170222637172,0.0,0.16382652533448053,0.0
237,2014-12-12,"[0.         0.10171991 0.         0.18768396 0.10111995 0.
 0.10802027 0.11301946 0.         0.         0.22510333 0.
 0.16333313]",1.2904288611240158,1.161890074314277,0.10171991053325372,0.0,0.18768396050924321,0.10111994886801375,0.0,0.10802026882226168,0.1130194587639772,0.0,0.0,0.22510332629023178,0.0,0.16333312621301865,0.0
238,2014-12-15,"[0.         0.1016759  0.         0.18749648 0.1010808  0.
 0.10809796 0.11284105 0.         0.         0.2252522  0.
 0.16355561]",1.2989613116787448,1.1559200233626155,0.10167589864208323,0.0,0.18749648455940113,0.10108080080595934,0.0,0.10809795881973198,0.11284104779348461,0.0,0.0,0.22525220295054874,0.0,0.16355560642879105,0.0
239,2014-12-16,"[0.         0.10144491 0.         0.18700189 0.10102839 0.
 0.10854107 0.11266097 0.         0.         0.22524177 0.
 0.16408099]",1.3002488870771938,1.1508683304146634,0.10144491236679681,0.0,0.18700189103287518,0.10102839297192873,0.0,0.10854106748561419,0.1126609694533331,0.0,0.0,0.22524177484488117,0.0,0.16408099184457084,0.0
240,2014-12-17,"[0.         0.10112107 0.         0.18634796 0.10097995 0.
 0.10910549 0.11237582 0.         0.         0.22527583 0.
 0.16479387]",1.2989090806531547,1.1410988615750255,0.10112107176292515,0.0,0.1863479617463585,0.10097994516679666,0.0,0.10910549095453562,0.11237582200940978,0.0,0.0,0.22527583336078758,0.0,0.1647938749991868,0.0
241,2014-12-18,"[0.         0.1013402  0.         0.18663306 0.10104004 0.
 0.1088919  0.11269268 0.         0.         0.22499854 0.
 0.16440357]",1.2791091593969368,1.137001837245337,0.10134020261207721,0.0,0.18663306322959214,0.10104003982789904,0.0,0.10889189795255345,0.11269268328416401,0.0,0.0,0.2249985394491214,0.0,0.16440357364459277,0.0
242,2014-12-19,"[0.         0.10116784 0.         0.18649825 0.10102102 0.
 0.1090313  0.11260773 0.         0.         0.22509674 0.
 0.16457712]",1.309801489357782,1.1592979017120355,0.10116783916838479,0.0,0.18649825361071487,0.10102101767651511,0.0,0.10903129562690214,0.11260773422094125,0.0,0.0,0.22509673712137213,0.0,0.1645771225751698,0.0
243,2014-12-22,"[0.         0.10122031 0.         0.18679254 0.10108501 0.
 0.10880851 0.11272785 0.         0.         0.225102   0.
 0.16426379]",1.3261236338159332,1.1738151774647536,0.10122031462102622,0.0,0.18679253884548896,0.10108500612462089,0.0,0.10880850898128958,0.11272784835191808,0.0,0.0,0.22510199637025882,0.0,0.1642637867053975,0.0
244,2014-12-23,"[0.         0.10101207 0.         0.18659844 0.10107643 0.
 0.10903261 0.11262757 0.         0.         0.22515853 0.
 0.16449435]",1.3245137979933113,1.174687009069494,0.10101206998321229,0.0,0.18659843899795958,0.10107642802193374,0.0,0.10903260888231575,0.11262756528448548,0.0,0.0,0.225158534447261,0.0,0.1644943543828322,0.0
245,2014-12-24,"[0.         0.10115434 0.         0.18681321 0.10110022 0.
 0.10876168 0.11266148 0.         0.         0.22524598 0.
 0.1642631 ]",1.3367532665175124,1.1826829641387198,0.10115433801307697,0.0,0.18681321444315457,0.10110021568867461,0.0,0.10876168084094678,0.11266147511801923,0.0,0.0,0.2252459797063667,0.0,0.16426309618976115,0.0
246,2014-12-26,"[0.         0.1015019  0.         0.18730744 0.10113909 0.
 0.10823226 0.11276654 0.         0.         0.22531699 0.
 0.16373578]",1.3446837871264845,1.1946903535498035,0.10150190161620674,0.0,0.18730743812965586,0.10113909406720926,0.0,0.10823226140034016,0.11276653845749986,0.0,0.0,0.225316987491238,0.0,0.16373577883784998,0.0
247,2014-12-29,"[0.         0.10143122 0.         0.18739238 0.10112921 0.
 0.10820791 0.11278025 0.         0.         0.22538745 0.
 0.16367157]",1.355042535593957,1.1958426541075644,0.10143122129464813,0.0,0.18739237935540076,0.10112921376476101,0.0,0.10820790619235049,0.11278025247261889,0.0,0.0,0.22538745353450498,0.0,0.16367157338571567,0.0
248,2014-12-30,"[0.         0.10147787 0.         0.18752738 0.10115412 0.
 0.10814234 0.11287724 0.         0.         0.22530943 0.
 0.16351161]",1.3485069410857553,1.1948761821883558,0.10147787396811771,0.0,0.18752738096938437,0.10115412348776491,0.0,0.10814233919878857,0.11287724097579745,0.0,0.0,0.22530943447429153,0.0,0.16351160692585542,0.0
249,2014-12-31,"[0.         0.10156627 0.         0.18784999 0.10116759 0.
 0.10783395 0.11294237 0.         0.         0.22544017 0.
 0.16319967]",1.3633831507995369,1.2025986477333477,0.10156626571925927,0.0,0.18784998691108917,0.10116759144007414,0.0,0.10783394795807581,0.11294236853655937,0.0,0.0,0.22544017334519512,0.0,0.1631996660897471,0.0
250,2015-01-02,"[0.         0.10252689 0.         0.18910652 0.10126461 0.
 0.10654231 0.11329829 0.         0.         0.22543479 0.
 0.1618266 ]",1.3880362914461726,1.2203202893090792,0.10252689075683855,0.0,0.18910651776807672,0.10126460571327425,0.0,0.10654231252971813,0.1132982865676475,0.0,0.0,0.22543478965946948,0.0,0.1618265970049753,0.0
251,2015-01-05,"[0.         0.0981374  0.         0.18475433 0.10092882 0.
 0.11213031 0.11189688 0.         0.         0.22558654 0.
 0.16656572]",1.403023824831634,1.2220407108508065,0.09813739750020933,0.0,0.18475433300257502,0.10092882006541544,0.0,0.11213031398266261,0.1118968754248321,0.0,0.0,0.22558653675502027,0.0,0.16656572326928512,0.0
252,2015-01-06,"[0.         0.09751427 0.         0.18403132 0.10096225 0.
 0.11286313 0.11183566 0.         0.         0.22552846 0.
 0.16726492]",1.4067545243389343,1.2170388420770344,0.09751427067216763,0.0,0.18403131958553648,0.10096224533626617,0.0,0.11286312666759213,0.11183565639622838,0.0,0.0,0.2255284582608632,0.0,0.16726492308134602,0.0
253,2015-01-07,"[0.         0.0974181  0.         0.18372471 0.10090682 0.
 0.11308276 0.11177586 0.         0.         0.22551179 0.
 0.16757995]",1.425172960009827,1.2172146595396944,0.0974181032163965,0.0,0.18372470901345272,0.10090682084319025,0.0,0.11308276341614769,0.11177586139383255,0.0,0.0,0.22551179404282393,0.0,0.16757994807415622,0.0
254,2015-01-08,"[0.         0.09770937 0.         0.18406235 0.1009879  0.
 0.11282025 0.11207746 0.         0.         0.2252076  0.
 0.16713507]",1.4094951514584173,1.2091894516260075,0.09770936910925877,0.0,0.18406235146956773,0.10098790208592599,0.0,0.11282024884023081,0.1120774587256302,0.0,0.0,0.22520759856459796,0.0,0.16713507120478854,0.0
255,2015-01-09,"[0.         0.09755695 0.         0.18394584 0.1010018  0.
 0.11311787 0.11211066 0.         0.         0.22500651 0.
 0.16726036]",1.4199610633289632,1.2177747172780093,0.09755695355103354,0.0,0.1839458372271233,0.10100180148358649,0.0,0.11311787318001565,0.11211066104210395,0.0,0.0,0.22500651366512997,0.0,0.16726035985100712,0.0
256,2015-01-12,"[0.         0.09682516 0.         0.18308475 0.10087244 0.
 0.11393861 0.11164525 0.         0.         0.22534341 0.
 0.16829038]",1.4470384435409014,1.2260035673353389,0.09682515650295923,0.0,0.18308475142325012,0.10087244205945503,0.0,0.11393860806833575,0.11164524958122803,0.0,0.0,0.2253434109581058,0.0,0.16829038140666602,0.0
257,2015-01-13,"[0.         0.09678498 0.         0.18302664 0.10090984 0.
 0.11404224 0.11177393 0.         0.         0.22517507 0.
 0.16828731]",1.4392162716529895,1.2217060002496256,0.09678497878039273,0.0,0.18302663810682043,0.10090983755318829,0.0,0.11404224161555086,0.11177392785568302,0.0,0.0,0.2251750653106411,0.0,0.1682873107777237,0.0
258,2015-01-14,"[0.         0.09712285 0.         0.18352592 0.10101674 0.
 0.113648   0.11211181 0.         0.         0.22489275 0.
 0.16768194]",1.399202457861218,1.2067330836955243,0.0971228496906846,0.0,0.18352591921941927,0.10101673846079931,0.0,0.11364799581826364,0.11211180762861976,0.0,0.0,0.22489274870133982,0.0,0.16768194048087354,0.0
259,2015-01-15,"[0.         0.09715125 0.         0.18357019 0.10100299 0.
 0.113551   0.11216428 0.         0.         0.22494109 0.
 0.16761921]",1.389918728697582,1.1964444367211522,0.09715124682081099,0.0,0.18357019220488885,0.10100299052360771,0.0,0.11355099622403213,0.1121642776808101,0.0,0.0,0.22494108758549497,0.0,0.16761920896035515,0.0
260,2015-01-16,"[0.         0.09730378 0.         0.18362261 0.10097922 0.
 0.1133632  0.11207651 0.         0.         0.22507475 0.
 0.16757993]",1.396244086187722,1.201900299263434,0.09730378011286943,0.0,0.1836226117775778,0.10097921919297177,0.0,0.11336320301154942,0.11207650569730267,0.0,0.0,0.22507475166337457,0.0,0.16757992854435438,0.0
261,2015-01-20,"[0.         0.09737815 0.         0.18387306 0.10102689 0.
 0.11320784 0.11225311 0.         0.         0.22498261 0.
 0.16727834]",1.3956163673034994,1.1962014066144568,0.09737814819451256,0.0,0.1838730586387494,0.10102688797031045,0.0,0.11320784421326907,0.11225311227484173,0.0,0.0,0.22498260971907516,0.0,0.1672783389892416,0.0
262,2015-01-21,"[0.         0.09740232 0.         0.18398055 0.10104528 0.
 0.11305987 0.1122212  0.         0.         0.22512023 0.
 0.16717055]",1.3968966771270304,1.210552397259729,0.0974023198632672,0.0,0.1839805481445795,0.1010452808731521,0.0,0.11305986791048003,0.11222120176661708,0.0,0.0,0.2251202272617751,0.0,0.16717055418012894,0.0
263,2015-01-22,"[0.         0.09763358 0.         0.18418978 0.10105259 0.
 0.11280794 0.11229583 0.         0.         0.22509439 0.
 0.16692589]",1.3992527886141697,1.2101135718324392,0.09763358244534273,0.0,0.18418977849146664,0.10105258632042444,0.0,0.1128079368608787,0.11229583404334632,0.0,0.0,0.22509439027341996,0.0,0.16692589156512122,0.0
264,2015-01-23,"[0.         0.09733658 0.         0.1838113  0.1009813  0.
 0.11319805 0.11205716 0.         0.         0.22521851 0.
 0.1673971 ]",1.4334531085479054,1.2278311450434052,0.09733657656461774,0.0,0.18381130087663652,0.10098130466398696,0.0,0.11319805210087652,0.11205715957267633,0.0,0.0,0.22521850892917455,0.0,0.1673970972920314,0.0
265,2015-01-26,"[0.         0.09730497 0.         0.18381821 0.10096526 0.
 0.1130633  0.11197737 0.         0.         0.22546335 0.
 0.16740754]",1.4400701791137063,1.2272088922465438,0.09730497322783344,0.0,0.18381821171649035,0.10096526038008687,0.0,0.11306330020845495,0.11197737093003525,0.0,0.0,0.22546334840578372,0.0,0.16740753513131548,0.0
266,2015-01-27,"[0.         0.09702748 0.         0.18329909 0.1008694  0.
 0.11350784 0.11170179 0.         0.         0.22559122 0.
 0.16800317]",1.4368920277782722,1.2272047450636865,0.0970274837403488,0.0,0.18329908549693155,0.10086940247058397,0.0,0.11350783866684766,0.11170179295323047,0.0,0.0,0.22559122313112606,0.0,0.16800317354093156,0.0
267,2015-01-28,"[0.         0.09722514 0.         0.18365796 0.10095034 0.
 0.11315502 0.11191669 0.         0.         0.22553614 0.
 0.1675587 ]",1.40821138933553,1.2166019116189506,0.09722514431016226,0.0,0.18365795947712524,0.10095034280784626,0.0,0.11315502411158754,0.11191669079636245,0.0,0.0,0.2255361431745206,0.0,0.16755869532239565,0.0
268,2015-01-29,"[0.         0.09733303 0.         0.18380273 0.10098667 0.
 0.1130656  0.11198517 0.         0.         0.22543972 0.
 0.16738709]",1.4302596123356455,1.2221351690906153,0.09733302864409195,0.0,0.1838027273437776,0.10098666556432086,0.0,0.1130656044839367,0.11198516778692265,0.0,0.0,0.2254397154865798,0.0,0.16738709069037042,0.0
269,2015-01-30,"[0.         0.09746604 0.         0.18354728 0.10092622 0.
 0.11317346 0.11186941 0.         0.         0.22537034 0.
 0.16764724]",1.4311424856538049,1.2146064310196614,0.09746604384091015,0.0,0.18354727937972296,0.10092622454833115,0.0,0.11317346101762975,0.11186941061311319,0.0,0.0,0.22537034041236678,0.0,0.16764724018792615,0.0
270,2015-02-02,"[0.         0.09739314 0.         0.18322321 0.10085644 0.
 0.11333332 0.11169235 0.         0.         0.22549498 0.
 0.16800656]",1.4288582135813668,1.2176071966248032,0.09739313890526367,0.0,0.1832232077738791,0.1008564445064588,0.0,0.11333331893147604,0.11169235406769626,0.0,0.0,0.22549497648664857,0.0,0.16800655932857742,0.0
271,2015-02-03,"[0.         0.09782306 0.         0.18371246 0.10095182 0.
 0.11284293 0.1119581  0.         0.         0.22530721 0.
 0.16740442]",1.4201362063280287,1.2146763488444252,0.09782306471154639,0.0,0.1837124649522874,0.10095181572013046,0.0,0.1128429267767482,0.11195809557837066,0.0,0.0,0.22530721248206573,0.0,0.16740441977885112,0.0
272,2015-02-04,"[0.         0.09749297 0.         0.1834261  0.10088717 0.
 0.11314037 0.11172481 0.         0.         0.22553103 0.
 0.16779754]",1.4495705160076058,1.2303663179754154,0.09749296745617626,0.0,0.18342609869099497,0.10088717010030239,0.0,0.11314037473022691,0.11172481276084849,0.0,0.0,0.22553103212502776,0.0,0.16779754413642325,0.0
273,2015-02-05,"[0.         0.09748467 0.         0.18348912 0.10087993 0.
 0.11301754 0.1116941  0.         0.         0.22568887 0.
 0.16774577]",1.4424098825158256,1.2313625129676509,0.09748466958153608,0.0,0.1834891171802709,0.10087992557140237,0.0,0.11301754154495884,0.1116941001432422,0.0,0.0,0.22568887160841583,0.0,0.1677457743701737,0.0
274,2015-02-06,"[0.         0.09769536 0.         0.18360782 0.10089498 0.
 0.11286315 0.11180743 0.         0.         0.22556307 0.
 0.16756819]",1.4378462575636306,1.2300109922575824,0.09769536051753913,0.0,0.1836078249873486,0.10089498016417034,0.0,0.11286314940634576,0.11180742588302581,0.0,0.0,0.2255630662660632,0.0,0.16756819277550716,0.0
275,2015-02-09,"[0.         0.09773814 0.         0.18357271 0.10087696 0.
 0.11282341 0.11175253 0.         0.         0.22562435 0.
 0.16761189]",1.4414333127032093,1.231350899924739,0.09773814287194248,0.0,0.18357271073475315,0.10087696353504884,0.0,0.11282340733089143,0.11175253482153193,0.0,0.0,0.22562435334071007,0.0,0.16761188736512211,0.0
276,2015-02-10,"[0.         0.09759841 0.         0.18348579 0.10086805 0.
 0.11298374 0.11175182 0.         0.         0.22559954 0.
 0.16771265]",1.4214706334687885,1.2163635809736022,0.09759840988063305,0.0,0.18348578508268523,0.10086805023825995,0.0,0.11298374185283537,0.11175182339066281,0.0,0.0,0.2255995438691273,0.0,0.1677126456857963,0.0
277,2015-02-11,"[0.         0.09778604 0.         0.18353836 0.10087487 0.
 0.1128633  0.11181153 0.         0.         0.22551087 0.
 0.16761503]",1.4239618127503901,1.2236355215936774,0.09778604030101076,0.0,0.1835383557589372,0.10087486979231597,0.0,0.11286330492097048,0.11181152525005138,0.0,0.0,0.22551087041295226,0.0,0.167615033563762,0.0
278,2015-02-12,"[0.         0.0976698  0.         0.18330075 0.10084776 0.
 0.11304814 0.11171518 0.         0.         0.22554954 0.
 0.16786883]",1.4512101231938246,1.23148563456716,0.09766980025970654,0.0,0.1833007485075594,0.10084776118157171,0.0,0.11304813693756294,0.1117151794776803,0.0,0.0,0.22554953952187143,0.0,0.1678688341140475,0.0
279,2015-02-13,"[0.         0.09733686 0.         0.18285733 0.10079388 0.
 0.11350678 0.11155484 0.         0.         0.22559262 0.
 0.16835769]",1.4545807687909005,1.2342744782189201,0.09733685617569178,0.0,0.1828573285180742,0.10079388045662235,0.0,0.11350677976443262,0.11155483759844347,0.0,0.0,0.22559262398111293,0.0,0.16835769350562255,0.0
280,2015-02-17,"[0.         0.09737777 0.         0.1829816  0.10080292 0.
 0.11338751 0.11158968 0.         0.         0.2256243  0.
 0.16823622]",1.4702491773072437,1.2451170234776547,0.0973777690350804,0.0,0.18298160486852483,0.10080291749734398,0.0,0.1133875128594854,0.11158967834473763,0.0,0.0,0.2256243019561894,0.0,0.16823621543863837,0.0
281,2015-02-18,"[0.         0.09742628 0.         0.18348886 0.10085815 0.
 0.1129044  0.11182012 0.         0.         0.22579017 0.
 0.16771201]",1.4837557543943967,1.2512202623807032,0.09742628112526096,0.0,0.18348886038207973,0.10085815322454679,0.0,0.11290439640052713,0.11182012391493028,0.0,0.0,0.22579017115520345,0.0,0.16771201379745157,0.0
282,2015-02-19,"[0.         0.09748653 0.         0.18371115 0.10087186 0.
 0.11275054 0.11186587 0.         0.         0.22582423 0.
 0.16748982]",1.505042454731028,1.2621523923741935,0.09748653214754364,0.0,0.18371115210524067,0.10087185884402271,0.0,0.1127505385860124,0.11186587172599004,0.0,0.0,0.2258242271784086,0.0,0.16748981941278193,0.0
283,2015-02-20,"[0.         0.09771141 0.         0.18394732 0.10086203 0.
 0.11246285 0.11195154 0.         0.         0.22583352 0.
 0.16723134]",1.490905325146621,1.2592692482415224,0.09771140887970153,0.0,0.18394732190583762,0.10086202808381914,0.0,0.11246284634196722,0.11195154095746675,0.0,0.0,0.22583351517251204,0.0,0.16723133865869563,0.0
284,2015-02-23,"[0.         0.09733693 0.         0.18332367 0.10077396 0.
 0.11307297 0.11166247 0.         0.         0.22589043 0.
 0.16793956]",1.5040874924272611,1.262113883746508,0.09733693453569456,0.0,0.18332366777267411,0.10077396150305129,0.0,0.11307297488383895,0.11166247392151855,0.0,0.0,0.2258904277948237,0.0,0.16793955958839873,0.0
285,2015-02-24,"[0.         0.09681166 0.         0.18295609 0.10072626 0.
 0.1135004  0.11153883 0.         0.         0.22607719 0.
 0.16838958]",1.5235998849865173,1.2683457025695575,0.09681165622384497,0.0,0.1829560851900068,0.1007262571433904,0.0,0.11350040139509676,0.11153883405540534,0.0,0.0,0.22607718794525558,0.0,0.16838957804700005,0.0
286,2015-02-25,"[0.         0.09670715 0.         0.1830578  0.1007745  0.
 0.11353751 0.11178346 0.         0.         0.22591782 0.
 0.16822175]",1.5006713947436843,1.262458941990301,0.09670715205952077,0.0,0.18305780369161356,0.10077449677794874,0.0,0.11353751169891181,0.1117834593936845,0.0,0.0,0.22591782386714546,0.0,0.16822175251117516,0.0
287,2015-02-26,"[0.         0.09693365 0.         0.18339586 0.10082757 0.
 0.11317462 0.11192423 0.         0.         0.22589595 0.
 0.16784812]",1.4812787342674787,1.2583056614218506,0.0969336537574815,0.0,0.18339586453283357,0.10082756641972529,0.0,0.11317462252569507,0.11192422641110907,0.0,0.0,0.22589594853148917,0.0,0.1678481178216664,0.0
288,2015-02-27,"[0.         0.09676747 0.         0.18322659 0.10079826 0.
 0.11334886 0.11181034 0.         0.         0.22598687 0.
 0.1680616 ]",1.4967592028052035,1.2660949031852917,0.09676746928293231,0.0,0.18322659315256642,0.10079826142154477,0.0,0.113348862295368,0.11181034331435442,0.0,0.0,0.22598686566870912,0.0,0.1680616048645249,0.0
289,2015-03-02,"[0.         0.09664769 0.         0.18316194 0.10080343 0.
 0.11348273 0.11183952 0.         0.         0.22593837 0.
 0.16812632]",1.4991444609625026,1.2669229936962045,0.09664768754604892,0.0,0.18316194468935992,0.10080342818317997,0.0,0.11348272799654355,0.11183951829664518,0.0,0.0,0.2259383743959276,0.0,0.16812631889229487,0.0
290,2015-03-03,"[0.         0.09681871 0.         0.18329651 0.10080717 0.
 0.11330936 0.11193964 0.         0.         0.22587808 0.
 0.16795054]",1.5060610414952753,1.2738994277449356,0.09681870510691153,0.0,0.18329650562215513,0.10080717148090843,0.0,0.11330935951950652,0.11193964237054835,0.0,0.0,0.22587807761387266,0.0,0.1679505382860974,0.0
291,2015-03-04,"[0.         0.09646528 0.         0.18274603 0.1007279  0.
 0.11385425 0.11167586 0.         0.         0.2259471  0.
 0.16858358]",1.502729678580262,1.2725867633165266,0.09646528211814523,0.0,0.18274602808019416,0.1007279046392894,0.0,0.1138542456909796,0.11167585913171407,0.0,0.0,0.22594709538268512,0.0,0.1685835849569923,0.0
292,2015-03-05,"[0.         0.09664741 0.         0.18297503 0.10078151 0.
 0.11363565 0.11184935 0.         0.         0.22581696 0.
 0.16829408]",1.5172655927270577,1.2738979150556002,0.0966474059883206,0.0,0.18297503305926743,0.10078151199340198,0.0,0.1136356542337631,0.11184935366507164,0.0,0.0,0.22581696034333337,0.0,0.1682940807168419,0.0
293,2015-03-06,"[0.         0.09667028 0.         0.18295003 0.10079615 0.
 0.11370671 0.11184147 0.         0.         0.22571104 0.
 0.16832431]",1.516376635025381,1.2732475891139239,0.09667028332253545,0.0,0.18295003047347663,0.10079615382211278,0.0,0.11370670645679783,0.11184146894432011,0.0,0.0,0.22571104296670386,0.0,0.16832431401405334,0.0
294,2015-03-09,"[0.         0.09596461 0.         0.18210893 0.10063435 0.
 0.11450213 0.1113258  0.         0.         0.2261065  0.
 0.16935769]",1.5252899096289718,1.277615238907077,0.09596461223590913,0.0,0.18210893113104193,0.10063434940870085,0.0,0.11450212641609353,0.11132579757049775,0.0,0.0,0.22610649736775312,0.0,0.16935768587000372,0.0
295,2015-03-10,"[0.         0.09572326 0.         0.1819177  0.1006076  0.
 0.11471954 0.11128793 0.         0.         0.22616851 0.
 0.16957546]",1.5258976169169618,1.2772281841401707,0.09572326171729358,0.0,0.18191769880265948,0.10060759505569139,0.0,0.11471954393764529,0.11128793029239077,0.0,0.0,0.22616851275503913,0.0,0.16957545743928013,0.0
296,2015-03-11,"[0.         0.09549774 0.         0.18168505 0.1005872  0.
 0.1149687  0.11121633 0.         0.         0.22620795 0.
 0.16983702]",1.5262721159673507,1.2749446722603488,0.09549774043307108,0.0,0.1816850515158555,0.10058720227459973,0.0,0.11496870428265835,0.11121632618046519,0.0,0.0,0.2262079519186214,0.0,0.16983702339472867,0.0
