,Date,Weights,Profit,Base Profit,BIO,PKI,COHR,WAT,TRT,VECO,IVAC,ASYS,FLEX,IEC,CTS,SANM,cash
49,2014-03-18,"[0.         0.1312035  0.07726385 0.         0.19110156 0.
 0.         0.14781006 0.07488834 0.1188265  0.09316988 0.06692637
 0.09880994]",1.143706938047989,1.1121685901176996,0.13120349597686382,0.07726384698785514,0.0,0.19110155659100264,0.0,0.0,0.14781006139337335,0.07488834211403744,0.11882650341794868,0.0931698752776524,0.06692637494634765,0.0988099432949189,0.0
50,2014-03-19,"[0.         0.13149559 0.07732563 0.         0.19082789 0.
 0.         0.14771742 0.07503166 0.11889808 0.09309852 0.06723602
 0.0983692 ]",1.1463541641454058,1.116811972670526,0.1314955944322643,0.07732562848037935,0.0,0.19082789445779705,0.0,0.0,0.14771741749085007,0.07503165593924559,0.118898076209598,0.09309852057102659,0.06723601521808946,0.0983691972007497,0.0
51,2014-03-20,"[0.         0.13152831 0.07717383 0.         0.19087161 0.
 0.         0.14770048 0.07511657 0.11894728 0.09311464 0.06733835
 0.09820895]",1.163105968812656,1.1285505413022576,0.13152831141929375,0.07717382552598123,0.0,0.1908716092289865,0.0,0.0,0.1477004770868677,0.07511656605472938,0.11894727610678815,0.09311464229551429,0.06733834703259996,0.09820894524923898,0.0
52,2014-03-21,"[0.         0.13162354 0.07746285 0.         0.1907936  0.
 0.         0.14760544 0.0750987  0.11893055 0.09313558 0.06762379
 0.09772595]",1.1582329191186727,1.1326601861352512,0.13162353631512255,0.07746285215866795,0.0,0.19079359849213529,0.0,0.0,0.14760543716246083,0.07509870269541448,0.11893054988683194,0.09313558328614903,0.06762379198174016,0.09772594802147758,0.0
53,2014-03-24,"[0.         0.13129217 0.07757744 0.         0.19095387 0.
 0.         0.14770164 0.0749976  0.11889009 0.09317717 0.06732739
 0.09808264]",1.1651926606267615,1.1332806127094617,0.1312921659770166,0.07757743637903664,0.0,0.19095387323426777,0.0,0.0,0.14770163872427886,0.07499759685949348,0.11889009270894617,0.09317716520595017,0.06732738750007222,0.09808264341093824,0.0
54,2014-03-25,"[0.         0.1314534  0.07747064 0.         0.19102704 0.
 0.         0.14766904 0.07496073 0.11888529 0.09311533 0.06741286
 0.09800567]",1.1568015665031517,1.1288197137584222,0.1314533950977418,0.07747063581446259,0.0,0.19102704355327124,0.0,0.0,0.14766903821610095,0.07496073132528538,0.11888529384777295,0.09311533415607477,0.06741286079336928,0.09800566719592103,0.0
55,2014-03-26,"[0.         0.13102658 0.07775721 0.         0.19142028 0.
 0.         0.14770204 0.07471569 0.11877567 0.09328439 0.06731202
 0.09800611]",1.1571186294937739,1.1266497838165048,0.1310265820878566,0.07775721173764741,0.0,0.1914202845081284,0.0,0.0,0.14770203877671936,0.07471568925086335,0.11877566785489584,0.09328439098202822,0.06731202134282985,0.098006113459031,0.0
56,2014-03-27,"[0.         0.1310046  0.07780883 0.         0.19126647 0.
 0.         0.14774552 0.0747705  0.1187821  0.09328217 0.06726736
 0.09807246]",1.1469039772911462,1.1236417451223157,0.13100460203744402,0.07780882813939512,0.0,0.19126647234113556,0.0,0.0,0.1477455156375775,0.074770498782402,0.11878209527871521,0.09328216626354009,0.06726736241651661,0.09807245910327383,0.0
57,2014-03-28,"[0.         0.13067739 0.07796217 0.         0.1915238  0.
 0.         0.14782542 0.07457652 0.11869996 0.09334757 0.06705851
 0.09832867]",1.1331069839641839,1.1040180249786322,0.13067739003562126,0.07796216630201606,0.0,0.191523804812474,0.0,0.0,0.14782542006635518,0.07457651511739419,0.11869995712112959,0.0933475688976245,0.06705850757144319,0.09832867007594208,0.0
58,2014-03-31,"[0.         0.13033199 0.07812382 0.         0.19152548 0.
 0.         0.1478858  0.07462579 0.1187025  0.09348865 0.06705158
 0.09826439]",1.137438581308562,1.1076789845010817,0.13033198846847258,0.0781238191633106,0.0,0.19152547622889274,0.0,0.0,0.14788580297074816,0.07462579188375303,0.11870250446345737,0.09348865398726536,0.06705157636095824,0.09826438647314188,0.0
59,2014-04-01,"[0.         0.1332257  0.07692093 0.         0.19428176 0.
 0.         0.14739021 0.07247958 0.11785603 0.09116311 0.06590521
 0.10077746]",1.148232058344355,1.1096127530654483,0.13322570364327155,0.07692092684343413,0.0,0.1942817586235227,0.0,0.0,0.1473902146484984,0.07247958188917923,0.11785603086319732,0.09116311028236544,0.06590521288548372,0.10077746032104748,0.0
60,2014-04-02,"[0.         0.10851483 0.0868749  0.         0.19428054 0.
 0.0724347  0.13526729 0.06248307 0.10345251 0.08844487 0.06396553
 0.08428176]",1.1721318148722897,1.1249186911237539,0.10851482681792209,0.08687490404519986,0.0,0.19428053655911348,0.0,0.07243470302101176,0.13526728794232912,0.06248307168146766,0.10345251250102215,0.08844486761093147,0.06396553156219491,0.08428175825880752,0.0
61,2014-04-03,"[0.         0.10976571 0.08783454 0.         0.19381052 0.
 0.07338516 0.13381134 0.06210972 0.10318163 0.08833245 0.06502138
 0.08274755]",1.1805379192110743,1.133831103164353,0.10976570629018918,0.08783454236607369,0.0,0.1938105171928955,0.0,0.07338516030449138,0.13381133842523737,0.0621097242451652,0.10318162720847739,0.0883324508787318,0.06502137922461645,0.08274755386412212,0.0
62,2014-04-04,"[0.         0.13640584 0.08674396 0.         0.20379751 0.
 0.         0.14277956 0.06680309 0.11151872 0.08742797 0.06833635
 0.09618699]",1.1953574521748174,1.1476875688090635,0.13640584047571927,0.08674396015111335,0.0,0.20379751293941323,0.0,0.0,0.1427795595803357,0.06680309322885997,0.11151872336587211,0.0874279714093448,0.0683363495855982,0.0961869892637434,0.0
63,2014-04-07,"[0.         0.13813971 0.0866374  0.         0.204202   0.
 0.         0.14274476 0.06589755 0.11119992 0.08712174 0.06774343
 0.0963135 ]",1.1880658654308118,1.1425186488090817,0.13813970917785726,0.0866373987881315,0.0,0.20420200072208422,0.0,0.0,0.14274476026942567,0.06589754886516691,0.11119991897865909,0.08712173597722,0.06774342673169585,0.09631350048975937,0.0
64,2014-04-08,"[0.         0.13921895 0.08694665 0.         0.20408279 0.
 0.         0.14245494 0.06530575 0.11092438 0.08694844 0.06756293
 0.09655519]",1.1678318958358034,1.111469165603841,0.13921894500826876,0.0869466486324015,0.0,0.20408278846141525,0.0,0.0,0.14245493764665243,0.06530574659000114,0.11092437800999629,0.08694843829546141,0.0675629278283432,0.09655518952745998,0.0
65,2014-04-09,"[0.         0.13856597 0.08694462 0.         0.20412684 0.
 0.         0.14267084 0.06530657 0.11085139 0.08743328 0.06736814
 0.09673235]",1.1461591028807854,1.094313613080363,0.13856596852495462,0.08694461710280169,0.0,0.20412684422222932,0.0,0.0,0.1426708395820348,0.06530657145316297,0.11085138726901585,0.08743328380202056,0.06736813542678409,0.09673235261699611,0.0
66,2014-04-10,"[0.         0.1382472  0.087052   0.         0.20374739 0.
 0.         0.14273368 0.06553197 0.11092435 0.08770202 0.06749747
 0.0965639 ]",1.152498237927821,1.1007944139223798,0.13824720429439427,0.08705200066027441,0.0,0.20374739069875725,0.0,0.0,0.14273367756793706,0.06553197237756037,0.11092435487026862,0.08770202263058548,0.0674974733296459,0.09656390357057676,0.0
67,2014-04-11,"[0.         0.13874479 0.08734174 0.         0.20358372 0.
 0.         0.14253996 0.06530678 0.1108359  0.08755816 0.06751983
 0.09656912]",1.1608207728626188,1.1026731968661694,0.1387447854113221,0.08734174129125401,0.0,0.2035837170124428,0.0,0.0,0.1425399601775744,0.06530677933600708,0.11083589732389347,0.08755816391246758,0.06751983297750593,0.09656912255753267,0.0
68,2014-04-14,"[0.         0.13934717 0.08767642 0.         0.20371449 0.
 0.         0.14226521 0.06479009 0.11066105 0.08764327 0.0676384
 0.09626389]",1.127281834465223,1.0760124265187585,0.13934717016599474,0.08767642380474971,0.0,0.20371449081075405,0.0,0.0,0.14226521247978238,0.06479009344807829,0.11066104647813535,0.08764326882480201,0.06763840142723558,0.09626389256046784,0.0
69,2014-04-15,"[0.         0.13991242 0.08779533 0.         0.20371504 0.
 0.         0.14201827 0.0645323  0.11051349 0.08766121 0.06778559
 0.09606637]",1.1244316098546778,1.0757356588456117,0.13991241702529728,0.0877953275775933,0.0,0.20371503724985415,0.0,0.0,0.1420182657875537,0.06453229877129942,0.11051348866575486,0.08766120867739544,0.06778558980302074,0.09606636644223097,0.0
70,2014-04-16,"[0.         0.1400669  0.08813647 0.         0.20385626 0.
 0.         0.14187435 0.06427938 0.11035133 0.08758379 0.06767482
 0.0961767 ]",1.1168468067650583,1.0702956586048302,0.14006689592827032,0.08813646550172365,0.0,0.20385626053027653,0.0,0.0,0.141874352954788,0.06427938136186619,0.1103513329271478,0.08758378940067459,0.06767481748757198,0.0961767039076809,0.0
71,2014-04-17,"[0.         0.13998851 0.08817095 0.         0.20389856 0.
 0.         0.14188613 0.06428034 0.11026415 0.08771562 0.06773294
 0.09606279]",1.114609082292092,1.0636227303565495,0.13998850891166045,0.08817094884030752,0.0,0.20389855911784743,0.0,0.0,0.14188613308736933,0.06428033636988248,0.11026415316615464,0.08771562437958501,0.06773294497171886,0.09606279115547421,0.0
