,Date,Weights,Profit,Base Profit,SCON,VSAT,MSI,BKTI,PYX,STKL,ANDE,UVV,CIGI,FRPH,CTO,TRC,cash
926,2017-09-08,"[0.         0.         0.         0.14084481 0.         0.07912539
 0.11846408 0.15279973 0.12374108 0.11688219 0.11234363 0.1557991
 0.        ]",1.0037212871145798,0.9653369707579439,0.0,0.0,0.14084481384241135,0.0,0.07912539032323473,0.11846408076297996,0.15279972948350362,0.12374107706044185,0.11688218536899193,0.11234362543316759,0.15579909772526895,0.0,0.0
927,2017-09-11,"[0.         0.         0.         0.14066177 0.         0.07921329
 0.11827931 0.15289685 0.12355979 0.11715645 0.11239427 0.15583827
 0.        ]",1.0070383226746071,0.9789351288298125,0.0,0.0,0.14066176611598155,0.0,0.07921328878916349,0.11827930713382187,0.152896850552746,0.1235597941357998,0.11715644735564441,0.11239427184118911,0.15583827407565393,0.0,0.0
928,2017-09-12,"[0.         0.         0.         0.14067193 0.         0.07923184
 0.11824318 0.15294259 0.12351302 0.11725448 0.11237251 0.15577045
 0.        ]",1.006182893227075,0.9745346589811966,0.0,0.0,0.14067193092150282,0.0,0.07923183785708475,0.11824318066010002,0.15294258642343656,0.12351302185467487,0.11725447987282976,0.1123725120971477,0.15577045031322348,0.0,0.0
929,2017-09-13,"[0.         0.         0.         0.14058398 0.         0.07928685
 0.11799397 0.15306051 0.12338569 0.1175591  0.11242684 0.15570307
 0.        ]",1.0087791751793005,0.9770246508167898,0.0,0.0,0.14058398052033,0.0,0.07928684551652389,0.1179939654580407,0.15306050846470992,0.123385689603172,0.11755910223930463,0.11242683683556741,0.1557030713623515,0.0,0.0
930,2017-09-14,"[0.         0.         0.         0.14062644 0.         0.07929712
 0.11798895 0.15308611 0.12333943 0.11765214 0.11238861 0.15562121
 0.        ]",1.0100866961705197,0.9750642098433878,0.0,0.0,0.14062643961048718,0.0,0.07929711710599921,0.11798894545553819,0.15308610775682607,0.12333942510032364,0.11765214426515226,0.11238861160323979,0.15562120910243352,0.0,0.0
931,2017-09-15,"[0.         0.         0.         0.14056955 0.         0.07933884
 0.11785919 0.15315399 0.12324521 0.11782611 0.11241198 0.15559514
 0.        ]",1.010961128576431,0.9634601270039505,0.0,0.0,0.14056954782871503,0.0,0.07933884074329181,0.11785918761551333,0.1531539862548555,0.12324521140438291,0.11782610762670448,0.11241197694920907,0.15559514157732798,0.0,0.0
932,2017-09-18,"[0.         0.         0.         0.14055371 0.         0.07932005
 0.11777952 0.15311639 0.12319511 0.11788364 0.11243319 0.15571838
 0.        ]",1.0145348383006934,0.9686461438725112,0.0,0.0,0.14055371208495995,0.0,0.0793200544420004,0.11777952262494525,0.15311638677376307,0.12319511250088712,0.11788363622664376,0.11243319109701157,0.15571838424978895,0.0,0.0
933,2017-09-19,"[0.         0.         0.         0.14051804 0.         0.07934739
 0.11762774 0.1531536  0.12309483 0.11809257 0.11246015 0.15570568
 0.        ]",1.0197928570869264,0.9700358655940753,0.0,0.0,0.14051804180975208,0.0,0.07934738718328559,0.11762774391314597,0.15315360472218065,0.12309483201882922,0.11809256547100959,0.11246014635266315,0.1557056785291337,0.0,0.0
934,2017-09-20,"[0.         0.         0.         0.14032718 0.         0.07937955
 0.11740409 0.15316366 0.1229775  0.11823809 0.11256686 0.15594306
 0.        ]",1.022637351451509,0.9738939408495078,0.0,0.0,0.1403271836904106,0.0,0.07937954729412125,0.11740409356041946,0.15316365826267211,0.12297749881155055,0.11823809292428106,0.1125668614493661,0.1559430640071788,0.0,0.0
935,2017-09-21,"[0.         0.         0.         0.14045345 0.         0.07932342
 0.11749073 0.15307951 0.12300555 0.1181699  0.1125074  0.15597004
 0.        ]",1.019687338686983,0.9748262292532833,0.0,0.0,0.14045345434114043,0.0,0.07932342292013472,0.11749073202366227,0.15307950588572544,0.12300554965490508,0.11816989926790514,0.11250739944768186,0.15597003645884516,0.0,0.0
