,Date,Weights,Profit,Base Profit,GRA,BCPC,OLN,FMC,HLX,RES,ENSV,CLB,GGG,ITT,FLS,IEX,cash
183,2014-09-26,"[0.         0.         0.         0.16950155 0.18023502 0.
 0.13148715 0.14570197 0.         0.12879588 0.11035254 0.
 0.13392588]",1.0063646007515914,1.0565911673866124,0.0,0.0,0.1695015543861518,0.18023502322353796,0.0,0.1314871480614712,0.14570197031337853,0.0,0.1287958846157567,0.11035254424077355,0.0,0.1339258751589302,0.0
184,2014-09-29,"[0.         0.         0.         0.17073407 0.18111543 0.
 0.13026599 0.14542355 0.         0.12793596 0.11081677 0.
 0.13370823]",0.9887401965417718,1.0413955839607425,0.0,0.0,0.17073406518580886,0.18111543467579977,0.0,0.13026599084268103,0.14542354702932375,0.0,0.1279359572712342,0.11081677493512784,0.0,0.13370823006002455,0.0
185,2014-09-30,"[0.         0.         0.         0.16764085 0.18090949 0.
 0.13051767 0.14637173 0.         0.12877302 0.11058264 0.
 0.1352046 ]",0.9923090805153119,1.0439129275515375,0.0,0.0,0.16764085025376407,0.18090949368908166,0.0,0.1305176724371007,0.1463717291716574,0.0,0.1287730151589348,0.11058263675667418,0.0,0.1352046025327872,0.0
186,2014-10-01,"[0.         0.         0.         0.14703946 0.16681805 0.
 0.15788075 0.14005371 0.         0.13985056 0.09722894 0.
 0.15112853]",0.9998510676744242,1.0506123974851351,0.0,0.0,0.147039455820198,0.16681805270062638,0.0,0.15788075308616567,0.14005370813558474,0.0,0.1398505568292305,0.0972289442273804,0.0,0.15112852920081432,0.0
187,2014-10-02,"[0.         0.         0.         0.14237998 0.16144374 0.
 0.16622112 0.13846227 0.         0.14178583 0.09542555 0.
 0.1542815 ]",0.988639900349457,1.0391087895978328,0.0,0.0,0.14237998421885337,0.16144373738847317,0.0,0.16622111738147535,0.13846227483505003,0.0,0.14178583336856618,0.09542554839740912,0.0,0.15428150441017272,0.0
188,2014-10-03,"[0.         0.         0.         0.14471337 0.1626266  0.
 0.165953   0.13746383 0.         0.14008534 0.0957601  0.
 0.15339776]",0.9639265056888461,1.0165050505602315,0.0,0.0,0.1447133694713216,0.16262660204243182,0.0,0.16595299955877407,0.13746382809858276,0.0,0.14008534224815045,0.0957601022713505,0.0,0.15339775630938887,0.0
189,2014-10-06,"[0.         0.         0.         0.14451405 0.16253511 0.
 0.16616932 0.13711872 0.         0.14087753 0.09552483 0.
 0.15326043]",0.9812884949774001,1.0330352400028602,0.0,0.0,0.14451405329304567,0.1625351084448312,0.0,0.16616932116316072,0.1371187237083002,0.0,0.14087753248922097,0.0955248292131365,0.0,0.1532604316883047,0.0
190,2014-10-07,"[0.         0.         0.         0.14784969 0.16361363 0.
 0.1622089  0.13744445 0.         0.14128348 0.09630079 0.
 0.15129905]",0.9705430027319359,1.0199737667454005,0.0,0.0,0.14784969364028844,0.1636136321308048,0.0,0.16220890459936968,0.13744445209548384,0.0,0.14128347506332764,0.09630078876166843,0.0,0.15129905370905722,0.0
191,2014-10-08,"[0.         0.         0.         0.14978122 0.16373162 0.
 0.16079303 0.13725976 0.         0.14142685 0.09661927 0.
 0.15038825]",0.96103007948783,1.012656589628148,0.0,0.0,0.1497812183100254,0.1637316210287476,0.0,0.16079303354223298,0.1372597623743967,0.0,0.1414268494869811,0.09661926926207767,0.0,0.1503882459955386,0.0
192,2014-10-09,"[0.         0.         0.         0.1506716  0.16428559 0.
 0.15951972 0.13733601 0.         0.14116651 0.09674092 0.
 0.15027967]",0.9486588042270264,1.0065369910776176,0.0,0.0,0.15067159852796194,0.16428558805740637,0.0,0.1595197152555556,0.13733600772740678,0.0,0.14116650521691973,0.09674091824557668,0.0,0.15027966696917283,0.0
193,2014-10-10,"[0.         0.         0.         0.15558905 0.16545987 0.
 0.15639424 0.13704384 0.         0.14021762 0.09773666 0.
 0.14755873]",0.9376121027946427,0.9976420198870045,0.0,0.0,0.15558904837171147,0.16545986541769991,0.0,0.15639423617236148,0.13704384189063207,0.0,0.14021762266802434,0.09773665953193134,0.0,0.1475587259476394,0.0
194,2014-10-13,"[0.         0.         0.         0.16612826 0.16760427 0.
 0.14880283 0.13677106 0.         0.13750859 0.10020897 0.
 0.14297603]",0.8874034166288781,0.9528025596477203,0.0,0.0,0.16612826144072038,0.1676042670144034,0.0,0.14880282524566427,0.1367710559987668,0.0,0.13750858676919572,0.10020896873139373,0.0,0.14297603479985568,0.0
195,2014-10-14,"[0.         0.         0.         0.17578891 0.16721528 0.
 0.14574392 0.13469175 0.         0.13602792 0.10189984 0.
 0.13863238]",0.8663467362703678,0.9351907129055149,0.0,0.0,0.1757889062779883,0.16721528178906406,0.0,0.14574391983928017,0.13469174845897428,0.0,0.13602792144672912,0.1018998416470621,0.0,0.13863238054090202,0.0
196,2014-10-15,"[0.         0.         0.         0.18096647 0.16441848 0.
 0.14709242 0.13244352 0.         0.13771723 0.10209599 0.
 0.1352659 ]",0.8525437956407855,0.9277653770737412,0.0,0.0,0.18096646905134306,0.16441847547894972,0.0,0.14709241930817998,0.13244351881160055,0.0,0.1377172341083048,0.10209598501256983,0.0,0.135265898229052,0.0
197,2014-10-16,"[0.         0.         0.         0.18726469 0.16257621 0.
 0.14659524 0.13098367 0.         0.13810721 0.10313599 0.
 0.13133699]",0.8452047837514324,0.9190174086370186,0.0,0.0,0.1872646881709233,0.16257621019364799,0.0,0.14659523730780283,0.13098366675593237,0.0,0.13810721087168937,0.10313599495393828,0.0,0.1313369917460659,0.0
198,2014-10-17,"[0.         0.         0.         0.1883477  0.15968169 0.
 0.14832226 0.13135438 0.         0.13916007 0.10321922 0.
 0.12991467]",0.8337340251011648,0.9110211652957609,0.0,0.0,0.18834769543828583,0.15968168949694433,0.0,0.14832226288789624,0.13135438440588176,0.0,0.13916007306420958,0.10321922270067234,0.0,0.1299146720061099,0.0
199,2014-10-20,"[0.         0.         0.         0.18324593 0.15870057 0.
 0.15131338 0.13262994 0.         0.14073784 0.10192509 0.
 0.13144725]",0.8968195948674226,0.9632614666713135,0.0,0.0,0.18324592827681732,0.15870057011458946,0.0,0.15131338060645022,0.13262994445340806,0.0,0.14073783985297206,0.1019250882169419,0.0,0.13144724847882097,0.0
200,2014-10-21,"[0.         0.         0.         0.18150217 0.160888   0.
 0.15045361 0.13261079 0.         0.14062004 0.10153335 0.
 0.13239204]",0.8966269141395765,0.9659770733245052,0.0,0.0,0.18150216598843522,0.1608879958412349,0.0,0.15045361046828884,0.1326107941680692,0.0,0.14062003792086114,0.10153335067359227,0.0,0.1323920449395185,0.0
201,2014-10-22,"[0.         0.         0.         0.17858799 0.16054095 0.
 0.15152829 0.13319534 0.         0.14187578 0.10083328 0.
 0.13343837]",0.91491174249655,0.9821190405089694,0.0,0.0,0.1785879889103204,0.16054094624013981,0.0,0.15152829463954487,0.1331953371733782,0.0,0.14187578439633522,0.10083328180900746,0.0,0.13343836683127389,0.0
202,2014-10-23,"[0.         0.         0.         0.17704143 0.16136589 0.
 0.15097263 0.13361952 0.         0.14258365 0.10046831 0.
 0.13394858]",0.9474562314261334,1.0119035968275807,0.0,0.0,0.17704142509588197,0.1613658915225468,0.0,0.1509726307920374,0.13361951720834903,0.0,0.1425836502623878,0.10046830788511044,0.0,0.13394857723368653,0.0
203,2014-10-24,"[0.         0.         0.         0.17877521 0.16139294 0.
 0.15006384 0.1332178  0.         0.14253422 0.10086532 0.
 0.13315067]",0.933181514934544,0.9922569829988588,0.0,0.0,0.17877521368993618,0.16139294366407425,0.0,0.15006383522338348,0.13321780067647312,0.0,0.14253422312743189,0.10086531630481445,0.0,0.1331506673138866,0.0
204,2014-10-27,"[0.         0.         0.         0.17951101 0.15904518 0.
 0.15531004 0.13018125 0.         0.14458373 0.09963063 0.
 0.13173816]",0.9138025333895872,0.9836942444838125,0.0,0.0,0.1795110100932129,0.15904517730755682,0.0,0.15531003792205028,0.13018125498599215,0.0,0.14458372524811705,0.09963063349716973,0.0,0.13173816094590102,0.0
205,2014-10-28,"[0.         0.         0.         0.18294035 0.15779575 0.
 0.15470218 0.12988314 0.         0.14583681 0.09992933 0.
 0.12891243]",0.9013080815312274,0.977320115756943,0.0,0.0,0.18294035099706113,0.15779575195655515,0.0,0.15470218063705632,0.12988314298858306,0.0,0.1458368116648169,0.09992933155950574,0.0,0.12891243019642168,0.0
206,2014-10-29,"[0.         0.         0.         0.18838645 0.15871558 0.
 0.15089358 0.12925408 0.         0.14427542 0.10124644 0.
 0.12722844]",0.9004243482060867,0.9785052561102319,0.0,0.0,0.18838645291661105,0.1587155821681438,0.0,0.1508935846659753,0.1292540796960322,0.0,0.14427542285352443,0.10124643917740393,0.0,0.1272284385223092,0.0
207,2014-10-30,"[0.         0.         0.         0.19002439 0.15772054 0.
 0.15144647 0.12904175 0.         0.14384096 0.10141474 0.
 0.12651115]",0.9130992521416881,0.9959147894459053,0.0,0.0,0.1900243864222512,0.15772054130491042,0.0,0.15144647449779242,0.1290417457232323,0.0,0.1438409572856307,0.10141474253970637,0.0,0.12651115222647666,0.0
208,2014-10-31,"[0.         0.         0.         0.19226077 0.15855249 0.
 0.14942612 0.12891368 0.         0.14366391 0.10189645 0.
 0.12528658]",0.8969834189912285,0.9842637421900804,0.0,0.0,0.1922607713497327,0.15855249300153762,0.0,0.14942611971363773,0.12891367529114714,0.0,0.1436639149731792,0.10189644763812891,0.0,0.12528657803263663,0.0
209,2014-11-03,"[0.         0.         0.         0.1904383  0.15905195 0.
 0.14934952 0.12984429 0.         0.14385121 0.10165887 0.
 0.12580586]",0.9260940483370821,1.0084632585510866,0.0,0.0,0.19043829540611212,0.1590519515159229,0.0,0.14934952413806699,0.12984429486765411,0.0,0.14385120758520056,0.1016588695347282,0.0,0.1258058569523151,0.0
210,2014-11-04,"[0.         0.         0.         0.18852628 0.1596825  0.
 0.14924096 0.13063164 0.         0.14460295 0.10116466 0.
 0.126151  ]",0.9325589872099255,1.0156123828938541,0.0,0.0,0.1885262836189398,0.15968250136020526,0.0,0.1492409643057623,0.13063163893097718,0.0,0.14460295119854538,0.10116465664134013,0.0,0.12615100394422987,0.0
211,2014-11-05,"[0.         0.         0.         0.19071381 0.15904868 0.
 0.14875621 0.12979175 0.         0.14412949 0.10159491 0.
 0.12596514]",0.9115738446284027,0.9930548341180554,0.0,0.0,0.19071381015260605,0.1590486802457914,0.0,0.14875621425435828,0.12979175307557195,0.0,0.14412948586845714,0.10159491475783398,0.0,0.1259651416453813,0.0
212,2014-11-06,"[0.         0.         0.         0.19828022 0.15736557 0.
 0.14722739 0.1279623  0.         0.14304617 0.10311188 0.
 0.12300647]",0.9014834951303408,0.9852896625860823,0.0,0.0,0.19828022333183737,0.1573655711950831,0.0,0.14722739007698532,0.12796229685770288,0.0,0.1430461716065954,0.10311187885244809,0.0,0.12300646807934791,0.0
213,2014-11-07,"[0.         0.         0.         0.19952698 0.15759231 0.
 0.14603836 0.12812877 0.         0.14216622 0.1034715  0.
 0.12307586]",0.900959566341201,0.9855690477216769,0.0,0.0,0.1995269841995465,0.15759231080369812,0.0,0.14603835854385694,0.12812876986627447,0.0,0.14216621599571844,0.10347150117788846,0.0,0.12307585941301702,0.0
214,2014-11-10,"[0.         0.         0.         0.20037776 0.15719018 0.
 0.14517176 0.12855096 0.         0.14195485 0.10382951 0.
 0.12292498]",0.9103980704192952,0.9921577544911572,0.0,0.0,0.20037775947127806,0.15719017620604964,0.0,0.1451717630377934,0.128550958271607,0.0,0.14195485050001655,0.10382951448515063,0.0,0.12292497802810477,0.0
215,2014-11-11,"[0.         0.         0.         0.19873235 0.15774149 0.
 0.14498961 0.12926756 0.         0.14180158 0.10367035 0.
 0.12379706]",0.91795634646233,1.0024857045634785,0.0,0.0,0.19873235195567582,0.15774148981567457,0.0,0.14498960793237806,0.12926755634724893,0.0,0.1418015823133516,0.10367035206589828,0.0,0.12379705956977269,0.0
216,2014-11-12,"[0.         0.         0.         0.20344485 0.16372372 0.
 0.13947075 0.12925738 0.         0.13785782 0.10525136 0.
 0.12099413]",0.9162267975075739,1.001211915758087,0.0,0.0,0.203444848531524,0.16372371889615586,0.0,0.139470748929612,0.1292573761876931,0.0,0.13785782316593712,0.10525135808720879,0.0,0.12099412620186917,0.0
217,2014-11-13,"[0.         0.         0.         0.20571028 0.16357737 0.
 0.1386288  0.12934653 0.         0.13784663 0.10575113 0.
 0.11913925]",0.908355547311854,0.9996200283601132,0.0,0.0,0.20571027973636113,0.16357736864414904,0.0,0.13862880252121138,0.12934653025982892,0.0,0.1378466315798365,0.10575113426791292,0.0,0.11913925299070006,0.0
218,2014-11-14,"[0.         0.         0.         0.20877879 0.1640564  0.
 0.13618264 0.12912258 0.         0.13655645 0.10664703 0.
 0.11865611]",0.9057769083594646,0.9944389438805561,0.0,0.0,0.20877878702584557,0.16405639876106073,0.0,0.13618264328373642,0.1291225777183244,0.0,0.13655644823202692,0.10664703312420752,0.0,0.11865611185479842,0.0
219,2014-11-17,"[0.         0.         0.         0.21213428 0.16307872 0.
 0.13444642 0.12866627 0.         0.13559355 0.10760365 0.
 0.1184771 ]",0.8975541170236069,0.984687157775806,0.0,0.0,0.21213428356635983,0.16307872433656254,0.0,0.13444641825562595,0.1286662696035287,0.0,0.13559355467434428,0.10760364935065021,0.0,0.1184771002129284,0.0
220,2014-11-18,"[0.         0.         0.         0.22419105 0.1516889  0.
 0.16535337 0.08774384 0.         0.08688585 0.11128549 0.08581593
 0.08703556]",0.9035717984079319,0.9877392521231144,0.0,0.0,0.2241910502307624,0.15168890349522446,0.0,0.16535337484218562,0.08774384368291502,0.0,0.08688584603854775,0.11128548958813825,0.0858159306011965,0.08703556152102991,0.0
221,2014-11-19,"[0.         0.         0.         0.22755931 0.14851881 0.
 0.17055977 0.08298465 0.         0.08063273 0.11252762 0.09284733
 0.08436977]",0.8933999668505296,0.9799790664140057,0.0,0.0,0.22755931379578342,0.14851880798858366,0.0,0.1705597662121702,0.08298465423932201,0.0,0.0806327317160495,0.11252762386295072,0.09284733395983598,0.08436976822530455,0.0
222,2014-11-20,"[0.         0.         0.         0.2278058  0.14846263 0.
 0.16913846 0.08337868 0.         0.08101453 0.11197227 0.09409636
 0.08413128]",0.8977588093451898,0.9811280235661107,0.0,0.0,0.22780580150610727,0.14846262748152433,0.0,0.16913846013327338,0.08337867521339873,0.0,0.08101453477878826,0.1119722660948347,0.09409635812409592,0.08413127666797765,0.0
223,2014-11-21,"[0.         0.         0.         0.2282335  0.14846291 0.
 0.16814481 0.08352288 0.         0.08073865 0.11212195 0.09436813
 0.08440717]",0.8891691955269223,0.9725895209251588,0.0,0.0,0.22823349814270577,0.14846290725745187,0.0,0.1681448110765616,0.08352287981056429,0.0,0.08073864737551077,0.11212195400657629,0.09436813399035254,0.08440716834027696,0.0
224,2014-11-24,"[0.         0.         0.         0.22814844 0.14829592 0.
 0.16888381 0.08332202 0.         0.08060366 0.11234097 0.09392657
 0.0844786 ]",0.9133630925021455,0.9935258874030604,0.0,0.0,0.2281484445632971,0.14829591971354691,0.0,0.16888380857397567,0.08332201585857821,0.0,0.08060366464288368,0.11234097150801513,0.09392657099418601,0.08447860414551735,0.0
225,2014-11-25,"[0.         0.         0.         0.22741006 0.14872768 0.
 0.16847479 0.08386816 0.         0.08078857 0.11232401 0.09345677
 0.08494997]",0.9157744630571654,0.9938878064783806,0.0,0.0,0.2274100564954067,0.1487276790598906,0.0,0.16847478733929921,0.08386816437136094,0.0,0.08078856529415018,0.11232401175535424,0.0934567671372543,0.08494996854728375,0.0
226,2014-11-26,"[0.         0.         0.         0.22737482 0.14892142 0.
 0.16853864 0.08374606 0.         0.08110185 0.11187301 0.09396033
 0.08448387]",0.9189572080922832,0.9983226322739875,0.0,0.0,0.22737482422309477,0.14892141676938678,0.0,0.16853863958475093,0.08374605622474834,0.0,0.08110185202613507,0.11187301052292953,0.09396032769412138,0.08448387295483324,0.0
227,2014-11-28,"[0.         0.         0.         0.22706037 0.14819394 0.
 0.17247789 0.08246155 0.         0.08036984 0.11269471 0.0922235
 0.0845182 ]",0.9100055608201879,0.9913100428279553,0.0,0.0,0.22706037143165908,0.14819393609174514,0.0,0.17247788831910021,0.08246154845631057,0.0,0.08036984128211523,0.1126947147208242,0.09222350222569727,0.08451819747254834,0.0
228,2014-12-01,"[0.         0.         0.         0.22515553 0.14728143 0.
 0.17703318 0.0815357  0.         0.08181989 0.11266967 0.09005799
 0.08444661]",0.886703597988522,0.9721367983944174,0.0,0.0,0.2251555320862029,0.14728142883869902,0.0,0.1770331767161902,0.08153569873875584,0.0,0.08181988825963722,0.11266967326422304,0.09005799156253132,0.08444661053376039,0.0
229,2014-12-02,"[0.         0.         0.         0.24222012 0.15671349 0.
 0.20437205 0.         0.         0.08839788 0.12317613 0.09253632
 0.09258401]",0.8509067425084613,0.9412029837993916,0.0,0.0,0.24222011607163127,0.15671348606004734,0.0,0.20437204970563638,0.0,0.0,0.0883978787946374,0.12317613429503685,0.09253632355465026,0.09258401151836067,0.0
230,2014-12-03,"[0.         0.         0.         0.24550174 0.15494419 0.
 0.20579376 0.         0.         0.08387915 0.12482171 0.09194496
 0.09311448]",0.8400562162792679,0.924079228970675,0.0,0.0,0.24550174216067838,0.15494419326370026,0.0,0.20579376416248238,0.0,0.0,0.08387914931231237,0.12482170874515186,0.09194496400303977,0.09311447835263502,0.0
231,2014-12-04,"[0.         0.         0.         0.24679554 0.1552325  0.
 0.20422686 0.         0.         0.08431454 0.12405784 0.09349898
 0.09187375]",0.8467850352984637,0.9243371055566462,0.0,0.0,0.24679554341913293,0.15523249822863905,0.0,0.20422685808230193,0.0,0.0,0.08431453951415567,0.12405783609840453,0.09349897672625318,0.09187374793111293,0.0
232,2014-12-05,"[0.         0.         0.         0.27136278 0.16975862 0.
 0.22013999 0.         0.         0.         0.13520388 0.10420632
 0.09932841]",0.8573522912494367,0.9388422319652211,0.0,0.0,0.2713627811966637,0.16975862157734525,0.0,0.2201399913472675,0.0,0.0,0.0,0.1352038801380108,0.1042063177847267,0.09932840795598598,0.0
233,2014-12-08,"[0.         0.         0.         0.27373602 0.16808975 0.
 0.22222945 0.         0.         0.         0.13460675 0.10296951
 0.09836852]",0.8519158005782795,0.9343141793312287,0.0,0.0,0.27373601937166747,0.1680897483613834,0.0,0.222229445480616,0.0,0.0,0.0,0.13460675481045534,0.10296951368234496,0.09836851829353283,0.0
234,2014-12-09,"[0.         0.         0.         0.27521998 0.16736674 0.
 0.22256554 0.         0.         0.         0.13371265 0.10429656
 0.09683853]",0.849153709894057,0.9255743216549122,0.0,0.0,0.27521997655214114,0.16736674245146646,0.0,0.2225655445502988,0.0,0.0,0.0,0.13371265133160318,0.10429655536747463,0.09683852974701572,0.0
235,2014-12-10,"[0.         0.         0.         0.27617953 0.16626374 0.
 0.22192157 0.         0.         0.         0.13409745 0.10444064
 0.09709708]",0.8275198465135644,0.9017548596084016,0.0,0.0,0.2761795251656678,0.16626373856634058,0.0,0.2219215651072694,0.0,0.0,0.0,0.13409745204496024,0.10444063813288332,0.09709708098287878,0.0
236,2014-12-11,"[0.         0.         0.         0.27600415 0.16523366 0.
 0.22371912 0.         0.         0.         0.13429567 0.10331877
 0.09742863]",0.8451749012056485,0.9064190722012946,0.0,0.0,0.2760041543755769,0.16523365608669907,0.0,0.22371912332058685,0.0,0.0,0.0,0.13429567362002953,0.10331876680274114,0.09742862579436638,0.0
237,2014-12-12,"[0.         0.         0.         0.27527787 0.16510431 0.
 0.22570005 0.         0.         0.         0.13386766 0.10265732
 0.09739278]",0.8229352596590821,0.8968413827713502,0.0,0.0,0.2752778656094465,0.16510431329611278,0.0,0.22570005472682164,0.0,0.0,0.0,0.13386765943549658,0.1026573244057356,0.09739278252638678,0.0
238,2014-12-15,"[0.         0.         0.         0.27423036 0.1655897  0.
 0.22638344 0.         0.         0.         0.13417758 0.1015958
 0.09802312]",0.8004234419757886,0.8864303845937279,0.0,0.0,0.27423035777948374,0.16558969780946395,0.0,0.22638343775613154,0.0,0.0,0.0,0.13417758434652705,0.1015958040807902,0.09802311822760357,0.0
239,2014-12-16,"[0.         0.         0.         0.27380959 0.16561393 0.
 0.22535348 0.         0.         0.         0.13507778 0.10097552
 0.09916969]",0.7991389870155342,0.8854913165817444,0.0,0.0,0.27380958588592536,0.16561393392243373,0.0,0.22535348398364777,0.0,0.0,0.0,0.135077783414505,0.10097552332210795,0.09916968947138016,0.0
240,2014-12-17,"[0.         0.         0.         0.27180385 0.16644827 0.
 0.2266819  0.         0.         0.         0.13561237 0.09876984
 0.10068377]",0.7748265220654866,0.8672488067551717,0.0,0.0,0.27180384771116445,0.1664482726134282,0.0,0.22668189918277878,0.0,0.0,0.0,0.13561237301282705,0.09876984200037653,0.10068376547942487,0.0
241,2014-12-18,"[0.         0.         0.         0.27241019 0.16789153 0.
 0.22158927 0.         0.         0.         0.13664345 0.09993756
 0.101528  ]",0.790265945013282,0.8786981787853405,0.0,0.0,0.2724101922128732,0.16789153191783454,0.0,0.22158926839317092,0.0,0.0,0.0,0.1366434511903803,0.09993756117517956,0.10152799511056157,0.0
242,2014-12-19,"[0.         0.         0.         0.2726832  0.16915702 0.
 0.21780028 0.         0.         0.         0.13756617 0.09985772
 0.10293562]",0.8340872060875177,0.9050806441133191,0.0,0.0,0.2726832006538448,0.16915701619601592,0.0,0.21780027799856927,0.0,0.0,0.0,0.13756616573316466,0.09985771705746595,0.10293562236093921,0.0
243,2014-12-22,"[0.         0.         0.         0.27136521 0.16916314 0.
 0.22019756 0.         0.         0.         0.13750145 0.09809842
 0.10367422]",0.8294305646615137,0.9006992786781298,0.0,0.0,0.2713652111464016,0.1691631386609965,0.0,0.22019755723379533,0.0,0.0,0.0,0.13750145346519424,0.09809842174458232,0.10367421774902998,0.0
244,2014-12-23,"[0.         0.         0.         0.27282041 0.17008937 0.
 0.21693232 0.         0.         0.         0.13682792 0.10117373
 0.10215625]",0.8418547075893829,0.9171943087970745,0.0,0.0,0.27282040773999583,0.17008936958076637,0.0,0.21693232246702715,0.0,0.0,0.0,0.13682792409257583,0.10117373083081353,0.1021562452888213,0.0
245,2014-12-24,"[0.         0.         0.         0.27374341 0.16999491 0.
 0.21511448 0.         0.         0.         0.13720895 0.10170898
 0.10222927]",0.849376556735057,0.9196359890739693,0.0,0.0,0.27374341422042103,0.16999491196634275,0.0,0.2151144767428691,0.0,0.0,0.0,0.13720894657786004,0.10170898091605932,0.10222926957644778,0.0
246,2014-12-26,"[0.         0.         0.         0.27367602 0.17042821 0.
 0.21507136 0.         0.         0.         0.13706247 0.10172093
 0.10204101]",0.8467162401623275,0.9222459250662227,0.0,0.0,0.27367601693047083,0.1704282077889239,0.0,0.21507136088674558,0.0,0.0,0.0,0.13706247276482073,0.10172092804422359,0.10204101358481517,0.0
247,2014-12-29,"[0.         0.         0.         0.27376606 0.16969035 0.
 0.21690904 0.         0.         0.         0.13664917 0.10149706
 0.10148833]",0.8483535733636419,0.9289628207325284,0.0,0.0,0.2737660554957714,0.169690350331775,0.0,0.21690904033222508,0.0,0.0,0.0,0.13664916648838216,0.10149706045974245,0.10148832689210403,0.0
248,2014-12-30,"[0.         0.         0.         0.27303995 0.16969472 0.
 0.21846129 0.         0.         0.         0.13645742 0.1008655
 0.10148112]",0.8496153859459668,0.9284398502825452,0.0,0.0,0.27303994569135,0.16969471854483856,0.0,0.2184612933460177,0.0,0.0,0.0,0.13645742253360324,0.10086550318516259,0.10148111669902811,0.0
249,2014-12-31,"[0.         0.         0.         0.27330575 0.16965475 0.
 0.21811897 0.         0.         0.         0.13623958 0.10149023
 0.10119072]",0.8516943249525475,0.9280294003009346,0.0,0.0,0.2733057471640007,0.16965474920219806,0.0,0.21811897227905616,0.0,0.0,0.0,0.13623957959896169,0.10149023383078301,0.10119071792500017,0.0
250,2015-01-02,"[0.         0.         0.         0.27467463 0.16920949 0.
 0.21690121 0.         0.         0.         0.13593392 0.10297821
 0.10030254]",0.8482837498872389,0.9222474807323015,0.0,0.0,0.2746746304402079,0.1692094911233869,0.0,0.2169012130348315,0.0,0.0,0.0,0.13593391509055622,0.10297821213005905,0.10030253818095825,0.0
251,2015-01-05,"[0.         0.         0.         0.27583469 0.1666105  0.
 0.21627404 0.         0.         0.         0.13619804 0.10357407
 0.10150866]",0.8397749393066306,0.9192201302431616,0.0,0.0,0.2758346903281063,0.16661050333023447,0.0,0.21627403748565754,0.0,0.0,0.0,0.13619803773595412,0.10357407199360547,0.10150865912644227,0.0
252,2015-01-06,"[0.         0.         0.         0.27570672 0.16594164 0.
 0.21729235 0.         0.         0.         0.1360433  0.10332191
 0.10169408]",0.8328530480485054,0.9100958255577469,0.0,0.0,0.2757067195842931,0.1659416445412704,0.0,0.2172923457807247,0.0,0.0,0.0,0.13604330047316213,0.10332191235486116,0.10169407726568845,0.0
253,2015-01-07,"[0.         0.         0.         0.277089   0.16400142 0.
 0.21755199 0.         0.         0.         0.1361842  0.10435714
 0.10081626]",0.8081599651944785,0.8889252187490279,0.0,0.0,0.2770889990064667,0.1640014181139307,0.0,0.21755198981293075,0.0,0.0,0.0,0.13618419749270405,0.10435714000774289,0.10081625556622506,0.0
254,2015-01-08,"[0.         0.         0.         0.27651081 0.16415797 0.
 0.2173008  0.         0.         0.         0.1369268  0.10308084
 0.10202277]",0.8009899476790916,0.880218986654034,0.0,0.0,0.27651081330475746,0.16415797466969403,0.0,0.2173008022125675,0.0,0.0,0.0,0.13692680017415573,0.10308084070358936,0.10202276893523587,0.0
255,2015-01-09,"[0.         0.         0.         0.27487653 0.1636466  0.
 0.22199668 0.         0.         0.         0.13639868 0.10129316
 0.10178835]",0.8042284982586841,0.8824532643130851,0.0,0.0,0.2748765295765548,0.16364660425350883,0.0,0.22199667855430852,0.0,0.0,0.0,0.1363986782744151,0.1012931598654797,0.10178834947573297,0.0
256,2015-01-12,"[0.         0.         0.         0.27404473 0.16333217 0.
 0.22395486 0.         0.         0.         0.13621454 0.10072889
 0.10172481]",0.8146053727737207,0.8958818638287322,0.0,0.0,0.2740447262329828,0.16333217013515158,0.0,0.22395485881785296,0.0,0.0,0.0,0.13621454319291604,0.10072889265647098,0.10172480896462574,0.0
257,2015-01-13,"[0.         0.         0.         0.27428853 0.16377834 0.
 0.22291531 0.         0.         0.         0.13599788 0.10173035
 0.1012896 ]",0.7995155465662439,0.8826715850937946,0.0,0.0,0.27428852928625624,0.16377834307617373,0.0,0.22291530657820152,0.0,0.0,0.0,0.13599787887667664,0.10173034567838653,0.10128959650430527,0.0
258,2015-01-14,"[0.         0.         0.         0.27261161 0.16436329 0.
 0.22794485 0.         0.         0.         0.13425685 0.1011317
 0.0996917 ]",0.8048111940588321,0.8853002632018687,0.0,0.0,0.2726116087300408,0.16436328977551481,0.0,0.22794485035836595,0.0,0.0,0.0,0.13425684892703035,0.10113169995336425,0.0996917022556838,0.0
259,2015-01-15,"[0.         0.         0.         0.27361847 0.16501482 0.
 0.22544992 0.         0.         0.         0.13387649 0.10322861
 0.09881169]",0.7822918033983208,0.8680940478394388,0.0,0.0,0.27361847232090347,0.16501482318928762,0.0,0.22544992049195603,0.0,0.0,0.0,0.13387648763522972,0.10322861090644754,0.0988116854561757,0.0
260,2015-01-16,"[0.         0.         0.         0.27453503 0.16572367 0.
 0.22222293 0.         0.         0.         0.13394791 0.10475646
 0.098814  ]",0.8023983447149989,0.8790213604591993,0.0,0.0,0.27453502671615504,0.165723668805732,0.0,0.22222293190972295,0.0,0.0,0.0,0.1339479134435085,0.10475645743601947,0.09881400168886202,0.0
