,Date,Weights,Profit,Base Profit,PFIN,SPXC,CVR,LECO,BIO,WAT,COHR,PKI,IIN,HUBB,MRCY,AVX,cash
1214,2018-10-30,"[0.         0.09960176 0.         0.21614256 0.11415427 0.11365024
 0.         0.11208726 0.         0.246735   0.         0.
 0.09762891]",2.719666697122951,2.2263586464055662,0.09960175872314539,0.0,0.21614256251026334,0.11415427426785864,0.11365023516566733,0.0,0.11208726112151073,0.0,0.24673499624953898,0.0,0.0,0.09762891196201572,0.0
1215,2018-10-31,"[0.         0.09947844 0.         0.21599321 0.11452204 0.11365399
 0.         0.11211598 0.         0.24687447 0.         0.
 0.09736188]",2.687249181033768,2.167330714592085,0.09947843721280641,0.0,0.2159932094464659,0.11452204360878525,0.11365398584626625,0.0,0.1121159801048502,0.0,0.24687446761640788,0.0,0.0,0.09736187616441813,0.0
1216,2018-11-01,"[0.         0.09899941 0.         0.21602498 0.11484224 0.11340767
 0.         0.11268641 0.         0.24706313 0.         0.
 0.09697615]",2.7647058875946695,2.245165935156112,0.09899941152570264,0.0,0.21602497997104703,0.11484224259476493,0.11340767343474221,0.0,0.11268641003943031,0.0,0.24706312913704045,0.0,0.0,0.09697615329727245,0.0
1217,2018-11-02,"[0.         0.09894446 0.         0.21575189 0.11523068 0.11324667
 0.         0.11297001 0.         0.24731942 0.         0.
 0.09653688]",2.7836704546935183,2.2372523032388707,0.09894445518476382,0.0,0.21575188755351557,0.1152306805081303,0.11324666788576042,0.0,0.1129700102751811,0.0,0.24731941550539793,0.0,0.0,0.09653688308725086,0.0
1218,2018-11-05,"[0.         0.09700693 0.         0.21625914 0.11624432 0.113769
 0.         0.1128328  0.         0.2473714  0.         0.
 0.09651641]",2.8572129567449522,2.3022665052468083,0.09700693204233125,0.0,0.21625914273115437,0.11624432006887239,0.1137689958004576,0.0,0.11283279980192831,0.0,0.2473714018786973,0.0,0.0,0.09651640767655884,0.0
1219,2018-11-06,"[0.         0.0965007  0.         0.21600345 0.11752702 0.11349104
 0.         0.11343848 0.         0.24800653 0.         0.
 0.09503278]",2.829477360509304,2.2620948893309576,0.09650070081458044,0.0,0.21600344855225231,0.11752701581251011,0.11349103766519911,0.0,0.11343848379152006,0.0,0.2480065318999609,0.0,0.0,0.0950327814639771,0.0
1220,2018-11-07,"[0.         0.09601761 0.         0.21578681 0.11775392 0.11312039
 0.         0.11375943 0.         0.24770171 0.         0.
 0.09586013]",2.771968326509632,2.2167208234686355,0.09601761123157103,0.0,0.2157868087204219,0.11775392009816808,0.11312039243153303,0.0,0.113759426383643,0.0,0.247701707379373,0.0,0.0,0.0958601337552899,0.0
1221,2018-11-08,"[0.         0.09662774 0.         0.21549912 0.11769265 0.11293816
 0.         0.11396194 0.         0.24792872 0.         0.
 0.09535168]",2.793039330200739,2.235607763605769,0.09662773568642288,0.0,0.21549911510285963,0.11769264619295386,0.11293816074765665,0.0,0.11396194474859947,0.0,0.24792871719934825,0.0,0.0,0.09535168032215914,0.0
1222,2018-11-09,"[0.         0.09698093 0.         0.21552046 0.11716553 0.11250481
 0.         0.11455981 0.         0.24793163 0.         0.
 0.09533683]",2.8521657433155734,2.297116048615861,0.09698092977569622,0.0,0.21552046356783228,0.11716552939883453,0.11250480569352732,0.0,0.11455981388293285,0.0,0.24793163207179625,0.0,0.0,0.0953368256093805,0.0
1223,2018-11-12,"[0.         0.09716734 0.         0.21554538 0.11689789 0.11223839
 0.         0.1148437  0.         0.24780812 0.         0.
 0.09549918]",2.8064139548479323,2.281536908859738,0.09716734165441034,0.0,0.21554537728207424,0.11689788547718936,0.11223839398016075,0.0,0.11484369785692851,0.0,0.24780812030740104,0.0,0.0,0.09549918344183568,0.0
1224,2018-11-13,"[0.         0.09752324 0.         0.21558214 0.11664956 0.11236442
 0.         0.11457906 0.         0.24776233 0.         0.
 0.09553925]",2.754515323284173,2.239105608920672,0.09752324171487509,0.0,0.2155821443044826,0.1166495628046551,0.11236441550364168,0.0,0.11457905811175088,0.0,0.24776232696257003,0.0,0.0,0.09553925059802461,0.0
