,Date,Weights,Profit,Base Profit,SPAR,PCAR,F,OSK,CTO,CIGI,TRC,FRPH,CIA,AAME,GL,FFG,cash
411,2015-08-24,"[0.         0.09425805 0.         0.09932719 0.         0.09847173
 0.21112618 0.1783378  0.07582727 0.16100685 0.         0.
 0.08164493]",1.0235145374205457,1.0105177507538918,0.09425804676171225,0.0,0.09932719317567011,0.0,0.09847172913822089,0.2111261814787933,0.17833779752730156,0.07582727013725611,0.16100685449615504,0.0,0.0,0.08164492728489073,0.0
412,2015-08-25,"[0.         0.09410347 0.         0.09907668 0.         0.09886756
 0.21137712 0.17804268 0.07546948 0.16137273 0.         0.
 0.08169029]",0.9889375630114889,0.9646476919600466,0.09410346696898783,0.0,0.09907667618763419,0.0,0.09886755822499124,0.21137712065336742,0.1780426812738912,0.07546948082024983,0.16137272779985856,0.0,0.0,0.08169028807101965,0.0
413,2015-08-26,"[0.         0.0925095  0.         0.09901378 0.         0.09953276
 0.21253946 0.17772048 0.07481222 0.16133966 0.         0.
 0.08253214]",1.0286002731123316,0.9953580574809131,0.09250949501348647,0.0,0.09901378072035902,0.0,0.09953275680010122,0.21253946489477635,0.17772048435937315,0.07481221624699082,0.16133966241620987,0.0,0.0,0.08253213954870321,0.0
414,2015-08-27,"[0.         0.09107265 0.         0.0989522  0.         0.09998684
 0.21369473 0.17754465 0.07438242 0.16094749 0.         0.
 0.08341901]",1.0054996118036752,0.9878287631003422,0.09107265113782367,0.0,0.09895220088831672,0.0,0.09998684164029156,0.21369473226813096,0.17754465253587134,0.07438241849437087,0.16094749127021415,0.0,0.0,0.08341901176498073,0.0
415,2015-08-28,"[0.         0.0903703  0.         0.10055944 0.         0.09996029
 0.21388959 0.17750615 0.07504848 0.15946931 0.         0.
 0.08319644]",1.0176069119342486,0.9984724960228394,0.09037030391468537,0.0,0.10055943801066455,0.0,0.09996028557007346,0.2138895931194531,0.17750615185571322,0.07504847885108332,0.15946930903072518,0.0,0.0,0.08319643964760172,0.0
416,2015-08-31,"[0.         0.09044516 0.         0.10075533 0.         0.10002688
 0.21393711 0.17745078 0.07518975 0.15906705 0.         0.
 0.08312794]",1.0196255180058176,0.9971259800963707,0.09044515510980419,0.0,0.10075533014846537,0.0,0.10002688272716283,0.21393711482754027,0.1774507834435306,0.07518974863948757,0.1590670487840056,0.0,0.0,0.08312793632000352,0.0
417,2015-09-01,"[0.         0.08997496 0.         0.10130855 0.         0.10024397
 0.21412801 0.17730816 0.07525    0.15871767 0.         0.
 0.0830687 ]",1.0363561759589166,1.0058053599987826,0.08997495757092396,0.0,0.1013085453080544,0.0,0.10024397097576226,0.21412800712822386,0.17730815988896054,0.07524999524725628,0.1587176668583954,0.0,0.0,0.08306869702242335,0.0
418,2015-09-02,"[0.         0.09028684 0.         0.10082216 0.         0.1005272
 0.2142171  0.17703347 0.07507028 0.15899782 0.         0.
 0.08304513]",1.028616282502826,1.0014202709200566,0.09028684084896886,0.0,0.1008221631799037,0.0,0.10052719647628844,0.2142170972026764,0.17703347223064264,0.07507028162843075,0.15899782147979127,0.0,0.0,0.08304512695329798,0.0
419,2015-09-03,"[0.         0.09064392 0.         0.09975187 0.         0.10044491
 0.21412871 0.17709891 0.07460239 0.16019332 0.         0.
 0.08313597]",1.0363612923611596,1.0054271587510681,0.09064391798227334,0.0,0.09975187332145041,0.0,0.10044490607927886,0.21412870672582968,0.17709891486927262,0.07460239272868292,0.16019332106322326,0.0,0.0,0.08313596722998888,0.0
420,2015-09-04,"[0.         0.09053489 0.         0.09995711 0.         0.10024915
 0.2139563  0.17726457 0.07480679 0.16016567 0.         0.
 0.08306552]",1.0335031764934055,1.0060364008447686,0.09053488940470328,0.0,0.09995710792322447,0.0,0.10024914595519638,0.2139562977429262,0.17726457263576065,0.07480678876236861,0.1601656738595064,0.0,0.0,0.08306552371631414,0.0
421,2015-09-08,"[0.         0.09067563 0.         0.10053374 0.         0.10025721
 0.21372805 0.177233   0.07483288 0.16021471 0.         0.
 0.08252479]",1.0079612039140973,0.987760892735752,0.09067563232660332,0.0,0.10053374064810647,0.0,0.10025720554119416,0.2137280461598534,0.17723299530506328,0.07483287866330314,0.16021471256849468,0.0,0.0,0.0825247887873816,0.0
422,2015-09-09,"[0.         0.09084489 0.         0.0999746  0.         0.10069108
 0.2138805  0.17687067 0.0744908  0.16070448 0.         0.
 0.08254299]",1.0147011034006783,0.9933858352875798,0.090844887624028,0.0,0.09997459988732957,0.0,0.10069107609860117,0.21388050401602612,0.1768706650192611,0.07449079579142895,0.1607044775329562,0.0,0.0,0.08254299403036905,0.0
423,2015-09-10,"[0.         0.09028527 0.         0.10035565 0.         0.10086758
 0.2141687  0.17675    0.07455204 0.16032519 0.         0.
 0.08269557]",1.0219562911764737,0.9979467086025512,0.09028526855085364,0.0,0.1003556501378616,0.0,0.10086757892577146,0.21416870319459777,0.17674999663725932,0.07455203991785987,0.16032519397407566,0.0,0.0,0.08269556866172072,0.0
424,2015-09-11,"[0.         0.08996349 0.         0.10051422 0.         0.10106561
 0.21437419 0.17664207 0.07455831 0.16015858 0.         0.
 0.08272352]",1.001861028417609,0.9835689723811805,0.08996349446526426,0.0,0.10051422127870667,0.0,0.1010656075292317,0.214374189332839,0.17664207282516628,0.07455831033952973,0.16015858196702548,0.0,0.0,0.08272352226223674,0.0
425,2015-09-14,"[0.         0.08964705 0.         0.10008898 0.         0.10124426
 0.21474249 0.17658565 0.07407772 0.16058589 0.         0.
 0.08302796]",1.001129754266371,0.9819223166772822,0.08964704618361842,0.0,0.10008897851414103,0.0,0.10124425882387504,0.21474249186022665,0.1765856478506743,0.07407772384851938,0.16058588839681226,0.0,0.0,0.08302796452213297,0.0
426,2015-09-15,"[0.         0.09628617 0.         0.10818343 0.         0.10930164
 0.23210993 0.19079699 0.         0.17348067 0.         0.
 0.08984117]",1.0137130416030595,0.9858128758063636,0.09628616756172859,0.0,0.10818342564900381,0.0,0.1093016446140355,0.2321099342903053,0.1907969865419583,0.0,0.17348067408493076,0.0,0.0,0.0898411672580376,0.0
427,2015-09-16,"[0.         0.09507653 0.         0.10824232 0.         0.10951118
 0.23393979 0.19069652 0.         0.17323849 0.         0.
 0.08929517]",1.0102952704584445,0.9845146550265719,0.09507652737553803,0.0,0.10824231652850878,0.0,0.10951118214784408,0.23393979207194388,0.19069651857228406,0.0,0.17323849049022633,0.0,0.0,0.08929517281365484,0.0
428,2015-09-17,"[0.         0.09442912 0.         0.10942029 0.         0.10978095
 0.2345225  0.19056663 0.         0.17228626 0.         0.
 0.08899424]",1.0394917951252372,1.0012630070884692,0.09442911756592352,0.0,0.10942029400654825,0.0,0.10978094990121104,0.23452250095227412,0.19056663435953283,0.0,0.17228626266301253,0.0,0.0,0.08899424055149767,0.0
429,2015-09-18,"[0.         0.09359069 0.         0.11002531 0.         0.11022533
 0.23526171 0.19037279 0.         0.17127151 0.         0.
 0.08925266]",1.0472293414227525,1.0073776203666438,0.09359069076761022,0.0,0.11002530546315137,0.0,0.11022532992448557,0.23526170853258058,0.19037279265296175,0.0,0.17127150778503042,0.0,0.0,0.08925266487418011,0.0
430,2015-09-21,"[0.         0.09366289 0.         0.11028125 0.         0.11024675
 0.23513673 0.19030958 0.         0.171416   0.         0.
 0.08894679]",1.0469471750735115,0.9991208897134845,0.09366289499942428,0.0,0.11028125449809173,0.0,0.11024675416958432,0.23513673320797002,0.19030958047959068,0.0,0.17141599618754258,0.0,0.0,0.08894678645779638,0.0
431,2015-09-22,"[0.         0.09318609 0.         0.10802003 0.         0.11062663
 0.23557746 0.1898188  0.         0.17285017 0.         0.
 0.08992083]",1.0455028392488295,1.0006508005759658,0.09318609106954714,0.0,0.10802002782317564,0.0,0.11062663256758565,0.23557745742126882,0.18981879670846427,0.0,0.1728501670789592,0.0,0.0,0.08992082733099929,0.0
432,2015-09-23,"[0.         0.09437353 0.         0.10747296 0.         0.10988418
 0.23456824 0.19011409 0.         0.17443548 0.         0.
 0.08915151]",1.032331802026766,0.9896438400188007,0.09437353142524028,0.0,0.10747295940484153,0.0,0.10988418470622859,0.23456823935468177,0.1901140928770156,0.0,0.1744354839787128,0.0,0.0,0.08915150825327953,0.0
433,2015-09-24,"[0.         0.09394906 0.         0.10689762 0.         0.11028466
 0.23486021 0.18982357 0.         0.17460966 0.         0.
 0.08957521]",1.0381669207865556,0.9942892500166808,0.09394906230202237,0.0,0.10689762340574539,0.0,0.1102846594251739,0.2348602122015958,0.18982356839452086,0.0,0.17460966205507936,0.0,0.0,0.08957521221586247,0.0
434,2015-09-25,"[0.         0.09427266 0.         0.10658521 0.         0.11005384
 0.23445211 0.18991968 0.         0.1753431  0.         0.
 0.08937341]",1.0418892736277017,0.9915542676102409,0.0942726568063125,0.0,0.10658520525424552,0.0,0.11005383624620586,0.23445210825652676,0.18991967537293228,0.0,0.17534310377453763,0.0,0.0,0.08937341428923953,0.0
435,2015-09-28,"[0.         0.09326437 0.         0.10617464 0.         0.11003182
 0.23482583 0.18994526 0.         0.17570681 0.         0.
 0.09005126]",1.0520598160930346,1.0039131644388466,0.09326436814828959,0.0,0.10617464113831884,0.0,0.1100318249563077,0.2348258322368696,0.18994526469240972,0.0,0.17570680893500748,0.0,0.0,0.09005125989279712,0.0
436,2015-09-29,"[0.         0.09381641 0.         0.10582068 0.         0.11038259
 0.23473955 0.18955771 0.         0.17602847 0.         0.
 0.08965459]",1.0417068403028389,0.9933255338682498,0.09381641440147086,0.0,0.10582067796438303,0.0,0.11038259236611536,0.23473954983472897,0.18955771011815237,0.0,0.17602846838744152,0.0,0.0,0.08965458692770797,0.0
437,2015-09-30,"[0.         0.09343182 0.         0.1050746  0.         0.11042699
 0.23485778 0.18940457 0.         0.17682511 0.         0.
 0.08997913]",1.0321394518547866,0.9866469864303032,0.0934318180666638,0.0,0.10507459680031078,0.0,0.11042699452037226,0.2348577826572055,0.18940457148746018,0.0,0.1768251093041196,0.0,0.0,0.08997912716386787,0.0
438,2015-10-01,"[0.         0.09255115 0.         0.10507895 0.         0.11057709
 0.23523722 0.18925109 0.         0.17698266 0.         0.
 0.09032184]",1.0328495219590825,0.9921087935853099,0.09255115327807245,0.0,0.10507894557515994,0.0,0.11057709416331052,0.23523721520344654,0.18925108981780098,0.0,0.17698266142991123,0.0,0.0,0.09032184053229834,0.0
439,2015-10-02,"[0.         0.09069394 0.         0.10450872 0.         0.11275737
 0.23720431 0.1877369  0.         0.17571153 0.         0.
 0.09138722]",1.0339032188807697,0.9907827586604213,0.09069394050773544,0.0,0.10450872303307233,0.0,0.11275737123546759,0.23720431462122046,0.18773689843801675,0.0,0.17571153236819678,0.0,0.0,0.09138721979629066,0.0
440,2015-10-05,"[0.         0.09128205 0.         0.10421614 0.         0.11350636
 0.23762369 0.18697762 0.         0.17534576 0.         0.
 0.09104838]",1.0250365766596254,0.9800977180524235,0.09128204763084996,0.0,0.104216143757229,0.0,0.11350636201022499,0.2376236875279076,0.18697762214690158,0.0,0.1753457609513119,0.0,0.0,0.0910483759755748,0.0
441,2015-10-06,"[0.         0.09124949 0.         0.10446209 0.         0.11351334
 0.23778562 0.1869786  0.         0.17499464 0.         0.
 0.09101622]",1.0419186377136047,0.9952067089424417,0.09124949366833998,0.0,0.1044620930344606,0.0,0.1135133381087398,0.23778561739890683,0.1869785981305549,0.0,0.17499463678038418,0.0,0.0,0.0910162228786137,0.0
442,2015-10-07,"[0.         0.08996226 0.         0.10574102 0.         0.11385254
 0.23844609 0.18686153 0.         0.1736938  0.         0.
 0.09144275]",1.055835160128985,1.0081118874745019,0.08996226274228537,0.0,0.10574102346992358,0.0,0.11385254331738409,0.23844609077624943,0.18686153022787907,0.0,0.17369379814930352,0.0,0.0,0.09144275131697487,0.0
443,2015-10-08,"[0.         0.09030157 0.         0.10578977 0.         0.113767
 0.23823016 0.18684297 0.         0.17398882 0.         0.
 0.09107971]",1.0666929019724307,1.0129667789692889,0.09030156873689678,0.0,0.1057897720643227,0.0,0.11376699786871776,0.23823015643442846,0.18684297402487116,0.0,0.1739888228470014,0.0,0.0,0.09107970802376171,0.0
444,2015-10-09,"[0.         0.09060068 0.         0.10671564 0.         0.11417832
 0.23808259 0.18650345 0.         0.17353349 0.         0.
 0.09038581]",1.076308467882339,1.017643362069594,0.09060068250175118,0.0,0.10671564491705748,0.0,0.11417832435250999,0.2380825949407904,0.18650344961652007,0.0,0.17353349250819924,0.0,0.0,0.09038581116317164,0.0
445,2015-10-12,"[0.         0.08955604 0.         0.10549398 0.         0.11412845
 0.23851946 0.18651297 0.         0.1743573  0.         0.
 0.0914318 ]",1.0847096622910761,1.0306909806866353,0.08955603862390019,0.0,0.10549397869333113,0.0,0.11412845378259935,0.23851946111984074,0.18651296883039767,0.0,0.17435730153362014,0.0,0.0,0.09143179741631076,0.0
446,2015-10-13,"[0.         0.08950198 0.         0.10611694 0.         0.11408017
 0.23844743 0.18655312 0.         0.17419161 0.         0.
 0.09110876]",1.0860115726056994,1.0284834757154881,0.0895019772323006,0.0,0.10611693589682242,0.0,0.1140801689427378,0.23844742906190325,0.18655311545462203,0.0,0.17419161358553667,0.0,0.0,0.09110875982607723,0.0
447,2015-10-14,"[0.         0.08956992 0.         0.10614704 0.         0.11397968
 0.23824549 0.18661458 0.         0.17450258 0.         0.
 0.09094071]",1.0866086934631645,1.0277394649746163,0.08956991750371372,0.0,0.10614703908626683,0.0,0.11397968024538206,0.23824549269230566,0.18661457975253806,0.0,0.1745025848423352,0.0,0.0,0.09094070587745841,0.0
448,2015-10-15,"[0.         0.08975211 0.         0.10497171 0.         0.11404405
 0.23832304 0.18651596 0.         0.17512216 0.         0.
 0.09127098]",1.075592171536317,1.0227527848701332,0.08975210874374004,0.0,0.10497170863414948,0.0,0.11404405484914543,0.23832303914550285,0.1865159556685329,0.0,0.17512215706965953,0.0,0.0,0.09127097588926977,0.0
449,2015-10-16,"[0.         0.08979983 0.         0.10456054 0.         0.11414499
 0.23842144 0.1864104  0.         0.17530184 0.         0.
 0.09136096]",1.0652960560913196,1.016168175439908,0.08979982840393073,0.0,0.10456053835343915,0.0,0.11414499069630583,0.23842144105408106,0.18641039548611818,0.0,0.17530184127641124,0.0,0.0,0.0913609647297138,0.0
450,2015-10-19,"[0.         0.09032887 0.         0.10509392 0.         0.11390409
 0.2378134  0.18650082 0.         0.17574783 0.         0.
 0.09061106]",1.0863175702479497,1.0250898852190582,0.09032887407791607,0.0,0.10509392484714236,0.0,0.11390408730939681,0.23781339890716185,0.18650082460518555,0.0,0.17574783378985698,0.0,0.0,0.09061105646334044,0.0
451,2015-10-20,"[0.         0.09106701 0.         0.10536937 0.         0.11416219
 0.23740659 0.18621999 0.         0.17590687 0.         0.
 0.08986799]",1.083216853218794,1.019254946232414,0.09106701292041905,0.0,0.10536936836246753,0.0,0.11416219223916106,0.23740658854585459,0.18621998519261634,0.0,0.17590686560746033,0.0,0.0,0.08986798713202115,0.0
452,2015-10-21,"[0.         0.0910803  0.         0.10515165 0.         0.11422945
 0.23737223 0.18617355 0.         0.17606491 0.         0.
 0.0899279 ]",1.095400859072899,1.0251904871889168,0.09108029643366018,0.0,0.10515165333130651,0.0,0.11422945014941235,0.23737223140058303,0.18617355358778914,0.0,0.17606491315474224,0.0,0.0,0.08992790194250656,0.0
453,2015-10-22,"[0.         0.09086358 0.         0.10515214 0.         0.11394092
 0.23726675 0.1864401  0.         0.17626681 0.         0.
 0.0900697 ]",1.1026513920452068,1.0309079130212846,0.09086357837195008,0.0,0.10515214284568496,0.0,0.11394092196530915,0.23726675081644596,0.1864400954892485,0.0,0.17626681405451394,0.0,0.0,0.09006969645684737,0.0
454,2015-10-23,"[0.         0.09047762 0.         0.10471475 0.         0.11425404
 0.23770633 0.18626035 0.         0.17609536 0.         0.
 0.09049154]",1.0841640133869725,1.0254541331772227,0.09047762102433124,0.0,0.10471475305059642,0.0,0.11425404111911384,0.23770632916199272,0.1862603508202518,0.0,0.17609536067292325,0.0,0.0,0.09049154415079082,0.0
455,2015-10-26,"[0.         0.08991222 0.         0.10572689 0.         0.11412802
 0.23783506 0.18646768 0.         0.17546442 0.         0.
 0.09046572]",1.0989355001910277,1.0355404065810045,0.08991221570900673,0.0,0.10572689174440396,0.0,0.11412801785017035,0.23783505551839781,0.18646767883158977,0.0,0.17546442457404074,0.0,0.0,0.09046571577239075,0.0
456,2015-10-27,"[0.         0.08915218 0.         0.10624823 0.         0.11402882
 0.23811146 0.18664574 0.         0.17500431 0.         0.
 0.09080925]",1.1042340809397886,1.041584775048757,0.08915218447126017,0.0,0.10624823058761226,0.0,0.11402881770158962,0.23811146347807824,0.18664574436567186,0.0,0.17500430982813822,0.0,0.0,0.09080924956764952,0.0
457,2015-10-28,"[0.         0.08820074 0.         0.10676805 0.         0.11448315
 0.23883126 0.18643844 0.         0.174      0.         0.
 0.09127836]",1.0905921609745286,1.02746878831552,0.08820073768323537,0.0,0.10676804934324788,0.0,0.11448315439245284,0.2388312601760397,0.18643843599429014,0.0,0.17400000167307636,0.0,0.0,0.09127836073765769,0.0
458,2015-10-29,"[0.         0.08816622 0.         0.10535466 0.         0.11473091
 0.23927902 0.18626763 0.         0.17414343 0.         0.
 0.09205814]",1.1067214243100616,1.0356162501656965,0.08816621675511625,0.0,0.10535466464417328,0.0,0.11473090952150035,0.23927901900742038,0.1862676258104012,0.0,0.17414342876546227,0.0,0.0,0.09205813549592626,0.0
459,2015-10-30,"[0.         0.08788765 0.         0.10664235 0.         0.1139534
 0.2389955  0.18699774 0.         0.17368231 0.         0.
 0.09184106]",1.1359965867869564,1.0526499247912406,0.08788764722273332,0.0,0.10664234653855637,0.0,0.11395340224151797,0.23899549659388178,0.18699773755392943,0.0,0.1736823072493721,0.0,0.0,0.09184106260000917,0.0
460,2015-11-02,"[0.         0.08895398 0.         0.10511258 0.         0.11365158
 0.23836643 0.18712698 0.         0.17513045 0.         0.
 0.09165801]",1.1334089180453537,1.05222361424218,0.08895397514455224,0.0,0.10511257633554458,0.0,0.11365158312713924,0.23836642687169365,0.18712698307435038,0.0,0.17513044651063017,0.0,0.0,0.09165800893608982,0.0
461,2015-11-03,"[0.         0.08809322 0.         0.1048853  0.         0.11370774
 0.23878171 0.1871644  0.         0.17501913 0.         0.
 0.09234849]",1.1288746471161863,1.055603150083832,0.08809321790640201,0.0,0.10488530014407563,0.0,0.11370773851152487,0.238781714662001,0.1871644034750798,0.0,0.175019133743452,0.0,0.0,0.09234849155746488,0.0
462,2015-11-04,"[0.         0.08729641 0.         0.10419741 0.         0.11386791
 0.23927466 0.18696235 0.         0.17519824 0.         0.
 0.09320302]",1.1390230618147803,1.0680866434690834,0.08729640853430079,0.0,0.10419740765413985,0.0,0.11386791428613516,0.23927466070202894,0.18696234572100498,0.0,0.1751982444060771,0.0,0.0,0.09320301869631323,0.0
463,2015-11-05,"[0.         0.08742803 0.         0.1044845  0.         0.11399836
 0.23927823 0.186808   0.         0.17505505 0.         0.
 0.09294783]",1.1405800544062596,1.0657900598020578,0.08742802608836092,0.0,0.1044844991461892,0.0,0.11399835532723779,0.2392782340050372,0.186808004184091,0.0,0.1750550537178238,0.0,0.0,0.09294782753126019,0.0
464,2015-11-06,"[0.         0.08640969 0.         0.10378575 0.         0.11424377
 0.23980456 0.18654028 0.         0.1754374  0.         0.
 0.09377854]",1.1260828665261773,1.0626576676574822,0.0864096949503915,0.0,0.10378575001943503,0.0,0.11424377430724153,0.2398045580052962,0.18654028374908743,0.0,0.17543739897299984,0.0,0.0,0.09377853999554836,0.0
465,2015-11-09,"[0.         0.08560035 0.         0.10498404 0.         0.11474517
 0.24050756 0.18621288 0.         0.17398673 0.         0.
 0.09396327]",1.1175916107204733,1.058008608667536,0.08560035048539456,0.0,0.10498404440534871,0.0,0.11474516887798382,0.2405075565575867,0.18621287545222584,0.0,0.17398673058407527,0.0,0.0,0.09396327363738519,0.0
466,2015-11-10,"[0.         0.08595859 0.         0.10549039 0.         0.11466672
 0.24026735 0.18619313 0.         0.17405788 0.         0.
 0.09336594]",1.1209051399771832,1.0606551375027504,0.08595859256336148,0.0,0.10549038571460119,0.0,0.11466672097936649,0.2402673490515735,0.18619313092119488,0.0,0.1740578841808178,0.0,0.0,0.09336593658908471,0.0
467,2015-11-11,"[0.         0.08707124 0.         0.10398262 0.         0.11538708
 0.24024035 0.18544362 0.         0.17470889 0.         0.
 0.0931662 ]",1.1187549584621592,1.0588009024349196,0.08707124348899387,0.0,0.10398262058643397,0.0,0.11538707995487384,0.2402403514070715,0.18544361556007596,0.0,0.17470888931844483,0.0,0.0,0.09316619968410607,0.0
468,2015-11-12,"[0.         0.0862473  0.         0.10489454 0.         0.11557403
 0.2407468  0.18540626 0.         0.17366022 0.         0.
 0.09347085]",1.1193995349063974,1.0603997981156557,0.0862472984127952,0.0,0.10489453701632104,0.0,0.11557403166336906,0.24074679908119695,0.18540625669163266,0.0,0.17366022308544513,0.0,0.0,0.09347085404924008,0.0
469,2015-11-13,"[0.         0.08663113 0.         0.10519841 0.         0.1161638
 0.24096785 0.18489708 0.         0.17306341 0.         0.
 0.09307832]",1.102966361221806,1.0477379230351507,0.08663112711787666,0.0,0.10519840719474689,0.0,0.11616380440197234,0.24096784829794868,0.18489708156786727,0.0,0.17306341056448254,0.0,0.0,0.09307832085510566,0.0
470,2015-11-16,"[0.         0.08676836 0.         0.10430693 0.         0.11605479
 0.24098147 0.18493149 0.         0.17355825 0.         0.
 0.09339871]",1.0923817180563442,1.0431480847996604,0.08676835613311641,0.0,0.10430693187036151,0.0,0.11605478928956649,0.24098146753635577,0.18493149226114783,0.0,0.17355825199219327,0.0,0.0,0.09339871091725872,0.0
471,2015-11-17,"[0.         0.10094824 0.         0.12606961 0.         0.10920071
 0.21072997 0.16108641 0.08566585 0.12976169 0.         0.07653753
 0.        ]",1.0787023696774152,1.0363958753052114,0.10094824174998968,0.0,0.12606960664171396,0.0,0.10920070519983677,0.2107299680012744,0.1610864093061187,0.08566584761569772,0.12976168895512974,0.0,0.07653753253023902,0.0,0.0
472,2015-11-18,"[0.         0.10385041 0.         0.12941406 0.         0.10650741
 0.2014876  0.15787668 0.09434603 0.12425379 0.         0.08226403
 0.        ]",1.0869451922610538,1.044556890320063,0.1038504100037694,0.0,0.12941406062705577,0.0,0.10650740534347652,0.20148759847902936,0.1578766766018691,0.09434602624539097,0.12425379264955315,0.0,0.08226403004985568,0.0,0.0
473,2015-11-19,"[0.         0.10420598 0.         0.12983459 0.         0.10584385
 0.19984278 0.15820498 0.09526728 0.12466611 0.         0.08213442
 0.        ]",1.0893706445384117,1.0480612568134922,0.10420597675815609,0.0,0.12983459329030625,0.0,0.10584385123583147,0.19984278354117324,0.1582049848470219,0.0952672794881396,0.12466610719690661,0.0,0.08213442364246494,0.0,0.0
474,2015-11-20,"[0.         0.10391029 0.         0.12972936 0.         0.10566347
 0.19991532 0.15875735 0.094894   0.12579853 0.         0.08133168
 0.        ]",1.1072900775149763,1.0584025401716375,0.10391029310627031,0.0,0.1297293623987828,0.0,0.1056634672522516,0.19991531755550415,0.15875734964798785,0.09489399681778729,0.12579852918497722,0.0,0.08133168403643874,0.0,0.0
475,2015-11-23,"[0.         0.10417913 0.         0.12951038 0.         0.10525956
 0.19959615 0.15917219 0.09463545 0.12689937 0.         0.08074776
 0.        ]",1.1075485851908704,1.0605010332564504,0.10417913228527874,0.0,0.12951038497912382,0.0,0.10525955959212197,0.19959614684868693,0.1591721902874243,0.09463545173854956,0.1268993694473891,0.0,0.08074776482142575,0.0,0.0
476,2015-11-24,"[0.         0.10383275 0.         0.12917429 0.         0.10513667
 0.1999675  0.15966638 0.09412549 0.12804135 0.         0.08005557
 0.        ]",1.1064523200376892,1.0574216653338981,0.1038327487248045,0.0,0.12917429409828435,0.0,0.10513667081622075,0.19996749641884268,0.159666383843268,0.09412548866518479,0.128041352368109,0.0,0.08005556506528592,0.0,0.0
477,2015-11-25,"[0.         0.10351162 0.         0.12884295 0.         0.10483832
 0.2003037  0.1603136  0.09381307 0.12899792 0.         0.07937881
 0.        ]",1.1101054343721402,1.0549895834859893,0.103511619307582,0.0,0.12884294880456265,0.0,0.1048383213890992,0.2003037013803935,0.16031359927210045,0.09381307307624129,0.12899792404655291,0.0,0.07937881272346801,0.0,0.0
478,2015-11-27,"[0.         0.10268935 0.         0.12865697 0.         0.10488589
 0.20108232 0.16066751 0.09379716 0.12902337 0.         0.07919742
 0.        ]",1.131761955929263,1.0705768723397018,0.10268935269558975,0.0,0.1286569694457265,0.0,0.10488589299843279,0.2010823215632344,0.16066751012169653,0.09379715914527281,0.12902337260460572,0.0,0.07919742142544134,0.0,0.0
479,2015-11-30,"[0.         0.10282752 0.         0.12834436 0.         0.10441133
 0.20093293 0.16105406 0.09375487 0.12973943 0.         0.07893551
 0.        ]",1.1202596114437033,1.0712715186309447,0.10282752392174707,0.0,0.12834435511800635,0.0,0.10441132733724608,0.20093292985842184,0.1610540569161929,0.0937548662460951,0.1297394268177514,0.0,0.07893551378453932,0.0,0.0
480,2015-12-01,"[0.         0.10234517 0.         0.12811216 0.         0.10445837
 0.20143979 0.16134348 0.09347022 0.13029009 0.         0.07854072
 0.        ]",1.122760048543172,1.0732647188556128,0.10234516619081323,0.0,0.12811215506149676,0.0,0.10445836754034495,0.20143979425814076,0.1613434818111653,0.09347021930226984,0.13029009217930768,0.0,0.0785407236564617,0.0,0.0
481,2015-12-02,"[0.         0.1021809  0.         0.12789543 0.         0.10399096
 0.20146167 0.16194657 0.09326612 0.13130351 0.         0.07795484
 0.        ]",1.1155808288210647,1.0698376069042292,0.10218089918248047,0.0,0.12789542917939323,0.0,0.10399096466580368,0.20146166674402394,0.16194656676482327,0.09326611849391135,0.13130351299597803,0.0,0.07795484197358614,0.0,0.0
482,2015-12-03,"[0.         0.10202073 0.         0.12738295 0.         0.1034497
 0.20158751 0.16284607 0.09268369 0.13302744 0.         0.07700191
 0.        ]",1.114357925757696,1.0693406095057947,0.10202072946198917,0.0,0.12738294938223577,0.0,0.10344969526855925,0.20158750588640137,0.16284607206741736,0.09268369411338179,0.1330274448796439,0.0,0.07700190894037147,0.0,0.0
483,2015-12-04,"[0.         0.10211845 0.         0.1271988  0.         0.10316068
 0.20141834 0.16320455 0.09245695 0.13385726 0.         0.07658498
 0.        ]",1.099254583608538,1.0587001990679943,0.10211844980212771,0.0,0.12719880070704095,0.0,0.10316067795212816,0.20141833800542622,0.1632045536859218,0.0924569452285335,0.1338572569753789,0.0,0.0765849776434429,0.0,0.0
484,2015-12-07,"[0.         0.10284357 0.         0.12710159 0.         0.10296284
 0.2007207  0.16311706 0.09250123 0.13411334 0.         0.07663967
 0.        ]",1.0816019070783534,1.0426102027774873,0.10284356628567674,0.0,0.12710158774982494,0.0,0.10296284269982095,0.200720696009393,0.16311705919339198,0.09250123206190161,0.1341133437076544,0.0,0.07663967229233645,0.0,0.0
485,2015-12-08,"[0.         0.10319768 0.         0.12691104 0.         0.10249731
 0.20028791 0.16360332 0.09212322 0.13538244 0.         0.07599709
 0.        ]",1.0846709681948106,1.0465520566026631,0.10319767645254091,0.0,0.12691103577986326,0.0,0.10249731204242249,0.20028790943131253,0.16360331720350826,0.09212322421647338,0.13538243510044357,0.0,0.07599708977343565,0.0,0.0
486,2015-12-09,"[0.         0.1028005  0.         0.12648869 0.         0.10244538
 0.2007514  0.16400614 0.09176145 0.13608476 0.         0.0756617
 0.        ]",1.0741930600184804,1.0403270480505713,0.10280050040636392,0.0,0.1264886861641798,0.0,0.1024453780003805,0.2007513998929276,0.16400613714102819,0.09176144616993416,0.1360847564858004,0.0,0.07566169573938555,0.0,0.0
