,Date,Weights,Profit,Base Profit,HDSN,KAMN,WLFC,LAWS,GGG,ITT,FLS,IEX,SPAR,OSK,F,PCAR,cash
1163,2018-08-17,"[0.         0.         0.09165845 0.09326061 0.17159388 0.07908256
 0.         0.15660901 0.15982659 0.08128378 0.08523407 0.08145106
 0.        ]",1.662922967285273,1.3946535299024465,0.0,0.09165844501123281,0.09326060546060469,0.1715938822313355,0.07908255762695328,0.0,0.15660901175246808,0.15982659455722625,0.08128377594458297,0.08523406981826341,0.08145105759733293,0.0,0.0
1164,2018-08-20,"[0.         0.         0.09170286 0.09330948 0.17144919 0.07878601
 0.         0.15785957 0.15846459 0.08082189 0.08563916 0.08196725
 0.        ]",1.6683194711879383,1.3965966236919936,0.0,0.09170285676718233,0.093309483416448,0.1714491880771224,0.0787860120326594,0.0,0.15785956616671618,0.15846459412172484,0.08082189196232774,0.08563915677166319,0.08196725068415596,0.0,0.0
1165,2018-08-21,"[0.         0.         0.09181674 0.0930603  0.17145298 0.07899998
 0.         0.15806803 0.1579784  0.08078282 0.08592608 0.08191466
 0.        ]",1.706248502882744,1.422692133688198,0.0,0.09181674332875134,0.09306029562621564,0.17145298499869674,0.07899998086159428,0.0,0.15806803133387695,0.1579783979467323,0.0807828219867462,0.08592608334528254,0.08191466057210393,0.0,0.0
1166,2018-08-22,"[0.         0.         0.09188445 0.09304003 0.17139691 0.07888599
 0.         0.15793409 0.15817061 0.08071155 0.08584091 0.08213547
 0.        ]",1.7224577777672523,1.4343959332199707,0.0,0.09188444650022028,0.09304003459801213,0.1713969102032078,0.0788859902973574,0.0,0.1579340921096448,0.15817060890645906,0.08071154544507873,0.085840905199934,0.08213546674008572,0.0,0.0
1167,2018-08-23,"[0.         0.         0.0920907  0.09302968 0.17130149 0.07900324
 0.         0.15773821 0.15822526 0.08056424 0.08581362 0.08223355
 0.        ]",1.7204962952955742,1.4328005562012385,0.0,0.09209070173977792,0.09302968482037302,0.1713014906791142,0.07900324261300506,0.0,0.15773821200729135,0.15822525929777825,0.08056423587503408,0.08581362267685196,0.08223355029077414,0.0,0.0
1168,2018-08-24,"[0.         0.         0.09206482 0.0928759  0.17134264 0.07891478
 0.         0.15764711 0.15835675 0.08058781 0.0858383  0.08237188
 0.        ]",1.7157167470033303,1.427766112807962,0.0,0.09206482118137502,0.09287589933565855,0.17134263693042093,0.07891477713189256,0.0,0.1576471140517309,0.1583567543611269,0.08058781359390106,0.08583830437869867,0.08237187903519533,0.0,0.0
1169,2018-08-27,"[0.         0.         0.09211326 0.09293541 0.17131932 0.07900523
 0.         0.1576531  0.15827567 0.08055085 0.08584769 0.08229948
 0.        ]",1.7077606017713334,1.4213713845036855,0.0,0.09211325721753266,0.09293540947850575,0.17131931835900777,0.07900523421192203,0.0,0.15765309869881886,0.15827567112881658,0.08055084765425155,0.0858476881706309,0.082299475080514,0.0,0.0
1170,2018-08-28,"[0.         0.         0.09220971 0.09298185 0.17125534 0.07902872
 0.         0.15754822 0.15834491 0.08046683 0.08578694 0.08237747
 0.        ]",1.7237113471776722,1.4339397524227442,0.0,0.09220970619434002,0.09298185432658729,0.1712553378702473,0.07902872480953757,0.0,0.157548216553226,0.1583449138576224,0.0804668348476776,0.08578693680858451,0.08237747473217726,0.0,0.0
1171,2018-08-29,"[0.         0.         0.0923655  0.09319252 0.17109781 0.07903339
 0.         0.15739601 0.15849566 0.08031936 0.08561892 0.08248083
 0.        ]",1.7243478963037524,1.431365846765727,0.0,0.09236549667221357,0.09319252269422759,0.171097808894273,0.0790333850059365,0.0,0.1573960137888438,0.15849566013104735,0.08031935999845372,0.08561892135322423,0.08248083146178026,0.0,0.0
1172,2018-08-30,"[0.         0.         0.09240681 0.09317232 0.17107735 0.07906823
 0.         0.15733389 0.15851908 0.08028877 0.08561529 0.08251827
 0.        ]",1.7218494418018004,1.4284328987075328,0.0,0.0924068103983521,0.09317231531657374,0.17107734631740018,0.07906822936618921,0.0,0.15733388985439822,0.1585190754608308,0.08028877166564495,0.08561528992851972,0.08251827169209108,0.0,0.0
