,Date,Weights,Profit,Base Profit,ITT,IEX,GGG,FLS,HDSN,KAMN,WLFC,LAWS,JNJ,BMY,PFE,ABT,cash
469,2015-11-13,"[0.         0.11998847 0.08071864 0.         0.07485791 0.09165679
 0.11996563 0.08119022 0.09174456 0.11348206 0.0697393  0.06871466
 0.08794175]",0.9779414428955563,1.0715227900696376,0.11998846731073662,0.08071864293804021,0.0,0.07485791232361526,0.09165679421478914,0.11996563461889037,0.08119021531419013,0.09174455723719559,0.11348206355431009,0.0697392958376344,0.06871466413508963,0.08794175251550863,0.0
470,2015-11-16,"[0.         0.12003077 0.08071796 0.         0.07488053 0.09173726
 0.11985592 0.08124981 0.0917109  0.11346694 0.06971711 0.06879635
 0.08783645]",0.9641874617679822,1.0598988482922636,0.12003077334165477,0.0807179587437302,0.0,0.07488053059203649,0.09173726418932061,0.11985591822218573,0.08124981031456875,0.09171089826594732,0.11346693575670638,0.06971710857501881,0.06879635440101677,0.08783644759781407,0.0
471,2015-11-17,"[0.         0.1246234  0.07960471 0.         0.07583441 0.09124846
 0.11320412 0.08295954 0.09338791 0.11371834 0.06945691 0.07507743
 0.08088478]",0.9681551083234619,1.0625204766422311,0.12462339784954607,0.07960471051501368,0.0,0.07583440902630127,0.09124845724603316,0.11320411880495039,0.08295953973174018,0.09338791063171935,0.1137183365049663,0.06945691278135821,0.07507742695641491,0.08088477995195643,0.0
472,2015-11-18,"[0.         0.12457709 0.07917068 0.         0.076685   0.09237502
 0.11228566 0.08336867 0.0930535  0.11307258 0.06904204 0.07600997
 0.08035978]",0.9816714422212561,1.0740489386119092,0.124577092180237,0.07917067612238103,0.0,0.07668500288772677,0.0923750240901658,0.11228565759595718,0.08336867241329807,0.09305349519955225,0.11307257893048826,0.0690420431296868,0.07600997392913258,0.08035978352137435,0.0
473,2015-11-19,"[0.         0.12437477 0.0790427  0.         0.07702073 0.09276604
 0.11224686 0.08335781 0.0929263  0.11270273 0.06895723 0.07613866
 0.08046618]",0.9880231136065427,1.0801323392068611,0.12437477024792105,0.07904269568747134,0.0,0.0770207343813836,0.09276603618747241,0.1122468573008365,0.08335781035149939,0.09292629627610567,0.11270272567333654,0.06895723394437306,0.07613865750954325,0.08046618244005711,0.0
474,2015-11-20,"[0.         0.12431056 0.07903455 0.         0.07710958 0.09281662
 0.11229576 0.08330241 0.092928   0.11256596 0.06896486 0.07610119
 0.08057052]",0.993459984312201,1.0863147370891673,0.12431055641991165,0.07903455164686451,0.0,0.07710957539121809,0.09281661693792059,0.11229576325760106,0.08330241478022471,0.09292800036148467,0.11256595829008151,0.06896485557166825,0.07610118629417002,0.08057052104885506,0.0
475,2015-11-23,"[0.         0.12419576 0.07900295 0.         0.0771909  0.09291985
 0.11236368 0.08328614 0.09287392 0.11247137 0.06892696 0.07609356
 0.0806749 ]",1.0037857798723253,1.0973429658486935,0.12419576465131711,0.07900294595436833,0.0,0.077190902430043,0.09291985026527834,0.11236367534335205,0.08328613915822523,0.09287392403493837,0.11247136828895171,0.06892696313089726,0.07609356381314934,0.0806749029294793,0.0
476,2015-11-24,"[0.         0.12426697 0.07904338 0.         0.07715936 0.09279013
 0.11240599 0.08320797 0.09296871 0.11244909 0.06900814 0.07599804
 0.08070222]",0.998933011703997,1.0912454279492099,0.12426697128652532,0.0790433800039239,0.0,0.07715936267949669,0.0927901288178539,0.11240598799472062,0.08320797492532071,0.09296871041733303,0.11244908536184599,0.06900813899907846,0.07599804297617818,0.08070221653772339,0.0
477,2015-11-25,"[0.         0.12418317 0.07905585 0.         0.07711237 0.09277083
 0.11253504 0.0831976  0.09293855 0.11249455 0.06899284 0.07589723
 0.08082197]",0.9962956122135121,1.0922889456699294,0.12418316828580063,0.07905585409399697,0.0,0.07711236917824349,0.09277082568364578,0.11253504031949495,0.08319759620219079,0.09293855413856004,0.1124945507642993,0.06899283892638457,0.07589723389623011,0.08082196851115328,0.0
478,2015-11-27,"[0.         0.12421409 0.07902229 0.         0.07721069 0.09285199
 0.11239852 0.08322173 0.09294425 0.11241087 0.06894309 0.07604223
 0.08074024]",1.0041534770839893,1.096423589182181,0.12421408936983269,0.07902229199981463,0.0,0.07721068766317297,0.0928519941726024,0.11239851971508547,0.08322173393952197,0.09294425441137912,0.1124108655000214,0.06894309309468115,0.07604223252304915,0.08074023761083887,0.0
479,2015-11-30,"[0.         0.12427442 0.07902491 0.         0.07722362 0.0928272
 0.11236643 0.0831998  0.09298139 0.11237494 0.06899863 0.07604055
 0.08068811]",1.0046892841476123,1.097851670221635,0.12427442489382391,0.07902491442367048,0.0,0.07722361653148138,0.09282719982362116,0.11236642812424226,0.08319979970064124,0.092981388751432,0.11237493520538848,0.06899863176369955,0.07604055273619446,0.0806881080458051,0.0
480,2015-12-01,"[0.         0.12421554 0.07900333 0.         0.07730947 0.0928873
 0.1124124  0.08315348 0.09297156 0.11225963 0.06899819 0.07602099
 0.08076812]",1.0069069593294486,1.0990408600343131,0.1242155401479635,0.0790033341970391,0.0,0.07730947407769917,0.09288729503397675,0.11241239569076984,0.08315348021484667,0.09297155945291524,0.11225962703420937,0.0689981869591487,0.0760209902628999,0.0807681169285318,0.0
481,2015-12-02,"[0.         0.12427034 0.07901797 0.         0.07728118 0.09283615
 0.11238462 0.08315169 0.0930055  0.11228103 0.06902094 0.07602334
 0.08072723]",1.0069152678333788,1.097913009675298,0.1242703435069961,0.0790179722836523,0.0,0.07728118334958137,0.09283615479932118,0.1123846165446038,0.08315169205243579,0.09300549601255466,0.11228103270095595,0.06902093918726741,0.07602334140966448,0.08072722815296703,0.0
482,2015-12-03,"[0.         0.1243751  0.07903236 0.         0.07721721 0.09276698
 0.11229992 0.0831848  0.09304573 0.1123649  0.06903866 0.07606834
 0.08060599]",1.0089519272372722,1.0990954449487493,0.1243750973820311,0.079032364791901,0.0,0.07721720718246018,0.09276697896947392,0.11229992011236548,0.08318480487388247,0.09304573341449277,0.11236489792806306,0.06903866436840114,0.07606833928051819,0.08060599169641078,0.0
483,2015-12-04,"[0.         0.12423596 0.07895637 0.         0.07743785 0.09298191
 0.11233374 0.08313398 0.09297954 0.11211226 0.06900472 0.07611252
 0.08071115]",1.0059395691800603,1.09840970409655,0.12423595524594082,0.0789563698167805,0.0,0.0774378500254972,0.09298191407276946,0.11233373705071655,0.08313398091636585,0.09297954329996518,0.11211226157273238,0.06900471862744492,0.07611251649609832,0.08071115287568892,0.0
484,2015-12-07,"[0.         0.12425078 0.07897896 0.         0.07739291 0.09291881
 0.11238253 0.08310686 0.09300597 0.11213454 0.06904518 0.07604968
 0.08073377]",0.9913921146676223,1.0842106360969637,0.12425078200682844,0.07897895825380712,0.0,0.07739290865656091,0.09291881071375988,0.11238253124102558,0.08310686007056985,0.09300597450359022,0.11213453971262802,0.06904517824409366,0.07604968462968656,0.08073377196744977,0.0
485,2015-12-08,"[0.         0.12429853 0.0789787  0.         0.07745377 0.0928973
 0.11236652 0.0830455  0.09306759 0.11203107 0.06909187 0.0760398
 0.08072935]",0.9956182393162184,1.0874116870265962,0.12429852758393445,0.0789787048731485,0.0,0.07745376834110347,0.09289729796332799,0.11236652348409905,0.08304549799481915,0.0930675919085287,0.11203107118761174,0.06909186694072944,0.07603980265836656,0.08072934706433096,0.0
486,2015-12-09,"[0.         0.124361   0.07903211 0.         0.07736968 0.09274305
 0.11245704 0.08296976 0.09313826 0.11206239 0.06920119 0.0758955
 0.08077001]",0.9808040036052736,1.0741702261621289,0.12436100429164759,0.07903211487946231,0.0,0.07736967677566466,0.09274304999708625,0.11245704460644503,0.08296975538690078,0.09313825707982704,0.11206239160596818,0.06920118617750473,0.07589550464839412,0.08077001455109922,0.0
487,2015-12-10,"[0.         0.1244747  0.07904559 0.         0.07744808 0.09267043
 0.11245732 0.08285009 0.0932465  0.11188675 0.06935534 0.07582471
 0.08074048]",0.97464989682337,1.068021872162715,0.12447470342684923,0.07904559083573856,0.0,0.07744808050326064,0.09267043225943766,0.11245732178000546,0.08285009010376695,0.09324649994248517,0.11188675412602794,0.06935534330012895,0.07582470798948446,0.08074047573281504,0.0
488,2015-12-11,"[0.         0.12457238 0.07907603 0.         0.0774062  0.09256456
 0.1124421  0.08281884 0.09332175 0.11189799 0.06940836 0.07578901
 0.08070279]",0.9754882272165861,1.0657557392208896,0.1245723774697641,0.07907602950845137,0.0,0.0774061996425382,0.09256456069564699,0.11244209595405943,0.08281884203113893,0.09332174683789254,0.11189799181591484,0.06940835811659644,0.0757890080091612,0.08070278991883603,0.0
489,2015-12-14,"[0.         0.12451908 0.07903153 0.         0.07744334 0.09266967
 0.11238839 0.0828731  0.09325844 0.11191099 0.06931668 0.07590778
 0.080681  ]",0.9709957733629541,1.063612745122903,0.12451907684786742,0.07903153079980162,0.0,0.07744333693373986,0.09266967255169214,0.1123883908296296,0.0828730974361086,0.09325843891456527,0.1119109907441741,0.0693166778947954,0.0759077831957309,0.08068100385189513,0.0
490,2015-12-15,"[0.         0.1244731  0.07900968 0.         0.07748936 0.09272315
 0.11241387 0.08285556 0.09323546 0.11185907 0.06931406 0.07591253
 0.08071417]",0.9694968863883892,1.0619172072875103,0.12447309947346337,0.07900968332262556,0.0,0.07748935505201651,0.09272314904285575,0.11241386789237275,0.08285555763028427,0.09323545761345316,0.11185906937940096,0.06931406290213787,0.07591252552384829,0.08071417216754144,0.0
491,2015-12-16,"[0.         0.12444133 0.07896627 0.         0.07751936 0.0928416
 0.11232825 0.08293739 0.09316582 0.1118835  0.06923888 0.07604643
 0.08063117]",0.9750169075573025,1.0664406938865065,0.12444132702965217,0.07896627067008319,0.0,0.07751936019702076,0.09284159634012258,0.11232825468900845,0.08293739110703024,0.09316581933561452,0.11188349612638666,0.06923888118730649,0.07604643453955828,0.08063116877821673,0.0
492,2015-12-17,"[0.         0.12432015 0.07894634 0.         0.07754845 0.09291439
 0.11242366 0.08292344 0.0931022  0.11185887 0.06921057 0.07600824
 0.08074368]",0.9797553093039919,1.072644279945468,0.12432014663953218,0.07894634324469442,0.0,0.07754845142222858,0.0929143899649373,0.11242366395004842,0.08292343669189395,0.09310220336714506,0.11185886991690251,0.06921057367607923,0.07600823675979779,0.08074368436674051,0.0
493,2015-12-18,"[0.         0.12430241 0.07896506 0.         0.07742159 0.0928715
 0.11243552 0.08299513 0.09306241 0.11204437 0.0691591  0.07601623
 0.08072669]",0.9819979077558247,1.074895007170209,0.12430240555153298,0.07896505895398731,0.0,0.07742159152518546,0.09287149588786656,0.11243551799502469,0.08299512872648576,0.09306241439584483,0.11204436504646403,0.06915910282055439,0.07601622823163007,0.080726690865424,0.0
494,2015-12-21,"[0.         0.12426981 0.07897088 0.         0.07745346 0.09286284
 0.11251689 0.0829258  0.09306853 0.1119731  0.06921708 0.07593496
 0.08080664]",0.9615285060048695,1.0577015659692413,0.12426981456930655,0.0789708753609327,0.0,0.07745346423369352,0.09286283638483567,0.112516889798435,0.08292580482494115,0.0930685311361918,0.1119731016848332,0.06921708442718509,0.07593496006938211,0.08080663751026322,0.0
495,2015-12-22,"[0.         0.12436237 0.07906592 0.         0.07719223 0.09260354
 0.11260426 0.082938   0.09312703 0.11224439 0.06928198 0.07577779
 0.08080247]",0.9578365621141108,1.0524851305580825,0.12436237432947692,0.07906591744751955,0.0,0.07719223430966583,0.09260354407903339,0.11260425936959437,0.08293799817969312,0.09312703439498846,0.11224439354759431,0.06928197786507763,0.07577779353196928,0.08080247294538719,0.0
496,2015-12-23,"[0.         0.12441112 0.07907489 0.         0.07721837 0.09256314
 0.11259616 0.0828896  0.09316962 0.11218926 0.06933687 0.07575628
 0.0807947 ]",0.9548090066736655,1.049230719877462,0.1244111180849681,0.07907489294499646,0.0,0.07721837388444802,0.0925631407642273,0.1125961582867122,0.08288959555379188,0.09316961966967359,0.11218925676962047,0.06933686717937647,0.0757562804280637,0.08079469643412174,0.0
497,2015-12-24,"[0.         0.12440542 0.07911367 0.         0.07720665 0.09245617
 0.11273112 0.08278349 0.09323042 0.11213132 0.06941736 0.07559102
 0.08093335]",0.9667257423602026,1.0624443201024716,0.12440541766229772,0.07911367378344794,0.0,0.07720665272256894,0.09245616700186611,0.11273111561002078,0.0827834870494051,0.09323042327958221,0.11213132176340093,0.06941736284887384,0.07559102497053281,0.08093335330800377,0.0
498,2015-12-28,"[0.         0.12432808 0.07905993 0.         0.07727862 0.09261728
 0.11263045 0.08288291 0.09315052 0.11212841 0.0692586  0.07576262
 0.08090259]",0.9805331090219664,1.072065705771892,0.12432808446763671,0.07905992630933906,0.0,0.07727862403647424,0.09261727585370513,0.11263045180306026,0.08288291001448349,0.09315051733918199,0.11212840652446737,0.06925859519443649,0.07576262124670531,0.08090258721051001,0.0
499,2015-12-29,"[0.         0.1245295  0.07916805 0.         0.07698622 0.0922934
 0.11262987 0.08290532 0.09326323 0.11243275 0.06936055 0.07564173
 0.08078938]",0.9814017184547799,1.073269516620641,0.12452950227452894,0.07916804774923605,0.0,0.07698621842850896,0.09229339924146064,0.11262987127884372,0.08290532021430606,0.0932632301640152,0.1124327450531773,0.06936055458977022,0.0756417283113056,0.08078938269484727,0.0
500,2015-12-30,"[0.         0.1246798  0.07923302 0.         0.07695184 0.09206464
 0.11267568 0.08275506 0.09342342 0.11237922 0.06951455 0.07549783
 0.08082495]",0.9840461007008503,1.0730275547249735,0.12467979501449401,0.07923301996297445,0.0,0.07695183512763634,0.0920646386548559,0.11267567837669576,0.08275506419142123,0.09342342134637832,0.11237921724875874,0.06951454664976925,0.07549783357048871,0.08082494985652725,0.0
501,2015-12-31,"[0.         0.12467105 0.07919645 0.         0.07700022 0.09215399
 0.11259652 0.08280931 0.09338747 0.1123634  0.06945009 0.07560699
 0.08076449]",0.9929582147154783,1.0798369648095194,0.12467104971613067,0.07919645015544281,0.0,0.07700022472382342,0.09215399462811118,0.11259652255806171,0.08280930858805294,0.09338747398205807,0.11236340113433496,0.06945009006211028,0.0756069919095929,0.08076449254228096,0.0
502,2016-01-04,"[0.         0.12415112 0.07914641 0.         0.07714274 0.09238962
 0.11309096 0.08270006 0.09320402 0.11218863 0.06932343 0.07530757
 0.08135544]",0.9898506878282299,1.0782462635481758,0.12415111602048129,0.0791464085169874,0.0,0.0771427441535832,0.09238962150671197,0.11309096061381484,0.08270006359730471,0.0932040205504939,0.11218862584007654,0.06932342817623466,0.07530756975121876,0.08135544127309297,0.0
503,2016-01-05,"[0.         0.12432027 0.07924407 0.         0.07693678 0.09209264
 0.11315238 0.08265119 0.0933357  0.1123482  0.06948437 0.07514348
 0.08129092]",0.9669662516016211,1.0541707894446513,0.12432026659037962,0.07924406615817273,0.0,0.07693678219212849,0.09209264390108148,0.11315237546471413,0.08265119110355643,0.093335703412133,0.11234819638234773,0.06948437177891705,0.07514347876833607,0.0812909242482333,0.0
504,2016-01-06,"[0.         0.12444205 0.07931462 0.         0.07672232 0.09187178
 0.11317305 0.08267505 0.09339472 0.11258516 0.06953578 0.07505845
 0.08122702]",0.9697964071335065,1.0550951045304118,0.124442052914278,0.07931462494594849,0.0,0.07672231592431845,0.091871775390807,0.11317305372425578,0.08267505131139416,0.09339472362124526,0.11258515614905912,0.06953577792717473,0.07505845062905292,0.08122701746246615,0.0
505,2016-01-07,"[0.         0.12444263 0.07927937 0.         0.07688747 0.09194505
 0.11314409 0.08259601 0.09343034 0.11237028 0.06955719 0.07509235
 0.08125522]",0.9534815003709819,1.0407385212928117,0.12444262539112222,0.07927937245807976,0.0,0.07688746942570863,0.0919450480054306,0.11314409414272267,0.08259601245243722,0.09343034175127274,0.11237027653278284,0.06955718826630826,0.07509235219264104,0.08125521938149408,0.0
506,2016-01-08,"[0.         0.12431616 0.07921907 0.         0.07699197 0.09212916
 0.11315932 0.082626   0.09333459 0.11228143 0.06949102 0.07515835
 0.08129293]",0.9414813117119489,1.03067952527998,0.12431616419115753,0.07921906565411808,0.0,0.07699197292792345,0.09212915916476866,0.11315932297468205,0.08262599501329211,0.09333458904375169,0.11228143391457329,0.06949101848251862,0.07515834861416684,0.0812929300190477,0.0
507,2016-01-11,"[0.         0.12436155 0.0792666  0.         0.07677204 0.09199609
 0.11319873 0.08269713 0.0933149  0.11255126 0.06951788 0.07510085
 0.08122297]",0.939583709042887,1.0274985652435271,0.12436155338772206,0.07926659592879615,0.0,0.07677204052158813,0.0919960932692596,0.11319873032914883,0.08269712811170946,0.09331490099026533,0.11255125810542092,0.06951787810508786,0.07510085331837914,0.08122296793262254,0.0
508,2016-01-12,"[0.         0.12431577 0.0792492  0.         0.07687181 0.09203174
 0.11328346 0.08260876 0.09332456 0.1123946  0.06958068 0.07502701
 0.08131241]",0.9214917986425137,1.012022959028248,0.12431577211717103,0.07924920321152018,0.0,0.07687181306396058,0.09203173773901001,0.1132834579037659,0.08260876307758598,0.09332455625832257,0.11239459819524189,0.06958068079922752,0.07502700585150945,0.08131241178268477,0.0
509,2016-01-13,"[0.         0.12433593 0.07927136 0.         0.07685116 0.091969
 0.11334405 0.08256413 0.09335237 0.11237471 0.06965333 0.07494234
 0.08134161]",0.9275783185445787,1.0164882704829852,0.12433593368923472,0.07927135533840562,0.0,0.07685116033399826,0.09196899827349807,0.11334405359841714,0.0825641293474229,0.09335236930694339,0.11237471311827088,0.06965333159954808,0.07494234287990242,0.08134161251435866,0.0
510,2016-01-14,"[0.         0.12452722 0.07936165 0.         0.07666037 0.0916879
 0.11335249 0.08252816 0.09347363 0.1125347  0.06978387 0.07482393
 0.08126608]",0.9248842682666296,1.0138988596832579,0.12452722360397853,0.07936165042169102,0.0,0.07666036708895056,0.09168790064700168,0.11335248964711912,0.08252815924920023,0.09347362677625792,0.11253469885664802,0.06978387371817778,0.07482393492943633,0.08126607506153881,0.0
511,2016-01-15,"[0.         0.12473109 0.07945518 0.         0.0763059  0.09138826
 0.11330966 0.0826272  0.09352277 0.11296748 0.06983074 0.07478251
 0.08107921]",0.8960857905173498,0.9854327317414687,0.12473108649817746,0.07945518034778329,0.0,0.07630589595794379,0.09138825814512208,0.11330966365619717,0.08262719579376646,0.09352277435846046,0.11296747925500618,0.06983073872479462,0.07478251411202269,0.08107921315072573,0.0
512,2016-01-19,"[0.         0.12459906 0.07938198 0.         0.07667541 0.09158353
 0.11338316 0.08242543 0.09355173 0.11247386 0.06986172 0.07475684
 0.08130729]",0.887225468144516,0.9787760927654412,0.12459905701112477,0.07938198105965033,0.0,0.0766754115375466,0.09158353365439284,0.11338315808886633,0.08242542541278501,0.09355172944051743,0.11247386090408579,0.06986171777536432,0.07475683680126065,0.08130728831440574,0.0
513,2016-01-20,"[0.         0.12474449 0.07944331 0.         0.07661309 0.09139204
 0.1134041  0.08232964 0.09366647 0.11245108 0.07001729 0.07465303
 0.08128547]",0.8988367998930644,0.9913010131608685,0.12474449288734987,0.07944331110658757,0.0,0.07661308833292307,0.0913920385849114,0.1134041007651504,0.08232963906110112,0.09366647170866592,0.11245107651304596,0.07001728811833025,0.0746530268609033,0.08128546606103121,0.0
514,2016-01-21,"[0.         0.12474074 0.07948652 0.         0.07649458 0.09126838
 0.11353369 0.08229472 0.09367248 0.1125529  0.07007848 0.07451449
 0.08136301]",0.865580699993804,0.9612243117817252,0.12474074307723211,0.07948652488025673,0.0,0.07649458498843341,0.09126837618439723,0.11353368520665273,0.08229472114647748,0.09367248037588397,0.11255290436841818,0.07007847841327917,0.07451449400456107,0.08136300735440798,0.0
515,2016-01-22,"[0.         0.12479571 0.0794943  0.         0.07636632 0.09122809
 0.11347249 0.0823933  0.0936351  0.11275067 0.07006294 0.07457378
 0.0812273 ]",0.879391394574459,0.9730658761918405,0.1247957086550854,0.07949429864459027,0.0,0.07636631813003478,0.09122809227050947,0.11347248983647322,0.08239330197442384,0.09363510351943155,0.11275066759082727,0.07006294382024139,0.07457377608789595,0.08122729947048679,0.0
516,2016-01-25,"[0.         0.12485525 0.07954415 0.         0.07606515 0.09108384
 0.1134519  0.08255384 0.09358491 0.11317976 0.0700076  0.0745783
 0.08109528]",0.888923219239917,0.9792389532576328,0.1248552506371788,0.07954415459683539,0.0,0.07606515114579646,0.09108384442403006,0.11345190300960381,0.08255384363694009,0.09358490680682682,0.11317975704980486,0.07000760407800692,0.07457830031884062,0.0810952842961362,0.0
517,2016-01-26,"[0.         0.12481319 0.07951594 0.         0.07608644 0.09115162
 0.11341789 0.08259807 0.09354288 0.11320729 0.06993901 0.07464505
 0.0810826 ]",0.8928892886766135,0.9823111089693748,0.12481318818235683,0.07951594457479967,0.0,0.07608644290452742,0.09115162352823869,0.11341789148567492,0.08259807300293068,0.09354288454859105,0.1132072906698568,0.06993901447694555,0.0746450463982292,0.08108260022784913,0.0
518,2016-01-27,"[0.         0.12479269 0.07952937 0.         0.07601362 0.09112557
 0.11346071 0.08262215 0.09351469 0.11330234 0.06993974 0.07460839
 0.08109073]",0.8833381673545591,0.9752688930331415,0.1247926877574072,0.07952936703268929,0.0,0.07601361583488743,0.0911255728512597,0.11346071352425877,0.08262215292979329,0.09351469197399057,0.11330234304181044,0.06993974265506425,0.07460838634287406,0.08109072605596497,0.0
519,2016-01-28,"[0.         0.12457271 0.07962303 0.         0.0759565  0.09091166
 0.11393834 0.08239211 0.09358534 0.11323652 0.06999075 0.07413852
 0.08165453]",0.8952682902715091,0.9861371928069322,0.12457270566527967,0.07962302680635691,0.0,0.07595649626099908,0.09091165856834739,0.11393833502243997,0.08239211418635152,0.09358534457053498,0.11323652049666982,0.06999074803844281,0.07413852332087047,0.08165452706370727,0.0
520,2016-01-29,"[0.         0.12451317 0.07961029 0.         0.07608465 0.09093327
 0.11405739 0.0822671  0.09362103 0.11301584 0.0700608  0.07404607
 0.08179038]",0.9013305569080119,0.9913377626532494,0.12451316504141915,0.07961029007019335,0.0,0.07608465166233712,0.09093327149574988,0.11405738749042939,0.08226710035524806,0.09362103353078594,0.11301584497070202,0.07006080457148604,0.07404607071478915,0.08179038009686006,0.0
521,2016-02-01,"[0.         0.12424319 0.07965282 0.         0.07587761 0.0908686
 0.11437599 0.0823094  0.09352327 0.11329241 0.06989221 0.07383498
 0.08212952]",0.892845042254545,0.9838694170445765,0.12424318662094487,0.07965281873522001,0.0,0.07587761335272594,0.0908685952423218,0.11437599260528299,0.08230940381572562,0.09352326912205706,0.11329241054791041,0.06989221155134012,0.07383498207314458,0.08212951633332657,0.0
522,2016-02-02,"[0.         0.12423674 0.07964161 0.         0.07604556 0.09086691
 0.11441211 0.08216154 0.09361373 0.11303196 0.06994417 0.07379799
 0.08224767]",0.9010505003622911,0.9899619957178989,0.12423674000067779,0.0796416147895584,0.0,0.07604556205181792,0.09086690732889276,0.11441211486798199,0.08216154379257783,0.09361373401653045,0.1130319557940179,0.06994416511008889,0.07379798779612437,0.08224767445173177,0.0
523,2016-02-03,"[0.         0.12449258 0.07973521 0.         0.07574256 0.09054026
 0.11438241 0.08219868 0.09370161 0.11334744 0.07010428 0.07371593
 0.08203904]",0.8957879861512523,0.9812958431008353,0.12449258131062368,0.07973521105587186,0.0,0.0757425555533169,0.09054025957799754,0.11438240662219781,0.08219868332924901,0.09370161143734414,0.1133474404118137,0.07010428365139473,0.0737159266999351,0.08203904035025543,0.0
524,2016-02-04,"[0.         0.12460251 0.07977802 0.         0.07570577 0.09037008
 0.11444677 0.08208636 0.09379059 0.11331175 0.07025408 0.07358984
 0.08206424]",0.9027306514849726,0.9859019019470716,0.12460250827756615,0.07977801712120335,0.0,0.07570577082539376,0.09037007650317619,0.11444677394451422,0.08208636022163215,0.09379058599428235,0.11331174644798034,0.07025408160709835,0.07358983888720469,0.08206424016994847,0.0
525,2016-02-05,"[0.         0.12471357 0.07984122 0.         0.07543479 0.09015749
 0.11444369 0.08216861 0.09380089 0.11365603 0.07026277 0.07355595
 0.081965  ]",0.9140689090222794,0.9932397350586959,0.12471357034931867,0.07984121793573752,0.0,0.07543478937491208,0.09015749472443876,0.11444368741668448,0.08216860610143516,0.09380088605115643,0.11365602723863914,0.07026277351202659,0.07355594926588717,0.08196499802976397,0.0
526,2016-02-08,"[0.         0.12460695 0.07982319 0.         0.07541846 0.09024373
 0.11442024 0.08226157 0.09373865 0.11376258 0.07008191 0.07363013
 0.08201258]",0.9151852378810613,0.9951887945720032,0.12460695438443893,0.07982319451111602,0.0,0.07541846238163379,0.09024372589262473,0.11442023897005549,0.08226157426245675,0.09373864703654286,0.11376257798138996,0.07008191147696874,0.0736301315530514,0.08201258154972137,0.0
527,2016-02-09,"[0.         0.12464124 0.0798058  0.         0.07530941 0.090319
 0.11422447 0.08246098 0.09364721 0.11401637 0.06995933 0.07383649
 0.0817797 ]",0.8999382782282004,0.9819869311961346,0.1246412417419165,0.07980580385311978,0.0,0.07530941485235555,0.09031900086078795,0.11422446984900418,0.08246097659661852,0.093647205186162,0.1140163681454623,0.06995932942315691,0.0738364921300235,0.08177969736139279,0.0
528,2016-02-10,"[0.         0.12445183 0.0797533  0.         0.07535281 0.09050882
 0.11425578 0.08254087 0.093518   0.11405091 0.0698026  0.07390438
 0.08186071]",0.8960712722276146,0.9802903720794285,0.12445183361911408,0.07975330369313312,0.0,0.07535280589193738,0.09050881617654562,0.11425577738894444,0.0825408698548113,0.09351799807568811,0.11405091121557874,0.06980259762934421,0.07390438139628898,0.08186070505861395,0.0
529,2016-02-11,"[0.         0.12440954 0.07973575 0.         0.0754278  0.09055799
 0.11428544 0.08249862 0.09351519 0.11394714 0.06982309 0.07389162
 0.08190784]",0.9018469413047557,0.9867134928757755,0.12440953534446854,0.07973574810237935,0.0,0.07542779952520443,0.09055799001457064,0.11428543506055414,0.08249862175513198,0.0935151851552411,0.11394714418449213,0.06982308541539627,0.07389161923610965,0.0819078362064518,0.0
530,2016-02-12,"[0.         0.12445871 0.07974685 0.         0.07532487 0.09052558
 0.11423359 0.08256854 0.0934877  0.11409915 0.06982412 0.07393662
 0.08179427]",0.879425721239269,0.9677903642568635,0.12445870807550974,0.07974685208756004,0.0,0.07532486691782932,0.09052558283700998,0.11423359490148863,0.08256853952855173,0.09348770309698978,0.11409914763383554,0.06982411588219374,0.07393661564074208,0.08179427339828929,0.0
531,2016-02-16,"[0.         0.12440087 0.07979924 0.         0.07504823 0.09040473
 0.11432682 0.08268709 0.09341457 0.11449615 0.06972633 0.07386686
 0.08182912]",0.8986433873575929,0.9843065717218493,0.12440087016042245,0.07979923912511878,0.0,0.07504823250131955,0.09040472938169722,0.11432681777033168,0.08268709092657882,0.09341457017686813,0.11449614720725408,0.06972632749410346,0.07386685759110986,0.0818291176651959,0.0
532,2016-02-17,"[0.         0.124414   0.07977051 0.         0.07520882 0.09047255
 0.11424959 0.08263695 0.09346138 0.11430073 0.06971705 0.07393266
 0.08183575]",0.9134067266120883,0.99736309027359,0.12441400148554081,0.07977051141992132,0.0,0.07520882305369478,0.09047255277491742,0.11424959388397743,0.0826369455966233,0.09346137624334849,0.11430073251164828,0.06971705175988853,0.07393265983288952,0.08183575143755015,0.0
533,2016-02-18,"[0.         0.12442407 0.07977291 0.         0.07517448 0.09048941
 0.11418696 0.08270056 0.09343811 0.11437335 0.06967488 0.07398703
 0.08177824]",0.9251119954225535,1.0100320571920354,0.12442407001421912,0.07977291332340404,0.0,0.07517448490840029,0.09048941299791499,0.11418695591322492,0.08270055555742245,0.09343811383166228,0.11437334560239533,0.06967487773539471,0.07398702627853775,0.08177824383742423,0.0
534,2016-02-19,"[0.         0.1244358  0.07978402 0.         0.07525195 0.09047264
 0.1141721  0.0826486  0.09350166 0.11425299 0.06967044 0.07396318
 0.08184662]",0.9362115965422743,1.0180007138605924,0.1244358020067751,0.07978401892507452,0.0,0.07525195082916505,0.09047263672130046,0.1141721029164979,0.08264859637143311,0.09350166303648154,0.11425298807244029,0.06967043816533919,0.07396318288071356,0.08184662007477929,0.0
