,Date,Weights,Profit,Base Profit,FLEX,SANM,IEC,CTS,WAT,COHR,PKI,BIO,JKHY,STRM,UIS,EBIX,cash
20,2014-02-04,"[0.         0.0793709  0.17102852 0.06857413 0.13260474 0.06933683
 0.11153945 0.13240441 0.         0.07158476 0.07556499 0.
 0.08799128]",0.992558223662824,0.9981430948298301,0.07937090267521726,0.1710285227682821,0.06857412578936306,0.1326047415630725,0.06933682651316796,0.11153944797297757,0.13240440695751726,0.0,0.0715847623761579,0.0755649851195097,0.0,0.08799127826473459,0.0
21,2014-02-05,"[0.         0.07931958 0.17125006 0.06857389 0.13268644 0.0691639
 0.11184559 0.13220671 0.         0.07169181 0.07536542 0.
 0.0878966 ]",0.9755681263405538,0.9829249245743574,0.07931958161807474,0.17125006305289053,0.06857388666828762,0.1326864423065856,0.0691638968027535,0.11184559117145246,0.13220670570434762,0.0,0.07169181371492211,0.07536542086660301,0.0,0.08789659809408294,0.0
22,2014-02-06,"[0.         0.07917936 0.17122136 0.06847361 0.13276141 0.06933525
 0.11185432 0.13239006 0.         0.07161942 0.07537314 0.
 0.08779207]",0.9680471015325116,0.977729454303849,0.07917935531990797,0.17122136258822213,0.06847361045622077,0.13276141360487184,0.06933524957770369,0.11185432069431879,0.13239005607644874,0.0,0.07161941619218219,0.0753731411819513,0.0,0.08779207430817265,0.0
23,2014-02-07,"[0.         0.0791198  0.17132022 0.06843843 0.13282341 0.06927117
 0.11202211 0.13234453 0.         0.07165858 0.07528081 0.
 0.08772095]",0.9732744619230037,0.9810714371002437,0.07911979618704022,0.17132021879867354,0.06843843446206599,0.1328234121999052,0.06927117099057983,0.11202210675237594,0.13234452699878071,0.0,0.0716585762730276,0.07528080699895903,0.0,0.087720950338592,0.0
24,2014-02-10,"[0.         0.07908285 0.17127273 0.06841666 0.13282562 0.06936507
 0.11198963 0.13244868 0.         0.0715999  0.07531124 0.
 0.08768762]",0.9854881370206536,0.9889389193912385,0.07908285193204277,0.17127272896096243,0.06841665794711833,0.1328256238440297,0.06936507018809872,0.11198963217411313,0.13244868106962387,0.0,0.07159989903059111,0.07531123595168789,0.0,0.08768761890173211,0.0
25,2014-02-11,"[0.         0.07924414 0.17094122 0.06848707 0.13271606 0.06960072
 0.11149268 0.13267494 0.         0.07145616 0.07557961 0.
 0.08780739]",0.9994582141212891,0.999344527224771,0.07924414421158597,0.17094121756912037,0.0684870678912529,0.13271606424259177,0.06960072178678499,0.11149268109502808,0.13267493565040667,0.0,0.07145615796946872,0.07557961486681629,0.0,0.08780739471694435,0.0
26,2014-02-12,"[0.         0.08039349 0.17004239 0.06931467 0.13158721 0.06948788
 0.11030448 0.13250987 0.         0.07093051 0.07669028 0.
 0.08873921]",0.9995906461549999,1.0040993248089132,0.08039349498708374,0.17004239435565288,0.06931466610817237,0.1315872079491438,0.06948788081391674,0.11030448361009648,0.13250987116941895,0.0,0.07093051324795957,0.07669027657174626,0.0,0.0887392111868092,0.0
27,2014-02-13,"[0.         0.08069381 0.17070292 0.06982656 0.13084262 0.06836163
 0.11150535 0.13136425 0.         0.07109173 0.07639422 0.
 0.08921691]",1.0085471074902272,1.0105116411148825,0.08069381172661917,0.17070291587046557,0.0698265636829568,0.13084261559156968,0.06836163145551766,0.11150535332038146,0.13136424558468293,0.0,0.07109173449037069,0.0763942178030552,0.0,0.08921691047438099,0.0
28,2014-02-14,"[0.         0.07991917 0.17098401 0.06913033 0.1310803  0.06874434
 0.11212176 0.13177014 0.         0.07095876 0.07634991 0.
 0.08894129]",1.0098617158102567,1.0123083857091737,0.07991917059537645,0.17098400622235924,0.06913033406064915,0.13108029629487988,0.06874433768520087,0.11212175632065108,0.1317701448499663,0.0,0.07095875800514802,0.0763499083450051,0.0,0.08894128762076407,0.0
29,2014-02-18,"[0.         0.07985687 0.170973   0.06908355 0.13107727 0.06880794
 0.11212088 0.13185895 0.         0.07091799 0.07637623 0.
 0.08892733]",1.022032858414416,1.0210072670905657,0.07985687479115347,0.1709729951873776,0.06908354716962747,0.13107726685940865,0.06880794324422244,0.11212087856914049,0.13185894579989327,0.0,0.07091798849757161,0.07637623245256882,0.0,0.0889273274290361,0.0
30,2014-02-19,"[0.         0.07894827 0.16955332 0.06795605 0.13215172 0.07153208
 0.11027838 0.13473529 0.         0.07005163 0.07711004 0.
 0.08768322]",1.031288673952763,1.028675418175139,0.07894826909592197,0.16955332259286196,0.06795604595897756,0.13215171979809082,0.0715320796507692,0.11027837886162332,0.1347352922409357,0.0,0.07005163466273229,0.07711003598418043,0.0,0.08768322115390682,0.0
31,2014-02-20,"[0.         0.07868352 0.16935914 0.06777073 0.13210786 0.0717723
 0.11013219 0.13515106 0.         0.06995029 0.07724154 0.
 0.08783137]",1.0277144499057034,1.0278897485598204,0.07868351558959025,0.16935914206278024,0.06777072858540872,0.13210785618892182,0.07177229984250966,0.11013218854330592,0.1351510643932327,0.0,0.0699502904163163,0.07724154065016714,0.0,0.08783137372776727,0.0
32,2014-02-21,"[0.         0.0786881  0.16945533 0.06774707 0.13219263 0.07162259
 0.11020646 0.13501385 0.         0.07007262 0.0771482  0.
 0.08785315]",1.0402643411777968,1.037164399560443,0.07868810211934026,0.16945533497041326,0.06774707380674178,0.13219262870204318,0.07162259054439248,0.11020646070026242,0.13501384806322125,0.0,0.07007261708040029,0.07714819799842478,0.0,0.08785314601476032,0.0
33,2014-02-24,"[0.         0.07874883 0.16940025 0.0678096  0.13210869 0.07162507
 0.11012356 0.13501042 0.         0.07004382 0.07720763 0.
 0.08792212]",1.0564821351478533,1.04943989746323,0.07874883306359878,0.1694002536956115,0.06780960211733998,0.1321086864702184,0.07162506884135508,0.11012356011096307,0.13501041780164352,0.0,0.07004382481141137,0.07720763355658286,0.0,0.08792211953127521,0.0
34,2014-02-25,"[0.         0.07875058 0.16927944 0.06781082 0.1319988  0.07176308
 0.11001568 0.13516902 0.         0.06992969 0.07733374 0.
 0.08794915]",1.053146601021859,1.0450747822900472,0.07875057923432992,0.16927944031406458,0.06781081805061384,0.13199880157238733,0.07176308279865715,0.11001568170256576,0.1351690180611375,0.0,0.06992968822816187,0.0773337444197211,0.0,0.08794914561836106,0.0
35,2014-02-26,"[0.         0.07874472 0.16937816 0.06777585 0.13210045 0.07166785
 0.11013042 0.13507574 0.         0.0700078  0.07724019 0.
 0.08787884]",1.0564450638036464,1.046796186060391,0.07874471937746383,0.16937815880261567,0.06777585076941807,0.1321004482202341,0.0716678463523979,0.11013041554036065,0.13507573658379296,0.0,0.07000780224004219,0.07724018565126872,0.0,0.08787883646240602,0.0
36,2014-02-27,"[0.         0.07886651 0.16933636 0.06785747 0.13200261 0.07160878
 0.11000598 0.13499647 0.         0.07002058 0.07730625 0.
 0.08799899]",1.0568199790493706,1.047732288410009,0.07886650623610476,0.16933636200287858,0.06785746816332533,0.13200260971556274,0.07160878261719225,0.1100059754246027,0.13499647393889355,0.0,0.07002058102798071,0.07730624868865058,0.0,0.08799899218480871,0.0
37,2014-02-28,"[0.         0.07884474 0.16931238 0.0678357  0.13203101 0.07165983
 0.10997095 0.13504288 0.         0.07001559 0.07730709 0.
 0.08797984]",1.0552602647545648,1.0459238655525718,0.0788447371890307,0.1693123768131334,0.06783570382150915,0.1320310101940315,0.07165982530554149,0.10997095056976962,0.1350428767138295,0.0,0.0700155871645938,0.07730708757391228,0.0,0.08797984465464843,0.0
38,2014-03-03,"[0.         0.07893141 0.16940151 0.06789395 0.13204708 0.0714812
 0.11003394 0.13484705 0.         0.07011124 0.07723804 0.
 0.08801458]",1.0584194827284295,1.0510405384935244,0.07893140923458912,0.16940151052731553,0.06789394800543153,0.13204707983264177,0.0714812015153238,0.11003394199883695,0.13484705244437376,0.0,0.0701112367474523,0.07723804170823857,0.0,0.08801457798579684,0.0
39,2014-03-04,"[0.         0.07886704 0.16936415 0.06785098 0.13204461 0.07159106
 0.11004011 0.13496678 0.         0.07004069 0.07727186 0.
 0.08796272]",1.04119973488762,1.032797718551069,0.07886703839817584,0.16936415193386864,0.06785098358325564,0.13204460732724316,0.07159105918393613,0.11004010765515357,0.134966783003878,0.0,0.07004068833359924,0.07727186064214307,0.0,0.08796271993874671,0.0
40,2014-03-05,"[0.         0.0788372  0.16940158 0.06783156 0.13206779 0.07156682
 0.11011552 0.13495567 0.         0.07004992 0.07724308 0.
 0.08793085]",1.06020623272109,1.0462023441295387,0.07883719923962042,0.16940158407517683,0.06783156427107016,0.1320677871956412,0.07156682421101355,0.11011552369558532,0.1349556668658433,0.0,0.07004992155329588,0.07724308127953183,0.0,0.08793084761322173,0.0
41,2014-03-06,"[0.         0.07897229 0.16948875 0.06785767 0.1321153  0.07137233
 0.11006619 0.13471333 0.         0.07019598 0.077205   0.
 0.08801316]",1.0721714671640696,1.0562718385796241,0.07897228967705451,0.16948875119865542,0.06785767144016268,0.13211529871619213,0.0713723310127126,0.11006619384042997,0.13471332755434762,0.0,0.07019597813068582,0.07720499818950945,0.0,0.08801316024024972,0.0
42,2014-03-07,"[0.         0.07895972 0.16963383 0.06784754 0.13219313 0.0712404
 0.11029423 0.13458115 0.         0.07024269 0.0771037  0.
 0.08790361]",1.0664975426708532,1.0525068778756752,0.07895971622910782,0.16963382806853014,0.0678475435765947,0.13219313375727368,0.07124040038941216,0.11029422892505301,0.13458114920248027,0.0,0.07024269051709296,0.0771037002662671,0.0,0.0879036090681881,0.0
43,2014-03-10,"[0.         0.07896993 0.16961503 0.06789224 0.13212708 0.07124451
 0.11031072 0.13459208 0.         0.07020009 0.0771323  0.
 0.08791601]",1.0678720433324451,1.0516033746058862,0.07896992721058926,0.1696150293278213,0.06789224430941689,0.1321270783706666,0.07124451322957495,0.11031072419395375,0.1345920838378342,0.0,0.07020008974823136,0.07713230218934616,0.0,0.08791600758256558,0.0
44,2014-03-11,"[0.         0.0788913  0.16953011 0.06783133 0.13214112 0.07141057
 0.11021763 0.13476342 0.         0.07013933 0.07717716 0.
 0.08789803]",1.0608518953088657,1.0452085970651483,0.0788912972651542,0.16953011010255425,0.06783133049829076,0.13214112411467968,0.07141056828280888,0.11021762735158183,0.13476342171883693,0.0,0.07013933130953186,0.07717716094567888,0.0,0.08789802841088275,0.0
45,2014-03-12,"[0.         0.07884223 0.16945497 0.06779609 0.13212607 0.07152891
 0.1101433  0.13489713 0.         0.07008355 0.0772255  0.
 0.08790226]",1.064692915088536,1.0448758360543695,0.07884223062417839,0.1694549659315894,0.067796088092548,0.13212606730102372,0.07152890908795045,0.1101432967753689,0.134897134269663,0.0,0.07008355157603348,0.07722549763362188,0.0,0.08790225870802282,0.0
46,2014-03-13,"[0.         0.07866074 0.16938713 0.06774086 0.13209529 0.07172545
 0.11025706 0.13516038 0.         0.06993201 0.07725039 0.
 0.08779069]",1.051757854514167,1.0350180757041803,0.07866073906087699,0.16938713337895414,0.06774086471388312,0.13209529301346026,0.07172545168993275,0.11025705832935147,0.1351603776909128,0.0,0.06993200880191087,0.07725038742151837,0.0,0.08779068589919936,0.0
47,2014-03-14,"[0.         0.07865046 0.16945508 0.06774064 0.13214561 0.07164455
 0.11037558 0.13509985 0.         0.06997118 0.07718479 0.
 0.08773225]",1.06225415368658,1.0419533923072386,0.07865046018300828,0.16945507615449315,0.06774064091432241,0.13214561330804245,0.07164455396580557,0.11037557791494897,0.1350998545105125,0.0,0.06997117746001848,0.0771847934660515,0.0,0.08773225212279642,0.0
48,2014-03-17,"[0.         0.07860248 0.16937101 0.06774611 0.13204299 0.07177549
 0.11037965 0.13526426 0.         0.06983842 0.07726761 0.
 0.08771198]",1.043367122625185,1.0268766020343576,0.0786024775656071,0.16937101063645715,0.06774610524920507,0.13204299266848357,0.07177549021376467,0.11037964973135474,0.13526425581635107,0.0,0.0698384220037476,0.07726761479951413,0.0,0.08771198131551497,0.0
49,2014-03-18,"[0.         0.07873847 0.16935432 0.06781125 0.13212836 0.0716868
 0.11027039 0.13516442 0.         0.06993097 0.07723279 0.
 0.08768224]",1.0605561334188895,1.0374914216094437,0.07873847097206048,0.16935431641083493,0.06781124594129606,0.1321283583557745,0.07168679750385595,0.11027039113265447,0.1351644226843765,0.0,0.06993096948640312,0.07723278843342071,0.0,0.08768223907932336,0.0
50,2014-03-19,"[0.         0.07876105 0.16932428 0.06783007 0.13211334 0.07170502
 0.11025219 0.13518793 0.         0.06990015 0.07726399 0.
 0.08766197]",1.051903148386849,1.0315109483863754,0.07876104631990029,0.16932428482618866,0.06783007216183373,0.1321133400326074,0.07170502231197563,0.1102521940908871,0.13518793172969548,0.0,0.06990014676091444,0.07726399186506558,0.0,0.08766196990093152,0.0
51,2014-03-20,"[0.         0.0788838  0.16944131 0.06788815 0.13217813 0.07147082
 0.11028257 0.13491621 0.         0.07005745 0.07717383 0.
 0.08770772]",1.0644620873904633,1.0423606201242863,0.07888379740675115,0.16944131023681908,0.06788815042807757,0.13217813325525238,0.07147081798378374,0.11028257072601635,0.13491620934952345,0.0,0.07005745407016924,0.07717383426745165,0.0,0.0877077222761554,0.0
52,2014-03-21,"[0.         0.07894676 0.16947266 0.06792256 0.13218329 0.07139693
 0.11026816 0.13481386 0.         0.07010049 0.07716103 0.
 0.08773425]",1.0597499742389227,1.0376371668066129,0.07894675550433965,0.16947266391394686,0.06792256461368265,0.13218329281107583,0.07139692578992973,0.11026816267331119,0.13481386283382238,0.0,0.07010048642782378,0.07716103370970183,0.0,0.08773425172236617,0.0
53,2014-03-24,"[0.         0.0789494  0.16939791 0.06791358 0.13215355 0.07149027
 0.11016299 0.13490324 0.         0.0700529  0.0772263  0.
 0.08774983]",1.0724368496701882,1.0459056831343883,0.0789494048865316,0.16939791302838428,0.06791358414169033,0.13215355250414232,0.07149027320244693,0.11016299398935109,0.13490324088032432,0.0,0.070052904145004,0.07722630262427639,0.0,0.08774983059784874,0.0
54,2014-03-25,"[0.         0.0789009  0.16937282 0.06783778 0.13222218 0.07158223
 0.11010829 0.13499053 0.         0.07004809 0.07722487 0.
 0.08771232]",1.065832538213463,1.0391792205021295,0.07890089824058741,0.16937281723530828,0.06783777868555778,0.13222218242054193,0.07158222741930985,0.11010828790309005,0.1349905281002634,0.0,0.0700480892431851,0.07722486747239103,0.0,0.08771232327976523,0.0
55,2014-03-26,"[0.         0.07890407 0.1694819  0.06781849 0.13232865 0.0714533
 0.11019421 0.13484814 0.         0.07016077 0.07711978 0.
 0.08769069]",1.065505171202656,1.039626445385506,0.0789040720064771,0.16948190408310207,0.06781849167333755,0.13232864765873828,0.07145330418788862,0.11019421314399017,0.13484813635632623,0.0,0.07016076666264007,0.07711977783730002,0.0,0.0876906863901998,0.0
56,2014-03-27,"[0.         0.07892806 0.16947537 0.0678455  0.13227871 0.07143527
 0.11017675 0.13482289 0.         0.07014854 0.07715251 0.
 0.08773641]",1.0634896638088809,1.036739160473454,0.07892805724460966,0.16947537166005228,0.06784549877731226,0.13227870894239574,0.0714352663613968,0.11017675489623004,0.13482288646378646,0.0,0.0701485354400664,0.07715250774732789,0.0,0.08773641246682248,0.0
57,2014-03-28,"[0.         0.0788787  0.16946369 0.06789289 0.13216613 0.0714694
 0.11036829 0.13492148 0.         0.07001488 0.07717934 0.
 0.08764519]",1.037436134209242,1.016905167986036,0.07887869521302497,0.16946369122170943,0.06789288821772256,0.13216613115541534,0.07146939924799127,0.11036829379239745,0.13492148190987263,0.0,0.07001488238696517,0.0771793426152938,0.0,0.08764519423960758,0.0
58,2014-03-31,"[0.         0.07880049 0.16937814 0.06789839 0.13204904 0.07160769
 0.11042249 0.13511449 0.         0.06986513 0.0772586  0.
 0.08760555]",1.0331614610502187,1.0140463242446047,0.07880049010310564,0.16937813606637345,0.06789839145277676,0.13204904116948415,0.07160768749685224,0.11042248533080337,0.13511448876774465,0.0,0.06986512615873898,0.07725859918944762,0.0,0.08760555426467309,0.0
59,2014-04-01,"[0.         0.07895921 0.16919797 0.06813998 0.13192705 0.07165512
 0.1106049  0.1353148  0.         0.06960584 0.0773147  0.
 0.08728043]",1.0371330395044782,1.0174731824547083,0.07895921337288071,0.16919797355465171,0.06813997919083309,0.1319270461105885,0.07165512040568027,0.11060490025732984,0.13531480216629077,0.0,0.06960584119208844,0.07731469730416288,0.0,0.0872804264454939,0.0
60,2014-04-02,"[0.         0.09126955 0.16416058 0.08314479 0.11300389 0.06622068
 0.1071711  0.13177863 0.         0.06461257 0.08329203 0.
 0.09534617]",1.0448863109563469,1.0265269203278165,0.09126954533189312,0.16416058282424612,0.08314479216834259,0.11300389497994925,0.06622067727172365,0.10717109973979229,0.13177863140887605,0.0,0.06461257470369312,0.08329202698617566,0.0,0.09534617458530817,0.0
61,2014-04-03,"[0.         0.09168738 0.16332198 0.08411848 0.11125948 0.06651824
 0.10661981 0.13200555 0.         0.0642379  0.08399615 0.
 0.09623502]",1.055967993639636,1.0360360555380765,0.09168738108486771,0.16332198398822187,0.08411848076080489,0.1112594792477595,0.06651823706853731,0.1066198118048029,0.13200554864391809,0.0,0.06423790435483166,0.08399615003087163,0.0,0.09623502301538447,0.0
62,2014-04-04,"[0.         0.09223943 0.16365546 0.08371434 0.11102563 0.06579504
 0.10718406 0.13138911 0.         0.06464112 0.08410082 0.
 0.09625498]",1.0669888550891231,1.0439498555665172,0.0922394319168469,0.16365546122603075,0.08371434092066495,0.11102562632362754,0.06579503738810986,0.10718406175200898,0.13138911376442663,0.0,0.0646411168889416,0.08410082493608687,0.0,0.09625498488325604,0.0
63,2014-04-07,"[0.         0.09211231 0.16372078 0.08347702 0.11164173 0.06590184
 0.10694958 0.13130264 0.         0.06482022 0.08399005 0.
 0.09608383]",1.0658668948567038,1.0419818281484141,0.0921123119266185,0.16372078085923059,0.0834770181372771,0.11164172941613429,0.06590184197059247,0.10694958080598482,0.13130264483906845,0.0,0.06482021966288276,0.08399004626129011,0.0,0.09608382612092087,0.0
64,2014-04-08,"[0.         0.0921174  0.16374924 0.08341481 0.11161809 0.06592095
 0.10711226 0.13135959 0.         0.06476164 0.08397969 0.
 0.09596633]",1.0363539867432776,1.0186227661283125,0.09211739870722696,0.1637492350266679,0.08341481165992037,0.11161809021034468,0.06592094877410808,0.10711226067835397,0.1313595930237166,0.0,0.06476163600448977,0.08397969476376241,0.0,0.09596633115140939,0.0
65,2014-04-09,"[0.         0.09218276 0.16376952 0.08344684 0.11133753 0.06586274
 0.107368   0.13139219 0.         0.06466324 0.08402337 0.
 0.0959538 ]",1.026675617474826,1.00949239092857,0.09218276361717152,0.1637695242541625,0.08344684365487005,0.11133752669908839,0.06586274211943317,0.10736799894797898,0.13139218943943265,0.0,0.06466324155776036,0.0840233702342901,0.0,0.09595379947581215,0.0
66,2014-04-10,"[0.         0.09183853 0.16368399 0.08335843 0.11149715 0.06614088
 0.10713303 0.13161409 0.         0.06462474 0.08408518 0.
 0.09602399]",1.0459785746046473,1.022951067579329,0.09183852670325593,0.16368399300636188,0.08335842892571242,0.11149714999934547,0.06614087790535654,0.10713302979849205,0.13161408894679608,0.0,0.06462473783538089,0.08408518090856296,0.0,0.09602398597073576,0.0
67,2014-04-11,"[0.         0.09140744 0.1636391  0.08310768 0.11222197 0.06641217
 0.10659024 0.13171167 0.         0.06485881 0.08399973 0.
 0.09605118]",1.058401304122417,1.0337844574418864,0.09140744342004857,0.16363909994470027,0.08310768419597664,0.11222197468515088,0.06641217396573408,0.10659024101229245,0.13171166567661505,0.0,0.06485880880179129,0.08399972654096559,0.0,0.09605118175672514,0.0
