,Date,Weights,Profit,Base Profit,FMC,GRA,OLN,BCPC,XLNX,KOPN,MXIM,INTC,COHR,WAT,BIO,PKI,cash
343,2015-05-18,"[0.         0.14806519 0.12008532 0.         0.16491837 0.13345183
 0.         0.         0.         0.         0.         0.16019739
 0.27328189]",1.0425052444138008,1.051323258964827,0.1480651947322178,0.12008532456019286,0.0,0.16491837177178797,0.1334518289939992,0.0,0.0,0.0,0.0,0.0,0.16019739448336964,0.2732818854584325,0.0
344,2015-05-19,"[0.         0.14653183 0.11675553 0.         0.16807436 0.13308027
 0.         0.         0.         0.         0.         0.15716217
 0.27839585]",1.0504961620842184,1.0520775450606608,0.14653182676260781,0.1167555316874115,0.0,0.16807435883712327,0.1330802714064836,0.0,0.0,0.0,0.0,0.0,0.1571621652155848,0.2783958460907891,0.0
345,2015-05-20,"[0.         0.14420836 0.11596208 0.         0.17189921 0.13345239
 0.         0.         0.         0.         0.         0.15678055
 0.2776974 ]",1.061426820255972,1.0631999714432752,0.14420836394353898,0.11596208438148642,0.0,0.1718992097098049,0.13345239288086305,0.0,0.0,0.0,0.0,0.0,0.15678055358490303,0.27769739549940364,0.0
346,2015-05-21,"[0.         0.14404175 0.11498883 0.         0.17294455 0.13363886
 0.         0.         0.         0.         0.         0.15658208
 0.27780393]",1.0597035970407196,1.0612289714078489,0.1440417450644567,0.11498883363579036,0.0,0.172944550641539,0.13363886228012659,0.0,0.0,0.0,0.0,0.0,0.15658207970594654,0.27780392867214077,0.0
347,2015-05-22,"[0.         0.14381121 0.11464492 0.         0.17339566 0.13362041
 0.         0.         0.         0.         0.         0.15696046
 0.27756733]",1.06227191474993,1.0624469380662076,0.1438112111466537,0.11464492381092821,0.0,0.17339565633333098,0.13362041119335924,0.0,0.0,0.0,0.0,0.0,0.1569604645232365,0.2775673329924914,0.0
348,2015-05-26,"[0.         0.1437599  0.11417379 0.         0.17405648 0.13389536
 0.         0.         0.         0.         0.         0.15674101
 0.27737346]",1.064420812433455,1.0664800899170515,0.14375989662804514,0.11417379237947704,0.0,0.17405647836862362,0.1338953611989832,0.0,0.0,0.0,0.0,0.0,0.15674101443345267,0.2773734569914183,0.0
349,2015-05-27,"[0.         0.14371546 0.11391318 0.         0.17436959 0.13374248
 0.         0.         0.         0.         0.         0.15699941
 0.27725988]",1.0602369356649313,1.0579074726304136,0.1437154607178214,0.11391317745152284,0.0,0.17436959003464728,0.13374248244987558,0.0,0.0,0.0,0.0,0.0,0.15699941207374177,0.27725987727239115,0.0
350,2015-05-28,"[0.         0.14376675 0.1139871  0.         0.17453927 0.13367876
 0.         0.         0.         0.         0.         0.15738241
 0.27664571]",1.054993218791036,1.0553106439383437,0.14376675192367977,0.11398709595011634,0.0,0.17453927224642174,0.1336787601456912,0.0,0.0,0.0,0.0,0.0,0.15738240883956464,0.27664571089452633,0.0
351,2015-05-29,"[0.         0.14370365 0.11418913 0.         0.17466138 0.1338105
 0.         0.         0.         0.         0.         0.15753979
 0.27609556]",1.0581668305785408,1.059401908248789,0.14370364772939717,0.11418912780102376,0.0,0.17466137803277731,0.13381049555912347,0.0,0.0,0.0,0.0,0.0,0.15753979168479007,0.27609555919288814,0.0
352,2015-06-01,"[0.         0.143578   0.11385354 0.         0.17494648 0.13390411
 0.         0.         0.         0.         0.         0.15745683
 0.27626104]",1.0588884710475603,1.0624520462883809,0.14357799671760205,0.11385354256142037,0.0,0.17494647960856363,0.1339041143189583,0.0,0.0,0.0,0.0,0.0,0.157456825191928,0.27626104160152765,0.0
353,2015-06-02,"[0.         0.14326762 0.1133085  0.         0.17530811 0.13380309
 0.         0.         0.         0.         0.         0.1577586
 0.27655407]",1.0575166852089821,1.0642593072373474,0.14326762387720424,0.11330849723717351,0.0,0.17530810937401117,0.13380309224841475,0.0,0.0,0.0,0.0,0.0,0.1577586031154438,0.2765540741477525,0.0
354,2015-06-03,"[0.         0.14334615 0.11360359 0.         0.17560381 0.13413152
 0.         0.         0.         0.         0.         0.15762633
 0.2756886 ]",1.0485222041537918,1.0546279128192144,0.1433461501698981,0.11360359056919127,0.0,0.1756038095914034,0.13413152255294647,0.0,0.0,0.0,0.0,0.0,0.1576263320012774,0.27568859511528326,0.0
355,2015-06-04,"[0.         0.14339066 0.11384398 0.         0.1757121  0.13425443
 0.         0.         0.         0.         0.         0.15776543
 0.2750334 ]",1.057987172975532,1.0584837202161754,0.14339065795585065,0.11384398297309065,0.0,0.17571210059714562,0.13425442844107838,0.0,0.0,0.0,0.0,0.0,0.1577654317836606,0.27503339824917405,0.0
356,2015-06-05,"[0.         0.14351701 0.11387257 0.         0.17579943 0.13437464
 0.         0.         0.         0.         0.         0.15763135
 0.27480501]",1.0607589653674625,1.0579351388764382,0.1435170064721165,0.11387256586510536,0.0,0.17579942548234392,0.13437463921399823,0.0,0.0,0.0,0.0,0.0,0.15763134905390394,0.2748050139125322,0.0
357,2015-06-08,"[0.         0.14336238 0.11375037 0.         0.17593876 0.13428053
 0.         0.         0.         0.         0.         0.1578909
 0.27477706]",1.0527863412590148,1.0528700771562651,0.14336237508320995,0.11375036971449898,0.0,0.1759387609529465,0.13428053055085318,0.0,0.0,0.0,0.0,0.0,0.1578909030014383,0.2747770606970531,0.0
358,2015-06-09,"[0.         0.14352671 0.11408736 0.         0.17600466 0.13458472
 0.         0.         0.         0.         0.         0.15777757
 0.27401898]",1.057738815253366,1.0564626175030716,0.1435267128447838,0.11408735622353974,0.0,0.17600465982482452,0.13458472095190854,0.0,0.0,0.0,0.0,0.0,0.157777566720949,0.27401898343399456,0.0
359,2015-06-10,"[0.         0.14374315 0.11356445 0.         0.17627516 0.13447267
 0.         0.         0.         0.         0.         0.15793106
 0.27401352]",1.0506747735658613,1.048707619907142,0.14374315007696953,0.11356444913955263,0.0,0.1762751584693298,0.13447266954767365,0.0,0.0,0.0,0.0,0.0,0.15793105577116273,0.27401351699531157,0.0
360,2015-06-11,"[0.         0.14384147 0.11375264 0.         0.17623997 0.13460063
 0.         0.         0.         0.         0.         0.15797119
 0.27359409]",1.0547999024116608,1.053375512594874,0.14384146853210597,0.11375264320632499,0.0,0.17623997439454225,0.1346006336907358,0.0,0.0,0.0,0.0,0.0,0.15797119388344277,0.27359408629284826,0.0
361,2015-06-12,"[0.         0.14384177 0.11386523 0.         0.17627743 0.13473172
 0.         0.         0.         0.         0.         0.15813668
 0.27314718]",1.071709758109094,1.0646544029532443,0.14384176675247157,0.11386522722832094,0.0,0.17627742752213632,0.1347317214580555,0.0,0.0,0.0,0.0,0.0,0.1581366804302386,0.27314717660877696,0.0
362,2015-06-15,"[0.         0.14397785 0.11412591 0.         0.17619752 0.13472741
 0.         0.         0.         0.         0.         0.15846462
 0.27250669]",1.069040700369938,1.061882762829814,0.1439778463272441,0.11412590580892105,0.0,0.17619752148338427,0.13472741422902346,0.0,0.0,0.0,0.0,0.0,0.15846462138433798,0.2725066907670891,0.0
363,2015-06-16,"[0.         0.14431967 0.11429229 0.         0.17616862 0.13482435
 0.         0.         0.         0.         0.         0.15849615
 0.27189891]",1.0599765836539754,1.0540378346984232,0.14431967463290377,0.11429228510604947,0.0,0.17616862356262958,0.13482434768378435,0.0,0.0,0.0,0.0,0.0,0.15849615460406463,0.2718989144105682,0.0
364,2015-06-17,"[0.         0.14453125 0.11404997 0.         0.1762419  0.13472203
 0.         0.         0.         0.         0.         0.15871561
 0.27173922]",1.060136859684887,1.0554174060363886,0.14453125461545416,0.11404997456417618,0.0,0.17624190041606008,0.13472203268956526,0.0,0.0,0.0,0.0,0.0,0.15871561486908986,0.2717392228456543,0.0
365,2015-06-18,"[0.         0.14472933 0.11446617 0.         0.17608483 0.13475389
 0.         0.         0.         0.         0.         0.15897515
 0.27099063]",1.0758446203979453,1.0652402504153557,0.1447293274406077,0.11446616977420221,0.0,0.1760848312337266,0.13475388613752545,0.0,0.0,0.0,0.0,0.0,0.15897515235282111,0.2709906330611169,0.0
366,2015-06-19,"[0.         0.14493587 0.1148141  0.         0.17592393 0.13472692
 0.         0.         0.         0.         0.         0.15922466
 0.27037452]",1.077180808534214,1.0661711191545515,0.14493586550970636,0.11481409880261971,0.0,0.1759239284280973,0.13472692476511014,0.0,0.0,0.0,0.0,0.0,0.15922466013291603,0.27037452236155046,0.0
367,2015-06-22,"[0.         0.14499205 0.11484758 0.         0.17597612 0.13478642
 0.         0.         0.         0.         0.         0.15934585
 0.27005197]",1.0864068588992482,1.0730477016212618,0.14499205045455751,0.11484758451899722,0.0,0.17597612291093157,0.1347864228918937,0.0,0.0,0.0,0.0,0.0,0.15934584717848438,0.27005197204513576,0.0
368,2015-06-23,"[0.         0.14519146 0.11420026 0.         0.17602102 0.1344808
 0.         0.         0.         0.         0.         0.1598494
 0.27025707]",1.088760689923204,1.0747178912926365,0.1451914562493684,0.11420025791395358,0.0,0.1760210183799047,0.1344808008287654,0.0,0.0,0.0,0.0,0.0,0.15984939710307045,0.2702570695249374,0.0
369,2015-06-24,"[0.         0.1451846  0.11422333 0.         0.17609596 0.13455576
 0.         0.         0.         0.         0.         0.15978167
 0.27015867]",1.0865771361339653,1.0760568086382045,0.14518460360789404,0.11422333351222229,0.0,0.17609595943010048,0.13455576175899386,0.0,0.0,0.0,0.0,0.0,0.15978166745575254,0.2701586742350368,0.0
370,2015-06-25,"[0.         0.14540125 0.11418375 0.         0.17622808 0.13464229
 0.         0.         0.         0.         0.         0.15968184
 0.2698628 ]",1.0813072131539725,1.0719228779895311,0.14540124699841808,0.11418374817106076,0.0,0.1762280760660909,0.13464229113344317,0.0,0.0,0.0,0.0,0.0,0.15968183598035063,0.26986280165063653,0.0
371,2015-06-26,"[0.         0.14429147 0.1130951  0.         0.17684784 0.13466831
 0.         0.         0.         0.         0.         0.15887355
 0.27222373]",1.0617712835583584,1.0613862352350367,0.14429147087384875,0.11309509938535685,0.0,0.17684783876226445,0.1346683067890281,0.0,0.0,0.0,0.0,0.0,0.15887354989005806,0.2722237342994439,0.0
372,2015-06-29,"[0.         0.14368474 0.11298205 0.         0.17688846 0.13454127
 0.         0.         0.         0.         0.         0.15889617
 0.2730073 ]",1.062357144515442,1.0592689379917624,0.14368474025592365,0.11298205148370391,0.0,0.17688846469482705,0.13454127141948052,0.0,0.0,0.0,0.0,0.0,0.15889616944352583,0.2730073027025389,0.0
373,2015-06-30,"[0.         0.1437057  0.11407312 0.         0.17699255 0.13507415
 0.         0.         0.         0.         0.         0.15831997
 0.2718345 ]",1.0545255569238072,1.0480975416081528,0.14370569890330798,0.11407312178549141,0.0,0.17699255186533977,0.1350741527921696,0.0,0.0,0.0,0.0,0.0,0.15831996972639575,0.27183450492729544,0.0
374,2015-07-01,"[0.         0.14344936 0.11357095 0.         0.17741653 0.13480033
 0.         0.         0.         0.         0.         0.15871287
 0.27204997]",1.0467547867220892,1.0403979834115726,0.14344935708511203,0.11357094790498529,0.0,0.17741652727406015,0.1348003329306596,0.0,0.0,0.0,0.0,0.0,0.15871286797578935,0.2720499668293935,0.0
375,2015-07-02,"[0.         0.14326717 0.11340787 0.         0.17755637 0.13478628
 0.         0.         0.         0.         0.         0.1584524
 0.27252991]",1.0442774689753929,1.0402875803900165,0.1432671701843728,0.11340787479644601,0.0,0.1775563659472852,0.13478627838271373,0.0,0.0,0.0,0.0,0.0,0.1584524025240466,0.2725299081651358,0.0
376,2015-07-06,"[0.         0.13053065 0.1050456  0.09704638 0.13649824 0.11698362
 0.         0.         0.         0.         0.         0.15252823
 0.26136728]",1.0394717841317915,1.0346910805498744,0.13053064848659537,0.10504560451653554,0.09704637903672762,0.13649824335107408,0.11698361524561485,0.0,0.0,0.0,0.0,0.0,0.15252823259574425,0.2613672767677083,0.0
377,2015-07-07,"[0.         0.13048924 0.10479773 0.10695822 0.13098807 0.11510392
 0.         0.         0.         0.         0.         0.15281884
 0.25884397]",1.0189246979520457,1.0216043561417194,0.13048924014637184,0.10479773283294111,0.10695822454164321,0.13098807218553912,0.11510392061370801,0.0,0.0,0.0,0.0,0.0,0.15281883768829918,0.25884397199149756,0.0
378,2015-07-08,"[0.         0.13063659 0.1047565  0.10791787 0.13053139 0.11484276
 0.         0.         0.         0.         0.         0.15278797
 0.25852692]",1.0241409591592132,1.023817022710184,0.13063659302995648,0.10475649901258828,0.10791787007198392,0.13053138864227948,0.11484275935612041,0.0,0.0,0.0,0.0,0.0,0.1527879734242566,0.25852691646281484,0.0
379,2015-07-09,"[0.         0.13068088 0.10488104 0.10780092 0.13066038 0.11504614
 0.         0.         0.         0.         0.         0.15305146
 0.25787918]",1.0116381957919056,1.0113177165414167,0.13068088171208214,0.10488104182678785,0.10780091525920833,0.13066037799843078,0.11504614404254168,0.0,0.0,0.0,0.0,0.0,0.15305145859655642,0.2578791805643928,0.0
380,2015-07-10,"[0.         0.12971837 0.10433758 0.10869789 0.13056639 0.11496425
 0.         0.         0.         0.         0.         0.15258265
 0.25913287]",1.01143143291617,1.0127236237765627,0.1297183715718704,0.10433757653570021,0.10869788838770834,0.13056639118562116,0.11496425499991197,0.0,0.0,0.0,0.0,0.0,0.1525826518546297,0.25913286546455816,0.0
381,2015-07-13,"[0.         0.13019687 0.10415857 0.10856351 0.13044132 0.11461875
 0.         0.         0.         0.         0.         0.15270506
 0.25931593]",1.0086666249887037,1.0063267135893406,0.13019686794156635,0.1041585694222236,0.10856351089149166,0.13044131814450716,0.11461874714430782,0.0,0.0,0.0,0.0,0.0,0.1527050557605119,0.2593159306953915,0.0
382,2015-07-14,"[0.         0.13059291 0.10435021 0.10799557 0.13040266 0.11468155
 0.         0.         0.         0.         0.         0.15254298
 0.25943413]",1.0184875695353783,1.0154807354063877,0.13059290657693645,0.10435020832997376,0.10799557165760698,0.130402657371666,0.11468155363167322,0.0,0.0,0.0,0.0,0.0,0.1525429771241688,0.2594341253079749,0.0
383,2015-07-15,"[0.         0.12966359 0.10483611 0.10764427 0.13047331 0.11545243
 0.         0.         0.         0.         0.         0.15203701
 0.25989327]",1.0227499166533396,1.019973072076141,0.12966358870211314,0.10483610922432068,0.10764427156496546,0.13047331436085557,0.11545243476911346,0.0,0.0,0.0,0.0,0.0,0.152037012210121,0.25989326916851074,0.0
384,2015-07-16,"[0.         0.12965051 0.10494566 0.10770341 0.13037778 0.11555183
 0.         0.         0.         0.         0.         0.15218268
 0.25958812]",1.0320862094760705,1.0256018393785935,0.1296505137120109,0.10494566276589185,0.1077034076048379,0.13037778342096804,0.11555183260326944,0.0,0.0,0.0,0.0,0.0,0.15218268128559279,0.2595881186074291,0.0
385,2015-07-17,"[0.         0.13048804 0.10480742 0.10755868 0.13071849 0.11521912
 0.         0.         0.         0.         0.         0.15285093
 0.25835731]",1.0300988251624392,1.0243776258179131,0.1304880398699766,0.10480742318085742,0.107558680910566,0.1307184944390844,0.11521911882202063,0.0,0.0,0.0,0.0,0.0,0.15285093333001482,0.2583573094474802,0.0
386,2015-07-20,"[0.         0.13156457 0.10499916 0.10658563 0.13158762 0.11512766
 0.         0.         0.         0.         0.         0.15302778
 0.25710758]",1.0222029856311983,1.0179052034056515,0.13156456709024272,0.104999157006927,0.10658563140965809,0.1315876232832518,0.11512765611092692,0.0,0.0,0.0,0.0,0.0,0.15302778049555094,0.2571075846034425,0.0
387,2015-07-21,"[0.         0.13208487 0.10542864 0.10602188 0.13159882 0.11524376
 0.         0.         0.         0.         0.         0.15369924
 0.25592279]",1.0187704134135385,1.0136808591614497,0.1320848714908518,0.10542864066495132,0.1060218807326135,0.1315988176359153,0.11524375619385153,0.0,0.0,0.0,0.0,0.0,0.15369924135469457,0.2559227919271219,0.0
388,2015-07-22,"[0.         0.13348748 0.10559279 0.10557736 0.13145774 0.1147628
 0.         0.         0.         0.         0.         0.15469978
 0.25442204]",1.0134077101619658,1.0052327401937644,0.13348747947448372,0.10559279485627321,0.10557736458416067,0.1314577373444573,0.11476280432971535,0.0,0.0,0.0,0.0,0.0,0.15469977821730935,0.25442204119360046,0.0
389,2015-07-23,"[0.         0.13309102 0.10495388 0.1067652  0.13083905 0.11423148
 0.         0.         0.         0.         0.         0.15453014
 0.25558922]",1.002379138152213,0.9964242906241265,0.13309101627368025,0.10495388367956665,0.10676520366757021,0.1308390543173081,0.1142314821631989,0.0,0.0,0.0,0.0,0.0,0.15453014092017986,0.2555892189784962,0.0
390,2015-07-24,"[0.         0.13421598 0.10500992 0.10612707 0.13110004 0.11398534
 0.         0.         0.         0.         0.         0.15529754
 0.25426411]",1.0071634199717323,0.9991628519296859,0.13421598127751241,0.10500991641966029,0.10612707053409867,0.13110003656007055,0.11398533680051874,0.0,0.0,0.0,0.0,0.0,0.15529754355807507,0.2542641148500643,0.0
391,2015-07-27,"[0.         0.13438981 0.10501029 0.10670742 0.13041457 0.113564
 0.         0.         0.         0.         0.         0.15572589
 0.25418801]",0.9980886299720869,1.0004242842483528,0.13438980764571484,0.10501028766416448,0.10670742130005251,0.13041457490742706,0.11356400347753946,0.0,0.0,0.0,0.0,0.0,0.1557258936220321,0.2541880113830696,0.0
392,2015-07-28,"[0.         0.13505928 0.10307455 0.10987353 0.12913363 0.11091959
 0.         0.         0.         0.         0.         0.15540461
 0.25653481]",0.9805334736704704,0.9863797107004753,0.13505927964086203,0.10307455363616211,0.10987353453027984,0.12913363001668154,0.11091959081374816,0.0,0.0,0.0,0.0,0.0,0.15540460525497785,0.2565348061072884,0.0
393,2015-07-29,"[0.         0.1366083  0.10313103 0.10936297 0.12941847 0.11015651
 0.         0.         0.         0.         0.         0.15579143
 0.2555313 ]",0.9806641393376979,0.9896340139457792,0.1366082967009892,0.10313102578947139,0.10936296888890858,0.12941846770017368,0.11015651210226551,0.0,0.0,0.0,0.0,0.0,0.15579143285474795,0.25553129596344365,0.0
394,2015-07-30,"[0.         0.13658174 0.10379634 0.10909809 0.12927087 0.11058173
 0.         0.         0.         0.         0.         0.15619656
 0.25447467]",0.9919303575058335,0.9972217625667331,0.1365817393230038,0.10379634072894899,0.10909809174093328,0.12927087192596076,0.11058173393860511,0.0,0.0,0.0,0.0,0.0,0.15619655711679808,0.25447466522574996,0.0
395,2015-07-31,"[0.         0.13471693 0.10313516 0.10975098 0.129461   0.1115277
 0.         0.         0.         0.         0.         0.1554363
 0.25597191]",0.9958240097347584,1.0028508592985765,0.13471693331766768,0.10313516439075247,0.10975098092639127,0.12946100132324628,0.11152770455675486,0.0,0.0,0.0,0.0,0.0,0.1554363038421653,0.25597191164302213,0.0
396,2015-08-03,"[0.         0.13384214 0.10325287 0.10979489 0.12954102 0.11194655
 0.         0.         0.         0.         0.         0.15483908
 0.25678344]",1.0035548872268134,1.0049046845414222,0.1338421406900433,0.10325286758523028,0.10979489025121654,0.12954102441032117,0.11194655389756722,0.0,0.0,0.0,0.0,0.0,0.1548390796688936,0.25678344349672794,0.0
397,2015-08-04,"[0.         0.13565789 0.10423914 0.1088047  0.12893192 0.11141375
 0.         0.         0.         0.         0.         0.15627963
 0.25467297]",1.0102439481968741,1.0053899773657393,0.135657892649059,0.10423914006044589,0.10880469745445343,0.12893191681787053,0.11141374988852154,0.0,0.0,0.0,0.0,0.0,0.15627963385680035,0.25467296927284944,0.0
398,2015-08-05,"[0.         0.13648801 0.1043498  0.10873933 0.12913683 0.11133361
 0.         0.         0.         0.         0.         0.15723469
 0.25271774]",1.0031042881666383,0.998180075745658,0.13648800603815478,0.10434980020076218,0.10873933152971411,0.12913682840957424,0.11133360736501782,0.0,0.0,0.0,0.0,0.0,0.1572346907853172,0.2527177356714597,0.0
399,2015-08-06,"[0.         0.13865079 0.10609055 0.10603487 0.12923012 0.11155684
 0.         0.         0.         0.         0.         0.15781098
 0.25062585]",1.0162213458939733,1.010682311925207,0.13865078947364412,0.10609054536702621,0.10603486855495209,0.12923012158479916,0.1115568390223785,0.0,0.0,0.0,0.0,0.0,0.15781098279316055,0.25062585320403946,0.0
400,2015-08-07,"[0.         0.14008514 0.10688036 0.10472929 0.13091619 0.11215115
 0.         0.         0.         0.         0.         0.15842183
 0.24681605]",1.020887525060858,1.012832219020427,0.14008514257363722,0.10688036415915154,0.10472928513946417,0.13091618896313517,0.11215114524818262,0.0,0.0,0.0,0.0,0.0,0.15842182516513692,0.24681604875129226,0.0
401,2015-08-10,"[0.         0.14005462 0.10706278 0.10456563 0.13132496 0.11263435
 0.         0.         0.         0.         0.         0.15857543
 0.24578222]",1.010455557581309,1.0014993270280428,0.14005462369878058,0.10706278257112258,0.10456562644144587,0.13132496187425,0.11263435444434823,0.0,0.0,0.0,0.0,0.0,0.15857542625659307,0.24578222471345965,0.0
402,2015-08-11,"[0.         0.14103418 0.10761484 0.10395515 0.13212131 0.11264086
 0.         0.         0.         0.         0.         0.1590012
 0.24363245]",1.0121582061159555,1.0062150602493052,0.14103417515387962,0.10761484363328196,0.10395515280498599,0.13212131105209202,0.11264086398169536,0.0,0.0,0.0,0.0,0.0,0.15900120220087718,0.24363245117318796,0.0
403,2015-08-12,"[0.         0.14028399 0.10754971 0.10436415 0.13214419 0.11303766
 0.         0.         0.         0.         0.         0.15893388
 0.24368641]",1.012880039767324,1.00684434234928,0.1402839882571922,0.10754970623309588,0.10436415188875343,0.1321441944993427,0.11303766487377818,0.0,0.0,0.0,0.0,0.0,0.15893388447465773,0.24368640977317993,0.0
404,2015-08-13,"[0.         0.14197473 0.11019475 0.10055953 0.13016138 0.113013
 0.         0.         0.         0.         0.         0.16019248
 0.24390413]",0.9968357336000758,0.9913467200291638,0.14197472760234608,0.11019474680470488,0.10055952845012399,0.13016137664276137,0.11301300458293095,0.0,0.0,0.0,0.0,0.0,0.1601924843963505,0.2439041315207822,0.0
405,2015-08-14,"[0.         0.14190691 0.1104328  0.09876177 0.13163965 0.11380867
 0.         0.         0.         0.         0.         0.15911925
 0.24433095]",0.9950731583829495,0.9975661933026662,0.14190690873233752,0.11043279518539909,0.09876177303346265,0.1316396515419544,0.11380867451100883,0.0,0.0,0.0,0.0,0.0,0.15911925075940073,0.24433094623643675,0.0
406,2015-08-17,"[0.         0.14204264 0.11023878 0.09906206 0.13156159 0.11364911
 0.         0.         0.         0.         0.         0.159413
 0.24403282]",0.9910005558361354,0.9892484923728235,0.14204264108474707,0.11023878459815535,0.09906205674687035,0.13156159343861537,0.11364911066241556,0.0,0.0,0.0,0.0,0.0,0.15941299722071828,0.24403281624847817,0.0
407,2015-08-18,"[0.         0.14857129 0.11954396 0.09203898 0.13042564 0.11486337
 0.         0.         0.         0.         0.         0.15473855
 0.23981823]",0.9944449983809994,0.991157188726046,0.14857128908932327,0.11954395726210863,0.09203897925956923,0.13042563619252126,0.1148633659249784,0.0,0.0,0.0,0.0,0.0,0.15473854583531513,0.23981822643618406,0.0
408,2015-08-19,"[0.         0.14955158 0.1212656  0.09084346 0.13019116 0.11526296
 0.         0.         0.         0.         0.         0.15419096
 0.23869428]",1.0063383957227978,1.0003869259357734,0.14955158356234702,0.12126560156364673,0.09084345808308311,0.13019115766271258,0.11526296182036093,0.0,0.0,0.0,0.0,0.0,0.1541909620757952,0.23869427523205428,0.0
409,2015-08-20,"[0.         0.14812898 0.11977958 0.09003624 0.13326586 0.11545212
 0.         0.         0.         0.         0.         0.15200811
 0.24132909]",0.995722865961386,0.9920734116346095,0.14812898437669764,0.11977958107542315,0.09003624399357055,0.1332658637822605,0.11545212470593953,0.0,0.0,0.0,0.0,0.0,0.15200811480446744,0.24132908726164112,0.0
410,2015-08-21,"[0.         0.14843801 0.11983045 0.08967899 0.13364269 0.11521767
 0.         0.         0.         0.         0.         0.15168679
 0.24150541]",0.9820215156582253,0.9826918073232997,0.14843801053787434,0.11983044829372445,0.08967898809455092,0.1336426868176359,0.11521767004944179,0.0,0.0,0.0,0.0,0.0,0.1516867908058818,0.2415054054008907,0.0
411,2015-08-24,"[0.         0.14889118 0.1198389  0.08929645 0.13418183 0.11500357
 0.         0.         0.         0.         0.         0.15126887
 0.24151919]",0.9574438281769218,0.9632581168969583,0.14889117819161357,0.11983890233054205,0.08929645144732674,0.13418183401213887,0.11500357159966451,0.0,0.0,0.0,0.0,0.0,0.15126886912972384,0.24151919328899035,0.0
412,2015-08-25,"[0.         0.16398272 0.13166456 0.         0.14808303 0.12595494
 0.         0.         0.         0.         0.         0.16549178
 0.26482296]",0.9062308651135839,0.9207186956001608,0.16398271615761073,0.13166456415285388,0.0,0.1480830320638096,0.12595494329260534,0.0,0.0,0.0,0.0,0.0,0.16549177966485723,0.2648229646682632,0.0
413,2015-08-26,"[0.         0.164293   0.13109794 0.         0.1485356  0.12517235
 0.         0.         0.         0.         0.         0.16507583
 0.26582529]",0.9358516044735526,0.9540255558414752,0.16429299583886964,0.13109793778265835,0.0,0.14853559960078141,0.1251723481523886,0.0,0.0,0.0,0.0,0.0,0.16507583044080235,0.2658252881844998,0.0
414,2015-08-27,"[0.         0.16451172 0.13048994 0.         0.14860547 0.12478231
 0.         0.         0.         0.         0.         0.16520855
 0.26640201]",0.9160979966262278,0.936938437777348,0.16451171922370766,0.13048993944738063,0.0,0.14860546820202705,0.12478230882420711,0.0,0.0,0.0,0.0,0.0,0.16520855243405108,0.2664020118686265,0.0
415,2015-08-28,"[0.         0.16381014 0.13125553 0.         0.14962887 0.12561688
 0.         0.         0.         0.         0.         0.16485169
 0.26483689]",0.9333658219311851,0.9547617957544212,0.16381014409044647,0.1312555290552004,0.0,0.14962886992283708,0.1256168771184301,0.0,0.0,0.0,0.0,0.0,0.16485169373285874,0.2648368860802273,0.0
416,2015-08-31,"[0.         0.16299288 0.1308352  0.         0.14929586 0.12602647
 0.         0.         0.         0.         0.         0.1654338
 0.26541579]",0.9466694814947372,0.9632389535074429,0.16299287694839037,0.13083520103121135,0.0,0.14929585934474743,0.126026472909519,0.0,0.0,0.0,0.0,0.0,0.16543379953296106,0.2654157902331708,0.0
417,2015-09-01,"[0.         0.16296563 0.13092806 0.         0.14942542 0.12594798
 0.         0.         0.         0.         0.         0.16460373
 0.26612918]",0.9512119144659588,0.9736238315508803,0.1629656270350618,0.13092806131410345,0.0,0.14942542180437698,0.12594798228261725,0.0,0.0,0.0,0.0,0.0,0.16460372592831318,0.26612918163552746,0.0
418,2015-09-02,"[0.         0.16309302 0.13130841 0.         0.15051498 0.1259311
 0.         0.         0.         0.         0.         0.16365301
 0.26549948]",0.9302098279274218,0.9566984108784811,0.16309301553747169,0.13130841442178878,0.0,0.1505149759787343,0.1259311039003809,0.0,0.0,0.0,0.0,0.0,0.1636530133027552,0.2654994768588692,0.0
419,2015-09-03,"[0.         0.16407445 0.13151429 0.         0.15011375 0.12539917
 0.         0.         0.         0.         0.         0.16391076
 0.26498758]",0.9266182194926147,0.9553887300597849,0.16407445339213922,0.13151428796641162,0.0,0.15011374533213673,0.1253991681891487,0.0,0.0,0.0,0.0,0.0,0.16391076302669536,0.2649875820934684,0.0
420,2015-09-04,"[0.         0.16459424 0.13208743 0.         0.14929599 0.12525117
 0.         0.         0.         0.         0.         0.16379406
 0.26497711]",0.9369417189381554,0.96089883305007,0.16459424093388672,0.13208743009609528,0.0,0.14929599244945405,0.12525116569298353,0.0,0.0,0.0,0.0,0.0,0.16379405694977758,0.2649771138778029,0.0
421,2015-09-08,"[0.         0.16380543 0.13124983 0.         0.1488627  0.12547669
 0.         0.         0.         0.         0.         0.16439467
 0.26621067]",0.9242362318238764,0.9521701032242004,0.16380542657391747,0.13124983404690205,0.0,0.1488626984418119,0.12547669457841415,0.0,0.0,0.0,0.0,0.0,0.16439467163611676,0.2662106747228376,0.0
