,Date,Weights,Profit,Base Profit,ASYS,TRT,VECO,IVAC,BCRX,TECH,TTNP,NBIX,OLN,GRA,FMC,BCPC,cash
359,2015-06-10,"[0.         0.         0.46249927 0.         0.53750073 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.9772910723399173,1.314762774745447,0.0,0.46249926952285136,0.0,0.5375007304771486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,2015-06-11,"[0.         0.         0.46218272 0.         0.53781728 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.9554370006762036,1.3137190514462063,0.0,0.46218271882416906,0.0,0.5378172811758309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,2015-06-12,"[0.         0.         0.46414479 0.         0.53585521 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.9396375158635564,1.3074837903741623,0.0,0.46414478846641477,0.0,0.5358552115335852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,2015-06-15,"[0.         0.         0.46498645 0.         0.53501355 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.9604871403612021,1.3113763041752828,0.0,0.4649864541097016,0.0,0.5350135458902984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,2015-06-16,"[0.         0.         0.46563742 0.         0.53436258 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.9383453681205769,1.2991547396863543,0.0,0.46563741578737367,0.0,0.5343625842126264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,2015-06-17,"[0.         0.         0.46664149 0.         0.53335851 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.9326580879416784,1.2913080169216014,0.0,0.46664149126119114,0.0,0.5333585087388089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,2015-06-18,"[0.         0.         0.46570725 0.         0.53429275 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.9477484554590158,1.3346922039930487,0.0,0.46570725396294704,0.0,0.5342927460370529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,2015-06-19,"[0.         0.         0.46370763 0.         0.53629237 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.9697627998769593,1.331675747450243,0.0,0.4637076335853379,0.0,0.5362923664146622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,2015-06-22,"[0.         0.         0.46364239 0.         0.53635761 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.9649435285444157,1.3577270150786436,0.0,0.46364239228166704,0.0,0.536357607718333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,2015-06-23,"[0.         0.         0.46327194 0.         0.53672806 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.9433213703035368,1.3696041120608167,0.0,0.46327193590037113,0.0,0.5367280640996288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,2015-06-24,"[0.         0.         0.46236063 0.         0.53763937 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.9916892723844052,1.3844774508867985,0.0,0.4623606304902246,0.0,0.5376393695097754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,2015-06-25,"[0.         0.         0.46307434 0.         0.53692566 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.9884024800754293,1.3696119331841161,0.0,0.46307433640607165,0.0,0.5369256635939282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,2015-06-26,"[0.         0.         0.46497822 0.         0.53502178 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.9865597764034908,1.3572956783066537,0.0,0.4649782189008561,0.0,0.5350217810991439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,2015-06-29,"[0.         0.         0.46568236 0.         0.53431764 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.9847206441082534,1.3482547270170964,0.0,0.4656823558864898,0.0,0.5343176441135101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,2015-06-30,"[0.         0.         0.46411725 0.         0.53588275 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",1.0104764154555208,1.3321904139215694,0.0,0.4641172476880365,0.0,0.5358827523119636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,2015-07-01,"[0.         0.         0.46104509 0.         0.53895491 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",1.0104764154554589,1.3364372322933173,0.0,0.46104509267784693,0.0,0.538954907322153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,2015-07-02,"[0.         0.         0.46056562 0.         0.53943438 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",1.0020911275638307,1.34856310050835,0.0,0.460565623123069,0.0,0.539434376876931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,2015-07-06,"[0.         0.         0.45683684 0.         0.54316316 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.9927905224471264,1.3328326928580394,0.0,0.45683684470967173,0.0,0.5431631552903282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,2015-07-07,"[0.         0.         0.45128466 0.         0.54871534 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",1.005935798502825,1.3233050414022482,0.0,0.45128465912116156,0.0,0.5487153408788384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,2015-07-08,"[0.        0.        0.4486068 0.        0.5513932 0.        0.
 0.        0.        0.        0.        0.        0.       ]",1.0082144761775496,1.3351049109171071,0.0,0.4486068001341623,0.0,0.5513931998658377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,2015-07-09,"[0.         0.         0.44875355 0.         0.55124645 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",1.0002082280815385,1.3222311815407353,0.0,0.4487535530043996,0.0,0.5512464469956003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,2015-07-10,"[0.         0.         0.44843562 0.         0.55156438 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.9926188491681299,1.3163757436876709,0.0,0.44843561839636925,0.0,0.5515643816036307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,2015-07-13,"[0.         0.         0.44689257 0.         0.55310743 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.997274333521655,1.3304224471423687,0.0,0.4468925726238906,0.0,0.5531074273761093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,2015-07-14,"[0.         0.         0.45206186 0.         0.54793814 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.9760990688120654,1.331413562346852,0.0,0.45206186079326843,0.0,0.5479381392067316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,2015-07-15,"[0.         0.         0.45696675 0.         0.54303325 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.9756277896010924,1.3511747561669831,0.0,0.45696674862656744,0.0,0.5430332513734325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,2015-07-16,"[0.         0.         0.45900047 0.         0.54099953 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.9460605113412076,1.3646504676456837,0.0,0.45900046624957747,0.0,0.5409995337504225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,2015-07-17,"[0.         0.         0.45852987 0.         0.54147013 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.944175361081383,1.3634498338277594,0.0,0.4585298690238101,0.0,0.5414701309761899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,2015-07-20,"[0.         0.         0.45773737 0.         0.54226263 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.9413403735225847,1.3693475579180567,0.0,0.45773736609867915,0.0,0.5422626339013209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,2015-07-21,"[0.         0.         0.45821175 0.         0.54178825 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.914774009415227,1.3763993508000223,0.0,0.4582117530641786,0.0,0.5417882469358215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,2015-07-22,"[0.         0.         0.45842174 0.         0.54157826 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.8977065009362052,1.355098160013161,0.0,0.4584217398279097,0.0,0.5415782601720902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,2015-07-23,"[0.         0.         0.45958133 0.         0.54041867 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.8967437715799115,1.3348138138533452,0.0,0.45958132781916194,0.0,0.5404186721808381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,2015-07-24,"[0.        0.        0.4600134 0.        0.5399866 0.        0.
 0.        0.        0.        0.        0.        0.       ]",0.8779251489604206,1.3441923809290963,0.0,0.4600134048185592,0.0,0.5399865951814409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,2015-07-27,"[0.         0.         0.46399083 0.         0.53600917 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.8910449499736568,1.323904023505003,0.0,0.46399083022197607,0.0,0.5360091697780239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,2015-07-28,"[0.         0.         0.46454013 0.         0.53545987 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.8724649853324905,1.3054047315944746,0.0,0.4645401315792354,0.0,0.5354598684207647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,2015-07-29,"[0.         0.         0.46398042 0.         0.53601958 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.8796601118297384,1.287433344097173,0.0,0.46398041639598003,0.0,0.5360195836040199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,2015-07-30,"[0.         0.         0.46550837 0.         0.53449163 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.880251068180998,1.3091500769480287,0.0,0.46550836862126377,0.0,0.5344916313787362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,2015-07-31,"[0.        0.        0.4663703 0.        0.5336297 0.        0.
 0.        0.        0.        0.        0.        0.       ]",0.8862273850362314,1.2978206451457193,0.0,0.4663702984390055,0.0,0.5336297015609944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,2015-08-03,"[0.         0.         0.46759473 0.         0.53240527 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.8853774135387393,1.2967709889695613,0.0,0.4675947335989074,0.0,0.5324052664010926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,2015-08-04,"[0.         0.         0.46718917 0.         0.53281083 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.872072344248107,1.2945351688802789,0.0,0.4671891702521877,0.0,0.5328108297478122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,2015-08-05,"[0.         0.         0.46579293 0.         0.53420707 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.8840481743068408,1.2847072529116674,0.0,0.46579292840896563,0.0,0.5342070715910343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,2015-08-06,"[0.         0.         0.46041666 0.         0.53958334 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.9114045731497172,1.293994570575281,0.0,0.46041666351064386,0.0,0.5395833364893562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,2015-08-07,"[0.         0.         0.45578645 0.         0.54421355 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.9414942845359462,1.3031378957922555,0.0,0.4557864482754461,0.0,0.5442135517245539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,2015-08-10,"[0.         0.         0.45417633 0.         0.54582367 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.9152844570694669,1.2544427839130898,0.0,0.4541763261708625,0.0,0.5458236738291374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,2015-08-11,"[0.         0.         0.45086305 0.         0.54913695 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.9208768144383712,1.224566881992635,0.0,0.45086305174761043,0.0,0.5491369482523896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,2015-08-12,"[0.         0.         0.44997318 0.         0.55002682 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.9213705791610026,1.2271232491361477,0.0,0.4499731829696128,0.0,0.5500268170303871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,2015-08-13,"[0.        0.        0.4479351 0.        0.5520649 0.        0.
 0.        0.        0.        0.        0.        0.       ]",0.9133640956055961,1.205991851122665,0.0,0.4479350977313766,0.0,0.5520649022686234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,2015-08-14,"[0.         0.         0.44745356 0.         0.55254644 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.8534581355852356,1.210043755628563,0.0,0.44745355585014074,0.0,0.5525464441498592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,2015-08-17,"[0.         0.         0.44779683 0.         0.55220317 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.8803682755904438,1.217119617613819,0.0,0.4477968255343576,0.0,0.5522031744656425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,2015-08-18,"[0.       0.       0.489605 0.       0.510395 0.       0.       0.
 0.       0.       0.       0.       0.      ]",0.8642708320480511,1.206062671881654,0.0,0.4896049966388276,0.0,0.5103950033611724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,2015-08-19,"[0.        0.        0.5137735 0.        0.4862265 0.        0.
 0.        0.        0.        0.        0.        0.       ]",0.8624102264993224,1.23075978061246,0.0,0.5137735023148576,0.0,0.48622649768514237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,2015-08-20,"[0.         0.         0.49965391 0.         0.50034609 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.839347126579228,1.2083427088218714,0.0,0.499653914532212,0.0,0.500346085467788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,2015-08-21,"[0.         0.         0.49497905 0.         0.50502095 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.8114488362206425,1.1954741120536723,0.0,0.4949790507145828,0.0,0.5050209492854172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,2015-08-24,"[0.         0.         0.49155203 0.         0.50844797 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.8123939696232445,1.1592796265745688,0.0,0.4915520287538082,0.0,0.5084479712461917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,2015-08-25,"[0.         0.         0.48950422 0.         0.51049578 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.7986927842865752,1.1030228816314032,0.0,0.48950422215957445,0.0,0.5104957778404257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,2015-08-26,"[0.         0.         0.48865985 0.         0.51134015 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.8107578356711591,1.1515916203345746,0.0,0.48865985418701885,0.0,0.5113401458129812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,2015-08-27,"[0.        0.        0.4885398 0.        0.5114602 0.        0.
 0.        0.        0.        0.        0.        0.       ]",0.7946496811345765,1.124382212657021,0.0,0.4885397986241241,0.0,0.5114602013758759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,2015-08-28,"[0.         0.         0.49077107 0.         0.50922893 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.7983423674270006,1.1484635362312003,0.0,0.490771073454564,0.0,0.509228926545436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,2015-08-31,"[0.         0.         0.49499946 0.         0.50500054 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.8007738701595113,1.171829408904733,0.0,0.4949994551157563,0.0,0.5050005448842436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,2015-09-01,"[0.         0.         0.49617583 0.         0.50382417 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.8350475219707124,1.186212002306551,0.0,0.49617583395581505,0.0,0.503824166044185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,2015-09-02,"[0.         0.         0.49905741 0.         0.50094259 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.7799632647031848,1.1600944716015973,0.0,0.49905741139052706,0.0,0.500942588609473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,2015-09-03,"[0.         0.         0.50125508 0.         0.49874492 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.7786036834930864,1.1814882596721932,0.0,0.5012550770893393,0.0,0.4987449229106608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,2015-09-04,"[0.         0.         0.50283034 0.         0.49716966 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.7711949392021694,1.1989210015150047,0.0,0.5028303404529596,0.0,0.4971696595470404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,2015-09-08,"[0.         0.         0.50390151 0.         0.49609849 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.7728471337246733,1.171760938909898,0.0,0.5039015071785633,0.0,0.49609849282143664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,2015-09-09,"[0.         0.         0.50304832 0.         0.49695168 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.7894538204373109,1.2011072274956585,0.0,0.5030483181248919,0.0,0.496951681875108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,2015-09-10,"[0.         0.         0.50241807 0.         0.49758193 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.7934547626762566,1.218922848596946,0.0,0.5024180715808977,0.0,0.4975819284191023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,2015-09-11,"[0.         0.         0.50083862 0.         0.49916138 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.796756042305329,1.194827594680343,0.0,0.5008386170496721,0.0,0.49916138295032786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,2015-09-14,"[0.         0.         0.50138786 0.         0.49861214 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.7696233937575626,1.217802709266056,0.0,0.5013878599490115,0.0,0.49861214005098853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,2015-09-15,"[0.         0.         0.50137647 0.         0.49862353 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.7752785621191132,1.2388309949739034,0.0,0.5013764658038282,0.0,0.4986235341961719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,2015-09-16,"[0.         0.         0.50043675 0.         0.49956325 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.7793820207336,1.222236925769515,0.0,0.5004367482216728,0.0,0.49956325177832717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,2015-09-17,"[0.         0.         0.50145559 0.         0.49854441 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.7722471769041985,1.2422449195618517,0.0,0.5014555929235925,0.0,0.49854440707640746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,2015-09-18,"[0.         0.         0.50194334 0.         0.49805666 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.7959058519268128,1.237489651488759,0.0,0.5019433353964409,0.0,0.4980566646035591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,2015-09-21,"[0.         0.         0.50104669 0.         0.49895331 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.8407367871910119,1.246059521239291,0.0,0.5010466935158632,0.0,0.49895330648413677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,2015-09-22,"[0.         0.         0.49839616 0.         0.50160384 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.817174502798152,1.2563096657195783,0.0,0.49839616446554774,0.0,0.5016038355344523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,2015-09-23,"[0.         0.         0.49874053 0.         0.50125947 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.8227359845625717,1.1937296371637045,0.0,0.49874052704702043,0.0,0.5012594729529796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,2015-09-24,"[0.         0.         0.49256019 0.         0.50743981 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.8384859942603613,1.181618955920617,0.0,0.4925601889755712,0.0,0.5074398110244288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,2015-09-25,"[0.         0.         0.49274674 0.         0.50725326 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.7851796276272498,1.1589244222101305,0.0,0.4927467372606509,0.0,0.5072532627393491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,2015-09-28,"[0.         0.         0.49416487 0.         0.50583513 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.8111706212936136,1.1662876160687847,0.0,0.4941648736065907,0.0,0.5058351263934093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,2015-09-29,"[0.         0.         0.49324274 0.         0.50675726 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.8094249141930491,1.0840386047414956,0.0,0.4932427429760385,0.0,0.5067572570239615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,2015-09-30,"[0.         0.         0.55598816 0.         0.44401184 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.8119779138763408,1.0824414195908132,0.0,0.5559881605532165,0.0,0.4440118394467835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,2015-10-01,"[0.         0.         0.58482952 0.         0.41517048 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.8224890468298576,1.079265919087769,0.0,0.5848295222722704,0.0,0.4151704777277297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,2015-10-02,"[0.         0.         0.60073271 0.         0.39926729 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.802699403505096,1.0937685076435228,0.0,0.6007327069862577,0.0,0.39926729301374236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,2015-10-05,"[0.        0.        0.6066058 0.        0.3933942 0.        0.
 0.        0.        0.        0.        0.        0.       ]",0.8104732705076342,1.0862704063445952,0.0,0.6066058037548043,0.0,0.3933941962451956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,2015-10-06,"[0.         0.         0.61057348 0.         0.38942652 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.8712276890545207,1.1585849086329838,0.0,0.6105734794419999,0.0,0.3894265205580001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,2015-10-07,"[0.         0.         0.61352278 0.         0.38647722 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.853425362640033,1.1372640735572048,0.0,0.6135227798740507,0.0,0.38647722012594937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,2015-10-08,"[0.         0.         0.61563127 0.         0.38436873 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.8437368348661585,1.1112436723378878,0.0,0.6156312711833488,0.0,0.3843687288166512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,2015-10-09,"[0.         0.         0.61686985 0.         0.38313015 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.8367526917303699,1.1609245594037503,0.0,0.6168698532781933,0.0,0.3831301467218066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,2015-10-12,"[0.         0.         0.61884404 0.         0.38115596 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.8341719810539376,1.1288306296197776,0.0,0.6188440442467914,0.0,0.3811559557532085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,2015-10-13,"[0.         0.         0.62046906 0.         0.37953094 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.8414768592724615,1.1721282288406565,0.0,0.6204690554149116,0.0,0.37953094458508835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,2015-10-14,"[0.         0.         0.62131318 0.         0.37868682 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.8256078026553569,1.1642894266612125,0.0,0.6213131835190087,0.0,0.37868681648099134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,2015-10-15,"[0.         0.         0.62019614 0.         0.37980386 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.8381957468299537,1.148508667898244,0.0,0.6201961418428424,0.0,0.3798038581571575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,2015-10-16,"[0.         0.         0.62000252 0.         0.37999748 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.8281774709714251,1.1381848566148844,0.0,0.6200025164697988,0.0,0.3799974835302012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,2015-10-19,"[0.         0.         0.62055818 0.         0.37944182 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.8307154173817517,1.1806799239079027,0.0,0.6205581825723141,0.0,0.379441817427686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,2015-10-20,"[0.         0.         0.62227771 0.         0.37772229 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.8562897328934544,1.1739092282143953,0.0,0.6222777139648118,0.0,0.3777222860351881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,2015-10-21,"[0.         0.         0.62332487 0.         0.37667513 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.8458173004102497,1.1801520188941343,0.0,0.6233248680767061,0.0,0.376675131923294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,2015-10-22,"[0.         0.         0.62221924 0.         0.37778076 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.8695993177667564,1.168983461679924,0.0,0.6222192354535615,0.0,0.3777807645464385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,2015-10-23,"[0.         0.         0.62165622 0.         0.37834378 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.8297226898174095,1.1592811797784286,0.0,0.6216562162650392,0.0,0.37834378373496075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,2015-10-26,"[0.         0.         0.62170723 0.         0.37829277 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.8583377914159539,1.1770528724858311,0.0,0.6217072260017243,0.0,0.37829277399827566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,2015-10-27,"[0.         0.         0.62326463 0.         0.37673537 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.8304465757989599,1.1724955751196058,0.0,0.6232646259303402,0.0,0.37673537406965973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,2015-10-28,"[0.         0.         0.62356027 0.         0.37643973 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.8249791439301463,1.168102076823799,0.0,0.6235602726887851,0.0,0.37643972731121483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
