,Date,Weights,Profit,Base Profit,SCON,MSI,BKTI,VSAT,LECO,CVR,SPXC,PFIN,STRM,EBIX,UIS,JKHY,cash
1358,2019-07-18,"[0.26745271 0.         0.09834453 0.         0.         0.26064293
 0.         0.25921377 0.         0.         0.11434606 0.
 0.        ]",1.0453971708091914,1.2240372499627363,0.0,0.09834452683399765,0.0,0.0,0.2606429298418701,0.0,0.25921377174679955,0.0,0.0,0.11434606240611259,0.0,0.0,0.26745270917122005
1359,2019-07-19,"[0.23973691 0.         0.10987605 0.         0.         0.23672946
 0.         0.23518174 0.         0.         0.10750667 0.
 0.07096918]",1.0367378615859129,1.209342915854502,0.0,0.10987605138402681,0.0,0.0,0.2367294572559805,0.0,0.23518173814103385,0.0,0.0,0.10750666728496253,0.0,0.07096917650527386,0.2397369094287225
1360,2019-07-22,"[0.23572378 0.         0.11301334 0.         0.         0.23376225
 0.         0.2321881  0.         0.         0.10797083 0.
 0.0773417 ]",1.0399480617519794,1.213146439817902,0.0,0.11301334087095984,0.0,0.0,0.23376224583517766,0.0,0.23218809733756207,0.0,0.0,0.10797083368254214,0.0,0.07734170365120184,0.23572377862255642
1361,2019-07-23,"[0.23498962 0.         0.11376107 0.         0.         0.23332666
 0.         0.23174123 0.         0.         0.10813156 0.
 0.07804985]",1.0384747754828467,1.206516735342307,0.0,0.1137610704751821,0.0,0.0,0.23332666308070954,0.0,0.23174122823927507,0.0,0.0,0.10813156455029427,0.0,0.07804985055941598,0.2349896230951231
1362,2019-07-24,"[0.23484842 0.         0.11390836 0.         0.         0.23326395
 0.         0.23167499 0.         0.         0.10816552 0.
 0.07813876]",1.0365226373335483,1.2058344339758185,0.0,0.11390835931900083,0.0,0.0,0.2332639504147972,0.0,0.2316749874394716,0.0,0.0,0.10816552327842777,0.0,0.07813875729384809,0.2348484222544545
1363,2019-07-25,"[0.2348256  0.         0.11392568 0.         0.         0.2332588
 0.         0.23166922 0.         0.         0.10817375 0.
 0.07814695]",1.0483487446184192,1.2006945156395457,0.0,0.11392567941500042,0.0,0.0,0.23325880042916988,0.0,0.23166922087665398,0.0,0.0,0.1081737499613608,0.0,0.0781469459141981,0.2348256034036169
1364,2019-07-26,"[0.23560487 0.         0.11250722 0.         0.         0.23373969
 0.         0.23219679 0.         0.         0.1084394  0.
 0.07751204]",1.0481854322924975,1.2005364005048622,0.0,0.11250721521503584,0.0,0.0,0.23373968505871104,0.0,0.23219679456358056,0.0,0.0,0.10843940063959494,0.0,0.07751203613551777,0.23560486838755978
1365,2019-07-29,"[0.23703853 0.         0.1099928  0.         0.         0.23461685
 0.         0.23316132 0.         0.         0.10881998 0.
 0.07637052]",1.0498204816398622,1.206325037603642,0.0,0.10999279719127285,0.0,0.0,0.23461685010750832,0.0,0.23316132409392715,0.0,0.0,0.10881997620739206,0.0,0.07637051810376454,0.237038534296135
1366,2019-07-30,"[0.26976807 0.         0.09503429 0.         0.         0.26208582
 0.         0.26044608 0.         0.         0.11266574 0.
 0.        ]",1.0514609722894634,1.21399291904755,0.0,0.09503428665586033,0.0,0.0,0.2620858248488496,0.0,0.2604460804701867,0.0,0.0,0.11266573984738791,0.0,0.0,0.26976806817771537
1367,2019-07-31,"[0.24176649 0.         0.1065378  0.         0.         0.23790805
 0.         0.23640928 0.         0.         0.10771673 0.
 0.06966164]",1.032987529021976,1.2010367085134623,0.0,0.10653780493863241,0.0,0.0,0.23790804803600032,0.0,0.2364092761453419,0.0,0.0,0.10771673462399822,0.0,0.06966164363846547,0.24176649261756172
1368,2019-08-01,"[0.23889797 0.         0.10755706 0.         0.         0.23567411
 0.         0.23427704 0.         0.         0.10871721 0.
 0.0748766 ]",1.042743808372687,1.211978366026466,0.0,0.10755706421734797,0.0,0.0,0.23567411469934807,0.0,0.2342770395600507,0.0,0.0,0.10871720748286143,0.0,0.07487660354547437,0.23889797049491746
1369,2019-08-02,"[0.26977062 0.         0.09510249 0.         0.         0.26195816
 0.         0.26037321 0.         0.         0.11279551 0.
 0.        ]",1.0404382891492918,1.213126302406124,0.0,0.09510249253815224,0.0,0.0,0.26195816240453323,0.0,0.2603732133031144,0.0,0.0,0.11279550684970699,0.0,0.0,0.2697706249044931
1370,2019-08-05,"[0.23980906 0.         0.11006034 0.         0.         0.23669563
 0.         0.23508925 0.         0.         0.10716368 0.
 0.07118204]",1.0499872347270447,1.2062427122681252,0.0,0.11006033526039846,0.0,0.0,0.23669562897885457,0.0,0.23508924715820478,0.0,0.0,0.10716368466049485,0.0,0.07118204170549863,0.23980906223654877
1371,2019-08-06,"[0.23559839 0.         0.11329937 0.         0.         0.23366911
 0.         0.23207265 0.         0.         0.10788462 0.
 0.07747587]",1.0291185375685488,1.1854368596562126,0.0,0.11329936914776546,0.0,0.0,0.23366910506812158,0.0,0.23207264545748424,0.0,0.0,0.10788462298775371,0.0,0.07747587201493462,0.23559838532394042
1372,2019-08-07,"[0.23495389 0.         0.11382904 0.         0.         0.23330514
 0.         0.23171357 0.         0.         0.10812114 0.
 0.07807723]",1.0293649058330632,1.1810113095634773,0.0,0.1138290394274501,0.0,0.0,0.23330514254893472,0.0,0.23171356535722112,0.0,0.0,0.10812113858202055,0.0,0.0780772271908782,0.23495388689349525
1373,2019-08-08,"[0.2348436  0.         0.1139156  0.         0.         0.2332621
 0.         0.23167178 0.         0.         0.10816594 0.
 0.07814098]",1.0240672703299023,1.1677674797754143,0.0,0.11391559893888592,0.0,0.0,0.23326209961907687,0.0,0.23167178147271308,0.0,0.0,0.10816593924537315,0.0,0.07814098237490866,0.23484359834904234
1374,2019-08-09,"[0.23483455 0.         0.1139088  0.         0.         0.23326467
 0.         0.23167529 0.         0.         0.10817738 0.
 0.07813931]",1.0460429599588388,1.185964466802146,0.0,0.11390879733325451,0.0,0.0,0.23326467008243026,0.0,0.23167528892738715,0.0,0.0,0.10817738457621535,0.0,0.07813930754541283,0.2348345515353
1375,2019-08-12,"[0.23605083 0.         0.11170607 0.         0.         0.23401728
 0.         0.2325008  0.         0.         0.10857748 0.
 0.07714755]",1.0510936930290602,1.1918122668516673,0.0,0.11170606592752619,0.0,0.0,0.23401727629258953,0.0,0.23250079914885874,0.0,0.0,0.10857748043781634,0.0,0.0771475471766202,0.23605083101658902
1376,2019-08-13,"[0.23565552 0.         0.11248509 0.         0.         0.23373673
 0.         0.23220127 0.         0.         0.10839405 0.
 0.07752735]",1.0393701659575585,1.1811538442093183,0.0,0.11248508529086591,0.0,0.0,0.23373672706736462,0.0,0.23220126682193315,0.0,0.0,0.10839405284006222,0.0,0.07752734787368636,0.23565552010608773
1377,2019-08-14,"[0.23560493 0.         0.1125664  0.         0.         0.23370898
 0.         0.23217007 0.         0.         0.10839219 0.
 0.07755744]",1.02759048908411,1.1728231972415273,0.0,0.1125663963523324,0.0,0.0,0.23370897797218937,0.0,0.2321700676305369,0.0,0.0,0.10839218588492168,0.0,0.07755744485944453,0.23560492730057508
1378,2019-08-15,"[0.23790916 0.         0.1084863  0.         0.         0.23516918
 0.         0.23376407 0.         0.         0.109017   0.
 0.0756543 ]",1.0270310329820322,1.1690319531186775,0.0,0.10848629814777916,0.0,0.0,0.23516917511811117,0.0,0.2337640659268448,0.0,0.0,0.10901699901590917,0.0,0.07565429717814025,0.2379091646132154
1379,2019-08-16,"[0.23537942 0.         0.11310769 0.         0.         0.23351842
 0.         0.23197309 0.         0.         0.1081838  0.
 0.07783759]",1.0156846184580561,1.1491066208838725,0.0,0.11310768804127601,0.0,0.0,0.2335184190647971,0.0,0.23197308857277504,0.0,0.0,0.1081837977994451,0.0,0.07783758565098164,0.23537942087072508
1380,2019-08-19,"[0.23494209 0.         0.11377339 0.         0.         0.23330052
 0.         0.23172231 0.         0.         0.10816926 0.
 0.07809244]",1.0185181586484076,1.1521991191924046,0.0,0.11377339406474955,0.0,0.0,0.23330051508466562,0.0,0.23172230850075712,0.0,0.0,0.10816925534182377,0.0,0.07809243555579751,0.23494209145220638
