,Date,Weights,Profit,Base Profit,ABT,JNJ,BMY,PFE,BCRX,TECH,NBIX,TTNP,JKHY,STRM,UIS,EBIX,cash
163,2014-08-28,"[0.         0.         0.13971267 0.16457793 0.         0.14805324
 0.19763704 0.         0.         0.09705341 0.         0.10920467
 0.14376105]",1.2025491062586044,1.0786937876849123,0.0,0.13971266691010573,0.16457793358576234,0.0,0.1480532365108346,0.1976370364145682,0.0,0.0,0.09705340886509084,0.0,0.10920466974487258,0.14376104796876576,0.0
164,2014-08-29,"[0.         0.         0.13980239 0.1649164  0.         0.14797473
 0.19727581 0.         0.         0.09702287 0.         0.10921216
 0.14379564]",1.1958600739598304,1.073515305884878,0.0,0.13980239186006826,0.16491640229451018,0.0,0.14797472944342968,0.19727581324975232,0.0,0.0,0.09702286673804282,0.0,0.10921215892940354,0.1437956374847933,0.0
165,2014-09-02,"[0.         0.         0.13962304 0.16454423 0.         0.14795703
 0.19777581 0.         0.         0.09714192 0.         0.10926075
 0.14369722]",1.2018217459878597,1.076046874985099,0.0,0.13962303886905789,0.16454422845928235,0.0,0.147957034675626,0.19777580783433432,0.0,0.0,0.09714192021885765,0.0,0.10926074730799533,0.14369722263484647,0.0
166,2014-09-03,"[0.         0.         0.13959516 0.16432976 0.         0.14789868
 0.19786448 0.         0.         0.09726732 0.         0.1093137
 0.14373091]",1.20435321593828,1.0791439446334026,0.0,0.13959515570018308,0.16432975554994295,0.0,0.1478986770330152,0.1978644792439793,0.0,0.0,0.09726732298580296,0.0,0.10931369565956724,0.1437309138275093,0.0
167,2014-09-04,"[0.         0.         0.13993366 0.1648016  0.         0.14780658
 0.19741375 0.         0.         0.09704058 0.         0.1092171
 0.14378672]",1.2013393177071259,1.075059934356963,0.0,0.13993365511523925,0.16480160431551655,0.0,0.1478065839564938,0.19741375332803157,0.0,0.0,0.09704058370182926,0.0,0.10921709969084697,0.14378671989204242,0.0
168,2014-09-05,"[0.         0.         0.13984157 0.16456752 0.         0.14801513
 0.19740887 0.         0.         0.09691391 0.         0.10925132
 0.14400169]",1.1962914535792402,1.0709239098837182,0.0,0.13984156909015114,0.16456751840800105,0.0,0.14801512746546763,0.1974088677418733,0.0,0.0,0.09691390519213998,0.0,0.1092513243543565,0.1440016877480104,0.0
169,2014-09-08,"[0.         0.         0.13965309 0.16428819 0.         0.14814776
 0.19768047 0.         0.         0.09688364 0.         0.10928661
 0.14406024]",1.1870340837108162,1.0605308259901096,0.0,0.13965309238254295,0.16428819234789221,0.0,0.14814775960758028,0.19768046731492392,0.0,0.0,0.09688363669711737,0.0,0.10928661361270196,0.14406023803724147,0.0
170,2014-09-09,"[0.         0.         0.13932492 0.16394151 0.         0.14811804
 0.19832477 0.         0.         0.09706161 0.         0.10933324
 0.14389592]",1.1847497419697468,1.0584628138267047,0.0,0.13932491839789932,0.1639415107265894,0.0,0.14811803765037343,0.19832476939417762,0.0,0.0,0.09706160658854762,0.0,0.10933323961763876,0.14389591762477383,0.0
171,2014-09-10,"[0.         0.         0.13933932 0.16432122 0.         0.14792961
 0.1980101  0.         0.         0.09709312 0.         0.10937487
 0.14393175]",1.1883944097618637,1.0658242688903845,0.0,0.13933932439972402,0.16432121922686713,0.0,0.14792961429549603,0.19801010096413119,0.0,0.0,0.09709311725957535,0.0,0.10937487056092568,0.14393175329328062,0.0
172,2014-09-11,"[0.         0.         0.13936675 0.16442022 0.         0.1480588
 0.19788478 0.         0.         0.09689584 0.         0.10934871
 0.1440249 ]",1.1765517498553597,1.0583966797820512,0.0,0.13936674902678675,0.1644202206074488,0.0,0.14805880289774262,0.19788477988521652,0.0,0.0,0.09689584328001147,0.0,0.10934870629213977,0.14402489801065413,0.0
173,2014-09-12,"[0.         0.         0.13792435 0.16065909 0.         0.14882598
 0.20093396 0.         0.         0.09769445 0.         0.10983836
 0.14412381]",1.187059949404393,1.0606365613725248,0.0,0.13792434652515098,0.16065909354538938,0.0,0.14882598150203927,0.20093395654174495,0.0,0.0,0.09769445127775517,0.0,0.10983836322741264,0.1441238073805075,0.0
174,2014-09-15,"[0.         0.         0.13779147 0.15970464 0.         0.1489463
 0.20172061 0.         0.         0.09777309 0.         0.10991798
 0.14414592]",1.184899845280311,1.060064559094603,0.0,0.13779146561510175,0.15970464105175375,0.0,0.14894629577274202,0.2017206083217363,0.0,0.0,0.09777308574662534,0.0,0.10991797914675291,0.14414592434528795,0.0
175,2014-09-16,"[0.         0.         0.08651355 0.10572109 0.         0.13387772
 0.18559105 0.         0.08033028 0.10068606 0.08389411 0.10126193
 0.12212421]",1.1723767889235954,1.0520563889467398,0.0,0.08651354929184815,0.1057210882764649,0.0,0.1338777209058206,0.1855910479659433,0.0,0.08033028198622348,0.10068605933505834,0.08389410936679735,0.1012619292373235,0.12212421363452035,0.0
176,2014-09-17,"[0.         0.         0.08401251 0.10140796 0.         0.13253769
 0.18349287 0.         0.08606845 0.10026698 0.09105461 0.10076658
 0.12039235]",1.147545827880465,1.035315427999638,0.0,0.08401250951035275,0.10140796051405478,0.0,0.13253768997489918,0.18349286927164385,0.0,0.08606845072926253,0.1002669767810649,0.09105461048439785,0.10076658297321853,0.12039234976110559,0.0
177,2014-09-18,"[0.         0.         0.08347431 0.09991124 0.         0.13300522
 0.18411765 0.         0.08648459 0.10047674 0.09173602 0.10058055
 0.12021368]",1.1503134240177708,1.038279448532818,0.0,0.08347430911804621,0.0999112391836511,0.0,0.13300522447650673,0.18411764586365953,0.0,0.08648459380721882,0.10047674219491746,0.09173601641833058,0.10058054865072723,0.12021368028694242,0.0
178,2014-09-19,"[0.         0.         0.08397743 0.10061065 0.         0.13278414
 0.18357103 0.         0.08624636 0.10013444 0.09169053 0.10062849
 0.12035692]",1.1438701136152265,1.0374636772658317,0.0,0.08397743314413053,0.10061065342532378,0.0,0.1327841360286971,0.18357103377588016,0.0,0.08624635780081415,0.10013444464175593,0.0916905274979768,0.10062849057118657,0.120356923114235,0.0
179,2014-09-22,"[0.         0.         0.0836259  0.09976567 0.         0.13351962
 0.18399965 0.         0.08621176 0.10017223 0.09173501 0.10048594
 0.12048422]",1.1485814025766992,1.0449511224708958,0.0,0.08362590183212813,0.09976567126391857,0.0,0.13351962038510257,0.1839996522729875,0.0,0.08621175540777418,0.1001722301546563,0.0917350120128999,0.10048593718123329,0.12048421948929958,0.0
180,2014-09-23,"[0.         0.         0.08377437 0.10033195 0.         0.13290076
 0.18403845 0.         0.0861424  0.10034624 0.09169968 0.1005513
 0.12021485]",1.1345809798707274,1.0321232685473347,0.0,0.08377436688296161,0.1003319543604808,0.0,0.13290075842221089,0.18403844925015128,0.0,0.08614240300116684,0.1003462417555132,0.09169967694191931,0.10055129553627334,0.12021485384932261,0.0
181,2014-09-24,"[0.         0.         0.08347799 0.10015216 0.         0.13282473
 0.1843628  0.         0.08628842 0.10057303 0.09179698 0.1005259
 0.11999799]",1.1213755218605534,1.0184454576416166,0.0,0.08347798932411568,0.10015215662391065,0.0,0.13282472854582394,0.18436279738254627,0.0,0.08628842286252866,0.10057303371299064,0.0917969849196152,0.10052590146000116,0.11999798516846792,0.0
182,2014-09-25,"[0.         0.         0.08449748 0.1014434  0.         0.13174507
 0.18457021 0.         0.08544543 0.10066643 0.09131964 0.1006249
 0.11968745]",1.1147935178594937,1.0119731170559303,0.0,0.08449748162690275,0.1014433961037832,0.0,0.1317450663794529,0.18457021162533274,0.0,0.08544543317710605,0.10066642582265875,0.091319642514428,0.10062489511249036,0.11968744763784511,0.0
183,2014-09-26,"[0.         0.         0.08516435 0.10188144 0.         0.13144646
 0.18454907 0.         0.08489295 0.1006101  0.09097012 0.10065483
 0.11983068]",1.136234699093102,1.0304909026049744,0.0,0.08516434940094164,0.10188144401996421,0.0,0.13144646167607157,0.1845490713697901,0.0,0.08489295362778959,0.10061009558627947,0.09097011769465782,0.10065483126089911,0.11983067536360664,0.0
184,2014-09-29,"[0.         0.         0.08537013 0.10311812 0.         0.13022411
 0.1842374  0.         0.08493662 0.10090195 0.09089132 0.1009178
 0.11940254]",1.1288957835711717,1.0232567198303963,0.0,0.08537013412108965,0.10311812142685431,0.0,0.13022410951713595,0.1842374005113804,0.0,0.08493662401311285,0.1009019543688224,0.09089131568046446,0.10091780033011868,0.11940254003102138,0.0
185,2014-09-30,"[0.         0.         0.         0.10629605 0.         0.14176658
 0.19842131 0.         0.10229376 0.11167946 0.10159186 0.1103941
 0.12755689]",1.1208704930440736,1.015854691955152,0.0,0.0,0.10629605160378529,0.0,0.14176657524640737,0.19842131138800867,0.0,0.10229375965860683,0.11167945872898791,0.10159185903116721,0.11039409581954822,0.12755688852348843,0.0
186,2014-10-01,"[0.         0.         0.         0.10471185 0.         0.14233832
 0.19923304 0.         0.10321996 0.11187787 0.10136842 0.11014742
 0.12710313]",1.143036089391819,1.0293220244328327,0.0,0.0,0.10471184959741339,0.0,0.14233832286034825,0.19923303883431046,0.0,0.10321995971470257,0.11187786621171987,0.10136841940986652,0.11014741590154584,0.12710312747009295,0.0
187,2014-10-02,"[0.         0.         0.         0.10666609 0.         0.14105448
 0.19951328 0.         0.10210641 0.11231756 0.10110909 0.11037105
 0.12686205]",1.1452384976410988,1.025395681247949,0.0,0.0,0.10666608966705278,0.0,0.14105447629788476,0.19951328225638945,0.0,0.10210640790109043,0.11231755560098484,0.10110908776661601,0.11037104859145364,0.12686205191852817,0.0
188,2014-10-03,"[0.         0.         0.         0.10601644 0.         0.14171194
 0.19968558 0.         0.10216744 0.11191312 0.10107537 0.11029768
 0.12713242]",1.1314327348419158,1.013919520351253,0.0,0.0,0.10601644398576675,0.0,0.1417119360924229,0.19968557631492317,0.0,0.1021674381459694,0.11191312464698575,0.10107537479531906,0.1102976838542845,0.1271324221643286,0.0
189,2014-10-06,"[0.         0.         0.         0.10507711 0.         0.14291005
 0.19913281 0.         0.10256461 0.11126758 0.10106291 0.11023472
 0.1277502 ]",1.145561055738047,1.0255165068759897,0.0,0.0,0.10507711340881118,0.0,0.14291005320779288,0.1991328147186872,0.0,0.10256460662275278,0.11126758250597166,0.10106290765165475,0.11023471794796277,0.12775020393636674,0.0
190,2014-10-07,"[0.         0.         0.         0.1048136  0.         0.14359659
 0.19866984 0.         0.10247927 0.11096041 0.101017   0.11017912
 0.12828418]",1.1625718018276154,1.0384690143043322,0.0,0.0,0.10481359851310193,0.0,0.1435965931457413,0.19866984093736093,0.0,0.10247926546709386,0.11096040585714423,0.10101699648924904,0.11017912457341583,0.128284175016893,0.0
191,2014-10-08,"[0.         0.         0.         0.10291682 0.         0.14526169
 0.19893063 0.         0.10303719 0.11038604 0.1013723  0.10971943
 0.1283759 ]",1.1275762854431945,1.017444338813625,0.0,0.0,0.10291681964143749,0.0,0.14526169240827197,0.19893062524664615,0.0,0.10303718946362951,0.11038604143692056,0.10137229607278321,0.1097194318935723,0.12837590383673878,0.0
192,2014-10-09,"[0.         0.         0.         0.10322322 0.         0.14533279
 0.19913616 0.         0.10259238 0.11020097 0.10120582 0.10980281
 0.12850586]",1.100010840775727,0.9997191071466519,0.0,0.0,0.1032232163002533,0.0,0.14533278670595348,0.19913616472655357,0.0,0.10259237847812785,0.11020096625827254,0.10120581740705699,0.109802808508318,0.12850586161546423,0.0
193,2014-10-10,"[0.         0.         0.         0.10225008 0.         0.14631353
 0.19917433 0.         0.10268292 0.11003002 0.10126345 0.10955519
 0.12873048]",1.1040479101585603,1.013510154026379,0.0,0.0,0.10225007539007643,0.0,0.14631353051594395,0.19917432716123162,0.0,0.1026829243118237,0.11003001906097253,0.10126344909411499,0.10955518956515443,0.12873048490068245,0.0
194,2014-10-13,"[0.         0.         0.         0.10154807 0.         0.14671439
 0.19900048 0.         0.10340132 0.10982911 0.10142715 0.10948617
 0.1285933 ]",1.0843929270935517,0.9961585870491355,0.0,0.0,0.10154807451671473,0.0,0.14671439112828666,0.19900048148591662,0.0,0.10340132120261152,0.10982910975702712,0.10142714953323469,0.10948616999056077,0.12859330238564784,0.0
195,2014-10-14,"[0.         0.         0.         0.1008067  0.         0.14680228
 0.19922593 0.         0.10405144 0.10990542 0.10157769 0.10941393
 0.12821662]",1.0641537047008724,0.9869221490982886,0.0,0.0,0.10080669764086927,0.0,0.14680228395182748,0.19922593113376943,0.0,0.10405143939222707,0.10990541577307658,0.1015776876719731,0.10941392624841716,0.12821661818783994,0.0
196,2014-10-15,"[0.         0.         0.         0.10061351 0.         0.14697622
 0.19885694 0.         0.10454549 0.10976124 0.1016961  0.10940232
 0.12814817]",1.0418225063198479,0.9701413901846666,0.0,0.0,0.10061350800515455,0.0,0.14697621980784542,0.19885694013115354,0.0,0.10454549361085334,0.10976124380870445,0.1016961026771246,0.10940231844424629,0.12814817351491786,0.0
197,2014-10-16,"[0.         0.         0.         0.10040917 0.         0.14759793
 0.19848794 0.         0.10452665 0.10920399 0.10167307 0.10944295
 0.12865829]",1.0421189358182534,0.9678018396999982,0.0,0.0,0.10040916815162407,0.0,0.14759792703668995,0.19848794263501945,0.0,0.104526650138329,0.109203988395342,0.10167307418051627,0.10944295466580417,0.12865829479667512,0.0
198,2014-10-17,"[0.         0.         0.         0.09984402 0.         0.14784374
 0.19902484 0.         0.1041213  0.10965363 0.10135844 0.10939487
 0.12875915]",1.076380197536218,0.9884407679584402,0.0,0.0,0.09984402376087623,0.0,0.14784374483778737,0.19902484184145128,0.0,0.10412130175114899,0.10965363025525254,0.1013584389158745,0.10939487353048498,0.12875914510712413,0.0
199,2014-10-20,"[0.         0.         0.         0.09886897 0.         0.14856103
 0.19887263 0.         0.10461441 0.10946297 0.10146241 0.1092637
 0.12889389]",1.107410907952733,1.0133826106808064,0.0,0.0,0.09886896874954978,0.0,0.1485610262983977,0.19887263352356163,0.0,0.10461440697190251,0.1094629664919725,0.10146240936220999,0.10926370081742753,0.12889388778497843,0.0
200,2014-10-21,"[0.         0.         0.         0.09895132 0.         0.14864692
 0.19911419 0.         0.10448784 0.10927884 0.10162451 0.10909414
 0.12880225]",1.0761496093004272,0.9896870787374489,0.0,0.0,0.09895131931276444,0.0,0.14864691789887866,0.1991141866360988,0.0,0.10448783821957201,0.10927884200207072,0.10162450733276444,0.10909414032497494,0.12880224827287606,0.0
201,2014-10-22,"[0.         0.         0.         0.09859439 0.         0.14908455
 0.19863463 0.         0.10498064 0.10908395 0.10185243 0.10895362
 0.12881579]",1.085257474712953,1.0002679658293483,0.0,0.0,0.09859439053835002,0.0,0.14908454580224592,0.19863463281505483,0.0,0.1049806379441747,0.10908394710619483,0.10185242889626495,0.10895362251891004,0.12881579437880447,0.0
202,2014-10-23,"[0.         0.         0.         0.09871456 0.         0.14910671
 0.19877839 0.         0.10469905 0.10894287 0.10193513 0.10890695
 0.12891635]",1.1284448721341125,1.0179554680662553,0.0,0.0,0.09871455611824267,0.0,0.1491067087211471,0.19877838921234034,0.0,0.10469904625537116,0.1089428734585195,0.10193512809704441,0.10890694769960317,0.1289163504377317,0.0
203,2014-10-24,"[0.         0.         0.         0.10075664 0.         0.14695603
 0.19872839 0.         0.10422565 0.10971948 0.10151045 0.10947923
 0.12862413]",1.1382901699066232,1.0252001754205107,0.0,0.0,0.10075663799881228,0.0,0.14695603038715083,0.19872838947109006,0.0,0.10422564843705928,0.10971948174038995,0.10151044543186279,0.10947923301124517,0.1286241335223896,0.0
204,2014-10-27,"[0.         0.         0.         0.10185739 0.         0.14623914
 0.19849691 0.         0.10355322 0.10993381 0.10142247 0.10968858
 0.12880848]",1.1497014134348968,1.0348446125416735,0.0,0.0,0.10185739116052639,0.0,0.1462391361992551,0.1984969120304734,0.0,0.10355321615783919,0.10993381374482776,0.10142246622344683,0.10968858298078597,0.1288084815028454,0.0
205,2014-10-28,"[0.         0.         0.         0.10224515 0.         0.14525539
 0.19901773 0.         0.10329139 0.11061907 0.10135582 0.10983478
 0.12838067]",1.1571570025320448,1.0400027724296643,0.0,0.0,0.10224514881041685,0.0,0.14525538637296936,0.1990177339214451,0.0,0.10329139144177708,0.1106190740375258,0.10135581894292031,0.10983477894415135,0.1283806675287941,0.0
206,2014-10-29,"[0.         0.         0.         0.10138959 0.         0.14568784
 0.19925971 0.         0.10369934 0.11067175 0.10141821 0.10965592
 0.12821764]",1.1591099153233781,1.0440802889575607,0.0,0.0,0.1013895949200979,0.0,0.14568784164737988,0.19925970804009638,0.0,0.10369934041532733,0.11067174894835116,0.10141820726495661,0.10965592176615517,0.12821763699763528,0.0
207,2014-10-30,"[0.         0.         0.         0.10023591 0.         0.14645335
 0.19920134 0.         0.10424427 0.11062067 0.10149369 0.10949743
 0.12825334]",1.1593409286574143,1.0541685951521218,0.0,0.0,0.1002359053788718,0.0,0.14645334528516493,0.19920134013719187,0.0,0.1042442696008483,0.11062067488268873,0.10149369131308816,0.10949743023687018,0.12825334316527598,0.0
208,2014-10-31,"[0.         0.         0.         0.10079004 0.         0.14609647
 0.19921399 0.         0.10392359 0.11075295 0.10146568 0.10955933
 0.12819795]",1.1548862417510026,1.050885042269229,0.0,0.0,0.10079004098638343,0.0,0.14609647102493545,0.19921398551201205,0.0,0.1039235871975533,0.11075294783146358,0.10146568467222657,0.10955932889816086,0.12819795387726482,0.0
209,2014-11-03,"[0.         0.         0.         0.10100581 0.         0.14469326
 0.20027388 0.         0.10373365 0.11160823 0.10143087 0.1096975
 0.12755679]",1.1885669453242913,1.0760508332326408,0.0,0.0,0.10100581252687868,0.0,0.14469325992953957,0.20027388182449357,0.0,0.10373365424012264,0.11160823024984635,0.10143086852834456,0.10969750497207255,0.1275567877287022,0.0
210,2014-11-04,"[0.         0.         0.         0.10131207 0.         0.14453334
 0.20035497 0.         0.10351926 0.11159411 0.10141954 0.10971783
 0.12754888]",1.1778158145152715,1.0661150088937206,0.0,0.0,0.10131207271401166,0.0,0.1445333360548895,0.20035497153510196,0.0,0.10351925673908703,0.11159411494348115,0.10141954029061308,0.1097178266294466,0.12754888109336898,0.0
211,2014-11-05,"[0.         0.         0.         0.10254548 0.         0.14373626
 0.2006556  0.         0.10262105 0.11177473 0.10121049 0.10991248
 0.12754391]",1.1782332876868022,1.0618235126623052,0.0,0.0,0.10254548313398162,0.0,0.14373625578153756,0.20065560085415743,0.0,0.10262105165686078,0.11177473214174623,0.10121048867835346,0.10991247513240425,0.12754391262095863,0.0
212,2014-11-06,"[0.         0.         0.         0.10251221 0.         0.1439046
 0.20061881 0.         0.10257231 0.1117495  0.10128355 0.10980697
 0.12755204]",1.181764668067175,1.0642717736021117,0.0,0.0,0.10251221279943727,0.0,0.1439045975833133,0.2006188121827785,0.0,0.10257231329564082,0.1117494967208159,0.10128355019890024,0.10980697253310957,0.12755204468600453,0.0
213,2014-11-07,"[0.         0.         0.         0.10239829 0.         0.14412857
 0.20085239 0.         0.10242932 0.11160669 0.10131104 0.10972131
 0.1275524 ]",1.1801982556983233,1.0603076155059612,0.0,0.0,0.10239828757135454,0.0,0.14412857099986578,0.20085238580058531,0.0,0.10242931634386292,0.11160668986117576,0.10131104104931096,0.10972130695902063,0.127552401414824,0.0
214,2014-11-10,"[0.         0.         0.         0.10257079 0.         0.1436814
 0.2011205  0.         0.10233193 0.11181826 0.10123752 0.10985194
 0.12738767]",1.1744898606686627,1.0635449241097528,0.0,0.0,0.10257079116683622,0.0,0.14368139523563678,0.2011205024403876,0.0,0.1023319306933463,0.11181825628364893,0.10123751824083006,0.10985193527548774,0.1273876706638264,0.0
215,2014-11-11,"[0.         0.         0.         0.10225104 0.         0.14345338
 0.20073974 0.         0.10307424 0.11207319 0.10135175 0.10989861
 0.12715806]",1.1712085957777978,1.0600630979567407,0.0,0.0,0.10225103791578335,0.0,0.1434533783347766,0.20073973983286952,0.0,0.10307423833425672,0.11207319287189275,0.10135174585191972,0.10989860558203157,0.1271580612764698,0.0
216,2014-11-12,"[0.         0.         0.         0.100682   0.         0.14456796
 0.19991268 0.         0.10442935 0.11186319 0.10169307 0.10963529
 0.12721646]",1.188377720876499,1.075779249526879,0.0,0.0,0.10068200286791035,0.0,0.14456796095448526,0.19991267518931857,0.0,0.1044293471493576,0.11186319056951942,0.10169307127595327,0.10963529012385219,0.12721646186960323,0.0
217,2014-11-13,"[0.         0.         0.         0.09953369 0.         0.14486848
 0.19894077 0.         0.1062124  0.11215335 0.10211091 0.10947367
 0.12670674]",1.1880766965829381,1.0753593310230443,0.0,0.0,0.09953368607161053,0.0,0.14486848140292313,0.1989407738533756,0.0,0.10621240113965665,0.11215334743051118,0.1021109081901408,0.10947366638339107,0.12670673552839098,0.0
218,2014-11-14,"[0.         0.         0.         0.09918235 0.         0.14541048
 0.19909294 0.         0.10617597 0.11118921 0.10199195 0.10984705
 0.12711005]",1.1985388050837944,1.0819028527424355,0.0,0.0,0.09918234966495512,0.0,0.1454104759723021,0.19909294451835716,0.0,0.10617596546336726,0.11118921264872086,0.10199195186771227,0.10984704542864723,0.12711005443593798,0.0
219,2014-11-17,"[0.         0.         0.         0.09966559 0.         0.14569274
 0.19909207 0.         0.10555727 0.11073102 0.10196344 0.10986512
 0.12743275]",1.1770936655063655,1.0710908360037996,0.0,0.0,0.09966558893676573,0.0,0.14569273566401034,0.19909206543790967,0.0,0.1055572743821084,0.11073102291877975,0.10196344011866819,0.10986511891495254,0.12743275362680526,0.0
220,2014-11-18,"[0.         0.         0.         0.09207779 0.         0.15800019
 0.20443363 0.         0.09759464 0.10539026 0.09788498 0.11058544
 0.13403306]",1.170670270987443,1.063309226423438,0.0,0.0,0.09207778846527766,0.0,0.15800019363215909,0.20443363320704572,0.0,0.09759464322909694,0.10539025527741709,0.09788498019628862,0.11058544338556933,0.13403306260714543,0.0
221,2014-11-19,"[0.         0.         0.         0.09122621 0.         0.15941983
 0.20550906 0.         0.09654754 0.10482843 0.09728593 0.11055764
 0.13462536]",1.1701863896271139,1.0661575066846467,0.0,0.0,0.09122621304528379,0.0,0.15941982787116024,0.20550906124085333,0.0,0.09654753937364155,0.10482842832791424,0.0972859317725602,0.11055764282978002,0.1346253555388066,0.0
222,2014-11-20,"[0.         0.         0.         0.09102372 0.         0.15969327
 0.20603437 0.         0.09612486 0.10480399 0.09710733 0.11050562
 0.13470685]",1.181604404300139,1.0718899987079347,0.0,0.0,0.09102371882967654,0.0,0.15969326666223635,0.2060343688678455,0.0,0.09612485811940039,0.10480398987245396,0.0971073328065578,0.11050561519606215,0.13470684964576718,0.0
223,2014-11-21,"[0.         0.         0.         0.09115647 0.         0.15956035
 0.2065633  0.         0.09560252 0.104823   0.09693468 0.11055042
 0.13480927]",1.1557138517349752,1.0575974636200123,0.0,0.0,0.09115646894155452,0.0,0.15956034862140178,0.2065632981784984,0.0,0.09560251930103769,0.10482299685562495,0.09693468328151582,0.11055041530825806,0.13480926951210878,0.0
224,2014-11-24,"[0.         0.         0.         0.0919715  0.         0.1588882
 0.20613141 0.         0.09552411 0.10484852 0.0969667  0.11078622
 0.13488334]",1.1975121407617606,1.0785237774604104,0.0,0.0,0.09197149819761312,0.0,0.158888198445092,0.2061314088608511,0.0,0.09552411242962126,0.1048485218309496,0.0969666955900906,0.11078622359299484,0.1348833410527874,0.0
225,2014-11-25,"[0.         0.         0.         0.09157285 0.         0.15928432
 0.20620998 0.         0.09560661 0.10476278 0.09701072 0.11064972
 0.13490303]",1.1840620130752295,1.0712295254164117,0.0,0.0,0.09157284525540055,0.0,0.15928431770912296,0.20620998442928984,0.0,0.09560660518561381,0.10476277920585729,0.09701071935736418,0.11064972339526723,0.13490302546208421,0.0
226,2014-11-26,"[0.         0.         0.         0.09214914 0.         0.15908085
 0.20585014 0.         0.09536157 0.1045005  0.09703706 0.11079056
 0.13523017]",1.202353753885983,1.0832116023122083,0.0,0.0,0.09214914267886773,0.0,0.15908085411956435,0.2058501364015007,0.0,0.09536157454766044,0.10450050005093474,0.0970370601392362,0.1107905610314473,0.13523017103078847,0.0
227,2014-11-28,"[0.         0.         0.         0.09214767 0.         0.15916773
 0.20585163 0.         0.09523799 0.10451019 0.09697342 0.11081987
 0.1352915 ]",1.2021713931713085,1.082325060463789,0.0,0.0,0.0921476744381973,0.0,0.15916772872724833,0.20585162593547265,0.0,0.09523798698786445,0.10451019056689932,0.09697342355493078,0.11081987190110155,0.13529149788828557,0.0
228,2014-12-01,"[0.         0.         0.         0.09232033 0.         0.15891693
 0.20611179 0.         0.09498173 0.10467596 0.0968718  0.11088003
 0.13524144]",1.2213219876949304,1.0968644128601133,0.0,0.0,0.09232032589597328,0.0,0.15891693128308426,0.20611179278075975,0.0,0.09498172738142598,0.10467595607093665,0.09687179876610569,0.11088002599840337,0.1352414418233111,0.0
229,2014-12-02,"[0.         0.         0.         0.09178438 0.         0.15952001
 0.20618666 0.         0.09516829 0.10449276 0.09696773 0.11064326
 0.13523692]",1.2034090382350673,1.087308876148657,0.0,0.0,0.09178437545182822,0.0,0.15952001198361235,0.2061866557063694,0.0,0.09516829480673844,0.10449275875459847,0.096967726330583,0.11064326168483245,0.1352369152814375,0.0
230,2014-12-03,"[0.         0.         0.         0.09146631 0.         0.15981953
 0.2064751  0.         0.0950866  0.10445034 0.09692059 0.11055118
 0.13523034]",1.1903270001308173,1.079748509618149,0.0,0.0,0.09146630969614111,0.0,0.1598195335661303,0.20647510017215145,0.0,0.09508660244494241,0.10445033986843259,0.09692058944743895,0.11055118192518523,0.13523034287957783,0.0
231,2014-12-04,"[0.         0.         0.         0.09200613 0.         0.15962855
 0.20603052 0.         0.09500753 0.10430944 0.09699304 0.1106465
 0.1353783 ]",1.1982624647837854,1.0894743382061178,0.0,0.0,0.09200612656556201,0.0,0.15962854932483148,0.2060305186608647,0.0,0.09500752628099589,0.10430944138638536,0.09699303795383128,0.11064650202513746,0.13537829780239183,0.0
232,2014-12-05,"[0.         0.         0.         0.09215091 0.         0.15990288
 0.20559482 0.         0.09500512 0.10394779 0.09707539 0.1106517
 0.13567138]",1.199325549024446,1.0859594696289783,0.0,0.0,0.09215091302335188,0.0,0.15990288319414017,0.2055948243325773,0.0,0.0950051248906496,0.10394778524463083,0.09707539067631413,0.1106517011603058,0.13567137747803037,0.0
233,2014-12-08,"[0.         0.         0.         0.09173008 0.         0.16016645
 0.20548549 0.         0.09535712 0.10402212 0.09716073 0.11055977
 0.13551824]",1.1959909214799214,1.0833579053535913,0.0,0.0,0.09173007763938976,0.0,0.1601664521564325,0.20548549425190643,0.0,0.0953571190921847,0.10402212364918069,0.09716072500441161,0.11055976810834033,0.13551824009815408,0.0
234,2014-12-09,"[0.         0.         0.         0.09193096 0.         0.15919295
 0.20627307 0.         0.095159   0.1047208  0.09703471 0.11069806
 0.13499046]",1.1941891441999615,1.0844296996584695,0.0,0.0,0.0919309586972259,0.0,0.1591929460723943,0.2062730656174281,0.0,0.09515900379040479,0.1047207997163617,0.0970347089323616,0.11069805955166777,0.13499045762215583,0.0
235,2014-12-10,"[0.         0.         0.         0.09166376 0.         0.15977478
 0.20651237 0.         0.0948858  0.10430376 0.09702364 0.11054339
 0.1352925 ]",1.1767007916413421,1.0705412713124656,0.0,0.0,0.09166376138566815,0.0,0.15977478492964667,0.20651236607391885,0.0,0.09488579887835916,0.10430375901210152,0.09702364068578433,0.11054339304609959,0.13529249598842155,0.0
236,2014-12-11,"[0.         0.         0.         0.09153311 0.         0.1600202
 0.20632151 0.         0.0950218  0.10423848 0.09702893 0.1105219
 0.13531408]",1.2017314417744902,1.0891026305664018,0.0,0.0,0.09153311082200406,0.0,0.1600202038848237,0.20632150583047493,0.0,0.09502179553781726,0.10423847854486298,0.09702893429299303,0.11052189579072835,0.13531407529629563,0.0
