,Date,Weights,Profit,Base Profit,PFIN,LECO,SPXC,CVR,NBIX,TECH,BCRX,TTNP,OSK,F,PCAR,SPAR,cash
21,2014-02-05,"[0.         0.10703205 0.12188553 0.07371614 0.09081782 0.07930016
 0.07251919 0.0707577  0.10054972 0.         0.08578103 0.19764067
 0.        ]",1.0655983485941423,1.056644264778256,0.10703204593938706,0.12188552659810965,0.07371613813200537,0.09081781685047488,0.07930016189635294,0.07251919200426471,0.07075770043946412,0.10054972306069,0.0,0.0857810267282171,0.19764066835103433,0.0,0.0
22,2014-02-06,"[0.         0.10711137 0.12189426 0.07370082 0.09070741 0.0793095
 0.0725444  0.07080329 0.10045458 0.         0.08580553 0.19766883
 0.        ]",1.0726659525002917,1.06063946954188,0.1071113727072515,0.12189426173540006,0.07370082284891881,0.09070741433465473,0.07930949786264986,0.072544397065143,0.07080328810047344,0.1004545808389559,0.0,0.08580553104436905,0.19766883346218359,0.0,0.0
23,2014-02-07,"[0.         0.10716951 0.12177655 0.07378828 0.0906889  0.07933263
 0.07258986 0.07074179 0.10045435 0.         0.08578246 0.19767567
 0.        ]",1.0681132210892121,1.0533080487455304,0.10716950903818945,0.12177655479075766,0.07378827568164877,0.09068890132755802,0.07933262791991694,0.07258986318580829,0.07074178888678491,0.10045435041136934,0.0,0.08578245845564715,0.19767567030231964,0.0,0.0
24,2014-02-10,"[0.         0.10732876 0.12158271 0.07384865 0.09069679 0.07941089
 0.07256556 0.0706711  0.10052257 0.         0.08570088 0.19767209
 0.        ]",1.072082683297028,1.0538345412069685,0.10732876101052718,0.12158270527236706,0.07384864504138686,0.09069678651005765,0.07941089495170059,0.07256555585804939,0.07067110173033249,0.1005225741468767,0.0,0.08570088139162803,0.1976720940870741,0.0,0.0
25,2014-02-11,"[0.         0.10745207 0.12151263 0.07387836 0.09058939 0.07942427
 0.07261309 0.07067433 0.10044476 0.         0.08570544 0.19770567
 0.        ]",1.0901350899744762,1.0721932663421976,0.1074520749038804,0.12151262862529129,0.07387835619346361,0.09058939403281178,0.07942426603195364,0.07261308553147354,0.07067432590367621,0.10044475936371756,0.0,0.08570544410161601,0.19770566531211584,0.0,0.0
26,2014-02-12,"[0.         0.10749035 0.12145778 0.07390311 0.09059419 0.07942738
 0.07261848 0.07065391 0.1004652  0.         0.08567892 0.19771067
 0.        ]",1.0873026217466017,1.0649778964166934,0.10749035080801764,0.12145777855384282,0.07390311459816164,0.09059418949821568,0.07942738075177888,0.07261848073314958,0.07065391182165572,0.10046520295691723,0.0,0.08567891570454395,0.19771067457371685,0.0,0.0
27,2014-02-13,"[0.         0.10757609 0.12133455 0.07390378 0.09070726 0.07950265
 0.07252092 0.07058066 0.10060921 0.         0.08558551 0.19767937
 0.        ]",1.0970248526761786,1.0708500523242015,0.10757609359892191,0.12133455405360852,0.0739037771035406,0.09070725714371713,0.07950264804979376,0.07252091540693247,0.07058066011199354,0.10060921324812469,0.0,0.08558551115195585,0.19767937013141162,0.0,0.0
28,2014-02-14,"[0.         0.10768898 0.12122183 0.07392346 0.09071204 0.07955391
 0.07249243 0.07054685 0.10065536 0.         0.0855313  0.19767383
 0.        ]",1.089956412696971,1.066152080841856,0.10768898373087495,0.12122182798963194,0.07392346387670208,0.09071203900403825,0.07955391328905892,0.07249243180496791,0.07054685063991248,0.10065536189394107,0.0,0.08553130106745953,0.19767382670341294,0.0,0.0
29,2014-02-18,"[0.         0.10767454 0.12125157 0.07401544 0.09050529 0.07945791
 0.07268901 0.07059616 0.10043065 0.         0.08564079 0.19773863
 0.        ]",1.1139382978835495,1.0878866914326988,0.10767454319974987,0.12125157059812994,0.07401544245934848,0.09050529422017363,0.07945791207286122,0.0726890067723527,0.07059616363306778,0.10043065108515548,0.0,0.08564078639692146,0.19773862956223942,0.0,0.0
30,2014-02-19,"[0.         0.10960979 0.11798098 0.07566436 0.09099858 0.08005368
 0.07288542 0.06933028 0.10165989 0.         0.08421018 0.19760685
 0.        ]",1.1208704350890517,1.0914133702365474,0.10960978982808833,0.11798097623122718,0.07566436423067263,0.09099858131689204,0.08005367789094049,0.07288541721414933,0.06933027798381806,0.10165988741661078,0.0,0.08421017638564417,0.19760685150195706,0.0,0.0
31,2014-02-20,"[0.         0.10996924 0.11750579 0.07585023 0.09092462 0.08010347
 0.07297454 0.06924686 0.10170467 0.         0.08408901 0.19763158
 0.        ]",1.1298771453981113,1.101351772505995,0.10996924252891256,0.11750578745224574,0.0758502300926629,0.09092461865980737,0.08010346705288558,0.07297453967922367,0.06924685760825308,0.10170467047300882,0.0,0.08408901062350863,0.19763157582949167,0.0,0.0
32,2014-02-21,"[0.         0.11014417 0.11723605 0.0759761  0.09094582 0.08013598
 0.07300342 0.06916259 0.10177654 0.         0.08398906 0.19763027
 0.        ]",1.1296008000394326,1.0982484568666115,0.11014416544308721,0.11723604898341053,0.07597610331380335,0.09094581975678125,0.08013598102977543,0.07300341715399453,0.06916259410547278,0.10177653895448852,0.0,0.08398906041220919,0.19763027084697707,0.0,0.0
33,2014-02-24,"[0.         0.11026964 0.11716281 0.07601688 0.09081586 0.0801267
 0.07307405 0.06918129 0.10167945 0.         0.08399984 0.19767348
 0.        ]",1.153575215572798,1.1223541693433672,0.11026963817524851,0.11716280823865631,0.07601687877016508,0.09081586336201675,0.08012670430209498,0.0730740492048626,0.06918129016509851,0.10167944613968699,0.0,0.08399983725490193,0.19767348438726837,0.0,0.0
34,2014-02-25,"[0.         0.11035226 0.11703033 0.07609063 0.09082345 0.08013962
 0.07309702 0.06912509 0.1017088  0.         0.08395273 0.19768006
 0.        ]",1.1536539740445455,1.1256455361936664,0.11035226357380659,0.11703033146334474,0.07609062769993742,0.0908234548036671,0.0801396184578407,0.07309702211044493,0.06912508617540983,0.1017088046426604,0.0,0.08395273284450681,0.19768005822838156,0.0,0.0
35,2014-02-26,"[0.         0.11022219 0.11706371 0.0760813  0.09095657 0.08014163
 0.07304783 0.06908628 0.10181117 0.         0.08394702 0.1976423
 0.        ]",1.1603868069152912,1.1315467553792962,0.1102221928654812,0.11706370687664044,0.07608129632998245,0.09095657359130699,0.08014163341296551,0.07304782923204305,0.06908628074821932,0.10181116736345897,0.0,0.08394701728001729,0.1976423022998848,0.0,0.0
36,2014-02-27,"[0.         0.11035948 0.11688713 0.07618729 0.09091969 0.08014119
 0.0731104  0.06903481 0.1018108  0.         0.08389206 0.19765715
 0.        ]",1.169496432682322,1.1358182374650398,0.11035948380341862,0.116887131099001,0.07618729092246597,0.09091968553220757,0.0801411925054362,0.07311040153641919,0.06903481094914661,0.10181079721662448,0.0,0.08389205787816639,0.1976571485571141,0.0,0.0
37,2014-02-28,"[0.         0.11024278 0.11703062 0.07610766 0.09093664 0.08013055
 0.07307537 0.0690876  0.10179663 0.         0.08394445 0.1976477
 0.        ]",1.1660379393651605,1.1316117044727243,0.11024278063417672,0.11703062257654942,0.07610766012285408,0.09093664265409192,0.08013054516429295,0.07307536651656808,0.06908759669957064,0.1017966281253398,0.0,0.08394445463172204,0.19764770287483444,0.0,0.0
38,2014-03-03,"[0.         0.11025471 0.11699602 0.07612312 0.09096407 0.08013092
 0.07306958 0.06907252 0.10182991 0.         0.08391951 0.19763965
 0.        ]",1.1629204418502812,1.129231430653338,0.11025470654937464,0.11699602315292902,0.07612312077825852,0.09096407207627993,0.08013091846903929,0.07306957676218757,0.06907251837856081,0.10182990847251885,0.0,0.08391950656008614,0.19763964880076526,0.0,0.0
39,2014-03-04,"[0.         0.11021145 0.1169574  0.07614621 0.09106576 0.08014
 0.07304029 0.06902224 0.10192194 0.         0.08388419 0.19761053
 0.        ]",1.1591145232843052,1.1220690661672985,0.11021144997202793,0.11695739550101467,0.07614621116875853,0.09106576369819525,0.0801399955287345,0.07304028957466029,0.06902224078215713,0.10192193516633322,0.0,0.08388419146049803,0.19761052714762042,0.0,0.0
40,2014-03-05,"[0.         0.11021205 0.11690129 0.07616298 0.09115185 0.08014047
 0.07301385 0.06898382 0.10200908 0.         0.08383678 0.19758783
 0.        ]",1.1702590450426613,1.1318151268414691,0.11021205169229471,0.11690128560395131,0.07616297983225205,0.0911518476993941,0.08014047253715775,0.07301385407005676,0.06898381571770049,0.10200908075513124,0.0,0.08383678384961944,0.19758782824244217,0.0,0.0
41,2014-03-06,"[0.         0.1104126  0.11672936 0.07626607 0.09099444 0.0801486
 0.07311272 0.06897539 0.10191418 0.         0.08381392 0.19763273
 0.        ]",1.1778015328037925,1.1451235286743553,0.1104125952855008,0.1167293644298076,0.07626606744764067,0.0909944422969265,0.08014860298926525,0.07311271973949256,0.06897538530210062,0.10191417818633955,0.0,0.08381391733469692,0.19763272698822953,0.0,0.0
42,2014-03-07,"[0.         0.11018284 0.11705328 0.07607481 0.0910442  0.0801083
 0.07302878 0.06908408 0.10188546 0.         0.0839174  0.19762084
 0.        ]",1.1843702438555235,1.1474052557021148,0.11018283539180143,0.11705328035766793,0.07607481316286387,0.09104420158989167,0.0801083018210805,0.07302878156890075,0.06908408245724225,0.10188545746308786,0.0,0.08391740144068438,0.19762084474677935,0.0,0.0
43,2014-03-10,"[0.         0.10993263 0.11727889 0.07596726 0.0911745  0.08008139
 0.07294952 0.06912947 0.10194123 0.         0.083972   0.19757311
 0.        ]",1.1924805877599425,1.1482978542036242,0.10993262559596659,0.11727888760773635,0.07596725839973957,0.09117449935278318,0.08008139330128823,0.0729495246274717,0.06912947408791703,0.10194123265626416,0.0,0.08397199643004863,0.19757310794078464,0.0,0.0
44,2014-03-11,"[0.         0.10986798 0.11723895 0.0759917  0.09131295 0.08009849
 0.0729021  0.06907156 0.10206991 0.         0.08392048 0.19752588
 0.        ]",1.1920630646606423,1.14688056640206,0.10986798103390553,0.11723894686305675,0.07599170448096965,0.0913129502018091,0.08009848842512067,0.07290210034972619,0.06907155592476519,0.1020699131301836,0.0,0.08392048193052434,0.19752587765993893,0.0,0.0
45,2014-03-12,"[0.         0.10972651 0.1173277  0.07593225 0.09146154 0.08009455
 0.07282541 0.06905393 0.10218155 0.         0.08391483 0.19748172
 0.        ]",1.1908738090991946,1.1442674073716008,0.10972650990528575,0.11732769932140194,0.0759322535132037,0.09146153671518543,0.0800945542801194,0.07282541318820591,0.06905392818272843,0.10218155428196973,0.0,0.08391483475928992,0.1974817158526098,0.0,0.0
46,2014-03-13,"[0.         0.10979824 0.11725788 0.07598929 0.09139408 0.08012714
 0.07286671 0.06902335 0.10213417 0.         0.08391681 0.19749232
 0.        ]",1.1714599774519727,1.1236916880182526,0.10979823618848365,0.11725788104045537,0.07598929447321418,0.09139408115446683,0.08012714291138406,0.07286670892655753,0.06902335423883936,0.10213417455719276,0.0,0.08391681113483788,0.19749231537456824,0.0,0.0
47,2014-03-14,"[0.         0.10982042 0.11723398 0.0760027  0.09138321 0.08011851
 0.07288204 0.06901658 0.10213123 0.         0.08390995 0.19750139
 0.        ]",1.1751103439482182,1.129482419515441,0.10982042190751429,0.1172339801527272,0.07600269513813493,0.09138320753705259,0.08011850618508451,0.07288204016290313,0.0690165843630977,0.1021312304642462,0.0,0.08390994732863742,0.19750138676060208,0.0,0.0
48,2014-03-17,"[0.         0.1097239  0.11725572 0.07597531 0.09154301 0.08012238
 0.07280815 0.06897641 0.10226172 0.         0.08387464 0.19745875
 0.        ]",1.1556627664050325,1.1099318948605978,0.10972389615430793,0.1172557216764345,0.07597531012895027,0.09154301334082082,0.08012238371902022,0.07280814734445894,0.06897641294153457,0.10226172442674658,0.0,0.0838746394642149,0.19745875080351136,0.0,0.0
49,2014-03-18,"[0.         0.10977131 0.11718019 0.07601605 0.09154342 0.08012311
 0.07282569 0.06895699 0.10228295 0.         0.08384409 0.1974562
 0.        ]",1.1532408842847406,1.1101194302375523,0.10977130884955057,0.11718019310438336,0.07601604629585024,0.09154341603377067,0.08012311265459238,0.0728256907667123,0.0689569931455867,0.10228294598819426,0.0,0.08384409463335277,0.19745619852800683,0.0,0.0
50,2014-03-19,"[0.         0.10996761 0.11708401 0.07610097 0.09127315 0.08013762
 0.07296146 0.0689903  0.10206762 0.         0.08388962 0.19752762
 0.        ]",1.1531894209106024,1.1076638135450012,0.10996761329454736,0.1170840133100876,0.07610097468426155,0.09127315458964129,0.08013761834674109,0.07296146340752031,0.06899030456009397,0.10206762402913172,0.0,0.08388961571350376,0.19752761806447133,0.0,0.0
51,2014-03-20,"[0.         0.11009876 0.11702851 0.07613275 0.09113155 0.08014002
 0.07302371 0.0690077  0.10195297 0.         0.08390591 0.19757812
 0.        ]",1.1651550939947843,1.121554088987978,0.11009876288518934,0.11702850598847105,0.076132746581084,0.09113155277068323,0.08014001787943792,0.07302371179257308,0.06900770218860772,0.1019529709692594,0.0,0.08390590522461094,0.19757812372008338,0.0,0.0
52,2014-03-21,"[0.         0.1100098  0.11707713 0.07609525 0.09123833 0.08012718
 0.07297141 0.06900311 0.10203182 0.         0.08389209 0.19755389
 0.        ]",1.163091704609679,1.1173997725340554,0.11000979558342464,0.11707712656735292,0.076095251403492,0.09123833172072943,0.08012717703038479,0.07297141261800492,0.06900310974878822,0.10203181542441071,0.0,0.08389208611493698,0.19755389378847546,0.0,0.0
53,2014-03-24,"[0.         0.11004575 0.11709038 0.07609537 0.09116048 0.08013077
 0.07300081 0.06902398 0.10196125 0.         0.08391872 0.19757249
 0.        ]",1.163918210470905,1.1158032394435147,0.11004574659506276,0.117090384149529,0.07609536673804425,0.09116047564276962,0.08013077070214111,0.07300081132489397,0.06902397706246907,0.10196125277630563,0.0,0.08391872173429146,0.1975724932744929,0.0,0.0
54,2014-03-25,"[0.         0.11018051 0.11693702 0.07618145 0.09110829 0.08016969
 0.07303744 0.06897261 0.10194628 0.         0.08388025 0.19758646
 0.        ]",1.1575344634786189,1.1074785323227225,0.110180511920077,0.11693702460738939,0.07618144889804893,0.09110829117203187,0.08016968534569822,0.07303743768921922,0.06897261379494128,0.10194627809232845,0.0,0.08388024571681797,0.19758646276344766,0.0,0.0
55,2014-03-26,"[0.         0.11014858 0.11695157 0.076159   0.09116518 0.08018798
 0.07299632 0.06895775 0.1019939  0.         0.08387027 0.19756944
 0.        ]",1.1594755411231508,1.1029999023399848,0.11014858086424485,0.11695157335723126,0.07615899811690005,0.09116518040237578,0.08018798264126609,0.07299631749284215,0.06895774913824078,0.10199390398652225,0.0,0.08387027394068236,0.19756944005969418,0.0,0.0
56,2014-03-27,"[0.         0.11016273 0.11688389 0.07621102 0.09118491 0.08019378
 0.07301459 0.06891598 0.10202064 0.         0.0838485  0.19756397
 0.        ]",1.151281596400957,1.0979954644049137,0.1101627291224405,0.11688388604263927,0.07621101685077247,0.0911849088493544,0.08019378184911759,0.07301459346088846,0.06891598242215767,0.1020206357203128,0.0,0.08384849592730682,0.19756396975500998,0.0,0.0
57,2014-03-28,"[0.         0.11014347 0.11684084 0.07621335 0.09129454 0.08019239
 0.07297199 0.06888357 0.10212984 0.         0.08379447 0.19753553
 0.        ]",1.1333302186012562,1.0807614476865803,0.1101434710139908,0.1168408449965534,0.0762133543323951,0.09129453949882776,0.08019239154492161,0.07297199193412333,0.06888357076244622,0.10212983691073767,0.0,0.08379446926561634,0.19753552974038768,0.0,0.0
58,2014-03-31,"[0.         0.11014443 0.11686764 0.07619297 0.0912739  0.08019419
 0.07296878 0.0689031  0.1021099  0.         0.08380755 0.19753754
 0.        ]",1.1406442783577622,1.0907778364825722,0.1101444268655927,0.11686764363766156,0.07619296801225829,0.09127390323326355,0.080194194129015,0.07296877675095179,0.06890310092103372,0.10210990127451255,0.0,0.08380754737201376,0.19753753780369704,0.0,0.0
59,2014-04-01,"[0.         0.11009986 0.11689235 0.07617089 0.09133586 0.08018567
 0.07293798 0.06890223 0.10215753 0.         0.08379705 0.19752058
 0.        ]",1.1376844553816847,1.0856695913788668,0.11009985983671913,0.11689235232110864,0.076170890010514,0.09133586351482725,0.08018567074431227,0.07293798249540462,0.06890222787111457,0.10215752593662605,0.0,0.0837970456077162,0.19752058166165717,0.0,0.0
60,2014-04-02,"[0.         0.08972827 0.17523776 0.         0.19961196 0.
 0.09183798 0.         0.20127768 0.         0.         0.24230635
 0.        ]",1.1483519417486416,1.0971623901289547,0.0897282748779055,0.17523776151413928,0.0,0.19961195646876848,0.0,0.0918379824600614,0.0,0.20127767559754384,0.0,0.0,0.24230634908158155,0.0,0.0
61,2014-04-03,"[0.         0.08290807 0.17439042 0.         0.20856398 0.
 0.08763475 0.         0.2085093  0.         0.         0.23799347
 0.        ]",1.1558838439744645,1.1084088989323113,0.08290807279850036,0.17439042368445085,0.0,0.20856397834238333,0.0,0.08763474949178167,0.0,0.20850930147326324,0.0,0.0,0.23799347420962064,0.0,0.0
62,2014-04-04,"[0.         0.08232096 0.17407177 0.         0.21010126 0.
 0.08713772 0.         0.20969257 0.         0.         0.23667573
 0.        ]",1.1503059775092404,1.099714411809288,0.08232095533961983,0.17407177184497152,0.0,0.21010126259636075,0.0,0.08713771596301365,0.0,0.20969256733331038,0.0,0.0,0.23667572692272393,0.0,0.0
63,2014-04-07,"[0.         0.0821034  0.17400482 0.         0.2105214  0.
 0.08711666 0.         0.21000909 0.         0.         0.23624464
 0.        ]",1.15855901416074,1.0992633092549373,0.08210339699803892,0.1740048152951068,0.0,0.2105214015787282,0.0,0.08711666123617996,0.0,0.21000908953466121,0.0,0.0,0.23624463535728482,0.0,0.0
64,2014-04-08,"[0.         0.08180296 0.17395999 0.         0.21081343 0.
 0.08716331 0.         0.21025841 0.         0.         0.2360019
 0.        ]",1.143592487852904,1.0662019701478465,0.08180295859616277,0.17395999401267942,0.0,0.21081343360289892,0.0,0.08716331215855523,0.0,0.2102584056679706,0.0,0.0,0.2360018959617331,0.0,0.0
65,2014-04-09,"[0.         0.08160975 0.17397125 0.         0.21095079 0.
 0.08723346 0.         0.21035179 0.         0.         0.23588296
 0.        ]",1.1249317016685145,1.0593895020744244,0.08160975076581825,0.17397125462700233,0.0,0.21095078654242347,0.0,0.08723346292691198,0.0,0.21035178983969938,0.0,0.0,0.23588295529814468,0.0,0.0
66,2014-04-10,"[0.         0.08137964 0.17397262 0.         0.21108472 0.
 0.08733945 0.         0.21042792 0.         0.         0.23579566
 0.        ]",1.1428098634397834,1.0734170628119981,0.0813796367860732,0.17397262042510678,0.0,0.21108471562740663,0.0,0.08733944696908293,0.0,0.2104279154144246,0.0,0.0,0.23579566477790598,0.0,0.0
67,2014-04-11,"[0.         0.0810634  0.17400634 0.         0.21110517 0.
 0.08764308 0.         0.21034398 0.         0.         0.23583803
 0.        ]",1.1471833718690032,1.0843136739544177,0.08106339695370736,0.17400634157926256,0.0,0.2111051700641569,0.0,0.08764307575290589,0.0,0.21034398379519947,0.0,0.0,0.23583803185476787,0.0,0.0
68,2014-04-14,"[0.         0.08092693 0.17402709 0.         0.21120108 0.
 0.08765703 0.         0.21041495 0.         0.         0.23577293
 0.        ]",1.1406875321884105,1.058242776607605,0.08092692608316235,0.1740270859196122,0.0,0.21120107837033633,0.0,0.08765703363044831,0.0,0.21041494669984834,0.0,0.0,0.23577292929659238,0.0,0.0
