,Date,Weights,Profit,Base Profit,PFE,BMY,JNJ,ABT,MCD,JACK,PZZA,EAT,TCF,UMBF,C,JPM,cash
241,2014-12-18,"[0.         0.         0.         0.         0.         0.29547608
 0.20826976 0.17535025 0.32090392 0.         0.         0.
 0.        ]",1.193458850036533,1.0721247781467542,0.0,0.0,0.0,0.0,0.29547607629255807,0.20826975903002054,0.17535024756341305,0.32090391711400834,0.0,0.0,0.0,0.0,0.0
242,2014-12-19,"[0.         0.         0.         0.         0.         0.29552116
 0.20828231 0.17535947 0.32083705 0.         0.         0.
 0.        ]",1.2209157488652969,1.0986733596793552,0.0,0.0,0.0,0.0,0.29552116303770076,0.20828231453134208,0.17535946906729247,0.32083705336366464,0.0,0.0,0.0,0.0,0.0
243,2014-12-22,"[0.         0.         0.         0.         0.         0.29554866
 0.20826801 0.17533989 0.32084344 0.         0.         0.
 0.        ]",1.2232084760226487,1.1046382202795089,0.0,0.0,0.0,0.0,0.29554866020464987,0.20826801126897118,0.17533989231735,0.32084343620902894,0.0,0.0,0.0,0.0,0.0
244,2014-12-23,"[0.         0.         0.         0.         0.         0.29555625
 0.20827809 0.1753292  0.32083646 0.         0.         0.
 0.        ]",1.218483202654587,1.1037000924771083,0.0,0.0,0.0,0.0,0.2955562508647483,0.20827808642569207,0.17532920374858194,0.32083645896097773,0.0,0.0,0.0,0.0,0.0
245,2014-12-24,"[0.         0.         0.         0.         0.         0.29554782
 0.20828551 0.17532608 0.32084058 0.         0.         0.
 0.        ]",1.2397220069736092,1.1129821430653002,0.0,0.0,0.0,0.0,0.29554782436654964,0.20828551464123124,0.1753260760467524,0.3208405849454666,0.0,0.0,0.0,0.0,0.0
246,2014-12-26,"[0.         0.         0.         0.         0.         0.29553763
 0.20830344 0.17534051 0.32081842 0.         0.         0.
 0.        ]",1.2405558162550212,1.1085796707083686,0.0,0.0,0.0,0.0,0.2955376259986816,0.20830343847860217,0.17534051099073805,0.3208184245319781,0.0,0.0,0.0,0.0,0.0
247,2014-12-29,"[0.         0.         0.         0.         0.         0.29553095
 0.2083166  0.17534703 0.32080542 0.         0.         0.
 0.        ]",1.243746425967034,1.1108205657721573,0.0,0.0,0.0,0.0,0.2955309520033003,0.20831659734615446,0.17534703026985896,0.32080542038068616,0.0,0.0,0.0,0.0,0.0
248,2014-12-30,"[0.         0.         0.         0.         0.         0.29563807
 0.20816315 0.17535158 0.3208472  0.         0.         0.
 0.        ]",1.243614475290508,1.1092576689172495,0.0,0.0,0.0,0.0,0.29563807399491177,0.2081631476460032,0.1753515751090605,0.3208472032500245,0.0,0.0,0.0,0.0,0.0
249,2014-12-31,"[0.         0.         0.         0.         0.         0.29568298
 0.20814014 0.17535953 0.32081734 0.         0.         0.
 0.        ]",1.2531185425340743,1.1142619746253561,0.0,0.0,0.0,0.0,0.2956829807715361,0.20814014308883136,0.17535953321203415,0.3208173429275985,0.0,0.0,0.0,0.0,0.0
250,2015-01-02,"[0.         0.         0.         0.         0.         0.29569743
 0.20817637 0.17535363 0.32077257 0.         0.         0.
 0.        ]",1.247080095979563,1.1141349639227445,0.0,0.0,0.0,0.0,0.29569743488438244,0.20817636747164414,0.17535363138395246,0.32077256626002115,0.0,0.0,0.0,0.0,0.0
251,2015-01-05,"[0.         0.         0.         0.         0.         0.29561253
 0.20794862 0.17527881 0.32116004 0.         0.         0.
 0.        ]",1.251870045275094,1.1116153178927004,0.0,0.0,0.0,0.0,0.2956125317862085,0.2079486198722589,0.17527881328949682,0.3211600350520358,0.0,0.0,0.0,0.0,0.0
252,2015-01-06,"[0.         0.         0.         0.         0.         0.29556463
 0.20786683 0.17525328 0.32131526 0.         0.         0.
 0.        ]",1.243208650696529,1.1045287147836873,0.0,0.0,0.0,0.0,0.2955646310542581,0.20786683011038656,0.1752532807518852,0.3213152580834702,0.0,0.0,0.0,0.0,0.0
253,2015-01-07,"[0.         0.         0.         0.         0.         0.29552355
 0.20780536 0.1752465  0.32142459 0.         0.         0.
 0.        ]",1.2482027117123888,1.1015651364434864,0.0,0.0,0.0,0.0,0.2955235528044028,0.2078053644441816,0.1752464976024563,0.3214245851489593,0.0,0.0,0.0,0.0,0.0
254,2015-01-08,"[0.         0.         0.         0.         0.         0.29549729
 0.20774988 0.17523353 0.3215193  0.         0.         0.
 0.        ]",1.2478208408095597,1.0969801800530241,0.0,0.0,0.0,0.0,0.2954972884192688,0.2077498766318276,0.17523353097021827,0.3215193039786855,0.0,0.0,0.0,0.0,0.0
255,2015-01-09,"[0.         0.         0.         0.         0.         0.29550735
 0.20772099 0.17523071 0.32154095 0.         0.         0.
 0.        ]",1.2929998227269308,1.1171842251671615,0.0,0.0,0.0,0.0,0.29550734625722,0.20772099250964934,0.1752307146148526,0.32154094661827815,0.0,0.0,0.0,0.0,0.0
256,2015-01-12,"[0.         0.         0.         0.         0.         0.29552639
 0.20771025 0.17521763 0.32154573 0.         0.         0.
 0.        ]",1.2948810621606832,1.1228340790460014,0.0,0.0,0.0,0.0,0.29552639444941114,0.20771024534030355,0.17521762656939424,0.32154573364089106,0.0,0.0,0.0,0.0,0.0
257,2015-01-13,"[0.         0.         0.         0.         0.         0.29551867
 0.20767979 0.1752052  0.32159633 0.         0.         0.
 0.        ]",1.2998729523673236,1.1212710845383012,0.0,0.0,0.0,0.0,0.29551867471248044,0.20767978978205537,0.1752052010834705,0.3215963344219937,0.0,0.0,0.0,0.0,0.0
258,2015-01-14,"[0.         0.         0.         0.         0.         0.29552421
 0.20766846 0.17519483 0.32161249 0.         0.         0.
 0.        ]",1.3085340139234336,1.1228614993533497,0.0,0.0,0.0,0.0,0.295524214492145,0.2076684596772322,0.1751948326499584,0.32161249318066437,0.0,0.0,0.0,0.0,0.0
259,2015-01-15,"[0.         0.         0.         0.         0.         0.29554052
 0.2076637  0.17520474 0.32159104 0.         0.         0.
 0.        ]",1.2908470043691447,1.1077675819753567,0.0,0.0,0.0,0.0,0.2955405226673805,0.2076636976258912,0.17520473729341754,0.3215910424133107,0.0,0.0,0.0,0.0,0.0
260,2015-01-16,"[0.         0.         0.         0.         0.         0.29553638
 0.2076687  0.17520911 0.32158581 0.         0.         0.
 0.        ]",1.2969114020027317,1.107049073842908,0.0,0.0,0.0,0.0,0.2955363758078682,0.20766870404216833,0.1752091087306985,0.32158581141926496,0.0,0.0,0.0,0.0,0.0
261,2015-01-20,"[0.         0.         0.         0.         0.         0.29550875
 0.20768394 0.175216   0.32159131 0.         0.         0.
 0.        ]",1.2713094190030407,1.0892245646842023,0.0,0.0,0.0,0.0,0.2955087503385471,0.20768393552067577,0.17521600191723327,0.32159131222354387,0.0,0.0,0.0,0.0,0.0
262,2015-01-21,"[0.         0.         0.         0.         0.         0.29551804
 0.20773038 0.17522587 0.32152571 0.         0.         0.
 0.        ]",1.2836593958249787,1.1047077371155578,0.0,0.0,0.0,0.0,0.29551804376693647,0.2077303773135408,0.1752258658668776,0.32152571305264527,0.0,0.0,0.0,0.0,0.0
263,2015-01-22,"[0.         0.         0.         0.         0.         0.29552566
 0.20772899 0.17521929 0.32152605 0.         0.         0.
 0.        ]",1.2702905026008209,1.0937001115376561,0.0,0.0,0.0,0.0,0.2955256637325171,0.20772899171898246,0.17521929405832426,0.3215260504901763,0.0,0.0,0.0,0.0,0.0
264,2015-01-23,"[0.         0.         0.         0.         0.         0.29550759
 0.20772138 0.17522102 0.32155001 0.         0.         0.
 0.        ]",1.2804155940865876,1.1009378041912008,0.0,0.0,0.0,0.0,0.2955075936992709,0.20772137909716656,0.17522102144017612,0.3215500057633864,0.0,0.0,0.0,0.0,0.0
265,2015-01-26,"[0.         0.         0.         0.         0.         0.29553631
 0.20777907 0.17524211 0.32144252 0.         0.         0.
 0.        ]",1.287521136097005,1.1113934231856484,0.0,0.0,0.0,0.0,0.2955363085021044,0.20777906631828832,0.1752421076388723,0.321442517540735,0.0,0.0,0.0,0.0,0.0
266,2015-01-27,"[0.         0.         0.         0.         0.         0.29553959
 0.20777352 0.17524807 0.32143882 0.         0.         0.
 0.        ]",1.2902441054202585,1.104844039313211,0.0,0.0,0.0,0.0,0.29553959050315903,0.20777351983223663,0.17524806592596032,0.3214388237386441,0.0,0.0,0.0,0.0,0.0
267,2015-01-28,"[0.         0.         0.         0.         0.         0.2955493
 0.20776242 0.17524752 0.32144076 0.         0.         0.
 0.        ]",1.2866405850524174,1.1024692453482003,0.0,0.0,0.0,0.0,0.29554930370954036,0.20776242256986724,0.17524751764176857,0.32144075607882383,0.0,0.0,0.0,0.0,0.0
268,2015-01-29,"[0.         0.         0.         0.         0.         0.29554551
 0.20775778 0.17524977 0.32144694 0.         0.         0.
 0.        ]",1.2951631435448632,1.1092333013006366,0.0,0.0,0.0,0.0,0.295545507957847,0.20775778200701206,0.17524976567420808,0.3214469443609327,0.0,0.0,0.0,0.0,0.0
269,2015-01-30,"[0.         0.         0.         0.         0.         0.29549574
 0.2077089  0.1752331  0.32156227 0.         0.         0.
 0.        ]",1.293934005974399,1.0947969148719259,0.0,0.0,0.0,0.0,0.2954957391886378,0.20770889518836344,0.17523309645025806,0.32156226917274067,0.0,0.0,0.0,0.0,0.0
270,2015-02-02,"[0.         0.         0.         0.         0.         0.29546673
 0.20767365 0.17520405 0.32165558 0.         0.         0.
 0.        ]",1.2978117802246087,1.0990483610762267,0.0,0.0,0.0,0.0,0.29546672722940354,0.2076736467196316,0.1752040492793464,0.3216555767716185,0.0,0.0,0.0,0.0,0.0
271,2015-02-03,"[0.         0.         0.         0.         0.         0.2954369
 0.20765497 0.17519782 0.32171031 0.         0.         0.
 0.        ]",1.2801613486849444,1.0910543771210726,0.0,0.0,0.0,0.0,0.29543690001359607,0.20765497495690433,0.175197817712723,0.3217103073167765,0.0,0.0,0.0,0.0,0.0
272,2015-02-04,"[0.         0.         0.         0.         0.         0.29543663
 0.2076836  0.17519845 0.32168132 0.         0.         0.
 0.        ]",1.274689367650815,1.0974604808518322,0.0,0.0,0.0,0.0,0.2954366345621649,0.20768359714005927,0.17519845159181308,0.3216813167059628,0.0,0.0,0.0,0.0,0.0
273,2015-02-05,"[0.         0.         0.         0.         0.         0.29544426
 0.20768352 0.17519464 0.32167758 0.         0.         0.
 0.        ]",1.283243732405337,1.1011675513061616,0.0,0.0,0.0,0.0,0.29544425939513747,0.20768352158529574,0.17519463993252604,0.3216775790870408,0.0,0.0,0.0,0.0,0.0
274,2015-02-06,"[0.         0.         0.         0.         0.         0.29544697
 0.20771258 0.17521252 0.32162794 0.         0.         0.
 0.        ]",1.304624676015266,1.1106808731201305,0.0,0.0,0.0,0.0,0.29544696516211577,0.20771257639412266,0.17521251528219792,0.32162794316156357,0.0,0.0,0.0,0.0,0.0
275,2015-02-09,"[0.         0.         0.         0.         0.         0.29548611
 0.20774828 0.17522098 0.32154462 0.         0.         0.
 0.        ]",1.3016633481083806,1.1166335367508615,0.0,0.0,0.0,0.0,0.2954861121923126,0.2077482841585418,0.17522098004107947,0.32154462360806624,0.0,0.0,0.0,0.0,0.0
276,2015-02-10,"[0.         0.         0.         0.         0.         0.29831911
 0.2082616  0.1763004  0.31711889 0.         0.         0.
 0.        ]",1.2982485567948638,1.112984739329414,0.0,0.0,0.0,0.0,0.2983191055563994,0.20826160462719276,0.1763003988647369,0.3171188909516709,0.0,0.0,0.0,0.0,0.0
277,2015-02-11,"[0.         0.         0.         0.         0.         0.29923978
 0.2083963  0.17655161 0.31581231 0.         0.         0.
 0.        ]",1.287496727237224,1.1091231179962364,0.0,0.0,0.0,0.0,0.2992397782655828,0.20839630018386898,0.17655161078080867,0.31581231076973953,0.0,0.0,0.0,0.0,0.0
278,2015-02-12,"[0.         0.         0.         0.         0.         0.29955753
 0.20843065 0.17659386 0.31541796 0.         0.         0.
 0.        ]",1.3067277065273506,1.1155612444808383,0.0,0.0,0.0,0.0,0.29955752846156325,0.20843065048836631,0.1765938600503799,0.3154179609996905,0.0,0.0,0.0,0.0,0.0
279,2015-02-13,"[0.         0.         0.         0.         0.         0.29964453
 0.20842809 0.17659889 0.31532848 0.         0.         0.
 0.        ]",1.2984938114657898,1.1163949228922108,0.0,0.0,0.0,0.0,0.299644534418591,0.20842809493072667,0.176598893315593,0.31532847733508945,0.0,0.0,0.0,0.0,0.0
280,2015-02-17,"[0.         0.         0.         0.         0.         0.29967619
 0.2084453  0.17658777 0.31529075 0.         0.         0.
 0.        ]",1.3086237986556182,1.1227134087075896,0.0,0.0,0.0,0.0,0.2996761857250986,0.2084452954602476,0.176587768933123,0.3152907498815309,0.0,0.0,0.0,0.0,0.0
281,2015-02-18,"[0.         0.         0.         0.         0.         0.29967215
 0.20844424 0.17656552 0.31531809 0.         0.         0.
 0.        ]",1.3024030137466014,1.122038965176999,0.0,0.0,0.0,0.0,0.29967215201051023,0.20844424379807247,0.17656551542484955,0.31531808876656775,0.0,0.0,0.0,0.0,0.0
282,2015-02-19,"[0.         0.         0.         0.         0.         0.29967152
 0.20844911 0.17656547 0.3153139  0.         0.         0.
 0.        ]",1.321471147461186,1.134403691311553,0.0,0.0,0.0,0.0,0.2996715223425448,0.2084491051933971,0.17656547308303283,0.3153138993810252,0.0,0.0,0.0,0.0,0.0
283,2015-02-20,"[0.         0.         0.         0.         0.         0.29964671
 0.2083841  0.17657817 0.31539102 0.         0.         0.
 0.        ]",1.3487828909275885,1.1371415900795527,0.0,0.0,0.0,0.0,0.29964670804794,0.20838410339496227,0.17657816756866718,0.3153910209884306,0.0,0.0,0.0,0.0,0.0
284,2015-02-23,"[0.         0.         0.         0.         0.         0.29963287
 0.20835856 0.17658283 0.31542573 0.         0.         0.
 0.        ]",1.3620196312660573,1.1412827873531968,0.0,0.0,0.0,0.0,0.29963287192133975,0.2083585595510279,0.17658283373479147,0.315425734792841,0.0,0.0,0.0,0.0,0.0
285,2015-02-24,"[0.         0.         0.         0.         0.         0.29962171
 0.20835691 0.17655734 0.31546404 0.         0.         0.
 0.        ]",1.3615525130426278,1.1476838704740073,0.0,0.0,0.0,0.0,0.2996217126321308,0.20835691219771216,0.1765573372892292,0.3154640378809279,0.0,0.0,0.0,0.0,0.0
286,2015-02-25,"[0.         0.         0.         0.         0.         0.29962836
 0.2083646  0.17655844 0.3154486  0.         0.         0.
 0.        ]",1.3592600782499507,1.14932084982019,0.0,0.0,0.0,0.0,0.29962836275702065,0.20836459756605188,0.17655844426524803,0.31544859541167936,0.0,0.0,0.0,0.0,0.0
287,2015-02-26,"[0.         0.         0.         0.         0.         0.29962389
 0.20836887 0.17655468 0.31545256 0.         0.         0.
 0.        ]",1.3532822737097396,1.1494466253790032,0.0,0.0,0.0,0.0,0.29962388897938236,0.20836887133958493,0.1765546799167033,0.31545255976432945,0.0,0.0,0.0,0.0,0.0
288,2015-02-27,"[0.         0.         0.         0.         0.         0.29960308
 0.2083732  0.17654082 0.31548289 0.         0.         0.
 0.        ]",1.3634939731835272,1.1520124423200038,0.0,0.0,0.0,0.0,0.2996030847879945,0.20837319878579205,0.17654082475212457,0.315482891674089,0.0,0.0,0.0,0.0,0.0
289,2015-03-02,"[0.         0.         0.         0.         0.         0.29958046
 0.20838162 0.1765294  0.31550851 0.         0.         0.
 0.        ]",1.367503707308075,1.155729930160225,0.0,0.0,0.0,0.0,0.29958046487554696,0.2083816249152124,0.17652940234173864,0.315508507867502,0.0,0.0,0.0,0.0,0.0
290,2015-03-03,"[0.         0.         0.         0.         0.         0.29954764
 0.20836185 0.17651893 0.31557158 0.         0.         0.
 0.        ]",1.3483940015792513,1.1467819590720867,0.0,0.0,0.0,0.0,0.299547642369511,0.2083618477687006,0.1765189299921847,0.31557157986960366,0.0,0.0,0.0,0.0,0.0
291,2015-03-04,"[0.         0.         0.         0.         0.         0.29956821
 0.20836076 0.17652398 0.31554705 0.         0.         0.
 0.        ]",1.3671894946737746,1.1585769333559401,0.0,0.0,0.0,0.0,0.29956820544655133,0.2083607583788067,0.1765239827825675,0.31554705339207456,0.0,0.0,0.0,0.0,0.0
292,2015-03-05,"[0.         0.         0.         0.         0.         0.2995598
 0.20835829 0.17652311 0.3155588  0.         0.         0.
 0.        ]",1.346459830785961,1.1476653160304444,0.0,0.0,0.0,0.0,0.2995598004929071,0.2083582932764974,0.17652311074918253,0.31555879548141297,0.0,0.0,0.0,0.0,0.0
293,2015-03-06,"[0.         0.         0.         0.         0.         0.29934453
 0.2084461  0.17633065 0.31587871 0.         0.         0.
 0.        ]",1.3433151633927438,1.155485824508819,0.0,0.0,0.0,0.0,0.29934453202961725,0.20844610341047587,0.17633065226044625,0.3158787122994607,0.0,0.0,0.0,0.0,0.0
294,2015-03-09,"[0.         0.         0.         0.         0.         0.29928077
 0.20845523 0.17629829 0.31596571 0.         0.         0.
 0.        ]",1.3368409981530924,1.1520106707278766,0.0,0.0,0.0,0.0,0.299280766928054,0.208455233934933,0.1762982859704824,0.31596571316653055,0.0,0.0,0.0,0.0,0.0
295,2015-03-10,"[0.         0.         0.         0.         0.         0.29925756
 0.208467   0.17631927 0.31595617 0.         0.         0.
 0.        ]",1.3215579950887275,1.1410203648278587,0.0,0.0,0.0,0.0,0.29925756187341995,0.20846699873179567,0.17631927361014058,0.3159561657846438,0.0,0.0,0.0,0.0,0.0
296,2015-03-11,"[0.         0.         0.         0.         0.         0.29927039
 0.20847804 0.17632332 0.31592825 0.         0.         0.
 0.        ]",1.3298247225968443,1.14153330837966,0.0,0.0,0.0,0.0,0.2992703940742891,0.20847803718779548,0.17632332024351205,0.3159282484944033,0.0,0.0,0.0,0.0,0.0
297,2015-03-12,"[0.         0.         0.         0.         0.         0.29926146
 0.20845751 0.1763298  0.31595123 0.         0.         0.
 0.        ]",1.3252906565149691,1.1374631397874557,0.0,0.0,0.0,0.0,0.29926145650690117,0.20845751442800628,0.1763298007850649,0.3159512282800277,0.0,0.0,0.0,0.0,0.0
298,2015-03-13,"[0.         0.         0.         0.         0.         0.29925914
 0.20847048 0.17633464 0.31593574 0.         0.         0.
 0.        ]",1.315836678917577,1.1409781022719352,0.0,0.0,0.0,0.0,0.299259141929438,0.20847047876868308,0.17633463587945827,0.3159357434224207,0.0,0.0,0.0,0.0,0.0
299,2015-03-16,"[0.         0.         0.         0.         0.         0.29928496
 0.20849519 0.17633964 0.31588022 0.         0.         0.
 0.        ]",1.3420340632339292,1.1544684763132649,0.0,0.0,0.0,0.0,0.2992849561600515,0.2084951903287146,0.17633963500240524,0.3158802185088286,0.0,0.0,0.0,0.0,0.0
300,2015-03-17,"[0.         0.         0.         0.         0.         0.29930159
 0.20850438 0.17635148 0.31584255 0.         0.         0.
 0.        ]",1.3505079314974677,1.1570408858534524,0.0,0.0,0.0,0.0,0.29930159420457214,0.20850438099414792,0.17635147836082302,0.31584254644045695,0.0,0.0,0.0,0.0,0.0
301,2015-03-18,"[0.         0.         0.         0.         0.         0.29930789
 0.20850407 0.17633199 0.31585605 0.         0.         0.
 0.        ]",1.349187894100965,1.156476859251558,0.0,0.0,0.0,0.0,0.2993078914463108,0.20850407233738832,0.1763319855831781,0.3158560506331227,0.0,0.0,0.0,0.0,0.0
302,2015-03-19,"[0.         0.         0.         0.         0.         0.2993134
 0.20851465 0.17635097 0.31582099 0.         0.         0.
 0.        ]",1.3503134577376386,1.1576749593201843,0.0,0.0,0.0,0.0,0.2993133969975913,0.20851464896224545,0.17635096552236412,0.31582098851779916,0.0,0.0,0.0,0.0,0.0
303,2015-03-20,"[0.         0.         0.         0.         0.         0.29931056
 0.20849708 0.17633843 0.31585392 0.         0.         0.
 0.        ]",1.349789617614161,1.1591156877043451,0.0,0.0,0.0,0.0,0.2993105619958975,0.20849708109680737,0.17633843379748254,0.3158539231098126,0.0,0.0,0.0,0.0,0.0
304,2015-03-23,"[0.         0.         0.         0.         0.         0.29930134
 0.20850275 0.17633961 0.31585631 0.         0.         0.
 0.        ]",1.3570010622153716,1.1630560124503988,0.0,0.0,0.0,0.0,0.2993013396549164,0.20850274653607556,0.17633960600106563,0.3158563078079424,0.0,0.0,0.0,0.0,0.0
305,2015-03-24,"[0.         0.         0.         0.         0.         0.29929781
 0.2085278  0.17635288 0.31582152 0.         0.         0.
 0.        ]",1.3657057055367927,1.1660904428949799,0.0,0.0,0.0,0.0,0.2992978050632859,0.2085277963737781,0.1763528782866025,0.3158215202763335,0.0,0.0,0.0,0.0,0.0
306,2015-03-25,"[0.         0.         0.         0.         0.         0.29929835
 0.20853305 0.17635397 0.31581463 0.         0.         0.
 0.        ]",1.36976682560087,1.165240107893977,0.0,0.0,0.0,0.0,0.29929834720254345,0.20853305346629494,0.17635396773442472,0.31581463159673695,0.0,0.0,0.0,0.0,0.0
307,2015-03-26,"[0.         0.         0.         0.         0.         0.29927272
 0.20855472 0.17637227 0.31580029 0.         0.         0.
 0.        ]",1.3842654449941973,1.166057004319377,0.0,0.0,0.0,0.0,0.2992727243220317,0.2085547223565936,0.1763722657632537,0.31580028755812084,0.0,0.0,0.0,0.0,0.0
308,2015-03-27,"[0.         0.         0.         0.         0.         0.29925039
 0.20854202 0.17637862 0.31582896 0.         0.         0.
 0.        ]",1.3442225083235086,1.141768239021435,0.0,0.0,0.0,0.0,0.29925039152327254,0.20854202498334312,0.17637862309401547,0.31582896039936886,0.0,0.0,0.0,0.0,0.0
309,2015-03-30,"[0.         0.         0.         0.         0.         0.299243
 0.20854752 0.17638291 0.31582657 0.         0.         0.
 0.        ]",1.3419095086468231,1.1445956654456761,0.0,0.0,0.0,0.0,0.29924300201880094,0.2085475174611038,0.1763829119754197,0.31582656854467545,0.0,0.0,0.0,0.0,0.0
310,2015-03-31,"[0.         0.         0.         0.         0.         0.299148
 0.20856292 0.17651476 0.31577432 0.         0.         0.
 0.        ]",1.3549055290416687,1.1540245145648031,0.0,0.0,0.0,0.0,0.2991480041387319,0.20856291522114337,0.17651475778874706,0.3157743228513776,0.0,0.0,0.0,0.0,0.0
311,2015-04-01,"[0.         0.         0.         0.         0.         0.29913643
 0.20859442 0.17654434 0.31572482 0.         0.         0.
 0.        ]",1.359636782266268,1.1566030317530283,0.0,0.0,0.0,0.0,0.2991364267288041,0.20859441631380854,0.17654434141977188,0.3157248155376155,0.0,0.0,0.0,0.0,0.0
312,2015-04-02,"[0.         0.         0.         0.         0.         0.30303892
 0.21054592 0.17994683 0.30646834 0.         0.         0.
 0.        ]",1.3513035177500148,1.149475102885288,0.0,0.0,0.0,0.0,0.30303891955931855,0.21054591540309114,0.17994682603768417,0.30646833899990616,0.0,0.0,0.0,0.0,0.0
313,2015-04-06,"[0.         0.         0.         0.         0.         0.30440676
 0.21108453 0.18069795 0.30381076 0.         0.         0.
 0.        ]",1.3406532087837548,1.1434835259950744,0.0,0.0,0.0,0.0,0.304406764302127,0.21108453088342605,0.18069794900806888,0.3038107558063782,0.0,0.0,0.0,0.0,0.0
314,2015-04-07,"[0.         0.         0.         0.         0.         0.30486786
 0.21121755 0.18086843 0.30304616 0.         0.         0.
 0.        ]",1.3382946815972778,1.1382472720186483,0.0,0.0,0.0,0.0,0.3048678553787453,0.21121754667382436,0.18086843314597217,0.3030461648014582,0.0,0.0,0.0,0.0,0.0
315,2015-04-08,"[0.         0.         0.         0.         0.         0.30496349
 0.21125832 0.18085846 0.30291973 0.         0.         0.
 0.        ]",1.3383780084657866,1.1431612360482115,0.0,0.0,0.0,0.0,0.30496349150102064,0.2112583211835907,0.18085846206800185,0.3029197252473868,0.0,0.0,0.0,0.0,0.0
316,2015-04-09,"[0.         0.         0.         0.         0.         0.30494974
 0.21129631 0.18082059 0.30293336 0.         0.         0.
 0.        ]",1.3269069461015364,1.1384403647042243,0.0,0.0,0.0,0.0,0.30494973512283924,0.2112963085051224,0.18082059211239376,0.3029333642596445,0.0,0.0,0.0,0.0,0.0
317,2015-04-10,"[0.         0.         0.         0.         0.         0.30498033
 0.21127128 0.18084493 0.30290346 0.         0.         0.
 0.        ]",1.3541558901920847,1.1505975209131853,0.0,0.0,0.0,0.0,0.30498032830524796,0.2112712808910547,0.18084493235730786,0.30290345844638955,0.0,0.0,0.0,0.0,0.0
318,2015-04-13,"[0.         0.         0.         0.         0.         0.30499261
 0.21125818 0.1808519  0.3028973  0.         0.         0.
 0.        ]",1.3429690573857076,1.14931855313042,0.0,0.0,0.0,0.0,0.3049926148828712,0.21125818444572886,0.18085190096423331,0.3028972997071666,0.0,0.0,0.0,0.0,0.0
319,2015-04-14,"[0.         0.         0.         0.         0.         0.30501663
 0.21126412 0.18085686 0.30286239 0.         0.         0.
 0.        ]",1.3470378898417188,1.1538407307078078,0.0,0.0,0.0,0.0,0.30501662943903113,0.2112641197359765,0.18085685679019387,0.30286239403479853,0.0,0.0,0.0,0.0,0.0
320,2015-04-15,"[0.         0.         0.         0.         0.         0.3050234
 0.21127795 0.18088159 0.30281706 0.         0.         0.
 0.        ]",1.3425051327603021,1.1530010343851707,0.0,0.0,0.0,0.0,0.3050234034046508,0.21127794685007764,0.18088158856655237,0.30281706117871926,0.0,0.0,0.0,0.0,0.0
321,2015-04-16,"[0.         0.         0.         0.         0.         0.30496361
 0.21129844 0.18082726 0.30291069 0.         0.         0.
 0.        ]",1.3417671365316075,1.1538221054385556,0.0,0.0,0.0,0.0,0.3049636142467135,0.211298442234979,0.18082725724182422,0.3029106862764833,0.0,0.0,0.0,0.0,0.0
322,2015-04-17,"[0.         0.         0.         0.         0.         0.30495891
 0.21131109 0.18084207 0.30288793 0.         0.         0.
 0.        ]",1.329704377108364,1.1509609970410086,0.0,0.0,0.0,0.0,0.30495891037860723,0.21131108636850865,0.18084207278039074,0.3028879304724934,0.0,0.0,0.0,0.0,0.0
323,2015-04-20,"[0.         0.         0.         0.         0.         0.30496974
 0.2113219  0.18086238 0.30284598 0.         0.         0.
 0.        ]",1.3196919909769074,1.1490466125976002,0.0,0.0,0.0,0.0,0.3049697424799279,0.21132189911857438,0.1808623804690062,0.3028459779324915,0.0,0.0,0.0,0.0,0.0
324,2015-04-21,"[0.         0.         0.         0.         0.         0.30493429
 0.21131272 0.18082312 0.30292987 0.         0.         0.
 0.        ]",1.3151243628919973,1.1475038153727501,0.0,0.0,0.0,0.0,0.3049342935848971,0.2113127223160839,0.18082311743748083,0.30292986666153815,0.0,0.0,0.0,0.0,0.0
325,2015-04-22,"[0.         0.         0.         0.         0.         0.30498239
 0.21132945 0.18087228 0.30281588 0.         0.         0.
 0.        ]",1.3106777617131922,1.1522990269747353,0.0,0.0,0.0,0.0,0.30498238865117305,0.21132944580296384,0.1808722815183324,0.3028158840275307,0.0,0.0,0.0,0.0,0.0
326,2015-04-23,"[0.         0.         0.         0.         0.         0.30498955
 0.21135787 0.1808643  0.30278827 0.         0.         0.
 0.        ]",1.31032441285394,1.1501889762791435,0.0,0.0,0.0,0.0,0.3049895529748444,0.21135787460730426,0.18086430434580686,0.3027882680720444,0.0,0.0,0.0,0.0,0.0
327,2015-04-24,"[0.         0.         0.         0.         0.         0.30494915
 0.21137518 0.18081302 0.30286265 0.         0.         0.
 0.        ]",1.3105864664898257,1.1512367912067298,0.0,0.0,0.0,0.0,0.304949148482125,0.2113751816300858,0.18081302363373264,0.30286264625405646,0.0,0.0,0.0,0.0,0.0
328,2015-04-27,"[0.         0.         0.         0.         0.         0.304964
 0.21137345 0.18083012 0.30283244 0.         0.         0.
 0.        ]",1.3350060080300448,1.161599106468444,0.0,0.0,0.0,0.0,0.3049639950142241,0.21137344640998118,0.18083012056154013,0.3028324380142547,0.0,0.0,0.0,0.0,0.0
329,2015-04-28,"[0.         0.         0.         0.         0.         0.30490973
 0.21138108 0.18078879 0.3029204  0.         0.         0.
 0.        ]",1.3437714035254003,1.1619863948976767,0.0,0.0,0.0,0.0,0.3049097260067266,0.21138108455064536,0.18078879259685465,0.30292039684577343,0.0,0.0,0.0,0.0,0.0
