,Date,Weights,Profit,Base Profit,DGX,LH,AMS,PMD,INTC,XLNX,MXIM,KOPN,C,UMBF,TCF,JPM,cash
28,2014-02-14,"[0.         0.09392662 0.         0.08470454 0.         0.2186151
 0.16703727 0.1403964  0.12842315 0.07958767 0.         0.
 0.08730924]",1.003450932735012,0.9997323295560534,0.09392662016170651,0.0,0.08470453888191228,0.0,0.2186150977063781,0.16703727326685364,0.14039640458753777,0.1284231545677208,0.07958766693773972,0.0,0.0,0.08730924389015114,0.0
29,2014-02-18,"[0.         0.09392367 0.         0.08466474 0.         0.21863837
 0.16700502 0.14039623 0.1284542  0.07956958 0.         0.
 0.0873482 ]",1.0160353675686322,1.0158504638208437,0.09392366506908018,0.0,0.08466473884265824,0.0,0.21863836501643202,0.167005020202573,0.14039623029372492,0.12845420228055024,0.07956957982669655,0.0,0.0,0.08734819846828493,0.0
30,2014-02-19,"[0.         0.09394504 0.         0.0846516  0.         0.21862759
 0.16697788 0.14040539 0.12844846 0.0795647  0.         0.
 0.08737934]",1.0159812034326443,1.0212463547311745,0.09394503691885227,0.0,0.0846516042655681,0.0,0.21862759215901417,0.16697787557870147,0.14040538999189664,0.12844845514231443,0.07956470392904605,0.0,0.0,0.08737934201460694,0.0
31,2014-02-20,"[0.         0.09391947 0.         0.08469884 0.         0.21877398
 0.16691146 0.14026676 0.1283886  0.07971806 0.         0.
 0.08732284]",1.0256799176864386,1.0231389178617287,0.09391946836197415,0.0,0.08469883523686943,0.0,0.21877398054477626,0.16691145714648983,0.14026675644849626,0.12838859609758085,0.07971806204473328,0.0,0.0,0.0873228441190799,0.0
32,2014-02-21,"[0.         0.09390975 0.         0.08465162 0.         0.21881069
 0.16688371 0.14028868 0.12832644 0.07977899 0.         0.
 0.08735013]",1.028877754283305,1.0220520838940088,0.0939097497199849,0.0,0.08465161681800598,0.0,0.21881068831179745,0.166883707386084,0.1402886788049381,0.1283264420122284,0.0797789910225615,0.0,0.0,0.08735012592439964,0.0
33,2014-02-24,"[0.         0.09389293 0.         0.08476693 0.         0.21899488
 0.16679775 0.14011006 0.12820658 0.07998425 0.         0.
 0.08724661]",1.040495330728515,1.0231279410815382,0.09389292979317919,0.0,0.08476693168468903,0.0,0.2189948778577861,0.16679775022718923,0.14011006340256857,0.12820657999158075,0.07998425238362954,0.0,0.0,0.08724661465937757,0.0
34,2014-02-25,"[0.         0.09389156 0.         0.0847562  0.         0.2189519
 0.16684042 0.14016354 0.12824433 0.07990082 0.         0.
 0.08725122]",1.0316792425195414,1.0217144444307384,0.09389156429142444,0.0,0.08475620392009585,0.0,0.21895189665803802,0.16684042217164993,0.14016353827611275,0.1282443336340887,0.07990082106169763,0.0,0.0,0.08725121998689284,0.0
35,2014-02-26,"[0.         0.09391037 0.         0.0847512  0.         0.2187962
 0.16693234 0.14032215 0.12831976 0.07971367 0.         0.
 0.08725432]",1.0339100166328514,1.024808973826703,0.09391036782163607,0.0,0.08475119945252786,0.0,0.21879619591346583,0.1669323362039492,0.1403221520840476,0.12831976095355313,0.07971366649329883,0.0,0.0,0.08725432107752142,0.0
36,2014-02-27,"[0.         0.09392087 0.         0.08470048 0.         0.21864641
 0.16699841 0.1404723  0.12838169 0.07958121 0.         0.
 0.08729864]",1.0291613353092783,1.0227530020436857,0.09392086527394157,0.0,0.08470047594706646,0.0,0.21864641063050877,0.16699840565187432,0.14047229580566853,0.1283816883582519,0.07958121440389203,0.0,0.0,0.08729864392879631,0.0
37,2014-02-28,"[0.         0.09391535 0.         0.0847137  0.         0.21864891
 0.16700393 0.1404766  0.12835941 0.07960025 0.         0.
 0.08728186]",1.027807759220374,1.0198457117355397,0.09391535014337787,0.0,0.0847136984325801,0.0,0.21864890891194763,0.16700393152998302,0.14047659673825721,0.1283594083704373,0.07960024564765884,0.0,0.0,0.08728186022575807,0.0
38,2014-03-03,"[0.         0.09393265 0.         0.08469054 0.         0.21865782
 0.16696845 0.14045485 0.12834146 0.07962547 0.         0.
 0.08732875]",1.0315766352145497,1.0296761310358389,0.09393265274067734,0.0,0.08469054183199685,0.0,0.2186578217114396,0.16696844527141672,0.14045485459723017,0.12834145825693238,0.07962547258717413,0.0,0.0,0.08732875300313286,0.0
39,2014-03-04,"[0.         0.09395341 0.         0.08472008 0.         0.21857679
 0.1670014  0.14055405 0.12833124 0.07955806 0.         0.
 0.08730497]",1.0205547972180469,1.0216200168895297,0.09395341470234374,0.0,0.08472007721131053,0.0,0.2185767857469922,0.16700140203099112,0.14055405146293168,0.1283312379963685,0.07955806338697974,0.0,0.0,0.0873049674620824,0.0
40,2014-03-05,"[0.         0.09394301 0.         0.08469876 0.         0.21857293
 0.16700323 0.14053412 0.12836818 0.07955881 0.         0.
 0.08732096]",1.0297750312743268,1.0290879679471598,0.09394300558084362,0.0,0.0846987551016152,0.0,0.21857293281599421,0.16700323099958977,0.14053412292938472,0.1283681798500998,0.07955881446360275,0.0,0.0,0.08732095825886989,0.0
41,2014-03-06,"[0.         0.09393939 0.         0.0848448  0.         0.21872067
 0.16693264 0.14037198 0.12827058 0.07970639 0.         0.
 0.08721354]",1.0405398173085092,1.038066184223915,0.09393938936900127,0.0,0.08484480389674334,0.0,0.21872067311439206,0.16693263843889677,0.1403719825178966,0.12827058081362563,0.07970638998664355,0.0,0.0,0.08721354186280067,0.0
42,2014-03-07,"[0.         0.09393876 0.         0.08483591 0.         0.21870628
 0.16694807 0.14040101 0.12827651 0.07966938 0.         0.
 0.08722408]",1.0394154908725413,1.037711006953975,0.09393876429515743,0.0,0.08483590512174828,0.0,0.21870628366439238,0.16694807340354711,0.14040100809244985,0.12827650694660683,0.07966937565233746,0.0,0.0,0.08722408282376072,0.0
43,2014-03-10,"[0.         0.09392447 0.         0.08484756 0.         0.21868241
 0.16697762 0.14041668 0.12833152 0.07961093 0.         0.
 0.08720881]",1.0485631855546023,1.0461906661863642,0.09392447223807064,0.0,0.08484755780103856,0.0,0.21868241431355817,0.16697762241946287,0.14041667688288537,0.12833151699790904,0.07961092652456267,0.0,0.0,0.08720881282251264,0.0
44,2014-03-11,"[0.         0.09394449 0.         0.08488713 0.         0.21865751
 0.1669961  0.14042299 0.12830374 0.07959326 0.         0.
 0.08719478]",1.0442467483483087,1.0455837136278778,0.09394449121797735,0.0,0.08488713018959422,0.0,0.21865751425248134,0.1669961033211964,0.140422986861754,0.12830373786713395,0.07959325918947192,0.0,0.0,0.0871947771003908,0.0
45,2014-03-12,"[0.         0.09394653 0.         0.08486978 0.         0.21863514
 0.16700359 0.14043787 0.12833491 0.07955998 0.         0.
 0.08721222]",1.0494282960877368,1.048299067356865,0.09394653089993872,0.0,0.08486977633071278,0.0,0.21863513628685077,0.1670035857276775,0.14043786513693007,0.12833490587057336,0.07955998145690499,0.0,0.0,0.0872122182904117,0.0
46,2014-03-13,"[0.         0.09392976 0.         0.08478997 0.         0.21856667
 0.16703418 0.14049878 0.12844819 0.07947635 0.         0.
 0.0872561 ]",1.031865371922796,1.0343929239898688,0.09392976317999213,0.0,0.08478996906163146,0.0,0.2185666707916349,0.16703418147129362,0.1404987793562694,0.12844819119160786,0.07947634975192253,0.0,0.0,0.0872560951956482,0.0
47,2014-03-14,"[0.         0.0939453  0.         0.08487059 0.         0.2185881
 0.16700759 0.14043111 0.12844152 0.0795074  0.         0.
 0.08720838]",1.0364181740973635,1.0419027270464172,0.09394529986114475,0.0,0.08487059220961872,0.0,0.21858810225227815,0.16700759081664743,0.14043111084964127,0.12844151734149825,0.07950740331177905,0.0,0.0,0.08720838335739235,0.0
48,2014-03-17,"[0.         0.09394076 0.         0.08484838 0.         0.21854267
 0.16702651 0.14044992 0.12851482 0.07944714 0.         0.
 0.0872298 ]",1.0180131987221417,1.028082554745896,0.09394076072253252,0.0,0.0848483790487621,0.0,0.21854266888968163,0.16702651355617917,0.14044991740798954,0.1285148223752961,0.07944713888263263,0.0,0.0,0.08722979911692626,0.0
49,2014-03-18,"[0.         0.09394206 0.         0.084892   0.         0.21858285
 0.16700868 0.14037981 0.12850155 0.07949056 0.         0.
 0.08720249]",1.0270127806947007,1.0350475344398922,0.09394205837383447,0.0,0.08489200385983021,0.0,0.21858284733003827,0.16700868286848855,0.1403798148813484,0.12850155012599784,0.07949055654710181,0.0,0.0,0.08720248601336043,0.0
50,2014-03-19,"[0.         0.0939429  0.         0.08487326 0.         0.21852071
 0.16703481 0.14047983 0.12851965 0.07941652 0.         0.
 0.08721233]",1.0297397562330664,1.0402062356282709,0.09394290067128414,0.0,0.08487325781529231,0.0,0.21852071306016574,0.16703480556002936,0.14047983148077317,0.12851964634675708,0.07941651778218156,0.0,0.0,0.08721232728351667,0.0
51,2014-03-20,"[0.         0.09393613 0.         0.08493076 0.         0.21853819
 0.16704457 0.1404778  0.12847861 0.07943289 0.         0.
 0.08716105]",1.0469174307730325,1.053674806766159,0.09393612867871162,0.0,0.08493076265752564,0.0,0.21853818630960148,0.16704457456535832,0.14047779611157105,0.12847861264960758,0.07943288840116317,0.0,0.0,0.08716105062646118,0.0
52,2014-03-21,"[0.         0.09392592 0.         0.08488038 0.         0.21850689
 0.16707254 0.14050941 0.12853484 0.07937689 0.         0.
 0.08719314]",1.0460210607113591,1.0530703637328556,0.09392591807563333,0.0,0.08488037937282517,0.0,0.21850689098900608,0.1670725353760826,0.14050940806491216,0.1285348356033358,0.07937688924715816,0.0,0.0,0.08719314327104663,0.0
53,2014-03-24,"[0.         0.09389802 0.         0.08488575 0.         0.21854036
 0.16708121 0.14050353 0.12854845 0.07937732 0.         0.
 0.08716537]",1.0742403871682926,1.073555754039142,0.09389801968250402,0.0,0.08488575001807223,0.0,0.21854035560574692,0.16708121335090137,0.1405035261213897,0.1285484509345737,0.07937731593419929,0.0,0.0,0.08716536835261267,0.0
54,2014-03-25,"[0.         0.09388455 0.         0.08485453 0.         0.21855479
 0.16706653 0.14045042 0.12861858 0.07937411 0.         0.
 0.08719649]",1.061478769982745,1.0647814102535715,0.09388454929175682,0.0,0.0848545323345552,0.0,0.21855479226808483,0.1670665287925566,0.14045041677948406,0.12861858381837002,0.07937411133222402,0.0,0.0,0.08719648538296844,0.0
55,2014-03-26,"[0.         0.09389847 0.         0.0848324  0.         0.21852266
 0.16706501 0.14049359 0.12861639 0.07935605 0.         0.
 0.08721544]",1.0639168508447503,1.06602771198156,0.09389846831965538,0.0,0.08483239580704018,0.0,0.21852265869077644,0.1670650105375033,0.14049358577744533,0.12861639153894697,0.0793560514047684,0.0,0.0,0.08721543792386398,0.0
56,2014-03-27,"[0.         0.09389972 0.         0.08488192 0.         0.21850492
 0.16709764 0.14051583 0.12859822 0.07932584 0.         0.
 0.08717589]",1.0782836290611373,1.0738911651698955,0.0938997227045197,0.0,0.08488192206948302,0.0,0.21850492253329318,0.16709764440436325,0.14051583415713625,0.12859822080006775,0.07932584492713242,0.0,0.0,0.08717588840400439,0.0
57,2014-03-28,"[0.         0.09401732 0.         0.0849077  0.         0.21841547
 0.16703625 0.14055822 0.1284116  0.07940717 0.         0.
 0.08724627]",1.0517803067099334,1.0538520094305026,0.09401732254233965,0.0,0.08490769663913093,0.0,0.21841547309720089,0.16703624924122668,0.1405582228046702,0.12841159513733302,0.07940716984275052,0.0,0.0,0.08724627069534813,0.0
58,2014-03-31,"[0.         0.09404584 0.         0.08485534 0.         0.21836468
 0.1670403  0.14061536 0.12837285 0.07940477 0.         0.
 0.08730085]",1.0521287330641778,1.0495656500741057,0.09404584349656682,0.0,0.08485534224467861,0.0,0.21836468089424385,0.16704029846607232,0.14061536267583588,0.12837285437027657,0.07940476515771654,0.0,0.0,0.0873008526946095,0.0
59,2014-04-01,"[0.         0.08936513 0.         0.08143776 0.0825947  0.23519437
 0.14551023 0.11337556 0.07848937 0.09389415 0.08013872 0.
 0.        ]",1.0589598025923728,1.0543953208292585,0.08936513449543639,0.0,0.08143776257399186,0.08259470300896676,0.2351943693513734,0.14551022979402228,0.1133755583483006,0.07848936523599556,0.09389415281202795,0.08013872437988533,0.0,0.0,0.0
60,2014-04-02,"[0.         0.09517046 0.         0.08721337 0.09588563 0.25564016
 0.15279475 0.11781219 0.         0.10243148 0.09305196 0.
 0.        ]",1.0651884089038512,1.0596349714143758,0.09517045687242807,0.0,0.08721336589015871,0.09588562817089477,0.255640164553717,0.15279475470349438,0.11781219085781353,0.0,0.1024314822477637,0.09305195670372991,0.0,0.0,0.0
61,2014-04-03,"[0.         0.09465552 0.         0.08673329 0.09609026 0.257999
 0.1521696  0.11701549 0.         0.10213675 0.09320009 0.
 0.        ]",1.0700809633616748,1.06501543479189,0.09465552278829595,0.0,0.08673329187768326,0.09609026040393322,0.2579989979537919,0.15216959562077853,0.11701549365105252,0.0,0.10213674864218363,0.09320008906228111,0.0,0.0,0.0
62,2014-04-04,"[0.         0.09457411 0.         0.08666216 0.09606714 0.25851882
 0.15202992 0.11688311 0.         0.10208226 0.09318248 0.
 0.        ]",1.0759811431689335,1.0679311926072126,0.09457411438084469,0.0,0.08666216428722619,0.09606713980495546,0.2585188176154,0.15202991672677008,0.11688310866245381,0.0,0.10208226024952372,0.0931824782728261,0.0,0.0,0.0
63,2014-04-07,"[0.         0.0945546  0.         0.08665301 0.09604428 0.25862571
 0.1520105  0.11685332 0.         0.10208346 0.09317512 0.
 0.        ]",1.0780343934012087,1.0668716323743643,0.09455460372286584,0.0,0.08665301083148913,0.09604428003245559,0.25862571496641934,0.15201049771155542,0.11685331907536076,0.0,0.10208345826684274,0.09317511539301124,0.0,0.0,0.0
64,2014-04-08,"[0.         0.09454757 0.         0.08664504 0.09601872 0.25864752
 0.15201952 0.11684872 0.         0.10209942 0.09317349 0.
 0.        ]",1.0566703892453608,1.046091706174295,0.09454757003612388,0.0,0.08664503792677743,0.09601872270555421,0.25864752022994614,0.15201951524526017,0.1168487239057144,0.0,0.10209942180621194,0.09317348814441184,0.0,0.0,0.0
65,2014-04-09,"[0.         0.09453389 0.         0.08664847 0.0959938  0.25865256
 0.15204095 0.11684354 0.         0.10211517 0.09317162 0.
 0.        ]",1.0443008723296328,1.0330436145504385,0.09453389457610133,0.0,0.08664847308964745,0.09599379513452594,0.2586525574598653,0.15204095248364072,0.11684353747129413,0.0,0.10211516634334589,0.09317162344157942,0.0,0.0,0.0
66,2014-04-10,"[0.         0.09453605 0.         0.08665083 0.09599894 0.25865421
 0.15203745 0.11684418 0.         0.10210926 0.09316907 0.
 0.        ]",1.0592707196873574,1.0439826693123,0.09453605310436493,0.0,0.08665083040306328,0.09599894004367206,0.25865421320876864,0.15203744579896317,0.11684418428206643,0.0,0.10210926127442356,0.09316907188467795,0.0,0.0,0.0
67,2014-04-11,"[0.         0.0945504  0.         0.0866476  0.09602792 0.25866518
 0.15200969 0.11685508 0.         0.10208037 0.09316377 0.
 0.        ]",1.0588554063215805,1.0455606780778217,0.09455039510105356,0.0,0.0866476013133824,0.09602791685725678,0.2586651779075025,0.15200968721981803,0.11685508253734243,0.0,0.10208036568118807,0.09316377338245618,0.0,0.0,0.0
68,2014-04-14,"[0.         0.09454119 0.         0.08664044 0.09599614 0.25866143
 0.15202987 0.11685268 0.         0.10210907 0.09316918 0.
 0.        ]",1.0318758021215964,1.0170996172632287,0.09454119071437395,0.0,0.08664044350687776,0.09599613882338666,0.25866143165620537,0.15202987391088785,0.11685267889612477,0.0,0.1021090656827617,0.093169176809382,0.0,0.0,0.0
69,2014-04-15,"[0.         0.09454014 0.         0.08663697 0.0959878  0.25866689
 0.15203654 0.11685633 0.         0.10211009 0.09316525 0.
 0.        ]",1.0329423152242636,1.0197057045321398,0.09454014088347078,0.0,0.08663696809521489,0.0959877955554302,0.25866688688350536,0.15203653765555064,0.11685632759570926,0.0,0.1021100938819522,0.09316524944916663,0.0,0.0,0.0
70,2014-04-16,"[0.         0.09453753 0.         0.08664325 0.09597994 0.25865926
 0.1520481  0.11684951 0.         0.10211811 0.09316431 0.
 0.        ]",1.0360388579000623,1.0189072146459335,0.09453753126659915,0.0,0.08664324595887428,0.09597994386214855,0.25865926040466297,0.15204809780184825,0.11684950559877741,0.0,0.10211810559174395,0.09316430951534556,0.0,0.0,0.0
71,2014-04-17,"[0.         0.09453572 0.         0.08664689 0.09597385 0.25864942
 0.15205614 0.11684393 0.         0.10212771 0.09316633 0.
 0.        ]",1.053402638152331,1.0302972929945482,0.09453571814137993,0.0,0.08664688507790448,0.09597385367248336,0.2586494233487895,0.15205613970883342,0.11684393343572405,0.0,0.10212771270200909,0.09316633391287622,0.0,0.0,0.0
72,2014-04-21,"[0.         0.09454508 0.         0.08664526 0.09598842 0.25865454
 0.15204282 0.11685115 0.         0.10211182 0.0931609  0.
 0.        ]",1.0399226719309567,1.0214662764774824,0.09454507625027914,0.0,0.08664526220791906,0.09598841951290683,0.2586545448823156,0.15204281878571596,0.11685115234688537,0.0,0.10211182108413538,0.09316090492984279,0.0,0.0,0.0
73,2014-04-22,"[0.         0.09455438 0.         0.0866469  0.09600733 0.25865418
 0.15202873 0.11685218 0.         0.10209714 0.09315915 0.
 0.        ]",1.049993584917488,1.0270312966037898,0.09455438385679986,0.0,0.08664689628251816,0.09600733156404381,0.2586541844245878,0.1520287291864572,0.11685217833004855,0.0,0.10209714236042898,0.09315915399511578,0.0,0.0,0.0
